gyro_x (deg/s),gyro_y (deg/s),gyro_z (deg/s)
5.397659743653164810e-01,5.030458531301963410e-01,5.446100844150659759e-01
5.171412137012527666e-01,5.197077080144603123e-01,5.473328218247034416e-01
4.403462854383410896e-01,4.800660123036630256e-01,5.440377642082726561e-01
4.826001561360966363e-01,5.025204217653850280e-01,5.723560976703105929e-01
5.303662679706545591e-01,4.992092865787225997e-01,5.017290370915780118e-01
5.165109558647962285e-01,4.806755710496151135e-01,5.449487239421259011e-01
4.451027485378985515e-01,5.065721333019505002e-01,4.410696795158559613e-01
4.473066466549110998e-01,4.207069813841785577e-01,4.522760872941072874e-01
5.419571845530064547e-01,5.006134729124761540e-01,5.119189789865354889e-01
5.630932975284350661e-01,4.912409630045576070e-01,4.482776234528097481e-01
4.603198975643799096e-01,4.839137503020469189e-01,4.980249970174484564e-01
4.487255394795447994e-01,4.796173661660278476e-01,4.451791077485769410e-01
5.174654832357493683e-01,4.556839943136836713e-01,4.745404761209360278e-01
5.324474837243559078e-01,4.939671815096758345e-01,4.376883958123639617e-01
5.249525436882317431e-01,5.047574447681091314e-01,4.889749808917231433e-01
4.938050983512641823e-01,5.012546027140221128e-01,4.586895401040264608e-01
4.624173431869237905e-01,5.994303845431619981e-01,5.521277898560215114e-01
4.626895611861918667e-01,5.553175314367465587e-01,5.362617285452953020e-01
5.329403479978106484e-01,5.189811798054463354e-01,5.274595295467852107e-01
5.339318781980629813e-01,5.434019099950734288e-01,4.969933029155307325e-01
4.807775183098340621e-01,5.646593692243200291e-01,4.936848814672056274e-01
5.331539110868398490e-01,5.485978188496617447e-01,5.325937860509178945e-01
4.823901410572196680e-01,5.020080894418399442e-01,4.866103691907527340e-01
4.729048203456686084e-01,5.540712908828664407e-01,4.557386038530822359e-01
5.361628306553889445e-01,4.492582311654265692e-01,5.079852509165516672e-01
5.346277835391580746e-01,4.924935461667288572e-01,5.394734370639722165e-01
4.810062422484900901e-01,4.800367221541405605e-01,4.634019784389404872e-01
4.964700124176124607e-01,4.653764259940275094e-01,5.380210496518437191e-01
5.009234796471232487e-01,5.246006099685894819e-01,5.520747623673822879e-01
4.886469605127321536e-01,5.116742215095578805e-01,4.912701964042292535e-01
4.997970218964132294e-01,5.359502633455663911e-01,4.382176087431800537e-01
5.014526271852113304e-01,5.538313495146618415e-01,4.340919865068857963e-01
5.074771788432477226e-01,5.248986764182739240e-01,5.307753920484328258e-01
4.837865931565521471e-01,5.028565905718945794e-01,5.272767361076146075e-01
5.440081782718182435e-01,4.673832248940075762e-01,5.738055644292844315e-01
4.770941489116441447e-01,5.527254641476901931e-01,4.484816765489851864e-01
4.563671562160179773e-01,5.102781901907288420e-01,4.963599829290618604e-01
5.681048911442911908e-01,5.056719315176918528e-01,4.829777651080224277e-01
5.021888046348647050e-01,4.835199353234970188e-01,4.457202312442131720e-01
4.960405449621292373e-01,5.226603146265493827e-01,4.593010744926919187e-01
4.642867046499015160e-01,5.216683256558068971e-01,4.575864114994704357e-01
4.920824107210343690e-01,4.787574544945774613e-01,5.034743429810976112e-01
4.236863104256123336e-01,4.733909740519215981e-01,4.683718373042538019e-01
5.404488963433767834e-01,5.179806286038531882e-01,4.793471930821105453e-01
5.764543264415308288e-01,4.716569052481011659e-01,5.308620941385717718e-01
5.770696282023889401e-01,4.901112253516853867e-01,4.799353389753185373e-01
5.180878353560746108e-01,4.867657976674632514e-01,4.985115116780540201e-01
5.152111371616661106e-01,4.955257360087823582e-01,4.805009154300658447e-01
5.789878706914352025e-01,4.672998167682878567e-01,4.636950391475403999e-01
4.523447447978821701e-01,5.267659136085983684e-01,4.902990667323550156e-01
5.600443236853365203e-01,4.953324255795785724e-01,4.906998338682161398e-01
4.618242072031366607e-01,6.111683806558312337e-01,4.667395159680557404e-01
