gps_x (m),gps_y (m),gps_z (m),gps_vx (m/s),gps_vy (m/s),gps_vz (m/s)
-2.707030099405287765e+06,4.688707475533961318e+06,3.360427674358439632e+06,1.178757737909841979e-02,-6.342591438020647732e-02,-1.375464696732749473e-02
-2.707031002283817157e+06,4.688708631396326236e+06,3.360425518433344085e+06,-3.931525833462166941e-02,1.651851636858301386e-01,2.694142889290758458e-02
-2.707033095444312319e+06,4.688713166991079226e+06,3.360449236073132139e+06,-4.515647851843040961e-02,-3.825341428563162893e-02,1.003471386452396371e-05
-2.707022294866809156e+06,4.688714170607016422e+06,3.360434171160553582e+06,-1.036652676634038182e-03,3.769872432383968713e-02,1.072649880828924207e-01
-2.707030407160436735e+06,4.688710309723030776e+06,3.360422214141148143e+06,3.220310871033839339e-02,-2.759726936201911326e-02,1.654646754996945066e-02
-2.707021694599484559e+06,4.688715690101047046e+06,3.360425460912349168e+06,6.026410410508356574e-02,-2.350802192163495286e-02,-3.385447384398975954e-03
-2.707027758098888211e+06,4.688716185189753771e+06,3.360423773004438728e+06,-5.795304985071102893e-02,-1.154006760158488715e-01,3.234853871085684868e-02
-2.707030963476598728e+06,4.688712048238620162e+06,3.360445858312093187e+06,-2.677254477946065109e-02,1.514744885187993377e-02,-2.763387364765771542e-02
-2.707026705625152681e+06,4.688711089465145022e+06,3.360426488857676275e+06,1.755997530458119210e-02,-8.339070454706870583e-02,1.471130453800620075e-01
-2.707035662678226829e+06,4.688711120747831650e+06,3.360433410438844003e+06,-9.463208114001888521e-03,9.413211480779467774e-03,4.878484962405573409e-03
-2.707039280367283616e+06,4.688714326449432410e+06,3.360427595380101819e+06,9.116344374568733852e-03,-3.636472914462485911e-02,4.495386589235586539e-02
-2.707033099223928526e+06,4.688709768853676505e+06,3.360432288698239718e+06,5.134187017994516072e-02,1.017686106195662792e-02,3.032039215115740066e-02
-2.707021720824954566e+06,4.688719378185555339e+06,3.360412102940733079e+06,6.764460872790202528e-02,5.304560163056076111e-02,-3.286172514456346672e-02
-2.707020269512820989e+06,4.688713718053495511e+06,3.360433095271736383e+06,-2.615558058926945387e-03,6.884712853794090759e-02,4.019078970732440324e-03
-2.707027903276009951e+06,4.688714144009386189e+06,3.360428438852342777e+06,3.179964576042335761e-02,1.237345742851337022e-03,-1.103478976046466942e-01
-2.707031633241003845e+06,4.688710945998583920e+06,3.360427830480563454e+06,-1.013145966973110074e-01,6.814356224435899612e-02,-5.909974163180869294e-02
-2.707028179439791013e+06,4.688711574946128763e+06,3.360427267072782852e+06,-2.462906929037239970e-02,-1.393238382349695249e-02,4.121545997088460478e-02
-2.707029681678138673e+06,4.688713299164309166e+06,3.360437921601218171e+06,-4.866423135550349000e-02,-8.398694741285989140e-02,-3.409280971586955977e-02
-2.707029487728974782e+06,4.688712887332395650e+06,3.360432546558395028e+06,9.446311556504532331e-03,2.278053518096863350e-02,-3.128475946096636456e-02
-2.707023302603830583e+06,4.688711439261797816e+06,3.360438528820245992e+06,3.374804075804133281e-03,9.475023183081349165e-02,-3.456456117823797358e-02
-2.707035603850502986e+06,4.688711749017546885e+06,3.360440553555624094e+06,1.114897479606538622e-01,4.520422835719850596e-02,-8.402578096404832164e-02
-2.707032212261685170e+06,4.688699912035451271e+06,3.360438721829973161e+06,-1.190562565367100367e-01,-1.571429780112471725e-02,-1.085619851435241576e-02
-2.707024959821032360e+06,4.688712092169538140e+06,3.360428645322567318e+06,-4.581618049640143187e-02,1.032062363092714485e-02,6.046581147244833171e-03
-2.707024334022049792e+06,4.688711026427981444e+06,3.360433738378458656e+06,-1.420644939549360330e-01,4.154964561166200193e-02,-6.059674644126999271e-02
-2.707016111051473301e+06,4.688709896254958585e+06,3.360431967237357516e+06,2.338472699905570426e-02,-2.090386388632211809e-02,-1.017301696459010085e-01
-2.707032925870053470e+06,4.688708082885958254e+06,3.360429235044764820e+06,-7.161998563520382416e-03,-1.690459994762663273e-02,5.664051346332633907e-02
-2.707026617186824791e+06,4.688714127263130620e+06,3.360431362595338374e+06,3.757872747275704806e-02,2.317367820212638124e-02,-5.948538571003711417e-02
-2.707035661437975708e+06,4.688715578922546469e+06,3.360426313123006374e+06,-2.770766276421718008e-02,-8.941819424016804463e-03,1.747514833576904389e-02
-2.707027882701190189e+06,4.688718427052001469e+06,3.360439429834283888e+06,1.045572846909813974e-02,-4.203581693504534339e-02,3.932989387451854557e-02
-2.707032665100540034e+06,4.688718363744146191e+06,3.360437612855163403e+06,6.548384462625528313e-02,3.723319937522532458e-02,4.982700497912609383e-02
-2.707026334002518561e+06,4.688710689014703967e+06,3.360442547407624312e+06,-4.594085710776284887e-02,-1.387741594286993896e-02,-9.971229564179288907e-02
-2.707017724990352523e+06,4.688716597250340506e+06,3.360437632053845562e+06,-4.372705990410241076e-04,-3.706275276656499640e-02,5.202413728731163783e-02
-2.707030080891482998e+06,4.688706216414971277e+06,3.360436417080511339e+06,8.576742261455051752e-02,1.865316246546062581e-02,3.726765616732227726e-02
-2.707028201492291410e+06,4.688706955077913590e+06,3.360432596045999788e+06,-9.280652731073261996e-02,1.640992907354961103e-02,2.614555582596591807e-02
-2.707028187949968968e+06,4.688710840913760476e+06,3.360436727229232434e+06,1.905185066849394981e-02,-3.029393563105167719e-02,-7.937477986021883140e-04
-2.707028269680200145e+06,4.688704451954915188e+06,3.360416365070543252e+06,-7.089678861880198413e-02,-1.038643580147706642e-02,-1.502932274457137451e-02
-2.707022622178228572e+06,4.688710445458594710e+06,3.360432599761653692e+06,1.864208662042788830e-02,2.469621510022649777e-02,1.831477694052171049e-02
-2.707025897831568029e+06,4.688715221618081443e+06,3.360431881533974316e+06,-5.252268995689048092e-02,1.100784445784667026e-01,-2.017824262953949593e-02
-2.707038095855520107e+06,4.688707184829373844e+06,3.360414746936611831e+06,-4.840245768907346612e-03,-4.935153418606730291e-03,5.722781116670136448e-02
-2.707025536857196596e+06,4.688711418491367251e+06,3.360430484763930086e+06,2.982274149885143222e-02,-1.016557606613872899e-01,2.363322949500384212e-02
-2.707024959047191776e+06,4.688710831857350655e+06,3.360438199110626709e+06,5.252433489992359983e-02,-7.063119881868860916e-02,5.300498925409322798e-02
-2.707026688702849206e+06,4.688714540754895657e+06,3.360439257481806446e+06,-5.839401333150068436e-03,8.392487235631835782e-03,2.632788102720473242e-02
-2.707016442682599183e+06,4.688706864022566006e+06,3.360436122069735546e+06,-4.929538383616097891e-02,-4.060762885653693491e-03,6.340282150749086687e-02
-2.707026223338937853e+06,4.688707876038598828e+06,3.360427255634652451e+06,3.976121715924792882e-02,7.268817677677663625e-02,-7.599920138182132689e-02
-2.707031875646505505e+06,4.688721130483283661e+06,3.360421569914657623e+06,2.876727738785513425e-02,-9.636412460133703117e-02,-1.550044687943358951e-03
-2.707034934365315828e+06,4.688712718685762025e+06,3.360434462130744010e+06,5.937500604074143207e-02,-6.782526265580403682e-03,-6.021688779512889694e-02
-2.707026301972377580e+06,4.688711464869421907e+06,3.360435849062537774e+06,6.820234002453416655e-02,-3.016620493642029402e-02,-4.811766475258815595e-02
-2.707022012549330015e+06,4.688715707226105966e+06,3.360432054819780868e+06,-5.877447766615374880e-02,1.694895401653527534e-02,2.161640090797395386e-02
-2.707030380599516910e+06,4.688709925597377121e+06,3.360440450772709213e+06,2.990469824138309446e-02,-1.018066903040314684e-02,-8.362084917888883140e-02
-2.707030281722056214e+06,4.688703652456586249e+06,3.360431538982638158e+06,2.042277486516808765e-02,-3.107430180652992133e-02,-3.279206129474057999e-03
-2.707027333694960922e+06,4.688715746638120152e+06,3.360431563330302015e+06,-1.398352306627457034e-02,-9.261553528364750015e-03,2.550383822498652683e-02
-2.707028711386226583e+06,4.688715167724238709e+06,3.360448035539861303e+06,2.683542162554485022e-02,4.698766171242765854e-02,1.511977948146833034e-02
-2.707040941758074798e+06,4.688717319332478568e+06,3.360444356481019408e+06,4.887263913646511249e-02,5.417075381504235509e-02,-1.599937898744607226e-03
-2.707028941935350653e+06,4.688706629614585079e+06,3.360426956927746534e+06,-1.819182499253005000e-02,5.836373120543181248e-02,-1.533035610002767869e-02
-2.707032365354487672e+06,4.688719719536512159e+06,3.360440283712943085e+06,1.244140052023809222e-02,-3.601252765806196160e-02,-3.460132128713318961e-02
-2.707033028621305246e+06,4.688712435543883592e+06,3.360430581713746302e+06,2.300359530231682256e-02,-5.851443037217149944e-03,-1.122509924974931551e-02
-2.707030309560844675e+06,4.688712176286697388e+06,3.360430917943850625e+06,-2.378641509334708179e-02,5.908565163912803814e-02,-1.496371127381650006e-02
-2.707032911672461312e+06,4.688716804432462901e+06,3.360426180372745264e+06,-5.621843727819716974e-02,4.413835579679904059e-02,8.449538639619075253e-02
-2.707033235758587718e+06,4.688720101194385439e+06,3.360443831460929941e+06,-4.308721971726737002e-03,-8.774533993399057097e-02,5.060587172112748604e-03
-2.707030069979438093e+06,4.688721609205452725e+06,3.360443855732361786e+06,-3.083921197466266140e-02,1.294199304931967220e-02,-2.015427614738536655e-02
-2.707025919888437260e+06,4.688717755169970915e+06,3.360435428197871894e+06,-3.833016449296500899e-02,-8.354493661230744106e-02,8.960250769092155745e-03
-2.707029251224262640e+06,4.688717835112380795e+06,3.360436671291486826e+06,-2.759669289664903533e-02,4.290337504040137029e-02,7.781556452545378144e-02
-2.707026974037336186e+06,4.688703292293042876e+06,3.360427084153988399e+06,-5.791635386136164548e-03,1.513795407698569420e-02,3.639413415120825585e-02
-2.707028520378665067e+06,4.688712296894629486e+06,3.360435450622114353e+06,-4.336104280063155653e-02,-4.353310576914803248e-02,3.299458742882545315e-03
-2.707025427812703419e+06,4.688710089693847112e+06,3.360431044595359825e+06,1.311281027209933170e-02,3.106764893311482825e-02,2.553596658596668512e-02
-2.707028316652331967e+06,4.688720295526728034e+06,3.360427307045000140e+06,7.555291061742948865e-03,1.817331117972978416e-02,-1.638453210290988921e-02
-2.707024893711583689e+06,4.688707638718270697e+06,3.360431944227904081e+06,3.203231590879945800e-02,-3.347474167048770932e-02,1.187505304766884847e-03
-2.707028999931542668e+06,4.688708076970898546e+06,3.360436513494836167e+06,-2.652840204198931434e-02,1.978620560839842307e-02,3.879905541928516804e-02
-2.707026122904705349e+06,4.688713248068712652e+06,3.360421046235819813e+06,-1.394125789317195857e-02,-6.473164810873151265e-02,2.556146448668747406e-02
-2.707028858910793439e+06,4.688705765791618265e+06,3.360430059284131508e+06,3.128316271518912645e-02,-8.944008313263153084e-03,2.703790114386807331e-02
-2.707018209061821457e+06,4.688715801409861073e+06,3.360416108747479506e+06,2.988619278692723757e-02,2.549112296751082640e-02,-6.774029116204337286e-02
-2.707034506202290766e+06,4.688712061147279106e+06,3.360426290671010502e+06,-2.228469049436090227e-02,-6.954738280750562274e-02,-3.493107433455760330e-02
-2.707031438172719907e+06,4.688708049225002527e+06,3.360432417556336150e+06,-1.108511472257981689e-01,6.294303490632090735e-03,-3.027901823600541789e-02
-2.707014927217121702e+06,4.688711229444406927e+06,3.360444587377873249e+06,-8.121614305579720472e-02,4.109153073213734492e-02,-8.827254510620335601e-03
-2.707024875930398703e+06,4.688711464595234953e+06,3.360434110195856541e+06,-1.427626589341870512e-02,1.485848163698558905e-02,-6.129508259389006286e-02
-2.707034341884995811e+06,4.688708414979389869e+06,3.360421090176566970e+06,-1.129973394381813823e-01,3.479817617328357510e-02,1.569679592895619358e-03
-2.707031129434509668e+06,4.688711494412722066e+06,3.360417038838785142e+06,-2.884065551474496863e-02,3.773220515280583699e-03,-8.839378218581285529e-02
-2.707022961198542267e+06,4.688718104240381159e+06,3.360430655679450370e+06,-1.040014499324679216e-02,-5.381877571039183142e-03,1.115551967817341589e-02
-2.707028453742592596e+06,4.688714185464013368e+06,3.360426353800939862e+06,6.861443315085573313e-02,7.398744081043220899e-02,2.567483920200933772e-02
-2.707031309172670823e+06,4.688703443901557475e+06,3.360427550293723121e+06,1.171878339466081720e-01,3.697501143068877838e-02,6.299043606378679216e-02
-2.707033128869694192e+06,4.688717265902054496e+06,3.360431514980826527e+06,5.214749348753441871e-02,7.125075626120660338e-03,1.122651540585180904e-03
-2.707032189110496547e+06,4.688711318052861840e+06,3.360423645698821172e+06,8.668565836747349485e-02,3.069588579947302859e-02,8.567952933770911494e-02
-2.707036452559989877e+06,4.688712091886942275e+06,3.360433841413370334e+06,1.282962628462894217e-02,-4.285597438260337760e-02,-7.327415924550467752e-02
-2.707029141594688408e+06,4.688711494880601764e+06,3.360415688821405638e+06,-5.669627759793668953e-02,4.152883897788943457e-02,-5.569335572765994613e-02
-2.707030703145734966e+06,4.688713158123739064e+06,3.360425959918123204e+06,1.680022405207557898e-02,5.970969265930298198e-02,3.533677752874862799e-02
-2.707031979501203634e+06,4.688716330110462382e+06,3.360434523094339296e+06,1.888595996522240625e-02,-1.123224993632828935e-03,8.692946263139669782e-03
-2.707031949419400655e+06,4.688700932732541114e+06,3.360430337132926565e+06,3.985255903462876781e-02,-1.171821306422952610e-02,1.308155752185478395e-02
-2.707026323808701243e+06,4.688712068897656165e+06,3.360437296497905161e+06,8.196200045954048219e-02,-1.902627052911964878e-02,2.679631327002590310e-02
-2.707026864766476210e+06,4.688703640621948987e+06,3.360438533853224479e+06,6.236865035712585437e-02,-2.562819519280223890e-03,-2.612959863101018201e-02
-2.707020330824925099e+06,4.688706180631752126e+06,3.360426227878446225e+06,1.514940314302615568e-02,1.190033152219144991e-02,4.400909122420880448e-02
-2.707036916713953950e+06,4.688716292840152979e+06,3.360427711675058119e+06,2.827994735172875349e-02,-6.766629520805114706e-02,-2.190762230400948238e-02
-2.707029744310025126e+06,4.688708057854948565e+06,3.360426804882334080e+06,2.168750433097389740e-02,6.421231264850495168e-02,-4.967900681384990191e-02
-2.707027582154980861e+06,4.688706306728467345e+06,3.360432092292047571e+06,-7.611078707705243307e-02,-3.860917065288161504e-02,-1.369943281393376337e-02
-2.707026397027180530e+06,4.688706608759918250e+06,3.360434454388414044e+06,-3.974229768779469207e-02,-6.897500883641126401e-02,4.400961763055077219e-02
-2.707021509178584907e+06,4.688714465445434675e+06,3.360441810848720372e+06,-1.399819427073748651e-02,9.548732983175686750e-02,7.372360432653397161e-04
-2.707028755048036575e+06,4.688699662894764915e+06,3.360439962579424959e+06,1.236572575264222734e-02,-1.891057927842048486e-02,4.781789807828715211e-02
-2.707031169612621423e+06,4.688715196969185024e+06,3.360420980915228371e+06,3.922923498564429012e-02,7.842263490440176676e-02,4.660739496820903022e-02
-2.707027691820446867e+06,4.688713463422102854e+06,3.360432346507631708e+06,7.305180465312091642e-02,-4.234637582224765051e-02,5.341158896877974682e-02
-2.707033375026717316e+06,4.688713392417783849e+06,3.360429024193192832e+06,-1.678074298539787221e-02,-6.379503953420746776e-03,-3.595997053176773484e-02
-2.707026848852199037e+06,4.688702070927046239e+06,3.360435984807160217e+06,1.674711272929107000e-02,-1.170329663896766889e-02,7.338469051881264804e-02
-2.707028001072157640e+06,4.688712324407622218e+06,3.360442066490310710e+06,3.892427270639625680e-02,3.053679570648181948e-02,2.885497684155362286e-02
-2.707028163552052807e+06,4.688707584128620103e+06,3.360436577977505047e+06,-3.146052090674750917e-02,-1.758323922038660878e-02,1.362478768294976376e-02
-2.707031785067426972e+06,4.688709987189959735e+06,3.360428078184566461e+06,-6.803607764620170362e-02,4.298946963106756863e-02,7.329119294023030140e-02
