mag_x (uT),mag_y (uT),mag_z (uT)
3.282620672740051049e+01,-2.245868230678336769e-04,-3.743421372253535395e+01
3.279287504274916643e+01,3.284183762253597570e-04,-3.742491512500735240e+01
3.281815040378202042e+01,1.226252779289181867e-02,-3.741041166745254287e+01
3.281680389307793178e+01,-5.701146686539734602e-03,-3.742183632883920552e+01
3.280963516972334304e+01,4.098222737314535270e-04,-3.741623691790407236e+01
3.281163132018205175e+01,-1.166612791307951313e-02,-3.741021671360942946e+01
3.280709846699940613e+01,1.486702959221991235e-02,-3.740199961099454384e+01
3.281710824531891291e+01,2.414086761175380288e-03,-3.743483778423127717e+01
3.280965825243656298e+01,2.127485455011731211e-02,-3.742345566505667165e+01
3.281301003983454478e+01,9.768459270559446544e-03,-3.742350966017821179e+01
3.281037142384384708e+01,1.507212168702199741e-02,-3.741818179678312362e+01
3.278700302199568739e+01,1.045092568126263118e-02,-3.743261733076068509e+01
3.280695502159697696e+01,-9.852310226160598469e-03,-3.741889503847783516e+01
3.282733181740059791e+01,-4.633322109661615340e-03,-3.741507934763568954e+01
3.281269830435192603e+01,-2.222252491331165505e-03,-3.742187515562922329e+01
3.281348562563095328e+01,-6.577567227853992494e-04,-3.741326513317064695e+01
3.281069590128026192e+01,9.759654382307043213e-03,-3.742037432636102068e+01
3.280640950541901901e+01,-1.629803209936382322e-02,-3.743561202641222252e+01
3.281843584008507264e+01,-5.463337182745651478e-03,-3.741725018714221562e+01
3.281360201916403696e+01,3.961063194382222034e-03,-3.739248094116259580e+01
3.281045615131425564e+01,-6.308411552269319348e-04,-3.743411533806440161e+01
3.281386082321432696e+01,-3.488443521208522882e-03,-3.741148998138385906e+01
3.280456447372101536e+01,-4.263146206611879291e-03,-3.741147088390316355e+01
3.280926579270458632e+01,-3.089704759700090137e-03,-3.742455061670427341e+01
3.280266728937998977e+01,1.146950820239666866e-02,-3.743359483386440445e+01
3.280377811449655212e+01,1.557291263347562217e-02,-3.741203994966408430e+01
3.280643688694390647e+01,1.348206600047715566e-02,-3.742152686505007608e+01
3.279304164927923892e+01,-2.650788143186123390e-03,-3.742151897386921888e+01
3.282278714381101992e+01,-7.832542523796105077e-03,-3.741558710304403945e+01
3.282165406740862323e+01,2.489937175313274367e-02,-3.741935619722799800e+01
3.279562646695480055e+01,3.502011932165355508e-03,-3.744361526605230495e+01
3.279237227057548409e+01,3.570496953040207776e-03,-3.743583168678098616e+01
3.281786052046382451e+01,-6.491743149046117801e-03,-3.740392838056008884e+01
3.279783040063252741e+01,1.349300971149656157e-02,-3.739959946958948933e+01
3.282388150559416573e+01,-1.384435476422164919e-02,-3.741063406809762881e+01
3.279901655610883182e+01,-1.672809094132305177e-02,-3.741156800530841053e+01
3.280631119417402175e+01,-9.320438613568250361e-03,-3.742684467312143681e+01
3.280071436468162460e+01,-1.139838847101306857e-03,-3.742010610270579463e+01
3.281397609363730794e+01,6.154190722627937010e-03,-3.743591486555186520e+01
3.283044659316848879e+01,8.791863607971081920e-03,-3.740845717345757038e+01
3.281386943538845458e+01,-1.366696235480507893e-02,-3.741914652223317717e+01
3.282001684875596936e+01,7.900545495626585049e-03,-3.740591634799964993e+01
3.282248323118577815e+01,1.288955821864141678e-03,-3.742265915279638477e+01
3.279162589644221981e+01,5.971409700896260740e-03,-3.739738726486945097e+01
3.281197542346598794e+01,9.675235708348585428e-03,-3.740878792128333430e+01
3.279713923400811382e+01,5.927175468889227597e-03,-3.743647333476873484e+01
3.280784494718280087e+01,-1.158691211741994138e-02,-3.741935237344939225e+01
3.280751654961366626e+01,-1.123135655908401309e-02,-3.742643173497345543e+01
3.281357015145371037e+01,8.488327164130171631e-03,-3.743024187828876137e+01
3.280924774107612052e+01,2.044363101811168953e-02,-3.742275585618897793e+01
3.281819867841212357e+01,-1.200328034089689390e-02,-3.743300337297394265e+01
