accel_x (m/s^2),accel_y (m/s^2),accel_z (m/s^2)
5.767644500697423349e-03,3.785698774563777801e-03,-9.801262739589391870e+00
3.016970496539444439e-03,3.462150544977758444e-03,-9.803712624784008511e+00
3.241439083431737252e-03,-9.882416963850750719e-03,-9.788362514313533325e+00
-8.108968096188302801e-05,2.757822837980178354e-03,-9.801158170572996653e+00
2.234502595931465822e-03,5.044008962871171682e-03,-9.795067988531870995e+00
3.771448736121929633e-03,3.377340494295104790e-03,-9.781736733952735463e+00
9.136176128615990663e-04,-2.675398800375641036e-03,-9.785825216646770741e+00
5.321374311283578150e-03,1.044289524420773108e-02,-9.791539602261815745e+00
7.741941151441630517e-03,8.776233081395971164e-03,-9.797400660316466059e+00
7.439222315819366861e-03,-6.663490218078999515e-03,-9.789116919317727650e+00
1.409167070246692159e-03,9.133918167782237307e-03,-9.795731748916445270e+00
-7.160914177545043549e-04,-2.500386425083227573e-03,-9.798458059842356960e+00
-6.091985323167114011e-03,-1.843993924902806404e-03,-9.790835730012414473e+00
1.570294681452122235e-03,7.258281649791539260e-03,-9.800192487531379726e+00
-4.628746716727444310e-03,-9.026130084924369884e-03,-9.795286427076527858e+00
1.182476765007773071e-03,-3.071648629731442946e-03,-9.791288938893057292e+00
-1.919721625007485104e-03,-4.612608750481641054e-03,-9.782775446242277795e+00
-6.504684759168979577e-03,-7.553108218446982075e-03,-9.799761016680816894e+00
2.098970326388281335e-03,1.545836831090724971e-03,-9.795926066259591281e+00
8.306807673131590651e-04,-4.265354786855445231e-03,-9.799679168905772286e+00
-7.411872839246204554e-03,1.996614575112329575e-03,-9.793738485596938048e+00
-2.409130175447176097e-03,1.484698599280984306e-02,-9.800700159819330182e+00
-9.423159035918154264e-03,-1.997228023547909913e-03,-9.798463312327479358e+00
1.739350294158870189e-03,3.423209776374171957e-03,-9.777532716178148675e+00
-3.361490034333344725e-03,1.212585491108172757e-03,-9.789623707923020390e+00
-1.763769511115709969e-03,-8.310665959893773908e-03,-9.796216991121319495e+00
1.984765812067065816e-03,8.344086815069991225e-03,-9.802985948962861684e+00
1.539793059099457337e-03,4.083617627867591575e-03,-9.798579546331117385e+00
2.003591925328328596e-03,4.756822771934060036e-03,-9.793823395968965784e+00
5.780258811409920081e-03,2.886955910104995783e-03,-9.793846572184664367e+00
-2.219371808404923662e-03,-1.617319737212858126e-04,-9.796472513745419164e+00
3.930856646815954897e-03,6.083167089955550388e-03,-9.793997551427432668e+00
-4.716355040437603119e-03,6.416902234955641250e-03,-9.796670439674143083e+00
3.326278681152058155e-03,9.872502216916925408e-03,-9.797782971211439929e+00
4.920657518683557198e-03,-1.921753983291352207e-03,-9.789692135496487424e+00
3.418869110220632695e-03,-8.324686269255711889e-04,-9.791081905076179481e+00
-2.689788358656531372e-03,7.370088568487046833e-03,-9.792085568146822183e+00
4.433893903983991344e-03,-5.418411175207281556e-03,-9.793701130015897149e+00
-1.035310348566748258e-02,1.891052298464362871e-03,-9.795717356771898920e+00
-7.240270751491180087e-03,2.824827923366495484e-04,-9.791927102976650588e+00
5.077046174862417070e-03,-3.789550820785297404e-03,-9.801247887679425119e+00
-8.539737925955555656e-03,1.255900102373320656e-03,-9.790556305703089990e+00
3.048113574632462137e-03,-1.629565053237037962e-03,-9.786162399219255903e+00
7.970647814528216551e-03,3.477219415459985568e-03,-9.790934849840109422e+00
1.752770757066520867e-03,-1.760995864845056255e-03,-9.793175552238555071e+00
-3.188305341690434846e-03,7.765181309847294863e-03,-9.800650563965966455e+00
-2.548297861995048406e-03,-5.401625328491626438e-03,-9.795636212372237139e+00
-8.345668246849731074e-04,-3.494224157105507624e-03,-9.787956127645122351e+00
-7.342731859804831410e-03,2.854162033429164316e-03,-9.780893841494126661e+00
2.354986327682541576e-03,-5.068642014792030387e-03,-9.790166080445880326e+00
1.511737496084408989e-03,-2.211018229158121223e-03,-9.798368154528249718e+00
-1.883905467337276471e-03,-4.261079158789300367e-03,-9.794187741870482355e+00
1.579489791674801996e-03,-6.626952944666056507e-04,-9.793040535797176815e+00
4.510840836331134348e-04,-1.539070151487486422e-03,-9.793108905425981447e+00
-6.277442490262053441e-03,-1.015203212148990761e-03,-9.797094605851967231e+00
4.347569995182801097e-04,1.780381949540045701e-03,-9.800536584620873626e+00
1.266682259808720422e-03,1.265834983819979446e-03,-9.801683270876893062e+00
-5.584127503289855682e-04,-4.843980152311261160e-03,-9.798573323531343249e+00
1.102439214105266352e-02,2.394725954281422438e-03,-9.798057632947278606e+00
-4.588189469009828700e-03,-6.372404863748692711e-04,-9.795740344532260835e+00
8.544516582454735314e-04,4.220600151092445546e-03,-9.796921176277457732e+00
-2.782895036009388687e-03,-1.048608567550155315e-02,-9.790765996443656860e+00
3.858998948168991874e-03,5.209598224337961582e-03,-9.801297630324468102e+00
-4.220910304250929598e-03,6.438629749061374093e-03,-9.793327603140413729e+00
-2.994188181352701143e-03,-5.907553235735173852e-03,-9.795678040892324745e+00
2.269439758893298728e-03,5.345756446648634863e-03,-9.785039869906345444e+00
-6.026939482034946935e-03,-1.160875176937142296e-02,-9.792580133619482652e+00
2.240292928342810675e-04,-3.198259671388991882e-03,-9.790290479661440060e+00
-2.544325629729574101e-03,-7.699633134078947162e-04,-9.794036081105753411e+00
2.757996937677865013e-03,9.240798757320067489e-03,-9.796356861913125158e+00
3.183981639718908713e-03,9.291440623586742775e-03,-9.800559823812719173e+00
4.876835558642422081e-04,2.825167706619565334e-03,-9.790764482092479071e+00
2.279463379742791267e-03,-1.018305144409602713e-03,-9.792399270047237536e+00
1.076666075146756954e-02,-6.326545189262275815e-04,-9.796113399202452499e+00
-5.163748964560245167e-03,6.900786218045305669e-03,-9.790464580671642381e+00
4.920484484926835591e-04,7.957107382157376646e-03,-9.806307704838594930e+00
4.735288652703935862e-03,9.395554114674449812e-05,-9.789085543131431422e+00
1.067732453902784685e-02,-1.755239508746688241e-03,-9.795476537692403340e+00
-8.442527449296638106e-03,-1.427595617951083785e-03,-9.784496875045032738e+00
1.396774954887427525e-03,7.403468569566105939e-03,-9.795923558545643672e+00
1.063458004830960917e-03,-2.466384292000489177e-03,-9.791220887555441621e+00
-2.647423159025032603e-04,-7.535266731108845872e-03,-9.792638279359751508e+00
-2.176459453218938887e-03,-6.211968703630326750e-03,-9.798065013035948567e+00
-7.005391893853878636e-03,2.213702664933953936e-03,-9.797158868770248219e+00
4.716574059457268389e-03,2.099479301043530831e-03,-9.800053218679552813e+00
8.033493701109773594e-03,-1.738805503489828340e-03,-9.793412500873914794e+00
1.595311440522387530e-03,6.280474914336815762e-03,-9.792074285586215510e+00
-5.321498312118456975e-03,-1.910686351209461451e-04,-9.793964828274148715e+00
2.708822340199956800e-03,2.748848655635749601e-03,-9.792330200904128645e+00
5.711261037530598883e-03,3.623907106582144148e-03,-9.785517357169680963e+00
-2.495834326557985240e-03,6.756065907036603278e-03,-9.792860521471837387e+00
1.003254893814734330e-02,-1.330721148459431584e-03,-9.794834082809559916e+00
-1.122233456384157287e-03,-7.535370301229554757e-03,-9.791027063394377450e+00
-9.068868262998606511e-04,3.117703752830416376e-03,-9.802475661396163886e+00
2.722999272738553349e-03,-8.189542922172700357e-03,-9.794014376763389151e+00
1.040713212860885570e-02,8.384763634586924613e-03,-9.796632096781971555e+00
8.088842400457431706e-03,1.443493176777944399e-03,-9.805380295539212199e+00
2.264019487481153028e-03,-8.107146154565956359e-03,-9.792928226062628028e+00
1.641530742008448594e-03,4.891379852118791713e-03,-9.782942501408191660e+00
-4.761108072888890243e-04,-7.425973741705568267e-03,-9.794607321180777149e+00
7.442741904519221789e-03,-3.834225832409030726e-04,-9.788616944399006314e+00
7.454394415901831241e-04,6.119255047102905437e-03,-9.795054043682139167e+00
-6.467005093562468165e-03,-3.071379999841339012e-03,-9.794911776602079456e+00
3.309791476553972361e-03,4.678240492661622611e-04,-9.804072633716737428e+00
-5.985085568005073763e-03,2.753403887956469391e-03,-9.783500995151921842e+00
-7.437993433795451331e-05,9.509904440132950715e-04,-9.790253953697684253e+00
3.004312302263278077e-03,1.826422189308808935e-03,-9.795055012957549323e+00
-8.025086926907230942e-04,-4.017512823814577312e-04,-9.798297570286042202e+00
8.543152985640135519e-03,-5.628166215090432863e-04,-9.805346110011939231e+00
-2.737754907239433331e-04,4.664399830597444618e-03,-9.794196022385367684e+00
1.131052100221598177e-03,6.081999804460993739e-03,-9.806182419635860015e+00
3.598276589157872740e-03,7.268003123345538304e-04,-9.796771625187760790e+00
1.611518158866416051e-03,3.364884313463125960e-03,-9.799981079255179139e+00
-2.178259747287265586e-03,-1.535240859393017035e-03,-9.797349987302926166e+00
-1.031218894676685363e-04,1.647795632131180375e-03,-9.791288680644019138e+00
5.195422348711765514e-04,8.768860823050577194e-03,-9.791887308042872107e+00
1.041263509845067464e-02,7.063985110617502193e-04,-9.795825397207366336e+00
-4.273326871049487781e-03,-3.831929848705572378e-03,-9.796740525789020992e+00
9.533401041874757075e-04,6.968950914056838697e-03,-9.785358572192990323e+00
-2.252070600003848802e-03,-3.985796872294960005e-03,-9.795088195339561210e+00
-6.362307478036972191e-03,1.698166315369239055e-03,-9.798446931338695265e+00
1.092665105437537650e-02,-5.513400046733834148e-04,-9.799915361237129474e+00
-4.465516803482846549e-04,-5.554106896646942085e-03,-9.798843513350247392e+00
1.657457732677165667e-03,-2.805380174662462124e-03,-9.794164306292225675e+00
1.014726407136393865e-02,-4.819911879169370625e-03,-9.792058576419027105e+00
-9.015416840988424788e-03,-3.395954895798058634e-03,-9.790158345959412145e+00
9.593575408236882252e-04,3.044557489612954165e-03,-9.789454702656632534e+00
-1.696484539053083260e-03,3.699296756616404867e-03,-9.801286732884141983e+00
1.147073976238838222e-03,-6.483569947529366391e-03,-9.794722144657571405e+00
4.322741488185256713e-03,8.469136078034707757e-05,-9.796130834648067776e+00
7.382401864174875129e-03,2.853137592537866160e-04,-9.791015009456994989e+00
1.704235103012264642e-03,9.455306903380306452e-03,-9.794115740041302587e+00
2.763209592478241359e-03,-1.892121490696695163e-03,-9.795534075222432691e+00
-7.596599616511329721e-03,-4.179870526544891482e-03,-9.797884084705456686e+00
-1.396676299347936320e-03,5.617403563218082395e-03,-9.790701936381577042e+00
1.427909310205574111e-03,4.089219716324013834e-03,-9.791071860777149638e+00
1.205869868737214365e-03,8.598444570888957861e-03,-9.804928657946074821e+00
-2.106684922116082003e-03,-3.707828250207354220e-03,-9.800162146680081676e+00
1.838707517138426020e-03,-5.464715941963507392e-03,-9.790748568044021383e+00
-1.747787614454652302e-03,-7.374803639791985103e-03,-9.791970608026716150e+00
-4.801324309053392730e-04,4.067805937308511914e-03,-9.787741902746642353e+00
-7.815165814591951404e-04,1.369058973689839080e-04,-9.785548678992771698e+00
-1.205417450208416197e-03,-1.154786377879146253e-04,-9.798012973783453816e+00
-2.913662639253545520e-03,-1.534640474845845766e-02,-9.801189627099118340e+00
5.336413262376949948e-03,-4.339982674827502513e-04,-9.801753803430390377e+00
8.302154542611816547e-04,2.752051825910380167e-03,-9.805498409121188530e+00
5.834287462661698516e-03,1.137561594104037274e-02,-9.799245335232395604e+00
9.929276001254757483e-03,1.206884731210281750e-04,-9.793227619930419792e+00
3.386799125065224035e-03,-8.055491817292502466e-03,-9.795564701712686784e+00
-1.732970784140885814e-03,-2.248644229694955060e-03,-9.788985489230432435e+00
1.054042479498740886e-03,-2.144885973354448278e-03,-9.793750912737868575e+00
-1.990356790189801162e-03,1.949218628290894529e-03,-9.795855934456840330e+00
8.176712513210081246e-03,2.208789958340722382e-03,-9.796248211393630001e+00
1.020650177799254169e-03,-4.050275967977339225e-04,-9.793404393318727585e+00
1.377679085070821190e-03,-4.854759687626706600e-03,-9.796901303812557416e+00
7.507741764445739633e-04,-2.379554966826073498e-03,-9.801029034953129937e+00
