accel_x (m/s^2),accel_y (m/s^2),accel_z (m/s^2)
-4.611048807415724093e-03,1.667186649832768730e-03,-9.792271549678329023e+00
3.439057498736180097e-03,3.485580061607237816e-03,-9.800025038049646753e+00
3.616212347155277340e-03,1.626459672435715854e-03,-9.792661530783915325e+00
1.671614364780766877e-03,-9.947526013117578142e-03,-9.790724142537660768e+00
2.842314228616421232e-03,-4.056505931644993970e-03,-9.797201158162909707e+00
5.942584548693203607e-03,-6.651513066331676653e-03,-9.797749695891974753e+00
2.616751738279341367e-03,-1.017194630562194904e-02,-9.799544863369236580e+00
-1.350281797094956930e-03,-1.400138248639711501e-02,-9.794285866465640922e+00
4.486408135468623187e-03,-2.358551436862056649e-02,-9.807512513691305500e+00
-1.759239012917894734e-03,-1.518674867891841446e-02,-9.790277791837505461e+00
4.107722370683135511e-03,-2.990982632811554909e-02,-9.801238168641280168e+00
-9.386376159578385323e-04,-3.091678146950013750e-02,-9.798637036696161928e+00
-3.125933522491640675e-03,-3.227189390857107543e-02,-9.800298099163354593e+00
1.102544261065407146e-03,-4.562603746937812094e-02,-9.783077845076389778e+00
6.175206736387223692e-03,-4.773691790444953287e-02,-9.787079187430199667e+00
2.865508596351020766e-03,-6.351311403500027597e-02,-9.790588687977603399e+00
3.061575759969700425e-03,-5.994672911631378914e-02,-9.797854784406494488e+00
4.007865503515655597e-03,-7.570918008278851308e-02,-9.799289730347650718e+00
5.593488645927966471e-04,-8.177156796496629076e-02,-9.793662299278489414e+00
2.212968574795741439e-03,-8.911789495011378237e-02,-9.792863561425161123e+00
-3.945214043088627991e-03,-1.073394536847343261e-01,-9.791305981030371086e+00
-2.155834977562937418e-03,-1.082525541718393075e-01,-9.790579591006792981e+00
-1.432343639288159503e-03,-1.233778376122496301e-01,-9.788571578501361614e+00
3.052037330389101126e-03,-1.379417019022218804e-01,-9.795466021289401581e+00
-2.982525167539538426e-03,-1.431868912633389446e-01,-9.779833000560222089e+00
-1.484307030243580024e-03,-1.641064140386098713e-01,-9.784162789213940670e+00
2.517388280124125896e-03,-1.679262630748102614e-01,-9.797883934963095953e+00
4.128086474700224003e-03,-1.781661212070649591e-01,-9.792555208043188131e+00
-3.560800466929540421e-03,-1.976542290323062834e-01,-9.788988387784705480e+00
-2.027233744845398714e-03,-2.086360987364550001e-01,-9.788213877468979973e+00
-8.566841066320333292e-03,-2.185169759752401131e-01,-9.789369707186635239e+00
6.263813608864826632e-03,-2.373250537166485818e-01,-9.784855279445469733e+00
2.969697416657271494e-03,-2.657141496883528853e-01,-9.797906087902093830e+00
6.839713620617637879e-03,-2.753492335210827591e-01,-9.789748502197863189e+00
3.945938832009793056e-03,-2.871290196092631253e-01,-9.792319665455396560e+00
5.247130555192301878e-03,-3.125619756122258175e-01,-9.796202701634914689e+00
5.770827260689021659e-03,-3.392307536282230807e-01,-9.790285629895047137e+00
-5.449625780208479896e-03,-3.507747070612858287e-01,-9.789219041842315505e+00
-1.371673641502996460e-03,-3.549884546761356008e-01,-9.780576656648136691e+00
-8.945784754392170288e-03,-3.844449694989876543e-01,-9.787981028380430715e+00
1.519419200122779177e-03,-4.067913026879735328e-01,-9.779746088664262871e+00
-2.483014655138834643e-03,-4.231892036910188115e-01,-9.788193597373954447e+00
3.290184785364761106e-04,-4.465728500398254974e-01,-9.781447941143660785e+00
9.558220357657725569e-03,-4.716972373399241358e-01,-9.785208317677623668e+00
-3.057641431903780800e-03,-4.809036892511679984e-01,-9.777117863299819689e+00
1.973171136381525557e-03,-4.998572810242911668e-01,-9.774906902647048312e+00
3.748776010967161745e-03,-5.380003354423732453e-01,-9.787735890691939389e+00
3.420063678641492924e-03,-5.533683817145113037e-01,-9.774864231509923229e+00
-3.420345833447440819e-03,-5.757628479745892092e-01,-9.775858287067809016e+00
9.131672876688047211e-03,-5.906092239177306302e-01,-9.779608396898387568e+00
1.103565425648518443e-02,-6.251006191644875587e-01,-9.764928552166795228e+00
2.715184696098581815e-03,-6.460129281406034041e-01,-9.765389206819964585e+00
-6.869217338243896812e-03,-6.737360390678576172e-01,-9.769155738287953028e+00
4.536294303299228899e-04,-6.928978939350356470e-01,-9.769537793629668343e+00
2.913539553122617733e-03,-7.223705395297349563e-01,-9.766980029298091281e+00
3.450152120805286080e-03,-7.564528926777015494e-01,-9.763568605090613417e+00
-2.700157469375000577e-03,-7.842863346191389917e-01,-9.756956329104738757e+00
1.262880406628952637e-02,-8.054080888473682531e-01,-9.760104839415847167e+00
4.563279932443956195e-03,-8.390852643970766467e-01,-9.760008479796258740e+00
-1.084739517003663768e-03,-8.666145654595139858e-01,-9.760615630383915331e+00
4.701940623263348856e-03,-8.997419971716609233e-01,-9.763326139420613003e+00
1.398358395135897462e-03,-9.172388869449500381e-01,-9.753278042112734525e+00
7.848301895750383174e-04,-9.498216032981732226e-01,-9.746038051719722262e+00
-9.293724454264054927e-03,-9.880349789479969669e-01,-9.743919534237326374e+00
-3.116687633842859205e-03,-1.010188237664032540e+00,-9.742858411908665417e+00
-6.944887658674671511e-03,-1.054051809458697919e+00,-9.738937005135747782e+00
1.118893688075949661e-03,-1.073081217588962355e+00,-9.726609012091490314e+00
7.627366923350416966e-03,-1.112935792408908275e+00,-9.726882889076899019e+00
4.296618736479346570e-03,-1.142327310433032039e+00,-9.726852985873701840e+00
-3.375294170846901767e-03,-1.178198865774612081e+00,-9.716970491912848118e+00
2.233295964352828653e-03,-1.210742128054072664e+00,-9.718889381976072883e+00
1.525461398353624484e-03,-1.252387755266885394e+00,-9.718754516397998700e+00
-1.780826859426017008e-03,-1.289892129143454413e+00,-9.708862060089110457e+00
-4.046058146603883493e-03,-1.323309993743440716e+00,-9.702755869589140048e+00
3.035921894589378289e-03,-1.356670305706342283e+00,-9.704374346543410468e+00
-2.180259669563910973e-04,-1.384500973443119731e+00,-9.697685670175282269e+00
1.482201461755334147e-02,-1.431159655512925566e+00,-9.686052042818468877e+00
1.420755715790799571e-03,-1.466854537629373789e+00,-9.676977841155762761e+00
7.653299142648289574e-03,-1.512104904385819903e+00,-9.678589250963375079e+00
-2.312917688169977871e-03,-1.544175066405224728e+00,-9.661502304279071751e+00
1.668196546173958102e-03,-1.573032256089555547e+00,-9.662058256639944887e+00
2.356972709742081659e-03,-1.620445729913704280e+00,-9.656820287354420884e+00
-5.666628572968420048e-03,-1.659178437949318630e+00,-9.654946818014586540e+00
1.087237005554768680e-03,-1.702239650275793492e+00,-9.648380791763107922e+00
-2.225591709618633240e-03,-1.736333515158267726e+00,-9.634880452078641966e+00
-8.376926643579203635e-03,-1.781009084391387276e+00,-9.629576778250374502e+00
-2.663432050772070007e-03,-1.829485383353902872e+00,-9.610805187693818752e+00
-3.606097740502195101e-03,-1.864490096445852174e+00,-9.614564735330258571e+00
8.141149448045148160e-03,-1.907652510015463987e+00,-9.605229671970903382e+00
-1.402810523837926156e-02,-1.949984149439389247e+00,-9.606636594733132029e+00
-2.623358616502532732e-03,-1.991558527568954684e+00,-9.588823024762490377e+00
-7.100962646026855868e-03,-2.042347762548434531e+00,-9.584749723138918043e+00
5.432929042217770049e-04,-2.080977211632294654e+00,-9.574189590621795531e+00
-2.996297776642736430e-03,-2.120411721882853762e+00,-9.550785135949835691e+00
-5.127817738957192971e-03,-2.170663775921403360e+00,-9.546655493438711559e+00
4.844773930237672617e-04,-2.214289354557042788e+00,-9.535371312676844013e+00
7.826612644659688631e-03,-2.260913696353972657e+00,-9.525526069978814903e+00
-1.743071419383071790e-03,-2.304340951900041290e+00,-9.528748665791333394e+00
-5.292207752847482433e-04,-2.353051514825789337e+00,-9.515563426031185656e+00
-1.276744917209422792e-03,-2.410754940545941416e+00,-9.500353865522386698e+00
-2.993512659604244310e-03,-2.439952856473882381e+00,-9.486563613021150587e+00
2.062190843439841610e-06,-2.493059983971883220e+00,-9.481468075072820412e+00
-3.307964430666340307e-03,-2.542133030608094035e+00,-9.460497880452901853e+00
-3.396216183159900519e-03,-2.596217381771683375e+00,-9.434126695529625906e+00
2.892589444233972622e-03,-2.635670230065481512e+00,-9.427565427427422762e+00
-7.674899401716520943e-03,-2.695688998452234308e+00,-9.419915958712580917e+00
-9.535657446582914863e-04,-2.736433768451664861e+00,-9.406088242451597026e+00
-4.990877191446067666e-03,-2.788124645337585861e+00,-9.390747265532292332e+00
-4.514951933259443370e-03,-2.846452776586049893e+00,-9.367294981649383345e+00
-4.219698766002130024e-04,-2.894564281063700228e+00,-9.355146735169661554e+00
-7.089489740663212219e-03,-2.941031453369531867e+00,-9.344932727400557582e+00
-1.715388302052272499e-03,-2.996716326744265579e+00,-9.331948035068528213e+00
2.819002005301523683e-03,-3.046628078617137358e+00,-9.310570213557440411e+00
5.872954495088778676e-03,-3.102341433688553085e+00,-9.285540136556397428e+00
2.906557249402294107e-03,-3.152662191213842391e+00,-9.262671669046845579e+00
6.295280835427449762e-03,-3.209007329957962895e+00,-9.249214171727814460e+00
1.180775767334600601e-02,-3.259996039678463298e+00,-9.233854337835769144e+00
7.842221647901770560e-04,-3.318935174551926881e+00,-9.213549931032934737e+00
3.440793117455918405e-03,-3.371259716311430399e+00,-9.192100728507289986e+00
-1.600038464259541859e-03,-3.419867078726183784e+00,-9.178057238917144645e+00
4.772648382911130749e-03,-3.479215631885902660e+00,-9.156680450059088372e+00
5.265231999477548025e-03,-3.525501446043073361e+00,-9.132759604768947881e+00
2.383082923483057728e-03,-3.582875616782156492e+00,-9.111123723754465331e+00
5.864604002478629972e-03,-3.643397476357590925e+00,-9.092856997273155883e+00
-1.129896730886491112e-03,-3.694032492613201324e+00,-9.065534333453355131e+00
-9.946730384652187687e-03,-3.747731060986438489e+00,-9.048335915680024044e+00
8.763709052365960261e-03,-3.791512783580404111e+00,-9.021633292633934431e+00
4.913766633722671312e-04,-3.850872321244797281e+00,-9.002608878136275194e+00
-1.934592427855061011e-04,-3.907791082434747487e+00,-8.985608886782353366e+00
-6.167249836244542878e-03,-3.967492575482587824e+00,-8.954348388377445289e+00
-3.833203116077156872e-03,-4.011906084580334486e+00,-8.943233293412985674e+00
1.246342455761935940e-02,-4.058385547621192302e+00,-8.911591441589539642e+00
2.315097155811809103e-03,-4.110217773254526641e+00,-8.889145485271097158e+00
-3.047321773524970610e-03,-4.172475757831600518e+00,-8.864907753098298926e+00
-5.350054619356179111e-03,-4.223502879188373527e+00,-8.844462512462458292e+00
5.474681683840461159e-03,-4.265835882583591143e+00,-8.817579341446922570e+00
3.032613046869768458e-03,-4.320476746373500099e+00,-8.802804868318617082e+00
-7.053922685368118175e-04,-4.369088083257620880e+00,-8.761685780997687800e+00
