ref_mag_x (uT),ref_mag_y (uT),ref_mag_z (uT)
3.281072656359680906e+01,1.874037866755503146e+01,3.239127426544855837e+01
3.281072656359680906e+01,1.891716489268365819e+01,3.228834640494738295e+01
3.281072656359680906e+01,1.909254131270227006e+01,3.218495467397178800e+01
3.281072656359680906e+01,1.926650779001405667e+01,3.208111779100268990e+01
3.281072656359680906e+01,1.943906508214205076e+01,3.197685397088192616e+01
3.281072656359680906e+01,1.961021475629824451e+01,3.187218094757125542e+01
3.281072656359680906e+01,1.977995911200920887e+01,3.176711599547723353e+01
3.281072656359680906e+01,1.994830111102736225e+01,3.166167594942892549e+01
3.281072656359680906e+01,2.011524431383075040e+01,3.155587722339154411e+01
3.281072656359680906e+01,2.028079282208098277e+01,3.144973582799527989e+01
3.281072656359680906e+01,2.044495122646938157e+01,3.134326738695488501e+01
3.281072656359680906e+01,2.060772455943602210e+01,3.123648715245168006e+01
3.281072656359680906e+01,2.076911825229585773e+01,3.112941001954602527e+01
3.281072656359680906e+01,2.092913809635069811e+01,3.102205053968456383e+01
3.281072656359680906e+01,2.108779020760637124e+01,3.091442293336303493e+01
3.281072656359680906e+01,2.124508099475093914e+01,3.080654110200192619e+01
3.281072656359680906e+01,2.140101713008283468e+01,3.069841863908892776e+01
3.281072656359680906e+01,2.155560552310780409e+01,3.059006884063888165e+01
3.281072656359680906e+01,2.170885329655045481e+01,3.048150471501877590e+01
3.281072656359680906e+01,2.186076776455075432e+01,3.037273899218245177e+01
3.281072656359680906e+01,2.201135641283782718e+01,3.026378413235669029e+01
3.281072656359680906e+01,2.216062688069350628e+01,3.015465233421777924e+01
3.281072656359680906e+01,2.230858694453592506e+01,3.004535554259497943e+01
3.281072656359680906e+01,2.245524450296997898e+01,2.993590545573489337e+01
3.281072656359680906e+01,2.260060756316613606e+01,2.982631353215846559e+01
3.281072656359680906e+01,2.274468422844237381e+01,2.971659099714007368e+01
3.281072656359680906e+01,2.288748268693610655e+01,2.960674884883616542e+01
3.281072656359680906e+01,2.302901120126386303e+01,2.949679786408899318e+01
3.281072656359680906e+01,2.316927809907626923e+01,2.938674860392905330e+01
3.281072656359680906e+01,2.330829176442480488e+01,2.927661141879825735e+01
3.281072656359680906e+01,2.344606062986478534e+01,2.916639645351420640e+01
3.281072656359680906e+01,2.358259316922642412e+01,2.905611365199442275e+01
3.281072656359680906e+01,2.371789789099211987e+01,2.894577276175802893e+01
3.281072656359680906e+01,2.385198333222430733e+01,2.883538333822103894e+01
3.281072656359680906e+01,2.398485805299336704e+01,2.872495474880022925e+01
3.281072656359680906e+01,2.411653063126007623e+01,2.861449617683938840e+01
3.281072656359680906e+01,2.424700965817124398e+01,2.850401662537074898e+01
3.281072656359680906e+01,2.437630373373137616e+01,2.839352492072330847e+01
3.281072656359680906e+01,2.450442146281653777e+01,2.828302971598901294e+01
3.281072656359680906e+01,2.463137145149998375e+01,2.817253949435679061e+01
3.281072656359680906e+01,2.475716230366182558e+01,2.806206257232364010e+01
3.281072656359680906e+01,2.488180261785798564e+01,2.795160710279137106e+01
3.281072656359680906e+01,2.500530098442554561e+01,2.784118107805680609e+01
3.281072656359680906e+01,2.512766598280428099e+01,2.773079233270268773e+01
3.281072656359680906e+01,2.524890617905568035e+01,2.762044854639594149e+01
3.281072656359680906e+01,2.536903012356275866e+01,2.751015724659942308e+01
3.281072656359680906e+01,2.548804634889545895e+01,2.739992581120281656e+01
3.281072656359680906e+01,2.560596336782779048e+01,2.728976147107780648e+01
3.281072656359680906e+01,2.572278967149435047e+01,2.717967131256235547e+01
3.281072656359680906e+01,2.583853372767477907e+01,2.706966227987845741e+01
3.281072656359680906e+01,2.595320397919594768e+01,2.695974117748738763e+01
3.281072656359680906e+01,2.606680884244256902e+01,2.684991467238619478e+01
3.281072656359680906e+01,2.617935670596773079e+01,2.674018929634874553e+01
3.281072656359680906e+01,2.629085592919568626e+01,2.663057144811461896e+01
3.281072656359680906e+01,2.640131484120993122e+01,2.652106739552859338e+01
3.281072656359680906e+01,2.651074173962019742e+01,2.641168327763342916e+01
3.281072656359680906e+01,2.661914488950260349e+01,2.630242510671837053e+01
3.281072656359680906e+01,2.672653252240772304e+01,2.619329877032566500e+01
3.281072656359680906e+01,2.683291283543169570e+01,2.608431003321702946e+01
3.281072656359680906e+01,2.693829399034613203e+01,2.597546453930213772e+01
3.281072656359680906e+01,2.704268411278276929e+01,2.586676781353069998e+01
3.281072656359680906e+01,2.714609129146921163e+01,2.575822526374984633e+01
3.281072656359680906e+01,2.724852357751248633e+01,2.564984218252828896e+01
3.281072656359680906e+01,2.734998898372736065e+01,2.554162374894857024e+01
3.281072656359680906e+01,2.745049548400661266e+01,2.543357503036869716e+01
3.281072656359680906e+01,2.755005101273073009e+01,2.532570098415434146e+01
3.281072656359680906e+01,2.764866346421467824e+01,2.521800645938258612e+01
3.281072656359680906e+01,2.774634069218962296e+01,2.511049619851833725e+01
3.281072656359680906e+01,2.784309050931755181e+01,2.500317483906418659e+01
3.281072656359680906e+01,2.793892068673708451e+01,2.489604691518466950e+01
3.281072656359680906e+01,2.803383895363868206e+01,2.478911685930566122e+01
3.281072656359680906e+01,2.812785299686778018e+01,2.468238900368960742e+01
3.281072656359680906e+01,2.822097046055440828e+01,2.457586758198735311e+01
3.281072656359680906e+01,2.831319894576788343e+01,2.446955673076710625e+01
3.281072656359680906e+01,2.840454601019548164e+01,2.436346049102116851e+01
3.281072656359680906e+01,2.849501916784382161e+01,2.425758280965097313e+01
3.281072656359680906e+01,2.858462588876199106e+01,2.415192754093095218e+01
3.281072656359680906e+01,2.867337359878533576e+01,2.404649844795165947e+01
3.281072656359680906e+01,2.876126967929907607e+01,2.394129920404265022e+01
3.281072656359680906e+01,2.884832146702080991e+01,2.383633339417553998e+01
3.281072656359680906e+01,2.893453625380115213e+01,2.373160451634757351e+01
3.281072656359680906e+01,2.901992128644170066e+01,2.362711598294614745e+01
3.281072656359680906e+01,2.910448376652966829e+01,2.352287112209461029e+01
3.281072656359680906e+01,2.918823085028844133e+01,2.341887317897963428e+01
3.281072656359680906e+01,2.927116964844350377e+01,2.331512531716055747e+01
3.281072656359680906e+01,2.935330722610309095e+01,2.321163061986093012e+01
3.281072656359680906e+01,2.943465060265299371e+01,2.310839209124255333e+01
3.281072656359680906e+01,2.951520675166500851e+01,2.300541265766232257e+01
3.281072656359680906e+01,2.959498260081852550e+01,2.290269516891211055e+01
3.281072656359680906e+01,2.967398503183473935e+01,2.280024239944192743e+01
3.281072656359680906e+01,2.975222088042302815e+01,2.269805704956663206e+01
3.281072656359680906e+01,2.982969693623913798e+01,2.259614174665636810e+01
3.281072656359680906e+01,2.990641994285462246e+01,2.249449904631105213e+01
3.281072656359680906e+01,2.998239659773723531e+01,2.239313143351898816e+01
3.281072656359680906e+01,3.005763355224188516e+01,2.229204132379994618e+01
3.281072656359680906e+01,3.013213741161175108e+01,2.219123106433280412e+01
3.281072656359680906e+01,3.020591473498919299e+01,2.209070293506805172e+01
3.281072656359680906e+01,3.027897203543621529e+01,2.199045914982525218e+01
3.281072656359680906e+01,3.035131577996401830e+01,2.189050185737569265e+01
3.281072656359680906e+01,3.042295238957145287e+01,2.179083314251041159e+01
3.281072656359680906e+01,3.049388823929197656e+01,2.169145502709378093e+01
3.281072656359680906e+01,3.056412965824892325e+01,2.159236947110274585e+01
3.281072656359680906e+01,3.063368292971868456e+01,2.149357837365205626e+01
3.281072656359680906e+01,3.070255429120163271e+01,2.139508357400544725e+01
3.281072656359680906e+01,3.077074993450046136e+01,2.129688685257310610e+01
3.281072656359680906e+01,3.083827600580574213e+01,2.119898993189551462e+01
3.281072656359680906e+01,3.090513860578839456e+01,2.110139447761378051e+01
3.281072656359680906e+01,3.097134378969887791e+01,2.100410209942672779e+01
3.281072656359680906e+01,3.103689756747283113e+01,2.090711435203482083e+01
3.281072656359680906e+01,3.110180590384300103e+01,2.081043273607106059e+01
3.281072656359680906e+01,3.116607471845714628e+01,2.071405869901907337e+01
3.281072656359680906e+01,3.122970988600181741e+01,2.061799363611847369e+01
3.281072656359680906e+01,3.129271723633170410e+01,2.052223889125770384e+01
3.281072656359680906e+01,3.135510255460443574e+01,2.042679575785443191e+01
3.281072656359680906e+01,3.141687158142058323e+01,2.033166547972372484e+01
3.281072656359680906e+01,3.147803001296869496e+01,2.023684925193404993e+01
3.281072656359680906e+01,3.153858350117518228e+01,2.014234822165137118e+01
3.281072656359680906e+01,3.159853765385890156e+01,2.004816348897131917e+01
3.281072656359680906e+01,3.165789803489020926e+01,1.995429610773971163e+01
3.281072656359680906e+01,3.171667016435434050e+01,1.986074708636149921e+01
3.281072656359680906e+01,3.177485951871900483e+01,1.976751738859823604e+01
3.281072656359680906e+01,3.183247153100592897e+01,1.967460793435433786e+01
3.281072656359680906e+01,3.188951159096627208e+01,1.958201960045207457e+01
3.281072656359680906e+01,3.194598504525978555e+01,1.948975322139558841e+01
3.281072656359680906e+01,3.200189719763744023e+01,1.939780959012399464e+01
3.281072656359680906e+01,3.205725330912753890e+01,1.930618945875370684e+01
3.281072656359680906e+01,3.211205859822506881e+01,1.921489353931009703e+01
3.281072656359680906e+01,3.216631824108415572e+01,1.912392250444867159e+01
3.281072656359680906e+01,3.222003737171357329e+01,1.903327698816581659e+01
3.281072656359680906e+01,3.227322108217509822e+01,1.894295758649927208e+01
3.281072656359680906e+01,3.232587442278460088e+01,1.885296485821850254e+01
3.281072656359680906e+01,3.237800240231575799e+01,1.876329932550500246e+01
3.281072656359680906e+01,3.242960998820628760e+01,1.867396147462269340e+01
3.281072656359680906e+01,3.248070210676652891e+01,1.858495175657859022e+01
3.281072656359680906e+01,3.253128364339035983e+01,1.849627058777374700e+01
3.281072656359680906e+01,3.258135944276819629e+01,1.840791835064468529e+01
3.281072656359680906e+01,3.263093430910208781e+01,1.831989539429540059e+01
3.281072656359680906e+01,3.268001300632278117e+01,1.823220203512004289e+01
3.281072656359680906e+01,3.272860025830857467e+01,1.814483855741641705e+01
3.281072656359680906e+01,3.277670074910594877e+01,1.805780521399040239e+01
3.281072656359680906e+01,3.282431912315186651e+01,1.797110222675137337e+01
3.281072656359680906e+01,3.287145998549757309e+01,1.788472978729880936e+01
3.281072656359680906e+01,3.291812790203391614e+01,1.779868805750013294e+01
3.281072656359680906e+01,3.296432739971797332e+01,1.771297717005992922e+01
3.281072656359680906e+01,3.301006296680106544e+01,1.762759722908061022e+01
3.281072656359680906e+01,3.305533905305783549e+01,1.754254831061471620e+01
3.281072656359680906e+01,3.310016007001655680e+01,1.745783046320885390e+01
3.281072656359680906e+01,3.314453039119044320e+01,1.737344370843945995e+01
3.281072656359680906e+01,3.318845435230988272e+01,1.728938804144046060e+01
3.281072656359680906e+01,3.323193625155561648e+01,1.720566343142295196e+01
3.281072656359680906e+01,3.327498034979265640e+01,1.712226982218695071e+01
3.281072656359680906e+01,3.331759087080500592e+01,1.703920713262539977e+01
3.281072656359680906e+01,3.335977200153100597e+01,1.695647525722045401e+01
3.281072656359680906e+01,3.340152789229928487e+01,1.687407406653220221e+01
3.281072656359680906e+01,3.344286265706523409e+01,1.679200340767988919e+01
3.281072656359680906e+01,3.348378037364799553e+01,1.671026310481575905e+01
3.281072656359680906e+01,3.352428508396777573e+01,1.662885295959156906e+01
3.281072656359680906e+01,3.356438079428356502e+01,1.654777275161797334e+01
3.281072656359680906e+01,3.360407147543111961e+01,1.646702223891673000e+01
3.281072656359680906e+01,3.364336106306117813e+01,1.638660115836596276e+01
3.281072656359680906e+01,3.368225345787781322e+01,1.630650922613847698e+01
3.281072656359680906e+01,3.372075252587698202e+01,1.622674613813325806e+01
3.281072656359680906e+01,3.375886209858501985e+01,1.614731157040024101e+01
3.281072656359680906e+01,3.379658597329725467e+01,1.606820517955843997e+01
3.281072656359680906e+01,3.383392791331654337e+01,1.598942660320754250e+01
3.281072656359680906e+01,3.387089164819170151e+01,1.591097546033301846e+01
3.281072656359680906e+01,3.390748087395581933e+01,1.583285135170484814e+01
3.281072656359680906e+01,3.394369925336442861e+01,1.575505386027000299e+01
3.281072656359680906e+01,3.397955041613339944e+01,1.567758255153867886e+01
3.281072656359680906e+01,3.401503795917659545e+01,1.560043697396444529e+01
3.281072656359680906e+01,3.405016544684322355e+01,1.552361665931832491e+01
3.281072656359680906e+01,3.408493641115484962e+01,1.544712112305694696e+01
3.281072656359680906e+01,3.411935435204198086e+01,1.537094986468485125e+01
3.281072656359680906e+01,3.415342273758032832e+01,1.529510236811092661e+01
3.281072656359680906e+01,3.418714500422647262e+01,1.521957810199923777e+01
3.281072656359680906e+01,3.422052455705313889e+01,1.514437652011414670e+01
3.281072656359680906e+01,3.425356476998393873e+01,1.506949706165990577e+01
3.281072656359680906e+01,3.428626898602750117e+01,1.499493915161479940e+01
3.281072656359680906e+01,3.431864051751102096e+01,1.492070220105985889e+01
3.281072656359680906e+01,3.435068264631323842e+01,1.484678560750224818e+01
3.281072656359680906e+01,3.438239862409670877e+01,1.477318875519344488e+01
3.281072656359680906e+01,3.441379167253941063e+01,1.469991101544218992e+01
3.281072656359680906e+01,3.444486498356563686e+01,1.462695174692237110e+01
3.281072656359680906e+01,3.447562171957616783e+01,1.455431029597587766e+01
3.281072656359680906e+01,3.450606501367767009e+01,1.448198599691047761e+01
3.281072656359680906e+01,3.453619796991131352e+01,1.440997817229280642e+01
3.281072656359680906e+01,3.456602366348055000e+01,1.433828613323657208e+01
3.281072656359680906e+01,3.459554514097811051e+01,1.426690917968595151e+01
3.281072656359680906e+01,3.462476542061210694e+01,1.419584660069435245e+01
3.281072656359680906e+01,3.465368749243125990e+01,1.412509767469855682e+01
3.281072656359680906e+01,3.468231431854925262e+01,1.405466166978825271e+01
3.281072656359680906e+01,3.471064883336811846e+01,1.398453784397118227e+01
3.281072656359680906e+01,3.473869394380075448e+01,1.391472544543377587e+01
3.281072656359680906e+01,3.476645252949244735e+01,1.384522371279748754e+01
3.281072656359680906e+01,3.479392744304139029e+01,1.377603187537081730e+01
3.281072656359680906e+01,3.482112151021829050e+01,1.370714915339709172e+01
3.281072656359680906e+01,3.484803753018490369e+01,1.363857475829810184e+01
3.281072656359680906e+01,3.487467827571156676e+01,1.357030789291361117e+01
3.281072656359680906e+01,3.490104649339370724e+01,1.350234775173681001e+01
3.281072656359680906e+01,3.492714490386732251e+01,1.343469352114578363e+01
3.281072656359680906e+01,3.495297620202330080e+01,1.336734437963106537e+01
3.281072656359680906e+01,3.497854305722080426e+01,1.330029949801928524e+01
3.281072656359680906e+01,3.500384811349942993e+01,1.323355803969303146e+01
3.281072656359680906e+01,3.502889398979039015e+01,1.316711916080691225e+01
3.281072656359680906e+01,3.505368328012647083e+01,1.310098201049995481e+01
3.281072656359680906e+01,3.507821855385097365e+01,1.303514573110430597e+01
3.281072656359680906e+01,3.510250235582542899e+01,1.296960945835038359e+01
3.281072656359680906e+01,3.512653720663624313e+01,1.290437232156842207e+01
3.281072656359680906e+01,3.515032560280015161e+01,1.283943344388659291e+01
3.281072656359680906e+01,3.517387001696854298e+01,1.277479194242564020e+01
3.281072656359680906e+01,3.519717289813057448e+01,1.271044692849012314e+01
3.281072656359680906e+01,3.522023667181518647e+01,1.264639750775636173e+01
3.281072656359680906e+01,3.524306374029184497e+01,1.258264278045705176e+01
3.281072656359680906e+01,3.526565648277016862e+01,1.251918184156263969e+01
3.281072656359680906e+01,3.528801725559835489e+01,1.245601378095954814e+01
3.281072656359680906e+01,3.531014839246034853e+01,1.239313768362521451e+01
3.281072656359680906e+01,3.533205220457188034e+01,1.233055262980005118e+01
3.281072656359680906e+01,3.535373098087525534e+01,1.226825769515634867e+01
3.281072656359680906e+01,3.537518698823293306e+01,1.220625195096418203e+01
3.281072656359680906e+01,3.539642247161992117e+01,1.214453446425435423e+01
3.281072656359680906e+01,3.541743965431488306e+01,1.208310429797843533e+01
3.281072656359680906e+01,3.543824073809010144e+01,1.202196051116592201e+01
3.281072656359680906e+01,3.545882790340012747e+01,1.196110215907856755e+01
3.281072656359680906e+01,3.547920330956930712e+01,1.190052829336194229e+01
3.281072656359680906e+01,3.549936909497795057e+01,1.184023796219423730e+01
3.281072656359680906e+01,3.551932737724741429e+01,1.178023021043238039e+01
3.281072656359680906e+01,3.553908025342378352e+01,1.172050407975550002e+01
3.281072656359680906e+01,3.555862980016044617e+01,1.166105860880574596e+01
3.281072656359680906e+01,3.557797807389940914e+01,1.160189283332657872e+01
3.281072656359680906e+01,3.559712711105127880e+01,1.154300578629846008e+01
3.281072656359680906e+01,3.561607892817414722e+01,1.148439649807211005e+01
3.281072656359680906e+01,3.563483552215114258e+01,1.142606399649925741e+01
3.281072656359680906e+01,3.565339887036675748e+01,1.136800730706098861e+01
3.281072656359680906e+01,3.567177093088196216e+01,1.131022545299369320e+01
3.281072656359680906e+01,3.568995364260805303e+01,1.125271745541270008e+01
3.281072656359680906e+01,3.570794892547930033e+01,1.119548233343356003e+01
3.281072656359680906e+01,3.572575868062432392e+01,1.113851910429108294e+01
3.281072656359680906e+01,3.574338479053622564e+01,1.108182678345611372e+01
3.281072656359680906e+01,3.576082911924154928e+01,1.102540438475011975e+01
