gyro_x (deg/s),gyro_y (deg/s),gyro_z (deg/s)
7.950938191220935369e-01,5.347033253659525531e-01,5.074862256499095281e-01
1.102253111149511522e+00,5.147511048915234255e-01,5.162552224911055587e-01
1.455373380855510490e+00,5.789082281535172791e-01,4.746766027252783404e-01
1.812603872211964173e+00,4.561524239098794786e-01,5.328229888808948544e-01
2.074431413559714166e+00,4.849360633925053898e-01,5.450931654778869984e-01
2.438839587720575963e+00,5.155989119776175356e-01,5.421163218761366753e-01
2.666291976453513790e+00,5.033752499477982534e-01,5.472728667719553020e-01
3.007021021724125998e+00,4.802988668595585819e-01,4.831553489130020473e-01
3.338879896038717376e+00,5.071833202676272467e-01,5.112815770033634077e-01
3.652225225983035894e+00,6.103284473428993717e-01,6.478558314298166199e-01
3.948191058136742093e+00,4.987868899141749690e-01,5.905066223866323183e-01
4.238162075246366456e+00,5.598085737799435302e-01,5.504315815859587291e-01
4.618644427590012924e+00,5.080544294622711954e-01,5.401158196198903028e-01
4.864583688599340761e+00,5.627449384058950121e-01,5.066656346333757721e-01
5.201910774063710718e+00,5.404841522719295854e-01,5.509632770012711234e-01
5.492366409068967670e+00,5.870373022476246261e-01,5.931203275328884583e-01
5.816289380699764422e+00,5.889439424777048737e-01,5.066133861441733943e-01
6.207206837232035923e+00,5.741441888491666257e-01,4.495793162565996925e-01
6.563373805023259067e+00,5.622270724313971346e-01,5.625324742003307010e-01
6.858724147696664275e+00,6.095784087092527281e-01,4.404244402493081578e-01
7.181378460899659366e+00,5.511493535406958300e-01,5.953302907757100915e-01
7.475299145693711900e+00,5.456199839254342043e-01,5.724671440889018692e-01
7.767341867402921096e+00,5.576014489523903883e-01,5.634456365507343190e-01
8.115160723881627902e+00,5.388178196957131849e-01,6.152382848406250382e-01
8.378678915844034236e+00,5.334503854963401626e-01,5.664781384429407041e-01
8.668003412274362773e+00,6.467459312091404788e-01,5.291407338026270502e-01
8.942171340698751081e+00,5.668387580426221817e-01,5.621656137317381230e-01
9.347259146993737389e+00,6.451942614134429377e-01,6.267792788518675717e-01
9.618195108299099516e+00,5.798801939765412250e-01,5.792297866648450366e-01
9.945106153877713240e+00,5.559153388107044291e-01,6.172249137551557574e-01
1.023977819483921614e+01,6.242232623390359114e-01,6.372993416549685985e-01
1.060272933312472610e+01,4.877699308060280403e-01,6.858266432293447235e-01
1.091769287604811112e+01,5.785331231689202491e-01,5.342760331936322604e-01
1.128933195931635858e+01,6.337171182092332655e-01,5.998678637847337791e-01
1.150631118313373236e+01,5.892423296301317892e-01,6.033914018576775895e-01
1.179352169813655493e+01,6.422432319443961424e-01,5.983548538336540545e-01
1.220137195537755126e+01,6.339422651423149979e-01,6.610629587880518798e-01
1.245043202105085456e+01,6.121691946772160886e-01,6.336028504870051536e-01
1.283498730710036995e+01,5.813733916441758964e-01,6.290502570804006321e-01
1.306613665153607684e+01,6.632555217332111175e-01,6.241939089997134982e-01
1.353596062772692576e+01,5.973115549241623246e-01,6.315404049491867289e-01
1.376172678008920691e+01,5.558731713530695728e-01,6.415173896030046397e-01
1.412110025853181661e+01,5.142705600062564830e-01,5.701948752650666252e-01
1.436205021982919483e+01,6.025660320156752681e-01,6.809184640454831738e-01
1.466175913153426613e+01,5.466813364040896683e-01,6.192728591490790357e-01
1.500288946687550862e+01,5.690265458723295922e-01,6.697964012907020592e-01
1.525323103155999327e+01,6.684525191299797164e-01,6.294668292987253277e-01
1.566321574184405030e+01,6.309916990263756409e-01,6.809538735193083614e-01
1.596486379245116716e+01,6.923542009520488039e-01,6.800746584310091158e-01
1.630180419168317840e+01,6.572057826254904533e-01,6.042462996044494217e-01
1.655845924422559179e+01,6.300796592286104225e-01,6.723107776245879075e-01
1.695113110899800901e+01,6.464363442598237697e-01,6.424567772005579380e-01
1.725701585194716614e+01,6.873400594235932193e-01,5.974601154579021189e-01
1.749375042015740433e+01,6.819028038023317029e-01,6.650442118709045669e-01
1.780052968315687068e+01,6.960958893292018557e-01,7.363025998431705910e-01
1.811742117869321334e+01,6.611825169285380221e-01,7.147034474546599681e-01
1.847010394392967569e+01,6.627232251217979320e-01,6.816340304251322646e-01
1.869082345070073714e+01,7.230127577394703797e-01,6.416441895210821533e-01
1.907561043318455773e+01,6.157834739594734152e-01,6.888783667563348478e-01
1.942155414072901820e+01,6.926480638583718541e-01,7.229972654787363284e-01
