gyro_x (deg/s),gyro_y (deg/s),gyro_z (deg/s)
5.171752495816751560e-01,5.403741832100502629e-01,4.479504989873439591e-01
4.837901146544343889e-01,4.993641274927736462e-01,4.881476340883285081e-01
5.577576477810913813e-01,4.338219921154571335e-01,4.759340145790772469e-01
5.911662971145466017e-01,4.765703263898823927e-01,4.888599687896828527e-01
4.904936267708735476e-01,5.223000925782481652e-01,5.458847420495028802e-01
5.565496629277723040e-01,5.088598057608773040e-01,5.508356526263479269e-01
4.946366296059465650e-01,4.012426678844338568e-01,4.844536459867266331e-01
4.703444300952890345e-01,5.290331723439026801e-01,5.171026421132184359e-01
5.145642286741378690e-01,5.175018951514094301e-01,4.960135036382926632e-01
4.538263551151395792e-01,5.431957422515548695e-01,4.584980632287417590e-01
4.898887706780197804e-01,5.602214496960848944e-01,4.350469677473262631e-01
4.721794355667651155e-01,5.606895084839335075e-01,4.165026219703613086e-01
5.157951885313382112e-01,4.195654344294931781e-01,5.108974761002814668e-01
5.117005245490070520e-01,4.746091333284409575e-01,5.475425365943223932e-01
5.111325633965572157e-01,4.893261753950777226e-01,4.636726973243256444e-01
4.325012366623852134e-01,4.915455115672735520e-01,5.095311018373008816e-01
5.273314317731172540e-01,5.356937325447869158e-01,4.708881722144056536e-01
4.566641922370813234e-01,5.206442045020078790e-01,4.933518683626615386e-01
4.777328204172486825e-01,4.948517410844694431e-01,4.656394724121241668e-01
4.498099984808177632e-01,5.489680570573761687e-01,5.633661474451495677e-01
5.594623804083466156e-01,4.565222669754249174e-01,4.445292590514084985e-01
4.993182439544191498e-01,4.911192849064937027e-01,5.106267552417564914e-01
4.942492594895706581e-01,4.862056047367127043e-01,4.234975692650830847e-01
5.005879217072545240e-01,4.740309262176252147e-01,5.994687157788922693e-01
4.758655054910965188e-01,5.094237084418929973e-01,5.008087636843946422e-01
5.323779504312848854e-01,5.188776257676899206e-01,5.193151824250133997e-01
4.713125785306391258e-01,4.600016036819498666e-01,4.373071529261760015e-01
4.612213350939416423e-01,4.737476190810337440e-01,4.388091884291720479e-01
5.477461920197036482e-01,4.973460019713814573e-01,4.890028541644895199e-01
5.562000411967161773e-01,4.661098828511056058e-01,5.199165265705391059e-01
5.000401780844694333e-01,5.392235729562364632e-01,5.184089971831044030e-01
5.304252613366667868e-01,5.129640465935991767e-01,4.943898465317694835e-01
4.481835651103404095e-01,5.499878819334876878e-01,5.057361399345265962e-01
5.390123336692695943e-01,5.263512302776676144e-01,4.968992464623728789e-01
5.846139704376424051e-01,4.998999487324956581e-01,5.263428951215693985e-01
5.176869579410270372e-01,5.004800645312975638e-01,5.591568086906160140e-01
4.926093164274521485e-01,5.407505176754107135e-01,5.024976497309217027e-01
4.891088526099583444e-01,5.395313664783317753e-01,4.961789257753544402e-01
5.395634109685295554e-01,5.509973224706804507e-01,4.642942683996823527e-01
6.002844209680290311e-01,4.252420352825335703e-01,4.815164236969478040e-01
4.820986390455233583e-01,5.141144454113328877e-01,4.751636358266496107e-01
4.582163272970457002e-01,4.655956820774771465e-01,5.456639792775043185e-01
3.890757854991355735e-01,4.974422926041563442e-01,5.312829611584011236e-01
4.947846319262519943e-01,4.847829775522903839e-01,5.688663162765984493e-01
4.312065506941599180e-01,5.181017843070797602e-01,4.599567445681796984e-01
5.282047338505910794e-01,4.426380421115342911e-01,5.028333534576013841e-01
4.490593681858199848e-01,5.681062932250203756e-01,5.152967147647399271e-01
5.094643220826161611e-01,5.413418232022548793e-01,4.628541903375210098e-01
4.688411810419455539e-01,6.318222552339013420e-01,5.571545488585324390e-01
4.987583158789987703e-01,5.664851958053295222e-01,5.132642349448103269e-01
4.946641988819122093e-01,5.806680178407517268e-01,4.135423962970497525e-01
4.367935220746197444e-01,5.575046508742749207e-01,5.209550503369961838e-01
4.946474155880417056e-01,4.818135191904490688e-01,4.827199256235538138e-01
5.736411698287889882e-01,4.900887817673109659e-01,5.219544830326119378e-01
4.941885306833841418e-01,5.064107847423537923e-01,5.228888110994837080e-01
5.313442555255676325e-01,5.323506495965516505e-01,4.616056183146083347e-01
4.604815934407665012e-01,4.992814331309604059e-01,4.750638447859887870e-01
4.690291636603230452e-01,5.573034055386820729e-01,5.546770802813689727e-01
5.229530266593338528e-01,4.900790807415036920e-01,5.293809377180518361e-01
4.657694936220554971e-01,4.882894685556873338e-01,4.863605865159306707e-01
4.992342518383308114e-01,4.902185112402648870e-01,4.405715211758516880e-01
5.095718548332577313e-01,5.147790499920412710e-01,5.273868365132404756e-01
4.764302737991953363e-01,4.808297987988240374e-01,4.899300931584116836e-01
5.620970676208220107e-01,4.804823853361191444e-01,4.437249528941542565e-01
5.398228740653642221e-01,5.032069846390756496e-01,4.852660519389984106e-01
4.801971357393172712e-01,5.662296880186566961e-01,4.721975059401021801e-01
4.197077780107542622e-01,4.881320227219124730e-01,4.771846418926793953e-01
4.415905085913409689e-01,4.861810933654516220e-01,4.708090592293371901e-01
5.157796952309832150e-01,4.729525235214436241e-01,4.906561305984761812e-01
5.586984497122780002e-01,4.934385649540238283e-01,5.265900709800336310e-01
4.955497498154183278e-01,5.500428154407875914e-01,5.636105625431476751e-01
4.571917345996580062e-01,5.161086221570508892e-01,4.277400570108841893e-01
5.116960258620560920e-01,5.059372963388500954e-01,5.427700996185510496e-01
5.342087200570322381e-01,4.903482602904942755e-01,4.513624354629311997e-01
4.587854924058806239e-01,5.404106030070570110e-01,5.130709936498123458e-01
5.866790954291078997e-01,5.228885328838257518e-01,5.852033569174779348e-01
5.824468874495525306e-01,4.696377367986726559e-01,4.567638948533438992e-01
4.206551068134792293e-01,4.811969962358670361e-01,5.135125196276956183e-01
5.235091078661536779e-01,5.095717359028237858e-01,4.331025098517222172e-01
4.891115297259037153e-01,5.284636224569068119e-01,4.734478287661216811e-01
5.331027007294539821e-01,5.893844211241622277e-01,4.624155699699804001e-01
4.740783083948589827e-01,4.610877701440534993e-01,5.090099770561326009e-01
5.698833724652216937e-01,4.963626995505950323e-01,5.270823495930340163e-01
4.990093369625825948e-01,4.919665016296523308e-01,5.070756724476074284e-01
4.593564232302400629e-01,4.408204023969300445e-01,4.820079892310349945e-01
4.875951139887004238e-01,5.716805665957950255e-01,4.746215331267092941e-01
