gps_x (m),gps_y (m),gps_z (m),gps_vx (m/s),gps_vy (m/s),gps_vz (m/s)
-2.707027024765316863e+06,4.688707881601751782e+06,3.360436892994365655e+06,-4.351074846684743758e-02,-1.501918615385527123e-01,-5.849679394524508885e-02
-2.707027560841597617e+06,4.688721943020491861e+06,3.360430374998453539e+06,-7.980468223875313363e-03,-4.860188044903141630e-02,8.048013669634529466e-02
-2.707033006733466871e+06,4.688708182621025480e+06,3.360434831306716893e+06,-7.881801128027515757e-02,1.110054853147845882e-01,-2.067929331369056101e-02
-2.707030368691974320e+06,4.688701771004029550e+06,3.360425873124234378e+06,3.187792708402239356e-02,8.210809169096158419e-03,1.036223232722572329e-01
-2.707022763053968083e+06,4.688703587342448533e+06,3.360421301629426423e+06,-2.296088181352416713e-02,-2.285307321302432193e-02,2.824333163998944685e-02
-2.707027746546335984e+06,4.688706168681356125e+06,3.360430429512701463e+06,-1.233344228627059336e-01,3.123257216859927354e-02,-3.195733887607130064e-02
-2.707028702222113498e+06,4.688715859016916715e+06,3.360440403216160834e+06,4.367694010527797127e-02,-6.750257507976453741e-02,-1.194948882787597901e-02
-2.707031639172293246e+06,4.688709777348089032e+06,3.360427584770317189e+06,4.632166791536240780e-02,6.793022503997863532e-03,-4.228497654056632277e-02
-2.707023878703626338e+06,4.688714745568037033e+06,3.360421688524780329e+06,-1.410191153627375626e-02,-2.291373247551316012e-03,9.665718201487762465e-03
-2.707036437446079683e+06,4.688714684233617969e+06,3.360429275349757634e+06,3.836882528582050839e-02,-2.128864376976280504e-02,-1.917044848358662873e-02
-2.707037343404236250e+06,4.688702015251476318e+06,3.360439005827350542e+06,7.729339763262305096e-02,-5.260758920833427665e-02,1.382120598432519942e-01
-2.707024078204142395e+06,4.688712307912562974e+06,3.360420666856104042e+06,7.345465904890484399e-03,-6.488873265222132314e-02,5.889518117389024726e-02
-2.707030170193275902e+06,4.688708819741193205e+06,3.360422938709807117e+06,1.417143580835319820e-02,4.330455130846747741e-02,-6.910341019651106663e-03
-2.707024895129902288e+06,4.688722188627941534e+06,3.360427814789095428e+06,3.110775240521892852e-03,-6.105487043252738610e-02,1.553238406519125980e-01
-2.707030158370144665e+06,4.688705758015897125e+06,3.360434588583852630e+06,-5.569018842733001323e-02,3.067006266170063319e-02,1.760724256327124079e-02
-2.707039292117652483e+06,4.688708437731008977e+06,3.360429026416315231e+06,-8.534239159670140018e-02,9.897131134907014016e-02,2.231391695098776384e-02
-2.707027768573908135e+06,4.688718096718930639e+06,3.360439827956186607e+06,-4.410423536874404082e-02,-8.441255677716133152e-03,7.291780877328558419e-04
-2.707039662957308814e+06,4.688714996815387160e+06,3.360433883327960502e+06,-3.291602478276192678e-02,5.674803678568531018e-02,2.601755351983123243e-02
-2.707031890709883068e+06,4.688708017235277221e+06,3.360430094219904859e+06,-6.371047771347941591e-02,3.083572586843782992e-02,5.239054732125691255e-02
-2.707031734502085950e+06,4.688717522952605039e+06,3.360430718088316265e+06,4.209673561165053202e-02,-5.099053663233144018e-02,3.605581307025049198e-02
-2.707029610707255080e+06,4.688710137297660112e+06,3.360418457535876893e+06,-1.349532833306652836e-02,-7.460763189207784973e-02,3.382227238059686697e-02
-2.707038154832867905e+06,4.688718996208649129e+06,3.360433492663198616e+06,3.054106733434854351e-02,1.237641368599884384e-02,-3.416077856353257752e-02
-2.707032875921668485e+06,4.688701441472429782e+06,3.360432091575931758e+06,1.042831043432797256e-02,-4.876173626587455671e-03,1.870427896566157280e-02
-2.707027471028133295e+06,4.688715787815831602e+06,3.360426841828707140e+06,9.201386288031318181e-03,-6.599056185313123546e-02,4.453110321568531926e-02
-2.707024967405176722e+06,4.688710791962808929e+06,3.360423695371186826e+06,6.553911998941751305e-02,-1.149582566848335735e-01,-5.049249595124066098e-02
-2.707030392007792369e+06,4.688715168544457294e+06,3.360435728369756602e+06,2.094379358440001671e-02,2.323769983215876953e-02,-1.356387465014830263e-01
-2.707038141964288428e+06,4.688711376383641735e+06,3.360444841156156268e+06,-2.677335758768134219e-02,3.994748818889626296e-02,-8.949721990377110248e-02
-2.707031687298147008e+06,4.688713707010546699e+06,3.360427700979419053e+06,1.938329655228896928e-02,5.532982024067491233e-02,-1.692429527937426223e-02
-2.707031692573550157e+06,4.688714396256364882e+06,3.360437689880392049e+06,2.604246934715897036e-02,-5.033048860592588547e-02,-1.802506345245070626e-02
-2.707028000133037101e+06,4.688706745538293384e+06,3.360430895516830031e+06,4.776416677744293321e-03,-1.435370884941323394e-02,5.083763081531441144e-03
-2.707042027894946747e+06,4.688707439508268610e+06,3.360417359900711104e+06,1.062865967254750243e-02,9.128798593291501118e-02,-4.768800737647526516e-03
-2.707032426249071024e+06,4.688715750370011665e+06,3.360430149465524126e+06,7.698755655521323515e-02,-6.324912230223572740e-02,5.691074682814158472e-03
-2.707034310543420259e+06,4.688708834835587069e+06,3.360424043867893051e+06,1.052069737652340867e-02,4.692465303913441466e-02,2.017334358241694436e-02
-2.707026352143768221e+06,4.688707329579820856e+06,3.360423609067653771e+06,2.056276482378458989e-02,-1.460034783256101802e-02,7.814109768751945420e-03
-2.707026560495684855e+06,4.688714519308946095e+06,3.360436803376438562e+06,1.262010024031764988e-02,5.985478478331149321e-02,7.228661617388804084e-02
-2.707029872677721549e+06,4.688711499359524809e+06,3.360442295414918102e+06,6.464888635004423234e-02,-1.749222540907890673e-03,1.273923162177128567e-02
-2.707026796418290585e+06,4.688705690133717842e+06,3.360431750028042123e+06,-1.180491972959313643e-02,-1.560903594792419948e-03,-6.448217155658127198e-02
-2.707030858050216455e+06,4.688704246180393733e+06,3.360438508949050680e+06,-6.576934166228710042e-03,1.438019008608704997e-02,9.412131671259325871e-02
-2.707032293999690562e+06,4.688707709362757392e+06,3.360444612027681898e+06,7.627711044769165671e-02,-2.243289967671022178e-02,-2.112801138241671151e-02
-2.707029778399994131e+06,4.688709480773649178e+06,3.360420181417123880e+06,-5.164453552351270377e-02,1.268335439012757519e-02,5.169610825550361582e-02
-2.707027562386473175e+06,4.688702381649776362e+06,3.360433086210514419e+06,7.840169432775915713e-04,6.729147004548886868e-02,7.401440196493334900e-02
-2.707028796064500697e+06,4.688715910857066512e+06,3.360417736809403170e+06,-1.242979949462030276e-01,4.274040121828612260e-02,7.823736050630258898e-02
-2.707029555189573672e+06,4.688709552719558589e+06,3.360422472562264185e+06,-1.710775913646319507e-03,1.634549791690829978e-02,4.759017120412819407e-02
-2.707028790504219476e+06,4.688701241572721861e+06,3.360434177285709884e+06,1.890907719574803220e-02,-4.412101382901223445e-02,-3.877669493974217341e-02
-2.707028818522581365e+06,4.688713812586075626e+06,3.360421223460552748e+06,1.576304451762093953e-02,-5.805108727371943028e-02,2.114722363640967120e-02
-2.707017760260455310e+06,4.688704133897085674e+06,3.360431516599895898e+06,-5.983240764567897968e-02,-2.293665075001637133e-02,-5.247890291946344377e-02
-2.707024865729766432e+06,4.688713157269802876e+06,3.360434579126971308e+06,1.185202850466455507e-03,-1.075915731813305298e-02,-1.486071787747583056e-02
