accel_x (m/s^2),accel_y (m/s^2),accel_z (m/s^2)
-5.504365041270648136e-04,4.787071486676629933e-03,-9.798590696991423599e+00
-1.571677740539761513e-03,9.594992687618828084e-04,-9.789222049947429838e+00
-5.748039612646254834e-03,-2.363012447535856736e-03,-9.787184155559424781e+00
-2.084611755013317594e-03,-3.266485226639380835e-03,-9.798430786517881685e+00
-8.915691933643241605e-04,2.215105760186329448e-03,-9.804688642581018243e+00
-7.091894500956839008e-03,6.595166797807809796e-03,-9.801417134740241011e+00
-1.074337112759472194e-03,-2.616271615368198980e-03,-9.787089359324106397e+00
2.465034349605575020e-03,-1.040680225371285643e-03,-9.797806062186802833e+00
-6.256298557505934194e-03,-3.444835610675378579e-03,-9.792988830692392455e+00
5.714459703053561407e-03,-2.638257770401505799e-03,-9.795885377533645411e+00
1.272249447553126106e-02,7.518480008266007798e-03,-9.789822668940287187e+00
1.626185367672647038e-04,-8.619604292908174606e-04,-9.790208053589632087e+00
2.080608338143172600e-03,-1.548186085819010325e-03,-9.796092618132874463e+00
1.474633315567064383e-03,-6.388253112157880409e-04,-9.797899709280976310e+00
1.994776234409395403e-04,1.148258843113235785e-03,-9.794965392282245276e+00
1.087665654524926605e-02,-6.830958563526256730e-03,-9.785581868884854373e+00
-5.004254380065263630e-03,-7.910734887060056481e-03,-9.789826885427137526e+00
-7.200912586883097960e-03,-6.212907624680472432e-03,-9.797222894668960791e+00
4.433927528083339261e-04,6.854073534619347513e-03,-9.803437849938180904e+00
2.515695567054487651e-03,-2.243685485596513558e-03,-9.791464839626852878e+00
4.400336824192737847e-03,-5.268312312009412052e-03,-9.798330486642461423e+00
-2.362667823820610840e-03,8.373631707085329610e-04,-9.797319122925840063e+00
-1.094553555601914668e-02,-2.657920321545733863e-03,-9.794259424600880948e+00
1.777971275281156312e-03,-9.652994822095262986e-04,-9.791998584168602804e+00
1.120686792609302488e-03,4.763489740466678515e-03,-9.792253060001836928e+00
-3.584990445283552356e-03,-3.047014091560747498e-03,-9.802472181822219355e+00
-6.473171320785575840e-03,3.197220611058001691e-03,-9.783135936145255229e+00
4.088912018272474781e-03,2.261548232362250478e-03,-9.794517573421057222e+00
-5.875188491849619131e-03,-8.712420163012071740e-04,-9.794831551502504396e+00
3.871904983522273837e-03,-2.923381224790260260e-03,-9.787083728399556648e+00
-5.870483271847753634e-03,-7.779937030549287716e-04,-9.790436741954763988e+00
2.458463043608123764e-03,-8.087398060157896876e-03,-9.800598675497401047e+00
-5.534004377893978616e-03,4.860492495460133969e-03,-9.795917860013913625e+00
-5.706026055541172683e-03,-4.911238601704002657e-03,-9.794568104148353882e+00
-1.997676222131957238e-03,1.011212411933597524e-03,-9.801804806928485547e+00
-8.912719407969855318e-03,9.303607200624132087e-04,-9.792586817928949472e+00
4.829688693472215040e-04,6.264549207382992188e-03,-9.793020370648592987e+00
8.831108728831037896e-03,3.932689559110502317e-03,-9.792880826476311640e+00
3.570717983183273672e-03,-2.417313908189554737e-03,-9.803177067802307576e+00
-4.835976882297084861e-03,7.587452508412231324e-05,-9.795917165850015706e+00
3.234256904086827127e-03,5.445029978896604285e-04,-9.796300039452615849e+00
3.491037919792384838e-03,-1.134625212509616024e-03,-9.798085656761019280e+00
-9.283461803827134859e-03,-1.370254682387501977e-03,-9.795110063786868437e+00
-8.008634017930097229e-03,9.301254618449496595e-03,-9.806213821697340904e+00
-9.736214334528045002e-05,8.427512939615681986e-03,-9.793979069425512662e+00
2.929047300054082002e-03,-5.074776881850560917e-03,-9.794149875778840553e+00
6.595813853891707842e-04,-1.055668771061661843e-03,-9.792876068491358055e+00
-9.618489466498924374e-04,4.016219660938564855e-03,-9.797619881459317170e+00
-4.995704023882725775e-03,2.781212319955242776e-03,-9.788503289215734426e+00
8.470915754717308482e-03,1.280541412631924997e-03,-9.801652410785335334e+00
2.586142934134249595e-03,-1.880508841484688273e-03,-9.797796077885402966e+00
6.158667373807442079e-03,2.474605965336474766e-03,-9.796787820049486228e+00
-2.353853727242972808e-03,-7.526901324565981634e-03,-9.795129336194731806e+00
-7.299730773412981162e-03,2.755745047230712813e-03,-9.791478544085899571e+00
7.426101755104305528e-03,-8.688095226257573503e-04,-9.796536855774784058e+00
-1.878726844380311815e-03,-5.836307991588567980e-03,-9.802302324163541414e+00
5.816902572726837840e-04,-8.695776370612488728e-04,-9.792876771844897021e+00
4.062350907488384080e-03,1.254723162843830991e-03,-9.796293071042866174e+00
1.129610212661205995e-03,-3.868260974631471984e-03,-9.797544510797441930e+00
3.868521588511289380e-03,-2.519154779571613871e-04,-9.799211181538955984e+00
6.045597155399289567e-03,-4.412751362939769731e-03,-9.796324989081362844e+00
-1.290201518046665396e-03,-1.016167641996473022e-03,-9.787938225100255352e+00
-2.648074257677004995e-03,1.106317542279956290e-03,-9.793956469551178046e+00
-5.212787172081888645e-03,3.587428213864563356e-03,-9.793029327985474097e+00
7.993648814543482042e-03,1.110347528048897733e-02,-9.788247298773047333e+00
1.026256626847673811e-02,-3.523214897317173463e-03,-9.792117713689133751e+00
5.474739834477394471e-03,2.055273937599530823e-04,-9.793205570869785603e+00
3.939554432536841039e-03,-1.079376798056717011e-03,-9.796337885090713016e+00
-4.440502501910339496e-03,-4.673693271315722958e-03,-9.796146355499239178e+00
1.440758746370464013e-03,-8.769416246703272758e-03,-9.797243340704074654e+00
2.567827840757809141e-04,-3.298188460609874969e-03,-9.800474921785843563e+00
-6.801749950375868443e-03,4.792340379037061254e-03,-9.794793673636846165e+00
3.589908313082307203e-03,1.568175139639933725e-03,-9.801606352470653150e+00
6.343905745931097649e-03,2.525521345388859629e-03,-9.800004287546215664e+00
-2.111285362799197873e-03,4.389530618274315420e-03,-9.792346836476944816e+00
4.838093029703833051e-03,2.518404488335747402e-03,-9.792970582236305788e+00
6.323327313287074349e-04,4.260282985197053063e-03,-9.784829149610137833e+00
2.338027042942768599e-03,-1.358182098481804188e-03,-9.798047326943931878e+00
1.143919540408001173e-02,-1.508176712504672628e-03,-9.804286344015364918e+00
1.207184147305002215e-03,-7.526356420132953706e-05,-9.800235349157278009e+00
5.881510031845746042e-03,-9.681693206684457639e-03,-9.797166018000236676e+00
6.875174635176065779e-03,3.138098099388628159e-03,-9.793737705665533255e+00
8.352304303629050353e-03,9.341985937856921163e-03,-9.795471967955981185e+00
1.071790154440288231e-03,2.588545421113917864e-03,-9.796132950137003803e+00
-3.550911782929686705e-03,-1.560156970868092343e-03,-9.804517433582464747e+00
8.681540430491146163e-04,-3.128905541165326494e-03,-9.797757651811071611e+00
-3.413672732021341520e-03,9.366719784786862362e-04,-9.789845304251068470e+00
3.256459346260489642e-03,6.640319598356910456e-03,-9.790466359320225465e+00
-3.962195563801438648e-03,-6.066736897784261520e-03,-9.787908997922709631e+00
-2.243693449508358867e-04,-4.571602024846475052e-04,-9.790271322354413996e+00
4.061258257315366813e-03,2.551342266714643706e-03,-9.793842058539670603e+00
-3.742286775893270256e-03,2.017268231365700049e-03,-9.794425894920001596e+00
-2.714858556254857395e-03,-3.955259687462652808e-03,-9.795486017783550992e+00
2.615167169910945395e-03,-3.177910589916571691e-03,-9.788050984539074406e+00
4.471031300861749778e-04,-2.963373786472860844e-03,-9.797008270258375617e+00
-7.672642513169158560e-03,-9.710357114570827841e-03,-9.802667138627676024e+00
5.014673592580704865e-03,-7.885018348294963765e-04,-9.797554967765092826e+00
-3.188657984555664116e-03,-8.284872883727027737e-03,-9.785208658037547025e+00
3.469719424228290207e-04,-6.750662728907311401e-03,-9.790922979029904383e+00
5.924950298602658016e-04,-6.979391602775611480e-04,-9.793414617529654365e+00
1.661206727158802063e-03,-2.247879352320047422e-04,-9.801156221664150792e+00
-4.216120776388851930e-03,-5.122669590675597677e-03,-9.800258918313579315e+00
7.449673849842399984e-03,-2.651509281716279889e-03,-9.791768660328843410e+00
