gyro_x (deg/s),gyro_y (deg/s),gyro_z (deg/s)
5.236398626106651966e-01,4.447182094705937061e-01,4.779360007016255074e-01
4.219300643805172779e-01,4.913732036109970114e-01,4.732261187822341397e-01
4.675311629454650397e-01,4.678947448967852307e-01,5.114799352992944748e-01
5.166307230523384808e-01,5.061089316767188873e-01,4.922950514869698369e-01
4.470651382129349760e-01,4.655630567667901620e-01,5.052689148097568861e-01
4.668781214665453927e-01,5.255551352029672607e-01,5.798242937116518947e-01
4.378846430563584358e-01,5.390806726343378985e-01,5.064925536758337898e-01
4.960315275049599348e-01,6.025307049926652558e-01,5.185651316440095249e-01
4.381520820172424835e-01,4.789896730815248471e-01,5.114971670506858192e-01
5.213656740852240512e-01,4.900127910853172009e-01,4.241397579731668865e-01
4.783585010626064116e-01,4.653795309001492742e-01,5.351745438789412557e-01
4.495820171368762885e-01,4.269810019411967583e-01,5.115064300463789682e-01
5.133341220590699194e-01,4.980750052106113213e-01,4.630777024242765383e-01
5.623011871600802625e-01,4.476836661368598924e-01,5.295288568755130987e-01
5.504071720131018530e-01,5.037713891617007222e-01,5.367420365764649093e-01
4.891203070945477904e-01,5.037889064967800978e-01,5.667789468985870993e-01
4.904832069903030667e-01,4.908351512268508410e-01,4.643392316222759719e-01
5.268566976288638903e-01,5.268615092448701853e-01,5.451083975231573175e-01
5.429631875424524301e-01,4.496272746167701007e-01,4.946744795621505486e-01
4.488053134447064219e-01,5.327124836487301396e-01,5.134774661078090885e-01
5.056963761246123790e-01,4.203946235767355155e-01,4.526418430691742101e-01
4.928163767126954586e-01,4.523244232886823868e-01,3.781499720896692729e-01
4.396623250896035673e-01,5.999406369826786323e-01,5.167156955467024915e-01
5.018128452232168968e-01,4.485182940152989128e-01,4.468529256771012204e-01
5.192928261552181013e-01,4.744585926311061796e-01,5.116733861222021451e-01
5.376078305690583647e-01,5.233513403903816696e-01,4.749581039848324027e-01
4.278485227678430758e-01,4.595602429130528632e-01,5.579608297180997933e-01
4.938924015353363672e-01,4.696819019397066586e-01,5.395152489159694698e-01
5.452115550257072840e-01,5.537265311336794227e-01,5.247390543206049696e-01
5.446319121407310337e-01,5.473712589685838514e-01,4.395719847666203495e-01
4.478024855416021244e-01,4.958425630151865326e-01,4.828650174582123644e-01
5.358344547278678371e-01,5.968452228495828571e-01,4.323707036171714480e-01
4.789023968193735215e-01,5.815461689494284547e-01,5.020937162631097239e-01
5.097875211663266404e-01,4.350211014936269938e-01,5.404425690248304548e-01
5.368766195374434780e-01,5.580546280067070208e-01,5.151911146296290767e-01
5.207505780608618906e-01,4.816084457088560811e-01,5.178212527285130928e-01
4.382719114409587835e-01,4.934341957470921303e-01,5.230478256418593652e-01
4.688880840242645731e-01,4.647813818338824010e-01,5.574640222382114541e-01
4.716433103655306991e-01,5.292249989889730166e-01,4.901061512095717942e-01
4.458573666181932516e-01,5.874621336911468594e-01,4.923463180377329329e-01
5.185963290554880256e-01,5.313123686116090205e-01,5.012101315912325106e-01
5.470891506962221040e-01,4.840909556525995194e-01,5.420488537734087231e-01
5.238259368847939523e-01,5.011785327881516094e-01,5.543508370527391316e-01
4.677305148940057444e-01,4.522261391302953570e-01,4.388141914261549648e-01
5.068813836807458673e-01,4.891115627954790712e-01,4.618148223657911333e-01
4.983750368158405553e-01,5.139706661450099690e-01,5.637225781963537408e-01
5.863092005101381288e-01,3.971083867017853319e-01,5.708788253661657430e-01
5.802789299991478744e-01,5.219992265793377273e-01,5.299141111213996336e-01
4.276075089753695324e-01,3.818285805752832940e-01,4.162771840211025309e-01
4.747427760188834833e-01,5.251661792021556918e-01,5.115887612329581557e-01
5.047916997333241618e-01,5.212164264026007965e-01,5.210740143948837666e-01
5.462856446720754100e-01,4.571319080050533779e-01,5.170258936703773234e-01
4.944012824781174320e-01,5.368011572972017920e-01,5.211670706803605002e-01
4.761132472336039312e-01,5.948469532761899714e-01,5.047457850350089981e-01
4.776080927583419289e-01,5.355512057339929521e-01,4.953587367179542178e-01
4.524352638717807351e-01,5.132002852665629167e-01,4.853409061790326384e-01
4.620583085019653868e-01,4.404985609833967364e-01,4.938629446417450719e-01
4.206809488008002584e-01,5.095833389635060495e-01,4.469194715667660356e-01
5.153841380979374831e-01,4.845547012931397113e-01,5.071861596732105681e-01
5.768772961452701686e-01,4.932239668712104508e-01,4.807911708139831486e-01
5.588683036186580244e-01,4.917484493366919840e-01,5.264454128863105264e-01
5.596066220612894160e-01,5.001512579886319143e-01,5.252682342920115266e-01
5.003853575438348411e-01,4.986817637242176859e-01,5.046720562781431552e-01
4.723529110615249937e-01,4.673845420047383348e-01,4.729008318432531000e-01
4.720424631157877915e-01,5.880466689989253259e-01,5.237605988770650534e-01
5.208682812475770030e-01,4.674230728678905322e-01,5.167637523594992288e-01
4.976503829524574485e-01,5.389725724989077316e-01,5.265821016661024201e-01
4.858472723995850839e-01,5.510680606178517404e-01,5.411235650508700035e-01
4.882786054154711342e-01,5.524917566746798681e-01,5.096782010616500713e-01
4.951453626041719125e-01,4.912344554696194687e-01,4.643783549781459463e-01
5.256692153054645100e-01,4.689000553481642575e-01,5.348453625051667881e-01
5.040795666555509813e-01,5.392192714594060687e-01,4.443846623117150285e-01
4.968237549194446379e-01,5.555512401929066924e-01,5.644604620041444587e-01
4.797996434833674551e-01,5.136056785509584000e-01,5.286477787906902481e-01
5.242317648904876171e-01,4.681256857716092901e-01,4.892600663341159506e-01
5.131483104329517264e-01,5.424181167646946466e-01,4.850954581627703877e-01
4.723286837653974946e-01,4.846536080523095036e-01,4.824363928461388173e-01
5.629529422304645481e-01,5.379568914337508057e-01,5.727526140473351290e-01
4.633500661837460233e-01,5.552746169882336602e-01,5.610142160381338394e-01
5.262378706356378721e-01,4.716212636147613102e-01,4.639175223856032426e-01
5.028178565134814315e-01,3.983259982326048942e-01,5.704576558628982053e-01
5.405516664028113816e-01,4.481897383569575233e-01,5.438702100400644168e-01
4.852442856279994832e-01,4.142655631646254832e-01,5.726457282403826232e-01
4.939233230871348246e-01,4.835421627711166126e-01,5.258601110183867000e-01
4.982326156449849996e-01,4.847702707255073795e-01,4.262014483371903695e-01
4.984951770875219457e-01,4.601037725524365629e-01,5.723699576863839900e-01
4.313134511879637145e-01,5.274986691967098462e-01,4.476496263243555651e-01
4.889125164249222277e-01,5.277901211534087311e-01,5.705552110115150732e-01
5.358439919990745093e-01,5.057152164827555252e-01,5.103835881200976532e-01
5.417521391360233807e-01,5.132949769847537924e-01,4.691843719763396092e-01
4.878154448080487260e-01,4.790129429486281731e-01,5.732387288302761563e-01
4.336028541660100766e-01,4.551990624616366610e-01,4.895924130098884830e-01
4.426642324018709163e-01,4.994332286107994734e-01,4.916916845448566775e-01
4.149229967231518601e-01,5.432944246214578277e-01,4.959368081690939678e-01
5.208763383438428374e-01,4.643028068560576815e-01,4.782469046146219371e-01
4.328481786225831796e-01,4.717354450512120656e-01,5.243232531689525633e-01
5.204370491797638554e-01,5.799710273298662733e-01,5.014907514494646446e-01
5.061637512890725388e-01,4.633009343572228600e-01,4.582623391491806863e-01
4.979111891025599923e-01,5.447074812024251811e-01,4.545445480793439130e-01
4.853241627042279571e-01,4.998700910365857508e-01,4.746078692118503861e-01
5.025254680935401508e-01,4.823727242103666990e-01,5.466148327720644629e-01
4.476851330905701198e-01,5.346658030844289033e-01,4.883689023282831165e-01
5.277484370166131145e-01,4.648290923527620411e-01,4.697302443312041387e-01
4.551779675089319688e-01,4.882795313866754028e-01,4.803377975721527249e-01
5.159674204943752729e-01,4.156097394146709423e-01,4.745502254973433809e-01
5.718679115263706203e-01,5.009992075490232732e-01,5.527499217936414633e-01
4.693148585684659979e-01,5.034819384896312977e-01,4.169063838483981210e-01
5.479978935371965232e-01,5.460896822382935722e-01,5.513266272135034507e-01
4.885220856730639327e-01,5.893251212937795636e-01,4.726582557862433753e-01
5.460209861685292321e-01,5.742374814178188291e-01,4.154572621350556827e-01
5.600395137759546227e-01,5.095855097823619451e-01,4.946490329494556693e-01
3.803941493303337196e-01,4.583104911468059428e-01,5.060042459801122883e-01
5.051472159384805538e-01,4.940488882174808860e-01,4.637481105907662604e-01
4.782928424354304098e-01,4.401575410262977273e-01,5.361306537864294341e-01
4.513449089890795851e-01,4.956951302774973978e-01,4.839567128059444334e-01
4.533611596580557901e-01,4.643408201337342334e-01,4.407354533163333477e-01
5.184136021693130925e-01,5.389382425905880902e-01,5.168405695406372846e-01
5.774836976677893974e-01,5.683075335285647789e-01,4.985911710452240464e-01
5.475094358492829105e-01,4.618320287413500980e-01,4.949961568446261118e-01
5.165846738528661053e-01,4.793176595564934694e-01,4.893465421357716671e-01
4.477472354434468560e-01,4.504444254769367495e-01,4.674679290773606222e-01
4.673714964781699455e-01,5.226839556092950367e-01,4.844657440903768486e-01
4.442100093624991586e-01,5.107967196322803494e-01,5.123433398695079743e-01
5.325268017172779533e-01,5.364552543052150124e-01,4.900996575974533309e-01
4.699588245139639797e-01,5.159869379767136888e-01,5.539997283532950290e-01
4.364644663815895886e-01,5.253087856952090018e-01,4.945115612820673578e-01
5.384101937578018582e-01,4.613621781204892969e-01,5.318013342984528879e-01
4.573432757129862747e-01,5.534348790464598267e-01,5.341864933886122380e-01
5.208686169621938866e-01,4.947122128351571502e-01,4.700475087087245263e-01
4.826835006064218447e-01,5.687104239495953673e-01,5.268663316058819213e-01
5.335149187049881281e-01,4.785778261466159811e-01,5.073369944753408634e-01
4.789987182884577477e-01,4.182200927106477506e-01,5.319614769033627066e-01
4.740561315596634184e-01,5.512908908647312645e-01,4.897863184220495603e-01
4.995206665716224181e-01,4.403775435057040166e-01,5.028305602706525379e-01
5.765039524434425466e-01,5.597410962837570114e-01,4.836855484902276014e-01
5.076590449780780112e-01,4.609539680370314252e-01,5.139369873006289779e-01
5.776155167502832199e-01,5.723607571669560024e-01,4.996503770007911793e-01
5.772043360697284298e-01,5.009099571920874183e-01,5.050075450109012820e-01
4.965438507613721963e-01,5.216801024004532605e-01,5.398709831897474665e-01
4.679388260097816499e-01,4.704728972127313891e-01,5.134587365991040153e-01
4.757596790370071105e-01,5.013185512036812952e-01,5.473342565275332028e-01
5.239287470547739911e-01,5.086074160325609883e-01,4.861448110536180089e-01
5.606215091710951004e-01,5.412241931446045706e-01,4.698915282069709987e-01
5.142906521326239266e-01,4.498293295737557651e-01,5.216746189989746041e-01
5.238764687908548101e-01,5.276125416444580329e-01,4.885418571903814566e-01
5.842513333644567819e-01,5.238003844935444908e-01,5.623014666815021600e-01
5.542808332569730823e-01,4.642486021378820493e-01,4.676002403159938425e-01
4.924172632575107289e-01,5.840996666353068800e-01,4.894851274268856578e-01
4.467130656078662776e-01,5.536351507715630005e-01,4.841062762448045120e-01
5.781196749188235451e-01,4.729145676305634982e-01,5.677407746015713519e-01
4.735879340109430680e-01,4.965108662620087987e-01,5.269083096653109921e-01
5.163484398279687415e-01,5.167098490235089159e-01,4.721718579124484783e-01
4.355556644523236876e-01,4.393048413156769860e-01,4.833561529271962476e-01
4.454500253133947818e-01,5.052190784228491882e-01,5.302788634268883472e-01
5.155613775786853648e-01,4.532860930694583290e-01,4.595330283105895086e-01
4.393972762901378615e-01,4.074015479406349338e-01,4.994730042769273681e-01
4.970547225539800329e-01,4.497674466034812801e-01,4.777608841305545084e-01
4.291562785510627531e-01,5.222933854712880075e-01,4.714847299825479787e-01
5.274768798374357415e-01,5.283859274520905647e-01,5.373159556968960526e-01
5.126514254108595070e-01,4.942224241907930415e-01,5.737843150122000635e-01
4.758091697988043878e-01,4.618047446928918998e-01,4.695061583501160540e-01
5.912184051533501128e-01,4.702329061650753483e-01,5.773384687042122376e-01
4.246896123811637058e-01,5.370328853177835926e-01,5.560403556491374522e-01
5.244676619048223021e-01,5.346922155654643127e-01,5.843262788439317346e-01
5.474314949080328896e-01,4.875171013277134757e-01,5.200399534629130960e-01
4.921494055855976102e-01,5.889982601787558947e-01,4.653939721307328026e-01
4.975036383540528129e-01,4.610798804633637338e-01,5.029771572086868536e-01
5.607346537277975163e-01,5.057509808844181665e-01,4.752436127188870985e-01
4.733569534144439483e-01,4.927806495980157631e-01,5.140730483285571584e-01
4.550843731261566272e-01,5.592342448707162683e-01,4.878825801526709416e-01
4.470436571480531640e-01,4.166833692516438425e-01,4.345782494144801444e-01
5.045114154078221835e-01,4.698626359266253605e-01,5.078860272643925811e-01
4.866637268677382888e-01,4.646629307140242027e-01,4.847723598575549020e-01
5.304937310512821691e-01,4.523306586035777399e-01,5.010532850253469617e-01
5.645752625621220933e-01,5.140096330438400640e-01,4.536378142690056237e-01
5.210236126055340922e-01,6.090821152277537953e-01,5.094402950286125442e-01
4.263821926545576790e-01,5.285567070206629303e-01,4.870306124607053366e-01
4.395546465118158608e-01,4.718223405452953712e-01,5.448727593576134787e-01
5.465586702418588905e-01,5.310053048556128141e-01,5.343296470000041820e-01
4.666822233932957920e-01,4.770334507443166894e-01,5.324735064762811110e-01
5.473176267779978899e-01,4.346732123711444240e-01,5.508953791515464049e-01
3.917014753741208111e-01,4.414876429104461764e-01,5.242960510836736088e-01
4.353137894525746510e-01,4.921877628194708532e-01,4.941949151085706649e-01
4.815330759735215738e-01,5.850365369171136587e-01,5.242934701793685592e-01
4.702068514684859535e-01,5.135556919100866535e-01,5.352726747830526266e-01
5.630490041995750428e-01,4.927643306704874715e-01,5.461687849822534080e-01
