accel_x (m/s^2),accel_y (m/s^2),accel_z (m/s^2)
-6.014324916826791281e-03,1.955030626804476340e-03,9.797649081643973190e+00
-1.708697289261559274e-03,2.863248462055726458e-04,9.790105298773621456e+00
5.042374232177509498e-03,-4.770775347819018047e-03,9.796231791278652068e+00
-1.341544014242539943e-03,7.731940001609050213e-03,9.792317350920184182e+00
1.138130404116559705e-02,-4.348150688793388056e-03,9.797154599015973631e+00
2.882460618844780425e-04,-1.273480282909899078e-03,9.789764429057347783e+00
3.123818142028483152e-03,-3.007357134682786190e-03,9.799147581694366949e+00
-1.656236774351472867e-03,1.401577625079768316e-03,9.803652692928761070e+00
2.363356580512684414e-03,4.770776498367001973e-05,9.803347334493606624e+00
-1.318651642409011948e-03,-4.677910513398162926e-03,9.795816972301635062e+00
1.644391986585619337e-04,-1.299194907546855201e-03,9.789273456916705030e+00
4.104743994954217212e-03,2.292853653966751490e-03,9.805879140591169829e+00
7.752670037701884717e-03,2.412442815355402437e-03,9.793793089531472873e+00
9.152099823902169707e-04,5.347367990429443760e-03,9.799627115044762249e+00
9.515494790018667881e-03,-4.086506712839413531e-03,9.798159227339807487e+00
1.301235898832903809e-04,-6.105550066542144577e-03,9.791628716245652342e+00
3.250026493207640570e-03,8.484683566440588687e-03,9.795516184408874949e+00
-5.703606307602320305e-03,2.475644737556913916e-03,9.796092061565429887e+00
1.574875826906554400e-03,-1.214774081147400276e-03,9.799798145904350832e+00
3.133650993475859282e-03,1.030661960731653727e-04,9.794532018084787239e+00
9.576966997111543631e-03,8.761943671008253637e-03,9.794380084665062824e+00
1.230044415067188014e-02,2.158945454658377575e-05,9.794759975281396081e+00
1.025237374410074842e-02,9.662142502074664695e-04,9.788526448948601910e+00
9.943196580863646744e-03,1.015793959049065501e-03,9.809072135699821615e+00
9.127329779687916658e-03,5.889705819878121411e-03,9.794030121481325679e+00
-1.858290484593079061e-03,4.121813286163033586e-03,9.794801179847244299e+00
1.567582582511105414e-03,-2.125261259817335865e-03,9.797490783234970024e+00
-1.471097663557981335e-03,-2.732866137289656668e-03,9.790181488300540025e+00
7.480289049281954594e-03,-6.161810225163994424e-03,9.798564869876926764e+00
3.193370957775403755e-03,-2.997223544145781633e-03,9.803099033975216869e+00
-5.044526585950833558e-03,3.414331464442052575e-03,9.789135964850412819e+00
2.618083315739007638e-03,-6.702786635199207976e-03,9.803641948654252758e+00
8.578955934278771622e-03,-8.984421380761681980e-03,9.804270816966360158e+00
2.110660276373742782e-03,5.755471143829288608e-03,9.791315581396061063e+00
2.184222524866806688e-03,4.593795310452009929e-03,9.798365947083166105e+00
4.497433859596424756e-03,-3.039882972244307893e-03,9.783215309382191194e+00
3.433147856748766658e-03,-4.190242523969003006e-03,9.792062992439458213e+00
1.407903273837510347e-04,-1.896312284249396414e-03,9.792365175895975327e+00
3.921993233677457079e-03,2.709097664710594447e-03,9.796182944185252595e+00
9.236023801657583521e-03,-2.690606197025706848e-03,9.789791053961891976e+00
3.097863069264610286e-03,-1.644783822968800668e-03,9.807740696219385157e+00
1.224995196319353559e-02,-2.477855167598315596e-03,9.790614429522962681e+00
-1.164888281470960246e-03,4.419139199272366716e-03,9.801137355908959847e+00
-5.423905218901679468e-03,3.466900699996717031e-03,9.797160770856327972e+00
