gps_x (m),gps_y (m),gps_z (m),gps_vx (m/s),gps_vy (m/s),gps_vz (m/s)
-2.707021461714682169e+06,4.688705905831175856e+06,3.360429125688915141e+06,1.269698279130960367e-02,-2.045060125169870929e-02,-2.595163239303143951e-02
-2.707024821448659990e+06,4.688706433094178326e+06,3.360430402494580019e+06,-2.591616031126821318e-02,1.879660270952930590e-02,-5.481099046052232554e-02
-2.707018824152756017e+06,4.688716641520058736e+06,3.360433816412640270e+06,-2.386666296884042832e-02,1.164818116317092520e-02,2.917810179269481052e-02
-2.707032915764392354e+06,4.688714908634874970e+06,3.360442450266552623e+06,4.349895718009825357e-02,9.018588930656516733e-02,-6.532317335517810741e-02
-2.707029599418972153e+06,4.688707784416174516e+06,3.360425181421384681e+06,-6.588344717007800500e-02,2.901401610247096932e-02,-1.237744127207467820e-02
-2.707021929175153375e+06,4.688707250102475286e+06,3.360433849592740647e+06,3.404045460267086931e-02,1.202340335397114046e-01,-4.103059121238189499e-02
-2.707032713401037734e+06,4.688709592193193734e+06,3.360436793358853552e+06,3.423871083812927291e-02,7.702095191996348889e-04,2.860914073644457711e-02
-2.707020200344524812e+06,4.688707209288471378e+06,3.360428955039495137e+06,1.079931882342656524e-02,-3.709608250218161124e-02,-1.018431205909607479e-01
-2.707026466854155529e+06,4.688705041834511794e+06,3.360437657505916432e+06,6.657547251474220384e-02,2.466455485813886725e-03,-1.591701005821948359e-02
-2.707033494655023329e+06,4.688712834903602488e+06,3.360436712209637277e+06,-5.950712224933575600e-03,-3.067739783780801949e-02,2.239829017551688700e-02
-2.707033293471891899e+06,4.688712466235973872e+06,3.360431321801923681e+06,5.245871734580284662e-02,-1.151308952968189796e-03,-2.109248737156933090e-02
-2.707038867948896717e+06,4.688717869220142253e+06,3.360433983877025079e+06,-1.969611200880101026e-02,-1.665139209693098157e-02,-2.449712079815541052e-02
-2.707032621813280042e+06,4.688710971104281954e+06,3.360434999783354811e+06,3.745776549920587506e-02,-5.708125460940288026e-02,-6.091162851680063939e-03
-2.707030215474213473e+06,4.688709809150050394e+06,3.360409193825183436e+06,9.510296847156934560e-03,-3.402245757904994589e-02,4.429515202834124338e-02
-2.707024256287172437e+06,4.688706316936358809e+06,3.360433187723449431e+06,2.593482561081728727e-02,-8.111732768643903704e-03,-2.610573910273583653e-02
-2.707021912597871386e+06,4.688712192087607458e+06,3.360418185977427755e+06,6.104686249992235386e-02,-5.103372924853934178e-02,3.138208681630530461e-02
-2.707028797162669711e+06,4.688721966735444032e+06,3.360426246962726582e+06,-5.587094962313074453e-02,6.233522032399355789e-03,-1.073730350831569522e-02
-2.707024858948284294e+06,4.688715764183782041e+06,3.360429308828291483e+06,-2.917785104237104535e-02,4.694649725765519255e-03,1.793145087357145631e-02
-2.707029406648067757e+06,4.688703927086421289e+06,3.360423900990669150e+06,4.000738882657434159e-02,-3.993391569421947396e-02,2.439349039159102988e-03
-2.707028509786754381e+06,4.688711463860296644e+06,3.360444198402168695e+06,4.878726923435001972e-02,5.674658192372346310e-02,2.178141340522395109e-02
-2.707033961633218918e+06,4.688704478175790049e+06,3.360429070533256046e+06,3.695658664405129801e-02,-6.693205726343522122e-02,-4.177740367936771948e-02
-2.707018636147215031e+06,4.688710749034151435e+06,3.360426081199275795e+06,3.269177480607589337e-02,3.008586685579310582e-02,-2.684999387317747732e-02
-2.707029836739027407e+06,4.688719880532774143e+06,3.360434466740711126e+06,2.889334299069738939e-03,-2.741976237224614393e-02,1.352037946154963956e-02
-2.707025118256876711e+06,4.688711448302239180e+06,3.360431895489599556e+06,5.984688182379618859e-02,3.399714959784779639e-02,3.856194517912697045e-02
-2.707037376533028670e+06,4.688703901510243304e+06,3.360432611479475629e+06,-3.679653702463685921e-02,-3.130693918756246447e-02,-5.613054174098246890e-02
-2.707030746283549815e+06,4.688713274780045263e+06,3.360431010863587726e+06,-2.726549132489538077e-02,-2.584096573503902924e-03,-2.658719099683750850e-02
-2.707028930742151570e+06,4.688704923661696725e+06,3.360435082855725195e+06,4.746705274394113355e-02,8.597313705880015033e-02,2.932492810218039966e-02
-2.707025567629686557e+06,4.688713822406738997e+06,3.360430029649694450e+06,1.146275031228899399e-02,-1.536759219323059669e-03,-8.330278124726436806e-02
-2.707026116845695302e+06,4.688706846792343073e+06,3.360432483930030838e+06,-1.116884698838635677e-02,3.864440088221918201e-02,8.138226793998115660e-02
-2.707027346875582356e+06,4.688718099855211563e+06,3.360437313774597831e+06,-3.114130295740904011e-02,-1.215099703869460413e-03,3.536229754194247787e-02
-2.707038705260147806e+06,4.688708922799251042e+06,3.360436783402724192e+06,1.147442447516321684e-01,3.243055875369224572e-02,-6.523088687460168456e-02
-2.707027981079604011e+06,4.688720891382962465e+06,3.360433515391613357e+06,-5.409884484683955691e-02,4.569959163962186710e-02,-2.979929261913713198e-02
-2.707027066531912889e+06,4.688708735120886937e+06,3.360438807241687085e+06,-3.829623880802107000e-02,-5.411117888303396128e-02,-3.036223207596414064e-02
-2.707030533006627578e+06,4.688710734664327465e+06,3.360436793817274738e+06,2.316141389532361955e-02,2.683466756728192931e-02,7.501830094465633536e-02
-2.707025235303195659e+06,4.688713534521091729e+06,3.360430837460466661e+06,1.758695487183027303e-02,3.817216302297152947e-02,5.024241016069635329e-02
-2.707030865995319095e+06,4.688712169847696088e+06,3.360432725288814399e+06,1.368686849126094819e-02,-7.234240812439206303e-02,4.506290777652084689e-02
-2.707033573108075652e+06,4.688713566995332018e+06,3.360426173645623028e+06,3.901373713796727101e-03,6.475714461178573578e-02,-2.379476452376945786e-02
-2.707029215512884315e+06,4.688708225571071729e+06,3.360420033431550488e+06,3.235255665485074414e-03,7.133489494932168662e-02,4.890518866201581244e-02
-2.707024860267742071e+06,4.688711439984089695e+06,3.360429839833915234e+06,-1.013106152962273410e-01,-9.288235427426894120e-02,-1.301116403046066565e-02
-2.707032465821563732e+06,4.688713362340992317e+06,3.360433520035450347e+06,-4.408156174412276862e-02,6.363435145513803015e-03,-7.404731443021852176e-03
-2.707036096403227188e+06,4.688711928918010555e+06,3.360421220080738422e+06,1.231954190677997246e-01,-5.826044891474022741e-02,-4.941163015389007235e-02
-2.707033086414805148e+06,4.688715331813873723e+06,3.360431407835136168e+06,6.036197636027989047e-03,2.189015245416623973e-03,-4.432552346925244802e-02
-2.707027175725810230e+06,4.688711915141637437e+06,3.360435701041628141e+06,1.805760433275169566e-02,5.707378529395948016e-03,2.578430832361355840e-02
-2.707032289134096354e+06,4.688713700061853044e+06,3.360430854490862694e+06,-3.900420909177533535e-02,-3.008507823402039802e-02,3.928821049060412726e-03
-2.707034700378422625e+06,4.688704965434459038e+06,3.360428046998559963e+06,-2.893990355799622161e-02,6.581278632082189495e-02,-1.963335030325240316e-02
-2.707029411359927617e+06,4.688712397912522778e+06,3.360433179800472222e+06,1.039566738152102876e-01,4.665721607504411811e-02,-4.769318346400682612e-02
-2.707032802764910739e+06,4.688708028903769329e+06,3.360428858914654702e+06,-1.414845021075492731e-02,-1.937827289279142997e-03,-6.994728972716433846e-02
-2.707039779584630858e+06,4.688709959719099104e+06,3.360438400239626877e+06,7.709203728319888316e-04,-1.847718165981008728e-02,7.943211991163506847e-02
-2.707027789064857177e+06,4.688708110977598466e+06,3.360440499481871258e+06,1.270006680384843691e-02,1.158100303294679612e-01,2.917414701352128575e-02
-2.707027721660963725e+06,4.688709547437279485e+06,3.360440134464798495e+06,-1.506082885916176610e-02,5.461627889011283488e-02,-4.536477649784907001e-02
-2.707024765015752520e+06,4.688710164210667834e+06,3.360435930889006238e+06,7.121338956701483980e-02,-2.052049559233132259e-02,-8.932175683959736601e-02
-2.707025159779839218e+06,4.688703522213855758e+06,3.360433131614921149e+06,-2.873405027357456981e-02,5.749374738796420026e-02,-9.655061076595376768e-02
-2.707024560610402375e+06,4.688707577538576908e+06,3.360432546175434720e+06,1.603689866934606550e-02,1.482571337565528197e-02,-1.425435008276524501e-02
-2.707024226956096478e+06,4.688712671745881438e+06,3.360435490014178678e+06,3.938577758420733904e-02,4.148564683445352119e-02,-2.374276508338169986e-02
