q0 (),q1,q2,q3
9.238904029085044378e-01,7.687056317167125842e-06,-1.500248243942388607e-05,-3.826571874790750671e-01
9.238899688678756661e-01,2.224120613703625756e-06,-1.530067235875656707e-05,-3.826582354873058200e-01
9.238897173009557040e-01,3.163922841696964603e-06,-1.650030021341846736e-05,-3.826588428133993469e-01
9.238900658516338016e-01,4.367000445518377064e-06,-1.720503340244862873e-05,-3.826580012303147926e-01
9.238911613289840785e-01,5.694173414510498244e-06,-1.878472043573997351e-05,-3.826553562056748126e-01
9.238930937385803066e-01,7.979391981675511129e-06,-2.390695953562645566e-05,-3.826506901953026785e-01
9.238918725250625519e-01,4.136637060016983532e-06,-2.358825397547194175e-05,-3.826536388284006995e-01
9.238898837655992180e-01,-5.032629786246424064e-06,-2.048743450911626063e-05,-3.826584406889848022e-01
9.238889411257587003e-01,-1.577251337740442425e-06,-2.752265713788657476e-05,-3.826607161775824051e-01
9.238868401398717678e-01,-2.176202913084520650e-06,-2.791197463975127817e-05,-3.826657886884438642e-01
9.238846981659637470e-01,-3.339220829674585724e-06,-3.082795156318926191e-05,-3.826709598771158016e-01
9.238838473795893957e-01,-7.186497885639892298e-06,-2.671587255908917518e-05,-3.826730141853535438e-01
9.238858863486379969e-01,-1.140451505807533005e-05,-2.996376144237128741e-05,-3.826680911415291653e-01
9.238854750259425375e-01,-7.403583082067760070e-06,-3.775050834589103945e-05,-3.826690836168694099e-01
9.238861500167142582e-01,-1.073973069563126986e-05,-3.577894500178570845e-05,-3.826674540796731194e-01
9.238879299946326507e-01,-8.381681002975112856e-06,-3.139739633215831989e-05,-3.826631570378622449e-01
9.238888543115779672e-01,-8.037757010582221705e-06,-3.593327554794079764e-05,-3.826609250015395314e-01
9.238892527133918398e-01,-6.634792740798842611e-06,-3.399232027186095494e-05,-3.826599633110212562e-01
9.238907380020487947e-01,-6.176052746116827383e-06,-3.400402610269350829e-05,-3.826563772363033022e-01
9.238913764756466751e-01,-6.155149778753866620e-06,-3.636507702544387253e-05,-3.826548354766081128e-01
9.238900467275293904e-01,-1.583013627040613867e-06,-3.356255140543129914e-05,-3.826580463401401122e-01
9.238893255638325197e-01,-4.525788996072093767e-06,-2.925755108870817001e-05,-3.826597878438751654e-01
9.238874582142203584e-01,-4.662236713258838550e-06,-2.939147682269892980e-05,-3.826642963079676107e-01
9.238887226595409174e-01,-3.926804632400224872e-07,-2.736716900658175400e-05,-3.826612436521443228e-01
9.238895851790824842e-01,-7.691931783481743834e-07,-2.757603534660727521e-05,-3.826591611821069661e-01
9.238908304228865553e-01,-5.124786276851198044e-06,-2.849164188533018899e-05,-3.826561545597715330e-01
9.238905949900515502e-01,-1.191296050374535564e-05,-2.814502798456380606e-05,-3.826567228664188858e-01
9.238910015198449344e-01,-1.184840307673226726e-05,-2.823555472742349457e-05,-3.826557413302806854e-01
9.238879675410737180e-01,-6.464332698851380677e-06,-3.431549621373158242e-05,-3.826630661737335792e-01
9.238898818603592522e-01,-8.627883629817391690e-06,-4.165481111823367310e-05,-3.826584435060697564e-01
9.238916308291738044e-01,-8.176740821178452639e-06,-4.633084772357847343e-05,-3.826542202438162898e-01
9.238906264013378999e-01,-8.407328871252253371e-06,-4.986620227494159482e-05,-3.826566449056154617e-01
9.238901543557723750e-01,-1.957484037644941801e-06,-5.073912090098517652e-05,-3.826577845884972517e-01
9.238894446399212868e-01,-4.523768481268275780e-06,-5.185430264965686369e-05,-3.826594979529513996e-01
9.238852453981293289e-01,-1.288576042825733238e-05,-5.174802452390822008e-05,-3.826696362291334697e-01
9.238849291260000651e-01,-5.904856840946857608e-06,-5.150155433727343819e-05,-3.826704000135998651e-01
9.238844570169622017e-01,-7.621302330289169392e-06,-5.098225005460571839e-05,-3.826715398683300240e-01
9.238844102962957550e-01,-1.066677871567601367e-05,-5.717060788225573859e-05,-3.826716517188167299e-01
9.238838693634681132e-01,-1.120449755045643371e-05,-5.671692213075252471e-05,-3.826729577428174545e-01
9.238843474087538032e-01,-1.012332269204034658e-05,-5.253581730063080308e-05,-3.826718042273395404e-01
9.238851956986723346e-01,-1.357438584169681143e-05,-4.917374772511113500e-05,-3.826697565349323482e-01
9.238863431940127491e-01,-1.019484081971643841e-05,-4.925926603110842829e-05,-3.826669862023437951e-01
9.238848679062752201e-01,-1.087633135470157153e-05,-4.889299672568641432e-05,-3.826705480501270684e-01
9.238841165917048848e-01,-1.242902552123964136e-05,-4.903368022483687590e-05,-3.826723618851803344e-01
9.238848654104824254e-01,-7.578585840846309627e-06,-4.957144337373139596e-05,-3.826705540679758988e-01
9.238846049168787378e-01,-7.455452125706918344e-06,-5.185129437467185081e-05,-3.826711826796505012e-01
9.238811883966006056e-01,-1.092114694131410804e-05,-5.472266587503251713e-05,-3.826794306113717181e-01
9.238838350835626434e-01,-5.393258793231691056e-06,-5.664322081765670768e-05,-3.826730406414158292e-01
9.238843611233300557e-01,-4.927895366088173794e-06,-5.313260820708628975e-05,-3.826717711360196894e-01
9.238843382028087969e-01,-6.227609384342293260e-06,-4.717554467182744445e-05,-3.826718272348287875e-01
9.238860683106324689e-01,-5.123706135205007895e-06,-4.491781219932705757e-05,-3.826676504979994453e-01
9.238839760069337270e-01,-8.190696103719440286e-07,-4.876745568126986032e-05,-3.826727015331556347e-01
9.238817430943234710e-01,-1.111229860558880756e-06,-4.698984761416251978e-05,-3.826780926153390827e-01
9.238802535181857012e-01,5.631959476117566048e-06,-4.411595645945675455e-05,-3.826816891115074615e-01
9.238799131156605338e-01,1.387293544632027737e-06,-4.645273676424261386e-05,-3.826825106816590938e-01
9.238809874236393327e-01,1.083498027775943613e-07,-4.554410907824815946e-05,-3.826799171668718302e-01
9.238811590217916869e-01,1.075027101793213309e-05,-4.932087998135939607e-05,-3.826795022684558734e-01
9.238806963709553788e-01,7.879341584862094213e-06,-5.183123360530330644e-05,-3.826806189560136851e-01
9.238816785774776053e-01,9.024135739658378243e-06,-4.992162351506330276e-05,-3.826782478992746261e-01
9.238802465366019456e-01,8.075248244469038016e-06,-5.447945128063007075e-05,-3.826817045878302403e-01
9.238807364013750245e-01,1.241255491698757170e-05,-4.616287688981355155e-05,-3.826805229187528745e-01
9.238804159526087245e-01,1.228438319260264158e-05,-4.387143989148845655e-05,-3.826812968301762652e-01
9.238800725683374848e-01,7.432866952435169099e-06,-4.033568731930739775e-05,-3.826821263515039484e-01
9.238800573977193897e-01,9.950354702737772324e-06,-4.427150430926480267e-05,-3.826821624844972680e-01
9.238789343339467441e-01,1.397078832318708017e-05,-4.728710049535206730e-05,-3.826848733131719138e-01
9.238795820504807077e-01,1.279642396934132973e-05,-4.701969380013008409e-05,-3.826833096643084686e-01
9.238807265474231478e-01,1.026677154282257572e-05,-4.454598291165965784e-05,-3.826805469637234447e-01
9.238825258090472836e-01,9.031222405435634858e-06,-4.663961399319554524e-05,-3.826762028763726065e-01
9.238816714858290036e-01,1.514222551194505367e-05,-4.760193007012582836e-05,-3.826782651227004228e-01
9.238831809762367842e-01,1.648171974518539777e-05,-4.641748445189721741e-05,-3.826746209026675172e-01
9.238821035547206684e-01,2.416045100336524103e-05,-4.888007689669350721e-05,-3.826772213737250072e-01
9.238818135267289344e-01,1.876844329133933598e-05,-5.172319309125977078e-05,-3.826779215045197358e-01
9.238826208315051858e-01,2.958627892415404158e-05,-5.227174796265645284e-05,-3.826759717016812168e-01
9.238823306688370707e-01,2.946041230944309363e-05,-5.506858626042895151e-05,-3.826766718490331454e-01
9.238820638325856427e-01,2.868017244481555113e-05,-4.782892222622275310e-05,-3.826773170940294677e-01
9.238810039844937982e-01,2.942161372476868314e-05,-4.703437118635766232e-05,-3.826798758737385842e-01
9.238792782836143802e-01,2.708733131110702813e-05,-4.942566916807058673e-05,-3.826840419739596655e-01
9.238803347125477128e-01,2.309418209159838753e-05,-5.320397185095180432e-05,-3.826814912788789047e-01
9.238833098961826140e-01,2.076717904506406967e-05,-5.497795128756311205e-05,-3.826743083111582289e-01
9.238855947453710193e-01,2.402734621992990449e-05,-5.911091638004307741e-05,-3.826687911896896610e-01
9.238856773939003730e-01,2.625968389949397570e-05,-6.152426860712444687e-05,-3.826685911224063652e-01
9.238872720858025689e-01,2.371046186580161110e-05,-5.977226728825421598e-05,-3.826647414420938365e-01
9.238848540244485319e-01,2.575953723917827980e-05,-5.907558938142432048e-05,-3.826705794162189034e-01
9.238838964677470456e-01,2.921760601854044600e-05,-5.705894077066449017e-05,-3.826728913029797119e-01
9.238823010992730511e-01,2.785428951937237184e-05,-5.177662805486945078e-05,-3.826767438175875946e-01
9.238823081133782367e-01,2.702799288497161482e-05,-4.896839899636877742e-05,-3.826767273125976643e-01
9.238829915934270165e-01,2.899529620393716733e-05,-4.899681616645663320e-05,-3.826750770601141660e-01
9.238832638960927657e-01,3.109741035042951627e-05,-5.426888951008552580e-05,-3.826744187694562926e-01
9.238811151507438924e-01,3.597418143016024085e-05,-5.213215963155257311e-05,-3.826796062712441993e-01
9.238808511636055210e-01,3.552198846822122281e-05,-5.514378011036317947e-05,-3.826802432195365311e-01
9.238799290072753356e-01,3.460605129784710113e-05,-5.728659694970888902e-05,-3.826824692851489296e-01
9.238800721655477943e-01,3.631579644492423310e-05,-5.728719645736727635e-05,-3.826821235107830677e-01
9.238797206891457003e-01,3.538370377285156992e-05,-6.147684950260869823e-05,-3.826829714893736356e-01
9.238815847988307572e-01,3.714752778176748339e-05,-5.915595433687753407e-05,-3.826784712918078202e-01
9.238803895977628633e-01,3.287682921782334106e-05,-5.814331309190383205e-05,-3.826813573394386991e-01
9.238787174648969147e-01,2.745059878993444163e-05,-6.434854343083162625e-05,-3.826853936605719708e-01
9.238796811383461760e-01,2.401047651719227072e-05,-6.389228226513859424e-05,-3.826830674605042337e-01
9.238800862707332584e-01,2.552747317005193227e-05,-6.741608589571205829e-05,-3.826820886791044152e-01
9.238789897174765064e-01,2.356854422952104976e-05,-7.091612584760123041e-05,-3.826847354860675732e-01
9.238808576694962360e-01,2.730019061300784997e-05,-7.313075747499098796e-05,-3.826802251730129223e-01
9.238808468812000907e-01,3.474228680782604465e-05,-6.922665419870553357e-05,-3.826802513414042095e-01
9.238795573381929360e-01,3.587856067890402527e-05,-7.304048015209860115e-05,-3.826833637753304651e-01
9.238779392091773790e-01,3.921076028395429518e-05,-6.919171566416265184e-05,-3.826872706501046606e-01
9.238800792202459533e-01,3.765871343297700632e-05,-6.239912960050381444e-05,-3.826821055499743940e-01
9.238799347914985471e-01,3.801637760707891607e-05,-6.298538509199788898e-05,-3.826824541016382586e-01
9.238792270581663857e-01,3.085348472383712948e-05,-6.475868072653450009e-05,-3.826841630702542130e-01
9.238777876488587504e-01,3.279727362288828137e-05,-6.758692985490370037e-05,-3.826876374347569776e-01
9.238770131394655749e-01,3.971566732141960091e-05,-6.754559835273373891e-05,-3.826895065882491842e-01
9.238778215236714830e-01,4.257277451940306534e-05,-7.127648508053868444e-05,-3.826875540227254735e-01
9.238757398714548819e-01,5.117330082409190026e-05,-7.280882456498715641e-05,-3.826925781317692121e-01
9.238733941656804838e-01,4.576515851938821485e-05,-6.593223800108325621e-05,-3.826982428902376832e-01
9.238740566724616965e-01,4.810706695279796615e-05,-7.075331434309122111e-05,-3.826966423778077608e-01
9.238711595088764383e-01,4.820384774025073866e-05,-7.502167385700563517e-05,-3.827036355665588974e-01
9.238705298079857853e-01,5.237094494138389033e-05,-6.600687972620261558e-05,-3.827051568148615579e-01
9.238707762582523131e-01,5.372049272617281096e-05,-6.851959499292579092e-05,-3.827045612416291598e-01
9.238712636122549116e-01,5.289635638361322946e-05,-6.468398103078466105e-05,-3.827033855212852997e-01
9.238697512583573523e-01,5.284422345604306828e-05,-6.215808682722579880e-05,-3.827070368489203789e-01
9.238699327411957762e-01,4.699611504310063784e-05,-6.232538827554276386e-05,-3.827065994775763480e-01
9.238710204856751540e-01,4.566480817933853066e-05,-6.237050259431198100e-05,-3.827039737596185098e-01
9.238710246245204205e-01,4.254390590709908055e-05,-6.693081305548114781e-05,-3.827039633574769728e-01
9.238723763013102497e-01,4.199272842856011968e-05,-7.016824279172129435e-05,-3.827006997908399821e-01
9.238723333541141169e-01,4.133700200298603467e-05,-6.798985149809844662e-05,-3.827008039336434186e-01
9.238714049511937976e-01,4.011080090507295490e-05,-7.400140386125698944e-05,-3.827030441849441078e-01
9.238715000434213342e-01,4.067897828685422751e-05,-6.917874676400464465e-05,-3.827028154678774330e-01
9.238717560697675690e-01,3.605337815699881978e-05,-6.354495293542143598e-05,-3.827021988423332521e-01
9.238707862254983416e-01,3.474721105875261255e-05,-6.915205883496138939e-05,-3.827045392593398931e-01
9.238728127661686162e-01,3.267217597604360740e-05,-6.673316073465744927e-05,-3.826996476490959198e-01
9.238722315333520729e-01,3.399328069581707872e-05,-6.868919011416721270e-05,-3.827010503354237314e-01
9.238709882138840257e-01,3.605090845380769921e-05,-7.056311170396852559e-05,-3.827040512692290175e-01
9.238711550647420445e-01,3.227252005676978913e-05,-7.188939289041803714e-05,-3.827036485712397296e-01
9.238714762572599604e-01,2.810282983008241599e-05,-7.497943209171120823e-05,-3.827028729269574270e-01
9.238716000868952838e-01,2.733387713545104409e-05,-6.602587143424074577e-05,-3.827025756985746874e-01
9.238708476056485264e-01,3.105304703871434311e-05,-6.399426715387139660e-05,-3.827043922988900282e-01
9.238707718407432878e-01,3.095078487909385387e-05,-6.311969554439795951e-05,-3.827045753532899441e-01
9.238718481137998539e-01,2.630662796723830018e-05,-6.308469442296243230e-05,-3.827019775113197353e-01
9.238731677552934896e-01,2.190970812942771501e-05,-6.473829862874793978e-05,-3.826987917811038864e-01
9.238751892253265208e-01,2.684709856087797407e-05,-6.249708116376523793e-05,-3.826939117718169969e-01
9.238758400157512929e-01,2.943831942760977830e-05,-6.506803395702684129e-05,-3.826923400523273844e-01
9.238749034262005999e-01,2.670404146246286824e-05,-7.225377985577247585e-05,-3.826946000213669041e-01
9.238766355316367918e-01,3.264606761686878150e-05,-7.107534543403934359e-05,-3.826904182250620012e-01
9.238772652593552070e-01,3.100903840255369367e-05,-6.802374517923100649e-05,-3.826888986475886489e-01
9.238744385714218188e-01,3.002056159453356257e-05,-6.427088042639557267e-05,-3.826957234179134137e-01
9.238741303075547195e-01,3.191685256251655352e-05,-5.958041063429927780e-05,-3.826964682094002868e-01
9.238744608065863062e-01,3.151878796758770255e-05,-5.713829630315699884e-05,-3.826956707504285959e-01
9.238747054161432493e-01,3.576520896584951435e-05,-5.753904145337607027e-05,-3.826950797989738251e-01
9.238765327697165963e-01,2.897113133868787490e-05,-5.403642313713700530e-05,-3.826906693899729262e-01
9.238769090795945216e-01,3.438646013969891876e-05,-6.092441820930068750e-05,-3.826897594335668673e-01
9.238756741938192185e-01,3.721928060916188054e-05,-6.832728140873527459e-05,-3.826927391250372623e-01
9.238745890751862699e-01,3.715726786957622148e-05,-6.720177234750242333e-05,-3.826953589533259592e-01
9.238747877204014358e-01,3.865370904952740915e-05,-6.274159485945439343e-05,-3.826948800075147261e-01
9.238717861271750209e-01,4.088698362217602035e-05,-5.953125569494641361e-05,-3.827021264410056522e-01
9.238675414230576033e-01,3.921301653079993461e-05,-6.554261481598772933e-05,-3.827123725089378037e-01
9.238688677302479002e-01,4.079215377023234486e-05,-6.572530795112226966e-05,-3.827091705917348707e-01
9.238697293121366227e-01,3.856645902276632657e-05,-6.403701581877177225e-05,-3.827070912233117017e-01
9.238723913798132514e-01,3.385623976191171584e-05,-6.111652343553797143e-05,-3.827006657489254726e-01
9.238723882243018437e-01,3.422085218792288381e-05,-5.714156497823216074e-05,-3.827006739483218567e-01
9.238718072733567155e-01,3.596744232540384652e-05,-5.842825603869347190e-05,-3.827020760564847079e-01
9.238723659514225250e-01,3.779587595008065818e-05,-6.354678107975154098e-05,-3.827007263706185825e-01
9.238720563062726709e-01,3.634015079888432636e-05,-6.203905388610561329e-05,-3.827014742680886483e-01
9.238727887140154582e-01,3.198021892020707843e-05,-6.762372377010447710e-05,-3.826997056153632615e-01
9.238727231281596008e-01,2.684972117940745211e-05,-6.841174376420577484e-05,-3.826998641999821982e-01
9.238758610273470895e-01,2.930332102001005756e-05,-6.701792212313398018e-05,-3.826922890010872047e-01
9.238777141882691391e-01,2.786429189382149099e-05,-6.552790848593717933e-05,-3.826878155310580176e-01
9.238760120141191745e-01,2.710510944595915741e-05,-6.147713440493949709e-05,-3.826919255886676585e-01
9.238767957555514831e-01,2.634899581625780519e-05,-5.748739895219285581e-05,-3.826900341861337873e-01
9.238772025089723172e-01,2.916286324392214496e-05,-5.942735476656610519e-05,-3.826890517144596604e-01
9.238735039184537978e-01,3.230862482915354875e-05,-5.687584999123351928e-05,-3.826979807612385098e-01
9.238715859555701737e-01,2.848210104720421001e-05,-5.010206383382181646e-05,-3.827026121448517948e-01
9.238711369597520928e-01,3.097966098738935063e-05,-4.927654400817135593e-05,-3.827036959643552727e-01
9.238705539307722203e-01,2.784681957721035566e-05,-5.462892278469955030e-05,-3.827051029446609243e-01
9.238704156812183044e-01,1.942732326109245693e-05,-5.255511398512280747e-05,-3.827054374967148731e-01
9.238707129138823415e-01,2.642266318678066067e-05,-4.916852083991114504e-05,-3.827047199921816412e-01
9.238690253082755266e-01,2.740332107018956793e-05,-5.231120095061939296e-05,-3.827087934559815774e-01
9.238689873856485990e-01,2.337409910183026464e-05,-4.786147308194661776e-05,-3.827088858518277736e-01
9.238711327169880638e-01,2.297024818564971714e-05,-4.661395518764285118e-05,-3.827037071047734162e-01
9.238709815541482628e-01,2.370764779664491392e-05,-5.158967781098511778e-05,-3.827040713379297188e-01
9.238719346769418417e-01,2.931851808986222325e-05,-5.601357928349922141e-05,-3.827017694225983147e-01
9.238707693668682941e-01,2.979893085164168976e-05,-5.691773131637670288e-05,-3.827045823894277832e-01
9.238690194925027743e-01,2.969421723134344195e-05,-5.707511647281335971e-05,-3.827088066437011604e-01
9.238675064004401305e-01,2.766367340860954443e-05,-5.339503967583013929e-05,-3.827124599501869340e-01
9.238652352074107066e-01,2.975677799996721907e-05,-5.869295039151207084e-05,-3.827179416291160985e-01
9.238659989826102370e-01,3.063164417668328039e-05,-5.383564441412709686e-05,-3.827160985473296306e-01
9.238643923522826817e-01,3.276364715811563459e-05,-5.187205521071033289e-05,-3.827199769797505202e-01
