odo (m/s)
-6.945171734525622254e-02
-5.864533338345631619e-02
1.287273483774411531e-01
-8.905733891062907193e-02
-4.246083199648830603e-02
3.686479851490672560e-03
-3.891834930899016470e-02
1.000850733900036788e-01
-4.722985905177633920e-02
-1.880906776808872749e-01
-1.241374353032112937e-01
1.679832684334934545e-01
-4.192461796760213466e-02
-8.046965977130099423e-02
-1.412798624379190404e-01
-1.032675810256977918e-02
-4.560587254536236507e-02
-4.463967968589381552e-02
-9.831050175607025654e-02
-1.576500517904754484e-01
1.020932947482024455e-01
5.444482098613975807e-02
5.987120282348643713e-02
-2.043463744084443590e-02
5.393146085295692782e-02
-1.326985054007839004e-01
-4.648234930146055710e-02
1.460770463417473686e-01
-3.550250338296957048e-02
-1.484240002469743025e-01
6.239833313460853292e-02
-6.713115863458916921e-02
-9.632266566397452989e-02
-1.703478200833255241e-01
-8.107081858365793731e-03
1.112401307768060427e-01
-1.086610902603654671e-01
-1.980243564738507628e-02
-3.438708904094314733e-02
-1.457983132467730591e-01
1.431081956044090719e-01
-1.711035502052547612e-03
1.789252290706274881e-02
-1.173967589697778036e-01
3.480501447685625110e-02
-7.299756302957192966e-02
1.394132013080316979e-01
-2.506816242337309847e-02
-6.235211001463946551e-02
2.073936971453767264e-02
1.080215051714764618e-01
-5.217627252393828435e-02
2.067715230888831912e-01
1.941683032815467395e-03
-1.057289369617745584e-02
2.384598306700252413e-01
4.864113606574569856e-03
-1.282403680278709768e-01
1.145436984958340121e-01
-9.706103199267786252e-02
-4.860399063700775180e-02
-9.494499999575645166e-02
5.751707634281177928e-02
4.646934137204680737e-02
4.005138640720505572e-02
-1.694218555701562656e-02
-2.013707504732519249e-01
1.423722009938038491e-01
1.163440723184443332e-01
8.744488998171624783e-02
-3.995619421745907895e-02
-1.678844103255535680e-01
3.716341735364717212e-03
8.109019752634781183e-03
1.208358814424264488e-02
-5.400393818926364775e-02
-8.394579548312336437e-02
-1.674227804951347043e-01
-1.366163749832278729e-01
-3.140420521891561928e-02
-4.544573559501555171e-02
-2.442733596339576735e-02
-8.296269584924842455e-02
1.946080096056904685e-01
6.334844976576320397e-02
1.785327424750039194e-01
-1.801226608178984889e-01
5.760996537631675463e-02
-9.348639561825787536e-02
-1.009525304107741911e-01
1.897200252154387359e-03
1.904070145369163303e-01
-9.822558531293192063e-03
1.457673134614606847e-01
-1.605582462491624007e-01
5.929651260470754359e-02
-5.366905887201436909e-02
-9.355268097220756363e-02
1.848012232728304949e-01
6.342966335087842078e-02
-9.744869798624611335e-02
-2.291114863999479945e-01
-2.322507835258056097e-01
-3.506174094114280354e-02
9.514804834142395751e-03
1.021696179152809941e-01
3.702216854566547921e-02
-1.597221259953812006e-02
1.329525862117076629e-01
-8.301912734162282537e-02
1.582979521257350253e-01
4.434608173400184095e-02
-4.103649882252572573e-02
-6.063911565918866931e-02
1.962524417081004668e-02
-5.887728116227180369e-02
3.215541627511436795e-02
1.637107144205955933e-01
1.797071682619277855e-01
-5.231791696982621143e-02
-9.945651072928898828e-02
-1.830994065392635706e-01
-1.544152558834675504e-01
-2.360850796820116240e-02
-4.533197872822538298e-03
1.156727579338557299e-01
-1.144926363426372468e-01
-8.844233485141257678e-02
4.046127916940497893e-02
1.439156705814014503e-01
-7.833612923194385735e-03
-2.484979786474296177e-04
4.850413311609780287e-02
1.360733165854768889e-01
1.448743570549827220e-01
-7.288210714554940739e-02
1.078511447856858041e-01
-1.374281601897378580e-02
-1.615405836021277242e-01
-2.718426548451614855e-02
2.471969964030940395e-02
4.833656448365667574e-02
4.383904848161200574e-02
-4.620961298501771730e-02
1.169816911718868369e-01
-1.215688610437786754e-01
-9.333302767500957497e-02
-7.704147956988378898e-03
-7.651738323747912969e-03
5.193207100875473631e-02
1.950761723304463013e-02
-7.381466795765009381e-04
-1.956050245358021966e-01
