gyro_x (deg/s),gyro_y (deg/s),gyro_z (deg/s)
2.408446838677659463e-02,4.358266911822431672e-02,4.839974462256729087e-02
-4.548700943687455575e-03,2.780281858754246604e-02,3.721328209814966231e-02
-6.617720351291681014e-02,-5.646269887788956526e-02,1.516204248846210294e-02
4.120474682305168800e-03,2.695670131749110590e-02,-3.460583088923380179e-02
-2.276190912463371685e-02,1.167161420840620231e-02,-1.654883847024762530e-02
3.480060718821622462e-02,2.783319795132991117e-02,-3.578581366978123013e-02
1.032178394107697433e-02,-2.176590308092105075e-02,-5.636482310424278247e-02
4.180545955188709299e-03,2.753290120849261752e-02,2.265193299473008612e-02
-8.513448752467556863e-03,-4.801193423230511875e-02,-2.068950795931962308e-02
2.441965730598417983e-02,3.442131072698409455e-02,1.254836057230564010e-02
-7.588709578969175806e-02,-2.594273560639293909e-03,3.947205380424809867e-02
1.836196716941577295e-02,3.770815623448722179e-03,-3.784465327642470844e-02
1.796506659335204634e-02,1.662104119367316044e-02,5.456958047463406070e-02
-4.124415995063610701e-02,-3.948659799627889273e-03,6.266360538796494906e-02
1.322282256202690805e-02,-4.842865492605792632e-02,1.196978653294459606e-02
2.233179388747182081e-02,-3.846941799530563533e-02,5.799597359232566696e-02
-6.658888673871490860e-02,1.899729517484897642e-02,-2.177721321541481111e-02
-4.709931410245751793e-02,4.109863569519442428e-02,2.926149973224473344e-02
-6.495560395172222945e-02,-7.704072388682110112e-03,1.896897065202515732e-03
3.744348041619459388e-02,-5.106476482865895256e-02,7.338874063254927083e-02
6.450063263442488981e-03,-2.486540998272460459e-02,2.107063264590796139e-02
8.419722617608506321e-02,4.803583168718327662e-02,4.668866585892872401e-02
-3.103917263263661352e-02,-2.827970253107002854e-02,1.284650701773806108e-02
-4.245328820291932592e-02,-2.047429793559464237e-02,4.613667858871094846e-02
6.384993646270040180e-02,-4.696826787102485745e-02,5.050206881123021213e-02
2.117284634111941434e-03,-5.139354275106842312e-02,-1.362173827776248271e-02
7.614156215761042068e-02,5.462449893002538359e-02,2.250302741445945817e-02
2.439037323671207694e-02,-5.272425000515856136e-02,-8.024768810995590307e-02
4.857549103331589707e-02,2.284979335880193627e-02,-1.806678623801930353e-02
8.125671765502147023e-03,1.154701651006897166e-02,7.386850886837244279e-02
-4.757158103164924740e-02,1.097319007941763118e-02,-7.267603556418700261e-03
6.376521922527847441e-02,-1.453046393368237314e-02,5.248535498286405893e-02
-7.511590990521092859e-02,2.983627450087767904e-02,-5.217997292045632729e-02
-3.750179014541401429e-02,6.914676356773666321e-02,-8.948403324173433496e-03
-6.718376965756661656e-02,-3.119924134270790281e-02,1.636161579905020180e-03
2.830173327013628393e-02,4.469296174335788546e-02,6.044865600397408834e-02
5.231632442915713083e-02,-2.240362935185746113e-02,-4.642097091781214463e-02
8.591451500575220113e-03,3.350745037832083845e-03,-5.188693984220363320e-02
-3.821540813781709126e-03,3.246286105497830227e-02,1.644596476365343561e-03
8.408597905155988650e-03,8.297891023341896072e-03,-3.435865535085396577e-02
-4.203446674317607508e-04,-4.550771643697185814e-02,3.347688405278477497e-02
-1.421318140119348303e-02,-2.838744149478609688e-02,-1.940315790279784416e-02
-5.493464155848200303e-02,4.631041485946701952e-02,2.926354389273162250e-03
2.849955739870946650e-02,5.083562002494577958e-02,2.963608903728453398e-02
3.829715337153735688e-02,8.108909037277181597e-02,-7.161562482993159839e-02
3.487032240927576132e-02,3.850136997952762624e-02,7.178878217712791887e-02
-5.229660446605366962e-03,3.837031269647950965e-02,-8.334445446484649300e-02
-2.262218107362982955e-02,2.181368160021033079e-02,-2.932119989136891536e-02
2.526587097363659079e-02,1.290249638413166989e-03,-8.817477415541619123e-03
-1.707390320736760711e-02,2.674274194247720435e-02,-3.665496215971967425e-02
-7.074604860071207792e-03,-2.288366051165383139e-03,-7.636286861045751134e-03
-5.602093984037583886e-03,-7.577264495564389225e-03,-6.509069244668526030e-03
7.047431063858728036e-03,-5.920804107560138224e-02,1.390559477842691870e-02
4.850699921855414903e-02,6.599973773382450393e-02,3.393227794989959328e-02
