pos_x (m),pos_y (m),pos_z (m)
-2.707450719778306317e+06,4.688692495930134319e+06,3.360102297290465795e+06
-2.707450649059688672e+06,4.688692425221164711e+06,3.360102297290145420e+06
-2.707450578340946697e+06,4.688692354512233287e+06,3.360102297290418297e+06
-2.707450507621789351e+06,4.688692283803557046e+06,3.360102297291829716e+06
-2.707450436903167050e+06,4.688692213094389066e+06,3.360102297292951029e+06
-2.707450366184316110e+06,4.688692142385365441e+06,3.360102297293652780e+06
-2.707450295465809293e+06,4.688692071676719934e+06,3.360102297293620650e+06
-2.707450224746800959e+06,4.688692000968129374e+06,3.360102297294634394e+06
-2.707450154027577024e+06,4.688691930259852670e+06,3.360102297295782715e+06
-2.707450083308252040e+06,4.688691859552133828e+06,3.360102297298381105e+06
-2.707450012589308433e+06,4.688691788844821975e+06,3.360102297301472165e+06
-2.707449941870436072e+06,4.688691718138062395e+06,3.360102297304587439e+06
-2.707449871152109932e+06,4.688691647430691868e+06,3.360102297308874317e+06
-2.707449800433434546e+06,4.688691576722905971e+06,3.360102297313201707e+06
-2.707449729714470450e+06,4.688691506014964543e+06,3.360102297317738645e+06
-2.707449658994948026e+06,4.688691435306991450e+06,3.360102297323117033e+06
-2.707449588275393937e+06,4.688691364598279819e+06,3.360102297326296568e+06
-2.707449517556424253e+06,4.688691293889153749e+06,3.360102297329282388e+06
-2.707449446837202646e+06,4.688691223180242814e+06,3.360102297332301270e+06
-2.707449376117159612e+06,4.688691152471319772e+06,3.360102297335034236e+06
-2.707449305396985728e+06,4.688691081762745045e+06,3.360102297337952070e+06
-2.707449234675929882e+06,4.688691011054233648e+06,3.360102297342480160e+06
-2.707449163954541087e+06,4.688690940345355310e+06,3.360102297346883453e+06
-2.707449093232414220e+06,4.688690869635838084e+06,3.360102297352389898e+06
-2.707449022510000505e+06,4.688690798926922493e+06,3.360102297357656527e+06
-2.707448951787241269e+06,4.688690728217995726e+06,3.360102297362358775e+06
-2.707448881064204499e+06,4.688690657508466393e+06,3.360102297368493862e+06
-2.707448810340047348e+06,4.688690586799763143e+06,3.360102297375502065e+06
-2.707448739616310690e+06,4.688690516091521829e+06,3.360102297382905148e+06
-2.707448668892969843e+06,4.688690445382937789e+06,3.360102297390531283e+06
-2.707448598170136102e+06,4.688690374674566090e+06,3.360102297398380470e+06
-2.707448527447172441e+06,4.688690303966135718e+06,3.360102297405882273e+06
-2.707448456723916344e+06,4.688690233256584965e+06,3.360102297414297704e+06
-2.707448386000437196e+06,4.688690162545935251e+06,3.360102297421634663e+06
-2.707448315277770627e+06,4.688690091835255735e+06,3.360102297429043800e+06
-2.707448244555318728e+06,4.688690021124420688e+06,3.360102297437295318e+06
-2.707448173832708038e+06,4.688689950413393788e+06,3.360102297444812022e+06
-2.707448103110251483e+06,4.688689879702083766e+06,3.360102297452816274e+06
-2.707448032387786545e+06,4.688689808990907855e+06,3.360102297461096663e+06
-2.707447961666454095e+06,4.688689738278903998e+06,3.360102297470570076e+06
-2.707447890945683233e+06,4.688689667566600256e+06,3.360102297480779234e+06
-2.707447820224507712e+06,4.688689596854571253e+06,3.360102297490950208e+06
-2.707447749503451865e+06,4.688689526142136194e+06,3.360102297499167267e+06
-2.707447678783223499e+06,4.688689455428964458e+06,3.360102297507083975e+06
-2.707447608062829357e+06,4.688689384716551751e+06,3.360102297515045851e+06
-2.707447537342355587e+06,4.688689314004460350e+06,3.360102297522254288e+06
-2.707447466622721404e+06,4.688689243291914463e+06,3.360102297529214993e+06
-2.707447395902866963e+06,4.688689172579351813e+06,3.360102297536460683e+06
-2.707447325182661880e+06,4.688689101867006160e+06,3.360102297544375993e+06
-2.707447254462073557e+06,4.688689031154351309e+06,3.360102297552025411e+06
-2.707447183741257060e+06,4.688688960441827774e+06,3.360102297560071107e+06
-2.707447113019891083e+06,4.688688889729483984e+06,3.360102297567651607e+06
-2.707447042298059911e+06,4.688688819016258232e+06,3.360102297575748526e+06
-2.707446971575692296e+06,4.688688748302921653e+06,3.360102297583292238e+06
-2.707446900853706989e+06,4.688688677589891478e+06,3.360102297591216397e+06
-2.707446830131539609e+06,4.688688606877516955e+06,3.360102297598637640e+06
-2.707446759409012273e+06,4.688688536164919846e+06,3.360102297605737578e+06
-2.707446688685913570e+06,4.688688465452191420e+06,3.360102297612189781e+06
-2.707446617962763645e+06,4.688688394739783369e+06,3.360102297617870383e+06
-2.707446547239873558e+06,4.688688324027627707e+06,3.360102297623772174e+06
-2.707446476516833995e+06,4.688688253315924667e+06,3.360102297628593631e+06
-2.707446405793070793e+06,4.688688182605544105e+06,3.360102297634412535e+06
-2.707446335069559515e+06,4.688688111895268783e+06,3.360102297639367636e+06
-2.707446264345741831e+06,4.688688041185507551e+06,3.360102297644811217e+06
-2.707446193622879218e+06,4.688687970475575887e+06,3.360102297649329994e+06
-2.707446122900082730e+06,4.688687899765528738e+06,3.360102297653316986e+06
-2.707446052176911850e+06,4.688687829055252485e+06,3.360102297657643445e+06
-2.707445981453856453e+06,4.688687758345347829e+06,3.360102297662384342e+06
-2.707445910730688367e+06,4.688687687635068782e+06,3.360102297667581122e+06
-2.707445840007883497e+06,4.688687616923703812e+06,3.360102297672615387e+06
-2.707445769284375943e+06,4.688687546211634763e+06,3.360102297676447313e+06
-2.707445698561952449e+06,4.688687475498672575e+06,3.360102297680402175e+06
-2.707445627838821616e+06,4.688687404785512015e+06,3.360102297684919089e+06
-2.707445557115487754e+06,4.688687334072022699e+06,3.360102297690307721e+06
-2.707445486392111052e+06,4.688687263358424418e+06,3.360102297696344554e+06
-2.707445415668390691e+06,4.688687192644667812e+06,3.360102297702050768e+06
-2.707445344944522716e+06,4.688687121930634603e+06,3.360102297707885038e+06
-2.707445274220397696e+06,4.688687051215950400e+06,3.360102297714818269e+06
-2.707445203497110400e+06,4.688686980500867590e+06,3.360102297721904237e+06
-2.707445132773102727e+06,4.688686909785872325e+06,3.360102297730012331e+06
-2.707445062048494816e+06,4.688686839070719667e+06,3.360102297737358604e+06
-2.707444991323347669e+06,4.688686768355656415e+06,3.360102297744533978e+06
-2.707444920598747209e+06,4.688686697641125880e+06,3.360102297751367092e+06
-2.707444849874512758e+06,4.688686626927422360e+06,3.360102297758901026e+06
-2.707444779149934649e+06,4.688686556213613600e+06,3.360102297766241711e+06
-2.707444708425822202e+06,4.688686485499683768e+06,3.360102297772446182e+06
-2.707444637701531406e+06,4.688686414786770940e+06,3.360102297779112589e+06
-2.707444566976635251e+06,4.688686344073547050e+06,3.360102297785096336e+06
-2.707444496251491830e+06,4.688686273360132240e+06,3.360102297790346202e+06
-2.707444425526398234e+06,4.688686202647196129e+06,3.360102297795495018e+06
-2.707444354800393805e+06,4.688686131933903322e+06,3.360102297800283413e+06
-2.707444284074520227e+06,4.688686061221166514e+06,3.360102297805144452e+06
-2.707444213348913938e+06,4.688685990509531461e+06,3.360102297810028773e+06
-2.707444142623409629e+06,4.688685919797495008e+06,3.360102297814743593e+06
-2.707444071897624061e+06,4.688685849085324444e+06,3.360102297819177154e+06
-2.707444001171910670e+06,4.688685778372766450e+06,3.360102297824046575e+06
-2.707443930445833597e+06,4.688685707660777494e+06,3.360102297830422409e+06
-2.707443859719884582e+06,4.688685636947974563e+06,3.360102297836693004e+06
-2.707443788994473871e+06,4.688685566236098297e+06,3.360102297842385713e+06
-2.707443718269154429e+06,4.688685495524518192e+06,3.360102297847533133e+06
-2.707443647544340696e+06,4.688685424813515507e+06,3.360102297852590214e+06
-2.707443576819399837e+06,4.688685354102811776e+06,3.360102297857920639e+06
-2.707443506095656659e+06,4.688685283394029364e+06,3.360102297864560038e+06
-2.707443435371648520e+06,4.688685212684886530e+06,3.360102297870888375e+06
-2.707443364648206159e+06,4.688685141975600272e+06,3.360102297877658159e+06
-2.707443293925336562e+06,4.688685071267305873e+06,3.360102297882821877e+06
-2.707443223201745190e+06,4.688685000559750013e+06,3.360102297888351604e+06
-2.707443152478841599e+06,4.688684929852132685e+06,3.360102297893419396e+06
-2.707443081755824853e+06,4.688684859144373797e+06,3.360102297898741439e+06
-2.707443011032398324e+06,4.688684788437255658e+06,3.360102297902919352e+06
-2.707442940309054684e+06,4.688684717729658820e+06,3.360102297907005996e+06
-2.707442869584991131e+06,4.688684647021471523e+06,3.360102297910638619e+06
-2.707442798860458657e+06,4.688684576313281432e+06,3.360102297914327122e+06
-2.707442728136476595e+06,4.688684505604721606e+06,3.360102297918213066e+06
-2.707442657411963213e+06,4.688684434896660969e+06,3.360102297922686208e+06
-2.707442586687859148e+06,4.688684364187738858e+06,3.360102297928116750e+06
-2.707442515963756479e+06,4.688684293478978798e+06,3.360102297933693044e+06
-2.707442445240016561e+06,4.688684222770985216e+06,3.360102297939793672e+06
-2.707442374515672680e+06,4.688684152062858455e+06,3.360102297945691738e+06
-2.707442303790545091e+06,4.688684081354718655e+06,3.360102297951349057e+06
-2.707442233065291308e+06,4.688684010646134615e+06,3.360102297956770752e+06
-2.707442162339667790e+06,4.688683939937271178e+06,3.360102297961151227e+06
-2.707442091613783035e+06,4.688683869227845222e+06,3.360102297965873498e+06
-2.707442020888343919e+06,4.688683798518381082e+06,3.360102297969497275e+06
-2.707441950162095949e+06,4.688683727809505537e+06,3.360102297973582521e+06
-2.707441879435622599e+06,4.688683657100909390e+06,3.360102297978100367e+06
-2.707441808708995115e+06,4.688683586392080411e+06,3.360102297982041258e+06
-2.707441737982559483e+06,4.688683515682997182e+06,3.360102297984734643e+06
-2.707441667256536428e+06,4.688683444973738864e+06,3.360102297987145837e+06
-2.707441596531684976e+06,4.688683374264409766e+06,3.360102297989520710e+06
-2.707441525806317572e+06,4.688683303555031307e+06,3.360102297992277425e+06
-2.707441455081255175e+06,4.688683232846012339e+06,3.360102297994736116e+06
-2.707441384356158786e+06,4.688683162137798965e+06,3.360102297997684218e+06
-2.707441313631984405e+06,4.688683091429546475e+06,3.360102298000483774e+06
-2.707441242908156943e+06,4.688683020721345209e+06,3.360102298003619537e+06
-2.707441172184734140e+06,4.688682950013312511e+06,3.360102298006442375e+06
-2.707441101460564882e+06,4.688682879305414855e+06,3.360102298009525053e+06
-2.707441030735132750e+06,4.688682808597883210e+06,3.360102298012676649e+06
-2.707440960009214934e+06,4.688682737890417688e+06,3.360102298016259912e+06
-2.707440889283664525e+06,4.688682667183630168e+06,3.360102298020250630e+06
-2.707440818558843341e+06,4.688682596477366053e+06,3.360102298024068121e+06
-2.707440747832579073e+06,4.688682525770150125e+06,3.360102298027724493e+06
-2.707440677106337156e+06,4.688682455062716268e+06,3.360102298031025100e+06
-2.707440606379280798e+06,4.688682384355263785e+06,3.360102298035280779e+06
-2.707440535651949234e+06,4.688682313648180105e+06,3.360102298039494082e+06
-2.707440464924604632e+06,4.688682242941314355e+06,3.360102298043758608e+06
-2.707440394196682144e+06,4.688682172234596685e+06,3.360102298047284130e+06
-2.707440323469095863e+06,4.688682101528266445e+06,3.360102298051061109e+06
-2.707440252741352655e+06,4.688682030821522698e+06,3.360102298054197337e+06
-2.707440182014245074e+06,4.688681960115140304e+06,3.360102298056928907e+06
-2.707440111286617350e+06,4.688681889409105293e+06,3.360102298059751280e+06
-2.707440040558269247e+06,4.688681818703319877e+06,3.360102298062004615e+06
-2.707439969828982837e+06,4.688681747997467406e+06,3.360102298062844668e+06
-2.707439899099661037e+06,4.688681677290482447e+06,3.360102298062726855e+06
-2.707439828370879404e+06,4.688681606583144516e+06,3.360102298063171096e+06
-2.707439757642684039e+06,4.688681535875976086e+06,3.360102298062629066e+06
-2.707439686914371792e+06,4.688681465168644674e+06,3.360102298061987385e+06
-2.707439616185796913e+06,4.688681394462207332e+06,3.360102298061470967e+06
-2.707439545457320753e+06,4.688681323756423779e+06,3.360102298060469795e+06
-2.707439474729125854e+06,4.688681253050801344e+06,3.360102298059936147e+06
-2.707439404000862502e+06,4.688681182344951667e+06,3.360102298059391323e+06
-2.707439333272993565e+06,4.688681111639332958e+06,3.360102298058528919e+06
-2.707439262544747908e+06,4.688681040934151039e+06,3.360102298058087006e+06
-2.707439191816483624e+06,4.688680970228940248e+06,3.360102298056159168e+06
-2.707439121087554842e+06,4.688680899523855187e+06,3.360102298056359868e+06
-2.707439050358060282e+06,4.688680828819281422e+06,3.360102298056731932e+06
-2.707438979628033005e+06,4.688680758115028962e+06,3.360102298056773376e+06
-2.707438908898063935e+06,4.688680687410511076e+06,3.360102298055964056e+06
-2.707438838168601971e+06,4.688680616705358028e+06,3.360102298055621795e+06
-2.707438767438672949e+06,4.688680546000816859e+06,3.360102298054522369e+06
-2.707438696708630305e+06,4.688680475296122022e+06,3.360102298053184524e+06
-2.707438625978592783e+06,4.688680404591259547e+06,3.360102298050988466e+06
-2.707438555248243269e+06,4.688680333886215463e+06,3.360102298049977981e+06
-2.707438484517792240e+06,4.688680263182328083e+06,3.360102298047440592e+06
-2.707438413787094411e+06,4.688680192477989942e+06,3.360102298044521827e+06
-2.707438343056622893e+06,4.688680121774117462e+06,3.360102298042078502e+06
-2.707438272325864993e+06,4.688680051069483161e+06,3.360102298039464280e+06
-2.707438201595730614e+06,4.688679980365176685e+06,3.360102298036362510e+06
-2.707438130865524057e+06,4.688679909661670215e+06,3.360102298031961080e+06
-2.707438060134695843e+06,4.688679838958089240e+06,3.360102298026754521e+06
-2.707437989404918626e+06,4.688679768255227245e+06,3.360102298021074850e+06
-2.707437918675215915e+06,4.688679697552218102e+06,3.360102298015983310e+06
-2.707437847944950219e+06,4.688679626849454828e+06,3.360102298010439612e+06
-2.707437777214872651e+06,4.688679556147074327e+06,3.360102298003423493e+06
-2.707437706484321505e+06,4.688679485444759950e+06,3.360102297996119130e+06
-2.707437635754167568e+06,4.688679414742629044e+06,3.360102297989631072e+06
-2.707437565023319330e+06,4.688679344040922821e+06,3.360102297982352320e+06
-2.707437494292642456e+06,4.688679273339193314e+06,3.360102297974442132e+06
-2.707437423562326003e+06,4.688679202636966482e+06,3.360102297966429032e+06
-2.707437352830629330e+06,4.688679131934328005e+06,3.360102297958982643e+06
-2.707437282099099364e+06,4.688679061231988482e+06,3.360102297951460350e+06
-2.707437211367353797e+06,4.688678990529851988e+06,3.360102297943965066e+06
-2.707437140635469928e+06,4.688678919827864505e+06,3.360102297937440686e+06
-2.707437069902440533e+06,4.688678849126029760e+06,3.360102297931382433e+06
-2.707436999169069808e+06,4.688678778423719108e+06,3.360102297925465740e+06
-2.707436928436323535e+06,4.688678707721425220e+06,3.360102297919893637e+06
-2.707436857702898327e+06,4.688678637018520385e+06,3.360102297915146220e+06
-2.707436786968748085e+06,4.688678566316267475e+06,3.360102297909152228e+06
-2.707436716234280728e+06,4.688678495614742860e+06,3.360102297902395017e+06
-2.707436645500494167e+06,4.688678424913857132e+06,3.360102297896647360e+06
-2.707436574766139966e+06,4.688678354213370942e+06,3.360102297891123686e+06
-2.707436504032155965e+06,4.688678283513284288e+06,3.360102297887105029e+06
-2.707436433298042510e+06,4.688678212813491002e+06,3.360102297883773223e+06
-2.707436362563466188e+06,4.688678142113626935e+06,3.360102297880209982e+06
-2.707436291829466820e+06,4.688678071414311416e+06,3.360102297875915654e+06
-2.707436221095658839e+06,4.688678000714527443e+06,3.360102297869906761e+06
-2.707436150361211970e+06,4.688677930013965815e+06,3.360102297864160035e+06
-2.707436079627006315e+06,4.688677859313345514e+06,3.360102297860347200e+06
-2.707436008893161546e+06,4.688677788611933589e+06,3.360102297856959980e+06
-2.707435938159633894e+06,4.688677717912225053e+06,3.360102297854136676e+06
-2.707435867426224519e+06,4.688677647213423625e+06,3.360102297850060277e+06
-2.707435796693268232e+06,4.688677576514231972e+06,3.360102297846400179e+06
-2.707435725960569456e+06,4.688677505814975128e+06,3.360102297842700500e+06
-2.707435655227563344e+06,4.688677435115760192e+06,3.360102297836799640e+06
-2.707435584493970964e+06,4.688677364415844902e+06,3.360102297830754891e+06
-2.707435513760244008e+06,4.688677293715429492e+06,3.360102297825432848e+06
-2.707435443026714493e+06,4.688677223015363328e+06,3.360102297819911968e+06
-2.707435372293573804e+06,4.688677152315472253e+06,3.360102297815699596e+06
-2.707435301559629850e+06,4.688677081615776755e+06,3.360102297811598983e+06
-2.707435230825304985e+06,4.688677010915231891e+06,3.360102297807645984e+06
-2.707435160090276040e+06,4.688676940214406699e+06,3.360102297805072274e+06
-2.707435089355572592e+06,4.688676869513025507e+06,3.360102297801636625e+06
-2.707435018619654234e+06,4.688676798811852001e+06,3.360102297798455227e+06
-2.707434947884520050e+06,4.688676728110753000e+06,3.360102297794864979e+06
-2.707434877149609383e+06,4.688676657409324311e+06,3.360102297790560871e+06
-2.707434806414127350e+06,4.688676586707642302e+06,3.360102297787499614e+06
-2.707434735678896774e+06,4.688676516005537473e+06,3.360102297784482129e+06
-2.707434664942287840e+06,4.688676445303646848e+06,3.360102297781845555e+06
-2.707434594205361791e+06,4.688676374601398595e+06,3.360102297780282330e+06
-2.707434523468992673e+06,4.688676303899751976e+06,3.360102297778714448e+06
-2.707434452732233331e+06,4.688676233197940513e+06,3.360102297775814310e+06
-2.707434381995389704e+06,4.688676162495364435e+06,3.360102297773538623e+06
-2.707434311258932576e+06,4.688676091793238185e+06,3.360102297772157006e+06
-2.707434240523049142e+06,4.688676021091100760e+06,3.360102297771581449e+06
-2.707434169786882121e+06,4.688675950390223414e+06,3.360102297770873643e+06
-2.707434099050972145e+06,4.688675879689491354e+06,3.360102297769931611e+06
-2.707434028314060532e+06,4.688675808988844045e+06,3.360102297767908312e+06
-2.707433957576269750e+06,4.688675738288204186e+06,3.360102297766605858e+06
-2.707433886837550905e+06,4.688675667586949654e+06,3.360102297765127849e+06
-2.707433816097972449e+06,4.688675596886123531e+06,3.360102297763417941e+06
-2.707433745358606800e+06,4.688675526185296476e+06,3.360102297760850284e+06
-2.707433674619292840e+06,4.688675455485145561e+06,3.360102297759674955e+06
-2.707433603879498783e+06,4.688675384785000235e+06,3.360102297758373432e+06
-2.707433533139595762e+06,4.688675314084757119e+06,3.360102297756432090e+06
-2.707433462399761658e+06,4.688675243383741938e+06,3.360102297753835097e+06
-2.707433391660560854e+06,4.688675172683719546e+06,3.360102297751745209e+06
-2.707433320922318846e+06,4.688675101983008906e+06,3.360102297750207130e+06
-2.707433250183814205e+06,4.688675031281384639e+06,3.360102297749090940e+06
-2.707433179445025977e+06,4.688674960580660962e+06,3.360102297749347519e+06
-2.707433108705616556e+06,4.688674889879796654e+06,3.360102297749524005e+06
-2.707433037965646014e+06,4.688674819177768193e+06,3.360102297751179896e+06
-2.707432967225410510e+06,4.688674748475360684e+06,3.360102297753081191e+06
-2.707432896484120283e+06,4.688674677772127092e+06,3.360102297754595987e+06
-2.707432825743158814e+06,4.688674607069580816e+06,3.360102297755315900e+06
-2.707432755002541933e+06,4.688674536366007291e+06,3.360102297757009976e+06
-2.707432684261166956e+06,4.688674465662204660e+06,3.360102297759705689e+06
