vel_x (m/s),vel_y (m/s),vel_z (m/s)
7.075182691941575897e+00,-7.072787550693675485e+00,-1.394204785382534414e-03
7.075141117979095284e+00,-7.072675258940656740e+00,-1.502112658799109775e-03
7.075151386122547237e+00,-7.072709973117428106e+00,-1.447206540564920010e-03
7.075130257527633582e+00,-7.072754768299199135e+00,-1.476621051378503458e-03
7.075211317708123282e+00,-7.072759607205033383e+00,-1.637175960168581624e-03
7.075251814958416929e+00,-7.072827015799708406e+00,-1.689510751877944424e-03
7.075230759175538786e+00,-7.072811527480212135e+00,-1.788119960833386935e-03
7.075292922662617556e+00,-7.072747706151711888e+00,-1.713396028471307403e-03
7.075330813706558253e+00,-7.072767744338179341e+00,-1.707444763199864870e-03
7.075325484635140327e+00,-7.072800400386709541e+00,-1.576459244622878484e-03
7.075414232195674558e+00,-7.072834683280473378e+00,-1.463031489217287611e-03
7.075393930727904568e+00,-7.072903098152125700e+00,-1.557133646416728997e-03
7.075397015743905449e+00,-7.072954232378457107e+00,-1.648331795688783800e-03
7.075435585760290635e+00,-7.072982394495774372e+00,-1.755117756005007126e-03
7.075466501699308353e+00,-7.073071346971047113e+00,-1.533231649315027660e-03
7.075470008724082049e+00,-7.073070071886666810e+00,-1.621055078469785943e-03
7.075510140711894991e+00,-7.073082363113555537e+00,-1.661230491717945960e-03
7.075410369488446705e+00,-7.072974238072626818e+00,-1.647287292535611503e-03
7.075380285872438613e+00,-7.072891018707337274e+00,-1.671535616036698684e-03
7.075343792421960210e+00,-7.072994336261161585e+00,-1.743860359040486432e-03
7.075382817200361885e+00,-7.072989663020070594e+00,-1.807944605303116355e-03
7.075465641572012743e+00,-7.073031275799008810e+00,-1.908333629062249895e-03
7.075500303428405857e+00,-7.073200304490077528e+00,-1.944874828469754903e-03
7.075649070767158655e+00,-7.073197975501138046e+00,-2.029721932791045749e-03
7.075678698122382038e+00,-7.073204657132626139e+00,-1.956789202251512857e-03
7.075734702164964141e+00,-7.073190255504425039e+00,-1.963798066111856980e-03
7.075732028681284369e+00,-7.073287963985832150e+00,-1.910911061850664510e-03
7.075696455404337115e+00,-7.073364182055468241e+00,-1.852126254784304711e-03
7.075679977541379451e+00,-7.073250100371535787e+00,-1.896825733286636477e-03
7.075702793619806918e+00,-7.073327063064970943e+00,-1.794039025203810487e-03
7.075688236138358178e+00,-7.073325211278201685e+00,-1.808873625611151980e-03
7.075728182496197505e+00,-7.073408438172211987e+00,-1.719823173533977650e-03
7.075689108837178054e+00,-7.073461679896913878e+00,-1.629518710769524122e-03
7.075696079728711396e+00,-7.073496350903574204e+00,-1.730934020906280775e-03
7.075877257882581262e+00,-7.073522844141000299e+00,-1.649002805996246414e-03
7.075931787954136354e+00,-7.073458402502429188e+00,-1.649904842791051571e-03
7.076029257080228341e+00,-7.073357996616996601e+00,-1.599517317234139301e-03
7.075988527562141250e+00,-7.073320886278842146e+00,-1.661483782420728741e-03
7.076056402702253223e+00,-7.073347147480368413e+00,-1.684780684879171909e-03
7.076032596183477352e+00,-7.073398274577633593e+00,-1.693232359754891485e-03
7.076017548818804848e+00,-7.073401237628099025e+00,-1.603656069601185671e-03
7.076036112524661803e+00,-7.073436755916914898e+00,-1.529879112154805890e-03
7.076018837320584787e+00,-7.073428618211225150e+00,-1.597761094335130045e-03
7.076038658456345942e+00,-7.073472803687256061e+00,-1.581399067580126650e-03
7.076118955261936350e+00,-7.073419066650283860e+00,-1.520498606109429041e-03
7.076218075396040419e+00,-7.073453909819868990e+00,-1.533019341511115442e-03
7.076223778522631846e+00,-7.073486514034449613e+00,-1.612750990324472852e-03
7.076241445625618631e+00,-7.073482522827971408e+00,-1.597549131914724778e-03
7.076265199742485912e+00,-7.073535564597573710e+00,-1.597319904599394996e-03
7.076276863377954918e+00,-7.073619555389635494e+00,-1.552073144585624023e-03
7.076185773017742875e+00,-7.073600705368365382e+00,-1.508914249091942474e-03
7.076121070265732449e+00,-7.073594450092182129e+00,-1.492908527038499470e-03
7.076192551829219468e+00,-7.073604196541398714e+00,-1.462595711617556242e-03
7.076176253413081874e+00,-7.073766632000777044e+00,-1.437390859029098484e-03
7.076173156938574849e+00,-7.073810303320041015e+00,-1.402455352510406650e-03
7.076111179898612491e+00,-7.073891105768039367e+00,-1.485209847567086315e-03
7.076125089121014788e+00,-7.073896873351154468e+00,-1.509619946268778851e-03
7.076093782218335626e+00,-7.073883179097601115e+00,-1.462031542781154578e-03
7.076169799151387885e+00,-7.073745783134577358e+00,-1.329501725487964702e-03
7.076230492393398741e+00,-7.073814790521904428e+00,-1.257781175074149972e-03
7.076197043707630030e+00,-7.073757196618673859e+00,-1.272448342004006087e-03
7.076242335237674652e+00,-7.073696339398104271e+00,-1.229131455747268977e-03
7.076255266049650494e+00,-7.073700697889820255e+00,-1.178735337642397747e-03
7.076229493658177994e+00,-7.073700760759958683e+00,-1.273893502116746086e-03
7.076201323973837276e+00,-7.073670544916970115e+00,-1.267820237864180407e-03
7.076322943185778591e+00,-7.073648861110189756e+00,-1.210780929283740079e-03
7.076284060027360212e+00,-7.073684407297784915e+00,-1.322490527985597901e-03
7.076282449912235428e+00,-7.073663783077561718e+00,-1.256321862321195700e-03
7.076307388566572598e+00,-7.073706191250017206e+00,-1.334828722439914891e-03
7.076303524882128215e+00,-7.073609386301430213e+00,-1.354673920898349579e-03
7.076278705646939393e+00,-7.073642796831719259e+00,-1.420211938547558030e-03
7.076360612894329272e+00,-7.073592536450668433e+00,-1.404188261716262168e-03
7.076455070963773686e+00,-7.073722305146795897e+00,-1.468520306635768061e-03
7.076454537435035164e+00,-7.073698115910850071e+00,-1.576689713564200825e-03
7.076415941911105456e+00,-7.073645756246517813e+00,-1.649116363831552509e-03
7.076444109657247239e+00,-7.073717566569994730e+00,-1.707709155196149731e-03
7.076509283026659602e+00,-7.073800417015938535e+00,-1.635778547607274688e-03
7.076488023816610351e+00,-7.073800265406228860e+00,-1.621915682504355364e-03
7.076403335737196265e+00,-7.073887283656723035e+00,-1.611920916614402628e-03
7.076398878798086933e+00,-7.073971596662700811e+00,-1.561114723634434657e-03
7.076449413030810653e+00,-7.073952198427714499e+00,-1.491096723811537531e-03
7.076467806599448629e+00,-7.073992334912505342e+00,-1.509847398885264154e-03
7.076474706258211178e+00,-7.074017405095045952e+00,-1.550105069074756738e-03
7.076512877181435179e+00,-7.074013573740784544e+00,-1.649177128340120584e-03
7.076463347123749692e+00,-7.074098512764990687e+00,-1.756697569239394109e-03
7.076489674403249275e+00,-7.074018456037369340e+00,-1.706781396493404178e-03
7.076507252194242703e+00,-7.074099284420897860e+00,-1.614816174295316716e-03
7.076579476339562191e+00,-7.074159005677432610e+00,-1.549361760682783657e-03
7.076540419507024282e+00,-7.074109865629226057e+00,-1.622604941355780366e-03
7.076604280938842528e+00,-7.074120941982268818e+00,-1.661402720251127594e-03
7.076562435638337867e+00,-7.074166332924426648e+00,-1.849845684548329832e-03
7.076679525872537013e+00,-7.074142218950574268e+00,-1.906177974103644970e-03
7.076790004422413460e+00,-7.074107715883977576e+00,-2.057577551240061080e-03
7.076749436986220054e+00,-7.074095648596035346e+00,-2.076898351229371741e-03
7.076748305762301960e+00,-7.074145222006311684e+00,-2.009857142865934237e-03
7.076758297262365716e+00,-7.074234101943179809e+00,-2.074308856933004992e-03
7.076765383475445148e+00,-7.074197813882484809e+00,-2.040625308368491670e-03
7.076734443445089617e+00,-7.074237032102048239e+00,-1.949203917642995491e-03
7.076725723562453219e+00,-7.074286288904359843e+00,-1.956860480017552986e-03
7.076798195723022822e+00,-7.074327411599276694e+00,-1.995995509079102198e-03
7.076803769317431048e+00,-7.074397360842906934e+00,-2.060308149280449391e-03
7.076817463399729391e+00,-7.074435961967642683e+00,-1.972019965939665696e-03
7.076816632470630530e+00,-7.074487165722954884e+00,-1.893071736128433243e-03
7.076888209745301417e+00,-7.074501075289917118e+00,-1.956357580770432762e-03
7.076901624569505778e+00,-7.074567873316008004e+00,-2.011367984765598076e-03
7.076851801608615489e+00,-7.074646892013675803e+00,-2.172989211160655972e-03
7.076872569371282395e+00,-7.074656699866562093e+00,-2.092721043210770543e-03
7.076790689174747406e+00,-7.074669847105776732e+00,-2.082727384678114378e-03
7.076822517100035626e+00,-7.074724813081747499e+00,-2.136344123168523214e-03
7.076795728974401456e+00,-7.074762509526505205e+00,-2.247085707481680239e-03
7.076755326656242850e+00,-7.074705711684084797e+00,-2.148420872815228790e-03
7.076679832633219647e+00,-7.074718266697931135e+00,-2.259321278103199222e-03
7.076818766837084773e+00,-7.074738112731007611e+00,-2.191154994107094231e-03
7.076866067439604890e+00,-7.074730170905634274e+00,-2.268325723967971799e-03
7.076825904340260820e+00,-7.074739584839912609e+00,-2.280110196262467338e-03
7.076861270209321653e+00,-7.074763351962960023e+00,-2.345457681296047800e-03
7.076895993389069162e+00,-7.074778228487581977e+00,-2.184552901862943895e-03
7.076920234451328007e+00,-7.074903392794625212e+00,-2.169218758797194883e-03
7.076869893382013998e+00,-7.074912787748495191e+00,-2.237338114451650588e-03
7.076858616553194814e+00,-7.074927876258076509e+00,-2.060636624820836368e-03
7.076891204240692623e+00,-7.074944896725973820e+00,-1.896700287252329640e-03
7.076831310840095313e+00,-7.074932007052193050e+00,-1.879212431753909864e-03
7.076796823443900486e+00,-7.074947063054447760e+00,-1.885700119454083914e-03
7.076870213158597878e+00,-7.074954947213496936e+00,-1.885982147113292491e-03
7.076821003722074011e+00,-7.074958965226407770e+00,-1.793299978765165639e-03
7.076771151822568662e+00,-7.075067236521515923e+00,-1.770087285336290235e-03
7.076761095439869642e+00,-7.075118812956947778e+00,-1.659899173769999745e-03
7.076759654584100723e+00,-7.075155912168189509e+00,-1.684099990385272156e-03
7.076815654292341939e+00,-7.075143048335772455e+00,-1.725957653449497822e-03
7.076908912600397450e+00,-7.075118311210848887e+00,-1.699429116713281314e-03
7.076930190053127845e+00,-7.075137798834463254e+00,-1.787014476134697822e-03
7.076937303773479293e+00,-7.075155401914416053e+00,-1.770098068239795656e-03
7.076984562792353550e+00,-7.075236854347767945e+00,-1.787801126120109468e-03
7.076925699102239342e+00,-7.075303796304929449e+00,-1.859354045510127045e-03
7.076959874120824168e+00,-7.075397518708861355e+00,-1.886912953201926382e-03
7.076896674171325508e+00,-7.075397384609141582e+00,-1.962266313770453033e-03
7.076971154749644555e+00,-7.075381387095260877e+00,-1.897054116612891233e-03
7.076940022945975350e+00,-7.075391370573369976e+00,-1.872439030533998554e-03
7.076872892617400268e+00,-7.075532368794117843e+00,-1.832748752078160095e-03
7.076886339572657114e+00,-7.075583446653012309e+00,-1.998002893600938062e-03
7.076840720181721167e+00,-7.075670322129760770e+00,-1.940277374047904430e-03
7.076862432839946315e+00,-7.075652318036802946e+00,-2.000272414683544001e-03
7.076877371125667615e+00,-7.075740598880845944e+00,-1.968805885334431321e-03
7.076848924634616900e+00,-7.075805250744991781e+00,-1.885621310257317752e-03
7.076828587549293559e+00,-7.075811491500273220e+00,-1.882575126156413488e-03
7.076837459874114167e+00,-7.075869740443255118e+00,-1.840240350920941976e-03
7.076793276623184248e+00,-7.075893344096182425e+00,-1.751172861085502439e-03
7.076739871262251569e+00,-7.075903698297201672e+00,-1.677952604733460706e-03
7.076780338231496437e+00,-7.075934754838793417e+00,-1.701195941106143066e-03
7.076673037811344713e+00,-7.075920863482867418e+00,-1.760285438680115992e-03
7.076631990412485251e+00,-7.076019603693809223e+00,-1.756590427537357661e-03
7.076647631331860033e+00,-7.076124790370498907e+00,-1.760163548467328764e-03
7.076700124980640716e+00,-7.076201988795190800e+00,-1.824199207155099371e-03
7.076724475025408800e+00,-7.076368486204623665e+00,-1.766821790290729142e-03
7.076645269372203728e+00,-7.076361968988343243e+00,-1.795546938075125686e-03
7.076630202200801634e+00,-7.076312997108469283e+00,-1.801565410633173062e-03
7.076593683524360578e+00,-7.076340902911643305e+00,-1.718361037429482104e-03
7.076560950064418876e+00,-7.076361038534157544e+00,-1.680721460419132545e-03
7.076591171181136453e+00,-7.076339867231397740e+00,-1.646977627715852377e-03
7.076488549107748938e+00,-7.076380406594248385e+00,-1.573309514761533044e-03
7.076536120540120933e+00,-7.076316912636711365e+00,-1.453271017155283173e-03
7.076610346582432598e+00,-7.076324858546894525e+00,-1.594031562098071741e-03
7.076639534695062572e+00,-7.076483327321758665e+00,-1.593458743877280807e-03
7.076658857705171002e+00,-7.076436588560932606e+00,-1.681187481103664071e-03
7.076670314210708135e+00,-7.076510567821239661e+00,-1.696400386796382935e-03
7.076622803591079425e+00,-7.076574394619347785e+00,-1.736808519494567864e-03
7.076690718393049195e+00,-7.076591726398829607e+00,-1.726025008018490774e-03
7.076681067846556594e+00,-7.076695781469608093e+00,-1.698593388064998516e-03
7.076676495393487976e+00,-7.076825724324955047e+00,-1.630863553563852500e-03
7.076716766363666089e+00,-7.076844641532796132e+00,-1.758436897713169800e-03
7.076686197042767468e+00,-7.076862952630844639e+00,-1.723918194977225402e-03
7.076688084547705593e+00,-7.076861591280489527e+00,-1.702864409073712518e-03
7.076784136638170075e+00,-7.076941189181053637e+00,-1.692412651325162984e-03
7.076756379595800617e+00,-7.076947183222339177e+00,-1.635233695389277670e-03
7.076787343199943514e+00,-7.077032407889447541e+00,-1.649932434821005812e-03
7.076824902836733600e+00,-7.077042992758056705e+00,-1.587291271884293947e-03
7.076803272085877339e+00,-7.077068425155283116e+00,-1.616163570953106730e-03
7.076841774485815861e+00,-7.077070909524270981e+00,-1.676729484326784907e-03
7.076781016732562435e+00,-7.077043970960854580e+00,-1.749718991830686958e-03
7.076755893890035232e+00,-7.077056944724237297e+00,-1.799833348538122657e-03
7.076830200593110298e+00,-7.077092937673770123e+00,-1.733854982377878648e-03
7.076868735273884603e+00,-7.077170433825669349e+00,-1.791119752755337535e-03
7.076803278015191268e+00,-7.077172902153615830e+00,-1.739021631371328366e-03
7.076827375801276077e+00,-7.077154358070381512e+00,-1.663050453717165519e-03
7.076846877523612633e+00,-7.077145191534462754e+00,-1.581121916282671267e-03
7.076790919629554644e+00,-7.077247426147633469e+00,-1.680295256896158045e-03
7.076787623730620425e+00,-7.077330050467038447e+00,-1.574967779794009346e-03
7.076823995488923380e+00,-7.077297514730764405e+00,-1.494517880662708451e-03
7.076802954305440707e+00,-7.077324470368149711e+00,-1.508023580637735638e-03
7.076815284838497533e+00,-7.077331865243372988e+00,-1.610560796417742115e-03
7.076860419383658396e+00,-7.077384510620030156e+00,-1.592734580307434648e-03
7.076825058157155013e+00,-7.077488268745757871e+00,-1.725354506192981752e-03
7.076812711654293153e+00,-7.077575552344637089e+00,-1.811730835148681659e-03
7.076837354208148412e+00,-7.077610762018387014e+00,-1.643840012936415539e-03
7.076808718949923360e+00,-7.077624233827330968e+00,-1.721168417700251474e-03
7.076833510031786290e+00,-7.077684113316143666e+00,-1.712562771589878300e-03
7.076894614760433022e+00,-7.077635104019485368e+00,-1.668031808216117670e-03
7.076925016649656008e+00,-7.077661608162127749e+00,-1.687888893702831593e-03
7.076949151074824584e+00,-7.077633611976023253e+00,-1.712197946544479887e-03
7.076923602962379434e+00,-7.077721243209845525e+00,-1.789993087764462504e-03
7.076997349717141006e+00,-7.077810286878245982e+00,-1.874136122158980618e-03
7.076996457960262887e+00,-7.077829542776662208e+00,-1.950324798575599986e-03
7.076970726450961813e+00,-7.077888322803403298e+00,-1.889303280465994342e-03
7.077071986350259358e+00,-7.077928084001714026e+00,-1.883651689474199597e-03
7.076999775979545326e+00,-7.077948465602655226e+00,-1.810252833987371392e-03
7.076937896442521136e+00,-7.077984480511715581e+00,-1.926212898776574495e-03
7.076958989546841217e+00,-7.077926347845282073e+00,-1.979834668557448746e-03
7.076942025196106378e+00,-7.078023030606180654e+00,-1.952852190458987270e-03
7.076915712185916973e+00,-7.078133715945995164e+00,-2.012864349922931402e-03
7.076888715188554890e+00,-7.078083153602768185e+00,-2.040479488326526342e-03
7.076839121573568647e+00,-7.078210662047624169e+00,-2.031442177930329815e-03
7.076863705438401375e+00,-7.078273487367991557e+00,-2.001403069838063407e-03
7.076915716242549337e+00,-7.078342313349583748e+00,-2.033858883653263776e-03
7.076947964916373124e+00,-7.078377686314508921e+00,-2.035870630946852011e-03
7.076994274685650232e+00,-7.078469341778464319e+00,-2.082114227622710537e-03
7.076927351741478134e+00,-7.078563856967261536e+00,-2.172574452199177008e-03
7.076910037845991042e+00,-7.078614987010645621e+00,-2.143906443997535029e-03
7.076893196732476632e+00,-7.078652957858285077e+00,-2.155864938639230535e-03
7.076965615555495859e+00,-7.078731317313829763e+00,-2.198932206791608807e-03
7.077003802917881892e+00,-7.078821003762434394e+00,-2.207994142951379482e-03
7.077064407695497827e+00,-7.078818311635854954e+00,-2.242075247488903994e-03
7.077147922418434156e+00,-7.078866842822928440e+00,-2.303877004758483286e-03
7.077243580699900782e+00,-7.078889575929144584e+00,-2.277149049759156444e-03
7.077316267203687339e+00,-7.078920617901705015e+00,-2.379378627412906920e-03
7.077364934678430863e+00,-7.079059808184266167e+00,-2.363554899195033886e-03
7.077380142480810932e+00,-7.079062141163940503e+00,-2.417484449893496715e-03
7.077422429129011761e+00,-7.079074162593927966e+00,-2.335148210711334663e-03
7.077503478896483458e+00,-7.079095024269673075e+00,-2.416192824665001817e-03
7.077489229080364375e+00,-7.079076431764879551e+00,-2.459328976557174310e-03
7.077602631059794369e+00,-7.079081501090866979e+00,-2.450091499758102684e-03
7.077554393998523707e+00,-7.079095312576756172e+00,-2.448084164934340601e-03
7.077518382172079292e+00,-7.079149271136822463e+00,-2.239917169427377199e-03
7.077519306389914888e+00,-7.079117845722116442e+00,-2.359531604498393831e-03
7.077577859725039389e+00,-7.079229803413696231e+00,-2.347711855802305479e-03
7.077533885574839090e+00,-7.079300562678745301e+00,-2.227734476583140017e-03
7.077551657064064194e+00,-7.079289327715386548e+00,-2.052273653816505134e-03
7.077536452223819552e+00,-7.079259252182236395e+00,-2.081140325802676491e-03
7.077623444356397897e+00,-7.079402914308636774e+00,-2.061201294017132608e-03
7.077628250076199556e+00,-7.079448335245808188e+00,-2.079316036225912351e-03
7.077652113610986007e+00,-7.079557395588168767e+00,-1.931136353842630073e-03
7.077703676814635969e+00,-7.079533148561078626e+00,-1.854536617954497847e-03
7.077741428445942340e+00,-7.079477841179668829e+00,-1.855243234931505582e-03
7.077878025910597337e+00,-7.079446442367308023e+00,-1.776080630308882972e-03
7.077848541854277364e+00,-7.079460510460473976e+00,-1.695205030378859560e-03
7.077848633453080573e+00,-7.079583359635378770e+00,-1.752442355239967539e-03
7.077925785654767488e+00,-7.079606483671298633e+00,-1.703573347760970087e-03
7.077924163382277811e+00,-7.079687962966550785e+00,-1.633438968152426361e-03
7.078037734974667927e+00,-7.079777200103655410e+00,-1.686391825468391750e-03
7.077993329013628987e+00,-7.079738447401044965e+00,-1.666620168432555397e-03
7.078002345433266562e+00,-7.079784853786367016e+00,-1.675816348361901936e-03
7.078096374315252959e+00,-7.079820850050388081e+00,-1.701858971336064202e-03
7.078078264044533441e+00,-7.079801796505400091e+00,-1.765626595482083089e-03
7.078064376657912327e+00,-7.079787945088499512e+00,-1.778798275795089728e-03
7.078096911863763552e+00,-7.079778341176843348e+00,-1.658613600884584031e-03
7.078139799114844699e+00,-7.079837368173287793e+00,-1.789610826952666139e-03
7.078071117648477184e+00,-7.079877226935654022e+00,-1.893156268945193378e-03
7.077973170968048677e+00,-7.079946647040313401e+00,-1.839058477361976522e-03
7.078050239254686460e+00,-7.080034024613646615e+00,-1.724142587590497648e-03
7.078023462985504999e+00,-7.080078769412096129e+00,-1.625585740117571967e-03
7.078121889556074464e+00,-7.080180847286206003e+00,-1.800375525153187321e-03
7.078183513698171225e+00,-7.080209782095491455e+00,-1.741068531901313055e-03
7.078165685112203676e+00,-7.080149211377723795e+00,-1.714192735219164862e-03
7.078252680705079847e+00,-7.080053630059656378e+00,-1.592406960905242731e-03
7.078293171212482804e+00,-7.080012478206969107e+00,-1.528471077188535941e-03
7.078320361805933381e+00,-7.080067237885304898e+00,-1.493951040603622334e-03
7.078335896794014204e+00,-7.080065956473066358e+00,-1.377107753660579935e-03
7.078405309857976668e+00,-7.080029936742686658e+00,-1.366790480209659035e-03
7.078423555150341606e+00,-7.080054007840232089e+00,-1.404498303855371104e-03
7.078501238823448283e+00,-7.080024844766390046e+00,-1.409772492750006705e-03
7.078509757310212258e+00,-7.080041796638007590e+00,-1.378125833204259503e-03
7.078502039278974145e+00,-7.080057012297308106e+00,-1.337932147384535576e-03
7.078518689752046456e+00,-7.080057793109239661e+00,-1.297499236503565998e-03
7.078652323684301528e+00,-7.080031121263345995e+00,-1.212099330432005878e-03
7.078635753057216817e+00,-7.080048818394718779e+00,-1.276959687480669001e-03
7.078654422238100707e+00,-7.080073358721175047e+00,-1.225850857246198189e-03
7.078714786984860119e+00,-7.080186495837444305e+00,-1.432293412306130491e-03
7.078737560869203804e+00,-7.080263504089426618e+00,-1.540677517239311990e-03
7.078678385189768107e+00,-7.080371146071422928e+00,-1.626768031403554894e-03
7.078616437853756160e+00,-7.080490947067770158e+00,-1.575084941955595588e-03
7.078666062293359929e+00,-7.080558364151549711e+00,-1.556905006710043466e-03
7.078572843987128493e+00,-7.080515608567197638e+00,-1.566760643290327198e-03
7.078570066453874432e+00,-7.080498004157894876e+00,-1.427873906097215564e-03
7.078626678729561306e+00,-7.080487502704217562e+00,-1.407704379887769319e-03
7.078702736564980391e+00,-7.080558531456137672e+00,-1.440512244025907249e-03
7.078654660207735816e+00,-7.080596885190477252e+00,-1.466542180205339298e-03
7.078671413310638094e+00,-7.080663441567561556e+00,-1.546537018037847863e-03
7.078665493029815181e+00,-7.080713111217249001e+00,-1.501271365722564415e-03
7.078559440685557647e+00,-7.080793100543077756e+00,-1.502627470516400450e-03
7.078619848237941881e+00,-7.080806160271929883e+00,-1.464602846311927400e-03
7.078655084340465642e+00,-7.080821403949442150e+00,-1.506680037680774124e-03
7.078616951388534417e+00,-7.080877946658570288e+00,-1.521845056062057742e-03
7.078641065383544095e+00,-7.080934444906500147e+00,-1.619955620684474049e-03
7.078607995661096552e+00,-7.080946427693944223e+00,-1.524324648914564088e-03
7.078711273434065809e+00,-7.080963113033777567e+00,-1.556021096253989034e-03
7.078737580125563866e+00,-7.080958153719569381e+00,-1.527332985253961484e-03
7.078754694612042542e+00,-7.081043048176390187e+00,-1.627117650369835217e-03
7.078784014191879415e+00,-7.081176297155365340e+00,-1.564400870370848823e-03
7.078738306110551548e+00,-7.081305506111950088e+00,-1.647067559064115637e-03
7.078699256322171784e+00,-7.081419249601449195e+00,-1.539995087290630619e-03
7.078707919232405388e+00,-7.081453241193233161e+00,-1.521641150347881073e-03
7.078726856394765399e+00,-7.081482810948508622e+00,-1.470851214162361472e-03
7.078727654038715400e+00,-7.081537018903488523e+00,-1.449755785012094879e-03
7.078651020196454979e+00,-7.081599261469908591e+00,-1.396109922393095042e-03
7.078592661046536172e+00,-7.081625200194754832e+00,-1.508568504344470328e-03
7.078674258060094537e+00,-7.081640081107922313e+00,-1.529043234240033515e-03
7.078753664062576334e+00,-7.081639601237001536e+00,-1.351485331472352530e-03
7.078737068981444835e+00,-7.081640934664230613e+00,-1.328201757863889908e-03
7.078693278290011826e+00,-7.081612684735334895e+00,-1.362892838326303438e-03
7.078730322094684446e+00,-7.081640903430625578e+00,-1.319740576863496009e-03
7.078759832812518304e+00,-7.081669313958447454e+00,-1.308939992945698169e-03
7.078799898765036680e+00,-7.081753768116612946e+00,-1.365158018952404746e-03
7.078793752377846360e+00,-7.081863724661056736e+00,-1.401296569591677435e-03
7.085904581462009411e+00,-7.088970903299403936e+00,-1.328962639154364356e-03
7.092972959588291992e+00,-7.096056090236234404e+00,-1.424361272453841462e-03
7.100021880471481417e+00,-7.103192621205130841e+00,-1.431708323589114124e-03
7.107168030414183768e+00,-7.110321826460211270e+00,-1.348574708141794289e-03
7.114278966984262098e+00,-7.117440697596880028e+00,-1.383034517667627514e-03
7.121306801457095936e+00,-7.124492747517248148e+00,-1.461849948896722790e-03
7.128305067970531539e+00,-7.131598818411648111e+00,-1.453273617280780895e-03
7.135382224468081347e+00,-7.138743579317573307e+00,-1.558935055015489568e-03
7.142505273757570272e+00,-7.145854919114936088e+00,-1.443765949039682410e-03
7.149548384811235557e+00,-7.152954877819675872e+00,-1.481035347777845922e-03
7.156685583473072043e+00,-7.160013560025170420e+00,-1.484355961368389980e-03
7.163821617618667759e+00,-7.167197982321891203e+00,-1.596593326874447098e-03
7.170905341292761470e+00,-7.174389711907761757e+00,-1.526409003755836193e-03
7.177979276749471893e+00,-7.181495857611809086e+00,-1.537412964884908237e-03
7.185042222680980473e+00,-7.188543290107804573e+00,-1.576991503169857152e-03
7.192140621801948797e+00,-7.195677560554414320e+00,-1.577102189193281198e-03
7.199318725697118282e+00,-7.202789433848494127e+00,-1.640468782350322507e-03
7.206409519794651608e+00,-7.209986344116519952e+00,-1.636184070678456740e-03
7.213513443294332639e+00,-7.217095979189057431e+00,-1.724938314726218690e-03
7.220580643003204457e+00,-7.224248201714045692e+00,-1.630373486299504203e-03
7.227632421678484853e+00,-7.231424489510636988e+00,-1.517180225711675830e-03
7.234698962937333278e+00,-7.238549302723189527e+00,-1.670501589058352027e-03
7.241797029333131519e+00,-7.245633361511758963e+00,-1.631354232543803448e-03
7.248806211267241117e+00,-7.252781179688626345e+00,-1.558214070231467817e-03
7.255898259768503777e+00,-7.259940479565906379e+00,-1.516939194575850358e-03
7.262968867971554054e+00,-7.267108141815386446e+00,-1.437553403005964806e-03
7.270109024957039701e+00,-7.274203099165347908e+00,-1.516504137077527396e-03
7.277190889365105164e+00,-7.281286089068286671e+00,-1.577557690635490902e-03
7.284233648943019723e+00,-7.288452050005481020e+00,-1.582949444607062266e-03
7.291301208902398301e+00,-7.295571577699794474e+00,-1.492817621192231783e-03
7.298314492894722783e+00,-7.302644646673032369e+00,-1.377106722692813048e-03
7.305351818043209988e+00,-7.309745740939542102e+00,-1.259440220732617639e-03
7.312373534829558430e+00,-7.316811467810262037e+00,-1.181670512280818576e-03
7.319505622697200842e+00,-7.324040293607147589e+00,-1.061002114780886310e-03
7.326540256875894386e+00,-7.331157769626821086e+00,-1.025415968002188830e-03
7.333607402302029676e+00,-7.338219987432274216e+00,-1.082395597490668805e-03
7.340678668914017102e+00,-7.345400153947376332e+00,-9.817110714175677350e-04
7.347720273051455919e+00,-7.352579270126347488e+00,-9.632032106875127245e-04
7.354787906261974761e+00,-7.359727133971618152e+00,-1.035884887147924503e-03
7.361931777506608654e+00,-7.366828678166758237e+00,-9.972173479582090161e-04
7.369096007603976872e+00,-7.373966487367164646e+00,-9.541227513231208615e-04
7.376321343233707140e+00,-7.381119070227470935e+00,-9.950635247418810475e-04
7.383451052528512193e+00,-7.388220620043568942e+00,-9.528050632622636282e-04
7.390548417377628354e+00,-7.395391026386009869e+00,-9.385223796784889633e-04
7.397582909150290931e+00,-7.402388099195548854e+00,-7.812733352381678181e-04
7.404598610002444126e+00,-7.409529249136405760e+00,-5.762609544812322127e-04
7.411642116824102011e+00,-7.416691296146067813e+00,-5.519252823637304725e-04
7.418720473105268276e+00,-7.423776758393652031e+00,-4.168912523198637504e-04
7.425782453018833884e+00,-7.430911309555405353e+00,-3.305908848128631325e-04
7.432876810154159131e+00,-7.438069251229921797e+00,-2.951393108058400841e-04
7.439986570579689484e+00,-7.445151527890510934e+00,-3.204465149335249119e-04
7.447102958828359043e+00,-7.452199440963416244e+00,-3.591014074361695632e-04
7.454124363436108958e+00,-7.459307898932711289e+00,-3.015017200777474551e-04
7.461195362069718229e+00,-7.466473102573776721e+00,-3.187477132744719055e-04
7.468224091533727460e+00,-7.473557781631408936e+00,-4.220126896328337332e-04
