odo (m/s)
9.951781502523514789e+00
1.012050233616351669e+01
1.002569907182511066e+01
1.015220166161192950e+01
9.869865051136317291e+00
1.003901630316578775e+01
1.003039920472254387e+01
9.919398416820413900e+00
1.005201064349150109e+01
9.926771438970448003e+00
9.971530707160155771e+00
1.004420650215850408e+01
1.007211583476600936e+01
9.802983736970215745e+00
9.905112356431493126e+00
9.912617584310202901e+00
1.015797566428472365e+01
1.012347775248885640e+01
9.969527534636167587e+00
9.888104098990419644e+00
9.906801193174024078e+00
1.010592833869748830e+01
1.018818566530902459e+01
9.957715873869242174e+00
9.866046308661941211e+00
1.008480087395066072e+01
9.867867032282672923e+00
9.856618103951724663e+00
1.000364455612052161e+01
9.881387581286041666e+00
9.909550101867310445e+00
1.009253888577747738e+01
1.009356677011052739e+01
1.005563893085457750e+01
1.002713034679613813e+01
1.017881148822154103e+01
9.857092940769438982e+00
9.796949982957624314e+00
1.005221264520822189e+01
9.979354711396837274e+00
9.867609986866339611e+00
1.012918174048692244e+01
9.834079944723278288e+00
1.013907244033764066e+01
9.959453319694041795e+00
1.006372599036256688e+01
9.922773489556336202e+00
1.004282026612322198e+01
9.945520710656090557e+00
1.017347093010720727e+01
9.988069849071695927e+00
1.018579080200924203e+01
1.007593592930607862e+01
9.959316380680769853e+00
9.962904485757512418e+00
1.009346976278753516e+01
1.006281149488076920e+01
1.007827887292597602e+01
9.760902317676013240e+00
1.014882406440924001e+01
1.017627467192221324e+01
9.870818980713215396e+00
9.998650624511290275e+00
9.961493634840776323e+00
1.006379317135985829e+01
1.007480983255172369e+01
1.000560906377921633e+01
9.980331597272609656e+00
9.903021843918576650e+00
1.016477891123780353e+01
1.006595001192775385e+01
9.892328010311949527e+00
1.001055945922639623e+01
9.937471547721726139e+00
9.977949859444194658e+00
1.014730404826938859e+01
9.864850275142796221e+00
1.001621277041778590e+01
1.013882908381551751e+01
9.952585922238341709e+00
9.857023128323715966e+00
9.832924026139602702e+00
1.006434629370949096e+01
9.944302750956472536e+00
1.009871489794811694e+01
9.944806385054940634e+00
9.889849950900947206e+00
1.013726613867550697e+01
9.837571699053476948e+00
9.935959275125828327e+00
9.952597344278213853e+00
1.003337380992293859e+01
1.018413801094717108e+01
9.992868100933565145e+00
1.011012647093616579e+01
9.734228564993978594e+00
1.006957929251023920e+01
1.009748625215220308e+01
9.972257473149880980e+00
9.866837945263311482e+00
1.007250589114545036e+01
1.008342522135998642e+01
1.008815637602906712e+01
9.976284046691903384e+00
9.781471147752121453e+00
9.970696315386277320e+00
9.951241417402780343e+00
1.000475726666665288e+01
9.941091023355495437e+00
1.005616245430874400e+01
9.882178796894116601e+00
1.004560051897809636e+01
1.007511792993565258e+01
9.928367711787061012e+00
1.005629906351153302e+01
9.956758655517113255e+00
9.977079440519887044e+00
9.929174841708809041e+00
1.000363868130169109e+01
9.979918080130657287e+00
9.952832444846503535e+00
1.000266728435609664e+01
1.002070531954626631e+01
9.853160634706009446e+00
1.005926368710316510e+01
1.003905283423606676e+01
1.008314857164553580e+01
9.879574267004567645e+00
9.905454498921898221e+00
1.003317436571687438e+01
1.000300611612606083e+01
1.004264503145808796e+01
1.002691827911577072e+01
9.793177647799069518e+00
1.001219429284581786e+01
9.946600779742338361e+00
9.854734597835710375e+00
9.969083317154291635e+00
9.859294573143472462e+00
1.002125776373826049e+01
1.002199722954040162e+01
1.005411521397018504e+01
1.003640313988659294e+01
1.012383101717003520e+01
9.846960175729114084e+00
1.009728749988675389e+01
9.984516655181742806e+00
1.007429887607202623e+01
9.927691716202780015e+00
9.960620582101995524e+00
1.001610587101900762e+01
9.956347051941181192e+00
9.986210748258139702e+00
1.015521277096687669e+01
9.827547975846082196e+00
9.944996846455008921e+00
1.004637635838493281e+01
9.976761079431016199e+00
9.951363495360558531e+00
1.015335908919661811e+01
9.885095023784328916e+00
9.889662957976563362e+00
1.008757120290931297e+01
1.006580507723185036e+01
9.975300882243415046e+00
1.015473622424883793e+01
1.020735360918599710e+01
9.904328191335922682e+00
1.006848690111036326e+01
1.007876348113929055e+01
9.883161115313971123e+00
1.011777919486278599e+01
1.011357163532445824e+01
9.989688067138089878e+00
1.022413027225709570e+01
1.003863795575320950e+01
9.915827682023691025e+00
9.936420027848352987e+00
9.998198080414196554e+00
1.009958012384684878e+01
1.009489287802264279e+01
9.941084431341064231e+00
9.900429382128676181e+00
9.877016007267192421e+00
9.929420642971631850e+00
9.959638556502902418e+00
1.009361427746056172e+01
9.903314876133393341e+00
9.893085511009857669e+00
9.951413595708157089e+00
9.954236871814440946e+00
9.923754318651893058e+00
1.005826087687969661e+01
9.921616238137872301e+00
1.004367900565201133e+01
9.973562113865776624e+00
1.010485213669564075e+01
9.794769098135748919e+00
1.020885162905520360e+01
9.986506045416458477e+00
1.001144033432334979e+01
1.005563065207329743e+01
1.008964370390112997e+01
9.934209912740946891e+00
9.818129901165249862e+00
1.006618732321783405e+01
9.951974442764850437e+00
9.986449242429003448e+00
9.920247032949964350e+00
9.976398770538937200e+00
1.011614790932505592e+01
9.964973996101075926e+00
9.999417063767680247e+00
9.926982572203527866e+00
1.004931785681033851e+01
1.004915181062683693e+01
9.924869079744485845e+00
9.818675789654506048e+00
1.010040524447664723e+01
9.947780655345836109e+00
9.952671572456020854e+00
9.872152767912952598e+00
1.005551408354735266e+01
1.001035021595549601e+01
9.911567229700859016e+00
9.961781292754537276e+00
9.877409176027866167e+00
1.012000825901400525e+01
9.944936457449657041e+00
9.895393075437068475e+00
9.959544746842068363e+00
9.876146677553805375e+00
9.893997622776048217e+00
9.816105765527487037e+00
1.008436925220298974e+01
1.015556878472062685e+01
9.882510922481881011e+00
9.898085453063428574e+00
9.975331614730396979e+00
