Yaw (deg),Pitch (deg),Roll (deg)
-4.500007056163824615e+01,-2.248845247911114998e-03,-3.209261051256626258e-03
-4.500048655610499537e+01,-1.720055882279501042e-03,-3.449245329484350482e-03
-4.500096828010664751e+01,-1.668404619272336820e-03,-2.857264065342442379e-03
-4.500042136422368344e+01,-9.704756426148767245e-04,-2.566063640677376974e-03
-4.500057836242181963e+01,-9.060083329663824151e-05,-2.354241610045436448e-03
-4.500013814219849451e+01,-1.745681207392461019e-04,-2.356652287681378164e-03
-4.499975367074016219e+01,1.103443073297196396e-03,-2.279881182983418443e-03
-4.499963841845799806e+01,1.543432237201536805e-03,-1.968997880130751808e-03
-4.499952283186488700e+01,1.689706669301331825e-03,-2.207102877515964255e-03
-4.499997910096992371e+01,1.358209288940697519e-03,-2.276460026304923199e-03
-4.499927985006076625e+01,1.026725980807215643e-03,-2.258105466252852567e-03
-4.499940727726367129e+01,1.105856313927762371e-03,-1.694811273074227137e-03
-4.499953676289110405e+01,1.163581307604655193e-03,-1.928473409248984303e-03
-4.499952789583896617e+01,8.603932711028325526e-04,-1.831602123563612784e-03
-4.499860794460204971e+01,1.578048103933650612e-03,-1.871138943737334862e-03
-4.499857496361567399e+01,2.244772803384970442e-03,-1.596195923161712344e-03
-4.499871663305595604e+01,1.935230591739009812e-03,-7.250913814935460366e-04
-4.499904370906435958e+01,2.531392283659560614e-03,-9.879215037555543096e-04
-4.499985029863299957e+01,2.582149892503247685e-03,-1.163059182247685184e-03
-4.500012689098244323e+01,2.673374699942328118e-03,-1.381735213002835460e-03
-4.499987302356012719e+01,2.480748978280665745e-03,-1.277324098937442044e-03
-4.500012776059184461e+01,2.557289090383765492e-03,-1.789796483727849950e-04
-4.499977879030669214e+01,3.094556615011624136e-03,-1.804220259055096861e-04
-4.499977264717331593e+01,3.295375224500511624e-03,-7.792681594530992233e-04
-4.499927720703401945e+01,3.147393602480247615e-03,-1.271485048979227074e-03
-4.499949906176212266e+01,2.312773766794940216e-03,-1.157162275627594090e-03
-4.499948434742876913e+01,2.331215554328898085e-03,-1.113746213842798814e-03
-4.499900058053177787e+01,2.205046997678233433e-03,-1.003738809324243152e-03
-4.499881787821310297e+01,2.431865418638694092e-03,-8.151786544221468513e-04
-4.499893487075835452e+01,2.552651665363495168e-03,-1.063820652681397687e-03
-4.499865344783257370e+01,2.457231837691736115e-03,-1.565987801060739898e-03
-4.499780554770884322e+01,2.604382185277752046e-03,-2.348549996647301703e-03
-4.499835588215928794e+01,2.819242169265095011e-03,-2.235066660303659369e-03
-4.499805743111233625e+01,2.809837162998095848e-03,-2.022239575499797017e-03
-4.499793632253160780e+01,2.732616229068228573e-03,-2.381483751043026592e-03
-4.499812098215992506e+01,3.101801451437331044e-03,-2.393823545450724302e-03
-4.499837361093375421e+01,2.963438916998485922e-03,-3.073238932927515894e-03
-4.499829251438041666e+01,2.756737080913771766e-03,-2.516161775162819615e-03
-4.499812891976355189e+01,2.839977732220061099e-03,-1.880780592865762425e-03
-4.499766370133161786e+01,2.361780781375203211e-03,-1.798921900089893661e-03
-4.499721766380961441e+01,1.655821491840380952e-03,-1.995080840832480235e-03
-4.499822433762050622e+01,1.660161838463266324e-03,-1.373675357892872005e-03
-4.499816479479333964e+01,1.400103600434437394e-03,-1.745901411458095033e-03
-4.499791385707713687e+01,1.854259144079090918e-03,-1.568978414573519997e-03
-4.499805564079535003e+01,1.453197731750796931e-03,-2.067267530776655503e-03
-4.499724401199924984e+01,8.985879796037774979e-04,-2.742058792424396842e-03
-4.499878033433023461e+01,1.270398192379260148e-03,-2.150104460783896186e-03
-4.499960594284477367e+01,1.822687392450015112e-03,-1.431453501944303245e-03
-4.500031019210062766e+01,1.326218972103740705e-03,-1.694130050294902863e-03
-4.500056330006406569e+01,1.184711495164666615e-03,-1.371127692137891251e-03
-4.500101399609583552e+01,1.456332742192301827e-03,-9.464986551048047573e-04
-4.500048916476906413e+01,1.052720425537363638e-03,-2.216557965343534677e-04
-4.500061697905513824e+01,9.541523637875148640e-04,-6.591326985275461261e-04
-4.500047315655984903e+01,1.301989850134968423e-03,6.734022158650705301e-04
-4.499990299498291790e+01,1.410840314933464517e-03,6.232770197646688402e-04
-4.500040987193228403e+01,2.162178417449063875e-03,5.450634565737256946e-04
-4.499994699396177111e+01,2.263549903546663820e-03,6.082423066878549570e-04
-4.499981143336079725e+01,1.809211659207397458e-03,-2.154334940266310549e-04
-4.499950242164870673e+01,2.061495299380297023e-03,-6.885733080409775411e-04
-4.499918178175771999e+01,1.882330877777203988e-03,-9.778978265998585807e-04
-4.499888526725271021e+01,1.221380746615166168e-03,-8.235319767570328537e-04
-4.499865435904629152e+01,1.328681530468071121e-03,-1.257842154508344822e-03
-4.499909034191131241e+01,2.528484375353995395e-03,-6.789358418719863798e-04
-4.499902575683548633e+01,2.783633038120326107e-03,-4.153722932683002762e-04
-4.499857896256751388e+01,2.758531049932386615e-03,-8.864053154428077740e-04
-4.499879336143801112e+01,2.524019371290863682e-03,-2.866958572057305569e-04
-4.498326749862736307e+01,3.335765677580176079e-03,5.016330868647675759e-04
-4.495411728014191510e+01,3.408223582662624901e-03,8.704139958765266458e-04
-4.491317059435702674e+01,3.470926266530592347e-03,9.487356957218390013e-04
-4.486112511653427504e+01,3.923185416643936406e-03,1.535220116186826553e-03
-4.479929026900767042e+01,3.822691034479936290e-03,2.161324517728195876e-03
-4.472887815234828679e+01,3.897127936481378351e-03,1.776537396108034952e-03
-4.465087340427282214e+01,3.431600799674060405e-03,1.708670178144159387e-03
-4.456591184412734208e+01,3.635418325991441810e-03,1.753023784440123790e-03
-4.447328617121765149e+01,3.559535630214444388e-03,1.468710018714359947e-03
-4.437523437848888364e+01,3.923407774106674878e-03,1.208428883678370818e-03
-4.427240976955085472e+01,3.668400731552281906e-03,1.214187326434490368e-03
-4.416477008246847191e+01,3.109732773710148935e-03,1.054846861475861475e-03
-4.405311000199029792e+01,3.493263016485801363e-03,1.566197567600822104e-03
-4.393732209103620079e+01,3.477940689097178736e-03,2.080579022099012226e-03
-4.381859442449673026e+01,3.751656949502136119e-03,1.975721261745432347e-03
-4.369563282554497619e+01,3.095913390696258816e-03,2.586814264881412157e-03
-4.357104934461068524e+01,2.851890773952324258e-03,1.910299158533738505e-03
-4.344352493685020278e+01,2.949763961880778364e-03,1.993858881517325109e-03
-4.331289394413316529e+01,2.873688748126075956e-03,2.015085495933587392e-03
-4.318085477678231143e+01,2.896939281897512562e-03,1.518634950124895036e-03
-4.304769509933943539e+01,2.976020065259808636e-03,1.131069985646411449e-03
-4.291257284682350814e+01,3.444845452069893437e-03,1.297088891802070402e-03
-4.277610262298960464e+01,4.117302893260718633e-03,1.105715485944245083e-03
-4.263859034624923083e+01,3.408820286711862924e-03,1.627320393865697894e-03
-4.249898805116774980e+01,3.038640906497661661e-03,1.933380303887375501e-03
-4.235834979801094846e+01,2.864061978923174937e-03,1.787224193478416682e-03
-4.221698179522522310e+01,2.263746758612175322e-03,2.468565282791960677e-03
-4.207426063807639594e+01,2.088910960808901436e-03,2.546673744626801791e-03
-4.193081431269165904e+01,2.490629966312059729e-03,2.285985379806625313e-03
-4.178712731306269745e+01,2.298143691932958733e-03,2.805333190990303566e-03
-4.164310055789496801e+01,1.565807535076787571e-03,2.217482321781216043e-03
-4.149812303789968126e+01,1.376900718240375507e-03,1.983125726702493832e-03
-4.135196544938951746e+01,1.074575172724202051e-03,2.069154237703931757e-03
-4.120578834407169211e+01,1.042381893116584371e-03,1.628408264680365324e-03
-4.106016958452335075e+01,1.480491292199863492e-03,1.989812718225563749e-03
-4.091388651972681600e+01,2.262631492934329830e-03,1.889067418472745738e-03
-4.076713386923135118e+01,2.312564352505972788e-03,1.564714223048312277e-03
-4.061977476414046606e+01,2.384113986971103140e-03,1.558680850547842448e-03
-4.047245920270842845e+01,2.428721396150319584e-03,1.637474547925434716e-03
-4.032462855213696429e+01,2.738836984062186907e-03,1.362573242052690778e-03
-4.017649902909335680e+01,2.539582640969842171e-03,7.179815214526055105e-04
-4.002803869407834014e+01,2.431096186075680250e-03,1.267033669705195200e-04
-3.987902285938037039e+01,2.639157260515378849e-03,-3.695208853683930469e-04
-3.973025727218671932e+01,2.591032744802750781e-03,-3.413458552558743192e-04
-3.958118313398798449e+01,3.137360843042502623e-03,-4.808624202148427179e-04
-3.943255800863091309e+01,3.288160218548516565e-03,-3.491135362420418899e-04
-3.928438702116257986e+01,4.022939183708517698e-03,-7.115774983629833891e-04
-3.913526079220997644e+01,3.760979851852083895e-03,-3.409912128532720786e-04
-3.898673397221413239e+01,3.483629674497976374e-03,-4.402216733355984583e-04
-3.883770625326141612e+01,3.287974387618697054e-03,-1.637759198400063384e-04
-3.868818421790865614e+01,3.043866936159927029e-03,-8.945632190243249016e-05
-3.853858452296150716e+01,2.372420883048249191e-03,2.157806759241202678e-05
-3.838904295460143601e+01,2.623595907065485924e-03,-7.196054808890360631e-04
-3.823903300056911547e+01,2.507048871568207798e-03,-6.018289883822117940e-04
-3.808980912321695911e+01,1.949274427882083903e-03,-3.423410043111861948e-05
-3.794000450306390348e+01,2.513274893842446910e-03,4.124934471180766627e-04
-3.779000750493212735e+01,2.539613309803432067e-03,-4.031059554922006164e-04
-3.764063889944522856e+01,2.304271283291046534e-03,-4.710930391825819403e-04
-3.749101688484549300e+01,2.292716431445705749e-03,-6.382919230148137012e-04
-3.734125059053918250e+01,1.532036969958307758e-03,-3.040699188100908011e-04
-3.719177922811137904e+01,5.876121670590526242e-04,-4.926995885023042684e-04
-3.704246092032980897e+01,5.894838797261378778e-04,-1.096535977585627510e-03
-3.689188756603803654e+01,9.112842396250193152e-04,-1.752673580353016243e-03
-3.674212427891760768e+01,1.072793442979093782e-03,-1.386471205585085645e-03
-3.659225910295641171e+01,9.183295918038319149e-04,-1.981797176565392934e-03
-3.644271728636385888e+01,8.552942724730199908e-04,-1.953601311925575335e-03
-3.629323137501738472e+01,-1.385915364648104864e-05,-1.691353956961462370e-03
-3.614281922328247276e+01,7.474063476281552583e-04,-1.111070549264078040e-03
-3.599280195176893216e+01,1.302932957555247686e-03,-6.278714251968060475e-04
-3.584246374896872567e+01,1.353346087857810283e-03,-7.300609467747569414e-04
-3.569281604502054250e+01,1.372033474728635892e-03,-4.887386328990664429e-04
-3.554307410580485538e+01,2.654555704791605568e-03,-8.610586608786695469e-04
-3.539384804729753142e+01,2.277032932582774474e-03,-9.107292144587910993e-04
-3.524353172719642657e+01,2.101645056336225691e-03,-4.766099872397383812e-04
-3.509381884840792054e+01,2.174818703288577786e-03,-1.204495313117944204e-03
-3.494433886808086953e+01,2.060629973390062149e-03,-1.276531153101250881e-03
-3.479449782290312498e+01,2.051115586811585925e-03,-9.469178008968854058e-04
-3.464391087727294405e+01,2.596379768378819560e-03,-1.089014436146417287e-03
-3.449385550681419232e+01,2.806811147309354586e-03,-1.291046012609143884e-03
-3.434393124425160693e+01,2.462924143196858467e-03,-3.616176206073747393e-04
-3.419449657544451071e+01,2.295392752252140185e-03,-3.655680203860759998e-04
-3.404448165787135849e+01,2.324688079303807546e-03,-1.093140515210000490e-04
-3.389477011775559134e+01,2.580820590532999399e-03,2.864367512992260041e-04
-3.374511582882117722e+01,2.199666966200294112e-03,6.546649263120659029e-04
-3.359423751058042740e+01,2.301138335104254123e-03,1.637299118064217520e-03
-3.344385103771880807e+01,2.297570129345360458e-03,1.455278109398422349e-03
-3.329386518600738754e+01,2.091596259449400586e-03,1.424910818374593288e-03
-3.314431310109082318e+01,2.009352790999865707e-03,1.167609364218315888e-03
-3.299453094363851591e+01,1.880490281265586412e-03,1.483065254535124089e-03
-3.284485516802222804e+01,1.049863993628167430e-03,6.041033872873120695e-04
-3.269527087497241524e+01,1.102677485200687394e-03,1.161897247589987851e-03
-3.254499249995468091e+01,8.001165670477952425e-04,1.091924625781614437e-03
-3.239483040573757222e+01,1.568661278603015498e-03,1.024080573264788199e-03
-3.224501922100019868e+01,1.512505490981110728e-03,1.422546961301109905e-03
-3.209484636571590954e+01,1.100821177700344114e-03,1.766930746796029203e-03
-3.194521878426169437e+01,1.154082325520669949e-03,1.587180842326814086e-03
-3.179584224378250212e+01,1.370651943697597137e-03,9.406105825687732054e-04
-3.164596605580700484e+01,2.415867944459435934e-03,1.380554204584414930e-03
-3.149738952034300610e+01,2.019616267691376997e-03,1.960256751946449182e-03
-3.134730524396549001e+01,2.149224272618286379e-03,8.880632970065176039e-04
-3.119660924606156627e+01,1.890298435498077812e-03,7.458579842607779677e-04
-3.104672526267443189e+01,1.420998328752924329e-03,6.868635138519168680e-04
-3.089695230641566326e+01,1.515768718296654815e-03,3.891830242774974697e-04
-3.074695780308698900e+01,1.339555452540920621e-03,2.366541333175563094e-04
-3.059727323431760126e+01,8.046265610200973662e-04,1.123534411722683406e-04
-3.044775942031208871e+01,4.580431959177097816e-04,3.767603836245746705e-04
-3.029744988547163942e+01,6.524773111070211610e-04,-9.142378090352087623e-04
-3.014661756208046839e+01,9.067038697128514558e-04,-9.954141644556940925e-04
-2.999673220904719884e+01,1.106035523672940085e-03,-1.073987716419397536e-03
-2.984652500700690325e+01,9.811628444782324009e-04,-6.160233704271359531e-04
-2.969612200957963921e+01,6.851162333458380316e-04,-5.790400830227588735e-04
-2.954587517937115493e+01,2.259303906254570568e-04,-4.762657841888929340e-04
-2.939548939903978564e+01,-1.598789175575586496e-04,-7.446205010337176439e-04
-2.924471632821943601e+01,-6.680031216769483776e-04,-9.626824635535629086e-04
-2.909444164471207372e+01,-8.523390567062792385e-04,-1.171875576267467295e-03
-2.894419845856576146e+01,-6.920833119128182945e-04,-9.944716450972887652e-04
-2.879407884757811686e+01,-1.327672514680085236e-03,-1.185765946691687365e-03
-2.864342808380011007e+01,-1.813110334757665537e-03,-1.885812514806870259e-03
-2.849311901235615707e+01,-1.237710900723216871e-03,-2.063862369740806189e-03
-2.834332671491761957e+01,-2.240967705566376551e-03,-2.661098609634429072e-03
-2.819344797031111938e+01,-1.521970373985063497e-03,-3.058190403319822111e-03
-2.804339739057639136e+01,-1.291879172253844986e-03,-1.959573677617099195e-03
-2.789303660617375868e+01,-1.751438328093849741e-03,-1.983509995118022326e-03
-2.774252931108377496e+01,-1.912570145826121516e-03,-1.746462506624073263e-03
-2.759175298728229819e+01,-2.181719109050563217e-03,-1.028299345925067334e-03
-2.744143032367698254e+01,-1.894077066665894029e-03,-1.177175225396130068e-03
-2.729158024451633580e+01,-1.464624110746098364e-03,-1.033391601566386372e-03
-2.714175976568941806e+01,-1.439775726847001983e-03,-1.499259205941420132e-03
-2.699088838151460834e+01,-1.687052636103274304e-03,-1.673432637865186756e-03
-2.684109560319653198e+01,-1.704046004172275015e-03,-1.833624914587623144e-03
-2.669149946901349679e+01,-1.895292798766972731e-03,-1.780920395870722777e-03
-2.654134903264253964e+01,-1.898672210218775233e-03,-2.019003557324537332e-03
-2.639159944910000277e+01,-2.062710375570347976e-03,-3.051532414546790153e-03
-2.624141784937528499e+01,-2.072336383887569446e-03,-2.828260088590552404e-03
-2.609178569535796655e+01,-1.837303466420442833e-03,-3.080011331412479611e-03
-2.594266464536492478e+01,-2.307436849368176435e-03,-2.995554118397539267e-03
-2.579221430755340805e+01,-2.936529615407470865e-03,-2.699977709212575926e-03
-2.564295441698019928e+01,-2.515037649625679987e-03,-1.925996185741241529e-03
-2.549302266093368630e+01,-2.324663591517706161e-03,-2.234583591808881036e-03
-2.534285340361853756e+01,-2.313856176079881564e-03,-2.602953043123330725e-03
-2.519247999933169169e+01,-2.435938999410964916e-03,-3.147298745469631533e-03
-2.504215273803245978e+01,-1.495807096601835511e-03,-2.975060702779232236e-03
-2.489230650404601164e+01,-8.367402363584845303e-04,-2.840369884467105598e-03
-2.474256939574590675e+01,-9.424540241993982492e-04,-2.805073921867175853e-03
-2.459289409943696825e+01,-1.188865370886929345e-03,-3.152900723015109735e-03
-2.444202334922542263e+01,-1.180486639703587966e-03,-3.707166224467171867e-03
-2.429274459326661173e+01,-1.385310900754303234e-03,-3.801751086021212638e-03
-2.414311301250703679e+01,-8.658531790812483983e-04,-3.323243955680311394e-03
-2.399277325167780006e+01,-3.514280943521450311e-05,-3.116488325704010794e-03
-2.384383244574857486e+01,3.516175588909658606e-05,-3.170639399771466201e-03
-2.369438897462224602e+01,-2.608558861709591456e-04,-2.781273536578377122e-03
-2.354357167654987393e+01,-6.352390801293896763e-04,-2.517043760367405382e-03
-2.339289158906658272e+01,-4.910059305438430229e-04,-2.603439500310700348e-03
-2.324283877876803572e+01,-1.135076341949572200e-04,-3.074097052440846398e-03
-2.309313246160728283e+01,-5.464484316227251879e-05,-2.970443345169328578e-03
-2.294331890009766894e+01,-9.282968097508601185e-04,-3.811373761269509081e-03
-2.279290528317863007e+01,-1.289521352544509931e-03,-3.616862731350592268e-03
-2.264298945710737243e+01,-1.443142383213607671e-03,-3.385383372809651261e-03
-2.249270785917356008e+01,-1.409948257213734964e-03,-3.576113206116025411e-03
-2.234313003577908674e+01,-1.442959055283319974e-03,-3.240506445500386350e-03
-2.219317057308554908e+01,-8.297607704271927698e-04,-3.093178929176818633e-03
-2.204316887479667386e+01,-7.324902538945651234e-04,-3.255840579812398911e-03
-2.189310507357155089e+01,-1.195356043412864949e-03,-3.162795078566089761e-03
-2.174290614719597770e+01,-7.469451741091859970e-04,-3.276369851019112715e-03
-2.159302017084609204e+01,-1.339978291693964905e-03,-2.965711103238222006e-03
-2.144297361049152784e+01,-1.323840872252466175e-03,-2.998813716323033354e-03
-2.129316428418724527e+01,-1.190814483006101586e-03,-3.056353846300445022e-03
-2.114322321698337248e+01,-1.437715367348966133e-03,-2.792369007933330483e-03
-2.099308558771965849e+01,-1.350556205821766683e-03,-3.216709623834882945e-03
-2.084275627588098345e+01,-9.717187782839320888e-04,-3.150993774286799110e-03
-2.069116081823000641e+01,-3.417328010947273654e-04,-3.170203774760350836e-03
-2.054126178995581142e+01,-4.091648901900633200e-04,-4.018483999332944298e-03
-2.039088958011626929e+01,-1.922572961996562321e-04,-3.843640222978148262e-03
-2.024046908515513010e+01,6.952970343799352805e-05,-3.987993823215151001e-03
-2.009072902562813923e+01,7.752356516838717021e-05,-4.407611103776833128e-03
-1.994009257420560743e+01,2.402046184642046465e-04,-3.926701689654471007e-03
-1.978922802683681681e+01,-1.897601239082795236e-04,-3.283034741362991175e-03
-1.963887773904547984e+01,7.567318043409392741e-05,-3.895715111237523648e-03
-1.948912523903465299e+01,5.180353813407467638e-04,-4.083940974383198572e-03
-1.933916674135805991e+01,6.517952576078421111e-04,-3.795568394817047143e-03
-1.918910778131659356e+01,9.052881711028771703e-04,-4.181890533278234678e-03
-1.903946143101629573e+01,1.605937833705448851e-03,-3.637379606283974026e-03
-1.888964176457155730e+01,1.681061493529319379e-03,-3.664747201103810137e-03
-1.873966401792667824e+01,1.725068143116604679e-03,-3.673523551497942952e-03
-1.858957519718486040e+01,1.851687079795486489e-03,-3.967885414471885620e-03
-1.843957341438424891e+01,1.617762874188432816e-03,-3.364277763570581916e-03
-1.828871977075940336e+01,2.316643594984699270e-03,-3.087903165819155631e-03
-1.813828111444665581e+01,2.586488000552980906e-03,-3.114082522965880891e-03
-1.798840727472600420e+01,2.258615249184501433e-03,-3.155995115234503344e-03
-1.783828120507195436e+01,2.612575032239116118e-03,-3.291667705335099212e-03
-1.768867546635214438e+01,2.494979563933028780e-03,-2.214544289010356593e-03
-1.753850826568466204e+01,2.929734754579302065e-03,-1.971297926222225546e-03
-1.738883929805753681e+01,2.882084633489719917e-03,-2.192418249888406639e-03
-1.723841578413274434e+01,2.831392048074115285e-03,-2.726198252813608579e-03
-1.708789127413779596e+01,3.595291162951892022e-03,-2.708449976867916779e-03
-1.693755247945967213e+01,4.048900152866361304e-03,-3.209582254606371463e-03
-1.678791238006160924e+01,3.842378399581522844e-03,-4.040255179752356637e-03
-1.663830482195944072e+01,3.565682197953186101e-03,-4.083021016910675163e-03
-1.648764730902543718e+01,3.324246086896247461e-03,-4.219367012157786839e-03
-1.633703502051628220e+01,3.617670050928994008e-03,-4.338333845252396494e-03
-1.618715179684527072e+01,3.808107356025657551e-03,-3.527817364552037795e-03
-1.603671381972028698e+01,4.102430550021747557e-03,-3.611935773026765141e-03
-1.588654876978844932e+01,4.539498924428080409e-03,-4.338016739368949840e-03
-1.573591156775575506e+01,4.024564668654212300e-03,-4.254552090434187035e-03
-1.558571454540500234e+01,3.930747615257161251e-03,-5.021868382642928272e-03
-1.543616898976274321e+01,3.813687701235154211e-03,-4.838690920032337299e-03
-1.528577673592934261e+01,3.747400498321050780e-03,-5.203601567459428812e-03
-1.513598253906365620e+01,4.033064553298739557e-03,-4.949753722820199840e-03
-1.498485692821704163e+01,3.668997224862340350e-03,-5.481149300769723627e-03
-1.483422619846758117e+01,2.906775987980204489e-03,-4.929205591900769588e-03
-1.468382500392077183e+01,2.478284794160543186e-03,-5.036859858687342019e-03
-1.453358001476521721e+01,2.599398147152266660e-03,-4.712433099181622363e-03
-1.438317432112833139e+01,2.064121190884459639e-03,-4.701843572866909980e-03
-1.423384738805971317e+01,1.505433186584115594e-03,-4.566590268120558453e-03
-1.408410398157698040e+01,1.438289459559258417e-03,-4.682845641094873085e-03
-1.393303976308145309e+01,1.727587028906922041e-03,-4.418719732028394270e-03
-1.378337520377881198e+01,1.308238975819348048e-03,-4.087212613663689965e-03
-1.363388891835535688e+01,8.828606778020980450e-04,-3.724829345181819139e-03
-1.348373834845833663e+01,1.182512780023439432e-03,-3.530759213024754588e-03
-1.333393953304227253e+01,1.028212781359790808e-03,-3.731784444542913474e-03
-1.318378276295061369e+01,1.171333392864122190e-03,-3.867823377246846009e-03
-1.303409820057994750e+01,1.259452995934822340e-03,-4.144545830363804972e-03
-1.288457762945546570e+01,8.181998891360461792e-04,-4.618250621685863339e-03
-1.273385544073790854e+01,4.091237963344367666e-04,-4.432183817702827454e-03
-1.258443329208858152e+01,9.027982629461025121e-04,-4.421522793816739551e-03
-1.243411050478170310e+01,1.545419117645413943e-03,-4.517390957822729584e-03
-1.228416900857176763e+01,1.893704545882759311e-03,-4.303728554996706299e-03
-1.213447035575828359e+01,2.302866000670261790e-03,-4.395089902481116341e-03
-1.198402825392829030e+01,2.144689680874641794e-03,-3.585468820911711513e-03
-1.183384440445910535e+01,1.404516660148308164e-03,-4.253048424267088200e-03
-1.168280675905147348e+01,2.556872025253338013e-03,-4.581991381047079842e-03
-1.153295019007837574e+01,2.653217023213717655e-03,-4.641115950064520455e-03
-1.138377232287387031e+01,2.401728376357180339e-03,-4.989924975404467881e-03
-1.123374433425352237e+01,2.398308510285998389e-03,-4.617984627868073830e-03
-1.108387142735014663e+01,2.125530266127132525e-03,-4.646543007782268260e-03
-1.093398891492439340e+01,1.572062782379329013e-03,-4.592521477817555070e-03
-1.078481611201322998e+01,1.537595088467110698e-03,-4.290771447421359158e-03
-1.063497293055714366e+01,1.380225675205798939e-03,-4.251955976271106462e-03
-1.048562161334784548e+01,1.054653768068674431e-03,-3.656758771904744520e-03
-1.033455579644066624e+01,6.352288329341859762e-04,-3.405633497390538403e-03
-1.018447604079762137e+01,-2.967705652868978707e-05,-2.927128532517259650e-03
-1.003443269412997374e+01,3.493983686647968287e-04,-3.028769366201387956e-03
-9.884224643229568841e+00,-4.139806409673035023e-05,-3.529767000497468447e-03
-9.733959667490850620e+00,-9.263893635243881193e-04,-3.466865168925429164e-03
-9.583512656518058392e+00,-1.618873361050255722e-03,-3.202797283104929105e-03
-9.433087545104209326e+00,-2.012554395091721657e-03,-2.843834048334915442e-03
-9.282637079802359636e+00,-2.275129266021840707e-03,-2.799250789038163888e-03
-9.132182014397796976e+00,-2.285659266136147189e-03,-2.603054109292273627e-03
-8.982287938663086280e+00,-1.647857768453097130e-03,-2.527585361071926426e-03
-8.832471992129301341e+00,-1.803178663162524793e-03,-2.084358931205959695e-03
-8.682902608253618482e+00,-1.842233185673190343e-03,-2.167442259297688249e-03
-8.533244604118959131e+00,-2.732336267356784854e-03,-2.629219564949889735e-03
-8.382725279637703864e+00,-2.714294504221472643e-03,-2.192103277866235597e-03
-8.232735306639156647e+00,-2.191623870291768087e-03,-1.331230723468378174e-03
-8.082151980584436402e+00,-1.093589743792692430e-03,-1.434918169426112984e-03
-7.932225626300410504e+00,-1.402746509822734447e-03,-1.222291329403120365e-03
-7.781718598273413612e+00,-9.516793363719659596e-04,-1.334270979343547261e-03
-7.630973968116226303e+00,-9.725493981072293268e-04,-1.850151704768270618e-03
-7.481078201928928806e+00,-1.297985186102212397e-03,-2.117762257307329553e-03
-7.331365771847242918e+00,-1.080578595997983178e-03,-2.357839948257201522e-03
-7.181051984968334523e+00,-5.816119259170321725e-04,-2.367872403996826910e-03
-7.031041413649998795e+00,-7.622643952261071772e-04,-1.773152330428671682e-03
-6.881085837097906222e+00,-1.049449539812587684e-03,-2.155256772912470063e-03
-6.731047400333507902e+00,-1.215084355697604139e-03,-1.991661866411147726e-03
-6.581635962962664621e+00,-9.719108186652581803e-04,-2.276021851279857403e-03
