accel_x (m/s^2),accel_y (m/s^2),accel_z (m/s^2)
2.825613739885897164e-03,-1.240621522570822680e-03,-9.783793163043409180e+00
-4.610139369288330895e-03,-7.333812212201845822e-03,-9.806707690110409104e+00
2.542191971644128506e-03,-1.054242350040639643e-03,-9.796879032584167035e+00
6.712320036498954819e-03,1.351565811417710468e-03,-9.793172224476620613e+00
8.071684120869447240e-03,-1.560294296734911429e-03,-9.796738397729351178e+00
-3.640604952723827323e-03,-1.202263391920362252e-02,-9.785892087664908701e+00
-3.589572864331620457e-04,-1.236904951583425814e-03,-9.806653945571364162e+00
1.039494163122244193e-03,2.976495083785193636e-03,-9.792954417433469061e+00
1.377781076686016926e-03,-2.181113331764703966e-03,-9.799115616097870074e+00
-2.147596144632997733e-03,9.877519020143939871e-04,-9.804260552823048869e+00
8.269184949681249175e-03,1.589170298225286038e-03,-9.793251376575950573e+00
2.566514462754276946e-03,-5.753175767491362259e-03,-9.801596360655105755e+00
3.272615734682186167e-03,-1.080560622177439067e-03,-9.784216479208048156e+00
-9.975977537743843169e-06,3.773300997881345528e-03,-9.797690467531150915e+00
1.172494543225320466e-03,3.503389600739598674e-03,-9.785474086655323589e+00
4.641559497336212974e-03,6.929301798377256790e-04,-9.790755200565055105e+00
-7.007926284584135163e-03,-3.003029809992300170e-03,-9.797170937769033472e+00
2.477013944413043560e-03,8.232746548407126122e-03,-9.793409637803824452e+00
2.438650448746649754e-03,3.228516562207644873e-03,-9.790189567940670301e+00
-5.370620879600982323e-04,-1.618570832101580892e-04,-9.784024064244130514e+00
-1.706286009451162672e-04,3.512167776919723934e-03,-9.796286421794397015e+00
4.637358731548736038e-04,3.793450375044845300e-03,-9.791158025082832950e+00
1.109920079018561490e-02,-3.124578473455612206e-03,-9.812011316773668668e+00
7.112285409529310945e-03,2.161667807529256934e-03,-9.782477108497852569e+00
-1.217217933447039754e-02,1.868152964322475264e-03,-9.794756326825451609e+00
-1.247520838333655326e-03,-3.717446908653720527e-03,-9.795641028374030057e+00
2.682718637445197056e-03,-1.637984736480302406e-03,-9.798358602242025484e+00
2.505386840356609024e-03,-4.608463863906055343e-03,-9.803607798529963446e+00
4.818352174402936242e-03,1.321866464111464551e-02,-9.800147370405200675e+00
3.691765845660644493e-05,1.716073631053974301e-03,-9.800472479627664768e+00
9.185212280257235712e-04,-2.209606826673687647e-03,-9.800201763633799246e+00
2.202907559948221947e-03,-5.428396672701637496e-04,-9.802611115454318735e+00
2.807124787358570087e-03,-2.797517845951415488e-03,-9.794316132734651958e+00
-4.728139542081358226e-03,-5.755014606637523338e-03,-9.795986025318839552e+00
1.630554274323973898e-03,-8.740341201494943989e-04,-9.786377046820270209e+00
-9.380757249270865869e-04,5.128414339096920224e-03,-9.793433104088787644e+00
-7.247503560177358251e-04,5.743139158523143583e-04,-9.801634344149464440e+00
-4.256645953380293313e-04,-7.573446874435288238e-04,-9.792148016336341243e+00
2.382563846310171117e-03,-8.376321424680898894e-03,-9.814499039120653023e+00
5.588417067569483032e-03,8.354407997601656991e-03,-9.811749122256818723e+00
-3.200747186710427815e-03,-3.251039648919894220e-03,-9.792237465550215347e+00
9.433642573140182128e-04,2.955813127659760210e-03,-9.797332130330074662e+00
-2.123968216259097819e-03,1.792011780871755749e-04,-9.793264290744296829e+00
9.274058747089851742e-03,-9.611993386604799489e-03,-9.793210244533426589e+00
3.018572251250842362e-03,-1.083579987156150972e-03,-9.794750468112370712e+00
-1.251296412749519291e-02,-6.182597917488390563e-03,-9.804802582431280555e+00
6.234614754126923536e-03,7.714054388549172140e-04,-9.795605051267264329e+00
9.568519840725021874e-03,2.300206247915697689e-04,-9.794729416735590277e+00
3.599229220378976149e-03,1.000931615957054285e-03,-9.798480728080651403e+00
1.358032357373136628e-03,4.557954183027242145e-03,-9.794061691803022995e+00
-3.951990886092847377e-03,-4.768827090329341885e-03,-9.797194512104875130e+00
-9.441697747226564241e-03,-6.568604583743016187e-04,-9.807617265874435830e+00
2.613816733349138936e-03,7.316136605625782156e-03,-9.797804470949195377e+00
3.863997892050968341e-04,-6.448798702364151592e-04,-9.809092315631858128e+00
1.222284374172055883e-03,-3.241636269934611118e-03,-9.792343302212824341e+00
4.385170991806739034e-03,-2.746255058961794178e-03,-9.801495029423351824e+00
4.825978170866505380e-04,-2.545330545545627498e-03,-9.800026379168757629e+00
-5.368186294943609084e-03,-9.866269845909991787e-03,-9.801772783802697120e+00
5.070842232791288734e-03,3.783986592646749851e-03,-9.794142728499604544e+00
6.496282349821421755e-03,7.349671018378555951e-03,-9.795462391771064148e+00
