gps_x (m),gps_y (m),gps_z (m),gps_vx (m/s),gps_vy (m/s),gps_vz (m/s)
-2.707024647471828386e+06,4.688713218707524240e+06,3.360428980243292637e+06,6.438519888892006715e-02,-3.651692920773621370e-02,1.194366777460081908e-02
-2.707033632208748255e+06,4.688714667669747025e+06,3.360422278099067044e+06,-2.769845972336548376e-02,1.929701267683027813e-02,6.584745657930500540e-02
-2.707020620632351376e+06,4.688722173228188418e+06,3.360426065084475093e+06,4.735989473203215672e-02,-6.963330252505278706e-02,-5.053887586469033716e-02
-2.707030745530017186e+06,4.688717774489675649e+06,3.360429916264514439e+06,-2.709745769803076007e-02,-7.553619425515462060e-02,7.304895106155463724e-02
-2.707028207787492312e+06,4.688716791512250900e+06,3.360422953981359024e+06,1.461850184554312239e-02,5.045009567676794759e-02,-6.307553781603796039e-02
-2.707029628188796807e+06,4.688710614869000390e+06,3.360425803220637608e+06,2.037999240840634996e-02,4.010404352251365628e-02,-2.049632195497839288e-02
-2.707030448336296249e+06,4.688712578974517062e+06,3.360436698798664380e+06,-6.069819657364122073e-03,4.592019073492655673e-02,-1.272642306002756164e-02
-2.707032408408405259e+06,4.688712023688104004e+06,3.360436627545108087e+06,6.605532790992370284e-02,-7.570501752920433258e-02,1.095997805784728885e-01
-2.707025219706252683e+06,4.688716251986415125e+06,3.360433154985606670e+06,1.373969444561728460e-02,-9.240420460588456841e-02,-2.549249341353488837e-03
-2.707026016759519000e+06,4.688716164246561937e+06,3.360419189103666227e+06,-3.479257554723310525e-02,-2.850297193211948771e-02,1.470586908976319329e-02
-2.707029288398555014e+06,4.688717066312121227e+06,3.360433704469380435e+06,3.043343810541681085e-02,-2.233566614942390435e-02,-6.089663890874078001e-02
-2.707024616488669533e+06,4.688716675015208311e+06,3.360435404365217779e+06,1.811148971898540738e-02,-4.271105499827076990e-02,-3.659176975079663635e-02
-2.707038843481877819e+06,4.688701708121196367e+06,3.360432738495875616e+06,-3.211887146513438956e-02,-9.034441205771120975e-02,1.065562691131253931e-01
-2.707028722456219606e+06,4.688720575208395720e+06,3.360427287391773425e+06,-3.507275797684444169e-02,-1.623267548549002298e-03,2.019213505353692484e-02
-2.707035961041640956e+06,4.688695919675279409e+06,3.360421902188288514e+06,1.299141096339709034e-01,-5.380313800114899098e-02,4.805580459005398541e-02
-2.707032112157216296e+06,4.688708915196696296e+06,3.360436264358866494e+06,9.135509548376934130e-02,-3.257196381614041458e-02,8.597118253103597230e-02
-2.707029880443364382e+06,4.688712232524694875e+06,3.360422927457673009e+06,7.452302252436165952e-02,-7.785271936863807918e-02,6.497795050875491106e-03
-2.707028894457799848e+06,4.688702066751046106e+06,3.360431242992985062e+06,3.984933645596985818e-02,-9.991688040269139370e-02,-5.038856223142842983e-02
-2.707025287296779919e+06,4.688716427299928851e+06,3.360429728111350909e+06,3.439556666515482947e-02,-5.642222641703836805e-02,-3.022533208212830474e-02
-2.707033106708276086e+06,4.688703191754045896e+06,3.360436565872322302e+06,3.271810546863043040e-02,-4.148351406905480265e-02,-4.614240020647368545e-02
-2.707034816030245274e+06,4.688714768372170627e+06,3.360438309120266233e+06,-8.525306397120399615e-02,-1.179202901071829332e-02,1.818494858532891320e-02
-2.707034474581086542e+06,4.688718559955163859e+06,3.360434575785597786e+06,6.100122620826764486e-02,3.100807819279683721e-03,-3.753437043076206930e-02
-2.707025261952125467e+06,4.688713037452240475e+06,3.360434770483861212e+06,1.276956230321987795e-02,7.344404214277737430e-02,-3.868501786351893207e-03
-2.707026633508318104e+06,4.688715219433368184e+06,3.360422706233701669e+06,1.312454999944983984e-02,-6.502074559952909782e-02,-6.166065950635945397e-02
-2.707018776492323726e+06,4.688709353313835338e+06,3.360424899583059363e+06,6.704708854205555790e-02,4.513144965334225933e-02,8.427549791382384081e-02
-2.707024200867714826e+06,4.688713838668750599e+06,3.360422072936538141e+06,-5.966094945238518271e-02,1.902692916526124711e-02,-4.328215867969090538e-03
-2.707025677023705561e+06,4.688704052627699450e+06,3.360438140544808935e+06,-2.498417935899899939e-02,6.146014904653606531e-02,6.966108032702626740e-02
-2.707025044494598173e+06,4.688714837708652020e+06,3.360417719336956739e+06,-3.292830739902673914e-02,1.324267371121047587e-02,-5.173716864165775475e-02
-2.707036614522146992e+06,4.688716629875805229e+06,3.360428751891212072e+06,-1.794616982333142527e-03,-1.197287014335234601e-01,-5.475057477365677383e-02
-2.707020251697858330e+06,4.688714501548224129e+06,3.360437330153357703e+06,2.883296225002169449e-02,-6.697134482991927429e-02,7.734971428163828211e-02
-2.707033433018280659e+06,4.688711806412382051e+06,3.360423748502445407e+06,-3.257945183397392003e-02,6.545637415784700056e-03,-3.917722012614748700e-02
-2.707038126347006764e+06,4.688713692575263791e+06,3.360427315002347808e+06,8.663498245998919531e-03,3.552591922824819420e-02,3.411051116746473960e-02
-2.707025104243664537e+06,4.688717140948581509e+06,3.360421547543261200e+06,-1.146836375176555345e-01,1.429365760638932718e-02,-1.243386890057863493e-02
-2.707033720137112308e+06,4.688713309857111424e+06,3.360421783356682397e+06,-5.993521573786125128e-02,-5.777286492753674202e-02,-1.683640839779600596e-03
-2.707028071729573887e+06,4.688705003047181293e+06,3.360429974650623742e+06,2.483507001154373894e-02,6.755884607514074658e-02,-8.447957031797764804e-02
-2.707025663948781788e+06,4.688721527705077082e+06,3.360426505904528312e+06,8.998653619787677638e-02,-5.057830471062083749e-02,4.107196041233912576e-02
