q0 (),q1,q2,q3
9.963833043737402306e-01,0.000000000000000000e+00,-8.497241178915913851e-02,0.000000000000000000e+00
9.962048417201413431e-01,0.000000000000000000e+00,-8.703972273248711256e-02,0.000000000000000000e+00
9.960198618058800912e-01,0.000000000000000000e+00,-8.913155943993947283e-02,0.000000000000000000e+00
9.958282085593689326e-01,0.000000000000000000e+00,-9.124789881108545664e-02,0.000000000000000000e+00
9.956297241210072535e-01,0.000000000000000000e+00,-9.338871691337777281e-02,0.000000000000000000e+00
9.954242488473649120e-01,0.000000000000000000e+00,-9.555398896257159824e-02,0.000000000000000000e+00
9.952116213155131064e-01,0.000000000000000000e+00,-9.774368930293017566e-02,0.000000000000000000e+00
9.949916783275073451e-01,0.000000000000000000e+00,-9.995779138721568036e-02,0.000000000000000000e+00
9.947642549150265134e-01,0.000000000000000000e+00,-1.021962677564704769e-01,0.000000000000000000e+00
9.945291843441698143e-01,0.000000000000000000e+00,-1.044590900195878774e-01,0.000000000000000000e+00
9.942862981204173556e-01,0.000000000000000000e+00,-1.067462288326692377e-01,0.000000000000000000e+00
9.940354259937558279e-01,0.000000000000000000e+00,-1.090576538781771604e-01,0.000000000000000000e+00
9.937763959639747124e-01,0.000000000000000000e+00,-1.113933338438768267e-01,0.000000000000000000e+00
9.935090342861343515e-01,0.000000000000000000e+00,-1.137532364015758496e-01,0.000000000000000000e+00
9.932331654762125428e-01,0.000000000000000000e+00,-1.161373281856550171e-01,0.000000000000000000e+00
9.929486123169312117e-01,0.000000000000000000e+00,-1.185455747713956842e-01,0.000000000000000000e+00
9.926551958637668260e-01,0.000000000000000000e+00,-1.209779406531069079e-01,0.000000000000000000e+00
9.923527354511497700e-01,0.000000000000000000e+00,-1.234343892220494815e-01,0.000000000000000000e+00
9.920410486988551213e-01,0.000000000000000000e+00,-1.259148827441607943e-01,0.000000000000000000e+00
9.917199515185898262e-01,0.000000000000000000e+00,-1.284193823375811838e-01,0.000000000000000000e+00
9.913892581207787158e-01,0.000000000000000000e+00,-1.309478479499836812e-01,0.000000000000000000e+00
9.910487810215544702e-01,0.000000000000000000e+00,-1.335002383357084266e-01,0.000000000000000000e+00
9.906983310499554163e-01,0.000000000000000000e+00,-1.360765110327015470e-01,0.000000000000000000e+00
9.903377173553334911e-01,0.000000000000000000e+00,-1.386766223392664199e-01,0.000000000000000000e+00
