ref_Yaw (deg),ref_Pitch (deg),ref_Roll (deg)
7.277454932801370546e+01,0.000000000000000000e+00,0.000000000000000000e+00
7.286497098201533618e+01,0.000000000000000000e+00,0.000000000000000000e+00
7.295491798512578896e+01,0.000000000000000000e+00,0.000000000000000000e+00
7.304439282893264362e+01,0.000000000000000000e+00,0.000000000000000000e+00
7.313339799194434931e+01,0.000000000000000000e+00,0.000000000000000000e+00
7.322193593965890557e+01,0.000000000000000000e+00,0.000000000000000000e+00
7.331000912463217389e+01,0.000000000000000000e+00,0.000000000000000000e+00
7.339761998654580566e+01,0.000000000000000000e+00,0.000000000000000000e+00
7.348477095227478628e+01,0.000000000000000000e+00,0.000000000000000000e+00
7.357146443595475205e+01,0.000000000000000000e+00,0.000000000000000000e+00
7.365770283904873850e+01,0.000000000000000000e+00,0.000000000000000000e+00
7.374348855041380091e+01,0.000000000000000000e+00,0.000000000000000000e+00
7.382882394636713741e+01,0.000000000000000000e+00,0.000000000000000000e+00
7.391371139075197050e+01,0.000000000000000000e+00,0.000000000000000000e+00
7.399815323500294539e+01,0.000000000000000000e+00,0.000000000000000000e+00
7.408215181821131523e+01,0.000000000000000000e+00,0.000000000000000000e+00
7.416570946718975677e+01,0.000000000000000000e+00,0.000000000000000000e+00
7.424882849653674555e+01,0.000000000000000000e+00,0.000000000000000000e+00
7.433151120870076056e+01,0.000000000000000000e+00,0.000000000000000000e+00
7.441375989404403413e+01,0.000000000000000000e+00,0.000000000000000000e+00
7.449557683090594651e+01,0.000000000000000000e+00,0.000000000000000000e+00
7.457696428566622160e+01,0.000000000000000000e+00,0.000000000000000000e+00
7.465792451280763942e+01,0.000000000000000000e+00,0.000000000000000000e+00
7.473845975497850702e+01,0.000000000000000000e+00,0.000000000000000000e+00
7.481857224305480258e+01,0.000000000000000000e+00,0.000000000000000000e+00
7.489826419620193576e+01,0.000000000000000000e+00,0.000000000000000000e+00
7.497753782193625227e+01,0.000000000000000000e+00,0.000000000000000000e+00
7.505639531618616900e+01,0.000000000000000000e+00,0.000000000000000000e+00
7.513483886335301065e+01,0.000000000000000000e+00,0.000000000000000000e+00
7.521287063637149117e+01,0.000000000000000000e+00,0.000000000000000000e+00
7.529049279676993933e+01,0.000000000000000000e+00,0.000000000000000000e+00
7.536770749473015485e+01,0.000000000000000000e+00,0.000000000000000000e+00
7.544451686914698030e+01,0.000000000000000000e+00,0.000000000000000000e+00
7.552092304768754616e+01,0.000000000000000000e+00,0.000000000000000000e+00
7.559692814685023166e+01,0.000000000000000000e+00,0.000000000000000000e+00
7.567253427202319926e+01,0.000000000000000000e+00,0.000000000000000000e+00
7.574774351754287238e+01,0.000000000000000000e+00,0.000000000000000000e+00
7.582255796675180193e+01,0.000000000000000000e+00,0.000000000000000000e+00
7.589697969205647610e+01,0.000000000000000000e+00,0.000000000000000000e+00
7.597101075498464695e+01,0.000000000000000000e+00,0.000000000000000000e+00
7.604465320624250069e+01,0.000000000000000000e+00,0.000000000000000000e+00
7.611790908577145842e+01,0.000000000000000000e+00,0.000000000000000000e+00
7.619078042280463592e+01,0.000000000000000000e+00,0.000000000000000000e+00
7.626326923592307594e+01,0.000000000000000000e+00,0.000000000000000000e+00
7.633537753311172480e+01,0.000000000000000000e+00,0.000000000000000000e+00
7.640710731181493998e+01,0.000000000000000000e+00,0.000000000000000000e+00
7.647846055899194084e+01,0.000000000000000000e+00,0.000000000000000000e+00
7.654943925117174786e+01,0.000000000000000000e+00,0.000000000000000000e+00
7.662004535450797960e+01,0.000000000000000000e+00,0.000000000000000000e+00
7.669028082483333719e+01,0.000000000000000000e+00,0.000000000000000000e+00
7.676014760771373346e+01,0.000000000000000000e+00,0.000000000000000000e+00
7.682964763850225154e+01,0.000000000000000000e+00,0.000000000000000000e+00
7.689878284239266293e+01,0.000000000000000000e+00,0.000000000000000000e+00
7.696755513447283192e+01,0.000000000000000000e+00,0.000000000000000000e+00
7.703596641977775050e+01,0.000000000000000000e+00,0.000000000000000000e+00
7.710401859334228902e+01,0.000000000000000000e+00,0.000000000000000000e+00
7.717171354025369112e+01,0.000000000000000000e+00,0.000000000000000000e+00
7.723905313570384124e+01,0.000000000000000000e+00,0.000000000000000000e+00
7.730603924504112001e+01,0.000000000000000000e+00,0.000000000000000000e+00
7.737267372382214603e+01,0.000000000000000000e+00,0.000000000000000000e+00
7.743895841786314804e+01,0.000000000000000000e+00,0.000000000000000000e+00
7.750489516329113826e+01,0.000000000000000000e+00,0.000000000000000000e+00
7.757048578659467353e+01,0.000000000000000000e+00,0.000000000000000000e+00
7.763573210467455965e+01,0.000000000000000000e+00,0.000000000000000000e+00
7.770063592489412940e+01,0.000000000000000000e+00,0.000000000000000000e+00
7.776519904512927894e+01,0.000000000000000000e+00,0.000000000000000000e+00
7.782942325381834792e+01,0.000000000000000000e+00,0.000000000000000000e+00
7.789331033001161586e+01,0.000000000000000000e+00,0.000000000000000000e+00
7.795686204342054282e+01,0.000000000000000000e+00,0.000000000000000000e+00
7.802008015446686784e+01,0.000000000000000000e+00,0.000000000000000000e+00
7.808296641433132379e+01,0.000000000000000000e+00,0.000000000000000000e+00
7.814552256500218164e+01,0.000000000000000000e+00,0.000000000000000000e+00
7.820775033932345366e+01,0.000000000000000000e+00,0.000000000000000000e+00
7.826965146104292614e+01,0.000000000000000000e+00,0.000000000000000000e+00
7.833122764485993628e+01,0.000000000000000000e+00,0.000000000000000000e+00
7.839248059647280797e+01,0.000000000000000000e+00,0.000000000000000000e+00
7.845341201262615982e+01,0.000000000000000000e+00,0.000000000000000000e+00
7.851402358115787194e+01,0.000000000000000000e+00,0.000000000000000000e+00
7.857431698104582551e+01,0.000000000000000000e+00,0.000000000000000000e+00
7.863429388245445750e+01,0.000000000000000000e+00,0.000000000000000000e+00
7.869395594678100281e+01,0.000000000000000000e+00,0.000000000000000000e+00
7.875330482670150900e+01,0.000000000000000000e+00,0.000000000000000000e+00
7.881234216621660948e+01,0.000000000000000000e+00,0.000000000000000000e+00
7.887106960069708350e+01,0.000000000000000000e+00,0.000000000000000000e+00
7.892948875692916033e+01,0.000000000000000000e+00,0.000000000000000000e+00
7.898760125315956770e+01,0.000000000000000000e+00,0.000000000000000000e+00
7.904540869914036705e+01,0.000000000000000000e+00,0.000000000000000000e+00
7.910291269617350451e+01,0.000000000000000000e+00,0.000000000000000000e+00
7.916011483715523411e+01,0.000000000000000000e+00,0.000000000000000000e+00
7.921701670662022821e+01,0.000000000000000000e+00,0.000000000000000000e+00
7.927361988078540378e+01,0.000000000000000000e+00,0.000000000000000000e+00
7.932992592759366346e+01,0.000000000000000000e+00,0.000000000000000000e+00
7.938593640675732388e+01,0.000000000000000000e+00,0.000000000000000000e+00
7.944165286980123142e+01,0.000000000000000000e+00,0.000000000000000000e+00
7.949707686010583529e+01,0.000000000000000000e+00,0.000000000000000000e+00
7.955220991294993382e+01,0.000000000000000000e+00,0.000000000000000000e+00
7.960705355555315066e+01,0.000000000000000000e+00,0.000000000000000000e+00
7.966160930711825472e+01,0.000000000000000000e+00,0.000000000000000000e+00
7.971587867887330958e+01,0.000000000000000000e+00,0.000000000000000000e+00
7.976986317411339655e+01,0.000000000000000000e+00,0.000000000000000000e+00
7.982356428824243721e+01,0.000000000000000000e+00,0.000000000000000000e+00
7.987698350881444753e+01,0.000000000000000000e+00,0.000000000000000000e+00
7.993012231557484881e+01,0.000000000000000000e+00,0.000000000000000000e+00
7.998298218050142339e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.003556456784508555e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.008787093417046776e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.013990272839620843e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.019166139183519704e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.024314835823436454e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.029436505381448796e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.034531289730971082e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.039599330000673660e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.044640766578407920e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.049655739115077324e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.054644386528524080e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.059606847007361807e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.064543258014811045e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.069453756292507762e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.074338477864289132e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.079197558039959404e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.084031131419044414e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.088839331894509144e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.093622292656480965e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.098380146195927409e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.103113024308332513e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.107821058097341904e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.112504377978402204e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.117163113682366316e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.121797394259093039e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.126407348081016835e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.130993102846709064e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.135554785584407966e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.140092522655544371e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.144606439758240413e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.149096661930786922e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.153563313555115144e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.158006518360230075e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.162426399425655177e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.166823079184825929e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.171196679428484799e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.175547321308064852e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.179875125339033559e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.184180211404235195e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.188462698757214753e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.192722706025517709e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.196960351213976992e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.201175751707984318e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.205369024276735956e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.209540285076474220e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.213689649653700542e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.217817232948377182e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.221923149297113298e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.226007512436326863e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.230070435505399473e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.234112031049812686e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.238132411024260193e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.242131686795751477e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.246109969146694141e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.250067368277969138e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.254003993811979001e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.257919954795681861e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.261815359703615513e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.265690316440904439e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.269544932346244082e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.273379314194876599e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.277193568201548146e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.280987800023451939e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.284762114763154273e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.288516616971504902e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.292251410650533217e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.295966599256334462e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.299662285701927544e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.303338572360109993e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.306995561066294442e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.310633353121328071e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.314252049294296398e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.317851749825321406e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.321432554428331230e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.324994562293825595e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.328537872091624195e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.332062581973596593e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.335568789576385029e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.339056592024107317e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.342526085931044122e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.345977367404323388e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.349410532046570665e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.352825674958572222e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.356222890741892684e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.359602273501511149e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.362963916848416090e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.366307913902205939e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.369634357293666937e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.372943339167333932e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.376234951184051170e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.379509284523504675e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.382766429886751780e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.386006477498729339e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.389229517110760526e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.392435638003033205e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.395624928987076885e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.398797478408222617e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.401953374148050102e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.405092703626819173e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.408215553805899845e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.411322011190169690e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.414412161830415471e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.417486091325723407e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.420543884825836756e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.423585627033526180e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.426611402206928858e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.429621294161887590e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.432615386274271430e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.435593761482277841e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.438556502288743388e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.441503690763418888e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.444435408545243149e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.447351736844613868e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.450252756445624414e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.453138547708311989e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.456009190570875944e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.458864764551897508e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.461705348752541056e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.464531021858743998e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.467341862143398146e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.470137947468514028e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.472919355287385201e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.475686162646725563e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.478438446188808086e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.481176282153587920e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.483899746380812701e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.486608914312124341e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.489303860993148021e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.491984661075574081e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.494651388819220017e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.497304118094091052e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.499942922382427923e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.502567874780740453e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.505179048001831177e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.507776514376811861e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.510360345857107234e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.512930614016443087e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.515487390052838634e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.518030744790567610e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.520560748682127894e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.523077471810191241e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.525580983889543063e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.528071354269013682e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.530548651933405324e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.533012945505389268e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.535464303247422890e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.537902793063628337e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.540328482501681151e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.542741438754678995e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.545141728662999014e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.547529418716156613e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.549904575054638656e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.552267263471746617e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.554617549415408462e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.556955497989994797e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.559281173958129330e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.561594641742470913e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.563895965427505530e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.566185208761324077e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.568462435157380241e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.570727707696251230e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.572981089127387122e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.575222641870846019e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.577452428019024921e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.579670509338374984e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.581876947271121026e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.584071802936956885e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.586255137134740778e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.588427010344177859e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.590587482727499946e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.592736614131126771e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.594874464087324384e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.597001091815859297e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.599116556225632735e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.601220915916316301e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.603314229179973438e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.605396554002673781e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.607467948066103247e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.609528468749158492e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.611578173129531422e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.613617117985303651e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.615645359796505431e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.617662954746687376e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.619669958724479386e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.621666427325131110e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.623652415852053821e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.625627979318358030e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.627593172448372627e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.629548049679161181e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.631492665162032552e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.633427072764035870e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.635351326069455524e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.637265478381299033e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.639169582722767871e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.641063691838728289e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.642947858197172195e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.644822133990675184e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.646686571137831834e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.648541221284703795e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.650386135806245136e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.652221365807730535e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.654046962126163578e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.655862975331689313e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.657669455728996866e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.659466453358709259e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.661254017998771815e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.663032199165827762e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.664801046116595273e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.666560607849227438e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.668310933104672245e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.670052070368021191e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.671784067869850787e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.673506973587561220e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.675220835246709328e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.676925700322317425e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.678621616040203435e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.680308629378281182e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.681986787067862110e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.683656135594951309e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.685316721201532175e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.686968589886855341e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.688611787408703435e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.690246359284661537e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.691872350793381941e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.693489806975833289e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.695098772636552553e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.696699292344879950e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.698291410436203819e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.699875171013175645e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.701450617946944988e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.703017794878364555e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.704576745219200973e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.706127512153345549e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.707670138637999457e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.709204667404868871e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.710731140961347307e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.712249601591697967e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.713760091358219029e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.715262652102406093e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.716757325446124582e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.718244152792749446e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.719723175328314824e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.721194434022659436e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.722657969630557773e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.724113822692851272e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.725562033537569562e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.727002642281046008e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.728435688829034689e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.729861212877810317e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.731279253915269578e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.732689851222025368e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.734093043872493922e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.735488870735979106e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.736877370477748173e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.738258581560101845e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.739632542243440128e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.740999290587322434e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.742358864451523459e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.743711301497077670e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.745056639187328074e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.746394914788960762e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.747726165373033780e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.749050427816015940e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.750367738800790107e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.751678134817686328e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.752981652165485116e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.754278326952419320e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.755568195097184514e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.756851292329925229e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.758127654193226874e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.759397316043103388e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.760660313049967840e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.761916680199622931e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.763166452294211695e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.764409663953195206e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.765646349614303290e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.766876543534492328e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.768100279790897389e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.769317592281764462e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.770528514727405422e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.771733080671118898e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.772931323480123922e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.774123276346489320e+01,0.000000000000000000e+00,0.000000000000000000e+00
