mag_x (uT),mag_y (uT),mag_z (uT)
3.176760436818704036e+01,-8.199412734704511152e+00,3.741752434544853401e+01
3.172513397438529736e+01,-8.344675325556496048e+00,3.741481072844804601e+01
3.168013607287982936e+01,-8.512617016143110504e+00,3.741293308851912514e+01
3.165532624110968740e+01,-8.677393395044797231e+00,3.742169397732374847e+01
3.158446326332813214e+01,-8.851949803459657318e+00,3.742726899447166744e+01
3.155972670749009623e+01,-9.023571710928139922e+00,3.742213480396896585e+01
3.149265912135900436e+01,-9.190858459973204830e+00,3.744024216427344953e+01
3.146136364755086845e+01,-9.327341311308003924e+00,3.742804825538792812e+01
3.138734171911454141e+01,-9.506730422529098945e+00,3.742659906693897653e+01
3.135992527094805382e+01,-9.695056244424950620e+00,3.742046318334224964e+01
3.130609367852514069e+01,-9.866947979471719421e+00,3.742152285505025588e+01
3.123393755385482251e+01,-1.003255443909617739e+01,3.741011004533456230e+01
3.119351988249718843e+01,-1.020610187491566201e+01,3.741308568293941761e+01
3.112244250111610100e+01,-1.040787303606169267e+01,3.743140718457988214e+01
3.105412137932991357e+01,-1.055631774792312072e+01,3.741801983447091118e+01
3.102026843964003078e+01,-1.072738882340446409e+01,3.740260106893487091e+01
3.095045092182724389e+01,-1.090846620270833078e+01,3.741854237686271745e+01
3.087648950940892334e+01,-1.110259525576437234e+01,3.743466153297263332e+01
3.081886553931121497e+01,-1.128265118371780851e+01,3.742372440188801619e+01
3.075412984773775449e+01,-1.147504595987457421e+01,3.741877033351005366e+01
3.066784365734753237e+01,-1.165099028990529462e+01,3.742293232115286372e+01
3.061757306576121707e+01,-1.183202328392857972e+01,3.741572593068414676e+01
3.053152063101027380e+01,-1.199873835011951506e+01,3.742239882667893625e+01
3.047315978244816037e+01,-1.216968230961508191e+01,3.742504934225215862e+01
3.038444320867958126e+01,-1.237375200648282814e+01,3.741664520120551174e+01
3.033043303162684268e+01,-1.256382760428331125e+01,3.740131861587821760e+01
3.025114880233992309e+01,-1.273581979650942664e+01,3.742127541370803101e+01
3.016774138124035076e+01,-1.292893271316942005e+01,3.743744477241796886e+01
3.009727712224670171e+01,-1.309896082711256149e+01,3.743967781915067405e+01
2.999714081963562862e+01,-1.324749325111000253e+01,3.743143806725237255e+01
2.993581944330133737e+01,-1.345153848357526272e+01,3.742397809212984328e+01
2.986689768789985422e+01,-1.362454303539249700e+01,3.743287760758725113e+01
2.976066655638040359e+01,-1.379831027492562079e+01,3.741784676445433888e+01
2.969116446420477828e+01,-1.395676619519069028e+01,3.743693511274768326e+01
2.962037362175519206e+01,-1.414198555194853135e+01,3.743085555835695999e+01
2.953247717781655979e+01,-1.430228002331151416e+01,3.742312648463380498e+01
2.944556734126133080e+01,-1.447034557069708072e+01,3.742630361408013329e+01
2.938210342646382145e+01,-1.464216968644177008e+01,3.741787795142748507e+01
2.928146691678869473e+01,-1.482100312105840345e+01,3.740479743559880887e+01
2.919072077469605020e+01,-1.498642400603788261e+01,3.741682554361462820e+01
2.911067038992690570e+01,-1.514103633610997690e+01,3.744289615209717681e+01
