ref_mag_x (uT),ref_mag_y (uT),ref_mag_z (uT)
2.537905790942871675e+01,2.079536480230584772e+01,3.742187116036371464e+01
2.528227073447254725e+01,2.091292815795890192e+01,3.742187116036371464e+01
2.518544921967540873e+01,2.102942997882416876e+01,3.742187116036371464e+01
2.508860141680414912e+01,2.114487778588114608e+01,3.742187116036371464e+01
2.499173521953217048e+01,2.125927911167056905e+01,3.742187116036371464e+01
2.489485836660310980e+01,2.137264149649941203e+01,3.742187116036371464e+01
2.479797844486991565e+01,2.148497248494593848e+01,3.742187116036371464e+01
2.470110289221808131e+01,2.159627962263808243e+01,3.742187116036371464e+01
2.460423900038103184e+01,2.170657045328087520e+01,3.742187116036371464e+01
2.450739391765530328e+01,2.181585251591120311e+01,3.742187116036371464e+01
2.441057465152228190e+01,2.192413334235985189e+01,3.742187116036371464e+01
2.431378807118290197e+01,2.203142045490306700e+01,3.742187116036371464e+01
2.421704091001108594e+01,2.213772136408728741e+01,3.742187116036371464e+01
2.412033976793136958e+01,2.224304356671239447e+01,3.742187116036371464e+01
2.402369111372560084e+01,2.234739454396012803e+01,3.742187116036371464e+01
2.392710128727327756e+01,2.245078175965555900e+01,3.742187116036371464e+01
2.383057650172969844e+01,2.255321265865077507e+01,3.742187116036371464e+01
2.373412284564581398e+01,2.265469466532071507e+01,3.742187116036371464e+01
2.363774628503324493e+01,2.275523518216224161e+01,3.742187116036371464e+01
2.354145266537781112e+01,2.285484158848827363e+01,3.742187116036371464e+01
2.344524771360442728e+01,2.295352123920954668e+01,3.742187116036371464e+01
2.334913703999628254e+01,2.305128146369721520e+01,3.742187116036371464e+01
2.325312614007069811e+01,2.314812956472030336e+01,3.742187116036371464e+01
2.315722039641403285e+01,2.324407281745226328e+01,3.742187116036371464e+01
2.306142508047778605e+01,2.333911846854176630e+01,3.742187116036371464e+01
2.296574535433783382e+01,2.343327373524296320e+01,3.742187116036371464e+01
2.287018627241862490e+01,2.352654580460106359e+01,3.742187116036371464e+01
2.277475278318402729e+01,2.361894183268946890e+01,3.742187116036371464e+01
2.267944973079624660e+01,2.371046894389487036e+01,3.742187116036371464e+01
2.258428185674436861e+01,2.380113423024718955e+01,3.742187116036371464e+01
2.248925380144372355e+01,2.389094475079138036e+01,3.742187116036371464e+01
2.239437010580731169e+01,2.397990753099855610e+01,3.742187116036371464e+01
2.229963521279035987e+01,2.406802956221380185e+01,3.742187116036371464e+01
2.220505346890907106e+01,2.415531780113866489e+01,3.742187116036371464e+01
2.211062912573445161e+01,2.424177916934605648e+01,3.742187116036371464e+01
2.201636634136214354e+01,2.432742055282584914e+01,3.742187116036371464e+01
2.192226918185897588e+01,2.441224880155930066e+01,3.742187116036371464e+01
2.182834162268711964e+01,2.449627072912083747e+01,3.742187116036371464e+01
2.173458755010636878e+01,2.457949311230560241e+01,3.742187116036371464e+01
2.164101076255528255e+01,2.466192269078150190e+01,3.742187116036371464e+01
2.154761497201181086e+01,2.474356616676443466e+01,3.742187116036371464e+01
2.145440380533382552e+01,2.482443020471557205e+01,3.742187116036371464e+01
2.136138080558022523e+01,2.490452143105958172e+01,3.742187116036371464e+01
2.126854943331296610e+01,2.498384643392285653e+01,3.742187116036371464e+01
2.117591306788055761e+01,2.506241176289070793e+01,3.742187116036371464e+01
2.108347500868335800e+01,2.514022392878276335e+01,3.742187116036371464e+01
2.099123847642113816e+01,2.521728940344568670e+01,3.742187116036371464e+01
2.089920661432323001e+01,2.529361461956249357e+01,3.742187116036371464e+01
2.080738248936163970e+01,2.536920597047775061e+01,3.742187116036371464e+01
2.071576909344742035e+01,2.544406981003797696e+01,3.742187116036371464e+01
2.062436934461062776e+01,2.551821245244663672e+01,3.742187116036371464e+01
2.053318608816416457e+01,2.559164017213314324e+01,3.742187116036371464e+01
2.044222209785175437e+01,2.566435920363527501e+01,3.742187116036371464e+01
2.035148007698036210e+01,2.573637574149454110e+01,3.742187116036371464e+01
2.026096265953723119e+01,2.580769594016395985e+01,3.742187116036371464e+01
2.017067241129187494e+01,2.587832591392778170e+01,3.742187116036371464e+01
2.008061183088315715e+01,2.594827173683273358e+01,3.742187116036371464e+01
1.999078335089176051e+01,2.601753944263035123e+01,3.742187116036371464e+01
1.990118933889818109e+01,2.608613502472995194e+01,3.742187116036371464e+01
1.981183209852649796e+01,2.615406443616197052e+01,3.742187116036371464e+01
1.972271387047412716e+01,2.622133358955117544e+01,3.742187116036371464e+01
1.963383683352767761e+01,2.628794835709948075e+01,3.742187116036371464e+01
1.954520310556517160e+01,2.635391457057798803e+01,3.742187116036371464e+01
1.945681474454475790e+01,2.641923802132799892e+01,3.742187116036371464e+01
1.936867374948010578e+01,2.648392446027056479e+01,3.742187116036371464e+01
1.928078206140265038e+01,2.654797959792441731e+01,3.742187116036371464e+01
1.919314156431083873e+01,2.661140910443189966e+01,3.742187116036371464e+01
1.910575408610655757e+01,2.667421860959267121e+01,3.742187116036371464e+01
1.901862139951887087e+01,2.673641370290488695e+01,3.742187116036371464e+01
1.893174522301524476e+01,2.679799993361363875e+01,3.742187116036371464e+01
1.884512722170040178e+01,2.685898281076637772e+01,3.742187116036371464e+01
1.875876900820293969e+01,2.691936780327506540e+01,3.742187116036371464e+01
1.867267214354987814e+01,2.697916033998489027e+01,3.742187116036371464e+01
1.858683813802925755e+01,2.703836580974926918e+01,3.742187116036371464e+01
1.850126845204092874e+01,2.709698956151093086e+01,3.742187116036371464e+01
1.841596449693569681e+01,2.715503690438886508e+01,3.742187116036371464e+01
1.833092763584293650e+01,2.721251310777097032e+01,3.742187116036371464e+01
1.824615918448678187e+01,2.726942340141217613e+01,3.742187116036371464e+01
1.816166041199108960e+01,2.732577297553781648e+01,3.742187116036371464e+01
1.807743254167324309e+01,2.738156698095217934e+01,3.742187116036371464e+01
1.799347675182697159e+01,2.743681052915188445e+01,3.742187116036371464e+01
1.790979417649427319e+01,2.749150869244409279e+01,3.742187116036371464e+01
1.782638590622660146e+01,2.754566650406925277e+01,3.742187116036371464e+01
1.774325298883540114e+01,2.759928895832827322e+01,3.742187116036371464e+01
1.766039643013217386e+01,2.765238101071392407e+01,3.742187116036371464e+01
1.757781719465814163e+01,2.770494757804637587e+01,3.742187116036371464e+01
1.749551620640362515e+01,2.775699353861266871e+01,3.742187116036371464e+01
1.741349434951733244e+01,2.780852373230993990e+01,3.742187116036371464e+01
1.733175246900556488e+01,2.785954296079238546e+01,3.742187116036371464e+01
1.725029137142158575e+01,2.791005598762165363e+01,3.742187116036371464e+01
1.716911182554511228e+01,2.796006753842064896e+01,3.742187116036371464e+01
1.708821456305220821e+01,2.800958230103061908e+01,3.742187116036371464e+01
1.700760027917557338e+01,2.805860492567127196e+01,3.742187116036371464e+01
1.692726963335540091e+01,2.810714002510396625e+01,3.742187116036371464e+01
1.684722324988088360e+01,2.815519217479771186e+01,3.742187116036371464e+01
1.676746171852252942e+01,2.820276591309793446e+01,3.742187116036371464e+01
1.668798559515532176e+01,2.824986574139788331e+01,3.742187116036371464e+01
1.660879540237288765e+01,2.829649612431253658e+01,3.742187116036371464e+01
1.652989163009279139e+01,2.834266148985492606e+01,3.742187116036371464e+01
1.645127473615302449e+01,2.838836622961473921e+01,3.742187116036371464e+01
1.637294514689978797e+01,2.843361469893914162e+01,3.742187116036371464e+01
1.629490325776675164e+01,2.847841121711567069e+01,3.742187116036371464e+01
1.621714943384579044e+01,2.852276006755714377e+01,3.742187116036371464e+01
1.613968401044937195e+01,2.856666549798842425e+01,3.742187116036371464e+01
1.606250729366470154e+01,2.861013172063501031e+01,3.742187116036371464e+01
1.598561956089965896e+01,2.865316291241334312e+01,3.742187116036371464e+01
1.590902106142070593e+01,2.869576321512271022e+01,3.742187116036371464e+01
1.583271201688283725e+01,2.873793673563868012e+01,3.742187116036371464e+01
1.575669262185162722e+01,2.877968754610799706e+01,3.742187116036371464e+01
1.568096304431755073e+01,2.882101968414484361e+01,3.742187116036371464e+01
1.560552342620263921e+01,2.886193715302834661e+01,3.742187116036371464e+01
1.553037388385953932e+01,2.890244392190132317e+01,3.742187116036371464e+01
1.545551450856310538e+01,2.894254392597016690e+01,3.742187116036371464e+01
1.538094536699463966e+01,2.898224106670571842e+01,3.742187116036371464e+01
1.530666650171880505e+01,2.902153921204519094e+01,3.742187116036371464e+01
1.523267793165338091e+01,2.906044219659496619e+01,3.742187116036371464e+01
1.515897965253189028e+01,2.909895382183423607e+01,3.742187116036371464e+01
1.508557163735926032e+01,2.913707785631941150e+01,3.742187116036371464e+01
1.501245383686049628e+01,2.917481803588927036e+01,3.742187116036371464e+01
1.493962617992260355e+01,2.921217806387069515e+01,3.742187116036371464e+01
1.486708857402970629e+01,2.924916161128507497e+01,3.742187116036371464e+01
1.479484090569155263e+01,2.928577231705514095e+01,3.742187116036371464e+01
1.472288304086544741e+01,2.932201378821232751e+01,3.742187116036371464e+01
1.465121482537168873e+01,2.935788960010453508e+01,3.742187116036371464e+01
1.457983608530262565e+01,2.939340329660423379e+01,3.742187116036371464e+01
1.450874662742541155e+01,2.942855839031686216e+01,3.742187116036371464e+01
1.443794623957850298e+01,2.946335836278950637e+01,3.742187116036371464e+01
1.436743469106205850e+01,2.949780666471973234e+01,3.742187116036371464e+01
1.429721173302222681e+01,2.953190671616461671e+01,3.742187116036371464e+01
1.422727709882950187e+01,2.956566190674984540e+01,3.742187116036371464e+01
1.415763050445112903e+01,2.959907559587886894e+01,3.742187116036371464e+01
1.408827164881772909e+01,2.963215111294210047e+01,3.742187116036371464e+01
1.401920021418416518e+01,2.966489175752603202e+01,3.742187116036371464e+01
1.395041586648473775e+01,2.969730079962231528e+01,3.742187116036371464e+01
1.388191825568277871e+01,2.972938147983671797e+01,3.742187116036371464e+01
1.381370701611477614e+01,2.976113700959791331e+01,3.742187116036371464e+01
1.374578176682901187e+01,2.979257057136608466e+01,3.742187116036371464e+01
1.367814211191886642e+01,2.982368531884128160e+01,3.742187116036371464e+01
1.361078764085080728e+01,2.985448437717155201e+01,3.742187116036371464e+01
1.354371792878717962e+01,2.988497084316071550e+01,3.742187116036371464e+01
1.347693253690386150e+01,2.991514778547582765e+01,3.742187116036371464e+01
1.341043101270278903e+01,2.994501824485429609e+01,3.742187116036371464e+01
1.334421289031954494e+01,2.997458523431053479e+01,3.742187116036371464e+01
1.327827769082596454e+01,3.000385173934224525e+01,3.742187116036371464e+01
1.321262492252787446e+01,3.003282071813622522e+01,3.742187116036371464e+01
1.314725408125806894e+01,3.006149510177363382e+01,3.742187116036371464e+01
1.308216465066451484e+01,3.008987779443480903e+01,3.742187116036371464e+01
1.301735610249389197e+01,3.011797167360349192e+01,3.742187116036371464e+01
1.295282789687056635e+01,3.014577959027048948e+01,3.742187116036371464e+01
1.288857948257097874e+01,3.017330436913676195e+01,3.742187116036371464e+01
1.282461029729359225e+01,3.020054880881584936e+01,3.742187116036371464e+01
1.276091976792442573e+01,3.022751568203567984e+01,3.742187116036371464e+01
1.269750731079822792e+01,3.025420773583969947e+01,3.742187116036371464e+01
1.263437233195536535e+01,3.028062769178733404e+01,3.742187116036371464e+01
1.257151422739451618e+01,3.030677824615369076e+01,3.742187116036371464e+01
1.250893238332113810e+01,3.033266207012857762e+01,3.742187116036371464e+01
1.244662617639188795e+01,3.035828181001476622e+01,3.742187116036371464e+01
1.238459497395498587e+01,3.038364008742544087e+01,3.742187116036371464e+01
1.232283813428652941e+01,3.040873949948091948e+01,3.742187116036371464e+01
1.226135500682297952e+01,3.043358261900452533e+01,3.742187116036371464e+01
1.220014493238966757e+01,3.045817199471767367e+01,3.742187116036371464e+01
1.213920724342555246e+01,3.048251015143408438e+01,3.742187116036371464e+01
1.207854126420418339e+01,3.050659959025315615e+01,3.742187116036371464e+01
1.201814631105095899e+01,3.053044278875249873e+01,3.742187116036371464e+01
1.195802169255673064e+01,3.055404220117953429e+01,3.742187116036371464e+01
1.189816670978781055e+01,3.057740025864223909e+01,3.742187116036371464e+01
1.183858065649239855e+01,3.060051936929896499e+01,3.742187116036371464e+01
1.177926281930354513e+01,3.062340191854736560e+01,3.742187116036371464e+01
1.172021247793865406e+01,3.064605026921231712e+01,3.742187116036371464e+01
1.166142890539557975e+01,3.066846676173300068e+01,3.742187116036371464e+01
1.160291136814539037e+01,3.069065371434892953e+01,3.742187116036371464e+01
1.154465912632181102e+01,3.071261342328509514e+01,3.742187116036371464e+01
1.148667143390744627e+01,3.073434816293607241e+01,3.742187116036371464e+01
1.142894753891677695e+01,3.075586018604918692e+01,3.742187116036371464e+01
1.137148668357601622e+01,3.077715172390665899e+01,3.742187116036371464e+01
1.131428810449983047e+01,3.079822498650678497e+01,3.742187116036371464e+01
1.125735103286504568e+01,3.081908216274406698e+01,3.742187116036371464e+01
1.120067469458129494e+01,3.083972542058835487e+01,3.742187116036371464e+01
1.114425831045870829e+01,3.086015690726295091e+01,3.742187116036371464e+01
1.108810109637268226e+01,3.088037874942171612e+01,3.742187116036371464e+01
1.103220226342576105e+01,3.090039305332507880e+01,3.742187116036371464e+01
1.097656101810665952e+01,3.092020190501508381e+01,3.742187116036371464e+01
1.092117656244651513e+01,3.093980737048933349e+01,3.742187116036371464e+01
1.086604809417237760e+01,3.095921149587389110e+01,3.742187116036371464e+01
1.081117480685797005e+01,3.097841630759514331e+01,3.742187116036371464e+01
1.075655589007177326e+01,3.099742381255061119e+01,3.742187116036371464e+01
1.070219052952250394e+01,3.101623599827864552e+01,3.742187116036371464e+01
1.064807790720196579e+01,3.103485483312713455e+01,3.742187116036371464e+01
1.059421720152537993e+01,3.105328226642106415e+01,3.742187116036371464e+01
1.054060758746917337e+01,3.107152022862905483e+01,3.742187116036371464e+01
1.048724823670628936e+01,3.108957063152880096e+01,3.742187116036371464e+01
1.043413831773908029e+01,3.110743536837144063e+01,3.742187116036371464e+01
1.038127699602977216e+01,3.112511631404484191e+01,3.742187116036371464e+01
1.032866343412857368e+01,3.114261532523581621e+01,3.742187116036371464e+01
1.027629679179946542e+01,3.115993424059122319e+01,3.742187116036371464e+01
1.022417622614366550e+01,3.117707488087803114e+01,3.742187116036371464e+01
1.017230089172088370e+01,3.119403904914225478e+01,3.742187116036371464e+01
1.012066994066828762e+01,3.121082853086682718e+01,3.742187116036371464e+01
1.006928252281734437e+01,3.122744509412837743e+01,3.742187116036371464e+01
1.001813778580845238e+01,3.124389048975293903e+01,3.742187116036371464e+01
9.967234875203482503e+00,3.126016645147054618e+01,3.742187116036371464e+01
9.916572934596199929e+00,3.127627469606876787e+01,3.742187116036371464e+01
9.866151105720671666e+00,3.129221692354512641e+01,3.742187116036371464e+01
9.815968528557593942e+00,3.130799481725848210e+01,3.742187116036371464e+01
9.766024341438674483e+00,3.132361004407928462e+01,3.742187116036371464e+01
