mag_x (uT),mag_y (uT),mag_z (uT)
3.074969275748074082e+01,1.146815667925531379e+01,3.742186177749328380e+01
3.067119183761216306e+01,1.162702438671286309e+01,3.742140229378534144e+01
3.060903560647536281e+01,1.183743326379613059e+01,3.741444388203639448e+01
3.054032034920521355e+01,1.201957967299376051e+01,3.741608214778784713e+01
3.048194327987264884e+01,1.219457232846444406e+01,3.741802495949165319e+01
3.038201563136140848e+01,1.235519928792817090e+01,3.742104995465982142e+01
3.033223549030292077e+01,1.256099366585513266e+01,3.742417759577433856e+01
3.024527975817143499e+01,1.272693935419079736e+01,3.742440928456461080e+01
3.016079401229664825e+01,1.289292816996219671e+01,3.742830225195508831e+01
3.009343434204394541e+01,1.308373374682754253e+01,3.742312255174626046e+01
3.001683171191876909e+01,1.325786808302684960e+01,3.743732903812313140e+01
2.994366218044886452e+01,1.342939925408872348e+01,3.742197067578275238e+01
2.985696594770151080e+01,1.359412327077425431e+01,3.742411461829114927e+01
2.979334284030263191e+01,1.379340060600396889e+01,3.742400170254804692e+01
2.967586250553245009e+01,1.394740017045897496e+01,3.743301670242497892e+01
2.962113900994950910e+01,1.413548261071297674e+01,3.742369603909536124e+01
2.954102361641397678e+01,1.431409103658032755e+01,3.743618159003042933e+01
2.942314274469203639e+01,1.448199753775564957e+01,3.742430754930335723e+01
2.935994961827444527e+01,1.464358897194245301e+01,3.741721462890353678e+01
2.926786567767677738e+01,1.479074293048014965e+01,3.742972581925548781e+01
2.917505718560465766e+01,1.498572839106222254e+01,3.742637999659868342e+01
2.912334985271765930e+01,1.513799449643412842e+01,3.742483793838685813e+01
2.902735806748125924e+01,1.530242370802429974e+01,3.741592724372991086e+01
2.891605191468479319e+01,1.546661003059212192e+01,3.742078598060516725e+01
2.884645133906143855e+01,1.561092518501401472e+01,3.744434011573596877e+01
2.875368103491136651e+01,1.580978456215444261e+01,3.742140578872835022e+01
2.866133856500007937e+01,1.596710205805242921e+01,3.741746879312817953e+01
2.857843458941399106e+01,1.611460687580529338e+01,3.741813228227744759e+01
2.848059676831056919e+01,1.626486888412583554e+01,3.741933354765284747e+01
2.838284938284214221e+01,1.643440127080236834e+01,3.743433799618505731e+01
2.831347927684899801e+01,1.659848624539124273e+01,3.742049165105348152e+01
2.823584049782819960e+01,1.675892817583823913e+01,3.742466976895448028e+01
2.812623762846719799e+01,1.688180862087703105e+01,3.743298348999487501e+01
2.803412411440701391e+01,1.706392450612958811e+01,3.741934763874371583e+01
2.795219318724877766e+01,1.720463082272243938e+01,3.742768096660081767e+01
2.785851979814118806e+01,1.734537458117232234e+01,3.742858571974320370e+01
2.776534160096705506e+01,1.748184041176836701e+01,3.741746556721796679e+01
2.767487124091890394e+01,1.763892813781001223e+01,3.743030723013302463e+01
2.757185628088889118e+01,1.777561613452257561e+01,3.740699859707641650e+01
2.747970947159813448e+01,1.793087344704368391e+01,3.742295321066391978e+01
2.736727954119754713e+01,1.806285813195197321e+01,3.740242747734182416e+01
2.729192804737457934e+01,1.821035513878014456e+01,3.740836605712885898e+01
2.718849405062254476e+01,1.834631485787363658e+01,3.742352821869852875e+01
2.710189498137978603e+01,1.849922866573755798e+01,3.740801932973059252e+01
2.701477447685601874e+01,1.863278149326384892e+01,3.741416497583903578e+01
2.692117851874080614e+01,1.877565829883647908e+01,3.742444155128534078e+01
2.681391390257387641e+01,1.890184371885886705e+01,3.741823010115057002e+01
2.672955692967763142e+01,1.902205956587320301e+01,3.742479751265506849e+01
2.664516386837590289e+01,1.916062193077376108e+01,3.741601906364712704e+01
2.652043301293916855e+01,1.930270741189291783e+01,3.741689824313975521e+01
2.644392436009401592e+01,1.942450153317566475e+01,3.741301173559310200e+01
2.633577016588683506e+01,1.956349952617813770e+01,3.741322177257799808e+01
2.624397387580443208e+01,1.969240389745615616e+01,3.741573971379384744e+01
2.615003467573405516e+01,1.981698230679704054e+01,3.742596671015714094e+01
2.607620580661999554e+01,1.994954607950379000e+01,3.742913767005315151e+01
2.595052230729007192e+01,2.007098382291227523e+01,3.740968006978595639e+01
2.588312285780860833e+01,2.019614084163499612e+01,3.742207275124120258e+01
2.576294849027061318e+01,2.030652280513629648e+01,3.743776497606790343e+01
2.565854460087011546e+01,2.044001611112591021e+01,3.739504632080911506e+01
2.556626986909361676e+01,2.056214821514752700e+01,3.742311311105866167e+01
2.547447294292440034e+01,2.066441528381659154e+01,3.740377898612771901e+01
2.536008900434364932e+01,2.080619300960014684e+01,3.741332325632579625e+01
2.528017325623403266e+01,2.090841979667172978e+01,3.740215997574301099e+01
2.517985643535281071e+01,2.102689504980059354e+01,3.743042308628776738e+01
2.507914336125187305e+01,2.113567525874628927e+01,3.741330940279183181e+01
2.498751593891402933e+01,2.125798124001897094e+01,3.743433570171119840e+01
2.490592260559081694e+01,2.137357878841492109e+01,3.741666965440455073e+01
2.479571045995450262e+01,2.150630622897775268e+01,3.740748906435381116e+01
2.470739418392822628e+01,2.157983399878524011e+01,3.742817643889652857e+01
2.459414871893615384e+01,2.169723834666582007e+01,3.742173644611939665e+01
2.450563566082486489e+01,2.182258306263781478e+01,3.742981720719505745e+01
2.441132860399224569e+01,2.193936688464534157e+01,3.741762733499426474e+01
2.433297111115881250e+01,2.203292585993336417e+01,3.742594981902665552e+01
2.421233049028222339e+01,2.213708825806874003e+01,3.742578744060433138e+01
2.412878815800026544e+01,2.222523462555928120e+01,3.742711374156626647e+01
2.401081910394398733e+01,2.233611779000602837e+01,3.741952193569262874e+01
2.393814344337460298e+01,2.247090309831307664e+01,3.741899607919131654e+01
2.383612303383947761e+01,2.256021172665839103e+01,3.740600252571915263e+01
2.374133477920853963e+01,2.265345532721280364e+01,3.742315273330213188e+01
2.363906083055988816e+01,2.274651033093631014e+01,3.741711585712593546e+01
2.351707036784742044e+01,2.287333632303616682e+01,3.742816666096642564e+01
2.346063497758687078e+01,2.295396924326755439e+01,3.742083304516074804e+01
2.336497112771837692e+01,2.304325064674418044e+01,3.741809548309147715e+01
2.325470145633101993e+01,2.315423630465251037e+01,3.742731695745772669e+01
2.314924234370293732e+01,2.324938854644444319e+01,3.742359373402520362e+01
2.305412744815846082e+01,2.333864117398786320e+01,3.740576877112780352e+01
2.297670181385415944e+01,2.344139292215632864e+01,3.742799983330247215e+01
2.288590147399475683e+01,2.352853784682391947e+01,3.742683769573406494e+01
2.280200624429007306e+01,2.362687126444446051e+01,3.740383098535102135e+01
2.269441135972947521e+01,2.371252210233515356e+01,3.743913156134029663e+01
2.258647617952808062e+01,2.378792519369973135e+01,3.741825985367638907e+01
2.250717949247127336e+01,2.388759910880015269e+01,3.742122153306239341e+01
2.239502962154914556e+01,2.398406996148283810e+01,3.741108533942110626e+01
