ref_gyro_x (deg/s),ref_gyro_y (deg/s),ref_gyro_z (deg/s)
0.000000000000000000e+00,0.000000000000000000e+00,-9.631666463317062110e+00
0.000000000000000000e+00,0.000000000000000000e+00,-9.581106902992635455e+00
0.000000000000000000e+00,0.000000000000000000e+00,-9.530812745249152229e+00
0.000000000000000000e+00,0.000000000000000000e+00,-9.480782596907394222e+00
0.000000000000000000e+00,0.000000000000000000e+00,-9.431015072101358143e+00
0.000000000000000000e+00,0.000000000000000000e+00,-9.381508792239873884e+00
0.000000000000000000e+00,0.000000000000000000e+00,-9.332262385968418172e+00
0.000000000000000000e+00,0.000000000000000000e+00,-9.283274489131125407e+00
0.000000000000000000e+00,0.000000000000000000e+00,-9.234543744732993886e+00
0.000000000000000000e+00,0.000000000000000000e+00,-9.186068802902310537e+00
0.000000000000000000e+00,0.000000000000000000e+00,-9.137848320853244388e+00
0.000000000000000000e+00,0.000000000000000000e+00,-9.089880962848658541e+00
0.000000000000000000e+00,0.000000000000000000e+00,-9.042165400163106881e+00
0.000000000000000000e+00,0.000000000000000000e+00,-8.994700311046029739e+00
0.000000000000000000e+00,0.000000000000000000e+00,-8.947484380685136074e+00
0.000000000000000000e+00,0.000000000000000000e+00,-8.900516301169989930e+00
0.000000000000000000e+00,0.000000000000000000e+00,-8.853794771455774537e+00
0.000000000000000000e+00,0.000000000000000000e+00,-8.807318497327251805e+00
0.000000000000000000e+00,0.000000000000000000e+00,-8.761086191362917219e+00
0.000000000000000000e+00,0.000000000000000000e+00,-8.715096572899335925e+00
0.000000000000000000e+00,0.000000000000000000e+00,-8.669348367995663551e+00
0.000000000000000000e+00,0.000000000000000000e+00,-8.623840309398358883e+00
0.000000000000000000e+00,0.000000000000000000e+00,-8.578571136506084827e+00
0.000000000000000000e+00,0.000000000000000000e+00,-8.533539595334787009e+00
0.000000000000000000e+00,0.000000000000000000e+00,-8.488744438482950017e+00
0.000000000000000000e+00,0.000000000000000000e+00,-8.444184425097057911e+00
0.000000000000000000e+00,0.000000000000000000e+00,-8.399858320837205738e+00
0.000000000000000000e+00,0.000000000000000000e+00,-8.355764897842918870e+00
0.000000000000000000e+00,0.000000000000000000e+00,-8.311902934699139323e+00
0.000000000000000000e+00,0.000000000000000000e+00,-8.268271216402387935e+00
0.000000000000000000e+00,0.000000000000000000e+00,-8.224868534327109515e+00
0.000000000000000000e+00,0.000000000000000000e+00,-8.181693686192197390e+00
0.000000000000000000e+00,0.000000000000000000e+00,-8.138745476027679615e+00
0.000000000000000000e+00,0.000000000000000000e+00,-8.096022714141600574e+00
0.000000000000000000e+00,0.000000000000000000e+00,-8.053524217087058901e+00
0.000000000000000000e+00,0.000000000000000000e+00,-8.011248807629426594e+00
0.000000000000000000e+00,0.000000000000000000e+00,-7.969195314713744871e+00
0.000000000000000000e+00,0.000000000000000000e+00,-7.927362573432272796e+00
0.000000000000000000e+00,0.000000000000000000e+00,-7.885749424992233081e+00
0.000000000000000000e+00,0.000000000000000000e+00,-7.844354716683700879e+00
0.000000000000000000e+00,0.000000000000000000e+00,-7.803177301847679992e+00
0.000000000000000000e+00,0.000000000000000000e+00,-7.762216039844337168e+00
0.000000000000000000e+00,0.000000000000000000e+00,-7.721469796021406928e+00
0.000000000000000000e+00,0.000000000000000000e+00,-7.680937441682758937e+00
0.000000000000000000e+00,0.000000000000000000e+00,-7.640617854057134117e+00
0.000000000000000000e+00,0.000000000000000000e+00,-7.600509916267042421e+00
0.000000000000000000e+00,0.000000000000000000e+00,-7.560612517297826685e+00
0.000000000000000000e+00,0.000000000000000000e+00,-7.520924551966883698e+00
0.000000000000000000e+00,0.000000000000000000e+00,-7.481444920893052242e+00
0.000000000000000000e+00,0.000000000000000000e+00,-7.442172530466155678e+00
0.000000000000000000e+00,0.000000000000000000e+00,-7.403106292816715950e+00
0.000000000000000000e+00,0.000000000000000000e+00,-7.364245125785811474e+00
0.000000000000000000e+00,0.000000000000000000e+00,-7.325587952895104671e+00
0.000000000000000000e+00,0.000000000000000000e+00,-7.287133703317021372e+00
0.000000000000000000e+00,0.000000000000000000e+00,-7.248881311845087438e+00
0.000000000000000000e+00,0.000000000000000000e+00,-7.210829718864424365e+00
0.000000000000000000e+00,0.000000000000000000e+00,-7.172977870322395866e+00
0.000000000000000000e+00,0.000000000000000000e+00,-7.135324717699409014e+00
0.000000000000000000e+00,0.000000000000000000e+00,-7.097869217979870804e+00
0.000000000000000000e+00,0.000000000000000000e+00,-7.060610333623296597e+00
0.000000000000000000e+00,0.000000000000000000e+00,-7.023547032535568668e+00
0.000000000000000000e+00,0.000000000000000000e+00,-6.986678288040344853e+00
0.000000000000000000e+00,0.000000000000000000e+00,-6.950003078850622629e+00
0.000000000000000000e+00,0.000000000000000000e+00,-6.913520389040447967e+00
0.000000000000000000e+00,0.000000000000000000e+00,-6.877229208016769846e+00
0.000000000000000000e+00,0.000000000000000000e+00,-6.841128530491451976e+00
0.000000000000000000e+00,0.000000000000000000e+00,-6.805217356453419519e+00
0.000000000000000000e+00,0.000000000000000000e+00,-6.769494691140963916e+00
0.000000000000000000e+00,0.000000000000000000e+00,-6.733959545014182702e+00
0.000000000000000000e+00,0.000000000000000000e+00,-6.698610933727572991e+00
0.000000000000000000e+00,0.000000000000000000e+00,-6.663447878102759958e+00
0.000000000000000000e+00,0.000000000000000000e+00,-6.628469404101377194e+00
0.000000000000000000e+00,0.000000000000000000e+00,-6.593674542798082072e+00
0.000000000000000000e+00,0.000000000000000000e+00,-6.559062330353716774e+00
0.000000000000000000e+00,0.000000000000000000e+00,-6.524631807988611421e+00
0.000000000000000000e+00,0.000000000000000000e+00,-6.490382021956021319e+00
0.000000000000000000e+00,0.000000000000000000e+00,-6.456312023515713427e+00
0.000000000000000000e+00,0.000000000000000000e+00,-6.422420868907678049e+00
0.000000000000000000e+00,0.000000000000000000e+00,-6.388707619325992404e+00
0.000000000000000000e+00,0.000000000000000000e+00,-6.355171340892812104e+00
0.000000000000000000e+00,0.000000000000000000e+00,-6.321811104632503842e+00
0.000000000000000000e+00,0.000000000000000000e+00,-6.288625986445909533e+00
0.000000000000000000e+00,0.000000000000000000e+00,-6.255615067084752567e+00
0.000000000000000000e+00,0.000000000000000000e+00,-6.222777432126168407e+00
0.000000000000000000e+00,0.000000000000000000e+00,-6.190112171947379061e+00
0.000000000000000000e+00,0.000000000000000000e+00,-6.157618381700495469e+00
0.000000000000000000e+00,0.000000000000000000e+00,-6.125295161287448664e+00
0.000000000000000000e+00,0.000000000000000000e+00,-6.093141615335063044e+00
0.000000000000000000e+00,0.000000000000000000e+00,-6.061156853170248660e+00
0.000000000000000000e+00,0.000000000000000000e+00,-6.029339988795330285e+00
0.000000000000000000e+00,0.000000000000000000e+00,-5.997690140863505270e+00
0.000000000000000000e+00,0.000000000000000000e+00,-5.966206432654431957e+00
0.000000000000000000e+00,0.000000000000000000e+00,-5.934887992049937999e+00
0.000000000000000000e+00,0.000000000000000000e+00,-5.903733951509868128e+00
0.000000000000000000e+00,0.000000000000000000e+00,-5.872743448048050929e+00
0.000000000000000000e+00,0.000000000000000000e+00,-5.841915623208390862e+00
0.000000000000000000e+00,0.000000000000000000e+00,-5.811249623041093493e+00
0.000000000000000000e+00,0.000000000000000000e+00,-5.780744598079005314e+00
0.000000000000000000e+00,0.000000000000000000e+00,-5.750399703314087674e+00
0.000000000000000000e+00,0.000000000000000000e+00,-5.720214098174003503e+00
0.000000000000000000e+00,0.000000000000000000e+00,-5.690186946498841714e+00
0.000000000000000000e+00,0.000000000000000000e+00,-5.660317416517946398e+00
0.000000000000000000e+00,0.000000000000000000e+00,-5.630604680826881925e+00
0.000000000000000000e+00,0.000000000000000000e+00,-5.601047916364510826e+00
0.000000000000000000e+00,0.000000000000000000e+00,-5.571646304390193372e+00
0.000000000000000000e+00,0.000000000000000000e+00,-5.542399030461113263e+00
0.000000000000000000e+00,0.000000000000000000e+00,-5.513305284409709905e+00
0.000000000000000000e+00,0.000000000000000000e+00,-5.484364260321242135e+00
0.000000000000000000e+00,0.000000000000000000e+00,-5.455575156511461188e+00
0.000000000000000000e+00,0.000000000000000000e+00,-5.426937175504401800e+00
0.000000000000000000e+00,0.000000000000000000e+00,-5.398449524010295875e+00
0.000000000000000000e+00,0.000000000000000000e+00,-5.370111412903596282e+00
0.000000000000000000e+00,0.000000000000000000e+00,-5.341922057201114349e+00
0.000000000000000000e+00,0.000000000000000000e+00,-5.313880676040279916e+00
0.000000000000000000e+00,0.000000000000000000e+00,-5.285986492657509750e+00
0.000000000000000000e+00,0.000000000000000000e+00,-5.258238734366686984e+00
0.000000000000000000e+00,0.000000000000000000e+00,-5.230636632537764008e+00
0.000000000000000000e+00,0.000000000000000000e+00,-5.203179422575463953e+00
0.000000000000000000e+00,0.000000000000000000e+00,-5.175866343898106514e+00
0.000000000000000000e+00,0.000000000000000000e+00,-5.148696639916536810e+00
0.000000000000000000e+00,0.000000000000000000e+00,-5.121669558013165258e+00
0.000000000000000000e+00,0.000000000000000000e+00,-5.094784349521123801e+00
0.000000000000000000e+00,0.000000000000000000e+00,-5.068040269703526057e+00
0.000000000000000000e+00,0.000000000000000000e+00,-5.041436577732835822e+00
0.000000000000000000e+00,0.000000000000000000e+00,-5.014972536670348369e+00
0.000000000000000000e+00,0.000000000000000000e+00,-4.988647413445774781e+00
0.000000000000000000e+00,0.000000000000000000e+00,-4.962460478836935529e+00
0.000000000000000000e+00,0.000000000000000000e+00,-4.936411007449560628e+00
0.000000000000000000e+00,0.000000000000000000e+00,-4.910498277697199043e+00
0.000000000000000000e+00,0.000000000000000000e+00,-4.884721571781224903e+00
0.000000000000000000e+00,0.000000000000000000e+00,-4.859080175670958290e+00
0.000000000000000000e+00,0.000000000000000000e+00,-4.833573379083881960e+00
0.000000000000000000e+00,0.000000000000000000e+00,-4.808200475465971735e+00
0.000000000000000000e+00,0.000000000000000000e+00,-4.782960761972120167e+00
0.000000000000000000e+00,0.000000000000000000e+00,-4.757853539446666780e+00
0.000000000000000000e+00,0.000000000000000000e+00,-4.732878112404036663e+00
0.000000000000000000e+00,0.000000000000000000e+00,-4.708033789009467007e+00
0.000000000000000000e+00,0.000000000000000000e+00,-4.683319881059849976e+00
0.000000000000000000e+00,0.000000000000000000e+00,-4.658735703964664410e+00
0.000000000000000000e+00,0.000000000000000000e+00,-4.634280576727014989e+00
0.000000000000000000e+00,0.000000000000000000e+00,-4.609953821924766437e+00
0.000000000000000000e+00,0.000000000000000000e+00,-4.585754765691781643e+00
0.000000000000000000e+00,0.000000000000000000e+00,-4.561682737699249479e+00
0.000000000000000000e+00,0.000000000000000000e+00,-4.537737071137120992e+00
0.000000000000000000e+00,0.000000000000000000e+00,-4.513917102695636174e+00
0.000000000000000000e+00,0.000000000000000000e+00,-4.490222172546951995e+00
0.000000000000000000e+00,0.000000000000000000e+00,-4.466651624326863690e+00
0.000000000000000000e+00,0.000000000000000000e+00,-4.443204805116619305e+00
0.000000000000000000e+00,0.000000000000000000e+00,-4.419881065424841715e+00
0.000000000000000000e+00,0.000000000000000000e+00,-4.396679759169529689e+00
0.000000000000000000e+00,0.000000000000000000e+00,-4.373600243660163756e+00
0.000000000000000000e+00,0.000000000000000000e+00,-4.350641879579905336e+00
0.000000000000000000e+00,0.000000000000000000e+00,-4.327804030967882021e+00
0.000000000000000000e+00,0.000000000000000000e+00,-4.305086065201576773e+00
0.000000000000000000e+00,0.000000000000000000e+00,-4.282487352979301498e+00
0.000000000000000000e+00,0.000000000000000000e+00,-4.260007268302763883e+00
0.000000000000000000e+00,0.000000000000000000e+00,-4.237645188459728374e+00
0.000000000000000000e+00,0.000000000000000000e+00,-4.215400494006766863e+00
0.000000000000000000e+00,0.000000000000000000e+00,-4.193272568752098195e+00
0.000000000000000000e+00,0.000000000000000000e+00,-4.171260799738520042e+00
0.000000000000000000e+00,0.000000000000000000e+00,-4.149364577226430484e+00
0.000000000000000000e+00,0.000000000000000000e+00,-4.127583294676936632e+00
0.000000000000000000e+00,0.000000000000000000e+00,-4.105916348735054733e+00
0.000000000000000000e+00,0.000000000000000000e+00,-4.084363139212992877e+00
0.000000000000000000e+00,0.000000000000000000e+00,-4.062923069073529625e+00
0.000000000000000000e+00,0.000000000000000000e+00,-4.041595544413477015e+00
0.000000000000000000e+00,0.000000000000000000e+00,-4.020379974447222615e+00
0.000000000000000000e+00,0.000000000000000000e+00,-3.999275771490370168e+00
0.000000000000000000e+00,0.000000000000000000e+00,-3.978282350943457502e+00
0.000000000000000000e+00,0.000000000000000000e+00,-3.957399131275764592e+00
0.000000000000000000e+00,0.000000000000000000e+00,-3.936625534009203342e+00
0.000000000000000000e+00,0.000000000000000000e+00,-3.915960983702293507e+00
0.000000000000000000e+00,0.000000000000000000e+00,-3.895404907934223449e+00
0.000000000000000000e+00,0.000000000000000000e+00,-3.874956737288993480e+00
0.000000000000000000e+00,0.000000000000000000e+00,-3.854615905339641380e+00
0.000000000000000000e+00,0.000000000000000000e+00,-3.834381848632555378e+00
0.000000000000000000e+00,0.000000000000000000e+00,-3.814254006671861319e+00
0.000000000000000000e+00,0.000000000000000000e+00,-3.794231821903900848e+00
0.000000000000000000e+00,0.000000000000000000e+00,-3.774314739701784660e+00
0.000000000000000000e+00,0.000000000000000000e+00,-3.754502208350029235e+00
0.000000000000000000e+00,0.000000000000000000e+00,-3.734793679029273950e+00
0.000000000000000000e+00,0.000000000000000000e+00,-3.715188605801079902e+00
0.000000000000000000e+00,0.000000000000000000e+00,-3.695686445592804237e+00
0.000000000000000000e+00,0.000000000000000000e+00,-3.676286658182559730e+00
0.000000000000000000e+00,0.000000000000000000e+00,-3.656988706184248095e+00
0.000000000000000000e+00,0.000000000000000000e+00,-3.637792055032675886e+00
0.000000000000000000e+00,0.000000000000000000e+00,-3.618696172968745017e+00
0.000000000000000000e+00,0.000000000000000000e+00,-3.599700531024721428e+00
0.000000000000000000e+00,0.000000000000000000e+00,-3.580804603009588138e+00
0.000000000000000000e+00,0.000000000000000000e+00,-3.562007865494463577e+00
0.000000000000000000e+00,0.000000000000000000e+00,-3.543309797798104288e+00
0.000000000000000000e+00,0.000000000000000000e+00,-3.524709881972481362e+00
0.000000000000000000e+00,0.000000000000000000e+00,-3.506207602788435018e+00
0.000000000000000000e+00,0.000000000000000000e+00,-3.487802447721398913e+00
0.000000000000000000e+00,0.000000000000000000e+00,-3.469493906937205718e+00
0.000000000000000000e+00,0.000000000000000000e+00,-3.451281473277962863e+00
0.000000000000000000e+00,0.000000000000000000e+00,-3.433164642248005105e+00
0.000000000000000000e+00,0.000000000000000000e+00,-3.415142911999919040e+00
0.000000000000000000e+00,0.000000000000000000e+00,-3.397215783320641780e+00
0.000000000000000000e+00,0.000000000000000000e+00,-3.379382759617631127e+00
0.000000000000000000e+00,0.000000000000000000e+00,-3.361643346905112573e+00
0.000000000000000000e+00,0.000000000000000000e+00,-3.343997053790393359e+00
0.000000000000000000e+00,0.000000000000000000e+00,-3.326443391460251142e+00
0.000000000000000000e+00,0.000000000000000000e+00,-3.308981873667392826e+00
0.000000000000000000e+00,0.000000000000000000e+00,-3.291612016716986222e+00
0.000000000000000000e+00,0.000000000000000000e+00,-3.274333339453261882e+00
0.000000000000000000e+00,0.000000000000000000e+00,-3.257145363246183312e+00
0.000000000000000000e+00,0.000000000000000000e+00,-3.240047611978189135e+00
0.000000000000000000e+00,0.000000000000000000e+00,-3.223039612031005419e+00
0.000000000000000000e+00,0.000000000000000000e+00,-3.206120892272524170e+00
0.000000000000000000e+00,0.000000000000000000e+00,-3.189290984043755106e+00
0.000000000000000000e+00,0.000000000000000000e+00,-3.172549421145840931e+00
0.000000000000000000e+00,0.000000000000000000e+00,-3.155895739827145441e+00
0.000000000000000000e+00,0.000000000000000000e+00,-3.139329478770406023e+00
0.000000000000000000e+00,0.000000000000000000e+00,-3.122850179079955435e+00
0.000000000000000000e+00,0.000000000000000000e+00,-3.106457384269010191e+00
0.000000000000000000e+00,0.000000000000000000e+00,-3.090150640247024239e+00
0.000000000000000000e+00,0.000000000000000000e+00,-3.073929495307114124e+00
0.000000000000000000e+00,0.000000000000000000e+00,-3.057793500113541008e+00
0.000000000000000000e+00,0.000000000000000000e+00,-3.041742207689268174e+00
0.000000000000000000e+00,0.000000000000000000e+00,-3.025775173403578489e+00
0.000000000000000000e+00,0.000000000000000000e+00,-3.009891954959756255e+00
0.000000000000000000e+00,0.000000000000000000e+00,-2.994092112382836568e+00
0.000000000000000000e+00,0.000000000000000000e+00,-2.978375208007417729e+00
0.000000000000000000e+00,0.000000000000000000e+00,-2.962740806465536725e+00
0.000000000000000000e+00,0.000000000000000000e+00,-2.947188474674610870e+00
0.000000000000000000e+00,0.000000000000000000e+00,-2.931717781825440738e+00
0.000000000000000000e+00,0.000000000000000000e+00,-2.916328299370274824e+00
0.000000000000000000e+00,0.000000000000000000e+00,-2.901019601010940363e+00
0.000000000000000000e+00,0.000000000000000000e+00,-2.885791262687033676e+00
0.000000000000000000e+00,0.000000000000000000e+00,-2.870642862564174447e+00
0.000000000000000000e+00,0.000000000000000000e+00,-2.855573981022319074e+00
0.000000000000000000e+00,0.000000000000000000e+00,-2.840584200644138413e+00
0.000000000000000000e+00,0.000000000000000000e+00,-2.825673106203453688e+00
0.000000000000000000e+00,0.000000000000000000e+00,-2.810840284653735921e+00
0.000000000000000000e+00,0.000000000000000000e+00,-2.796085325116663522e+00
0.000000000000000000e+00,0.000000000000000000e+00,-2.781407818870739845e+00
0.000000000000000000e+00,0.000000000000000000e+00,-2.766807359339973349e+00
0.000000000000000000e+00,0.000000000000000000e+00,-2.752283542082613721e+00
0.000000000000000000e+00,0.000000000000000000e+00,-2.737835964779948394e+00
0.000000000000000000e+00,0.000000000000000000e+00,-2.723464227225159462e+00
0.000000000000000000e+00,0.000000000000000000e+00,-2.709167931312237432e+00
0.000000000000000000e+00,0.000000000000000000e+00,-2.694946681024951829e+00
0.000000000000000000e+00,0.000000000000000000e+00,-2.680800082425881747e+00
0.000000000000000000e+00,0.000000000000000000e+00,-2.666727743645506798e+00
0.000000000000000000e+00,0.000000000000000000e+00,-2.652729274871346021e+00
0.000000000000000000e+00,0.000000000000000000e+00,-2.638804288337165627e+00
0.000000000000000000e+00,0.000000000000000000e+00,-2.624952398312234703e+00
0.000000000000000000e+00,0.000000000000000000e+00,-2.611173221090640872e+00
0.000000000000000000e+00,0.000000000000000000e+00,-2.597466374980661019e+00
0.000000000000000000e+00,0.000000000000000000e+00,-2.583831480294188410e+00
0.000000000000000000e+00,0.000000000000000000e+00,-2.570268159336216218e+00
0.000000000000000000e+00,0.000000000000000000e+00,-2.556776036394372564e+00
0.000000000000000000e+00,0.000000000000000000e+00,-2.543354737728515946e+00
0.000000000000000000e+00,0.000000000000000000e+00,-2.530003891560380858e+00
0.000000000000000000e+00,0.000000000000000000e+00,-2.516723128063279358e+00
0.000000000000000000e+00,0.000000000000000000e+00,-2.503512079351855935e+00
0.000000000000000000e+00,0.000000000000000000e+00,-2.490370379471899209e+00
0.000000000000000000e+00,0.000000000000000000e+00,-2.477297664390202492e+00
0.000000000000000000e+00,0.000000000000000000e+00,-2.464293571984479847e+00
0.000000000000000000e+00,0.000000000000000000e+00,-2.451357742033337672e+00
0.000000000000000000e+00,0.000000000000000000e+00,-2.438489816206292904e+00
0.000000000000000000e+00,0.000000000000000000e+00,-2.425689438053849400e+00
0.000000000000000000e+00,0.000000000000000000e+00,-2.412956252997623618e+00
0.000000000000000000e+00,0.000000000000000000e+00,-2.400289908320521359e+00
0.000000000000000000e+00,0.000000000000000000e+00,-2.387690053156970027e+00
0.000000000000000000e+00,0.000000000000000000e+00,-2.375156338483194407e+00
0.000000000000000000e+00,0.000000000000000000e+00,-2.362688417107555505e+00
0.000000000000000000e+00,0.000000000000000000e+00,-2.350285943660926691e+00
0.000000000000000000e+00,0.000000000000000000e+00,-2.337948574587129791e+00
0.000000000000000000e+00,0.000000000000000000e+00,-2.325675968133418703e+00
0.000000000000000000e+00,0.000000000000000000e+00,-2.313467784341012745e+00
0.000000000000000000e+00,0.000000000000000000e+00,-2.301323685035675748e+00
0.000000000000000000e+00,0.000000000000000000e+00,-2.289243333818355541e+00
0.000000000000000000e+00,0.000000000000000000e+00,-2.277226396055858082e+00
0.000000000000000000e+00,0.000000000000000000e+00,-2.265272538871582420e+00
0.000000000000000000e+00,0.000000000000000000e+00,-2.253381431136298296e+00
0.000000000000000000e+00,0.000000000000000000e+00,-2.241552743458975261e+00
0.000000000000000000e+00,0.000000000000000000e+00,-2.229786148177653970e+00
0.000000000000000000e+00,0.000000000000000000e+00,-2.218081319350376113e+00
0.000000000000000000e+00,0.000000000000000000e+00,-2.206437932746150743e+00
0.000000000000000000e+00,0.000000000000000000e+00,-2.194855665835975689e+00
0.000000000000000000e+00,0.000000000000000000e+00,-2.183334197783899810e+00
0.000000000000000000e+00,0.000000000000000000e+00,-2.171873209438139440e+00
0.000000000000000000e+00,0.000000000000000000e+00,-2.160472383322236567e+00
0.000000000000000000e+00,0.000000000000000000e+00,-2.149131403626262760e+00
0.000000000000000000e+00,0.000000000000000000e+00,-2.137849956198072832e+00
0.000000000000000000e+00,0.000000000000000000e+00,-2.126627728534602912e+00
0.000000000000000000e+00,0.000000000000000000e+00,-2.115464409773212928e+00
0.000000000000000000e+00,0.000000000000000000e+00,-2.104359690683075268e+00
0.000000000000000000e+00,0.000000000000000000e+00,-2.093313263656609635e+00
0.000000000000000000e+00,0.000000000000000000e+00,-2.082324822700961864e+00
0.000000000000000000e+00,0.000000000000000000e+00,-2.071394063429528476e+00
0.000000000000000000e+00,0.000000000000000000e+00,-2.060520683053523872e+00
0.000000000000000000e+00,0.000000000000000000e+00,-2.049704380373592372e+00
0.000000000000000000e+00,0.000000000000000000e+00,-2.038944855771467335e+00
0.000000000000000000e+00,0.000000000000000000e+00,-2.028241811201668909e+00
0.000000000000000000e+00,0.000000000000000000e+00,-2.017594950183249747e+00
0.000000000000000000e+00,0.000000000000000000e+00,-2.007003977791580684e+00
0.000000000000000000e+00,0.000000000000000000e+00,-1.996468600650182612e+00
0.000000000000000000e+00,0.000000000000000000e+00,-1.985988526922598751e+00
0.000000000000000000e+00,0.000000000000000000e+00,-1.975563466304312010e+00
0.000000000000000000e+00,0.000000000000000000e+00,-1.965193130014701861e+00
0.000000000000000000e+00,0.000000000000000000e+00,-1.954877230789045628e+00
0.000000000000000000e+00,0.000000000000000000e+00,-1.944615482870559964e+00
0.000000000000000000e+00,0.000000000000000000e+00,-1.934407602002487625e+00
0.000000000000000000e+00,0.000000000000000000e+00,-1.924253305420221105e+00
0.000000000000000000e+00,0.000000000000000000e+00,-1.914152311843471344e+00
0.000000000000000000e+00,0.000000000000000000e+00,-1.904104341468474848e+00
0.000000000000000000e+00,0.000000000000000000e+00,-1.894109115960243450e+00
0.000000000000000000e+00,0.000000000000000000e+00,-1.884166358444855138e+00
0.000000000000000000e+00,0.000000000000000000e+00,-1.874275793501783305e+00
0.000000000000000000e+00,0.000000000000000000e+00,-1.864437147156267516e+00
0.000000000000000000e+00,0.000000000000000000e+00,-1.854650146871724692e+00
0.000000000000000000e+00,0.000000000000000000e+00,-1.844914521542200703e+00
0.000000000000000000e+00,0.000000000000000000e+00,-1.835230001484857709e+00
0.000000000000000000e+00,0.000000000000000000e+00,-1.825596318432506582e+00
0.000000000000000000e+00,0.000000000000000000e+00,-1.816013205526174401e+00
0.000000000000000000e+00,0.000000000000000000e+00,-1.806480397307712149e+00
0.000000000000000000e+00,0.000000000000000000e+00,-1.796997629712442368e+00
0.000000000000000000e+00,0.000000000000000000e+00,-1.787564640061843235e+00
0.000000000000000000e+00,0.000000000000000000e+00,-1.778181167056273271e+00
0.000000000000000000e+00,0.000000000000000000e+00,-1.768846950767731796e+00
0.000000000000000000e+00,0.000000000000000000e+00,-1.759561732632661357e+00
0.000000000000000000e+00,0.000000000000000000e+00,-1.750325255444781236e+00
0.000000000000000000e+00,0.000000000000000000e+00,-1.741137263347966480e+00
0.000000000000000000e+00,0.000000000000000000e+00,-1.731997501829159125e+00
0.000000000000000000e+00,0.000000000000000000e+00,-1.722905717711317841e+00
0.000000000000000000e+00,0.000000000000000000e+00,-1.713861659146405092e+00
0.000000000000000000e+00,0.000000000000000000e+00,-1.704865075608410274e+00
0.000000000000000000e+00,0.000000000000000000e+00,-1.695915717886410601e+00
0.000000000000000000e+00,0.000000000000000000e+00,-1.687013338077667735e+00
0.000000000000000000e+00,0.000000000000000000e+00,-1.678157689580760614e+00
0.000000000000000000e+00,0.000000000000000000e+00,-1.669348527088753809e+00
0.000000000000000000e+00,0.000000000000000000e+00,-1.660585606582403173e+00
0.000000000000000000e+00,0.000000000000000000e+00,-1.651868685323396591e+00
0.000000000000000000e+00,0.000000000000000000e+00,-1.643197521847628906e+00
0.000000000000000000e+00,0.000000000000000000e+00,-1.634571875958513942e+00
0.000000000000000000e+00,0.000000000000000000e+00,-1.625991508720331380e+00
0.000000000000000000e+00,0.000000000000000000e+00,-1.617456182451607161e+00
0.000000000000000000e+00,0.000000000000000000e+00,-1.608965660718529866e+00
0.000000000000000000e+00,0.000000000000000000e+00,-1.600519708328400847e+00
0.000000000000000000e+00,0.000000000000000000e+00,-1.592118091323120987e+00
0.000000000000000000e+00,0.000000000000000000e+00,-1.583760576972707224e+00
0.000000000000000000e+00,0.000000000000000000e+00,-1.575446933768848368e+00
0.000000000000000000e+00,0.000000000000000000e+00,-1.567176931418490904e+00
0.000000000000000000e+00,0.000000000000000000e+00,-1.558950340837459869e+00
0.000000000000000000e+00,0.000000000000000000e+00,-1.550766934144113041e+00
0.000000000000000000e+00,0.000000000000000000e+00,-1.542626484653029095e+00
0.000000000000000000e+00,0.000000000000000000e+00,-1.534528766868726635e+00
0.000000000000000000e+00,0.000000000000000000e+00,-1.526473556479419846e+00
0.000000000000000000e+00,0.000000000000000000e+00,-1.518460630350803919e+00
0.000000000000000000e+00,0.000000000000000000e+00,-1.510489766519874433e+00
0.000000000000000000e+00,0.000000000000000000e+00,-1.502560744188777830e+00
0.000000000000000000e+00,0.000000000000000000e+00,-1.494673343718696534e+00
0.000000000000000000e+00,0.000000000000000000e+00,-1.486827346623764257e+00
0.000000000000000000e+00,0.000000000000000000e+00,-1.479022535565013285e+00
0.000000000000000000e+00,0.000000000000000000e+00,-1.471258694344354856e+00
0.000000000000000000e+00,0.000000000000000000e+00,-1.463535607898589719e+00
0.000000000000000000e+00,0.000000000000000000e+00,-1.455853062293452238e+00
0.000000000000000000e+00,0.000000000000000000e+00,-1.448210844717681578e+00
0.000000000000000000e+00,0.000000000000000000e+00,-1.440608743477129083e+00
0.000000000000000000e+00,0.000000000000000000e+00,-1.433046547988892971e+00
0.000000000000000000e+00,0.000000000000000000e+00,-1.425524048775486108e+00
0.000000000000000000e+00,0.000000000000000000e+00,-1.418041037459032649e+00
0.000000000000000000e+00,0.000000000000000000e+00,-1.410597306755494662e+00
0.000000000000000000e+00,0.000000000000000000e+00,-1.403192650468932490e+00
0.000000000000000000e+00,0.000000000000000000e+00,-1.395826863485792435e+00
0.000000000000000000e+00,0.000000000000000000e+00,-1.388499741769223750e+00
0.000000000000000000e+00,0.000000000000000000e+00,-1.381211082353427599e+00
0.000000000000000000e+00,0.000000000000000000e+00,-1.373960683338034006e+00
0.000000000000000000e+00,0.000000000000000000e+00,-1.366748343882510763e+00
0.000000000000000000e+00,0.000000000000000000e+00,-1.359573864200598781e+00
0.000000000000000000e+00,0.000000000000000000e+00,-1.352437045554777395e+00
0.000000000000000000e+00,0.000000000000000000e+00,-1.345337690250760998e+00
0.000000000000000000e+00,0.000000000000000000e+00,-1.338275601632020750e+00
0.000000000000000000e+00,0.000000000000000000e+00,-1.331250584074338494e+00
