vel_x (m/s),vel_y (m/s),vel_z (m/s)
7.070892362413072618e+00,-7.071319560954099082e+00,-1.221879966865115031e-03
7.070936767425677338e+00,-7.071329735211535628e+00,-1.258842933498345064e-03
7.070915886978115239e+00,-7.071301560278657306e+00,-1.334770491968277411e-03
7.070968999580069081e+00,-7.071337804385682269e+00,-1.367339320579158239e-03
7.070989650966561513e+00,-7.071359908869538025e+00,-1.414077342838181367e-03
7.070944693740671028e+00,-7.071395574201306822e+00,-1.509397518609547229e-03
7.070907078601773144e+00,-7.071399458179628006e+00,-1.516871772136998151e-03
7.070842476466569160e+00,-7.071450517168110572e+00,-1.598456657609757716e-03
7.072743005533065563e+00,-7.069600464438484444e+00,-1.454368380992060103e-03
7.076268481558731338e+00,-7.066127302264543886e+00,-1.359736679266193267e-03
7.081223907381150262e+00,-7.061009695283787302e+00,-1.437811268089590018e-03
7.087591161192952960e+00,-7.054642997952734973e+00,-1.614711339343305636e-03
7.095123748251799256e+00,-7.047108952830839712e+00,-1.647661443458602222e-03
7.103762853722364490e+00,-7.038357502324549486e+00,-1.592749901307356948e-03
7.113398689602517422e+00,-7.028703995445087394e+00,-1.684066997281682921e-03
7.123919177911775868e+00,-7.018088453924980818e+00,-1.673928533145235950e-03
7.135101642385270893e+00,-7.006685125791179303e+00,-1.731515480526518410e-03
7.147104630291998717e+00,-6.994432979268622397e+00,-1.933691480846651094e-03
7.159552549509134778e+00,-6.981554755011003977e+00,-1.866015581088205930e-03
7.172728621745114275e+00,-6.968041393189743360e+00,-1.749223979632786186e-03
7.186224712264672299e+00,-6.954105967554339962e+00,-1.852104515864043573e-03
7.200088740597503367e+00,-6.939600870441219982e+00,-1.800963955327771360e-03
7.214420602863365950e+00,-6.924610505537181382e+00,-1.860189948756093160e-03
7.229173733824597825e+00,-6.909248969230237236e+00,-1.833406055971007875e-03
7.244284399382567408e+00,-6.893448800275760568e+00,-1.820838833008132929e-03
7.259705990563414701e+00,-6.877394251905899480e+00,-1.806480736994430609e-03
7.275292915100191493e+00,-6.860981706776255074e+00,-1.983644068716008263e-03
7.291026765593391801e+00,-6.844193122356489134e+00,-1.883728257838864504e-03
7.306944987482484777e+00,-6.827208689405912523e+00,-1.858906302392506881e-03
7.323087316620553899e+00,-6.810015431251915885e+00,-1.840135025446444118e-03
7.339246874454048886e+00,-6.792574325176954808e+00,-1.915613276708126936e-03
7.355691138519029337e+00,-6.774910932588593226e+00,-1.908161702011428821e-03
7.372214056037627472e+00,-6.757045223837180536e+00,-1.864686050338546213e-03
7.388677731668865434e+00,-6.738939671945390231e+00,-1.980833671255127857e-03
7.405296919722370141e+00,-6.720756333740430577e+00,-1.993008756515291056e-03
7.421931864337541818e+00,-6.702434085086280469e+00,-1.806276675951411920e-03
7.438607713713604852e+00,-6.683903592817546091e+00,-1.717506467285764490e-03
7.455330857358835495e+00,-6.665238236540671934e+00,-1.688608141095891343e-03
7.472064143142083559e+00,-6.646462868578651317e+00,-1.718803199407429672e-03
7.488891644022544369e+00,-6.627624574911818556e+00,-1.706013640493393279e-03
7.505724290955066103e+00,-6.608734606797014521e+00,-1.788200208106573413e-03
7.522505055849676658e+00,-6.589539000473111585e+00,-1.961962091514337595e-03
7.539345191403383772e+00,-6.570182267892312744e+00,-2.176021854920200810e-03
7.556186783659463835e+00,-6.550908396644644860e+00,-2.088738012493687214e-03
7.573000897057894143e+00,-6.531461379418899149e+00,-2.096323310971426324e-03
7.589665959405936135e+00,-6.511921089976625332e+00,-2.045081663607982610e-03
7.606396714508131929e+00,-6.492415375213610673e+00,-2.082179570508681504e-03
7.623242919781715976e+00,-6.472828933809374519e+00,-2.221896655647989573e-03
7.639925148131354149e+00,-6.453086762193221304e+00,-2.364121240265649668e-03
7.656514035043714195e+00,-6.433292901020589483e+00,-2.469500511910896392e-03
7.673130027272115683e+00,-6.413447414410138769e+00,-2.490059058742972922e-03
7.689638512367400480e+00,-6.393578539686983753e+00,-2.575079928279777781e-03
7.706141051828396371e+00,-6.373634473802755274e+00,-2.591921976562461174e-03
7.722641085930298743e+00,-6.353603830819436027e+00,-2.590572313810379779e-03
7.739099087128818333e+00,-6.333448489381009239e+00,-2.610694497663699522e-03
7.755591087948552342e+00,-6.313178389845692351e+00,-2.562291044725590380e-03
7.772056497942291031e+00,-6.292933226265090774e+00,-2.495070295176927445e-03
7.788439217038063411e+00,-6.272608024895108159e+00,-2.451654939413151161e-03
7.804791436359853840e+00,-6.252229811922570768e+00,-2.528528849198033012e-03
7.821143808298757882e+00,-6.231834315579590111e+00,-2.604277464161442682e-03
7.837376241033071622e+00,-6.211459774716381332e+00,-2.503464044567325908e-03
7.853496979033638858e+00,-6.190990522837677368e+00,-2.415654313217813383e-03
7.869654194388309598e+00,-6.170463085966455985e+00,-2.456087492569252340e-03
7.885690842326470218e+00,-6.149949623746588045e+00,-2.507329497405649203e-03
7.901730972071796089e+00,-6.129333971688937233e+00,-2.432136238380708509e-03
7.917742808748473138e+00,-6.108660488410543543e+00,-2.198207727887053348e-03
7.933664518011839029e+00,-6.087880818305007935e+00,-2.309930155664956155e-03
7.949559782816826292e+00,-6.067143444279527564e+00,-2.421838907265081147e-03
7.965403014907798784e+00,-6.046369090700862259e+00,-2.350683919665997115e-03
7.981137088686794279e+00,-6.025451954846348102e+00,-2.332837731343527770e-03
7.996845477268626823e+00,-6.004539335333660688e+00,-2.289539087948650690e-03
8.012423711272598226e+00,-5.983564467933080167e+00,-2.212170785744065147e-03
8.028085089616991965e+00,-5.962569558920194801e+00,-2.217201492046651061e-03
8.043666991756513340e+00,-5.941533843477345478e+00,-2.256665101128027540e-03
8.059091427588906953e+00,-5.920425612839230745e+00,-2.269153799515828858e-03
8.074603388082719491e+00,-5.899298242129018099e+00,-2.235945891621465929e-03
8.090119080804399232e+00,-5.878118982543645288e+00,-2.098637930150499577e-03
8.105463268111456898e+00,-5.856963660697761753e+00,-2.075008108581337645e-03
8.120732833117296323e+00,-5.835718770918116860e+00,-2.068909659070201912e-03
8.135973830119013428e+00,-5.814414441485508789e+00,-2.068323137287309942e-03
8.151186682044576415e+00,-5.793161525500269526e+00,-1.974862388012743435e-03
8.166323969710569841e+00,-5.771863937292064151e+00,-2.084418136801858244e-03
8.181409673083683387e+00,-5.750502475045846218e+00,-2.060106819566195208e-03
8.196501818088455238e+00,-5.729023273491348434e+00,-2.058350757964493710e-03
8.211452616443336794e+00,-5.707541366400869620e+00,-2.094852472033142086e-03
8.226333305601485790e+00,-5.686062205975129125e+00,-2.184319499825815390e-03
8.241170608360382843e+00,-5.664580488491104404e+00,-2.143851112215254887e-03
8.256101745398334302e+00,-5.642934438204064485e+00,-2.299518195994948097e-03
8.270874074568878243e+00,-5.621335588791957605e+00,-2.316807641996999553e-03
8.285493890468783817e+00,-5.599711898919216502e+00,-2.336790604045560146e-03
8.300121781185110237e+00,-5.578117993431204624e+00,-2.285187028358735654e-03
8.314688480218253019e+00,-5.556383483013460634e+00,-2.272242162627162443e-03
8.329233553482540131e+00,-5.534689079747753482e+00,-2.200554493336149241e-03
8.343758655935518576e+00,-5.512798434288036731e+00,-2.217743913302386728e-03
8.358257258117481214e+00,-5.490922442441299900e+00,-2.169099691200196758e-03
8.372616553748770230e+00,-5.469049950692232542e+00,-2.149702251785924004e-03
8.386913389978918332e+00,-5.447099301756177070e+00,-2.106374934927588739e-03
8.401174362420158914e+00,-5.425027803962228390e+00,-2.038076168531916064e-03
8.415387799155894299e+00,-5.403034084701896056e+00,-2.145577885065203059e-03
8.429503414297361275e+00,-5.380989806427520783e+00,-2.257961100694321106e-03
8.443583108000838777e+00,-5.358895298784201344e+00,-2.218314508090119767e-03
8.457636760035876833e+00,-5.336749158561809203e+00,-2.121482043164602156e-03
8.471582017430268507e+00,-5.314567556648098545e+00,-2.121241126815210949e-03
8.485526516576397782e+00,-5.292329166400988605e+00,-2.188754766617988928e-03
8.499363729983677729e+00,-5.270063312149672718e+00,-2.153949542163702876e-03
8.513078759643796900e+00,-5.247703253669921963e+00,-2.097784636994664588e-03
8.526785504927978820e+00,-5.225426011202475074e+00,-2.030391253785986030e-03
8.540415828542421650e+00,-5.203126951379866583e+00,-2.218587565590865104e-03
8.554017072327589233e+00,-5.180740941812581823e+00,-2.276864773940009273e-03
8.567517539102299295e+00,-5.158356217736834282e+00,-2.308011794605773544e-03
8.581033277880276700e+00,-5.135867414200994574e+00,-2.373273391175253176e-03
8.594438966938469093e+00,-5.113431194935439628e+00,-2.470700083622713074e-03
8.607743977439040961e+00,-5.090916046461688715e+00,-2.434366926966457026e-03
8.621045686192298163e+00,-5.068466428419474923e+00,-2.399831405051128328e-03
8.634241923975839228e+00,-5.045776305528300476e+00,-2.481735006115415570e-03
8.647418816214589299e+00,-5.023134251207922674e+00,-2.346950318527035034e-03
8.660469765604503323e+00,-5.000456248950802873e+00,-2.409850264029695082e-03
8.673584833136635197e+00,-4.977773928996762187e+00,-2.517649098507530967e-03
8.686641678343777428e+00,-4.955039282762670361e+00,-2.388634086379498762e-03
8.699603473516850372e+00,-4.932267027845876228e+00,-2.405533535816840613e-03
8.712515237581452965e+00,-4.909451645135057163e+00,-2.381024582224317183e-03
8.725353970491138256e+00,-4.886622135955330570e+00,-2.364490377757826663e-03
8.738152156706833651e+00,-4.863788608827884552e+00,-2.383365861524646030e-03
8.750890803729276968e+00,-4.840890427543399710e+00,-2.402282383261714407e-03
8.763516735298439997e+00,-4.818079270422207294e+00,-2.512076068196278291e-03
8.776150819801092240e+00,-4.795147039413336643e+00,-2.477369634808276357e-03
8.788678990395213830e+00,-4.772129136228310031e+00,-2.448763804352483992e-03
8.801125241065225424e+00,-4.749003922214001250e+00,-2.290414602097833128e-03
8.813574212714401668e+00,-4.725834134273076081e+00,-2.350872184437197664e-03
8.825966072914877003e+00,-4.702699180316539440e+00,-2.311430112249975109e-03
8.838299819505586186e+00,-4.679556517644914315e+00,-2.254282450271635763e-03
8.850494440791015549e+00,-4.656366808976214244e+00,-2.371147452761877134e-03
8.862666817767419047e+00,-4.633178146723423652e+00,-2.411995197683642570e-03
8.874752431654584939e+00,-4.609969080271707931e+00,-2.559839471073290136e-03
8.886846222708644660e+00,-4.586702739687918751e+00,-2.533272611107305859e-03
8.898805913197417539e+00,-4.563437536250475546e+00,-2.433273593863347940e-03
8.910701346520749411e+00,-4.540168924149901031e+00,-2.452773128572801817e-03
8.922635663398319039e+00,-4.516809544514244656e+00,-2.514026506534405500e-03
8.934402483361942870e+00,-4.493322771337102672e+00,-2.644818131904873044e-03
8.946085087259749713e+00,-4.469973246813792933e+00,-2.668443078347747938e-03
8.957787360411815669e+00,-4.446523102568103347e+00,-2.696657098425878432e-03
8.969400258011164695e+00,-4.423056144241347631e+00,-2.727617556047256305e-03
8.980950132846214018e+00,-4.399596186915666785e+00,-2.818784862723069592e-03
8.992419044521277272e+00,-4.376113357962093886e+00,-2.762563142529593594e-03
9.003832078797634253e+00,-4.352564325934166867e+00,-2.912965279033723209e-03
9.015181915282397540e+00,-4.329011942934514856e+00,-2.864773334504353616e-03
9.026558664134981314e+00,-4.305437371702014460e+00,-2.837559519334593473e-03
9.037773592551053170e+00,-4.281811449285170212e+00,-2.932303983904275147e-03
9.048938217430803732e+00,-4.258217411856416668e+00,-3.006770643663182405e-03
9.060124093629696063e+00,-4.234570837696368883e+00,-2.777033998223624352e-03
9.071156593425072856e+00,-4.210816284062998349e+00,-2.928448502515156385e-03
9.082155146177903760e+00,-4.187035021791206013e+00,-2.829721523583680638e-03
9.093049294425863849e+00,-4.163196419324465047e+00,-2.762389926454964905e-03
9.103886026191469583e+00,-4.139359890077213500e+00,-2.689553322031507272e-03
9.114749293475439273e+00,-4.115421474831288506e+00,-2.722640883588721850e-03
9.125506929101293352e+00,-4.091568175915452521e+00,-2.600783931006188984e-03
9.136138361928480833e+00,-4.067596373100784923e+00,-2.517241112782243970e-03
9.146819635748261845e+00,-4.043677180892195189e+00,-2.410301576302606007e-03
9.157440254416092884e+00,-4.019753252055336290e+00,-2.452113652408397827e-03
9.167971701367410020e+00,-3.995705331090216195e+00,-2.526762998943735128e-03
9.178444245311073502e+00,-3.971689487949344066e+00,-2.559882235956826430e-03
9.188806187942697434e+00,-3.947661120284567726e+00,-2.476234897523384940e-03
9.199166753751677916e+00,-3.923606302933717149e+00,-2.557166210015451684e-03
9.209431142842818829e+00,-3.899478074887189116e+00,-2.620562348923312444e-03
9.219579999256763969e+00,-3.875393910001477149e+00,-2.733166693066555516e-03
9.229819852064510499e+00,-3.851366426944642374e+00,-2.724590336894032894e-03
9.239969438101830690e+00,-3.827165072206508256e+00,-2.672350103622362413e-03
9.249981431265178244e+00,-3.802961693273242627e+00,-2.700458950713129080e-03
9.259946939866383175e+00,-3.778711482327060001e+00,-2.740599487993603672e-03
9.269791401865784763e+00,-3.754448613013864566e+00,-2.726648447234987678e-03
9.279613326685611341e+00,-3.730112425097502626e+00,-2.728588791487649400e-03
9.289320463416679274e+00,-3.705814589369903711e+00,-2.756112118922169219e-03
9.298986488068859302e+00,-3.681456722668390746e+00,-2.770933002883732912e-03
9.308546791354643801e+00,-3.657133760474331474e+00,-2.778022136862654673e-03
9.318011895674507272e+00,-3.632648893587905548e+00,-2.690499326381656786e-03
9.327446678664985669e+00,-3.608200091312185886e+00,-2.724798885646615137e-03
9.336846341061182386e+00,-3.583838410766473803e+00,-2.701382196363061663e-03
9.346203617294701615e+00,-3.559362843406936427e+00,-2.744287694832041498e-03
9.355507493556133980e+00,-3.534911665020362026e+00,-2.716976905388010510e-03
9.364704038711133549e+00,-3.510438933803689210e+00,-2.744599917969081735e-03
9.373838506440169027e+00,-3.485788264821400695e+00,-2.741933546347195133e-03
9.382849683049659717e+00,-3.461237492973084695e+00,-2.804280444339032289e-03
9.391841947322955519e+00,-3.436597840779561874e+00,-2.691270228830665301e-03
9.400777167283083102e+00,-3.411928823048016479e+00,-2.670807457431974546e-03
9.409627616698831076e+00,-3.387404639430177333e+00,-2.657114157511498553e-03
9.418467844351393836e+00,-3.362800184565541084e+00,-2.687208804124484839e-03
9.427252398228077368e+00,-3.338140234780891280e+00,-2.710243344578823141e-03
9.435918233256703758e+00,-3.313465642383978782e+00,-2.708702682476042158e-03
9.444492964963277615e+00,-3.288700059954486665e+00,-2.846370423742766113e-03
9.453048975910844476e+00,-3.263975589717698966e+00,-2.866065177085376416e-03
9.461559789789365738e+00,-3.239190729960548687e+00,-2.774766399482995419e-03
9.469984214974360270e+00,-3.214444867747223267e+00,-2.727606070033628243e-03
9.478301496004370108e+00,-3.189618911121354650e+00,-2.655512553622573196e-03
9.486752012916337407e+00,-3.164795286662840379e+00,-2.688920109086696299e-03
9.495031087383930313e+00,-3.139920066622245542e+00,-2.558257777871147248e-03
9.503225765255407964e+00,-3.115004463333841844e+00,-2.636735294835449318e-03
9.511350615773071837e+00,-3.090104137988786359e+00,-2.639639599602610666e-03
9.519372870088158578e+00,-3.065164855138863498e+00,-2.655402156034764385e-03
9.527322226265088290e+00,-3.040182676339545420e+00,-2.717487551050399089e-03
9.535224947209339774e+00,-3.015268091587903321e+00,-2.939841635762575293e-03
9.543157140078294631e+00,-2.990309167592211104e+00,-2.784820276228637537e-03
9.550982373444689699e+00,-2.965209136030709125e+00,-2.876140077014254035e-03
9.558777994699230618e+00,-2.940321832210324615e+00,-2.810433563914560649e-03
9.566398210988802830e+00,-2.915299369953040731e+00,-2.866792825331788541e-03
9.573925266060216543e+00,-2.890191794622569255e+00,-2.875393167512361580e-03
9.581478550656024495e+00,-2.865048354682901088e+00,-2.917789098653836028e-03
9.588843944735961244e+00,-2.839877323850788837e+00,-2.990992692272897036e-03
9.596225985946331249e+00,-2.814869894610551260e+00,-2.837415124156007339e-03
9.603537140432989005e+00,-2.789647675541468974e+00,-2.834085711355324982e-03
9.610755981524327751e+00,-2.764578299234117686e+00,-2.816758459540816793e-03
9.617924667765676006e+00,-2.739342306345700973e+00,-2.828359310711487697e-03
9.625037121817916486e+00,-2.714162580597856866e+00,-2.812044826077641710e-03
9.632173057940192962e+00,-2.688951463600867786e+00,-2.844868140364987825e-03
9.639170946392376038e+00,-2.663737784130313813e+00,-2.735024159482856571e-03
9.646162937961248574e+00,-2.638416822252951377e+00,-2.642227102717419670e-03
9.652977323109483976e+00,-2.613022427753280752e+00,-2.794518748389147704e-03
9.659780362948181320e+00,-2.587789289036272145e+00,-2.901411112607141501e-03
9.666528198423915086e+00,-2.562495691899282502e+00,-2.835323470130840344e-03
9.673324728736931277e+00,-2.537286289223013913e+00,-2.833366508086201940e-03
9.679978960350911876e+00,-2.512059688867032570e+00,-2.821155361423914772e-03
9.686467254336653454e+00,-2.486615968529549026e+00,-2.718149378822829441e-03
9.692989755197976010e+00,-2.461254740953702669e+00,-2.716436763560297046e-03
9.699431485988860402e+00,-2.435864972229896175e+00,-2.551953875541492205e-03
9.705767082063109896e+00,-2.410540550029429241e+00,-2.457061332157198848e-03
9.712066188171641912e+00,-2.385115139943822626e+00,-2.311724061595930857e-03
9.718253052408094561e+00,-2.359627695266735881e+00,-2.350734236074811332e-03
9.724476811786399111e+00,-2.334216783258071803e+00,-2.319250078864180074e-03
9.730594104309318482e+00,-2.308766098550173229e+00,-2.321028769054697249e-03
9.736705639229073839e+00,-2.283280569659005277e+00,-2.237954661235909241e-03
9.742721847254943057e+00,-2.257697270178860904e+00,-2.318089450178511830e-03
9.748596896958551028e+00,-2.232138279115555513e+00,-2.290821918454398649e-03
9.754374556992580381e+00,-2.206548465652880431e+00,-2.215999046667550647e-03
9.760061043251008428e+00,-2.180870928389726071e+00,-2.094091108818348611e-03
9.765764226746872723e+00,-2.155306864026865998e+00,-2.128871285065746244e-03
9.771352935265225526e+00,-2.129646917394476091e+00,-1.961527377752940275e-03
9.776893224049691966e+00,-2.104082380353289317e+00,-1.975856156465318359e-03
9.782366809758805459e+00,-2.078422375785621057e+00,-2.074689364511471575e-03
9.787773104023772319e+00,-2.052833135201517223e+00,-2.027480002258396502e-03
9.793101166658036760e+00,-2.027121466486874635e+00,-1.973751257026722106e-03
9.798347797674493265e+00,-2.001506027384738484e+00,-1.918975982143494418e-03
9.803608259296339611e+00,-1.975831281703023468e+00,-2.013657050234153503e-03
9.808732353504025170e+00,-1.950080055227582099e+00,-2.012169656952174802e-03
9.813828385088003259e+00,-1.924535089310694946e+00,-2.099312127785832142e-03
9.818796838442676034e+00,-1.898812956969927024e+00,-2.119107512586408497e-03
9.823770207299466151e+00,-1.873140330496003259e+00,-2.206489329930733621e-03
9.828637077547101697e+00,-1.847427101164773378e+00,-2.103258281341016233e-03
9.833397086983056923e+00,-1.821676915547321141e+00,-2.090991737585473544e-03
9.838089445643541708e+00,-1.795948788267845986e+00,-2.122509214795874951e-03
9.842819503740267706e+00,-1.770168009490177941e+00,-2.195451214957731476e-03
9.847393666098010812e+00,-1.744321895127926014e+00,-2.120068309363182333e-03
9.851842827424553306e+00,-1.718515705605177857e+00,-2.186245786953442804e-03
9.856264362801882228e+00,-1.692730388322551960e+00,-2.134031963617838076e-03
9.860718305053609356e+00,-1.666923451025906555e+00,-2.159034265886864822e-03
9.865074589780959968e+00,-1.641061560610491687e+00,-2.303446286073243445e-03
9.869340043763394021e+00,-1.615191162724312735e+00,-2.382324594582852038e-03
9.873530389546099073e+00,-1.589366769191841167e+00,-2.394194737602830907e-03
9.877606493439280655e+00,-1.563526025028725508e+00,-2.265319915847058795e-03
9.881641419976164187e+00,-1.537737867821329374e+00,-2.291853331897712384e-03
9.885522735132067140e+00,-1.511934436703570306e+00,-2.109533031971881981e-03
9.889428654881083247e+00,-1.486018857438527796e+00,-2.082747032213983461e-03
9.893363327992855005e+00,-1.460042514071234976e+00,-2.065650461274888983e-03
9.897116958988094737e+00,-1.434155542758087654e+00,-1.833401713222185649e-03
9.900865837272430525e+00,-1.408141732054211337e+00,-1.806419847095595572e-03
9.904601230810024859e+00,-1.382213653999815106e+00,-1.893042478449054843e-03
9.908222122082142036e+00,-1.356283919791852144e+00,-1.916049339758367455e-03
9.911685602269253437e+00,-1.330296367144106817e+00,-1.984119189619794592e-03
9.915142601897661834e+00,-1.304370878703978276e+00,-1.974916175523839124e-03
9.918561311468936381e+00,-1.278331514452383244e+00,-1.995061862614264103e-03
9.921895528278847465e+00,-1.252289537628803018e+00,-2.020577392711513879e-03
9.925139664298235687e+00,-1.226302240217460149e+00,-2.048852965275515647e-03
9.928319934795919011e+00,-1.200283826042263247e+00,-2.019847416161443809e-03
9.931525722572811077e+00,-1.174345078466039194e+00,-2.031413222670629907e-03
9.934527113384527652e+00,-1.148367775439954386e+00,-2.169172168748230694e-03
9.937431960383182883e+00,-1.122379428640624122e+00,-2.192734274298120678e-03
