q0 (),q1,q2,q3
9.238759194005865538e-01,-6.777276985689323192e-06,2.448537951242296974e-05,-3.826921542261552678e-01
9.238768659593645793e-01,-8.437567380744694586e-06,2.529450347527606311e-05,-3.826898689985113178e-01
9.238768404312192040e-01,-1.225866369723021420e-05,2.747016987345700931e-05,-3.826899303743729885e-01
9.238769162232112198e-01,-1.237286610988435611e-05,2.113245699659114341e-05,-3.826897477986848095e-01
9.238794601392925632e-01,-9.154615761479734351e-06,1.875038882257183150e-05,-3.826836065176366652e-01
9.238799004604250076e-01,-1.191552628464583440e-05,2.236802309220819931e-05,-3.826825432168640684e-01
9.238798735562732123e-01,-1.015131178190368333e-05,2.191401320388290341e-05,-3.826826082465359380e-01
9.238790772982657939e-01,-9.723650318061284690e-06,2.367130345147743750e-05,-3.826845304890506561e-01
9.238774434803675994e-01,-1.153530646754355477e-05,1.718618106772246904e-05,-3.826884751331715018e-01
9.238776588971884252e-01,-7.893898593527675489e-06,1.880635181337102379e-05,-3.826879550948234510e-01
9.238773520098866321e-01,-5.042173854001305281e-06,1.127240468684262003e-05,-3.826886963194879310e-01
9.238766317451312382e-01,-1.721450482132275313e-06,9.902256780331579057e-06,-3.826904352270293352e-01
9.238779572009380159e-01,3.421825660282967783e-07,2.836119824713901137e-06,-3.826872354678962918e-01
9.238776086060461745e-01,4.266126764193231727e-06,-2.341922942840495521e-06,-3.826880770192467862e-01
9.238778979165566119e-01,7.059748126629850968e-06,-6.662815086878089262e-06,-3.826873784788982769e-01
9.238760084794748195e-01,5.377751631584784748e-06,-2.547355864466846384e-06,-3.826919399734258764e-01
9.238767666009378710e-01,7.210822745024237302e-06,5.680288193569688427e-07,-3.826901097267568219e-01
9.238763752084379055e-01,1.031486365732706304e-05,-5.145542415943154593e-06,-3.826910545059090674e-01
9.238772392734029282e-01,9.853955197068499570e-06,-1.271316076642213398e-05,-3.826889683461364711e-01
9.238767315185242301e-01,8.142359234295255669e-06,-1.324594016328881345e-05,-3.826901941739502266e-01
9.238744282925556162e-01,2.348780677560136496e-06,-1.042534908496059689e-05,-3.826957546575333047e-01
9.238751359933170537e-01,7.528676585428287487e-06,-8.006177448993867838e-06,-3.826940461681497818e-01
9.238740603810771113e-01,7.084807263079240887e-06,-8.957713975872732978e-06,-3.826966428184948588e-01
9.238745476284642155e-01,8.349317664461901849e-06,-8.026128997500741479e-06,-3.826954665398725752e-01
9.238755322953641214e-01,1.206268687047205882e-05,-2.738355256598837696e-06,-3.826930893979540449e-01
9.238770265912532587e-01,1.042728462393646005e-05,-1.557800370536998565e-06,-3.826894819899673283e-01
9.238778816563768537e-01,1.237119879947803979e-05,-1.345633394342048093e-06,-3.826874176547594431e-01
9.238790322322939508e-01,1.103584772184621648e-05,3.019423978144615840e-06,-3.826846399721489655e-01
9.238804804223560430e-01,1.223343120606430035e-05,4.947068023330131279e-07,-3.826811437014569495e-01
9.238793630371545662e-01,1.045980635278554721e-05,2.004045509536586495e-06,-3.826838413633866787e-01
9.238792585251979217e-01,9.048373579883155969e-06,-1.396536856530775370e-06,-3.826840937158313416e-01
9.238794734088365823e-01,8.335191685131089842e-06,7.380492096603822705e-06,-3.826835748890508038e-01
9.238795514454744007e-01,6.161496512730111328e-06,7.507075915550195827e-06,-3.826833865306789040e-01
9.238785759131674657e-01,3.335136639483273459e-06,2.448753432187667577e-06,-3.826857417667113292e-01
9.238766256833060853e-01,1.111652947992952770e-06,-9.136553093877630214e-07,-3.826904499905347534e-01
9.238752840203862116e-01,-2.693729714352235835e-06,-2.044976870074991281e-06,-3.826936889534663377e-01
9.239258282864887262e-01,-2.552191911380360445e-06,-1.111726477457447020e-06,-3.825716453389823024e-01
9.240205199926273538e-01,-5.410791829695705261e-06,-3.528017974678636145e-06,-3.823428809208180290e-01
9.241545764711162070e-01,-2.199689172492426402e-07,-8.294609200174075098e-06,-3.820187413185943126e-01
9.243287343800147271e-01,-2.398910798921873829e-06,-8.963361974820968831e-06,-3.815971576326838144e-01
9.245332390262890332e-01,3.703238418248324005e-06,-1.025739790712301583e-05,-3.811014167077190207e-01
9.247685371087728257e-01,7.599193271046578198e-06,-1.424035881458885641e-05,-3.805300940965962719e-01
9.250286348380249990e-01,7.900509294162885325e-06,-1.528129106503616641e-05,-3.798973867161550833e-01
9.253111534369246050e-01,1.217688636947540088e-05,-1.061136611095133473e-05,-3.792087407541530619e-01
9.256154913330760792e-01,1.256619924881766874e-05,-1.401337464766320858e-05,-3.784652716563889352e-01
9.259391558222066498e-01,1.529896307089597583e-05,-1.535520241599916169e-05,-3.776727144571329076e-01
9.262777322766608812e-01,1.899777616709032768e-05,-2.109316099657351784e-05,-3.768415607156005431e-01
9.266293634587376982e-01,1.501193012631289018e-05,-1.363445928807384622e-05,-3.759760928101654187e-01
9.269989637532638493e-01,1.570469607239656463e-05,-2.080441747071573127e-05,-3.750638885855500648e-01
9.273753988358326428e-01,4.433739059761413927e-06,-1.772098815336055561e-05,-3.741321548602694613e-01
9.277608257005535153e-01,2.097967368096848338e-07,-2.536265743802421947e-05,-3.731753604568755489e-01
9.281590114356967902e-01,1.772078027858794383e-06,-2.525020214577961138e-05,-3.721838911747755163e-01
9.285652308379896969e-01,-3.048443746648482054e-06,-2.627254067165843372e-05,-3.711692489677071993e-01
9.289770083928043931e-01,-1.635628899258624536e-06,-2.498092601140761384e-05,-3.701374302213075729e-01
9.293953042552992594e-01,-3.331612621411310244e-06,-2.836338146490611676e-05,-3.690858539860590315e-01
9.298170196645068053e-01,-4.328130661853063247e-06,-2.590575308823536788e-05,-3.680221586431626224e-01
9.302469016705267046e-01,-6.011074479855378969e-06,-2.865898755582033217e-05,-3.669341917495766436e-01
9.306779759330126023e-01,-6.679554240901156223e-06,-2.742684520277680714e-05,-3.658394515581699924e-01
9.311153556445801449e-01,-1.123925930897993527e-05,-2.549788838003287086e-05,-3.647248191532945216e-01
9.315532119503475705e-01,-7.128524551172211361e-06,-2.447170880746074031e-05,-3.636050228686489305e-01
9.319951841879450249e-01,2.746046578943962134e-06,-1.847000440790910752e-05,-3.624706557802944706e-01
9.324389005407898168e-01,6.093824902854278377e-06,-2.189662945452184602e-05,-3.613276854071469368e-01
9.328823639492099806e-01,1.110135577933129991e-05,-1.671343524040804613e-05,-3.601811969411434777e-01
9.333303449911281024e-01,8.221061195465234432e-06,-1.223742047590259045e-05,-3.590187556401499558e-01
9.337775879576204474e-01,2.949098190792519451e-06,-8.046011136101374888e-06,-3.578539033664621116e-01
9.342245839721255996e-01,-6.248010161827048955e-06,-4.065055301693740108e-06,-3.566853328166811887e-01
9.346727417636900848e-01,-8.231401502693796453e-06,-6.161258077307778800e-06,-3.555093046577388893e-01
9.351221269677190140e-01,-2.021110922873164794e-07,-1.866312387566459389e-06,-3.543255673132336692e-01
9.355705869839699984e-01,2.780156312876411435e-06,-3.958690180562242952e-06,-3.531397411040977929e-01
9.360200898928676683e-01,-1.786360302260836543e-06,-4.477951172649086492e-07,-3.519465745160138548e-01
9.364680644130943810e-01,4.466449273498086328e-06,3.390181530178879679e-06,-3.507528535920268475e-01
9.369179137983849603e-01,-3.937978724340000440e-07,2.353805795568817112e-06,-3.495494568698205851e-01
9.373639278602425851e-01,2.943746511426121658e-06,-2.486692823442023466e-06,-3.483516423552051600e-01
9.378105482247608427e-01,3.719989047093077629e-06,-5.034292972480254702e-06,-3.471474839303763105e-01
9.382567923952722655e-01,-3.909084456838888645e-07,-8.294139126590845053e-06,-3.459395777519382875e-01
9.387010665156350075e-01,-4.390381533589092104e-07,-7.767999964630300375e-06,-3.447322260274987005e-01
9.391437321214743950e-01,-4.481519972269083119e-07,-1.185701299945239392e-05,-3.435244536800236004e-01
9.395891583778405165e-01,-4.885362239244871913e-07,-1.071562246690865832e-05,-3.423042701220042061e-01
9.400319444521364476e-01,-6.015315757180912806e-06,-5.034122193123315441e-06,-3.410864162466881178e-01
9.404752822668248635e-01,-1.174068982481819785e-05,-6.831530953778010447e-06,-3.398620944745419648e-01
9.409157300194834761e-01,1.563443107340439400e-06,-1.985580768522617425e-06,-3.386407964134204307e-01
9.413554624996844922e-01,-8.703808804921314943e-07,-7.139588847308812220e-06,-3.374164980706689798e-01
9.417940366578885225e-01,-4.994220628256913826e-06,-7.305994289579413679e-06,-3.361904109835973098e-01
9.422321143501738439e-01,-1.092839801226909246e-05,-7.205698201203617438e-06,-3.349606581612967204e-01
9.426666850744038761e-01,-4.285869591157442495e-06,-3.170106562409316203e-06,-3.337357050457988583e-01
9.431023284300250609e-01,-2.766396942365748423e-07,-4.666665553844591394e-06,-3.325026286933844277e-01
9.435364747125023488e-01,-1.127385496039332298e-06,-4.990439865318012364e-06,-3.312686536044842089e-01
9.439677987659348402e-01,2.215834357844203472e-07,-3.585453316489454468e-06,-3.300375658619649766e-01
9.443983124155769238e-01,6.233004216032744092e-07,-5.777817837149332107e-06,-3.288036305651731994e-01
9.448258747359247200e-01,2.488773744865945757e-06,-5.171286674151942978e-06,-3.275729939976103067e-01
9.452538097035992903e-01,5.811355221004622306e-06,-7.861361690752806854e-07,-3.263360770837973046e-01
9.456773301046335067e-01,4.146663858542062560e-06,-1.859339799750746461e-06,-3.251067321750197303e-01
9.461022779624412848e-01,6.190249943058895099e-06,3.215196940309002763e-07,-3.238679971776414201e-01
9.465221814917853527e-01,4.323349288049615626e-06,2.376135584100755749e-06,-3.226387452239646292e-01
9.469432603367397006e-01,1.033234961202670708e-05,-4.116042794409636225e-06,-3.214007803026098786e-01
9.473617767452597871e-01,1.218426235794222431e-05,-8.443520265973430440e-06,-3.201650570288940845e-01
9.477798019722553091e-01,1.568846915210854613e-05,-8.277756725934198786e-06,-3.189254562727525388e-01
9.481950137059681483e-01,1.639492971291659355e-05,-7.361800751084404553e-06,-3.176888661255679591e-01
9.486089199766871705e-01,1.469440624503045419e-05,-8.780734147565135241e-06,-3.164508123668450246e-01
9.490213602769798085e-01,1.525677238943542479e-05,5.641248427304007641e-06,-3.152117660770901164e-01
9.494338478659285485e-01,1.767528782602419008e-05,5.493296332785800324e-06,-3.139671450707934297e-01
9.498420367384053931e-01,2.046835783364643629e-05,1.065406411661923704e-06,-3.127300830181657387e-01
9.502492771963144680e-01,1.708674670531628776e-05,-3.488864698168797801e-06,-3.114904667622314105e-01
9.506551698041978415e-01,1.897994490427878947e-05,-8.358308528099021222e-06,-3.102494926578482914e-01
9.510613756640177163e-01,1.945975181149890433e-05,-8.557405006858736572e-06,-3.090020376440182903e-01
9.514651607400691491e-01,2.325900559927371539e-05,-5.255515438295721445e-06,-3.077564740655711617e-01
9.518658976540987915e-01,2.693166361480864662e-05,-5.656416943278943948e-06,-3.065147828830566135e-01
9.522645354815214569e-01,2.473619237617626998e-05,-5.390175280920745758e-06,-3.052740634630277672e-01
9.526644197903646472e-01,2.194375327737579516e-05,-1.089691459959864046e-05,-3.040238521320603460e-01
9.530613882107775714e-01,2.440345373476941540e-05,-8.187850120572039782e-06,-3.027771286593093358e-01
9.534560092162893685e-01,1.939098929125146009e-05,-1.062784347019001792e-05,-3.015321508568954978e-01
9.538487410405138700e-01,1.798658949164609638e-05,-1.437343059276820754e-05,-3.002874933881094499e-01
9.542417802994349607e-01,1.117999358679098047e-05,-1.498127402237770642e-05,-2.990361589867251979e-01
9.546316364117457542e-01,8.521327007931148693e-06,-1.955693492871487079e-05,-2.977892514963321746e-01
9.550212061640164229e-01,7.833392718272446758e-06,-2.132519946642921017e-05,-2.965375107147509848e-01
9.554084974069739777e-01,-2.024227791702843953e-06,-2.712937224211032236e-05,-2.952873216757669339e-01
9.557934782465662416e-01,-3.182411207073063273e-06,-2.334318077792827824e-05,-2.940388178222370641e-01
9.561786010017742088e-01,2.349557133795115498e-06,-2.116604688037738801e-05,-2.927840202824735227e-01
9.565620544075497111e-01,5.953896927328449142e-06,-2.187728074816016016e-05,-2.915287902652901608e-01
9.569438685980095061e-01,7.621629254781139326e-06,-2.117018969819486489e-05,-2.902730298295197464e-01
9.573240674966441155e-01,8.936568442621527997e-06,-2.387676930190542587e-05,-2.890166589345996018e-01
9.577007994072509467e-01,1.447444400957939398e-05,-1.721678404578554311e-05,-2.877658393708072970e-01
9.580760628609867879e-01,1.867312891686649973e-05,-1.266477264154218285e-05,-2.865139739414266362e-01
9.584498987399323600e-01,1.896274787065487246e-05,-7.916318620773048973e-06,-2.852609177282434127e-01
9.588227130664187525e-01,2.322779824014325207e-05,-6.186348043632299361e-06,-2.840052892643910032e-01
9.591944272504044910e-01,2.358960836959227638e-05,-6.688744709314435876e-06,-2.827473255939996766e-01
9.595637504368816906e-01,2.520098019816012920e-05,-1.354075494925858219e-05,-2.814913995650034639e-01
9.599328792065048299e-01,2.990805811722671134e-05,-1.221984132622672835e-05,-2.802300240418456601e-01
9.602986573404327375e-01,3.096271192803123613e-05,-1.053050934408957736e-05,-2.789739909751103308e-01
9.606631486101068207e-01,3.878429592008006605e-05,-1.085178284451320121e-05,-2.777162459787557158e-01
9.610256031288658685e-01,4.411824476237376691e-05,-7.908983573021917423e-06,-2.764593787915833878e-01
9.613864112712076082e-01,4.523709504592186473e-05,-1.231286747907412530e-05,-2.752020458228230382e-01
9.617459581149344627e-01,4.518365973045731409e-05,-1.735906927583227423e-05,-2.739428949739093899e-01
9.621031105251417470e-01,4.054410860615006415e-05,-2.531249287083498314e-05,-2.726859043538925054e-01
9.624602808807760645e-01,4.331863560591414088e-05,-2.095121799081184347e-05,-2.714225587740266010e-01
9.628146549776608332e-01,4.233494192822811510e-05,-2.547963037797366812e-05,-2.701627985470774762e-01
9.631674971639088145e-01,3.995891866874004414e-05,-2.171929317403816027e-05,-2.689021575565524458e-01
9.635175774955514472e-01,4.371136767745847522e-05,-2.482559481935023532e-05,-2.676450547462256302e-01
9.638682506435385378e-01,4.360314242547677643e-05,-2.642145216110918318e-05,-2.663794151244375241e-01
9.642159047858297471e-01,4.826156925620050454e-05,-2.476803269229109841e-05,-2.651182491180291700e-01
9.645620228833022836e-01,5.386071460060759921e-05,-2.757605015983703993e-05,-2.638562115051615309e-01
9.649050702310842942e-01,5.480917122928525702e-05,-3.076771320977941446e-05,-2.625989365775290296e-01
9.652475421103656750e-01,5.093870438121108610e-05,-2.917849847003809783e-05,-2.613372897306494025e-01
9.655900456885846417e-01,4.995974832301903671e-05,-3.474105669359121254e-05,-2.600689523264926861e-01
9.659289872577335734e-01,4.939037997255771740e-05,-3.693288066585616281e-05,-2.588072405706645651e-01
9.662677095289705642e-01,4.630625946121352110e-05,-3.717790391717448197e-05,-2.575397250817252348e-01
9.666047120174199314e-01,4.657893107585043874e-05,-4.501450315941124384e-05,-2.562719776132743044e-01
9.669392186831317071e-01,4.885461061703196413e-05,-5.300341498953268105e-05,-2.550069453491807248e-01
9.672737118278127433e-01,5.232952128707598477e-05,-5.512627644327364120e-05,-2.537352175586987668e-01
9.676055343853590118e-01,5.440926382004599620e-05,-4.745558137749376665e-05,-2.524668782522247468e-01
9.679362472318806532e-01,5.070141512107042035e-05,-4.092418084136173191e-05,-2.511959733937659811e-01
9.682648104637446851e-01,4.697971096317358607e-05,-4.168709009030616901e-05,-2.499264949394158497e-01
9.685929182061913112e-01,4.763225142588500875e-05,-3.921643060525517994e-05,-2.486518751066529864e-01
9.689176961318660686e-01,4.842988381280634021e-05,-3.683470892775391668e-05,-2.473832945456646282e-01
9.692397707939249818e-01,5.080336979880837055e-05,-3.586515517410638937e-05,-2.461183919256099140e-01
9.695603715757338259e-01,4.368559558596933623e-05,-3.619306380794075340e-05,-2.448523690952479348e-01
9.698809060269584226e-01,4.038078476891556503e-05,-3.680107203717782017e-05,-2.435796073964311970e-01
9.702003133769372401e-01,3.669169234843675171e-05,-3.762332908622620787e-05,-2.423042491610441496e-01
9.705175202260479805e-01,3.743260566720418495e-05,-4.327436071244032418e-05,-2.410305782684266929e-01
9.708308983510549606e-01,3.622911363146467224e-05,-4.203169234088731615e-05,-2.397652262686811864e-01
9.711426095618419518e-01,3.537723869974554035e-05,-4.344614830253159523e-05,-2.384995361720830265e-01
9.714527533662751235e-01,3.100936281220578256e-05,-3.768580935466938042e-05,-2.372331039195039737e-01
9.717626731868646006e-01,3.495522525201976132e-05,-4.476924950976722193e-05,-2.359603860281747623e-01
9.720703233417666844e-01,3.751344576405562321e-05,-5.264580972319042975e-05,-2.346897575510988321e-01
9.723756643183475434e-01,3.646116229549442171e-05,-5.134217922962014950e-05,-2.334214289134924902e-01
9.726807827614372126e-01,3.863508661419927761e-05,-5.094271087175498958e-05,-2.321467009431068818e-01
9.729843057838357678e-01,4.436664047719492251e-05,-5.078659957335468077e-05,-2.308712544919131193e-01
9.732854037763102317e-01,4.220715926897910630e-05,-4.985608972761189486e-05,-2.295986030639358133e-01
9.735857015274295145e-01,3.886925551838144060e-05,-4.997177083023335601e-05,-2.283218731820194636e-01
9.738827032756006696e-01,3.380282120230223045e-05,-5.000240093333387575e-05,-2.270517047232585017e-01
9.741791006424262989e-01,3.610630277632295769e-05,-4.957775574175012155e-05,-2.257766066489053369e-01
9.744749059309645300e-01,3.349034557191879062e-05,-5.379253941037396842e-05,-2.244964447281905251e-01
9.747693712089906537e-01,3.988300792458507142e-05,-5.692358435266243983e-05,-2.232143994501259165e-01
9.750610516418244389e-01,4.288611250726752247e-05,-4.904150814387870695e-05,-2.219367957929722079e-01
9.753501205409682573e-01,5.259461117365877918e-05,-4.576233058765104462e-05,-2.206629499946348161e-01
9.756383341303612733e-01,5.238557996616699075e-05,-4.237310029961307949e-05,-2.193851326676551361e-01
9.759238087323121036e-01,5.488023179736093110e-05,-4.594190374051594145e-05,-2.181117017193694163e-01
9.762081358873254677e-01,5.159239268065890754e-05,-4.982678494163781145e-05,-2.168355835256513819e-01
9.764915721824363182e-01,5.266886151504095160e-05,-4.809474506627022666e-05,-2.155555714185095340e-01
9.767743854196268005e-01,4.811285672425731494e-05,-4.453763678252242036e-05,-2.142703798700658080e-01
9.770549981817716612e-01,5.197956507677488043e-05,-4.828096603527381401e-05,-2.129871486618176990e-01
9.773327270106305642e-01,5.549273259810161822e-05,-4.449296261270657986e-05,-2.117090825989697556e-01
9.776089473592382006e-01,5.742901214203879369e-05,-4.253018773088872390e-05,-2.104298955382858383e-01
9.778825411769551668e-01,5.486107631408406214e-05,-4.388361202248325014e-05,-2.091548008671842429e-01
9.781550366769369287e-01,5.424815910167103293e-05,-4.322057741842293377e-05,-2.078766928076818399e-01
9.784267165410351907e-01,5.864696013297484179e-05,-4.685238542315246411e-05,-2.065941788243729205e-01
9.786964799412465332e-01,6.047560730284212227e-05,-4.864020994613458258e-05,-2.053124305234445834e-01
9.789640022320450496e-01,5.612614423532118728e-05,-4.571363910794433606e-05,-2.040330294190999816e-01
9.792300301365770565e-01,5.481562638613746049e-05,-4.333590826036185618e-05,-2.027524184713079825e-01
9.794944004267334137e-01,5.051611438460937791e-05,-3.466462258583810711e-05,-2.014713770716824448e-01
9.797578041942044402e-01,5.929880747277819001e-05,-3.381324269053431828e-05,-2.001865141833158723e-01
9.800183629673637764e-01,6.026893338329751819e-05,-3.600328532592672490e-05,-1.989070217920608508e-01
9.802787872781022482e-01,6.274299758388971143e-05,-3.697485617331265509e-05,-1.976195686382035965e-01
9.805379025690967865e-01,6.557374121134986952e-05,-3.555166875633906920e-05,-1.963298654345783933e-01
9.807939511822959533e-01,6.055768533450314007e-05,-3.423085882608329115e-05,-1.950467135976281796e-01
9.810486542447954816e-01,6.342645021900420713e-05,-3.071980565410966426e-05,-1.937615365284213742e-01
9.813013492897417756e-01,6.816027176322916013e-05,-3.395741079246453881e-05,-1.924776768438453689e-01
9.815520775502620809e-01,7.210574371668010689e-05,-3.524118119233846693e-05,-1.911949597023551162e-01
9.818018586891756883e-01,7.534599129550029347e-05,-3.885162287661568747e-05,-1.899081438169849256e-01
9.820501029382167069e-01,7.617897487265725158e-05,-3.560075062543232612e-05,-1.886202222678895479e-01
9.822961651035876374e-01,8.019378798899944592e-05,-3.280155604958605493e-05,-1.873345577190704825e-01
9.825403640968188856e-01,8.269786114005888984e-05,-2.580431204726422746e-05,-1.860495240942365847e-01
9.827837796265965764e-01,7.960573613377331704e-05,-2.234911495768148202e-05,-1.847593993990702121e-01
9.830254865928276242e-01,7.773342007052077651e-05,-2.320144628619868755e-05,-1.834690331585754619e-01
9.832641631706153795e-01,7.612147126550365662e-05,-2.361236711429422219e-05,-1.821855621951626036e-01
9.835020882322773605e-01,8.073739804141644681e-05,-2.019486016811246809e-05,-1.808967537475165699e-01
9.837372660969115890e-01,7.903522444958763693e-05,-1.862498990925079217e-05,-1.796134312870762140e-01
9.839712923702236269e-01,7.214590585972813837e-05,-1.251419892752066310e-05,-1.783269200923824072e-01
9.842039311807324609e-01,7.595091465589123131e-05,-1.344676117502393888e-05,-1.770384588134321369e-01
9.844351283397415608e-01,7.516071425562523137e-05,-7.230605761258892128e-06,-1.757483211564248859e-01
9.846646270125125611e-01,7.594914695432311428e-05,-5.270645495966174438e-06,-1.744579219016925975e-01
9.848919422893888109e-01,7.784260721041042939e-05,3.568143171763419561e-07,-1.731700203667957128e-01
9.851178043054064082e-01,7.305861185538050663e-05,-1.540114862680670382e-06,-1.718805000590888088e-01
9.853430246236087875e-01,7.569444964276311077e-05,2.806953296130473954e-06,-1.705846361430870539e-01
