pos_x (m),pos_y (m),pos_z (m)
-2.707428457961445209e+06,4.688682333181275055e+06,3.360102290453895926e+06
-2.707428358475395478e+06,4.688682322998059914e+06,3.360102290431303903e+06
-2.707428258963723201e+06,4.688682313075438142e+06,3.360102290408983361e+06
-2.707428159426451661e+06,4.688682303413718008e+06,3.360102290386838373e+06
-2.707428059864501934e+06,4.688682294013132341e+06,3.360102290365152061e+06
-2.707427960277763661e+06,4.688682284873785451e+06,3.360102290343514178e+06
-2.707427860667602625e+06,4.688682275994674303e+06,3.360102290321712848e+06
-2.707427761034154333e+06,4.688682267376968637e+06,3.360102290300542023e+06
-2.707427661378047429e+06,4.688682259020204656e+06,3.360102290280029643e+06
-2.707427561700205784e+06,4.688682250924102962e+06,3.360102290259477217e+06
-2.707427462001242675e+06,4.688682243088735268e+06,3.360102290238526650e+06
-2.707427362282636110e+06,4.688682235514445230e+06,3.360102290217326954e+06
-2.707427262544213329e+06,4.688682228201041929e+06,3.360102290195283946e+06
-2.707427162786610425e+06,4.688682221149114892e+06,3.360102290175535250e+06
-2.707427063012191560e+06,4.688682214358435012e+06,3.360102290156107396e+06
-2.707426963220477104e+06,4.688682207829788327e+06,3.360102290137326811e+06
-2.707426863412099890e+06,4.688682201562138274e+06,3.360102290117381606e+06
-2.707426763587893452e+06,4.688682195555150509e+06,3.360102290098997764e+06
-2.707426663747230545e+06,4.688682189808934927e+06,3.360102290079487488e+06
-2.707426563892140519e+06,4.688682184324488044e+06,3.360102290059324820e+06
-2.707426464022491593e+06,4.688682179101039656e+06,3.360102290038260166e+06
-2.707426364139022306e+06,4.688682174139600247e+06,3.360102290016367100e+06
-2.707426264243243262e+06,4.688682169439774938e+06,3.360102289993176237e+06
-2.707426164336239919e+06,4.688682165002386086e+06,3.360102289969122969e+06
-2.707426064418255351e+06,4.688682160826544277e+06,3.360102289946215693e+06
-2.707425964490459301e+06,4.688682156912902370e+06,3.360102289923086762e+06
-2.707425864553413354e+06,4.688682153261013329e+06,3.360102289900919888e+06
-2.707425764606817160e+06,4.688682149871261790e+06,3.360102289879029151e+06
-2.707425664650978521e+06,4.688682146743959747e+06,3.360102289856362157e+06
-2.707425564687435981e+06,4.688682143878763542e+06,3.360102289834088646e+06
-2.707425464717536699e+06,4.688682141275830567e+06,3.360102289812008850e+06
-2.707425364740907680e+06,4.688682138934496790e+06,3.360102289790429175e+06
-2.707425264759439044e+06,4.688682136855044402e+06,3.360102289767980110e+06
-2.707425164773212280e+06,4.688682135037310421e+06,3.360102289746568538e+06
-2.707425064782366157e+06,4.688682133480698802e+06,3.360102289725277573e+06
-2.707424964787398465e+06,4.688682132185524330e+06,3.360102289704420138e+06
-2.707424864789155778e+06,4.688682131152584217e+06,3.360102289685080759e+06
-2.707424764787531924e+06,4.688682130381220020e+06,3.360102289665909484e+06
-2.707424664784180932e+06,4.688682129871999845e+06,3.360102289646105841e+06
-2.707424564779201057e+06,4.688682129624613561e+06,3.360102289625543170e+06
-2.707424464774106164e+06,4.688682129638951272e+06,3.360102289604935795e+06
-2.707424364769852255e+06,4.688682129914816469e+06,3.360102289584583137e+06
-2.707424264766420703e+06,4.688682130452546291e+06,3.360102289564978331e+06
-2.707424164765511639e+06,4.688682131252380088e+06,3.360102289545108099e+06
-2.707424064766774885e+06,4.688682132313964888e+06,3.360102289525365923e+06
-2.707423964770547114e+06,4.688682133636729792e+06,3.360102289505804423e+06
-2.707423864778204821e+06,4.688682135221522301e+06,3.360102289486145601e+06
-2.707423764789614361e+06,4.688682137068618089e+06,3.360102289467223920e+06
-2.707423664805902168e+06,4.688682139177177101e+06,3.360102289447406307e+06
-2.707423564827203751e+06,4.688682141547234729e+06,3.360102289426208008e+06
-2.707423464855531696e+06,4.688682144179810770e+06,3.360102289405359421e+06
-2.707423364891056437e+06,4.688682147073541768e+06,3.360102289382917807e+06
-2.707423264934308361e+06,4.688682150228594430e+06,3.360102289360933937e+06
-2.707423164986171294e+06,4.688682153645869344e+06,3.360102289340531453e+06
-2.707423065046374686e+06,4.688682157324905507e+06,3.360102289320042823e+06
-2.707422965115719475e+06,4.688682161266091280e+06,3.360102289301089011e+06
-2.707422865195694380e+06,4.688682165469139814e+06,3.360102289280703757e+06
-2.707422765286705922e+06,4.688682169933589175e+06,3.360102289260089863e+06
-2.707422665389697999e+06,4.688682174660157412e+06,3.360102289240179583e+06
-2.707422565505207051e+06,4.688682179647619836e+06,3.360102289221592247e+06
-2.707422465634184424e+06,4.688682184897074476e+06,3.360102289202841464e+06
-2.707422365776873194e+06,4.688682190408863127e+06,3.360102289184066933e+06
-2.707422265934613999e+06,4.688682196181613021e+06,3.360102289165692870e+06
-2.707422166109215934e+06,4.688682202215912752e+06,3.360102289146794472e+06
-2.707422066300032195e+06,4.688682208512472920e+06,3.360102289126864169e+06
-2.707421966507701669e+06,4.688682215070563368e+06,3.360102289105195552e+06
-2.707421866732147988e+06,4.688682221890425310e+06,3.360102289083967451e+06
-2.707421766973746009e+06,4.688682228971206583e+06,3.360102289063869976e+06
-2.707421667233564891e+06,4.688682236313086934e+06,3.360102289042762946e+06
-2.707421567513912916e+06,4.688682243916335516e+06,3.360102289020752534e+06
-2.707421467814049218e+06,4.688682251780570485e+06,3.360102288999474607e+06
-2.707421368134350516e+06,4.688682259906074964e+06,3.360102288977443241e+06
-2.707421268475530203e+06,4.688682268292249180e+06,3.360102288955542259e+06
-2.707421168839323800e+06,4.688682276939606294e+06,3.360102288934873417e+06
-2.707421069227057975e+06,4.688682285847892985e+06,3.360102288915099110e+06
-2.707420969638363924e+06,4.688682295017520897e+06,3.360102288895437028e+06
-2.707420870073278435e+06,4.688682304448012263e+06,3.360102288874739315e+06
-2.707420770532722585e+06,4.688682314139491878e+06,3.360102288853679318e+06
-2.707420671017732937e+06,4.688682324091937393e+06,3.360102288831609301e+06
-2.707420571529104374e+06,4.688682334304741584e+06,3.360102288810501341e+06
-2.707420472068120725e+06,4.688682344778380357e+06,3.360102288789998274e+06
-2.707420372635531705e+06,4.688682355512035079e+06,3.360102288770007435e+06
-2.707420273230965249e+06,4.688682366507007740e+06,3.360102288750879932e+06
-2.707420173855200876e+06,4.688682377762801945e+06,3.360102288730435539e+06
-2.707420074508479796e+06,4.688682389279304072e+06,3.360102288710816298e+06
-2.707419975191128440e+06,4.688682401056400500e+06,3.360102288692743517e+06
-2.707419875905521214e+06,4.688682413093088195e+06,3.360102288674178999e+06
-2.707419776652849279e+06,4.688682425390345976e+06,3.360102288655335549e+06
-2.707419677433100063e+06,4.688682437947735190e+06,3.360102288636504207e+06
-2.707419578246496152e+06,4.688682450764601119e+06,3.360102288617514074e+06
-2.707419479093563277e+06,4.688682463841781020e+06,3.360102288598472252e+06
-2.707419379974540323e+06,4.688682477178733796e+06,3.360102288578715641e+06
-2.707419280889973976e+06,4.688682490775976330e+06,3.360102288559775334e+06
-2.707419181840751786e+06,4.688682504632881843e+06,3.360102288540636189e+06
-2.707419082828405313e+06,4.688682518748322502e+06,3.360102288521246519e+06
-2.707418983853680082e+06,4.688682533123334870e+06,3.360102288501841016e+06
-2.707418884916895535e+06,4.688682547757100314e+06,3.360102288482982200e+06
-2.707418786019025370e+06,4.688682562650095671e+06,3.360102288463499397e+06
-2.707418687159561552e+06,4.688682577802275307e+06,3.360102288442644756e+06
-2.707418588339856826e+06,4.688682593211831525e+06,3.360102288421803154e+06
-2.707418489560914692e+06,4.688682608879751526e+06,3.360102288401034195e+06
-2.707418390822629444e+06,4.688682624805330299e+06,3.360102288379549515e+06
-2.707418292126944289e+06,4.688682640988993458e+06,3.360102288358410820e+06
-2.707418193474359810e+06,4.688682657429803163e+06,3.360102288336759899e+06
-2.707418094864451792e+06,4.688682674129537307e+06,3.360102288315101992e+06
-2.707417996298388578e+06,4.688682691087948158e+06,3.360102288293256890e+06
-2.707417897776266560e+06,4.688682708303797990e+06,3.360102288271281868e+06
-2.707417799299210776e+06,4.688682725777317770e+06,3.360102288249174599e+06
-2.707417700868137646e+06,4.688682743508323096e+06,3.360102288225794677e+06
-2.707417602483754046e+06,4.688682761496215127e+06,3.360102288203105796e+06
-2.707417504146592226e+06,4.688682779742125422e+06,3.360102288180002477e+06
-2.707417405857932288e+06,4.688682798246582970e+06,3.360102288156901486e+06
-2.707417307617980521e+06,4.688682817007884383e+06,3.360102288134183735e+06
-2.707417209427375346e+06,4.688682836026528850e+06,3.360102288112260867e+06
-2.707417111286828294e+06,4.688682855302563868e+06,3.360102288090763148e+06
-2.707417013196919579e+06,4.688682874836502597e+06,3.360102288070333190e+06
-2.707416915159088559e+06,4.688682894626934081e+06,3.360102288049484603e+06
-2.707416817173880525e+06,4.688682914673492312e+06,3.360102288028225768e+06
-2.707416719241221435e+06,4.688682934976545162e+06,3.360102288008690346e+06
-2.707416621361400466e+06,4.688682955535906367e+06,3.360102287989476230e+06
-2.707416523535594344e+06,4.688682976350917481e+06,3.360102287970198318e+06
-2.707416425764258951e+06,4.688682997421900742e+06,3.360102287950668018e+06
-2.707416328048134688e+06,4.688683018748680130e+06,3.360102287930331193e+06
-2.707416230388409924e+06,4.688683040331766941e+06,3.360102287909022532e+06
-2.707416132784918882e+06,4.688683062170934863e+06,3.360102287888281047e+06
-2.707416035239620134e+06,4.688683084265944548e+06,3.360102287868094165e+06
-2.707415937752453145e+06,4.688683106616524048e+06,3.360102287848771084e+06
-2.707415840324624442e+06,4.688683129221865907e+06,3.360102287829497363e+06
-2.707415742955736350e+06,4.688683152082614601e+06,3.360102287810739595e+06
-2.707415645648146514e+06,4.688683175197847188e+06,3.360102287791867275e+06
-2.707415548402134329e+06,4.688683198568134569e+06,3.360102287773611024e+06
-2.707415451217662077e+06,4.688683222193434834e+06,3.360102287755657919e+06
-2.707415354094902519e+06,4.688683246073449031e+06,3.360102287738338113e+06
-2.707415257034717593e+06,4.688683270207608119e+06,3.360102287722343113e+06
-2.707415160037853755e+06,4.688683294595941901e+06,3.360102287706401665e+06
-2.707415063104361761e+06,4.688683319238274358e+06,3.360102287690616678e+06
-2.707414966235282365e+06,4.688683344133645296e+06,3.360102287673646118e+06
-2.707414869430728722e+06,4.688683369282344356e+06,3.360102287657452747e+06
-2.707414772691923194e+06,4.688683394683570601e+06,3.360102287641815841e+06
-2.707414676019057631e+06,4.688683420337456279e+06,3.360102287626464386e+06
-2.707414579413101077e+06,4.688683446244618855e+06,3.360102287611681037e+06
-2.707414482875325717e+06,4.688683472404253669e+06,3.360102287597572431e+06
-2.707414386406189762e+06,4.688683498816289939e+06,3.360102287583983503e+06
-2.707414290005859453e+06,4.688683525481738150e+06,3.360102287571282126e+06
-2.707414193675955757e+06,4.688683552399611101e+06,3.360102287558516487e+06
-2.707414097416329663e+06,4.688683579570915550e+06,3.360102287545446772e+06
-2.707414001227839384e+06,4.688683606994718313e+06,3.360102287532012910e+06
-2.707413905111315660e+06,4.688683634669627063e+06,3.360102287518731784e+06
-2.707413809067853261e+06,4.688683662595370784e+06,3.360102287505921908e+06
-2.707413713096834719e+06,4.688683690773157403e+06,3.360102287492208183e+06
-2.707413617199256085e+06,4.688683719201764092e+06,3.360102287479728926e+06
-2.707413521376817953e+06,4.688683747881854884e+06,3.360102287467468064e+06
-2.707413425629607402e+06,4.688683776812275872e+06,3.360102287455744110e+06
-2.707413329958388116e+06,4.688683805992688984e+06,3.360102287443882320e+06
-2.707413234364310745e+06,4.688683835422649048e+06,3.360102287431755569e+06
-2.707413138846781105e+06,4.688683865102648735e+06,3.360102287417683750e+06
-2.707413043407660909e+06,4.688683895032272674e+06,3.360102287404215429e+06
-2.707412948047049344e+06,4.688683925211899914e+06,3.360102287389974110e+06
-2.707412852766266093e+06,4.688683955640711822e+06,3.360102287377075758e+06
-2.707412757565340493e+06,4.688683986318561248e+06,3.360102287363535259e+06
-2.707412662444883958e+06,4.688684017244422808e+06,3.360102287350328639e+06
-2.707412567406438757e+06,4.688684048418400809e+06,3.360102287336835172e+06
-2.707412472449078225e+06,4.688684079840874299e+06,3.360102287322290242e+06
-2.707412377573699225e+06,4.688684111512248404e+06,3.360102287306983490e+06
-2.707412282780929934e+06,4.688684143431996927e+06,3.360102287291695364e+06
-2.707412188072060235e+06,4.688684175599932671e+06,3.360102287276390940e+06
-2.707412093447904103e+06,4.688684208016456105e+06,3.360102287260832731e+06
-2.707411998909170739e+06,4.688684240680185147e+06,3.360102287243554834e+06
-2.707411904456254095e+06,4.688684273590818979e+06,3.360102287225799635e+06
-2.707411810090039857e+06,4.688684306748275645e+06,3.360102287208355032e+06
-2.707411715810137801e+06,4.688684340152220801e+06,3.360102287191045471e+06
-2.707411621617368888e+06,4.688684373802804388e+06,3.360102287173551507e+06
-2.707411527512199245e+06,4.688684407699903473e+06,3.360102287156108301e+06
-2.707411433496735990e+06,4.688684441842420958e+06,3.360102287137638312e+06
-2.707411339571026620e+06,4.688684476231019013e+06,3.360102287119513843e+06
-2.707411245735077653e+06,4.688684510864502750e+06,3.360102287102496717e+06
-2.707411151990239974e+06,4.688684545744505711e+06,3.360102287085060030e+06
-2.707411058336700313e+06,4.688684580869647674e+06,3.360102287067686208e+06
-2.707410964775621425e+06,4.688684616239125840e+06,3.360102287051997148e+06
-2.707410871307556983e+06,4.688684651853556745e+06,3.360102287036196329e+06
-2.707410777932804078e+06,4.688684687712587416e+06,3.360102287020084448e+06
-2.707410684652863070e+06,4.688684723816348240e+06,3.360102287003465928e+06
-2.707410591467961669e+06,4.688684760164011270e+06,3.360102286986907013e+06
-2.707410498379639350e+06,4.688684796755484305e+06,3.360102286972480826e+06
-2.707410405386387836e+06,4.688684833590223454e+06,3.360102286956802011e+06
-2.707410312489848584e+06,4.688684870667797513e+06,3.360102286940485705e+06
-2.707410219690502156e+06,4.688684907989523374e+06,3.360102286924371496e+06
-2.707410126989229582e+06,4.688684945553657599e+06,3.360102286907779519e+06
-2.707410034386795014e+06,4.688684983360178769e+06,3.360102286890367512e+06
-2.707409941884141415e+06,4.688685021409007721e+06,3.360102286872586701e+06
-2.707409849482001271e+06,4.688685059699271806e+06,3.360102286853748374e+06
-2.707409757180833723e+06,4.688685098230679519e+06,3.360102286834863946e+06
-2.707409664980212692e+06,4.688685137002609670e+06,3.360102286815843545e+06
-2.707409572881301865e+06,4.688685176014959812e+06,3.360102286797313951e+06
-2.707409480884100776e+06,4.688685215267819352e+06,3.360102286778563634e+06
-2.707409388989580795e+06,4.688685254761627875e+06,3.360102286759447306e+06
-2.707409297198908404e+06,4.688685294496456161e+06,3.360102286740310490e+06
-2.707409205512893852e+06,4.688685334470414557e+06,3.360102286721128505e+06
-2.707409113930837251e+06,4.688685374684168957e+06,3.360102286703340709e+06
-2.707409022454278544e+06,4.688685415137894452e+06,3.360102286684377585e+06
-2.707408931083926931e+06,4.688685455830645747e+06,3.360102286665201187e+06
-2.707408839819813613e+06,4.688685496763113886e+06,3.360102286645705812e+06
-2.707408748663458973e+06,4.688685537934407592e+06,3.360102286625730805e+06
-2.707408657615904231e+06,4.688685579344908707e+06,3.360102286605965812e+06
-2.707408566678034607e+06,4.688685620993638411e+06,3.360102286586810369e+06
-2.707408475849108770e+06,4.688685662880801596e+06,3.360102286567694508e+06
-2.707408385129461531e+06,4.688685705005181953e+06,3.360102286547170952e+06
-2.707408294520542491e+06,4.688685747367291711e+06,3.360102286527105141e+06
-2.707408204022395425e+06,4.688685789966301993e+06,3.360102286507789046e+06
-2.707408113635204267e+06,4.688685832802662626e+06,3.360102286486694124e+06
-2.707408023361224215e+06,4.688685875875837170e+06,3.360102286464525852e+06
-2.707407933200789616e+06,4.688685919185288250e+06,3.360102286442800891e+06
-2.707407843153661583e+06,4.688685962730875239e+06,3.360102286420506891e+06
-2.707407753220440354e+06,4.688686006512356922e+06,3.360102286398460623e+06
-2.707407663401976228e+06,4.688686050528272986e+06,3.360102286378184333e+06
-2.707407573698767461e+06,4.688686094779486768e+06,3.360102286355953198e+06
-2.707407484111398458e+06,4.688686139266475104e+06,3.360102286333572585e+06
-2.707407394640524872e+06,4.688686183988431469e+06,3.360102286310087889e+06
-2.707407305286901072e+06,4.688686228943819180e+06,3.360102286286490038e+06
-2.707407216052570380e+06,4.688686274133545347e+06,3.360102286262909882e+06
-2.707407126936493907e+06,4.688686319557306357e+06,3.360102286238664761e+06
-2.707407037939431146e+06,4.688686365214132704e+06,3.360102286214336287e+06
-2.707406949062638450e+06,4.688686411104035564e+06,3.360102286189623177e+06
-2.707406860305195674e+06,4.688686457226730883e+06,3.360102286166059785e+06
-2.707406771668805275e+06,4.688686503581983969e+06,3.360102286141604651e+06
-2.707406683154286351e+06,4.688686550169243477e+06,3.360102286115469877e+06
-2.707406594762105029e+06,4.688686596987762488e+06,3.360102286088958848e+06
-2.707406506492843851e+06,4.688686644037071615e+06,3.360102286063313950e+06
-2.707406418346663471e+06,4.688686691316834651e+06,3.360102286036441568e+06
-2.707406330323737115e+06,4.688686738827300258e+06,3.360102286009668838e+06
-2.707406242424319498e+06,4.688686786568392999e+06,3.360102285983047914e+06
-2.707406154650272802e+06,4.688686834540076554e+06,3.360102285957213957e+06
-2.707406067002579104e+06,4.688686882741916925e+06,3.360102285930917598e+06
-2.707405979482082650e+06,4.688686931172847748e+06,3.360102285905357450e+06
-2.707405892089269590e+06,4.688686979832534678e+06,3.360102285878562368e+06
-2.707405804823810700e+06,4.688687028720623814e+06,3.360102285852616187e+06
-2.707405717687336262e+06,4.688687077837490477e+06,3.360102285826254636e+06
-2.707405630679876078e+06,4.688687127182025462e+06,3.360102285800860263e+06
-2.707405543801466934e+06,4.688687176753210835e+06,3.360102285775243305e+06
-2.707405457052843645e+06,4.688687226551738568e+06,3.360102285748989321e+06
-2.707405370434847195e+06,4.688687276577552781e+06,3.360102285723675508e+06
-2.707405283948119730e+06,4.688687326829479076e+06,3.360102285698458087e+06
-2.707405197592464741e+06,4.688687377308445983e+06,3.360102285674474202e+06
-2.707405111368368845e+06,4.688687428012529388e+06,3.360102285651083104e+06
-2.707405025277405046e+06,4.688687478942371905e+06,3.360102285628074314e+06
-2.707404939320272300e+06,4.688687530098341405e+06,3.360102285605389625e+06
-2.707404853497886565e+06,4.688687581478282809e+06,3.360102285581702366e+06
-2.707404767810259014e+06,4.688687633082536049e+06,3.360102285558844917e+06
-2.707404682258378249e+06,4.688687684910923243e+06,3.360102285535275005e+06
-2.707404596841910388e+06,4.688687736964184791e+06,3.360102285511278082e+06
-2.707404511562423781e+06,4.688687789240708575e+06,3.360102285487989895e+06
-2.707404426420312840e+06,4.688687841740669683e+06,3.360102285465078428e+06
-2.707404341415976174e+06,4.688687894463914447e+06,3.360102285443031229e+06
-2.707404256548697595e+06,4.688687947409896180e+06,3.360102285421763547e+06
-2.707404171820963733e+06,4.688688000577902421e+06,3.360102285399639513e+06
-2.707404087232895661e+06,4.688688053967167623e+06,3.360102285377724562e+06
-2.707404002783908509e+06,4.688688107577939518e+06,3.360102285356448498e+06
-2.707403918475863989e+06,4.688688161410504021e+06,3.360102285335854162e+06
-2.707403834309663158e+06,4.688688215463421308e+06,3.360102285316820722e+06
-2.707403750285095070e+06,4.688688269736112095e+06,3.360102285297282506e+06
-2.707403666402141564e+06,4.688688324229216203e+06,3.360102285278310068e+06
-2.707403582662246656e+06,4.688688378941441886e+06,3.360102285260255449e+06
-2.707403499065758195e+06,4.688688433873123489e+06,3.360102285242430400e+06
-2.707403415611916687e+06,4.688688489023656584e+06,3.360102285225233529e+06
-2.707403332302197348e+06,4.688688544393179938e+06,3.360102285208213609e+06
-2.707403249136834871e+06,4.688688599980358034e+06,3.360102285192013253e+06
-2.707403166117396206e+06,4.688688655784758739e+06,3.360102285176136997e+06
-2.707403083243377972e+06,4.688688711806538515e+06,3.360102285159275401e+06
-2.707403000517442357e+06,4.688688768045006320e+06,3.360102285142199136e+06
-2.707402917938697152e+06,4.688688824500354007e+06,3.360102285125677474e+06
-2.707402835507852025e+06,4.688688881171543151e+06,3.360102285108623095e+06
-2.707402753225420136e+06,4.688688938058516011e+06,3.360102285092151258e+06
-2.707402671092056669e+06,4.688688995160169899e+06,3.360102285075590480e+06
-2.707402589108369313e+06,4.688689052476260811e+06,3.360102285058777779e+06
-2.707402507274288684e+06,4.688689110006982461e+06,3.360102285041465424e+06
-2.707402425590420607e+06,4.688689167751325294e+06,3.360102285023824777e+06
-2.707402344058088027e+06,4.688689225709915161e+06,3.360102285004493780e+06
-2.707402262677144259e+06,4.688689283882313408e+06,3.360102284985449631e+06
-2.707402181447288021e+06,4.688689342267176136e+06,3.360102284967090469e+06
-2.707402100371021777e+06,4.688689400865360163e+06,3.360102284947733395e+06
-2.707402019448655192e+06,4.688689459676022641e+06,3.360102284928166308e+06
-2.707401938680925407e+06,4.688689518698278815e+06,3.360102284909074660e+06
-2.707401858068049420e+06,4.688689577931487933e+06,3.360102284890518058e+06
-2.707401777610239107e+06,4.688689637375372462e+06,3.360102284872491378e+06
-2.707401697307666298e+06,4.688689697030026466e+06,3.360102284854764584e+06
-2.707401617160344031e+06,4.688689756894530728e+06,3.360102284837478772e+06
-2.707401537170820870e+06,4.688689816968900152e+06,3.360102284820834640e+06
-2.707401457339583896e+06,4.688689877253161743e+06,3.360102284804327413e+06
-2.707401377666922752e+06,4.688689937746525742e+06,3.360102284788025077e+06
-2.707401298152410425e+06,4.688689998447308317e+06,3.360102284772053827e+06
-2.707401218796575908e+06,4.688690059355508536e+06,3.360102284757069778e+06
-2.707401139601004776e+06,4.688690120471079834e+06,3.360102284741158132e+06
-2.707401060564648360e+06,4.688690181794295087e+06,3.360102284725841600e+06
-2.707400981689281762e+06,4.688690243323422968e+06,3.360102284710885957e+06
-2.707400902974606492e+06,4.688690305058931001e+06,3.360102284695297480e+06
-2.707400824421461206e+06,4.688690367000606842e+06,3.360102284678272437e+06
-2.707400746029898990e+06,4.688690429147856310e+06,3.360102284662027378e+06
-2.707400667800958268e+06,4.688690491499816068e+06,3.360102284645300359e+06
-2.707400589735318907e+06,4.688690554056581110e+06,3.360102284628262278e+06
-2.707400511833378114e+06,4.688690616818408482e+06,3.360102284610933159e+06
-2.707400434095445089e+06,4.688690679783546366e+06,3.360102284592940472e+06
-2.707400356521669775e+06,4.688690742951458320e+06,3.360102284574668854e+06
-2.707400279112887103e+06,4.688690806322569959e+06,3.360102284555892460e+06
-2.707400201870720368e+06,4.688690869895311072e+06,3.360102284538163338e+06
-2.707400124795367941e+06,4.688690933669407852e+06,3.360102284519100562e+06
-2.707400047886607237e+06,4.688690997645271942e+06,3.360102284500159789e+06
-2.707399971145021264e+06,4.688691061823532917e+06,3.360102284482047427e+06
-2.707399894571422599e+06,4.688691126202182844e+06,3.360102284464542754e+06
-2.707399818167110439e+06,4.688691190781044774e+06,3.360102284445824102e+06
-2.707399741932434496e+06,4.688691255560675636e+06,3.360102284427675419e+06
-2.707399665867999196e+06,4.688691320539565757e+06,3.360102284408658743e+06
-2.707399589973307680e+06,4.688691385717492551e+06,3.360102284389599226e+06
-2.707399514249071479e+06,4.688691451094250195e+06,3.360102284370104782e+06
-2.707399438696525991e+06,4.688691516669056378e+06,3.360102284350335132e+06
-2.707399363315383438e+06,4.688691582441567443e+06,3.360102284330983181e+06
-2.707399288107618690e+06,4.688691648411020637e+06,3.360102284311752301e+06
-2.707399213072109036e+06,4.688691714577257633e+06,3.360102284292574041e+06
-2.707399138208936434e+06,4.688691780939307064e+06,3.360102284272630233e+06
-2.707399063519205898e+06,4.688691847496415488e+06,3.360102284253465943e+06
-2.707398989004718605e+06,4.688691914249040186e+06,3.360102284233473707e+06
-2.707398914664630312e+06,4.688691981196490116e+06,3.360102284212510567e+06
-2.707398840499895625e+06,4.688692048339128494e+06,3.360102284191746265e+06
-2.707398766511619557e+06,4.688692115676625632e+06,3.360102284172424581e+06
-2.707398692699637730e+06,4.688692183207035065e+06,3.360102284153155051e+06
-2.707398619064826053e+06,4.688692250930828042e+06,3.360102284134862013e+06
-2.707398545607567765e+06,4.688692318847357295e+06,3.360102284117349423e+06
-2.707398472327792086e+06,4.688692386956402101e+06,3.360102284100141376e+06
-2.707398399226475973e+06,4.688692455256008543e+06,3.360102284083514940e+06
-2.707398326304214541e+06,4.688692523746625520e+06,3.360102284065807704e+06
-2.707398253561135381e+06,4.688692592428117990e+06,3.360102284046766814e+06
-2.707398180997472256e+06,4.688692661299664527e+06,3.360102284027237445e+06
-2.707398108614460099e+06,4.688692730360809714e+06,3.360102284007609356e+06
-2.707398036393966991e+06,4.688692799592795782e+06,3.360102283987898845e+06
-2.707397964320823085e+06,4.688692868977273814e+06,3.360102283966637217e+06
-2.707397892380381934e+06,4.688692938499383628e+06,3.360102283944922965e+06
-2.707397820559308399e+06,4.688693008144509047e+06,3.360102283923307899e+06
-2.707397748846735340e+06,4.688693077901159413e+06,3.360102283902222291e+06
-2.707397677231313661e+06,4.688693147757500410e+06,3.360102283881708514e+06
-2.707397605703349691e+06,4.688693217703999951e+06,3.360102283862604294e+06
-2.707397534254558850e+06,4.688693287731454708e+06,3.360102283842625562e+06
-2.707397462876177393e+06,4.688693357831686735e+06,3.360102283824015874e+06
-2.707397391562080011e+06,4.688693427997242659e+06,3.360102283805793617e+06
-2.707397320305671543e+06,4.688693498220598325e+06,3.360102283786781598e+06
-2.707397249101483263e+06,4.688693568497053348e+06,3.360102283768019639e+06
-2.707397177943787072e+06,4.688693638821871951e+06,3.360102283748649061e+06
-2.707397106827734504e+06,4.688693709190098569e+06,3.360102283728752751e+06
-2.707397035749771167e+06,4.688693779596897773e+06,3.360102283708313014e+06
-2.707396964705605991e+06,4.688693850037628785e+06,3.360102283686924260e+06
-2.707396893692153506e+06,4.688693920509726740e+06,3.360102283666073810e+06
-2.707396822706250008e+06,4.688693991009070538e+06,3.360102283646541182e+06
-2.707396751744892914e+06,4.688694061534279957e+06,3.360102283626148477e+06
-2.707396680806223769e+06,4.688694132082536817e+06,3.360102283605245873e+06
-2.707396609887735918e+06,4.688694202651271597e+06,3.360102283583581448e+06
-2.707396538987518288e+06,4.688694273237476125e+06,3.360102283562090248e+06
-2.707396468103799038e+06,4.688694343841171823e+06,3.360102283540307079e+06
-2.707396397235817742e+06,4.688694414460435510e+06,3.360102283517220523e+06
-2.707396326381725259e+06,4.688694485093056224e+06,3.360102283493353054e+06
-2.707396255540896673e+06,4.688694555737752467e+06,3.360102283468569163e+06
-2.707396184711243492e+06,4.688694626393346116e+06,3.360102283444412984e+06
-2.707396113891419955e+06,4.688694697058875114e+06,3.360102283420303371e+06
-2.707396043079826050e+06,4.688694767733721994e+06,3.360102283395758830e+06
-2.707395972275264096e+06,4.688694838416152634e+06,3.360102283371614292e+06
-2.707395901477748528e+06,4.688694909106384031e+06,3.360102283347178251e+06
-2.707395830685690511e+06,4.688694979803569615e+06,3.360102283324932680e+06
-2.707395759899705183e+06,4.688695050506337546e+06,3.360102283302597236e+06
-2.707395689118703827e+06,4.688695121213508770e+06,3.360102283281742595e+06
-2.707395618342225906e+06,4.688695191924871877e+06,3.360102283260820433e+06
-2.707395547569714021e+06,4.688695262641005218e+06,3.360102283240248915e+06
-2.707395476800705306e+06,4.688695333360959776e+06,3.360102283219899517e+06
-2.707395406035637017e+06,4.688695404084904119e+06,3.360102283199191093e+06
-2.707395335273552220e+06,4.688695474812420085e+06,3.360102283179913182e+06
-2.707395264513691887e+06,4.688695545542087406e+06,3.360102283159696497e+06
-2.707395193756530061e+06,4.688695616274656728e+06,3.360102283140305430e+06
-2.707395123001740314e+06,4.688695687009829096e+06,3.360102283120334148e+06
-2.707395052250390872e+06,4.688695757747104391e+06,3.360102283099247608e+06
-2.707394981500409544e+06,4.688695828486292623e+06,3.360102283078624867e+06
-2.707394910751990974e+06,4.688695899226197042e+06,3.360102283057394437e+06
