odo (m/s)
1.008443944010450544e+01
1.004747082832094840e+01
1.005717535500457416e+01
1.005468092014803716e+01
9.850678822159133929e+00
1.004359619371691537e+01
9.915614665696171670e+00
9.780833171615649135e+00
1.009691329109042002e+01
1.003649936348323735e+01
1.010237280914458680e+01
9.886446941122349230e+00
1.009974763232657224e+01
1.004289932767995097e+01
1.005843891606319396e+01
1.003388676035110905e+01
9.992740236785003560e+00
1.015368120343765845e+01
9.973008178983818084e+00
1.000279716329520419e+01
1.008733342315200332e+01
9.947870847587456211e+00
9.977710219424862359e+00
9.914218196178874010e+00
1.008592263220294427e+01
1.006394126202103401e+01
9.799296906905194504e+00
1.004618918626697521e+01
1.016706781503696710e+01
9.979192484896547199e+00
9.925214464204824338e+00
9.886711433868182297e+00
9.946340088940587520e+00
9.901824132224376740e+00
1.001440603955261999e+01
9.912895831928590695e+00
1.002814521983268570e+01
1.000012811535568602e+01
9.973679780606000023e+00
9.898950723781565486e+00
9.932146593955955893e+00
1.015599692010093946e+01
9.868575778851475633e+00
1.013905380448643179e+01
9.845961402359174386e+00
9.935852461638393862e+00
1.011510153622979225e+01
9.868055179185157400e+00
1.003323075640717654e+01
1.016396269676060626e+01
9.976397063134674781e+00
9.983298582742069271e+00
9.807371496303822767e+00
9.879778108547295545e+00
9.882725555802265305e+00
9.845519122582615523e+00
9.938111875868020917e+00
9.996575143270451491e+00
1.005146075039116482e+01
1.002695044757668086e+01
9.922062455340665110e+00
1.003876422393937773e+01
1.003491663502764197e+01
1.012673488321895299e+01
1.026724159581074503e+01
9.988018966180643332e+00
9.942220253485306358e+00
9.880101033126322818e+00
1.003726084851250810e+01
1.010236638125424768e+01
1.011676573427593873e+01
9.868047248836685270e+00
9.869718739049741174e+00
9.784412966681236057e+00
9.995860410131840013e+00
1.006116813508484675e+01
9.909972310089480985e+00
9.838488066394821985e+00
1.006463629153432215e+01
9.766272399239873891e+00
1.019959199756169888e+01
1.007765712194934871e+01
1.002458171565224099e+01
9.889868152122447853e+00
1.016401914725495814e+01
