gyro_x (deg/s),gyro_y (deg/s),gyro_z (deg/s)
-5.933287182079335226e-02,5.140175216743186198e-02,7.756449908894082722e-03
-2.663974646109088656e-02,-1.615307627344142807e-02,-4.998142616004078859e-02
-3.280428497061060877e-02,2.166095089165764181e-02,1.239623075690253484e-02
2.873459761518275951e-02,1.300113026321043051e-02,1.656222126493853836e-02
3.910984473577311382e-02,5.449472815622776606e-02,9.972259425376826456e-03
-2.872878056597791621e-02,4.418211989023437813e-02,5.534675761198158683e-02
-8.576770018195662912e-03,-5.329879657596012232e-02,2.104951651369973975e-02
4.931337642128946069e-02,2.791321547232545122e-02,-7.817415121947986212e-02
-2.201694287793005272e-02,2.920490452320971542e-02,-1.688952952177700736e-02
-2.528115702353921426e-02,-3.102200510219847371e-02,2.514806280658749352e-02
-3.984985283512385706e-02,5.968110707449417879e-02,1.990693768887904710e-02
-2.317347116157359929e-02,-7.369446533220658235e-02,6.963338263246695399e-04
-2.906409711611732463e-02,-1.042406841661647036e-02,5.509285779678073890e-03
6.079976059855334708e-02,-3.604279437158646598e-02,7.746195641542033029e-03
4.541247428485114396e-02,-5.286782348355201916e-02,2.258720442831998673e-02
9.733061833730266565e-02,-7.218290267212397471e-02,9.037625982506085690e-03
-4.410990346551631885e-02,3.470440297137850072e-02,-1.362860033889491933e-03
-7.430924015906120728e-02,1.060692946938577436e-02,6.324210850500354419e-02
-4.814490903470387134e-02,3.664312882685551859e-02,8.287104827184715861e-02
-1.917806101143728487e-02,-3.006314659177656071e-02,2.061835192010959966e-02
-2.753496991072922756e-02,2.286649616201375315e-02,3.373708516178942907e-02
2.865732315067310437e-02,2.454554785893054564e-02,-3.975157550294525222e-02
-3.924530918221827425e-02,4.072414420805637453e-02,-1.081805756250374395e-02
4.345137926093646215e-04,-1.691190772998769215e-02,-2.012503021891403135e-02
-5.970004519556060957e-02,4.091684595821457049e-02,-2.061830191847636995e-02
1.651638096907745087e-02,-2.931900963522722503e-02,5.530453886632404753e-02
1.898833797161317630e-02,4.041332333535447435e-02,-1.694899999210445693e-02
-3.720469256388991147e-02,3.018556130106136645e-02,-6.829494975521388511e-02
-4.588537954562666062e-03,5.432671916135749755e-03,-4.990758036161967170e-03
-7.407225025383617004e-03,5.300509114660582888e-02,-1.924844827735134115e-02
-3.327979535241413350e-02,3.812748520415696132e-03,-1.791651404371091827e-02
-2.090999104005648521e-02,-1.236995784546148121e-02,-3.340137175080182957e-02
-4.110258122003542132e-03,3.529074068914891948e-02,5.383403637394534869e-02
4.144728082725259236e-03,3.909077377167437944e-02,9.467020150764733633e-03
-4.030328421033364111e-02,5.293743101081666014e-02,-4.195617220006959969e-02
3.780440438968901695e-02,6.247666170320057000e-02,-6.944919513369973187e-03
7.411283473362165197e-02,-1.715183540115760435e-02,-1.719419472522436265e-02
-5.591400701783549171e-02,-2.004243247696536195e-02,-2.348245682412173144e-02
4.111905046803061153e-02,4.449947036815721929e-02,-1.074767862912603782e-02
4.006366804280983573e-02,4.758328975159284088e-03,1.792934642667354944e-02
-1.014505616215520718e-02,1.636392029110251764e-02,2.890966877591064771e-02
2.568721977516606747e-02,4.396172058853695108e-02,5.041538550229677368e-02
2.942638973737089422e-02,3.403987848989083187e-02,2.600022791768520636e-02
-2.835423172912125353e-02,6.015044713891852524e-02,5.009657892346344732e-02
3.976467497472812446e-02,-4.489957549312829227e-02,5.708983805269362416e-03
6.870418005614392642e-02,-7.574156307256824094e-02,1.542847152973298277e-03
3.686251761465265259e-02,-2.346159151838518239e-02,1.063365740241574604e-02
-5.890509130591609077e-03,-5.019828974786159914e-02,-4.833019195195836781e-02
