Yaw (deg),Pitch (deg),Roll (deg)
-6.439546156745546313e+00,-1.340179505512806193e-04,7.302507965199792235e-03
-6.288949870291398625e+00,-9.954300288253586058e-04,7.545702616765241795e-03
-6.138472926762769788e+00,-1.331226907416802963e-03,7.395659794096606787e-03
-5.988566954973286727e+00,-1.248297030241202980e-03,7.592104873715550123e-03
-5.838297540738947689e+00,-1.336821298629786887e-03,7.549751790982929707e-03
-5.688473192794440969e+00,-1.736942584943331619e-03,7.553393885995388427e-03
-5.538803899008375886e+00,-1.296860944755649520e-03,7.607392720019377601e-03
-5.388547075882468285e+00,-1.820732948327763792e-03,7.942022567279207954e-03
-5.238511414372550412e+00,-1.090683008761850680e-03,7.497337814791026935e-03
-5.088231822496556589e+00,-1.227820268662708960e-03,7.103557530941537190e-03
-4.938461701499853973e+00,-1.516108931908281181e-03,7.634575039944651968e-03
-4.788867330829543967e+00,-1.882605825395816668e-03,7.756601702100720565e-03
-4.638287665594278408e+00,-2.259414074740352316e-03,7.236887783032764504e-03
-4.488384600167472094e+00,-2.018424201276529297e-03,6.987621620357343036e-03
-4.338274747062453862e+00,-1.990671716875726596e-03,6.740546855184886485e-03
-4.188669811719051062e+00,-2.240658362070975171e-03,6.674424390839516982e-03
-4.038174910828836062e+00,-2.142929651139319994e-03,6.173839206188088714e-03
-3.888832602526974824e+00,-1.594120457525279250e-03,6.610796978525090330e-03
-3.739013110701865816e+00,-1.813324913999274325e-03,6.369963091991020024e-03
-3.588916784610255650e+00,-2.707109826478408792e-03,6.560002986448540581e-03
-3.438593059079756209e+00,-2.525565375240229095e-03,5.790731883762601645e-03
-3.289145840050723635e+00,-2.456304440272890927e-03,5.333829941472859743e-03
-3.139611717151051806e+00,-2.936477920570940928e-03,5.944749031316328911e-03
-2.988960573061938852e+00,-2.270175701419501185e-03,6.808372684823526047e-03
-2.839226490964555705e+00,-1.710223440468491190e-03,7.272158074412871619e-03
-2.689050367371837780e+00,-2.319564477521354143e-03,7.304850924812170306e-03
-2.538963396383256743e+00,-1.630424240688747254e-03,7.253489154541679917e-03
-2.389654048110809281e+00,-1.381604275318256509e-03,7.278530024609401392e-03
-2.239478559357006127e+00,-1.122410691165040683e-03,7.695694863440989165e-03
-2.089286513265419032e+00,-9.200266647129714094e-04,8.180223296556468973e-03
-1.938565125732492955e+00,-8.402432054989238249e-04,8.292405976787476513e-03
-1.788618413446070976e+00,-1.250988899025459082e-03,8.190881533334358131e-03
-1.638371943612659809e+00,-1.255196951819316162e-03,8.061268439637361144e-03
-1.488632068193037838e+00,-1.243956778110948775e-03,8.195641073823820358e-03
-1.339075364907401200e+00,-1.410874305888305683e-03,7.749119726085529000e-03
-1.189566001670889550e+00,-2.152878692911122573e-03,7.625019802129467256e-03
-1.040026967226441057e+00,-2.633951520591540623e-03,7.604329486724022147e-03
-8.900070957742622912e-01,-2.768444279947904381e-03,8.214248459329158425e-03
-7.401744412414407170e-01,-2.937643643299987263e-03,8.663272266332544200e-03
-5.902962917510360397e-01,-3.267407920617105069e-03,8.308935651863755614e-03
-4.402168270978492615e-01,-3.088158373088003769e-03,8.638937492440898133e-03
-2.895692321499927502e-01,-3.378228356193528712e-03,8.890079335528206297e-03
-1.393728895854001448e-01,-3.242896543873878112e-03,8.347949005071998718e-03
1.022545695350085028e-02,-3.728970505466386049e-03,8.687228644879056369e-03
1.604301830416675068e-01,-4.086391764895597363e-03,9.182610962325372939e-03
3.107143101401361185e-01,-4.056227562710857867e-03,9.979328887231169593e-03
4.611151949840504582e-01,-4.348520443889075486e-03,9.816448918443042293e-03
6.103518225268202979e-01,-3.690040108840636924e-03,9.329342067198685001e-03
7.605960361096112399e-01,-3.660542371556222557e-03,1.000000116206213076e-02
9.100669922922545174e-01,-3.523604834650862806e-03,9.764791434381348695e-03
1.059967683856845033e+00,-2.914407380407459808e-03,9.877667451697999881e-03
1.209467696228884170e+00,-2.895854423701305601e-03,9.499782257053815751e-03
1.360008658658009351e+00,-3.473243309056094942e-03,9.238859167491423816e-03
1.509522788736002319e+00,-2.858996926368855256e-03,9.651957174357338534e-03
1.658718829634914460e+00,-2.528752008560073219e-03,9.513148478836204111e-03
1.809328418158043350e+00,-2.734329909711734514e-03,9.652777191327475970e-03
1.958944772037921167e+00,-3.347556522779334808e-03,9.542170252198403646e-03
2.109010160850461446e+00,-3.690372311536544315e-03,9.041009984142854908e-03
2.259051542446382843e+00,-4.097437285944526518e-03,9.307534833684204256e-03
2.408470193111892588e+00,-4.080673570163234273e-03,9.324484480461218625e-03
2.558841655524109360e+00,-3.635824234652382768e-03,1.009313488998998982e-02
2.708524595780268829e+00,-4.555097166771340800e-03,1.075502921697091274e-02
2.858840482564230623e+00,-4.426672252274397971e-03,1.077018681830012141e-02
3.008675259355715781e+00,-3.670698495669583953e-03,1.047608884034593839e-02
3.158081439934922408e+00,-4.207131873166486402e-03,1.052837782501653448e-02
3.308167689471675832e+00,-3.598865729927947649e-03,1.020806935156456929e-02
3.458005875678779262e+00,-2.881944864294866578e-03,1.065236531904437643e-02
3.607389769853822870e+00,-2.540911469698042043e-03,1.047922131097838404e-02
3.756975469281429003e+00,-3.159006936273476944e-03,1.014085829531291214e-02
3.906700612705476416e+00,-3.219112926816180761e-03,9.792364065871793713e-03
4.057612641691337174e+00,-3.246756104584901451e-03,9.110101862111405491e-03
4.207289212249986754e+00,-2.909359947176930888e-03,9.178769108370773977e-03
4.357004474752791623e+00,-2.827220256049551867e-03,9.198143307351788756e-03
4.507139028844010298e+00,-2.603312773119278219e-03,8.982346270489743878e-03
4.655812423664046129e+00,-3.027001112764702174e-03,8.899431189917570567e-03
4.805851232299199971e+00,-3.110823549277186208e-03,9.088338691088874988e-03
4.955902613664465939e+00,-3.888803263108404126e-03,9.529833894478294959e-03
5.106288050324245376e+00,-3.614113007408622288e-03,1.069573301934913408e-02
5.256186271608961569e+00,-3.372437050867850995e-03,9.904018898562551299e-03
5.407097964981460336e+00,-2.943314695269073043e-03,1.023609244191309164e-02
5.557380025443918292e+00,-2.962614731270307462e-03,9.968056021767465746e-03
5.707732049423168696e+00,-2.836617237360917858e-03,9.595114808923874139e-03
5.858264541139904580e+00,-2.720162873249268830e-03,9.264976243642114584e-03
6.009273478970184712e+00,-2.576389458679569262e-03,8.786747045460448907e-03
6.160033630641764013e+00,-2.712631208412591075e-03,8.798969758316958073e-03
6.309858603489630902e+00,-2.657598811337638298e-03,8.929288956952417117e-03
6.459819414341216870e+00,-2.946654598630789410e-03,9.228502201900306776e-03
6.609811347720220276e+00,-3.407671896648521194e-03,8.692168725613878127e-03
6.759785523928025341e+00,-3.623636211015756042e-03,8.052794725509602319e-03
6.909916491720387022e+00,-3.642600421142056302e-03,8.170884963328836625e-03
7.060868729279349054e+00,-3.655170732192442647e-03,7.688620183631838211e-03
7.210717439596478151e+00,-4.146241029061992558e-03,8.090462519069819766e-03
7.359979679463667601e+00,-4.082058957236435470e-03,7.650752882329322699e-03
7.510422942239573629e+00,-4.350456517368133519e-03,7.547550258203288703e-03
7.660824155221986231e+00,-4.517422441978669045e-03,6.964832731313138313e-03
7.811183983369478057e+00,-4.180079859189633242e-03,6.843776261297014607e-03
7.960896596486039201e+00,-4.237489232280552964e-03,6.089945003816755326e-03
8.111070117040975802e+00,-3.972989096362658859e-03,6.206892048167461651e-03
8.260597498281146756e+00,-3.625417888097973336e-03,6.516655373691971134e-03
8.410301385896667981e+00,-4.358370707770007832e-03,6.737184850114539755e-03
8.561134449515902745e+00,-4.436368675409902915e-03,6.410614897530345427e-03
8.711435108430144680e+00,-4.326916671908890601e-03,6.579886322463934095e-03
8.861958930143940094e+00,-4.777253842956812394e-03,6.468410996897606090e-03
9.011493365787478282e+00,-4.696546719385446406e-03,5.350982369667242784e-03
9.161274217864649572e+00,-5.126404785694016128e-03,4.715074155635213572e-03
9.311199820854682230e+00,-5.117385119310100330e-03,4.142517986628533287e-03
9.461014417739606941e+00,-5.060916230345476573e-03,4.327770749331389354e-03
9.610639430188752996e+00,-5.713962304484464065e-03,3.970889177830017221e-03
9.760107420343761220e+00,-5.637602199928248674e-03,4.134463387656574056e-03
9.910807714587472006e+00,-5.842308912252941640e-03,4.744394039897757709e-03
1.006109556888684331e+01,-4.981105391848214027e-03,4.697395823647190424e-03
1.021148771522090293e+01,-4.241524820345927461e-03,4.707176598282821270e-03
1.036162088883719434e+01,-3.675630861757844380e-03,4.909573920466269586e-03
1.051104679207044157e+01,-2.745614882365390776e-03,4.268772353174266412e-03
1.066149675747405112e+01,-2.885366533475794242e-03,4.302822105011037609e-03
1.081151172171850838e+01,-3.509131056238800478e-03,4.007800156908462516e-03
1.096141189782180980e+01,-3.891129482150154986e-03,4.369381297655803090e-03
1.111160333301655356e+01,-4.024091041496303395e-03,4.071083617799023391e-03
1.126208665819474497e+01,-3.937207340624661149e-03,3.442286247388180818e-03
1.141212674909861846e+01,-3.724624081235195384e-03,3.465214841599906399e-03
1.156241966115838693e+01,-3.210361243021946000e-03,3.722202756278334638e-03
1.171269567580795012e+01,-2.911477699748629255e-03,3.827042225007592537e-03
1.186171404607407531e+01,-2.662049494355347989e-03,3.731154891993172448e-03
1.201202211619813376e+01,-1.961823338555770350e-03,3.488629833394000113e-03
1.216170401024325187e+01,-1.874968014362365975e-03,3.075290430556017543e-03
1.231145246586702058e+01,-2.715074754165297099e-03,3.154499151264277858e-03
1.246135387521153426e+01,-2.470694884227170492e-03,3.493613873307412510e-03
1.261130063822015934e+01,-2.351348730342100232e-03,3.907139709058440880e-03
1.276172443380340837e+01,-2.444303930351061482e-03,3.980143340762907697e-03
1.291168243419597417e+01,-3.411194034735939590e-03,4.306018644581187903e-03
1.306210585948773861e+01,-3.623720703067368626e-03,4.101024460957398976e-03
1.321202687203835957e+01,-3.907947689507341137e-03,4.418963040205489690e-03
1.336193844760916427e+01,-4.032854021245250130e-03,4.735795741031663224e-03
1.351229252608144371e+01,-4.694959536962669058e-03,5.172909317434910663e-03
1.366204861257478598e+01,-4.225902837053613186e-03,5.207721761126844068e-03
1.381115425981075795e+01,-3.930669232995656105e-03,4.788478471384073794e-03
1.396109617934717662e+01,-4.121085194647820457e-03,5.393268213388893034e-03
1.411070789221956545e+01,-4.022317816841531127e-03,4.903578375980922194e-03
1.426079387274093691e+01,-4.114961067305788860e-03,5.100258987399369608e-03
1.441095966618240176e+01,-3.986551316729554546e-03,4.863242174752466229e-03
1.456134038911372031e+01,-4.692128436667767320e-03,5.052283828056145648e-03
1.471153008985349153e+01,-4.377390838560347129e-03,5.211391521560334965e-03
1.486163800230228560e+01,-5.123525197350986549e-03,5.268553171017248578e-03
1.501221363350235194e+01,-5.592583864388729793e-03,4.850935389914314173e-03
1.516216455341328562e+01,-4.592780577916842286e-03,5.276482051387596309e-03
1.531249435666016367e+01,-4.677565138984681251e-03,4.839444406395050462e-03
1.546239911557542790e+01,-4.402368328925624838e-03,4.698199169159001168e-03
1.561245775307980743e+01,-4.711317722354424996e-03,4.829233489668315060e-03
1.576299214498436818e+01,-5.002401765226388401e-03,5.763395742681864074e-03
1.591263385241322226e+01,-4.645029504788522785e-03,5.870331005100781242e-03
1.606271169439778035e+01,-4.586626644119617784e-03,5.734998198973026255e-03
1.621300210700853839e+01,-4.311668200095733657e-03,5.248885470034961483e-03
1.636329934707713818e+01,-4.672476668440546030e-03,5.401164331604489492e-03
1.651361811678925307e+01,-4.868370481604150125e-03,6.014468445773005559e-03
1.666427690195534694e+01,-5.170356467324549801e-03,5.619029154349924546e-03
1.681418075276450708e+01,-5.175412577925695909e-03,5.254975225625235780e-03
1.696432732860700909e+01,-4.514362876587475412e-03,4.193806787858992899e-03
1.711539518859063591e+01,-4.080484945026430048e-03,4.334001508645606189e-03
1.726535492667627736e+01,-3.878372694667769644e-03,4.856360346977200114e-03
1.741547149639913172e+01,-3.846150301966541184e-03,5.543730878563176388e-03
1.756531983564563149e+01,-3.243527089575318906e-03,5.631639940673210248e-03
1.771531918453803911e+01,-2.806422394196685967e-03,5.581208427440636534e-03
1.786553296662893331e+01,-2.758034112067075591e-03,5.220783979464828362e-03
1.801591910376965089e+01,-3.029498179046729526e-03,5.411752455112801320e-03
1.816575148767775971e+01,-2.877719069921289615e-03,5.688351380807029484e-03
1.831547310211720614e+01,-2.791361111044531659e-03,5.578349008032269969e-03
1.846599227808363253e+01,-3.110940895838764687e-03,5.193419216620273268e-03
1.861621396655584704e+01,-3.871941383242268487e-03,5.248485322484719266e-03
1.876662021739352681e+01,-4.167902800708190095e-03,5.449191886326879009e-03
1.891631349330686263e+01,-4.236216371198351684e-03,5.573214471796579181e-03
1.906633248665224301e+01,-4.278663370658230929e-03,5.837848510985120185e-03
1.921676455056707411e+01,-4.446616983580384264e-03,5.023133232765941876e-03
1.936651511406467208e+01,-4.781257098251806559e-03,4.468944886685704762e-03
1.951634359732765134e+01,-5.063288072675624189e-03,4.656054794392639959e-03
1.966661916733805526e+01,-4.956475380987289577e-03,4.748188050078303024e-03
1.981555578499229853e+01,-5.369772226570426570e-03,4.648408356390376986e-03
1.996497158802688787e+01,-5.575356984955978819e-03,5.286006902893922166e-03
2.011492640295323753e+01,-6.128144119726144229e-03,5.425724478627049277e-03
2.026463076408862563e+01,-6.059740095127529209e-03,4.751986183505546406e-03
2.041424719837014479e+01,-5.664768336784287671e-03,4.482018666924613565e-03
2.056424912998611987e+01,-5.141615769007725108e-03,3.508134601946569404e-03
2.071462756830047525e+01,-5.473328335104801073e-03,3.429355618245559598e-03
2.086401080725710244e+01,-5.214228279460829917e-03,3.288336484957959417e-03
2.101388711697087430e+01,-4.904913905624326727e-03,2.990107427320333727e-03
2.116450977755770779e+01,-4.951933700660388592e-03,2.544967167911919154e-03
2.131469261275893956e+01,-4.706507616231866281e-03,2.168184664699882025e-03
2.146470850672469410e+01,-5.048612436847105429e-03,2.126508785013513005e-03
2.161440858758502515e+01,-5.419862089294391443e-03,1.742996356894740452e-03
2.176388033640430564e+01,-5.171683249166354052e-03,2.062445192248123227e-03
2.191311972826795795e+01,-5.400960975083030600e-03,1.654040650398716289e-03
2.206291333984559344e+01,-4.974236901213654853e-03,2.815397492429373618e-03
2.221227250390382579e+01,-4.317982870946228055e-03,2.530413325582219191e-03
2.236190269581500090e+01,-4.285083549307939707e-03,2.186706744621860765e-03
2.251211909964467139e+01,-3.626657983705256286e-03,1.850991946582290814e-03
2.266194954488137370e+01,-3.711992289533020718e-03,1.812461694222109072e-03
2.281188112332185014e+01,-3.482700224629323420e-03,1.845397425409236840e-03
2.296208040857662880e+01,-3.610255287831874802e-03,2.272507601019458593e-03
2.311180194572878577e+01,-3.595507079573111078e-03,2.153143003002515495e-03
2.326189466736623856e+01,-3.078207036835339805e-03,2.614210946897668406e-03
2.341227168427229799e+01,-3.060596055217649526e-03,3.471347553253580163e-03
2.356233025930680824e+01,-3.297009588868537316e-03,2.983862009893126568e-03
2.371232823251759569e+01,-2.911733527243792145e-03,2.789949525805643718e-03
2.386162577297118759e+01,-3.320186808034072089e-03,3.240438430451461800e-03
2.401163391496850252e+01,-3.446278370406053587e-03,2.985317158545486987e-03
2.416129679394848040e+01,-4.670140078756969404e-03,3.141864025489037385e-03
2.431179178350653203e+01,-4.423396647527077542e-03,2.583331351539794579e-03
2.446202154488125302e+01,-4.977758429125996552e-03,1.913080655037385606e-03
2.461156724796055073e+01,-4.744997369035334339e-03,2.021034640212670749e-03
2.476103024444579148e+01,-5.014917369149337646e-03,2.479821234239312083e-03
2.491073622282882383e+01,-5.263974073128726422e-03,2.009686331800100961e-03
2.506130832029457878e+01,-5.032132607128902632e-03,1.611330384975763735e-03
2.521097637205257769e+01,-4.738915418965851389e-03,1.695361657182708906e-03
2.536128704061071204e+01,-5.469071083217952323e-03,1.948108387001044320e-03
2.551127424011562184e+01,-5.414111606460845182e-03,2.323493341535896178e-03
2.566192545782206480e+01,-5.239261205414027199e-03,1.994518078001755474e-03
2.581149682018759250e+01,-5.631622260718131302e-03,1.736715524709221822e-03
2.596102555050699934e+01,-5.753608234053202500e-03,1.755475672056996256e-03
2.611072986896380499e+01,-5.950829867145403587e-03,1.631982640595534655e-03
2.626050635663171562e+01,-5.907171842552468022e-03,2.176784281664067254e-03
2.641007052910904207e+01,-6.033188229901044475e-03,1.822475419938264984e-03
2.656061341192841851e+01,-6.247266428861399101e-03,1.801330644622711622e-03
2.671036116981310826e+01,-6.300694673005985923e-03,2.730589921325459780e-03
2.686077354846916165e+01,-7.028679953204690876e-03,2.799439430826936113e-03
2.701047103031269359e+01,-6.711145366838055550e-03,2.371749570330244222e-03
2.715984748084092359e+01,-7.031870069087862996e-03,2.517564401420043819e-03
2.730983246653815044e+01,-6.766615938393081252e-03,2.247201730476633495e-03
2.745980591017539751e+01,-6.272755726258218145e-03,1.643660798128025171e-03
2.761003471348505656e+01,-6.257964979508629129e-03,1.519980037567869591e-03
2.775949888002024935e+01,-5.886245860869307282e-03,1.893796434978871823e-03
2.790975230147263275e+01,-5.958874814161905717e-03,1.779761387286576436e-03
2.805939371464212329e+01,-5.971738385019995793e-03,2.537262668907412731e-03
2.820927009292394061e+01,-6.430452837312618242e-03,2.421596985148287418e-03
2.835918268343338866e+01,-6.527252385384164565e-03,2.127012489709317541e-03
2.850946700161488678e+01,-5.458029654084743491e-03,1.875204749323394673e-03
2.865984296410599086e+01,-5.455065370760861510e-03,2.367882332434270622e-03
2.881007907146780411e+01,-5.592119014366720049e-03,2.459407396304972172e-03
2.895983545227377576e+01,-5.358737137175702790e-03,2.180185950139626114e-03
2.910974331954858485e+01,-5.023084263522328667e-03,3.048510210647906171e-03
2.925978467803837191e+01,-5.254384580153473837e-03,3.125589253710807803e-03
2.940973182085906146e+01,-5.422778940017056008e-03,3.429995740332249850e-03
2.956035811720088091e+01,-4.768308170018648214e-03,3.662292875833752029e-03
2.970993104237821214e+01,-4.155517596828719323e-03,3.487075080574298172e-03
2.986015003268907009e+01,-4.926576227504168501e-03,3.621607886365298210e-03
3.001001003046330595e+01,-4.417408031677070093e-03,4.081906474824463331e-03
3.016040267771714412e+01,-4.899004580570176341e-03,4.008577106356734331e-03
3.031074050034356304e+01,-4.493933121740931874e-03,4.265988190588479098e-03
3.046117075201326330e+01,-4.431311520582545231e-03,4.281106280566660850e-03
3.061141646071669697e+01,-3.710111271425191662e-03,4.399772502983777603e-03
3.076102234952385217e+01,-3.491924733654772767e-03,4.171267128962648923e-03
3.091119920651595976e+01,-3.628465406232903642e-03,4.122731635779189850e-03
3.106098300893665609e+01,-4.203542375852214151e-03,4.228185130348512122e-03
3.121127081484849342e+01,-4.515511262776932856e-03,4.925177641493656139e-03
3.136155560630159300e+01,-5.109894553700362711e-03,4.782905502737583824e-03
3.151231820359707925e+01,-5.395588689311484401e-03,4.918996469988851789e-03
3.166191347004418688e+01,-5.351753626631657046e-03,4.954164180103347651e-03
3.181189152092334638e+01,-5.209852989487906601e-03,4.657841338151966736e-03
3.196150363466000499e+01,-5.117354450949524423e-03,4.194358351250693923e-03
3.211133559523192815e+01,-5.631375174145206164e-03,4.206821813858588506e-03
3.226150269319706609e+01,-5.256744018682237007e-03,3.466528678383005557e-03
3.241173952273243231e+01,-5.183196921683928121e-03,3.456476870817499266e-03
3.256195250222201309e+01,-4.998104544245349050e-03,2.163269568063318389e-03
3.271149612291620912e+01,-5.103938908035609082e-03,2.194527389806646533e-03
3.286221191263691566e+01,-5.212347620688579514e-03,2.597579402975096902e-03
3.301274168756013694e+01,-5.430204483674249197e-03,1.612270616932877029e-03
3.316279231618523227e+01,-5.779288455522968784e-03,1.477773626748746152e-03
3.331282810027459362e+01,-5.657482832187013012e-03,1.605945874889779662e-03
3.346280600574916519e+01,-6.000877093544685834e-03,1.216298756770490663e-03
3.361288566708734749e+01,-6.037650121569192521e-03,1.186578105296529290e-03
3.376338821026400439e+01,-6.339501273227608064e-03,9.614417309256598947e-04
3.391301847208143272e+01,-6.789182011003656696e-03,4.687619999049609065e-04
3.406364792094970539e+01,-6.762090068826657162e-03,6.105854842522686786e-04
3.421399276823597546e+01,-6.461508464003833975e-03,9.238249680890598271e-04
3.436354221045162660e+01,-6.439282359697777805e-03,1.002859439727896282e-03
3.451427288982210939e+01,-6.130994644025587054e-03,1.747485309890602556e-03
3.466387466092594138e+01,-6.206208831333115579e-03,2.478932158445371070e-03
3.481333064732353932e+01,-6.511425201538263881e-03,2.360167264011584984e-03
3.496306161734299423e+01,-6.244659746601716709e-03,1.644201520032595410e-03
3.511293925222650358e+01,-6.678157199510563122e-03,1.212523657027318909e-03
3.526329906296384564e+01,-5.940437186132374939e-03,1.051374902561295335e-03
3.541341885970566494e+01,-6.067398963235013341e-03,1.282197493885863415e-04
3.556336050428433282e+01,-6.220855852343389406e-03,-2.067770763120942059e-04
3.571344996952979756e+01,-6.291659546657871541e-03,5.750175315607982405e-04
3.586216847026153687e+01,-6.605379671360688161e-03,4.993688558691007770e-04
3.601182603939918181e+01,-6.821388915841906063e-03,4.328154028340621372e-04
3.616200349954623761e+01,-7.882963958798836976e-03,2.928454340698582558e-04
3.631161302163786075e+01,-8.035274404470252665e-03,9.525279761155432080e-04
3.646154444865826605e+01,-7.149608878824147140e-03,1.445334345823547258e-03
3.661192785970751373e+01,-7.176259449199344324e-03,9.412504508804498673e-04
3.676127760208266437e+01,-6.998828064759469829e-03,1.401388368418826419e-03
3.691129893590179023e+01,-6.510701428212970106e-03,1.680093054639186746e-03
3.706095441455558159e+01,-6.205374509454590973e-03,1.596793685989384868e-03
3.721071091459197078e+01,-5.817230671832656838e-03,1.842556371574699146e-03
3.736206655310843416e+01,-5.927785200878834919e-03,2.396418662866273142e-03
3.751146786864155303e+01,-6.146914745305522010e-03,2.627618035948082586e-03
3.766086686987066656e+01,-6.314146608091531637e-03,2.609761823760550596e-03
3.781110055209037313e+01,-6.342454709213444890e-03,2.403579429746621841e-03
3.796156261493096906e+01,-5.812727629725083882e-03,2.274267476241515363e-03
3.811092073195492702e+01,-5.057526600685893943e-03,2.499669665479504772e-03
3.826099600665114764e+01,-4.715669066945112238e-03,2.378248366033819915e-03
3.841131163430522122e+01,-4.179200637186469489e-03,1.752434606805107009e-03
3.856129934392016168e+01,-4.359274934335064834e-03,8.988234652156569960e-04
3.871158082252996735e+01,-4.531966954766441374e-03,7.688812910461828272e-04
3.886211834448822344e+01,-5.154171775342893981e-03,5.903528243496532516e-04
3.901109104596044119e+01,-5.877954847215011158e-03,3.141528539257161046e-04
3.916097442487431834e+01,-5.896443593718238112e-03,-3.385502753210662004e-04
3.931038557468685468e+01,-6.063853102222988879e-03,-4.298769025776240653e-05
3.946105614154057406e+01,-5.967806582644528957e-03,-3.917404517784828694e-05
3.961080295432875431e+01,-5.770084649427040767e-03,2.873694833361776059e-04
3.975981174381107763e+01,-6.032572161523274724e-03,8.055234173940070989e-04
3.990999288176735860e+01,-6.741646995426759693e-03,9.574012139422509362e-04
4.006036005935558819e+01,-7.317972384168451236e-03,1.079044357850615166e-03
4.021039611396091118e+01,-6.522085041438219558e-03,1.175511545023247848e-03
4.035995905477488321e+01,-6.842350821905414902e-03,1.001026369138985350e-03
4.050951968250402757e+01,-6.119822954885535682e-03,1.063141919531710626e-03
4.065986594445683266e+01,-5.626890382066632515e-03,1.010394379811087057e-03
4.081012310054628500e+01,-4.863112591954277426e-03,1.417265460570205689e-03
4.095993833172653353e+01,-4.993379355511965399e-03,1.399763042773232054e-03
4.111024484009837465e+01,-4.535549235810440449e-03,1.371211195325664498e-03
4.126170359160666123e+01,-4.454975442403458392e-03,7.969226062003252186e-04
4.141243069561670609e+01,-5.186329929021902749e-03,2.591734696114141750e-04
4.156186597509977787e+01,-5.584806076884700314e-03,-3.848611099641042967e-04
4.171182978135799857e+01,-5.255324158174646577e-03,-6.091262056902422726e-04
4.186248869335924638e+01,-5.121577757255615405e-03,-1.727011569393744315e-04
4.201144463675695562e+01,-5.149412489019690974e-03,-1.526995936420917654e-04
4.216222541094356302e+01,-5.699887091899918067e-03,-8.848672434280416776e-05
4.231287099271043672e+01,-5.352511074924929009e-03,2.191376663478529800e-04
4.246240211439150158e+01,-5.656008912435847059e-03,9.470597188842274153e-04
4.261228897936641857e+01,-5.967109932132913346e-03,1.066874919512925428e-03
4.276260270902819371e+01,-6.484244346633524954e-03,1.228148369984102687e-03
4.291286061432546006e+01,-6.281064053672446093e-03,1.592652566569157649e-03
4.306252807593453724e+01,-5.319558364055600175e-03,2.097750593874450273e-03
4.321239690789624888e+01,-4.774104284661614093e-03,2.316866417576185760e-03
4.336183258807992758e+01,-4.348388454908933345e-03,1.592251336451671684e-03
4.351212712681356720e+01,-3.727166680599614933e-03,9.884732058042481218e-04
4.366215655484194968e+01,-2.937103287146006995e-03,1.755020804032975112e-03
4.379744264260192921e+01,-2.513833469125660233e-03,1.437133307825997058e-03
4.391852330712690389e+01,-2.737373184685732395e-03,1.771298118221570047e-03
4.402800997842923891e+01,-3.335888712698061118e-03,1.643839545764507826e-03
4.412626065389680008e+01,-4.954389049270516501e-03,1.951535854666487874e-03
4.421476015590837960e+01,-4.518137252650109362e-03,1.696889373184812299e-03
4.429499864870161474e+01,-4.301239452874133264e-03,2.003258343020350787e-03
4.436616631479561335e+01,-4.020086268399793682e-03,2.675895088021822219e-03
4.443086374793961824e+01,-3.534022137609424234e-03,2.614008935513321020e-03
4.448870983869353779e+01,-3.245802147924270811e-03,2.295561420516669011e-03
4.454234614123042491e+01,-3.222509626906822165e-03,2.372833665540152476e-03
4.458935011044976449e+01,-3.382810184501201193e-03,2.638862720784094368e-03
4.463152104361241612e+01,-3.018458967593401574e-03,2.380869131343025299e-03
4.467010633289785204e+01,-2.668074728693940138e-03,2.564640580790750104e-03
4.470481013449384022e+01,-3.768065789046951171e-03,2.382191438182538947e-03
4.473576930624677317e+01,-3.921533491653111068e-03,2.340761097180436671e-03
4.476310766776796157e+01,-3.272857870396290742e-03,2.665313882928736083e-03
4.478740426320698731e+01,-3.031480377853183229e-03,2.984149371976399078e-03
4.481002596069591704e+01,-3.016527541529708412e-03,3.210304327606851565e-03
4.483001033700821125e+01,-2.896367312693643933e-03,3.168093771133980753e-03
4.484784548902581491e+01,-2.693914317899850051e-03,2.715543370212999963e-03
4.486410574281678265e+01,-2.483806305287108822e-03,2.695377347382529962e-03
4.487977778751461244e+01,-1.941586096292585587e-03,2.348843833695058066e-03
4.489315294336810780e+01,-1.272069889102089282e-03,2.101092129058337084e-03
4.490481630718092276e+01,-1.723955032209922118e-03,2.201082110095280587e-03
4.491583295765388328e+01,-2.232143247616156113e-03,2.210795015945626538e-03
4.492501215377616575e+01,-2.784609005922269141e-03,2.278417869917884718e-03
4.493418708218753466e+01,-3.054172028868047239e-03,2.529734938696484321e-03
4.494131058482560093e+01,-2.516611283298599185e-03,2.185177091568438548e-03
4.494848639245074651e+01,-2.882957807291332969e-03,2.594994715270747352e-03
4.495441540656005941e+01,-3.617273643356093502e-03,2.162121545513266425e-03
4.496032351427509610e+01,-4.205029847135829252e-03,1.762120763275224758e-03
4.496552920736196768e+01,-4.256774412763121053e-03,2.369431363646130970e-03
4.497010835444241650e+01,-4.264803903690436021e-03,2.480742774970792156e-03
4.497366853513723584e+01,-4.620448530340158164e-03,2.551209754198822781e-03
4.497681276178114018e+01,-5.554033062602669463e-03,2.331473227998534254e-03
4.498078560517214441e+01,-5.457654792477526461e-03,2.253198743692065055e-03
4.498340503099409915e+01,-5.064448375954563528e-03,2.542284785069110105e-03
4.498660407637145653e+01,-5.059258351660533663e-03,1.672274820644347251e-03
4.498904425827748810e+01,-5.328300877550688590e-03,1.904370191739875994e-03
4.499090875233389397e+01,-5.043253494363801777e-03,2.477753424210283727e-03
4.499252152733703980e+01,-5.756677726163324758e-03,2.225629792106872083e-03
