accel_only_with_bias_x (m/s^2),accel_only_with_bias_y (m/s^2),accel_only_with_bias_z (m/s^2)
0.000000000000000000e+00,2.617993877934416069e+00,-9.794839130570458963e+00
0.000000000000000000e+00,2.617993877940123504e+00,-9.794839130570458963e+00
0.000000000000000000e+00,2.617993877945260728e+00,-9.794839130570458963e+00
0.000000000000000000e+00,2.617993877949884141e+00,-9.794839130570458963e+00
0.000000000000000000e+00,2.617993877954045256e+00,-9.794839130570458963e+00
0.000000000000000000e+00,2.617993877957789817e+00,-9.794839130570458963e+00
0.000000000000000000e+00,2.617993877961160454e+00,-9.794839130570458963e+00
0.000000000000000000e+00,2.617993877964193583e+00,-9.794839130570458963e+00
0.000000000000000000e+00,2.617993877966923844e+00,-9.794839130570458963e+00
0.000000000000000000e+00,2.617993877969380545e+00,-9.794839130570458963e+00
0.000000000000000000e+00,2.617993877971592109e+00,-9.794839130570458963e+00
0.000000000000000000e+00,2.617993877973582073e+00,-9.794839130570458963e+00
0.000000000000000000e+00,2.617993877975373529e+00,-9.794839130570458963e+00
0.000000000000000000e+00,2.617993877976985573e+00,-9.794839130570458963e+00
