accel_x (m/s^2),accel_y (m/s^2),accel_z (m/s^2)
-6.927143356814898997e-03,-7.042077132776888328e-03,-9.792588837448397143e+00
5.021278450000932897e-03,-8.050674447856460969e-03,-9.802117835573165294e+00
2.354801172936214944e-03,-6.841272803745234235e-03,-9.792647585235163987e+00
2.044080922621180178e-03,3.080892676507452927e-03,-9.794898574201127417e+00
4.604932512830226150e-03,-1.422035590956395243e-03,-9.791045007450147608e+00
6.827920340344790021e-03,-7.359750910155699911e-03,-9.786832716180310143e+00
-1.261709507926161381e-03,1.764480643316207508e-03,-9.808672596347381756e+00
-5.549993283531892002e-03,-3.079815344535259767e-03,-9.791350422721784241e+00
3.083302012333410339e-03,-3.156231092141474745e-05,-9.790683642417796761e+00
-7.043495040392169088e-03,6.642975801265775266e-04,-9.811643105057305192e+00
-1.748139854061370136e-03,-2.472416393786693641e-03,-9.790497125708736093e+00
9.804806991890405860e-03,-1.332091585289123898e-03,-9.802222004081041717e+00
2.640714062035393050e-03,-4.339200854150976165e-03,-9.791960503612699540e+00
1.256893826066222765e-05,-3.413448809924048751e-03,-9.801723598145795080e+00
4.326094520314308932e-06,7.291747196743209730e-04,-9.796643981745960517e+00
-2.303371796182430986e-03,-2.932004079487264200e-03,-9.797731397228572447e+00
2.186292689521962041e-04,-2.471738568335686472e-03,-9.778133882526992338e+00
-1.985735775108648463e-03,-5.279648391048922043e-03,-9.790427745187459507e+00
-5.707198384923343332e-03,-1.698124243336828626e-03,-9.796745750675471598e+00
-1.221421306376913301e-03,5.320881229849420057e-04,-9.801752031509218810e+00
1.430299822941082794e-03,1.752500646751474576e-03,-9.794727772011832201e+00
-4.248226452998864026e-03,5.301147616833761346e-04,-9.804150334954853108e+00
9.163779146557782121e-04,1.200587635439900533e-02,-9.804585411945925699e+00
7.268594398503012456e-03,-7.600113957441241011e-04,-9.803221397547627447e+00
4.248155667819083874e-03,-4.376111551618769129e-03,-9.799077623622537203e+00
-2.028695872655815729e-03,-1.541986544673930922e-03,-9.798655696767275103e+00
-4.444158270321158660e-05,-6.645687446449054757e-03,-9.797797410060127277e+00
-4.349595227042354038e-03,3.866219352423918773e-03,-9.779387032949182768e+00
5.566341406919411185e-03,-2.263964907469090144e-03,-9.788825545509411086e+00
-3.681572686188295997e-03,-3.405377942719748198e-04,-9.796299831291777949e+00
5.373016787244569653e-05,-7.857975087857622986e-05,-9.790179219897911622e+00
4.135602621285194673e-03,6.153166931875797942e-04,-9.783886165746370267e+00
5.189418621041930885e-03,-2.473101577165764085e-03,-9.799632705470088467e+00
1.809318759989371212e-03,-4.970768762117786822e-03,-9.785819283603117924e+00
-2.363318457753136714e-03,3.536191571782613605e-03,-9.777418618013141938e+00
-3.393011281525520808e-03,1.153411500809707526e-03,-9.801644736519905976e+00
3.294599236317316895e-03,2.622617492582860182e-04,-9.790286547657981231e+00
9.713590327723774578e-04,-3.300157091015619697e-03,-9.796445753255637712e+00
3.892087439835606108e-03,-6.694072650934723354e-03,-9.796800575327413441e+00
-7.228894197502564248e-03,2.793119592709814979e-03,-9.789238710942228749e+00
-8.212515103242716118e-04,2.340425501673136770e-03,-9.795146694461864811e+00
3.615913961285958066e-03,-2.644552253475145488e-03,-9.812105668434838890e+00
-4.135360167823043040e-03,1.169026746925660954e-03,-9.802251068707313664e+00
3.215611544466018875e-03,-3.334341571693697371e-03,-9.805448153546363343e+00
5.331742793310420385e-03,3.345881992293656734e-03,-9.806222406272709691e+00
-1.055465420988368000e-02,-4.155395153982507504e-04,-9.789268284058781688e+00
2.068769648295766712e-03,9.589009187293376021e-03,-9.788881120884951770e+00
1.148861309600273349e-02,4.847411209796199981e-04,-9.794571689537916015e+00
5.495004253155661746e-03,-9.714710833171989399e-03,-9.787270016858835575e+00
-3.677938868044760157e-03,-1.345028547500642328e-03,-9.791283129159836562e+00
-3.341615423597207694e-03,-1.580735665024755746e-03,-9.796654693702214090e+00
6.089882488614441029e-03,1.063148763000587582e-02,-9.803296933291960613e+00
9.106259034529601629e-03,3.821452799778652081e-03,-9.797520924983791346e+00
3.500563014765035053e-03,4.906242595169208950e-03,-9.794276952093699862e+00
7.693126840054103320e-03,-1.013074050594086305e-02,-9.789431048010335701e+00
-6.897393235519340068e-03,-4.353261313999272201e-04,-9.800276543547882468e+00
-2.198731951624368491e-03,7.208464210418908356e-03,-9.797807490173356726e+00
-6.178626451827281749e-03,2.456494529532232338e-03,-9.797761242253148595e+00
3.117118628434800611e-03,-8.769909255547644888e-03,-9.802330101895948999e+00
-4.265456073885534778e-03,4.056785035580148455e-03,-9.797211075570908534e+00
-1.945187433233082136e-03,-3.721004666881381692e-03,-9.798008375018572025e+00
1.191305538428579121e-02,-7.195034945755462118e-03,-9.798449351782688055e+00
-6.540405831964984755e-03,1.431566109147191937e-03,-9.797313849498944904e+00
-2.409983247808707672e-03,6.137972659086329136e-04,-9.783067561758276298e+00
-8.341246232470357928e-04,-2.073460672224736005e-03,-9.799593202981020212e+00
-4.693476260029503383e-03,4.069814038085374855e-03,-9.807841957929603893e+00
-5.575420643411581161e-04,2.060321821891624577e-03,-9.796239141950163543e+00
1.468552584970432312e-04,3.849301770076065266e-03,-9.790771055692413682e+00
-2.293851834473708846e-03,-1.864102268974185232e-03,-9.786048306744989489e+00
7.122600512926254186e-03,-7.830987145210312932e-04,-9.799051691303333200e+00
-6.519454876260831304e-03,3.225710134390161448e-03,-9.804371217270114514e+00
-3.908361207043631325e-03,5.403772831709153200e-03,-9.791754197001369064e+00
5.524964082792403405e-03,-5.885927052212940568e-03,-9.799503449588076620e+00
-6.540563286027801593e-04,-5.081665505085525454e-03,-9.796431733809853881e+00
2.451971760267681439e-04,-8.757339286777704934e-04,-9.797670458348976652e+00
1.369732645989852780e-03,2.922697358942598876e-03,-9.801916929360332986e+00
-5.949813060577701252e-04,3.015616697283457471e-04,-9.806686552144055824e+00
6.439119916193112789e-03,8.555825303501640028e-03,-9.792325773865801608e+00
-9.837391355397335710e-03,1.296604464773904591e-02,-9.788273536088443194e+00
-3.534578714073506513e-03,4.828558444365691101e-03,-9.790135708040246243e+00
-2.478698196271089216e-04,2.659468084703185339e-03,-9.793857518426108300e+00
-3.910675592856160607e-03,4.591131014369575006e-03,-9.801082574831710303e+00
5.124416982813757154e-03,8.965435654144968776e-04,-9.802126979741208501e+00
1.820931978090006582e-03,8.516724754257473141e-04,-9.783219766669560613e+00
3.011639005488358882e-03,-3.389525123811992346e-03,-9.785877874052046010e+00
6.873151353008043890e-03,7.714862569920146297e-04,-9.796971830903336453e+00
5.261071523780762663e-03,7.621512422852491295e-03,-9.807767857482115659e+00
-6.440922125774101170e-03,-5.118848979768659928e-03,-9.804371351125501732e+00
