Yaw (deg),Pitch (deg),Roll (deg)
1.723919589932442278e-02,-1.744393346712337298e-02,1.880543917333354215e-02
1.787787117275514356e-02,-1.694654749384250786e-02,1.912071142957950942e-02
1.782463290465060440e-02,-1.695700198524872915e-02,1.860958384260295168e-02
1.794938865062822159e-02,-1.720031909111017013e-02,1.845989901322031210e-02
1.821045874412920845e-02,-1.769525932328766885e-02,1.837775121633880571e-02
1.817924598254972574e-02,-1.790102475023696432e-02,1.792840406507891296e-02
1.819921359797445348e-02,-1.783042134474000992e-02,1.814971557337900082e-02
1.836853045397880344e-02,-1.779688316108230320e-02,1.768934276321132426e-02
1.810116851976090527e-02,-1.771732078152552306e-02,1.728818440709675372e-02
1.787787820700945107e-02,-1.794732624886098693e-02,1.753127054573524676e-02
1.733873260228613669e-02,-1.821363843775069061e-02,1.745989060333624082e-02
1.708563912538500415e-02,-1.772036991806419728e-02,1.746618876885910887e-02
1.711582888135173425e-02,-1.777757175128653194e-02,1.788548328108790011e-02
1.687912542972274874e-02,-1.684040418260979513e-02,1.772773379638511310e-02
1.633349532920851110e-02,-1.768948391946854534e-02,1.690121089557846193e-02
1.696144196410860269e-02,-1.783015764412186621e-02,1.646963897378615066e-02
1.668496835097289799e-02,-1.714086817834376344e-02,1.780235311324296008e-02
1.613871520803305745e-02,-1.707068861783651165e-02,1.774034704056952350e-02
1.666800231569843735e-02,-1.672637230745298992e-02,1.793933738608055953e-02
1.712389578893580566e-02,-1.643178397640055952e-02,1.794133105073274573e-02
1.727909986068919962e-02,-1.605159074519465698e-02,1.718350029349266506e-02
1.785537700518916721e-02,-1.553049936942213841e-02,1.710313979449403637e-02
1.814010389870303677e-02,-1.598281917562732399e-02,1.605619668684781995e-02
1.836355650269414636e-02,-1.606732350784013594e-02,1.589953002356500264e-02
1.841559335691949489e-02,-1.606341882733791290e-02,1.578353494950144459e-02
1.855481597010160896e-02,-1.582897744053790925e-02,1.600718842169302630e-02
1.903832863628424424e-02,-1.587499529538233256e-02,1.594161089160146469e-02
1.856385120660741794e-02,-1.628613844110459244e-02,1.595346964554856042e-02
1.868533624254283335e-02,-1.613187142145362796e-02,1.587470517508514714e-02
1.793803436331253137e-02,-1.606898629632090222e-02,1.610833561277597720e-02
1.760460188630293132e-02,-1.646896440658109431e-02,1.691707086520769648e-02
1.718120496040803288e-02,-1.693994911001220349e-02,1.672516114038349183e-02
1.666420323373222004e-02,-1.675226003218924578e-02,1.683968744888344679e-02
1.597801823681952935e-02,-1.719117975708082599e-02,1.724786724904045498e-02
1.625773878013515167e-02,-1.707096531284988880e-02,1.721196416145025221e-02
1.582655225734569404e-02,-1.731136924758511220e-02,1.685648196177813238e-02
1.608915866885676088e-02,-1.704581976907875232e-02,1.701033501659422048e-02
1.552118601532907413e-02,-1.712970415654945996e-02,1.679580739721195023e-02
1.651869560324394776e-02,-1.746390000332730813e-02,1.665054764072396859e-02
1.719936547322839862e-02,-1.771330546885445043e-02,1.691912392757822722e-02
1.653453780932278780e-02,-1.788973382113411351e-02,1.762796267799137881e-02
1.684000391704995950e-02,-1.830129269882468240e-02,1.715685207980881255e-02
1.647921086559123519e-02,-1.887112642245107608e-02,1.683990652853434647e-02
1.635275732555888789e-02,-1.895444099875001273e-02,1.660709053475290659e-02
1.642518222828112315e-02,-1.984317348060064823e-02,1.653439137865624770e-02
1.688921435917207017e-02,-2.032249451272325272e-02,1.602263454258274697e-02
1.656102773729391589e-02,-2.104275220808330543e-02,1.597076489925500914e-02
1.638649897296587041e-02,-2.082512879008910703e-02,1.532316267963416100e-02
1.647205503283014072e-02,-2.107352799577279223e-02,1.599993245268448161e-02
1.634972073689294411e-02,-2.101702851456008214e-02,1.630305833912614952e-02
1.640994835292304901e-02,-2.054867197801492351e-02,1.584667072675701935e-02
1.626035054177372985e-02,-1.986017723031827456e-02,1.532511559915189329e-02
1.674650368835497311e-02,-1.956145624248733367e-02,1.552216577188278435e-02
1.705669005436982050e-02,-1.924414094090776822e-02,1.621539948608826526e-02
1.771071233590035265e-02,-1.932192189994245968e-02,1.646866910355757052e-02
1.793581314879580738e-02,-1.928372801832868230e-02,1.722792749346635510e-02
1.778279529558585842e-02,-1.988613643637188871e-02,1.781171687812737811e-02
1.795466663931301332e-02,-2.027704257930858234e-02,1.709327920845164425e-02
1.848819351215946066e-02,-2.006135858786022019e-02,1.719500032213965024e-02
1.792405281249683999e-02,-1.980745766026777502e-02,1.744137124775128889e-02
1.845503296613463032e-02,-1.990286747305656384e-02,1.768277520458427440e-02
1.800789635612969758e-02,-1.945368141536286261e-02,1.821966986977997111e-02
1.738090421978706612e-02,-1.971638030465860600e-02,1.815080874335457672e-02
1.662554913263803585e-02,-1.971289784834149780e-02,1.834352937147436940e-02
1.576975955380746641e-02,-2.015153870096722880e-02,1.782205352955906069e-02
1.558107517665712795e-02,-2.042952216479589772e-02,1.840537153279171376e-02
1.555805348417239713e-02,-1.987384166529579735e-02,1.805031325736467310e-02
1.569499558144575244e-02,-1.997686402915048454e-02,1.874937091415950288e-02
1.600682268983702125e-02,-1.999452632199422153e-02,1.878494852665662032e-02
1.586667731143351356e-02,-2.027021220467366963e-02,1.937584046622997311e-02
1.586164985268157662e-02,-2.069759931287716917e-02,1.951032984148414959e-02
1.607238064040231867e-02,-2.014136699471716016e-02,2.009140929789946656e-02
1.625767703486488691e-02,-2.021238969366617386e-02,2.054635559878528750e-02
1.600879802468957447e-02,-2.126641545221380492e-02,2.034450337216756402e-02
1.566754933901773686e-02,-2.120813092826469293e-02,2.062225110747394757e-02
1.580457770351204744e-02,-2.059581686271780981e-02,2.010625460842942538e-02
1.550589245441860026e-02,-2.091400027140348852e-02,1.989133327002485727e-02
1.516217684938425854e-02,-2.131141365712032471e-02,2.037249193570538422e-02
1.580913824550207736e-02,-2.148211948569137691e-02,2.004758362601994498e-02
1.545690652995229154e-02,-2.086074765773315159e-02,2.021908192151674472e-02
1.519106288632861637e-02,-2.081360153765114337e-02,1.964455844083779976e-02
1.460590843643124956e-02,-2.080404194840334425e-02,2.028825172376399338e-02
1.407885705496465800e-02,-2.049324495052736589e-02,2.078602004567128153e-02
1.330139447469344538e-02,-2.066856075765755724e-02,2.070548319646547952e-02
1.325734845690629965e-02,-2.126342858788513382e-02,2.054185084726673632e-02
1.276710245092067993e-02,-2.067209170290262854e-02,2.027507341056230053e-02
1.256531564363834452e-02,-2.044081265135094111e-02,2.082983552772919855e-02
1.287155700716980516e-02,-2.046286742414103743e-02,2.050531604435349223e-02
1.339975370405004432e-02,-2.137846829872838694e-02,2.021261137044948891e-02
1.314360772299870590e-02,-2.158501966248485907e-02,2.021429103082546253e-02
1.287174920933792897e-02,-2.139283436298989108e-02,2.053473687456117830e-02
1.293164013050111978e-02,-2.184818948044153775e-02,2.031524529305610630e-02
1.326522397136921209e-02,-2.140276436360734683e-02,1.961937083077545940e-02
1.343752228984466945e-02,-2.187278510878263790e-02,1.977255308258638739e-02
1.358766372890924355e-02,-2.174278260020883619e-02,1.922167766241119832e-02
1.336041573751511717e-02,-2.124521392899385297e-02,1.939301083485083996e-02
1.325835329379095907e-02,-2.164511979390455060e-02,1.924199588689193274e-02
1.295053906599015654e-02,-2.077252643299442800e-02,1.940864471862259466e-02
1.356104417732182689e-02,-2.027853559933743416e-02,2.010686578314394013e-02
1.329430602380854073e-02,-1.978782632025725616e-02,1.980119130697160015e-02
1.329205647460929458e-02,-1.982374682477367617e-02,1.971544570810726538e-02
1.316947348866348566e-02,-1.935973148324266271e-02,1.990746545582051247e-02
1.316006469107024700e-02,-1.932766267255340772e-02,1.987961172209226982e-02
1.323043724272151590e-02,-1.968732224432143477e-02,1.950396032907248875e-02
1.326971613908634572e-02,-1.962311205680968701e-02,1.948480501163181097e-02
1.323342123422586655e-02,-1.920561636562318972e-02,1.979150064256035568e-02
1.335544186972489021e-02,-2.026795557686046634e-02,1.923020808869419992e-02
1.281153106542941983e-02,-1.924276486329426494e-02,1.966072304114052649e-02
1.296045050208744984e-02,-1.968805120207418879e-02,1.952312133807853137e-02
1.293489419890581429e-02,-1.976341665567866307e-02,1.928584937101781097e-02
1.306738248559657055e-02,-2.033811523915404415e-02,1.953396249269183024e-02
1.331517333833460992e-02,-2.051975539894244915e-02,1.966078809996852847e-02
1.305189473404982752e-02,-1.933721515812071925e-02,1.926394868476289865e-02
1.262384829079947479e-02,-1.852750674503325645e-02,1.892858019485138890e-02
1.259961038967584435e-02,-1.841346256495293016e-02,1.940593017388380151e-02
1.218062327632265206e-02,-1.897737611849211956e-02,1.884854106148250996e-02
1.217660117672002447e-02,-1.862452936115550212e-02,1.804558991382939487e-02
1.256279514144075134e-02,-1.922466961378743039e-02,1.769420455790714219e-02
1.182280207320320596e-02,-1.805320517541683656e-02,1.745227931120484424e-02
1.223863030944535336e-02,-1.844226582556130270e-02,1.762938202727968792e-02
1.205673568470011676e-02,-1.945167818485323344e-02,1.773767053162921686e-02
1.240503205817936744e-02,-1.974247520685594795e-02,1.764683288215907614e-02
1.219467987212043136e-02,-2.003679925198338999e-02,1.674881458339041312e-02
1.241942421510389138e-02,-1.948296089441666282e-02,1.731202676691183384e-02
1.234894226753373118e-02,-1.879235345939591836e-02,1.731828314534446245e-02
1.292031012805606137e-02,-1.971072342235504621e-02,1.743353281147391048e-02
1.306804046327317628e-02,-2.039967896593888885e-02,1.786908555654730807e-02
1.313646729620115798e-02,-2.010338152031745582e-02,1.788634668782011078e-02
1.303415180423291540e-02,-2.025831860958316258e-02,1.795488239942213265e-02
1.376279221912025952e-02,-2.070022891551151142e-02,1.841866074161645911e-02
1.376624426231315423e-02,-2.024242563502530456e-02,1.871316763831540678e-02
1.426539855656126093e-02,-1.999573342877842067e-02,1.888173671769516337e-02
1.480689130786118704e-02,-1.992720227808668365e-02,1.821419562049656632e-02
1.476955585271489541e-02,-1.949659529905870686e-02,1.819377534510203953e-02
1.478093770864986022e-02,-1.980171804506857328e-02,1.806051779060424342e-02
1.493426134402148740e-02,-2.012718686705017995e-02,1.782390432380588294e-02
1.409047227752061211e-02,-1.959589042293443523e-02,1.685297177984635894e-02
1.338510013835315926e-02,-1.953331851789055426e-02,1.700731855638111176e-02
1.362334986832739250e-02,-1.912611767092891116e-02,1.632738856690785570e-02
1.464893160676730526e-02,-1.944179012157146516e-02,1.613262325599025895e-02
1.451304611720872703e-02,-1.881412817751782970e-02,1.687680336412648169e-02
1.538270748166188813e-02,-1.908278988197362538e-02,1.724437496017399221e-02
1.555292416360109890e-02,-1.883039180190497833e-02,1.713402930308991629e-02
1.570116376807020181e-02,-1.824398388984119906e-02,1.738532279264461133e-02
1.582390411975900454e-02,-1.807048935482504642e-02,1.687410639564059650e-02
1.537282656222445539e-02,-1.905026484674850196e-02,1.750625024195369764e-02
1.550855265220830656e-02,-1.919882988803865015e-02,1.838429267326267477e-02
1.560422948849076938e-02,-1.892789246158499764e-02,1.806005427718425371e-02
1.506269729500977865e-02,-1.889316128773949055e-02,1.847476518090275174e-02
1.389989655664474605e-02,-1.906885396491954723e-02,1.772242586443526641e-02
1.400075995577699031e-02,-1.984888820374397858e-02,1.687322092557330330e-02
1.404365982105690129e-02,-2.033861987081644201e-02,1.751369368179995709e-02
1.441529596211069304e-02,-2.086124651864106755e-02,1.737079697317157889e-02
1.459218192198431796e-02,-2.036870351403693991e-02,1.738485813114709969e-02
1.517556209693656996e-02,-2.036323825526518971e-02,1.751922194274469283e-02
1.535097509543370715e-02,-2.023317492572672752e-02,1.746674711233379973e-02
1.593445254636680075e-02,-1.934894001149736406e-02,1.752275041698130725e-02
1.640327054927762443e-02,-1.879571028812859410e-02,1.786209110087344509e-02
1.634784344372940124e-02,-1.858608577891778663e-02,1.793807717739535207e-02
1.672968840195477105e-02,-1.820693520199101814e-02,1.767864296330280346e-02
1.794385288200718229e-02,-1.816190229950965379e-02,1.661890812982426066e-02
1.739258156529700783e-02,-1.825152613260556944e-02,1.687869344860718629e-02
1.715757247376555397e-02,-1.828717613264577158e-02,1.635594821096320733e-02
1.688271698054207362e-02,-1.834226456146644674e-02,1.560393054538853318e-02
1.744880447312652932e-02,-1.817686936789149679e-02,1.584145692603643879e-02
1.782483349452113064e-02,-1.751499009978694024e-02,1.551217584581674434e-02
1.803894063598848047e-02,-1.709740950460071282e-02,1.561983592315158674e-02
1.841579015901164545e-02,-1.704861096158266642e-02,1.551945773259712572e-02
1.815154365313681462e-02,-1.750566512719721468e-02,1.514386986438354815e-02
1.845001910881552062e-02,-1.706183826598054940e-02,1.540104754816529371e-02
1.823389983052643368e-02,-1.722668983214008936e-02,1.544964547268681127e-02
1.804440148247105427e-02,-1.721183356528991834e-02,1.468540753607955156e-02
1.819627250205852614e-02,-1.679423381536585339e-02,1.451998551692273987e-02
1.862020500388658281e-02,-1.750728967166205810e-02,1.507065227388572175e-02
1.873275548870086474e-02,-1.718602428169680937e-02,1.546138746937976254e-02
1.856099827709025221e-02,-1.621974728353102121e-02,1.497137248989221028e-02
1.874162453797332401e-02,-1.662938894567606712e-02,1.465280938975990419e-02
1.957091014264077458e-02,-1.699735363784102976e-02,1.481514294207997816e-02
1.973448680271874117e-02,-1.797153719752151921e-02,1.399878817901290678e-02
1.959695707608612864e-02,-1.751159610617222459e-02,1.398088149987710208e-02
1.965972168582126242e-02,-1.762059433698950212e-02,1.417148925589795626e-02
1.931364587812398059e-02,-1.745225059363355105e-02,1.476643658403766803e-02
1.850629299121618956e-02,-1.728623350995293906e-02,1.496722025027373559e-02
1.926994478600943181e-02,-1.777618484053138104e-02,1.506375767249080143e-02
1.919967733849033478e-02,-1.838929979984143745e-02,1.596397807888496473e-02
1.898053960436369217e-02,-1.849545843316122498e-02,1.666086712400539557e-02
1.904220491462784923e-02,-1.817428616458865651e-02,1.626322609393630533e-02
1.969291755485753567e-02,-1.869240419230087935e-02,1.593280672310689802e-02
2.008031917005676653e-02,-1.841408670357100666e-02,1.520140525915754902e-02
2.035898738849676801e-02,-1.781526091717787127e-02,1.523010049948384480e-02
1.949947444946345879e-02,-1.769149473918680063e-02,1.476376609975331607e-02
1.919575406774373313e-02,-1.711005059105919976e-02,1.443541905153921355e-02
1.904533654176398388e-02,-1.680981279645564486e-02,1.432455957793659848e-02
1.920982053937606709e-02,-1.607236461046344933e-02,1.478881402004970404e-02
1.890564850869071861e-02,-1.656073943917918401e-02,1.467032068642462259e-02
1.889549898605349595e-02,-1.645997536565782862e-02,1.583562088370367091e-02
1.916298988156945118e-02,-1.653805058849461621e-02,1.600536579986270788e-02
1.881960892033692628e-02,-1.672654956725865699e-02,1.607204877452816233e-02
1.898092870877272215e-02,-1.682899993993126203e-02,1.638287840594043060e-02
1.883999519327117511e-02,-1.684990263457211354e-02,1.655325929671880997e-02
1.842097340463872551e-02,-1.597373970154569028e-02,1.655902723354795575e-02
1.806916866735921653e-02,-1.602962372482242409e-02,1.648795153641572503e-02
1.875459321765933843e-02,-1.591643807771716754e-02,1.624660088251912021e-02
1.908553777101670151e-02,-1.576395388475440237e-02,1.642218728761781626e-02
1.934214753379194171e-02,-1.589646756818740084e-02,1.635608395961289305e-02
1.891522712188446406e-02,-1.670407330751386490e-02,1.670793900636981244e-02
1.978782582698702941e-02,-1.687644449393373505e-02,1.618484897802521111e-02
2.032840086511416081e-02,-1.626301334163062981e-02,1.546539461206876583e-02
2.086929267704310323e-02,-1.602516782191076850e-02,1.536744821149708604e-02
2.032648005009060274e-02,-1.538486903399959894e-02,1.578563603409332064e-02
2.040655318629082046e-02,-1.514351461069152541e-02,1.591031558271438148e-02
2.029805724185980431e-02,-1.462613116392101793e-02,1.565488009010470444e-02
1.953657203567868775e-02,-1.538325744310978759e-02,1.536072328242486101e-02
1.929247564832410264e-02,-1.476813603877463570e-02,1.607486831943195221e-02
1.951669030097644142e-02,-1.477726725987627346e-02,1.530314261596578927e-02
1.937685846130864087e-02,-1.473019122797868813e-02,1.520352157309189448e-02
1.919196032084826559e-02,-1.442185770394769848e-02,1.562851143952155228e-02
1.961895726185430844e-02,-1.438708384111819262e-02,1.562568643620850656e-02
1.929470048988449898e-02,-1.397714611922002380e-02,1.473390913472314226e-02
1.904756465610615845e-02,-1.378248900285675149e-02,1.476644040536308211e-02
1.951353055366510797e-02,-1.393502689137902061e-02,1.447400195922862731e-02
1.899408119617082558e-02,-1.335042124141788862e-02,1.460881146110768608e-02
1.888747203832268073e-02,-1.336442223856340768e-02,1.485795052558244039e-02
1.894810908141671829e-02,-1.293471562834194039e-02,1.502127632108890901e-02
1.887044152836000674e-02,-1.219426092722036142e-02,1.444736704943149277e-02
1.903779991203472313e-02,-1.195592557746483209e-02,1.482439177165145901e-02
1.826259269394643961e-02,-1.167635523360481542e-02,1.485914025017826337e-02
1.778496624958565350e-02,-1.190078948507287959e-02,1.417957658692964307e-02
1.776976181829612034e-02,-1.189443726738558665e-02,1.449133142001935576e-02
1.753256494760914788e-02,-1.241530831442722894e-02,1.478163324544139352e-02
1.804458672265463193e-02,-1.281780286648280705e-02,1.438785482530150102e-02
1.839757088424910994e-02,-1.338847767373439919e-02,1.449453990655069809e-02
1.757026786754215322e-02,-1.363654929204565110e-02,1.521859301343052133e-02
1.762143526475336286e-02,-1.419185930036012504e-02,1.471603331345602318e-02
1.819928725594363236e-02,-1.469785333273616358e-02,1.460987299879614072e-02
1.757667614662703284e-02,-1.500695689749594400e-02,1.419817556595820950e-02
1.743770921400459098e-02,-1.468390182278555070e-02,1.377217314847780684e-02
1.759483163116924709e-02,-1.482673034568306875e-02,1.369064804733920691e-02
1.710392403545834064e-02,-1.431338319464935116e-02,1.367704478549962993e-02
1.765644617433098640e-02,-1.331635718723456902e-02,1.403152452323852377e-02
1.794793782547632680e-02,-1.321654223430897800e-02,1.359788109723421810e-02
1.786258162933869811e-02,-1.318264016043318651e-02,1.318775151984582887e-02
1.802715763586172984e-02,-1.308158017803253206e-02,1.305791331589497943e-02
1.871778227642814998e-02,-1.316561514915315194e-02,1.372910342547295666e-02
1.891708308782030085e-02,-1.328196489610841170e-02,1.435923422239654065e-02
1.893902642547017415e-02,-1.351644443194100105e-02,1.384963662745153194e-02
1.890569088557667032e-02,-1.288197449782697152e-02,1.384388416690115163e-02
1.910932818343398856e-02,-1.283537681572914819e-02,1.432668545976128853e-02
1.891848615316720980e-02,-1.354509027465383188e-02,1.396163907852985761e-02
1.870162482081980451e-02,-1.368226889622161865e-02,1.422306387392949928e-02
1.918756747423103551e-02,-1.359396776735782159e-02,1.392533984443291434e-02
1.951413020215778116e-02,-1.268806229722486793e-02,1.408901341673833921e-02
1.986686962137482193e-02,-1.250855586491734714e-02,1.444500275927089808e-02
2.041725104401894905e-02,-1.224084301910812606e-02,1.439329073988072048e-02
1.945693535770005173e-02,-1.210502984100091800e-02,1.431565524240185384e-02
2.009751650486367794e-02,-1.204684012526547124e-02,1.386954481674142550e-02
1.988467903237502513e-02,-1.202034175353508712e-02,1.410563989479352541e-02
1.884960681372763527e-02,-1.146236325835845934e-02,1.421055243664904114e-02
1.851632673688227704e-02,-1.178788841065215622e-02,1.422406974107312538e-02
1.815080027727370218e-02,-1.154845774437169605e-02,1.391179862488540857e-02
1.775237198021851689e-02,-1.124304076773937483e-02,1.393625217590481295e-02
1.733889751539811550e-02,-1.125062211151699187e-02,1.474008090087680634e-02
1.741912703150963818e-02,-1.139612520696460865e-02,1.485347473405278750e-02
1.736061059652362418e-02,-1.177504493045290757e-02,1.548465970450522110e-02
1.836341561847604914e-02,-1.169388422728985695e-02,1.525071840198594271e-02
1.884162638298340561e-02,-1.140343306027552170e-02,1.454309180556704294e-02
1.899939807652519311e-02,-1.017826747315236924e-02,1.462804800209448544e-02
1.892010654578898943e-02,-1.036384420557206684e-02,1.400631978544475756e-02
1.930301608962173981e-02,-1.035661103512938198e-02,1.413746732735261975e-02
2.000811628821751870e-02,-1.070780167849523686e-02,1.462083082216527989e-02
1.984655611406821105e-02,-1.039432536005809558e-02,1.502595500698499648e-02
1.963210681720112954e-02,-1.062491397812264336e-02,1.443016539680284233e-02
1.960379808278760530e-02,-1.134971389670775925e-02,1.481604232018431111e-02
1.979465646066154438e-02,-1.123400385975310833e-02,1.522267957755759141e-02
1.936645659755598797e-02,-1.149297338126169764e-02,1.492596366152892581e-02
1.936502638659807693e-02,-1.155262394972507087e-02,1.493488606077337209e-02
1.900468432072512093e-02,-1.146791867492084199e-02,1.495637582350617563e-02
1.911975527034741329e-02,-1.181147203185195158e-02,1.511051858066394041e-02
1.956161001496703120e-02,-1.187099365585776549e-02,1.486744583520329364e-02
1.953623034612457857e-02,-1.205134540350339192e-02,1.458271775311276337e-02
1.983202511391144243e-02,-1.240372660265969505e-02,1.408591972310718060e-02
2.065643235771672317e-02,-1.235870887390135703e-02,1.470357329864834840e-02
1.984928804863853730e-02,-1.244177623328433444e-02,1.472104789453613886e-02
1.944257644514198191e-02,-1.220145879199325926e-02,1.432609162131192986e-02
1.962233547402643385e-02,-1.131303630895943817e-02,1.415083163205041114e-02
1.997718984819424337e-02,-1.130709865876747960e-02,1.378632554997923955e-02
2.025397431292851394e-02,-1.104844077742312726e-02,1.366205439108740538e-02
2.055707660720348245e-02,-1.150928515415272982e-02,1.375949104652167236e-02
2.054791425919978362e-02,-1.144575619334938649e-02,1.432032988790658649e-02
1.994710957516442063e-02,-1.135908345390589450e-02,1.421384003300229897e-02
1.983246105225527911e-02,-1.131923743650516817e-02,1.455017168343574092e-02
2.004667607462153750e-02,-1.182401090521467690e-02,1.364573146517413307e-02
2.109549041366430219e-02,-1.270726803270864035e-02,1.306044705500440488e-02
2.118272132805077215e-02,-1.298842191924685224e-02,1.331875312355384512e-02
2.080387604450211966e-02,-1.314245690953307760e-02,1.313749558393289586e-02
2.028843081312827271e-02,-1.328968795148939910e-02,1.346374649481618842e-02
2.024897812597109201e-02,-1.257190989342829926e-02,1.350220314400956897e-02
2.002322160744713156e-02,-1.241286716846043588e-02,1.357728314197771506e-02
1.989997625303156770e-02,-1.232388534891824816e-02,1.312402586789405967e-02
2.002500552837687200e-02,-1.248999489149538178e-02,1.356017900100451624e-02
1.976301855124381127e-02,-1.249955350904793927e-02,1.340688311352236130e-02
1.938304017763292988e-02,-1.223828287925906103e-02,1.353767618747490215e-02
1.845915125294887368e-02,-1.237761155895622869e-02,1.406639836880292996e-02
1.860627618330640276e-02,-1.299243389280011277e-02,1.418898164968542507e-02
1.899414986856841694e-02,-1.354126585085314687e-02,1.442540330048881596e-02
1.953218127569080267e-02,-1.340482217370514428e-02,1.432118203708636697e-02
1.992677689633580787e-02,-1.344112166381429031e-02,1.399746795695026337e-02
1.927579939202629308e-02,-1.398065711916643417e-02,1.407143881915939344e-02
1.935840914623540923e-02,-1.380890561193734781e-02,1.455254854780476531e-02
1.892414071169404646e-02,-1.352376600471124658e-02,1.405732986850281863e-02
1.920968820269253544e-02,-1.346021991571846356e-02,1.497818467238148238e-02
1.888730513116561316e-02,-1.286264025288233991e-02,1.516577082308622273e-02
1.885378185474821319e-02,-1.268433870380977248e-02,1.551573280287005946e-02
1.886120990879488341e-02,-1.317737532056174367e-02,1.491428888080800069e-02
1.871529876450366003e-02,-1.329202555109742882e-02,1.517937386018534951e-02
1.825733537839487400e-02,-1.392764836965596290e-02,1.618314710174667895e-02
1.740718368345706146e-02,-1.367536936627648629e-02,1.636821133988807311e-02
1.758703648600273839e-02,-1.345551594230869411e-02,1.611179885779269114e-02
1.799853401619001814e-02,-1.357996007877760453e-02,1.648004237700257182e-02
1.829654789793043468e-02,-1.490844085248504980e-02,1.630070274823764223e-02
1.794116022733762902e-02,-1.483914045056951639e-02,1.577614869440397208e-02
1.883377441809333183e-02,-1.473264811587046870e-02,1.580987477011227410e-02
1.882464772512136564e-02,-1.491864105445826587e-02,1.616765249263039245e-02
1.920055104599319162e-02,-1.563746899478966890e-02,1.549142431714074959e-02
1.975526676054057892e-02,-1.665890255267469394e-02,1.571411027799671928e-02
2.020240308119942291e-02,-1.685851846021041781e-02,1.528182249342200164e-02
2.037142310700081407e-02,-1.656990898538516013e-02,1.564415749151887303e-02
2.064607325108037614e-02,-1.614864663160195044e-02,1.512374725821470645e-02
2.091156352634333457e-02,-1.611085012535673142e-02,1.518071126764250663e-02
2.094406537564370840e-02,-1.573746154622434126e-02,1.493771332768001857e-02
2.120789195468241253e-02,-1.599855324855875907e-02,1.446193313723957360e-02
2.108199203121669321e-02,-1.628919542440582235e-02,1.426758383803571756e-02
2.068855651786037295e-02,-1.558036776308987549e-02,1.401668745363461761e-02
2.103232925953840357e-02,-1.499087467377118073e-02,1.377156017468575237e-02
2.047502791310273559e-02,-1.415042405227585551e-02,1.373993545249839639e-02
2.028446249051609959e-02,-1.408114663956920760e-02,1.414755308617478280e-02
2.089407573877501145e-02,-1.386281314742505641e-02,1.417047292990470525e-02
2.079495191072972329e-02,-1.428945584274849377e-02,1.494746731505428201e-02
2.089462277533297649e-02,-1.319277306321917261e-02,1.471651768934914215e-02
2.108068498560815643e-02,-1.321844652072366733e-02,1.436338208910711498e-02
2.107059822429072082e-02,-1.399342991793538736e-02,1.414722627555441842e-02
2.044839108366137276e-02,-1.461689800870788307e-02,1.401381098152256789e-02
2.002580401670842405e-02,-1.405305614660447115e-02,1.374929470093607005e-02
1.926525579489194243e-02,-1.443387634827948858e-02,1.407283369034425732e-02
1.875313486903339502e-02,-1.471630443046072906e-02,1.384095758152426199e-02
1.852094505075344011e-02,-1.472920657668139004e-02,1.388555134619808354e-02
1.920580393262001292e-02,-1.487987798950786943e-02,1.389652859553046696e-02
1.835678377916062989e-02,-1.499751027884791213e-02,1.345296412119178706e-02
1.883389899436190354e-02,-1.507540505114800082e-02,1.354982206910764105e-02
1.835651197530831225e-02,-1.543752441047953165e-02,1.345357580495442663e-02
1.801075429254648738e-02,-1.557306422401135045e-02,1.328309531225782547e-02
1.794670438770932727e-02,-1.524858719198072220e-02,1.315609643602789341e-02
1.744251359404769275e-02,-1.580307484831413103e-02,1.345976911562481171e-02
1.742079754043936862e-02,-1.440822209564700078e-02,1.361125241337509534e-02
1.745981012846715974e-02,-1.420397212512669073e-02,1.287805457798520646e-02
1.737761563539544363e-02,-1.432132574118951882e-02,1.253869950118881652e-02
1.743166850882750182e-02,-1.347360431842458371e-02,1.171507337388666588e-02
1.718176128678621309e-02,-1.359847526429877954e-02,1.183594758978081390e-02
1.705294246652522619e-02,-1.332626048231612924e-02,1.288894949467486208e-02
1.744720052047024628e-02,-1.364431610778000376e-02,1.269017565971415108e-02
1.775244855873764002e-02,-1.397224613927291158e-02,1.314930490373349657e-02
1.835300374012466956e-02,-1.399525141632166313e-02,1.283718421406716652e-02
1.774828131878026724e-02,-1.391856078361363921e-02,1.259896949766053237e-02
1.769925522045721206e-02,-1.434710973634825172e-02,1.295413347616666822e-02
1.756325332722542820e-02,-1.406772730209847680e-02,1.314589419242099058e-02
1.734076221853325314e-02,-1.404663755002322038e-02,1.329884103148549872e-02
1.748913977846552545e-02,-1.403716535485069646e-02,1.314910414507574309e-02
1.812021675631705908e-02,-1.311738938582849776e-02,1.287129814456484944e-02
1.745240711154118912e-02,-1.350146241877356497e-02,1.344286389060603444e-02
1.682530062181197827e-02,-1.370163236293503103e-02,1.319956860872032942e-02
1.668931044037751457e-02,-1.374612372789995630e-02,1.322299549117328735e-02
1.569605310467466971e-02,-1.367230553235265419e-02,1.299234211604618008e-02
1.580779491745193388e-02,-1.377621714639695912e-02,1.257659135268471284e-02
1.563279203343603471e-02,-1.358852285798784615e-02,1.249897467443440539e-02
1.589815137827645802e-02,-1.373799054036337237e-02,1.292011686517819877e-02
1.487854629429490386e-02,-1.346873042389089802e-02,1.245586759870620855e-02
1.497301193586786892e-02,-1.333152912006792951e-02,1.268705622609109067e-02
