gyro_x (deg/s),gyro_y (deg/s),gyro_z (deg/s)
5.036214637536756689e-03,7.721582561268737488e-02,-2.585458613151882939e-02
1.814494406905482228e-03,-1.110608342429805599e-02,-9.828599803972680460e-03
-7.781238619827370029e-02,2.945116597704817638e-02,3.131720733178729697e-03
-4.100620241756423173e-02,1.445324770455233554e-02,4.469144183410569959e-02
-1.433073690871236767e-02,5.754459264295296028e-02,-5.901117274207252905e-02
-4.595024475710159095e-02,-4.384376856031649977e-02,-2.068470852913888158e-02
-8.387133040498070957e-02,-7.684936013432205719e-03,9.201542343403069923e-02
2.805907943194166712e-02,-2.622420173105128195e-03,7.345058766009575357e-02
-7.064476035540503962e-02,-2.205966670545782965e-02,3.774708591439051436e-02
-2.528451570562353229e-02,1.991872214259526527e-02,-2.788256413120941690e-02
2.452228847483388374e-02,-8.003171882479677771e-03,-1.218306130755970745e-01
3.759999557288298822e-02,5.715967177101609342e-02,4.455694766073688140e-02
-4.032126472580210667e-03,-6.206474801916397020e-03,1.168973169660285534e-02
-2.350267480491095157e-02,-3.669808424254061147e-02,1.028056130898968856e-01
-3.351121519237548058e-02,1.479394367208605211e-02,5.093441649402555282e-02
1.512099274055345513e-02,1.807249429587089173e-02,3.114292575298504076e-02
4.208329657142999974e-02,-1.661764067586084248e-02,3.739036649864872081e-02
-1.452288760478687678e-02,-1.920732533031910272e-02,5.214142573474188358e-02
1.197045037439515430e-02,-5.850223943457170256e-02,-5.669316565419752624e-02
-4.158030870942613227e-02,-3.671024584046678196e-02,3.591178677789808038e-02
7.074927092414207142e-02,-1.183842317747380544e-02,7.413733380221655678e-02
2.743272498787363567e-02,-8.089212962180512487e-03,1.960297861711294068e-02
2.037140326747178404e-02,5.167680418037867013e-02,1.207832500846775341e-02
-8.012106127893747418e-03,3.633941748409678929e-02,-7.305505459929438616e-02
5.893304053642422352e-02,1.609667762124271026e-02,-5.614796687004255243e-02
-1.511870813820786856e-02,-2.002666418187730099e-02,7.004643285992130652e-02
-6.871269513030782428e-02,-1.944993058501680305e-02,-4.474421404277054148e-02
-1.146574548455637776e-01,1.507102195989182616e-02,-1.002308433649824575e-02
1.981150491673510858e-02,1.952324840664570321e-02,6.964115988495322984e-02
2.738057217647337643e-02,-1.881052315222068658e-02,6.956235797891339653e-03
1.990001557065469023e-02,-2.783690927348016556e-02,-5.071390465181956769e-02
7.446579988248933253e-03,3.816932137604114872e-02,-9.860222686537988002e-03
-8.358857094934936394e-02,2.537899596339928537e-02,-1.650492981877364762e-02
-3.213570472467145583e-02,-3.247071115511027811e-02,5.409059902268124886e-02
-4.535089058223507746e-02,-4.881935158214199127e-03,2.225912416206600117e-02
1.966223172468548747e-02,1.639742515803255599e-02,5.942365898379192712e-02
2.583390172612184173e-03,3.482529263033748435e-02,6.370525022176670151e-04
-8.201239778298911876e-02,7.613190550771475884e-02,1.580474298500273919e-02
-1.418533477261529549e-02,-5.585108135368573729e-02,-8.023191311334317011e-02
-4.217335047737532511e-02,-2.840623729358792565e-02,-1.525285708326711530e-02
5.291786307862223621e-02,-2.103977181890498427e-02,1.139759773523686508e-02
-2.425784163768452415e-04,4.936295509783601709e-02,3.158292992172542779e-02
-5.445641834920112584e-02,-4.884315535213152454e-02,-4.383858373132130948e-02
9.832333302802599706e-02,-3.465885705924520721e-02,2.978187593206461231e-02
3.763536183532169288e-02,-2.834210775994082387e-02,8.971570880918454394e-03
-3.636504667450987660e-02,2.216312733042893890e-02,-7.468930571825652120e-02
-5.414577917785973193e-02,-7.019681040788628389e-03,4.681604308779357786e-03
4.539447156792904975e-02,-5.039991597068758543e-04,5.875080702244310504e-02
-7.554259586787476048e-03,1.988507979714546417e-02,2.447885531557113248e-02
-3.398322293282794726e-02,-3.629771459037525738e-02,-2.103102349892865819e-02
-2.363334756149836416e-02,-4.186585981997062444e-02,3.528860840052971265e-02
