vel_x (m/s),vel_y (m/s),vel_z (m/s)
-2.601375982645438281e-04,-3.846278113323242025e-04,-7.972197436230285495e-04
-3.141060461680407218e-04,-4.199260105180741410e-04,-8.360409858301587425e-04
-2.428618672351347295e-04,-4.731685295255439578e-04,-9.463453167442431591e-04
-2.186623418034701588e-04,-4.387896335526516689e-04,-9.130319563576187692e-04
-2.869033997826001187e-04,-4.701431342359407373e-04,-8.386585335615910066e-04
-3.046077798900301932e-04,-5.240066973485744311e-04,-9.054697591434608759e-04
-3.083946825030197325e-04,-5.386131700945945115e-04,-8.668274422723185133e-04
-3.340364884218977189e-04,-5.936805335979457440e-04,-9.306868075235840386e-04
-3.815466133957172716e-04,-6.528537808427499478e-04,-8.748602559629606616e-04
-3.176775243288477426e-04,-5.837450454688415712e-04,-7.153389559848663971e-04
-3.310109648854003828e-04,-5.708233496973859908e-04,-7.876821779386375096e-04
-2.994474277673031819e-04,-6.267625154521063455e-04,-7.173515906590100617e-04
-2.343548270024039626e-04,-6.436164027882600603e-04,-4.963904395653922054e-04
-1.735415564546826631e-04,-6.132729239604966468e-04,-5.271594971313185588e-04
-1.611110723728123291e-04,-6.202180505156572668e-04,-5.953837267085655043e-04
-1.915998573430513496e-04,-6.014143672182523191e-04,-6.527090516912797437e-04
-2.252025044522534911e-04,-6.393198430291093665e-04,-6.298033800550777552e-04
-2.153168744626398148e-04,-6.222882739179800161e-04,-7.012644382111190297e-04
-2.247231834242917293e-04,-6.197159977066476165e-04,-6.068613662442787085e-04
-2.209945178760113805e-04,-5.581419423287410338e-04,-5.186138055680793819e-04
-1.437829287136316737e-04,-5.256577925766270625e-04,-5.235366474478253974e-04
-8.833397201679601453e-05,-5.097623640173603926e-04,-5.191091174095969303e-04
-1.004242621470580210e-04,-4.637826095913766570e-04,-5.094741754340903180e-04
-1.255393961390496285e-04,-4.521816979503463481e-04,-4.968370987489659002e-04
-1.383864598231418291e-04,-5.921403112122690686e-04,-4.913884409553067115e-04
-1.101951317960076854e-04,-5.638595583532729017e-04,-4.720301966774988504e-04
-3.916076460836932657e-05,-5.362672915911765453e-04,-4.078039524877649690e-04
-7.121570045427388983e-05,-6.410267680059295210e-04,-4.498707230163362012e-04
5.066701441599566931e-06,-5.508295520785537382e-04,-5.089028043580132339e-04
5.288818602263468678e-05,-6.290419046452260226e-04,-4.986651020481880662e-04
5.206750304829081607e-05,-6.593445214332609031e-04,-4.674895545741341966e-04
6.465854849642413220e-05,-7.413085600943827499e-04,-3.901963320639116758e-04
6.220099739480295937e-05,-8.381751884618536845e-04,-3.696513854621209642e-04
1.649813218627613966e-05,-9.175040582951795318e-04,-5.525464504525742261e-04
-7.591021004456206226e-05,-9.519611675173746210e-04,-5.857327371566219262e-04
-9.728409339004867725e-05,-9.088431593768215265e-04,-6.405743439610033256e-04
-9.035739947722911693e-05,-9.096955623775331836e-04,-5.841071426542873051e-04
-7.245732087573138202e-05,-9.181732227638544474e-04,-7.346132145223797406e-04
-1.351827285978846288e-04,-9.645033473196715224e-04,-8.348493452844741106e-04
-9.048421328515395240e-05,-1.076859150320969320e-03,-7.733902055932680977e-04
-1.147239690482554635e-04,-1.129141882691492337e-03,-7.851656116899241849e-04
-9.932465385350744283e-05,-1.112882509504708756e-03,-7.788772589183753231e-04
-1.259706701747831154e-04,-1.041240859765664396e-03,-7.145860796169959577e-04
-1.484389736163195419e-04,-1.191563952084944387e-03,-6.773441019641565988e-04
-1.530521491836967386e-04,-1.248812167243559248e-03,-8.267915770254396970e-04
-1.704967202970994336e-04,-1.184687127951389958e-03,-8.096365440125180557e-04
-1.993679624748327878e-04,-1.298704008949460881e-03,-8.639956152189887063e-04
-9.312424316322997391e-05,-1.347448171365133677e-03,-7.991136182394208707e-04
-2.142250156636672114e-04,-1.307109008470386810e-03,-7.968477780752400300e-04
-2.006358682790784439e-04,-1.275221795002647908e-03,-7.007218364844060082e-04
-2.186655393391782930e-04,-1.243427821303755764e-03,-7.680881593427976326e-04
-2.078763437011595062e-04,-1.167431362761920570e-03,-7.165385204344658842e-04
-1.771691969063024313e-04,-1.152456612895802089e-03,-7.693383667521978917e-04
-2.190496223336399939e-04,-1.251492071895679830e-03,-8.663209198012661446e-04
-8.278300253175386952e-05,-1.223627954079973363e-03,-7.783512395364129916e-04
-3.863594643973716780e-05,-1.153150401874229779e-03,-8.488093846658083860e-04
2.609279455353977716e-05,-1.198189983416593713e-03,-9.143055471896495163e-04
1.305396156457191897e-05,-1.206561946273210055e-03,-8.744398714332222078e-04
3.192115792500323311e-06,-1.156365773535735593e-03,-7.701370626612628455e-04
-9.715766917510038731e-06,-1.111866466179403439e-03,-7.154576766676395277e-04
-1.432392853386024183e-05,-1.052297310420275637e-03,-6.868294178450698711e-04
-6.943750372465633963e-05,-9.688741563544409985e-04,-5.929252602407485530e-04
-6.495119024722130583e-05,-1.026850591162463541e-03,-6.491729316268491767e-04
-1.141079356612757773e-04,-1.116599070436168203e-03,-7.396900705308192365e-04
-1.409070351283485921e-04,-1.006463145137219926e-03,-9.357957153476817056e-04
-1.411252478787911437e-04,-9.759226016893905297e-04,-9.775162351702668291e-04
-1.443528679193103309e-04,-9.382437417514161030e-04,-7.595226103958553849e-04
-5.947613769359664143e-05,-8.009490025442060753e-04,-8.197615532187299547e-04
-1.766948674894545032e-05,-7.263508484865809729e-04,-7.072831166880354931e-04
-5.780383411463801177e-05,-7.155865284507879464e-04,-6.561640946652412369e-04
-8.025467268069185064e-05,-7.432329793346754499e-04,-6.509903758416653525e-04
-1.054728135043673945e-04,-7.573326991245012303e-04,-7.202633132220364817e-04
-6.136371301033855777e-05,-8.012099371346208731e-04,-7.990628625473558200e-04
-7.693878880818378436e-05,-7.812461284547142937e-04,-7.922647441077350534e-04
5.287345855089742691e-07,-7.951692016961492328e-04,-9.433553592715629085e-04
7.771312938600347049e-06,-6.694810695188648225e-04,-9.534931557278120747e-04
2.135026836836631124e-05,-6.877279950964177661e-04,-8.887586766997434586e-04
-5.315576974849437093e-05,-6.429916650253867392e-04,-9.217106434640141236e-04
3.936370183603215086e-05,-6.181611585601608705e-04,-7.319599462372634738e-04
7.913110038143420172e-05,-6.586753396879951308e-04,-6.057811761924913755e-04
2.106177388965509254e-04,-6.774100727136951258e-04,-6.802864226743523309e-04
2.147876050326480619e-04,-7.365873920164805024e-04,-6.427548512180254747e-04
1.923833394349878391e-04,-7.709932603066299659e-04,-5.622702323339768410e-04
1.464942077758483899e-04,-8.023994626842015799e-04,-5.979163638158655489e-04
8.357303666063869811e-05,-7.988081561903686081e-04,-6.313343584691113791e-04
1.531279997585306815e-04,-8.120660329008565865e-04,-5.047297021969460824e-04
9.912800240680194781e-05,-8.483979898216089830e-04,-3.491836689023177388e-04
8.817878910402473971e-05,-8.277559260026337356e-04,-3.212071290768907261e-04
8.519825020893101398e-05,-9.421958619308606160e-04,-1.950803817784581133e-04
1.475167389192223201e-04,-9.446732225835964515e-04,-2.074774826093957983e-04
1.305567314329865946e-04,-9.521110250248624503e-04,-2.204752282676297390e-04
9.119761278944630298e-05,-9.220463641827523560e-04,-2.764468325205429711e-04
1.176043674507476662e-04,-8.855633788360659430e-04,-1.567308482540946766e-04
1.444130028046480352e-04,-8.601567739972526246e-04,-5.412912384973605243e-05
1.416587988524597324e-04,-8.457340043982446848e-04,-1.143319452794115904e-04
1.363611958412077436e-04,-7.081975841230914040e-04,-6.405249609860653363e-05
1.895021255761174055e-04,-7.352317630550942980e-04,-7.048592739887015542e-05
1.827596882242473971e-04,-7.208799089359022461e-04,-1.911675612818122957e-04
2.311910725671312077e-04,-7.125077260481725658e-04,-1.691741028628594148e-04
1.875667275609211096e-04,-7.044276822888917086e-04,-2.764129019445052708e-04
1.720531154643976468e-04,-6.066860801050767043e-04,-2.323511924915282493e-04
1.378651091702625742e-04,-6.193408196157445395e-04,-2.674706846638796941e-04
9.191213349695633830e-05,-5.902021641692103016e-04,-1.844507261015854984e-04
1.188756869125864255e-04,-6.451964122752909536e-04,-1.010005526087717461e-04
1.556308178766461819e-04,-6.804692469289686527e-04,-1.187926415313770499e-04
2.097532860813071582e-04,-6.352171855259347707e-04,-1.014389183580550075e-04
1.864888948736184650e-04,-5.900334562713571837e-04,-2.503024877371613107e-05
2.221346251223660329e-04,-5.433002876525649949e-04,-1.243196267803698340e-04
1.724521623997427369e-04,-5.803152611167823605e-04,-1.777663616904364633e-04
1.128365593273173876e-04,-5.578168192369102303e-04,-2.291095990580539678e-04
2.160809211415746698e-04,-5.982741849616922142e-04,-7.601342509060608581e-05
1.707346899186069130e-04,-6.110212912069748785e-04,-1.601442409344512469e-05
1.444557892885637185e-04,-5.747636413133812511e-04,-3.578202416705616410e-05
1.371622770745661163e-04,-5.068360420979897913e-04,2.800018155977174669e-05
1.619482157746405886e-04,-4.750553934874594104e-04,4.959053074122377449e-05
1.548852023573172687e-04,-4.917318039659788857e-04,2.193227774196037749e-05
1.850265348795832520e-04,-5.581167037872161079e-04,1.655744719949216667e-05
1.660659463966926387e-04,-6.005767168555694972e-04,4.283352553003989019e-05
1.771043067322599024e-04,-6.137956471242439352e-04,5.684378501651845547e-05
1.315929570747962425e-04,-6.562159304760430351e-04,-1.791429411403811498e-05
2.009835097166465863e-04,-6.268297523394023366e-04,4.035906438941628860e-05
1.963229797035539006e-04,-6.753530780723020514e-04,-4.364381136131308505e-05
1.630737039205740809e-04,-6.693350108276389845e-04,-8.549108658104404988e-05
1.844554934749989366e-04,-7.056201527645784496e-04,-9.980528585248092460e-05
1.940413759897252968e-04,-6.942753488383239524e-04,-8.708538144859606829e-05
8.643467465449209558e-05,-6.779608520371192652e-04,3.171404931704183835e-06
1.529316700501813855e-04,-7.138069038493776016e-04,3.883806374821419964e-06
1.801242114051891294e-04,-7.749591680210679567e-04,7.078768793479449950e-06
1.202260821203922434e-04,-7.469023937970650784e-04,7.660810566472840038e-06
1.852666867941531897e-04,-7.756479057242697496e-04,-4.007371692666399793e-05
2.175928530674642563e-04,-8.147315588762049339e-04,-1.144432449361898084e-05
1.417179093493502401e-04,-8.723237901358036174e-04,6.483091706562439541e-05
1.473999916369539366e-04,-8.808139736341065364e-04,2.603014197960081566e-05
2.242527351400473950e-04,-9.011706113397352025e-04,-9.400275605467834869e-05
2.299529386174009355e-04,-9.768631724229378133e-04,-1.882307472547986528e-04
2.082371955508398494e-04,-1.049356234480335525e-03,-2.078530310061889937e-04
2.441623288056769380e-04,-1.043312726796900240e-03,-1.581531070169225743e-04
2.795155353470541045e-04,-1.053855070707598873e-03,-2.318989863761327578e-04
2.609969281682520477e-04,-1.036699082365920158e-03,-1.225088577609745669e-04
2.083110522809125415e-04,-1.011069579492575744e-03,-2.006515626734454213e-04
1.890667999556245238e-04,-9.950405490553183418e-04,-1.296752029969050056e-04
2.166297542144696620e-04,-1.015857213046410809e-03,-2.050979928237383742e-04
1.952336441016204612e-04,-1.004438598716382320e-03,-2.112144615033026830e-04
1.581736661064569440e-04,-9.314263017359912912e-04,-2.726564865181739191e-04
1.805007813920718929e-04,-9.084430797605313936e-04,-2.790120783627823863e-04
1.366541800065074988e-04,-9.250489139705449010e-04,-3.054091758993722461e-04
2.042487094569130307e-04,-9.454834809900896633e-04,-2.793139519343609822e-04
1.534052643237367663e-04,-1.008347068709574204e-03,-3.297803471128488303e-04
6.127250299562211509e-05,-1.050348454674615876e-03,-3.132757066710239015e-04
7.761211033887336144e-05,-1.032367703475322446e-03,-2.686653848377771139e-04
-1.023433491577094072e-05,-1.122884609425653596e-03,-1.770606223808710315e-04
-8.532449639696815214e-05,-1.013645770579791250e-03,-1.245766987241298462e-04
-6.999532192605038893e-05,-1.075588076409331271e-03,-1.869339547541765914e-04
-2.687620686274662987e-05,-1.114276693579888166e-03,-1.793007850495183611e-04
-4.856369277824157507e-05,-1.118430781043221319e-03,-9.822302223008193603e-05
-4.290201315169004065e-05,-1.066418058142841420e-03,-1.019676769444099730e-04
-6.489086095834810928e-05,-1.044681407707375885e-03,-6.611271058405559251e-05
-1.906402113106698941e-04,-9.641314592930552100e-04,-1.026906266838725280e-04
-2.680947663689105232e-04,-9.797407833186727241e-04,-9.945783244949332334e-05
-1.918240530657018149e-04,-9.240895952915277774e-04,-8.994126930052629440e-05
-5.462596296266036914e-05,-9.332756009862172922e-04,-2.080713587186077632e-04
-2.776329013559156877e-05,-9.500559020597865644e-04,-3.353617000770896185e-04
-2.632876295300130951e-05,-9.438640169479771891e-04,-2.390079796013613292e-04
4.011158401261502452e-05,-9.216720407813723190e-04,-3.125426638287170564e-04
4.328760785384288331e-05,-9.150271148572437308e-04,-4.435675898456306891e-04
7.698942726138820690e-05,-9.468886448839481133e-04,-4.863647087041049846e-04
2.863830086158445005e-04,-9.471345861388240838e-04,-5.580666026231038360e-04
3.936114210508003821e-04,-9.277008820025323685e-04,-4.896442634858105521e-04
4.276271330660994028e-04,-8.830991382625613759e-04,-3.942644756599730164e-04
4.857908728560203677e-04,-8.603182663863619692e-04,-4.017804500398943672e-04
5.803525004383500640e-04,-8.190903172364776127e-04,-5.526923685788135473e-04
6.032813689299864951e-04,-8.590105213485349847e-04,-5.956898962824434948e-04
7.036918343750506004e-04,-8.424483022462734552e-04,-6.510748422176932315e-04
6.541417023242491156e-04,-8.622639088485103877e-04,-6.069651694622696294e-04
6.324136691014034788e-04,-8.601893192970245031e-04,-5.367295659610176383e-04
6.674749664895230023e-04,-8.885754410535394573e-04,-4.139988928549939891e-04
7.545034298626523191e-04,-9.537867351311516773e-04,-3.481222712565461676e-04
7.834363798004366367e-04,-9.962866815714254733e-04,-3.789520485983501161e-04
7.543243956995413944e-04,-9.709870566984197008e-04,-4.046534487486260845e-04
6.954708550943437557e-04,-8.911536887858197186e-04,-3.468387015610031139e-04
7.293092296712045059e-04,-8.213905657000356107e-04,-2.948419163976402310e-04
6.352387662221369458e-04,-7.998585080809450173e-04,-2.475536642757538352e-04
6.116353283416261534e-04,-7.763873342979443802e-04,-1.526536293591791824e-04
7.027182427637966577e-04,-8.345792854252169967e-04,-1.728732657465200686e-04
5.910268365388396394e-04,-7.675409046000109328e-04,-1.173903310177644405e-04
6.201564148713287683e-04,-7.366615358456961565e-04,-2.096474381880532594e-04
6.694698909193521914e-04,-6.545167748310624358e-04,-8.176883651065712326e-05
6.375834937603419095e-04,-6.898337065716560494e-04,-2.832917266936318531e-05
6.665080589133499022e-04,-6.810314457888286136e-04,-9.484376463927993931e-05
6.253985685222315620e-04,-6.364649545024520091e-04,-1.146217380742815145e-04
5.634536765270275419e-04,-6.077120305609514999e-04,4.595472936998301047e-05
5.385161199339267820e-04,-5.203912725182702507e-04,-5.423007307938306100e-05
5.642655776335272653e-04,-4.735819840246971663e-04,-8.249169782257552831e-05
5.670794960733009909e-04,-5.647147091416202230e-04,-1.745768624189343522e-04
4.911042666267050006e-04,-5.114906340962459665e-04,-2.162388206506126766e-04
4.923733485700957984e-04,-5.816311403376601009e-04,-2.723760245523974507e-04
5.486529314813158587e-04,-5.861582199601643754e-04,-1.994922014171292930e-04
5.067603025905214123e-04,-6.576217227304549618e-04,-3.456297627242903227e-04
5.019203647162811480e-04,-6.432571682644479998e-04,-3.446733247982059476e-04
5.636135101988821918e-04,-7.061288729477236412e-04,-3.523869438284653582e-04
5.060797921364575472e-04,-6.092809426612198287e-04,-2.569866511875892661e-04
5.162035783787005281e-04,-5.895973817656497730e-04,-3.526620890619175689e-04
4.767387169260030354e-04,-6.400078888611682084e-04,-2.094346488113691469e-04
5.179704280335316628e-04,-5.853504830358219509e-04,-1.299138943684151847e-04
4.953726265618766007e-04,-5.479821400946290662e-04,-1.938471440286223646e-04
4.706830149502572386e-04,-5.610896796384298117e-04,-4.141191754863013906e-04
4.760565942535823609e-04,-5.114721736799223437e-04,-2.465534683347000099e-04
3.761577524115788528e-04,-5.005024163503452592e-04,-3.150568908307139647e-04
4.341420398109382289e-04,-4.469689862039124325e-04,-3.399536443277960222e-04
4.129989204582777186e-04,-4.810512615733198881e-04,-4.274231597056399518e-04
4.234495643833040930e-04,-5.018670365870642408e-04,-4.139412655088128249e-04
4.336082256274311668e-04,-4.758629144878525957e-04,-4.593252090302164868e-04
4.664812724204059845e-04,-5.586147357584291461e-04,-3.387095379233051552e-04
4.699028483805490954e-04,-5.787181994477670968e-04,-2.429677928121598551e-04
4.648913030919575562e-04,-5.584657429725194046e-04,-2.298868080614707645e-04
4.498397657845085054e-04,-5.483150093695396063e-04,-3.325534659444583357e-04
4.170146549405546999e-04,-5.201772293309564910e-04,-3.262356049260526866e-04
3.831148317501220559e-04,-5.252190509009292511e-04,-2.690244970686728751e-04
3.523105240124484432e-04,-4.854368852460670485e-04,-3.289828710229299592e-04
4.513656554789546556e-04,-4.066983798549574807e-04,-2.410860222465075625e-04
4.916763123819164766e-04,-3.955611856823405999e-04,-2.415164856229490222e-04
4.692415173349212282e-04,-3.447538282601378813e-04,-3.440926727080194413e-04
4.114684817473881952e-04,-3.369183360526787556e-04,-3.628478382732773077e-04
4.261260010805602619e-04,-2.805534461657063858e-04,-2.636259039912077612e-04
4.480739026485308489e-04,-2.626485376509964608e-04,-3.944493759578957329e-04
4.619950057818802210e-04,-2.208288209936810865e-04,-4.268278362262552445e-04
4.594217897371216230e-04,-2.293847262561412562e-04,-5.459994410820047167e-04
4.547642112092672236e-04,-1.513093686820076909e-04,-5.063573774175595841e-04
4.861041818916267670e-04,-1.673789567342514836e-04,-4.850274620622197744e-04
5.299450100735230524e-04,-2.379194287470775377e-04,-5.147754313947930198e-04
5.005502526654864032e-04,-2.896113158055764079e-04,-5.430678535614998515e-04
4.803597340253699726e-04,-2.138177860970337833e-04,-4.761965481031334830e-04
4.816392292817185715e-04,-2.476354749397060087e-04,-4.561006033670138228e-04
5.043238517989772620e-04,-2.744299781186489260e-04,-4.538321129756063966e-04
5.497656624270704645e-04,-2.638089734498070150e-04,-3.596057935875699363e-04
4.783050558991794321e-04,-2.250083852579216317e-04,-2.466273570712816362e-04
3.597448908224540548e-04,-2.473369242894528819e-04,-2.272302352998029757e-04
3.836454495477485314e-04,-1.573205777593093260e-04,-3.948896278873397707e-04
3.947935276962924781e-04,-9.378395852353642835e-05,-5.168050744715038973e-04
4.838876409447326289e-04,-3.464133229812361758e-05,-4.613787641963547695e-04
4.501951991671781605e-04,-1.478758561151824280e-05,-3.629118643373959222e-04
4.432614365460473818e-04,1.580845043482101878e-05,-4.379996423222829870e-04
4.654162786159981289e-04,-9.350754998952720559e-06,-3.654727654275125373e-04
4.987932033614877851e-04,-4.228725173349521794e-05,-3.466684556250276242e-04
6.059449045992335980e-04,2.404295301453394167e-05,-3.566019912558033612e-04
5.846036196471821435e-04,2.638934707279558711e-05,-3.817225620234347108e-04
6.527090177883378749e-04,1.165317245773517176e-04,-3.705303338109191104e-04
6.864314186175938647e-04,1.265069894487470543e-04,-3.691767589975855700e-04
6.786928393540475829e-04,1.410701838303314668e-04,-4.411249170587316741e-04
7.149072907754523047e-04,1.371835746852220761e-04,-3.504855799768996660e-04
7.491637569365548407e-04,2.082427846288345096e-04,-1.891520742016854261e-04
7.707919291407088706e-04,2.208268653194638725e-04,-1.979855081022339482e-04
7.629866738503369690e-04,1.340790918033074163e-04,-3.559549962642611525e-04
8.424820500861897278e-04,9.691292401115296148e-05,-5.155153603616969985e-04
9.014724744076098263e-04,1.414999742959829031e-04,-5.265877270434597430e-04
9.399729440299487955e-04,1.324313714458925375e-04,-5.115387822813178154e-04
8.768245740001877732e-04,1.234785752960351746e-04,-3.683007141455897854e-04
8.974103819754633733e-04,1.824914733893047913e-04,-4.228131457059272689e-04
8.860896697604096284e-04,1.922195363309540245e-04,-4.617874689705574447e-04
8.897960698626130802e-04,1.907112750417205296e-04,-4.675824921615456993e-04
8.876883439821390805e-04,2.597598391245555167e-04,-5.212737111042341394e-04
1.004641600247207318e-03,2.241458314954868872e-04,-5.104316193369150788e-04
1.112255664315451751e-03,1.602773596262502850e-04,-5.845221918799590501e-04
1.097416196910804866e-03,1.678156639603149832e-04,-5.817920757395031320e-04
1.105277240176741555e-03,2.321649743832403072e-04,-6.094389067746854103e-04
1.143105108123701344e-03,2.908550682753062184e-04,-5.319117061415055492e-04
1.090832144265408993e-03,3.859211618084582951e-04,-6.485207982206195711e-04
1.042743031169595389e-03,4.451987422941761064e-04,-6.773416554587761550e-04
1.083075462141529655e-03,5.679926947127144580e-04,-6.202079089126554326e-04
1.155566506892864720e-03,5.142428134733436317e-04,-7.721365105586643377e-04
1.213585389979130683e-03,5.741086821489908712e-04,-7.420050093187644099e-04
1.316551339269996001e-03,5.424306311129536680e-04,-7.658407563967007531e-04
1.245584793341149603e-03,4.918141080262369673e-04,-9.708204165989926674e-04
1.268507506307420783e-03,4.935226085995023191e-04,-1.050532023436350154e-03
1.265802279037895554e-03,5.482946049477206664e-04,-9.272125584881430599e-04
1.244303480413242379e-03,5.721373458319199733e-04,-8.906697769885101729e-04
1.192667354353064589e-03,6.003777088089703139e-04,-8.923013486887849521e-04
1.169834854429461666e-03,6.194733495236229856e-04,-9.184529667417837880e-04
1.201050975556074022e-03,6.009425075597385219e-04,-9.733341014250818362e-04
1.182390596341129432e-03,6.957072954647278238e-04,-8.984724526426490429e-04
1.230960698173162423e-03,6.857514912433265762e-04,-8.206063627265740203e-04
1.279106772314016682e-03,6.703597669994609430e-04,-8.441070750346824341e-04
1.263586598992759392e-03,6.746590247078118390e-04,-8.817410702312929085e-04
1.246294106390290028e-03,7.041554597055795211e-04,-8.837364164593262093e-04
1.347198387511109544e-03,7.006694289851233669e-04,-9.085171589562623939e-04
1.331591743268961594e-03,7.490889700152345530e-04,-9.615406131938482228e-04
1.332537529128917722e-03,7.837855462065703750e-04,-8.969044636459896740e-04
1.327505791792411459e-03,8.154577139565829906e-04,-7.605996042338900682e-04
1.358072613315018011e-03,7.552945748174671667e-04,-8.590649537041721538e-04
1.486143141275574021e-03,7.258385835770487984e-04,-8.400457819218888752e-04
1.534145529477698878e-03,6.738878396921236342e-04,-9.835511633039771551e-04
1.507151020442485138e-03,7.108899227479315887e-04,-9.118645041252770823e-04
1.526208536852455538e-03,7.745023855827846060e-04,-9.991419467600183048e-04
1.516437096692311312e-03,8.095114669244056699e-04,-9.582614771656762943e-04
1.451819249416868478e-03,9.085382903608393975e-04,-1.049467534131506927e-03
1.438005643436059437e-03,9.113381649533818267e-04,-1.109813429078868865e-03
1.380022586844674480e-03,9.278679294193566606e-04,-1.025596211619869127e-03
1.361252221774502053e-03,1.076675772876510865e-03,-1.098257272673865744e-03
1.305194313501107642e-03,1.050271862127901594e-03,-1.024058480948229375e-03
1.284394793984781468e-03,1.071437954398908599e-03,-1.068224408416444541e-03
1.318031597608258342e-03,1.121013527508090725e-03,-1.053293600153923804e-03
1.286279249034655509e-03,1.151176348595838459e-03,-1.117129425341324787e-03
1.300388118289812602e-03,1.144172437389438194e-03,-1.263915709358016991e-03
1.246564893156870647e-03,1.049491808366502478e-03,-1.294955084021916789e-03
1.284924470442912062e-03,1.012285166372249015e-03,-1.392448837213991616e-03
1.376051913247244201e-03,1.081005890262858342e-03,-1.410714247936847897e-03
1.379089605173521981e-03,1.187991595976309323e-03,-1.337263525199556798e-03
1.400686053879066084e-03,1.107319364993015684e-03,-1.296916982671664047e-03
1.411161515096170330e-03,1.117486533365810502e-03,-1.422150074280855835e-03
1.385530341899559063e-03,1.062064501101112361e-03,-1.284156090680707574e-03
1.390232411538535814e-03,1.106722071197807720e-03,-1.335814752555807006e-03
1.220919015800401349e-03,1.251224598202307784e-03,-1.247565295849754376e-03
1.260870902245256027e-03,1.157426456287713587e-03,-1.156338720004338296e-03
1.232695484882982521e-03,1.116997688247219848e-03,-1.283784363762234364e-03
1.313775764123098662e-03,1.098959214594134393e-03,-1.374196473312872240e-03
1.325684979805695930e-03,1.101743281885958665e-03,-1.522021203937203634e-03
1.386959195613986272e-03,1.168073909921148136e-03,-1.409891302790979061e-03
1.425150552060290305e-03,1.118598468489691647e-03,-1.502591943713271110e-03
1.523069185652658770e-03,1.120315153335815815e-03,-1.551950986147430066e-03
1.600467765040843558e-03,1.126306243989709174e-03,-1.588069736917955806e-03
1.581189220787279507e-03,1.195326385277148320e-03,-1.585772791547699180e-03
1.623051591562134919e-03,1.205323805975064147e-03,-1.536055274190906020e-03
1.699796886621857258e-03,1.221755735503247432e-03,-1.654742411129403370e-03
1.685403510425274344e-03,1.162369293652123353e-03,-1.483182309752626967e-03
1.741804298775677601e-03,1.135375129630195132e-03,-1.549766614185179442e-03
1.664424480339187331e-03,1.104570011396242704e-03,-1.564583965030995902e-03
1.641774170934921090e-03,1.090961272039284646e-03,-1.519170839566783959e-03
1.614805831999303193e-03,1.097677103465892999e-03,-1.659741224656986107e-03
1.620448186167243324e-03,1.065128229560190123e-03,-1.690317150310781391e-03
1.532343358991728518e-03,1.093136682267394034e-03,-1.758378855630073848e-03
1.521897550596781196e-03,1.131549640459057456e-03,-1.641669426621076905e-03
