pos_x (m),pos_y (m),pos_z (m)
-2.707029109848323744e+06,4.688711955446912907e+06,3.360431433790968731e+06
-2.707029109848158900e+06,4.688711955437737517e+06,3.360431433785443194e+06
-2.707029109848917928e+06,4.688711955428217538e+06,3.360431433779585641e+06
-2.707029109849890694e+06,4.688711955419128761e+06,3.360431433773180004e+06
-2.707029109850794077e+06,4.688711955410031602e+06,3.360431433767338749e+06
-2.707029109851518646e+06,4.688711955400849693e+06,3.360431433759992477e+06
-2.707029109852870461e+06,4.688711955391204916e+06,3.360431433751644101e+06
-2.707029109853775240e+06,4.688711955380436033e+06,3.360431433743910398e+06
-2.707029109854922630e+06,4.688711955369144678e+06,3.360431433736058883e+06
-2.707029109855915885e+06,4.688711955358016305e+06,3.360431433728270233e+06
-2.707029109857175499e+06,4.688711955347604118e+06,3.360431433721124195e+06
-2.707029109858660027e+06,4.688711955335688777e+06,3.360431433714350685e+06
-2.707029109860190656e+06,4.688711955323200673e+06,3.360431433706082869e+06
-2.707029109861895442e+06,4.688711955311354250e+06,3.360431433697986417e+06
-2.707029109863888938e+06,4.688711955298366956e+06,3.360431433689346537e+06
-2.707029109864820261e+06,4.688711955284892581e+06,3.360431433681355324e+06
-2.707029109866962302e+06,4.688711955271821469e+06,3.360431433673386928e+06
-2.707029109868968837e+06,4.688711955259068869e+06,3.360431433666379657e+06
-2.707029109871155582e+06,4.688711955246634781e+06,3.360431433658698574e+06
-2.707029109873234294e+06,4.688711955234960653e+06,3.360431433651532978e+06
-2.707029109875006136e+06,4.688711955223436467e+06,3.360431433643839788e+06
-2.707029109877196606e+06,4.688711955210921355e+06,3.360431433635176625e+06
-2.707029109878024552e+06,4.688711955198684707e+06,3.360431433627393097e+06
-2.707029109878411051e+06,4.688711955187153071e+06,3.360431433618905023e+06
-2.707029109878150281e+06,4.688711955175171606e+06,3.360431433609761763e+06
-2.707029109878019895e+06,4.688711955163106322e+06,3.360431433601017576e+06
-2.707029109877987765e+06,4.688711955151543021e+06,3.360431433593316004e+06
-2.707029109878085088e+06,4.688711955140423961e+06,3.360431433586161584e+06
-2.707029109878228512e+06,4.688711955129900947e+06,3.360431433579293080e+06
-2.707029109878922813e+06,4.688711955120212398e+06,3.360431433573363815e+06
-2.707029109879572410e+06,4.688711955109943636e+06,3.360431433566872030e+06
-2.707029109880713280e+06,4.688711955098778009e+06,3.360431433559475001e+06
-2.707029109882122371e+06,4.688711955088713206e+06,3.360431433550117072e+06
-2.707029109883533791e+06,4.688711955078953877e+06,3.360431433540341910e+06
-2.707029109884977341e+06,4.688711955069571733e+06,3.360431433532746509e+06
-2.707029109885571990e+06,4.688711955061562359e+06,3.360431433524549007e+06
-2.707029109885748476e+06,4.688711955054298975e+06,3.360431433517476078e+06
-2.707029109886326361e+06,4.688711955047142692e+06,3.360431433510914445e+06
-2.707029109887128696e+06,4.688711955039710738e+06,3.360431433504404500e+06
-2.707029109888183419e+06,4.688711955032137223e+06,3.360431433497201651e+06
-2.707029109888797160e+06,4.688711955024125054e+06,3.360431433489210904e+06
-2.707029109889566433e+06,4.688711955016312189e+06,3.360431433481288143e+06
-2.707029109889561310e+06,4.688711955008360557e+06,3.360431433471854776e+06
-2.707029109889483545e+06,4.688711955001666211e+06,3.360431433462319896e+06
-2.707029109889270272e+06,4.688711954994789325e+06,3.360431433453432284e+06
-2.707029109889802057e+06,4.688711954988359474e+06,3.360431433444214985e+06
-2.707029109889408574e+06,4.688711954982178286e+06,3.360431433436895255e+06
-2.707029109888617415e+06,4.688711954975591972e+06,3.360431433430837467e+06
-2.707029109886511229e+06,4.688711954968817532e+06,3.360431433424034622e+06
-2.707029109884363133e+06,4.688711954961451702e+06,3.360431433417607099e+06
-2.707029109882439487e+06,4.688711954953742214e+06,3.360431433411984239e+06
-2.707029109880974516e+06,4.688711954945717938e+06,3.360431433406005148e+06
-2.707029109880138654e+06,4.688711954937729985e+06,3.360431433399691712e+06
-2.707029109878607560e+06,4.688711954929609783e+06,3.360431433394644409e+06
-2.707029109877616167e+06,4.688711954921125434e+06,3.360431433391152415e+06
-2.707029109876734205e+06,4.688711954912847839e+06,3.360431433387940284e+06
-2.707029109875882044e+06,4.688711954903425649e+06,3.360431433385989629e+06
-2.707029109874406829e+06,4.688711954893979244e+06,3.360431433383914642e+06
-2.707029109873101115e+06,4.688711954884458333e+06,3.360431433381709736e+06
-2.707029109872189350e+06,4.688711954875238240e+06,3.360431433378945105e+06
-2.707029109871013090e+06,4.688711954866382293e+06,3.360431433377377689e+06
-2.707029109869569074e+06,4.688711954857780598e+06,3.360431433376836590e+06
-2.707029109868152533e+06,4.688711954849323258e+06,3.360431433375693392e+06
-2.707029109866789076e+06,4.688711954842241481e+06,3.360431433375052642e+06
-2.707029109864893835e+06,4.688711954834889621e+06,3.360431433374347631e+06
-2.707029109863066114e+06,4.688711954827681184e+06,3.360431433372436091e+06
-2.707029109860754106e+06,4.688711954820556566e+06,3.360431433370744344e+06
-2.707029109858878423e+06,4.688711954813512042e+06,3.360431433367980178e+06
-2.707029109857157804e+06,4.688711954807445407e+06,3.360431433365656529e+06
-2.707029109855778981e+06,4.688711954801252112e+06,3.360431433362981770e+06
-2.707029109854859766e+06,4.688711954795350321e+06,3.360431433361137286e+06
-2.707029109853670932e+06,4.688711954788898118e+06,3.360431433360127266e+06
-2.707029109852114692e+06,4.688711954782093875e+06,3.360431433358939365e+06
-2.707029109850017354e+06,4.688711954775741324e+06,3.360431433357925154e+06
-2.707029109848152380e+06,4.688711954769841395e+06,3.360431433357674628e+06
-2.707029109845931176e+06,4.688711954764408059e+06,3.360431433356431313e+06
-2.707029109844206832e+06,4.688711954758604988e+06,3.360431433354653418e+06
-2.707029109843078535e+06,4.688711954753026366e+06,3.360431433352362365e+06
-2.707029109840917867e+06,4.688711954747043550e+06,3.360431433351602405e+06
-2.707029109839210752e+06,4.688711954740933143e+06,3.360431433351442218e+06
-2.707029109837766271e+06,4.688711954735185951e+06,3.360431433351084590e+06
-2.707029109836394433e+06,4.688711954730117694e+06,3.360431433351364452e+06
-2.707029109834774863e+06,4.688711954725367017e+06,3.360431433351860382e+06
-2.707029109833226074e+06,4.688711954720449634e+06,3.360431433352079708e+06
-2.707029109831376001e+06,4.688711954714868218e+06,3.360431433352245484e+06
-2.707029109829715453e+06,4.688711954708862118e+06,3.360431433352673892e+06
-2.707029109827944543e+06,4.688711954702723771e+06,3.360431433353242464e+06
-2.707029109826628584e+06,4.688711954696161672e+06,3.360431433353063185e+06
-2.707029109824618790e+06,4.688711954689892940e+06,3.360431433353466913e+06
-2.707029109822655562e+06,4.688711954683138989e+06,3.360431433353030588e+06
-2.707029109821024816e+06,4.688711954676445574e+06,3.360431433352175634e+06
-2.707029109819180332e+06,4.688711954669388942e+06,3.360431433351177722e+06
-2.707029109817239922e+06,4.688711954662445933e+06,3.360431433350306936e+06
-2.707029109816375654e+06,4.688711954655665904e+06,3.360431433350338601e+06
-2.707029109814846423e+06,4.688711954648528248e+06,3.360431433350377250e+06
-2.707029109813045245e+06,4.688711954640778713e+06,3.360431433350448031e+06
-2.707029109811842907e+06,4.688711954633309506e+06,3.360431433350524865e+06
-2.707029109809990041e+06,4.688711954625553451e+06,3.360431433350123931e+06
-2.707029109807814006e+06,4.688711954617406242e+06,3.360431433350009378e+06
-2.707029109806396998e+06,4.688711954608682543e+06,3.360431433350657579e+06
-2.707029109804923180e+06,4.688711954599874094e+06,3.360431433350917883e+06
-2.707029109802680556e+06,4.688711954590862617e+06,3.360431433349977713e+06
-2.707029109800381120e+06,4.688711954581093974e+06,3.360431433348095510e+06
-2.707029109798298683e+06,4.688711954570600763e+06,3.360431433346016798e+06
-2.707029109795857221e+06,4.688711954560168087e+06,3.360431433344435412e+06
-2.707029109793061856e+06,4.688711954549629241e+06,3.360431433342116419e+06
-2.707029109790451825e+06,4.688711954539262690e+06,3.360431433340891264e+06
-2.707029109788368922e+06,4.688711954529152252e+06,3.360431433338884730e+06
-2.707029109786478337e+06,4.688711954519202001e+06,3.360431433337587863e+06
-2.707029109784312081e+06,4.688711954509043135e+06,3.360431433335537091e+06
-2.707029109782359563e+06,4.688711954498998821e+06,3.360431433333424851e+06
-2.707029109780777711e+06,4.688711954489684664e+06,3.360431433330698404e+06
-2.707029109778972808e+06,4.688711954480600543e+06,3.360431433327908162e+06
-2.707029109777606092e+06,4.688711954471349716e+06,3.360431433324853890e+06
-2.707029109775563702e+06,4.688711954461894929e+06,3.360431433322060853e+06
-2.707029109774029814e+06,4.688711954451811500e+06,3.360431433318763040e+06
-2.707029109773417003e+06,4.688711954441308044e+06,3.360431433315630071e+06
-2.707029109772640746e+06,4.688711954430984333e+06,3.360431433312943205e+06
-2.707029109772743192e+06,4.688711954419755377e+06,3.360431433311172761e+06
-2.707029109773596283e+06,4.688711954409618862e+06,3.360431433309927117e+06
-2.707029109774296172e+06,4.688711954398863018e+06,3.360431433308057953e+06
-2.707029109774564859e+06,4.688711954387720674e+06,3.360431433306265157e+06
-2.707029109775050543e+06,4.688711954376536421e+06,3.360431433305283077e+06
-2.707029109775479417e+06,4.688711954365871847e+06,3.360431433304263279e+06
-2.707029109776128549e+06,4.688711954355425201e+06,3.360431433303602040e+06
-2.707029109778034966e+06,4.688711954345784150e+06,3.360431433302575257e+06
-2.707029109780715778e+06,4.688711954335986637e+06,3.360431433301580604e+06
-2.707029109782633837e+06,4.688711954326746054e+06,3.360431433300681412e+06
-2.707029109783180058e+06,4.688711954317413270e+06,3.360431433298600838e+06
-2.707029109783457592e+06,4.688711954307912849e+06,3.360431433295247145e+06
-2.707029109783720691e+06,4.688711954298473895e+06,3.360431433292856906e+06
-2.707029109783319756e+06,4.688711954289257526e+06,3.360431433289731387e+06
-2.707029109782886691e+06,4.688711954280107282e+06,3.360431433285295498e+06
-2.707029109782116953e+06,4.688711954270638525e+06,3.360431433280431665e+06
-2.707029109779253136e+06,4.688711954261166975e+06,3.360431433274851181e+06
-2.707029109775316902e+06,4.688711954251890071e+06,3.360431433269954752e+06
-2.707029109771040734e+06,4.688711954243059270e+06,3.360431433266011998e+06
-2.707029109766182955e+06,4.688711954234455712e+06,3.360431433261994272e+06
-2.707029109760379419e+06,4.688711954226264730e+06,3.360431433256467339e+06
-2.707029109754346777e+06,4.688711954217674211e+06,3.360431433250510599e+06
-2.707029109747309703e+06,4.688711954209249467e+06,3.360431433243999723e+06
-2.707029109740768094e+06,4.688711954200627282e+06,3.360431433237930294e+06
-2.707029109734443948e+06,4.688711954192025587e+06,3.360431433232563082e+06
-2.707029109727769159e+06,4.688711954183139838e+06,3.360431433228422888e+06
-2.707029109720224049e+06,4.688711954173602164e+06,3.360431433224941604e+06
-2.707029109712389763e+06,4.688711954163638875e+06,3.360431433221152052e+06
-2.707029109704846516e+06,4.688711954153928906e+06,3.360431433217105456e+06
-2.707029109697891865e+06,4.688711954145017080e+06,3.360431433213637210e+06
-2.707029109690598678e+06,4.688711954136802815e+06,3.360431433210688643e+06
-2.707029109684246127e+06,4.688711954128804617e+06,3.360431433208213188e+06
-2.707029109678129666e+06,4.688711954121041112e+06,3.360431433206686750e+06
-2.707029109671102371e+06,4.688711954112695530e+06,3.360431433204958215e+06
-2.707029109665192198e+06,4.688711954105020501e+06,3.360431433203784283e+06
-2.707029109658990521e+06,4.688711954097653739e+06,3.360431433201687876e+06
-2.707029109652295709e+06,4.688711954091108404e+06,3.360431433200870175e+06
-2.707029109645919874e+06,4.688711954084210098e+06,3.360431433200587053e+06
-2.707029109639254864e+06,4.688711954077399336e+06,3.360431433199638501e+06
-2.707029109633001033e+06,4.688711954071034677e+06,3.360431433198492508e+06
-2.707029109627366532e+06,4.688711954064957798e+06,3.360431433198952116e+06
-2.707029109621981159e+06,4.688711954059753567e+06,3.360431433198409621e+06
-2.707029109616338275e+06,4.688711954055017792e+06,3.360431433197584935e+06
-2.707029109610667452e+06,4.688711954049370252e+06,3.360431433195839170e+06
-2.707029109605756588e+06,4.688711954044255428e+06,3.360431433193676639e+06
-2.707029109600832686e+06,4.688711954038439319e+06,3.360431433190952986e+06
-2.707029109595346265e+06,4.688711954032577574e+06,3.360431433188958094e+06
-2.707029109590278473e+06,4.688711954026001506e+06,3.360431433185501955e+06
-2.707029109585259110e+06,4.688711954019568861e+06,3.360431433182055131e+06
-2.707029109579622746e+06,4.688711954012507573e+06,3.360431433178531472e+06
-2.707029109574561939e+06,4.688711954006414860e+06,3.360431433175961487e+06
-2.707029109569400083e+06,4.688711954000518657e+06,3.360431433172435034e+06
-2.707029109564632643e+06,4.688711953994118609e+06,3.360431433170340490e+06
-2.707029109559453093e+06,4.688711953988265246e+06,3.360431433169041295e+06
-2.707029109554499388e+06,4.688711953982785344e+06,3.360431433167102747e+06
-2.707029109549792483e+06,4.688711953977174126e+06,3.360431433162961621e+06
-2.707029109545032028e+06,4.688711953972059302e+06,3.360431433160495944e+06
-2.707029109541270416e+06,4.688711953967054375e+06,3.360431433157345280e+06
-2.707029109536929056e+06,4.688711953962584957e+06,3.360431433153945953e+06
-2.707029109532799106e+06,4.688711953957774676e+06,3.360431433149671648e+06
-2.707029109528564382e+06,4.688711953952755779e+06,3.360431433145532385e+06
-2.707029109524228144e+06,4.688711953947996721e+06,3.360431433140939102e+06
-2.707029109519563150e+06,4.688711953942410648e+06,3.360431433137551881e+06
-2.707029109514864162e+06,4.688711953936623409e+06,3.360431433135122061e+06
-2.707029109510215465e+06,4.688711953931039199e+06,3.360431433132823091e+06
-2.707029109505717177e+06,4.688711953925556503e+06,3.360431433129497338e+06
-2.707029109501547180e+06,4.688711953920355067e+06,3.360431433126234915e+06
-2.707029109497716185e+06,4.688711953915103339e+06,3.360431433123544790e+06
-2.707029109494192991e+06,4.688711953910249285e+06,3.360431433120254893e+06
-2.707029109489679337e+06,4.688711953906182200e+06,3.360431433117844164e+06
-2.707029109484762419e+06,4.688711953902226873e+06,3.360431433115428779e+06
-2.707029109480069950e+06,4.688711953898779117e+06,3.360431433111988008e+06
-2.707029109475955367e+06,4.688711953895409591e+06,3.360431433108359575e+06
-2.707029109471694101e+06,4.688711953892604448e+06,3.360431433105723467e+06
-2.707029109467213508e+06,4.688711953889978118e+06,3.360431433101778850e+06
-2.707029109462593682e+06,4.688711953887769952e+06,3.360431433097510599e+06
-2.707029109457999468e+06,4.688711953885476105e+06,3.360431433092050720e+06
-2.707029109453451820e+06,4.688711953883962706e+06,3.360431433086987119e+06
-2.707029109448590782e+06,4.688711953882289119e+06,3.360431433082136791e+06
-2.707029109443291556e+06,4.688711953879909590e+06,3.360431433076988906e+06
-2.707029109438286163e+06,4.688711953877013177e+06,3.360431433071558364e+06
-2.707029109433482401e+06,4.688711953874874860e+06,3.360431433066796511e+06
-2.707029109428666066e+06,4.688711953872398473e+06,3.360431433062235359e+06
-2.707029109423622955e+06,4.688711953869653866e+06,3.360431433057697024e+06
-2.707029109418125357e+06,4.688711953867015429e+06,3.360431433054101188e+06
-2.707029109413342085e+06,4.688711953864765354e+06,3.360431433051635046e+06
-2.707029109409744851e+06,4.688711953862291761e+06,3.360431433049362618e+06
-2.707029109405908268e+06,4.688711953860718757e+06,3.360431433045413811e+06
-2.707029109401960392e+06,4.688711953859780915e+06,3.360431433040245902e+06
-2.707029109397121705e+06,4.688711953859434463e+06,3.360431433035632130e+06
-2.707029109392619692e+06,4.688711953859286383e+06,3.360431433032003231e+06
-2.707029109388187062e+06,4.688711953859444708e+06,3.360431433027623221e+06
-2.707029109383532777e+06,4.688711953859351575e+06,3.360431433023968711e+06
-2.707029109378544614e+06,4.688711953858928755e+06,3.360431433020501863e+06
-2.707029109372484963e+06,4.688711953859169036e+06,3.360431433016935829e+06
-2.707029109366639052e+06,4.688711953859432600e+06,3.360431433013118804e+06
-2.707029109360111877e+06,4.688711953860597685e+06,3.360431433009413537e+06
-2.707029109353247564e+06,4.688711953861862421e+06,3.360431433005721774e+06
-2.707029109346460551e+06,4.688711953863273375e+06,3.360431433001310565e+06
-2.707029109339311253e+06,4.688711953864645213e+06,3.360431432997805532e+06
-2.707029109331819694e+06,4.688711953866727650e+06,3.360431432995914016e+06
-2.707029109324111603e+06,4.688711953868935816e+06,3.360431432993934024e+06
-2.707029109316481743e+06,4.688711953870276920e+06,3.360431432990374509e+06
-2.707029109308056999e+06,4.688711953871246427e+06,3.360431432985219173e+06
-2.707029109299042262e+06,4.688711953872661106e+06,3.360431432979953475e+06
-2.707029109289642423e+06,4.688711953873985447e+06,3.360431432974838186e+06
-2.707029109280874021e+06,4.688711953875220381e+06,3.360431432971155271e+06
-2.707029109271899797e+06,4.688711953877044842e+06,3.360431432966927066e+06
-2.707029109263038728e+06,4.688711953878967091e+06,3.360431432962309103e+06
-2.707029109254140873e+06,4.688711953880874440e+06,3.360431432957633398e+06
-2.707029109245263971e+06,4.688711953883471899e+06,3.360431432952420786e+06
-2.707029109235217329e+06,4.688711953885713592e+06,3.360431432947316673e+06
-2.707029109224094544e+06,4.688711953887316398e+06,3.360431432941471227e+06
-2.707029109213120304e+06,4.688711953888994642e+06,3.360431432935653254e+06
-2.707029109202067368e+06,4.688711953891316429e+06,3.360431432929558679e+06
-2.707029109190636314e+06,4.688711953894224949e+06,3.360431432924239431e+06
-2.707029109179728199e+06,4.688711953898084350e+06,3.360431432917754166e+06
-2.707029109169300646e+06,4.688711953902536072e+06,3.360431432910980657e+06
-2.707029109158469830e+06,4.688711953908216208e+06,3.360431432904778514e+06
-2.707029109146913979e+06,4.688711953913358971e+06,3.360431432897056919e+06
-2.707029109134777915e+06,4.688711953919099644e+06,3.360431432889637072e+06
-2.707029109121612273e+06,4.688711953924523667e+06,3.360431432881978806e+06
-2.707029109109156299e+06,4.688711953929441981e+06,3.360431432872270700e+06
-2.707029109096471220e+06,4.688711953934377059e+06,3.360431432861765381e+06
-2.707029109083813149e+06,4.688711953939859755e+06,3.360431432852493133e+06
-2.707029109071370214e+06,4.688711953945580870e+06,3.360431432843586430e+06
-2.707029109059443697e+06,4.688711953951585107e+06,3.360431432834663428e+06
-2.707029109047745354e+06,4.688711953957780264e+06,3.360431432825478725e+06
-2.707029109035735019e+06,4.688711953963790089e+06,3.360431432815745473e+06
-2.707029109023910947e+06,4.688711953970747069e+06,3.360431432806760538e+06
-2.707029109011601191e+06,4.688711953977604397e+06,3.360431432798554655e+06
-2.707029108998809941e+06,4.688711953984308057e+06,3.360431432790113613e+06
-2.707029108986174222e+06,4.688711953991054557e+06,3.360431432781296317e+06
-2.707029108973711263e+06,4.688711953998096287e+06,3.360431432772458997e+06
-2.707029108960239217e+06,4.688711954005102627e+06,3.360431432763373945e+06
-2.707029108946923167e+06,4.688711954012593254e+06,3.360431432753758505e+06
-2.707029108933597803e+06,4.688711954020431265e+06,3.360431432744789403e+06
-2.707029108920322731e+06,4.688711954028585926e+06,3.360431432737183291e+06
-2.707029108906742185e+06,4.688711954036138952e+06,3.360431432728592772e+06
-2.707029108891880605e+06,4.688711954043397680e+06,3.360431432720192242e+06
-2.707029108876538929e+06,4.688711954050136730e+06,3.360431432710356545e+06
-2.707029108861467335e+06,4.688711954057245515e+06,3.360431432701237965e+06
-2.707029108846205287e+06,4.688711954064990394e+06,3.360431432691246737e+06
-2.707029108831041027e+06,4.688711954073085450e+06,3.360431432681663893e+06
-2.707029108816522639e+06,4.688711954082170501e+06,3.360431432671169285e+06
-2.707029108802142553e+06,4.688711954091283493e+06,3.360431432660071179e+06
-2.707029108788342215e+06,4.688711954100562260e+06,3.360431432649814989e+06
-2.707029108774729539e+06,4.688711954111329280e+06,3.360431432638832368e+06
-2.707029108761677518e+06,4.688711954121831805e+06,3.360431432628592011e+06
-2.707029108748833649e+06,4.688711954132545739e+06,3.360431432617909741e+06
-2.707029108735653106e+06,4.688711954143756069e+06,3.360431432607376948e+06
-2.707029108722790144e+06,4.688711954155268148e+06,3.360431432596205734e+06
-2.707029108709786087e+06,4.688711954166709445e+06,3.360431432583566755e+06
-2.707029108697320335e+06,4.688711954177204520e+06,3.360431432570617180e+06
-2.707029108684470877e+06,4.688711954187327065e+06,3.360431432556692511e+06
-2.707029108670710586e+06,4.688711954198136926e+06,3.360431432542585302e+06
-2.707029108656919561e+06,4.688711954210016876e+06,3.360431432529212441e+06
-2.707029108642912470e+06,4.688711954221090302e+06,3.360431432516243309e+06
-2.707029108628801070e+06,4.688711954232265241e+06,3.360431432502022013e+06
-2.707029108614945784e+06,4.688711954242886044e+06,3.360431432489180472e+06
-2.707029108601043466e+06,4.688711954253952950e+06,3.360431432475822512e+06
-2.707029108588834293e+06,4.688711954266465269e+06,3.360431432463346981e+06
-2.707029108576225583e+06,4.688711954278039746e+06,3.360431432451783679e+06
-2.707029108563898597e+06,4.688711954289210029e+06,3.360431432438945863e+06
-2.707029108550760895e+06,4.688711954300199635e+06,3.360431432425203733e+06
-2.707029108537503984e+06,4.688711954311217181e+06,3.360431432409983594e+06
-2.707029108523634262e+06,4.688711954322897829e+06,3.360431432395884767e+06
-2.707029108509382699e+06,4.688711954334083945e+06,3.360431432380858809e+06
-2.707029108494151849e+06,4.688711954345286824e+06,3.360431432365339249e+06
-2.707029108478147071e+06,4.688711954356550239e+06,3.360431432349458337e+06
-2.707029108462335076e+06,4.688711954368503764e+06,3.360431432333600707e+06
-2.707029108446104452e+06,4.688711954380556941e+06,3.360431432318239938e+06
-2.707029108429106418e+06,4.688711954392774962e+06,3.360431432301692665e+06
-2.707029108412252273e+06,4.688711954404398799e+06,3.360431432286860887e+06
-2.707029108394834213e+06,4.688711954415752552e+06,3.360431432271363214e+06
-2.707029108378190082e+06,4.688711954426798038e+06,3.360431432255717460e+06
-2.707029108361772262e+06,4.688711954437707551e+06,3.360431432240525726e+06
-2.707029108345624059e+06,4.688711954448684119e+06,3.360431432223928161e+06
-2.707029108329419512e+06,4.688711954459335655e+06,3.360431432207025122e+06
-2.707029108314095996e+06,4.688711954470266588e+06,3.360431432189441286e+06
-2.707029108298876788e+06,4.688711954481582157e+06,3.360431432173024397e+06
-2.707029108284065966e+06,4.688711954493142664e+06,3.360431432156995870e+06
-2.707029108269486576e+06,4.688711954505062662e+06,3.360431432140931487e+06
-2.707029108254426625e+06,4.688711954517393373e+06,3.360431432125468738e+06
-2.707029108239173889e+06,4.688711954529399984e+06,3.360431432110400870e+06
-2.707029108224067371e+06,4.688711954542152584e+06,3.360431432095074560e+06
-2.707029108209752478e+06,4.688711954555537552e+06,3.360431432081236970e+06
-2.707029108196534682e+06,4.688711954569218680e+06,3.360431432066842914e+06
-2.707029108182579279e+06,4.688711954583415762e+06,3.360431432052441873e+06
-2.707029108168870211e+06,4.688711954597586766e+06,3.360431432038628496e+06
