q0 (),q1,q2,q3
9.999999989801413580e-01,-3.316451913843834932e-05,7.250780632953774494e-06,2.978687607403884030e-05
9.999999987843093407e-01,-3.712210332884786652e-05,6.824690270242175747e-06,3.172939223698402277e-05
9.999999986577591260e-01,-3.540626735580336204e-05,8.255891402384875634e-06,3.691501745874361298e-05
9.999999986339537239e-01,-3.518093593109110405e-05,1.129498179821089225e-05,3.697050062799317596e-05
9.999999982075005178e-01,-4.233810696748235727e-05,1.793851793039799187e-05,3.834961928947968447e-05
9.999999984738718872e-01,-4.357598376199394054e-05,1.306425639821160241e-05,3.134828657906110571e-05
9.999999983768793621e-01,-4.725624584721242310e-05,1.058517608170521067e-05,3.001737067669920186e-05
9.999999985718422968e-01,-4.263822366633942428e-05,8.749299838899174465e-06,3.101204507363242873e-05
9.999999984346997772e-01,-4.265951397510069949e-05,1.305714710890304733e-05,3.376799224418446462e-05
9.999999983891171285e-01,-4.741165528869285264e-05,8.794472231996935751e-06,2.994257774561292606e-05
9.999999986999416057e-01,-3.883120455624127073e-05,5.770318822929338641e-06,3.254163059271657237e-05
9.999999988075107815e-01,-3.554681272396590004e-05,3.297143189262117757e-06,3.332463305953646830e-05
9.999999988773867754e-01,-3.872033504533606123e-05,5.230924150554967421e-06,2.680670941185722770e-05
9.999999986752471370e-01,-4.344542684439964405e-05,4.618228642059644274e-06,2.721530200006757859e-05
9.999999986870329316e-01,-3.948398679628870614e-05,4.574597283259516276e-06,3.234226088582787710e-05
9.999999985799717939e-01,-4.014327036531931684e-05,6.309959469014674823e-06,3.447837963788441995e-05
9.999999985330904062e-01,-4.310877419479013252e-05,3.142215838944408092e-06,3.264321308998737256e-05
9.999999983415960303e-01,-4.517103264277158142e-05,-5.112105662991415154e-07,3.572288155339594311e-05
9.999999984361479521e-01,-4.301024683405038802e-05,-1.487551490170091794e-06,3.571568450770844217e-05
9.999999985775142042e-01,-3.932584337968312145e-05,-2.476598267733588020e-06,3.594880063794192617e-05
9.999999988843772947e-01,-3.286593272866107618e-05,1.440534828443669650e-06,3.389691263551054151e-05
9.999999990445469500e-01,-2.554446234960969312e-05,-5.070351349204258819e-06,3.510951345262703982e-05
9.999999990888760459e-01,-1.974342627748445548e-05,3.018410805545978270e-06,3.772710073492220747e-05
9.999999989206316275e-01,-1.947770934234901917e-05,8.027193278205571887e-06,4.141158770389886631e-05
9.999999992210214517e-01,-1.638050992348093494e-05,5.662608445132489332e-06,3.546224617375651688e-05
9.999999992743455746e-01,-1.436145988222590327e-05,2.361861391132856169e-08,3.528536141483911505e-05
9.999999993243670060e-01,-8.524810429091851964e-06,-4.148130080616949676e-07,3.575502070607834400e-05
9.999999996753353715e-01,-4.273712834401591894e-06,1.710324392330582482e-06,2.506270413681815288e-05
9.999999996892238174e-01,-2.131274046235714352e-06,1.401190768545736759e-06,2.480013176116200549e-05
9.999999996683514025e-01,7.462843447094474341e-06,2.523124450742333745e-06,2.452013352123459851e-05
9.999999995776539530e-01,1.166865971164225749e-05,1.491797848929089562e-06,2.657647582646693345e-05
9.999999996944985980e-01,7.900946690260835103e-06,5.469768428068249631e-06,2.277409875292248147e-05
9.999999996117001633e-01,1.060552757310770734e-05,1.549174003671806351e-06,2.572396806267891902e-05
9.999999996878488062e-01,1.107158737772447349e-05,1.251611280239133342e-06,2.236416701995187615e-05
9.999999997182762446e-01,1.310980775727886475e-05,2.476876044091385833e-06,1.963277272587742994e-05
9.999999996494813859e-01,1.065314771191178319e-05,1.520923334162454633e-06,2.419162512686919350e-05
9.999999992672493621e-01,1.522342166670827904e-05,4.369760611790327924e-06,3.485188659634250039e-05
9.999999992528952886e-01,1.836732795860852825e-05,5.496637798473662648e-06,3.356542498084734899e-05
9.999999992241925817e-01,1.817456106677943086e-05,1.121523117850301901e-05,3.309862378437492989e-05
9.999999991693790946e-01,1.386040859125778498e-05,7.913641093604683073e-06,3.750340189949117508e-05
9.999999993289729883e-01,1.182226730978528359e-05,2.208735449102675930e-06,3.460360506295735234e-05
9.999999993843736723e-01,1.203813562689048346e-05,7.744659455339928438e-06,3.203679215568860228e-05
9.999999993416347488e-01,1.372078011304468115e-05,8.445233499282685089e-06,3.251382058171773369e-05
9.999999992444349450e-01,1.736562835597141874e-05,1.423579764199065030e-05,3.173179786782162111e-05
9.999999989924385213e-01,1.925426774397230660e-05,2.408713697808196171e-05,3.262216858552681876e-05
9.999999986093720539e-01,2.384285859020580524e-05,1.681135245776700136e-05,4.393350029794464769e-05
9.999999986066095969e-01,2.563722273743891780e-05,2.312455430814579842e-05,3.993455244724514365e-05
9.999999986100737148e-01,2.224626440365756828e-05,2.847398274364466430e-05,3.839516329831076715e-05
9.999999986081359316e-01,2.335540619544369424e-05,2.846891197638707680e-05,3.778589919905559283e-05
9.999999985631857768e-01,2.614664671193458759e-05,3.328338614900992992e-05,3.289676900677092564e-05
9.999999984269544173e-01,2.682997867961826972e-05,3.003687335315281972e-05,3.903882310459368078e-05
9.999999985987213513e-01,3.161956413691417467e-05,2.480582474576491144e-05,3.445912718312893382e-05
9.999999986293247600e-01,3.011949463718805839e-05,2.419543195585004713e-05,3.533762256910203558e-05
9.999999984189115176e-01,3.552396334654343824e-05,1.853335461125128595e-05,3.945554229495961692e-05
9.999999986662695406e-01,3.570051741322378459e-05,1.869647417167780853e-05,3.230132888867099153e-05
9.999999985293829274e-01,3.816245573475461302e-05,2.115828554121856870e-05,3.220540411274736903e-05
9.999999985924117318e-01,3.674317400830114620e-05,1.513903251948720333e-05,3.515573047710857509e-05
9.999999986580522249e-01,3.605149274804472320e-05,1.594758788285958204e-05,3.361339130457560687e-05
9.999999986218600645e-01,3.605368414020895004e-05,1.428711980275242404e-05,3.538770562715993866e-05
9.999999986246189687e-01,3.369419399645138288e-05,1.626459599530186652e-05,3.675494640543186135e-05
9.999999985551442094e-01,3.104268601115799396e-05,1.680865904419640214e-05,4.054050258235505449e-05
9.999999984726950508e-01,3.355052570829527116e-05,1.481980717888537343e-05,4.134422839848805908e-05
9.999999987582410821e-01,2.898572898145046836e-05,1.746786251747103709e-05,3.658167785306283201e-05
9.999999989606299655e-01,3.144239761095620562e-05,8.768123808041618041e-06,3.183136276303869119e-05
9.999999986561265430e-01,3.788076476964642454e-05,1.066168366418175967e-05,3.375089774264087395e-05
9.999999986821962450e-01,3.662201680374093727e-05,5.083716797076200750e-06,3.561728873299880823e-05
9.999999985732903607e-01,3.519267555362915481e-05,6.300031024121044948e-06,3.968884671840600456e-05
9.999999986373808714e-01,3.540983378545428011e-05,6.941849389916821348e-06,3.772522787723611921e-05
9.999999990320342924e-01,2.985548971956435046e-05,2.056828007435606597e-06,3.225446433605786453e-05
9.999999991461019366e-01,2.416727693514583337e-05,7.001853220105385260e-06,3.278281421519856504e-05
9.999999988146344165e-01,2.343456140398898711e-05,8.038661276089050620e-06,4.191577798331496465e-05
9.999999987621088771e-01,2.366940918021905179e-05,6.484717090376264622e-06,4.328382676898417204e-05
9.999999989825247848e-01,2.135905393121903854e-05,-1.182960635591655028e-06,3.971576477152224190e-05
9.999999989790643307e-01,1.764088326253115277e-05,-3.763544687616492653e-06,4.143074010866462930e-05
9.999999990577866926e-01,7.989466456223755388e-06,-9.902782601313856375e-06,4.150337226813923989e-05
9.999999990321725152e-01,1.194761929542920766e-05,-9.939731643320778582e-06,4.115958131780934979e-05
9.999999988181484945e-01,1.199064541499199312e-05,-8.665402712107485691e-06,4.631239872757041733e-05
9.999999987402923285e-01,1.451876371545205174e-05,-4.328495345475653565e-06,4.785274359001692799e-05
9.999999988998244937e-01,1.071745278434283332e-05,-5.250607033920058796e-06,4.536428381542089382e-05
9.999999990341204015e-01,6.593318692236222753e-06,-2.761457683340835541e-06,4.336659492932658510e-05
9.999999989441376025e-01,8.727669330945511344e-06,-4.075167503274488574e-06,4.493267672791405873e-05
9.999999987313813454e-01,6.661835785989130353e-06,-7.796212987292916478e-07,4.992243337372273912e-05
9.999999985955649873e-01,1.460171261967681451e-05,-1.674071899977411026e-06,5.092010951830609289e-05
9.999999989355723429e-01,1.253732937190508111e-05,1.483080974670474279e-06,4.437872505098497736e-05
9.999999988895684755e-01,1.612603526517487903e-05,-1.327113785018209827e-06,4.426118746170031921e-05
9.999999990330746824e-01,1.753096580952572149e-05,-7.366943966978798415e-06,3.965153112349751506e-05
9.999999991968895330e-01,1.758091615661866550e-05,-9.508592140201386927e-06,3.473786036510349812e-05
9.999999991408683453e-01,1.453214717500980682e-05,-8.916115574191429467e-06,3.778336777567470187e-05
9.999999989591841221e-01,1.263649901009828172e-05,-7.154051947851833191e-06,4.325239835254732413e-05
9.999999990159376129e-01,4.815313843522099047e-06,-1.028878625975152224e-05,4.288447849709986454e-05
9.999999987061275464e-01,9.184076899279767394e-06,-4.447798524962272782e-06,4.983587788320115121e-05
9.999999986373302452e-01,1.200030132638328924e-05,-8.597518938429976940e-06,5.007409428139776120e-05
9.999999985984625583e-01,1.214162920531933639e-05,-1.301017124555600529e-05,4.986372469018270033e-05
9.999999987253503919e-01,1.173349458103520704e-05,-8.999176988312899178e-06,4.827669162084819452e-05
9.999999987587336880e-01,2.670487700424206330e-06,-9.854176569044798356e-06,4.876777866125164292e-05
9.999999986829170018e-01,7.855982497589814636e-06,-1.042568560962901744e-05,4.963622084213937933e-05
9.999999987463595863e-01,7.213900809493970504e-06,-1.161177770405131744e-05,4.817060338529987587e-05
9.999999984135493625e-01,9.353551974563414304e-06,-1.089499584500910385e-05,5.446752784371213126e-05
9.999999982885180438e-01,1.105875134294696991e-05,-1.543355741494984308e-05,5.533961613558702869e-05
9.999999983352410027e-01,8.951028450002527557e-06,-1.559647770254658135e-05,5.482833988087483225e-05
9.999999982524169218e-01,9.271688205479718787e-06,-5.073435307278424663e-06,5.816753471614299372e-05
9.999999982430526346e-01,1.199670091221695540e-05,-1.010802025277490960e-05,5.716469160362197733e-05
9.999999986600515145e-01,1.434969092992832147e-05,-6.699083210550014731e-06,4.928595618990351459e-05
9.999999987814348623e-01,1.294542462810476331e-05,-6.831644341092865058e-06,4.714737244833846786e-05
9.999999986027480192e-01,1.505793890456423909e-05,-1.567452509523215023e-05,4.818787991281975580e-05
9.999999984399867703e-01,1.496989824871227850e-05,-1.540938919174504560e-05,5.156044209513831043e-05
9.999999985388213775e-01,1.650188248311225094e-05,-1.510079857504063294e-05,4.921393289572649368e-05
9.999999982526140974e-01,1.911372732928138518e-05,-1.869743642123191402e-05,5.272421665936040695e-05
9.999999979974470987e-01,2.234697640798223058e-05,-2.022484091797135958e-05,5.564776899365455221e-05
9.999999978402882572e-01,2.379553289107581141e-05,-2.352225661460155309e-05,5.656765598352347799e-05
9.999999975329926238e-01,3.178804270820396544e-05,-2.611451236014818541e-05,5.693476392873934579e-05
9.999999971664644827e-01,2.630767378675567209e-05,-2.468542165263665642e-05,6.607274364466635369e-05
9.999999973002102749e-01,2.356134228157038648e-05,-1.598343825373183720e-05,6.774195267451677612e-05
9.999999970091206780e-01,2.449658595849567723e-05,-1.812853210229935577e-05,7.108468390880125362e-05
9.999999970613161482e-01,2.238723988827528104e-05,-1.930630904905041733e-05,7.073503843330854397e-05
9.999999969527276766e-01,2.266960562247410555e-05,-2.199975919163807387e-05,7.139078524239811537e-05
9.999999966983259547e-01,2.424347901999990997e-05,-2.147084330598395940e-05,7.452922201117421932e-05
9.999999968012519558e-01,1.994707539044221459e-05,-2.134583735230885596e-05,7.445780929395622678e-05
9.999999962735760528e-01,2.799386682245097379e-05,-1.819951318847485257e-05,7.961136354489393031e-05
9.999999962431066480e-01,2.318416598792908699e-05,-1.947701055387890732e-05,8.122147119590213463e-05
9.999999962383567809e-01,2.412354143689296956e-05,-1.480140560800244399e-05,8.198938613940685740e-05
9.999999960988783521e-01,2.202801997809042679e-05,-1.463259876566953291e-05,8.427868371927535083e-05
9.999999957850151944e-01,2.215607577469708010e-05,-2.021078262031879584e-05,8.677904139286147297e-05
9.999999958369505393e-01,2.032851739665205470e-05,-1.386492128525599288e-05,8.786702680616654366e-05
9.999999962407460918e-01,1.957348524343178418e-05,-1.247874441834151567e-05,8.354440343633499672e-05
9.999999959192064081e-01,2.038529167634698383e-05,-1.506233428475350954e-05,8.671304956977404776e-05
9.999999962560932598e-01,1.926049706309708153e-05,-1.608815072394136325e-05,8.281315209637947169e-05
9.999999966463835044e-01,1.662619686760580465e-05,-1.248365309477706793e-05,7.921465153027474953e-05
9.999999965077768227e-01,9.105502264096570288e-06,-1.381656287074095920e-05,8.191848988586377853e-05
9.999999965337540431e-01,6.715289949601493939e-06,-9.179373314161765629e-06,8.248112344209122349e-05
9.999999963346979381e-01,9.316823033141100768e-06,-1.031392545872415501e-05,8.448327550956008243e-05
9.999999963392529612e-01,1.073618101500075562e-05,-1.019026412208623786e-05,8.427566039079637092e-05
9.999999961626041545e-01,1.268432601951147945e-05,-6.109486562607803604e-06,8.646718313621816953e-05
9.999999965915998823e-01,1.153895516371949103e-05,-6.085352935882587426e-06,8.152681310753898689e-05
9.999999968821798868e-01,1.507666946594699267e-05,-6.930370867948797233e-06,7.720300549330611308e-05
9.999999969517950893e-01,9.300237790252980353e-06,-1.433876337825418503e-05,7.618605594987342897e-05
9.999999966281553077e-01,6.207833576187422051e-06,-2.063292174357477882e-05,7.924288442995891415e-05
9.999999961791065095e-01,7.338877703473951629e-06,-2.315242284381554576e-05,8.397555247810256814e-05
9.999999960927909992e-01,9.508123155533832244e-06,-2.433621619860006411e-05,8.444976161364995835e-05
9.999999954595963914e-01,1.200657921372749229e-05,-2.567449098322997241e-05,9.098060009227082359e-05
9.999999952946428960e-01,8.071444420415645960e-06,-2.899301538435488390e-05,9.222240122999005442e-05
9.999999950148248384e-01,8.641280830424697963e-06,-2.332584989023512095e-05,9.670358385854665973e-05
9.999999947455137095e-01,1.029759354784164569e-05,-2.116894593313558071e-05,9.977378271995202583e-05
9.999999944623387815e-01,1.329190206681969605e-05,-2.276119041747581159e-05,1.018851110004450055e-04
9.999999947759292684e-01,1.076447670990121269e-05,-2.188730909311885939e-05,9.926335285426830714e-05
9.999999948369445724e-01,1.717460799548546863e-05,-2.533160566603862542e-05,9.689919194337971026e-05
9.999999951305051926e-01,1.842817767848034110e-05,-2.822666152192508868e-05,9.275045693410004536e-05
9.999999951736026071e-01,1.869482806506746086e-05,-3.091332172865741463e-05,9.136555558129429860e-05
9.999999953243270401e-01,2.136383051405246677e-05,-3.296554742065252984e-05,8.836405069076940866e-05
9.999999952700928674e-01,2.323045778534002384e-05,-3.382420573760385363e-05,8.818210372905501229e-05
9.999999951962388334e-01,1.945688484904085198e-05,-3.159442212253414813e-05,9.072345112082497306e-05
9.999999954232189348e-01,2.365809195942280991e-05,-3.400791925150301026e-05,8.623988641292370573e-05
9.999999944904366389e-01,2.239819059963596632e-05,-3.625514860501223834e-05,9.593232986191561667e-05
9.999999940993768988e-01,1.796936006309223673e-05,-3.874547346012537628e-05,9.988561735762546668e-05
9.999999943123484281e-01,2.095706028690149441e-05,-3.700757100318434435e-05,9.780871376781401444e-05
9.999999934540628743e-01,1.937148613050286168e-05,-3.655992729472712241e-05,1.066770436119423947e-04
9.999999932466036023e-01,1.746823509918102476e-05,-4.104982004792938230e-05,1.073152628536468329e-04
9.999999931831833333e-01,2.074527334613181687e-05,-4.062879193285303975e-05,1.074828734112138893e-04
9.999999933601544377e-01,1.698294459764270017e-05,-4.053751157704062560e-05,1.065269015942047739e-04
9.999999929247117558e-01,1.526720329612051946e-05,-4.036639229081754611e-05,1.108514469607388734e-04
9.999999931368370731e-01,1.544776258399715603e-05,-4.278604956057206337e-05,1.079678031493007054e-04
9.999999932134295832e-01,1.732357935096539509e-05,-4.128002372970491216e-05,1.075592587794297743e-04
9.999999929013664302e-01,1.668834253229329413e-05,-4.175679731791612887e-05,1.103410001863659707e-04
9.999999925737155237e-01,1.551898054800703391e-05,-4.283762948941764672e-05,1.130339213339438164e-04
9.999999926542533224e-01,2.117701261237081437e-05,-4.039620003382856934e-05,1.122994860821804506e-04
9.999999922688893594e-01,2.275823295397752055e-05,-4.005365853125154033e-05,1.154988682529414383e-04
9.999999920490937333e-01,2.562110398559539021e-05,-4.511184170061222597e-05,1.149360404922092750e-04
9.999999921624836974e-01,2.490735230873498485e-05,-4.491758797503661653e-05,1.141799741935691360e-04
9.999999923066709151e-01,2.565447138719598589e-05,-4.621884631855601789e-05,1.122155273516263924e-04
9.999999924206617319e-01,2.544322436338705779e-05,-4.317526760023132046e-05,1.124598370810738786e-04
9.999999927750747863e-01,2.717147606759830799e-05,-3.966462013172359903e-05,1.101738590638269550e-04
9.999999930530236725e-01,2.671688768722631013e-05,-3.519336178589168408e-05,1.092775735464587031e-04
9.999999920371568374e-01,3.185793256838979009e-05,-3.786161655414889724e-05,1.160915865882870417e-04
9.999999926477193268e-01,2.476699168518293245e-05,-3.998841739723516702e-05,1.117679915149446407e-04
9.999999922825910659e-01,2.372445737632297111e-05,-4.337763626145872307e-05,1.139752102211014236e-04
9.999999924462075196e-01,2.524183206641975009e-05,-4.898551785027012456e-05,1.098674384994484729e-04
9.999999927800709010e-01,2.074349643766798987e-05,-5.241336665338113302e-05,1.061244762295397194e-04
9.999999927509028996e-01,1.697369753049042778e-05,-4.620991774523765862e-05,1.098850817136963790e-04
9.999999920861071256e-01,1.499761565429036249e-05,-4.805178526393417743e-05,1.152991028885432071e-04
9.999999922088520510e-01,1.757020897885054738e-05,-4.486048946147358371e-05,1.151569374617820101e-04
9.999999922581079836e-01,2.041025947406497189e-05,-4.200049077669019976e-05,1.153393437083643293e-04
9.999999926326498256e-01,1.377744668178790564e-05,-3.824582221339414118e-05,1.143771798279204238e-04
9.999999929632120699e-01,8.986126108808603567e-06,-3.235921652466688210e-05,1.137792001500312832e-04
9.999999924378045746e-01,1.350104371275308106e-05,-3.384825197612017730e-05,1.174581138162609671e-04
9.999999924898018699e-01,1.173491777701395114e-05,-3.059585051546889940e-05,1.180956467662985446e-04
9.999999914977373283e-01,7.146166614692494001e-06,-3.505466211712166241e-05,1.253978796320033237e-04
9.999999921609395992e-01,1.245054372609221739e-05,-3.742726298392287291e-05,1.188373039534468582e-04
9.999999917682186323e-01,1.666300217720809664e-05,-4.029915311104238741e-05,1.206726370900184351e-04
9.999999912094974519e-01,1.200746553546965758e-05,-4.583707612859977057e-05,1.238377491450715117e-04
9.999999912289232462e-01,1.320153056118034681e-05,-4.836963111135537952e-05,1.225897704298923967e-04
9.999999914531939593e-01,1.219697069069155121e-05,-4.634095746611606247e-05,1.216444055883454640e-04
9.999999909587163893e-01,2.227386486166064568e-05,-4.383530455465187278e-05,1.251595299686103231e-04
9.999999913807945395e-01,1.968707429995282396e-05,-4.314533304662306377e-05,1.224308384984480074e-04
9.999999909461433356e-01,2.120371192546431033e-05,-4.278921405967495362e-05,1.258061963617400543e-04
9.999999904039852394e-01,2.497811510116372831e-05,-4.481211914557483238e-05,1.286856524105036781e-04
9.999999904125909111e-01,2.678745799022829151e-05,-5.112921893575111129e-05,1.258691914333739785e-04
9.999999908774733770e-01,2.538765584001909884e-05,-5.307726347307073993e-05,1.215866943872687247e-04
9.999999909104394513e-01,2.581442667295423502e-05,-4.645912160145786992e-05,1.239124146257122112e-04
9.999999915118914506e-01,2.341701278726468204e-05,-4.184886896792795833e-05,1.211467395762064918e-04
9.999999911276230558e-01,2.245789027756179369e-05,-4.441863489017949937e-05,1.235612479452607906e-04
9.999999908344220367e-01,2.071222925452721121e-05,-4.771963673649222854e-05,1.249999823858808821e-04
9.999999908782464253e-01,2.259175684740123284e-05,-4.666425527086878679e-05,1.247219580302390707e-04
9.999999913266760521e-01,2.278270712747868936e-05,-4.325535803242813905e-05,1.222970575792199004e-04
9.999999910680823501e-01,1.880199913851517029e-05,-4.145682243579401909e-05,1.256648397762004778e-04
9.999999909637393714e-01,2.177111934041947282e-05,-4.181851300624113025e-05,1.258957965368107937e-04
9.999999909520571606e-01,2.142214873770778108e-05,-4.122639288841524366e-05,1.262432633848915376e-04
9.999999902137566288e-01,2.665933853326209887e-05,-4.466898473372457568e-05,1.298708897934551727e-04
9.999999899167597572e-01,3.112393162458741800e-05,-4.249418943862731142e-05,1.318788267360736569e-04
9.999999898432236911e-01,3.182428613054631152e-05,-4.317980035742292254e-05,1.320464771226021990e-04
9.999999895532564187e-01,3.230795793350926359e-05,-4.150206352656119862e-05,1.346375189091863773e-04
9.999999903929369660e-01,3.111901557964879547e-05,-3.913546798600000642e-05,1.292832084893056829e-04
9.999999908107395363e-01,1.999733629670391943e-05,-3.349672565658224678e-05,1.298329574199997530e-04
9.999999911481827208e-01,2.035727517849787269e-05,-2.928202255977831354e-05,1.281865016127294575e-04
9.999999912174664107e-01,2.475126283678387643e-05,-3.001322500526399902e-05,1.266950995238813702e-04
9.999999908536434390e-01,2.603864325652712239e-05,-3.523401801620310774e-05,1.279580645146477307e-04
9.999999907530353616e-01,2.800538819363217397e-05,-3.713938085165752098e-05,1.277900381392174732e-04
9.999999915100062919e-01,2.647929685248297217e-05,-3.161897091704480239e-05,1.236085544691965083e-04
9.999999909814538679e-01,2.266327680740198465e-05,-3.455870741114150266e-05,1.277856162494537802e-04
9.999999911557304610e-01,2.683117994880748029e-05,-3.477106101735394648e-05,1.255372451687829271e-04
9.999999914264393608e-01,2.519289310863305443e-05,-3.545755513219652123e-05,1.235119470598435563e-04
9.999999909060502956e-01,3.300325798709083982e-05,-3.535114087446560390e-05,1.258927364288628034e-04
9.999999904008163298e-01,4.052774253519024250e-05,-3.266867831414049924e-05,1.284080484545670675e-04
9.999999900760667693e-01,3.891564358751933324e-05,-3.127042684582562963e-05,1.317406527719883549e-04
9.999999900165369437e-01,3.898690680289692076e-05,-3.248896595148209555e-05,1.318765109072729319e-04
9.999999900948445264e-01,4.414377031936295821e-05,-3.538259626165983246e-05,1.288786656430555085e-04
9.999999905041687676e-01,4.704653627723613614e-05,-3.394298362008050835e-05,1.250046382563527560e-04
9.999999889714659140e-01,4.638120485629270464e-05,-3.742691358046104812e-05,1.360333710191266934e-04
9.999999899629374855e-01,3.981376808302566195e-05,-3.407379313074774803e-05,1.316357298802240587e-04
9.999999890727085949e-01,3.830307901894102396e-05,-3.470498868997505575e-05,1.385027824581388188e-04
9.999999889269927111e-01,3.798560483648304544e-05,-3.380307750488811542e-05,1.398587149364780490e-04
9.999999889615568405e-01,3.859546075310699918e-05,-2.883115085390278349e-05,1.405561859502922064e-04
9.999999893780974203e-01,3.684541399060523530e-05,-3.485268633740273446e-05,1.366437356691352963e-04
9.999999889834425559e-01,3.361940056013657798e-05,-3.430610247993428100e-05,1.404490725729447612e-04
9.999999884870438560e-01,3.325783435385458496e-05,-3.355248477365019088e-05,1.442014547032238010e-04
9.999999887873723958e-01,3.990925971447084299e-05,-3.738270589997772831e-05,1.394096101970576022e-04
9.999999885391772647e-01,4.246021525781670179e-05,-3.909007691494009501e-05,1.399669287580779535e-04
9.999999885643103825e-01,4.380603643498709427e-05,-5.028238514522611344e-05,1.357353751473424719e-04
9.999999897473769161e-01,4.556232651708308072e-05,-4.499866388506003616e-05,1.280798208754410172e-04
9.999999894782329868e-01,4.559362310379765987e-05,-4.246703355954527113e-05,1.310011697512345819e-04
9.999999882712241606e-01,4.082618014773745801e-05,-5.265609915614890717e-05,1.379061632860441409e-04
9.999999877184627683e-01,4.217028886505212878e-05,-4.737543850542691546e-05,1.433189058203233977e-04
9.999999877110653523e-01,4.135103136734445624e-05,-5.147246942344339241e-05,1.421919342186486019e-04
9.999999880150444165e-01,3.993106666959740186e-05,-4.670956105349661971e-05,1.421043195866498077e-04
9.999999886290583673e-01,4.324455114639458325e-05,-4.152311395619856483e-05,1.383749363203707380e-04
9.999999876605873972e-01,4.243344803894064972e-05,-3.660743489100284518e-05,1.467587246020073902e-04
9.999999876597976955e-01,3.763314625213188240e-05,-3.687101175647924673e-05,1.480022946977374825e-04
9.999999872355922470e-01,3.614120349083701958e-05,-3.677431038434411220e-05,1.512292265457214032e-04
9.999999872820777291e-01,3.721770515100833736e-05,-3.617982066913282317e-05,1.508035389441751218e-04
9.999999878048364543e-01,4.150324116313723594e-05,-3.087591769241061329e-05,1.473583579665414670e-04
9.999999867829898470e-01,4.116012021738656802e-05,-3.964413835170534501e-05,1.522110602876872198e-04
9.999999867275158882e-01,4.373052466416795615e-05,-3.445748152685292249e-05,1.531185530538421366e-04
