gps_x (m),gps_y (m),gps_z (m),gps_vx (m/s),gps_vy (m/s),gps_vz (m/s)
-2.707024125357048120e+06,4.688713696255140938e+06,3.360423268270636443e+06,-6.225987519962965927e-02,1.792499391016755261e-02,2.646785571193219916e-02
-2.707028902536484879e+06,4.688713892247102223e+06,3.360432737399357371e+06,-9.167328342684473441e-03,4.298006936571095032e-02,-6.499536051213665455e-02
-2.707027395869925153e+06,4.688703871316005476e+06,3.360422912464628462e+06,-2.880269541666741206e-02,3.799101959137549112e-02,-2.413735073525420313e-02
-2.707029578577950131e+06,4.688712673427096568e+06,3.360437012386959046e+06,-2.313910966787702250e-02,4.492074004294262929e-02,1.451137880822703508e-01
-2.707032209544447716e+06,4.688708446088385768e+06,3.360422049046794884e+06,-2.988992801981033703e-02,6.120223164563703966e-03,-2.317881868985120428e-02
-2.707034875960514415e+06,4.688705790613574907e+06,3.360435847385221627e+06,4.889142502804921797e-02,-2.606696102993601161e-02,-1.812381082259472212e-02
-2.707028752581325825e+06,4.688710967007467523e+06,3.360421636428285390e+06,-4.429255683066554705e-02,3.858930709641604506e-02,1.516856505141848770e-02
-2.707030222120033111e+06,4.688718335477462038e+06,3.360428381265576463e+06,5.098822385010668562e-02,1.155572486959846081e-02,-2.111519370713065002e-02
-2.707031050590604544e+06,4.688709317811905406e+06,3.360436908526134212e+06,-2.472279130868377389e-02,-8.218662524900721689e-02,1.919796777645115318e-02
-2.707031828529873397e+06,4.688709021082400344e+06,3.360422667725838721e+06,-3.967918486680267753e-02,3.540848952553384346e-03,6.354622363060949408e-02
-2.707022029989939183e+06,4.688713857214067131e+06,3.360431269218232948e+06,-4.615972500324912187e-02,-3.784455976522534820e-02,-2.806324215403714975e-02
-2.707024172403419390e+06,4.688714063041941263e+06,3.360435799617314711e+06,-1.236854863325949350e-02,6.935336345089324062e-02,-1.961657265843278625e-02
-2.707025457389094867e+06,4.688710452194983140e+06,3.360428145483111031e+06,2.209962998376049145e-03,-9.246864766084725643e-03,-1.261943693759826901e-01
-2.707026496144983452e+06,4.688709552044689655e+06,3.360436028720920905e+06,-6.564213135958409107e-02,-3.447761517829197458e-02,-1.041111469608738647e-02
-2.707023559490916785e+06,4.688718257230177522e+06,3.360427024902372155e+06,1.860684755355237682e-02,9.497780942131335558e-02,-3.467154821824380839e-02
-2.707029764250888489e+06,4.688705161069748923e+06,3.360430020469739102e+06,-6.261659971017127790e-02,-1.563538005281364315e-02,-1.102312305984815347e-02
-2.707030013964636717e+06,4.688714407814757898e+06,3.360437143573068548e+06,-4.069347651320028708e-02,-1.065356829322594394e-02,-2.269707670616452622e-02
-2.707026613667807076e+06,4.688719444984214380e+06,3.360427741593613289e+06,1.716052170994876447e-02,1.193132977302416471e-02,-9.915152146506961417e-02
-2.707035696379837580e+06,4.688714003451106139e+06,3.360421342808034271e+06,-2.222058310369443707e-02,-2.860677705447089991e-02,-1.150421082326277267e-01
-2.707033666558062658e+06,4.688712444531703368e+06,3.360439485816767439e+06,6.318158112275824856e-02,5.308202020533605778e-03,-2.740935923631686311e-02
-2.707031162296993658e+06,4.688712326377031393e+06,3.360435639186813496e+06,-3.352150943974764596e-02,-2.022101164588475334e-03,-3.432056310103052954e-02
-2.707022020708661992e+06,4.688707661841108464e+06,3.360430496390142944e+06,5.673893360418937049e-02,-5.234086209536331635e-03,-7.812635248410240707e-02
-2.707031677825220395e+06,4.688715781397618353e+06,3.360423775201811455e+06,-7.590068323460104349e-02,-5.517455206384635352e-02,7.419506199389541701e-02
-2.707026217381175607e+06,4.688722538478527218e+06,3.360435467346756253e+06,-8.242024142371710480e-03,5.910187807580521979e-02,1.563336996387140049e-02
-2.707035489263574593e+06,4.688706503932690248e+06,3.360427861916041933e+06,4.173582463928646874e-02,-9.123124727795582645e-02,-6.639679627544101126e-02
-2.707029589857473038e+06,4.688711683550588787e+06,3.360433363104619551e+06,-4.815862856107849810e-02,-1.327086752555390985e-02,-4.414970349378407460e-02
-2.707035228369718418e+06,4.688711313171061687e+06,3.360436164854187053e+06,6.091607239919068217e-02,6.951039545687259791e-02,1.662688182917682056e-02
