gyro_x (deg/s),gyro_y (deg/s),gyro_z (deg/s)
8.316538266914124122e-01,2.420717858239054721e+01,7.160818084231751479e-01
6.882075864430016177e-01,2.441108800706862425e+01,7.088033523014718451e-01
8.249840504163267196e-01,2.473374067427142720e+01,8.321052027410769103e-01
6.859972951237821581e-01,2.498952149700210867e+01,7.866814727662346796e-01
7.734201767660158211e-01,2.527185541201024677e+01,7.024674081836423944e-01
7.666343665263763985e-01,2.545099325263111822e+01,8.289062411641440198e-01
8.068635220493729499e-01,2.579865112985206110e+01,7.510144296689500454e-01
6.764937683119632839e-01,2.611555895820038486e+01,8.045957343842543574e-01
7.802782154441335605e-01,2.626129496920933093e+01,7.722953897508776366e-01
7.843333611502145697e-01,2.653655171394331092e+01,7.275435044914164706e-01
8.307180592559900711e-01,2.686677269626584774e+01,8.441432433678968117e-01
8.499779230175584788e-01,2.704428637658344670e+01,7.906889163700635548e-01
8.184450176944229050e-01,2.732413341603296786e+01,7.738916909641023745e-01
8.154672980550489170e-01,2.758851194458513234e+01,8.128543143880869737e-01
7.909947275547947187e-01,2.785979218349931941e+01,7.678120075534908828e-01
8.605752661096858214e-01,2.813423727706472377e+01,8.176335600176843910e-01
8.408800653229386857e-01,2.835137710141190581e+01,8.443336457819351493e-01
8.692231380976747079e-01,2.861239214630317917e+01,8.525040972808340944e-01
8.391636207332175967e-01,2.878952970653477550e+01,8.933819962018740846e-01
7.974605546271426038e-01,2.913724776241186731e+01,7.383907421634912094e-01
7.685872626774286065e-01,2.934669209122220579e+01,8.215702939613857003e-01
7.261859657469497131e-01,2.975334283324288975e+01,8.010317611975324992e-01
8.635461020837018609e-01,2.988179677832764014e+01,8.033801882966459251e-01
8.377024661385308324e-01,3.014743029407045682e+01,8.495372363108411040e-01
8.328818106236997032e-01,3.045618233401477681e+01,7.991427153556950325e-01
7.818497751989278433e-01,3.063649515605872153e+01,9.094216399299671627e-01
8.320348360442059166e-01,3.068048035457116995e+01,8.149529807849354990e-01
8.219267396594944763e-01,3.085590616661596641e+01,8.522707752755760424e-01
7.869927778550716013e-01,3.089198831729322237e+01,8.295494385323941566e-01
7.406794628015609394e-01,3.107611153411545146e+01,8.853036177255523276e-01
8.647737345799230146e-01,3.107358544800418798e+01,8.563153428525418498e-01
8.579367207073219648e-01,3.105891017120163511e+01,8.468199272055789706e-01
8.027958351111154078e-01,3.106616803123855775e+01,9.026412507497768578e-01
8.699540707149990837e-01,3.109622879879610124e+01,7.894827613020851675e-01
