ref_mag_x (uT),ref_mag_y (uT),ref_mag_z (uT)
-1.115817421565317957e+01,0.000000000000000000e+00,4.850191096180759587e+01
-1.131719830346489530e+01,0.000000000000000000e+00,4.846505175210307925e+01
-1.147526683977310569e+01,0.000000000000000000e+00,4.842786872999866432e+01
-1.163238443523367849e+01,0.000000000000000000e+00,4.839036940471638104e+01
-1.178855570801828279e+01,0.000000000000000000e+00,4.835256118441843398e+01
-1.194378528299869302e+01,0.000000000000000000e+00,4.831445137728051265e+01
-1.209807779095058322e+01,0.000000000000000000e+00,4.827604719255799637e+01
-1.225143786777648458e+01,0.000000000000000000e+00,4.823735574164478379e+01
-1.240387015374746582e+01,0.000000000000000000e+00,4.819838403912471136e+01
-1.255537929276318110e+01,0.000000000000000000e+00,4.815913900381559642e+01
-1.270596993162989463e+01,0.000000000000000000e+00,4.811962745980579115e+01
-1.285564671935621917e+01,0.000000000000000000e+00,4.807985613748323317e+01
-1.300441430646605667e+01,0.000000000000000000e+00,4.803983167455689340e+01
-1.315227734432857432e+01,0.000000000000000000e+00,4.799956061707065658e+01
-1.329924048450473251e+01,0.000000000000000000e+00,4.795904942040958474e+01
-1.344530837811016255e+01,0.000000000000000000e+00,4.791830445029852115e+01
-1.359048567519398176e+01,0.000000000000000000e+00,4.787733198379297761e+01
-1.373477702413329382e+01,0.000000000000000000e+00,4.783613821026231960e+01
-1.387818707104300842e+01,0.000000000000000000e+00,4.779472923236529880e+01
-1.402072045920075993e+01,0.000000000000000000e+00,4.775311106701769859e+01
-1.416238182848658411e+01,0.000000000000000000e+00,4.771128964635238390e+01
-1.430317581483700806e+01,0.000000000000000000e+00,4.766927081867143556e+01
-1.444310704971343995e+01,0.000000000000000000e+00,4.762706034939061794e+01
-1.458218015958434322e+01,0.000000000000000000e+00,4.758466392197598793e+01
-1.472039976542115980e+01,0.000000000000000000e+00,4.754208713887272353e+01
-1.485777048220757734e+01,0.000000000000000000e+00,4.749933552242620749e+01
-1.499429691846186685e+01,0.000000000000000000e+00,4.745641451579526660e+01
-1.512998367577213799e+01,0.000000000000000000e+00,4.741332948385767310e+01
-1.526483534834418521e+01,0.000000000000000000e+00,4.737008571410780888e+01
-1.539885652256162629e+01,0.000000000000000000e+00,4.732668841754660605e+01
-1.553205177655825153e+01,0.000000000000000000e+00,4.728314272956369990e+01
-1.566442567980221057e+01,0.000000000000000000e+00,4.723945371081180866e+01
-1.579598279269180949e+01,0.000000000000000000e+00,4.719562634807343215e+01
-1.592672766616273350e+01,0.000000000000000000e+00,4.715166555511974167e+01
-1.605666484130649962e+01,0.000000000000000000e+00,4.710757617356183857e+01
-1.618579884899977728e+01,0.000000000000000000e+00,4.706336297369426092e+01
-1.631413420954456939e+01,0.000000000000000000e+00,4.701903065533089432e+01
-1.644167543231882433e+01,0.000000000000000000e+00,4.697458384863310954e+01
-1.656842701543738627e+01,0.000000000000000000e+00,4.693002711493041090e+01
-1.669439344542312398e+01,0.000000000000000000e+00,4.688536494753338957e+01
-1.681957919688786873e+01,0.000000000000000000e+00,4.684060177253913082e+01
-1.694398873222311153e+01,0.000000000000000000e+00,4.679574194962908251e+01
-1.706762650130023928e+01,0.000000000000000000e+00,4.675078977285937043e+01
-1.719049694118002236e+01,0.000000000000000000e+00,4.670574947144365296e+01
-1.731260447583127871e+01,0.000000000000000000e+00,4.666062521052847956e+01
-1.743395351585843400e+01,0.000000000000000000e+00,4.661542109196125239e+01
-1.755454845823796006e+01,0.000000000000000000e+00,4.657014115505077712e+01
-1.767439368606319761e+01,0.000000000000000000e+00,4.652478937732043107e+01
-1.779349356829775175e+01,0.000000000000000000e+00,4.647936967525404839e+01
-1.791185245953706229e+01,0.000000000000000000e+00,4.643388590503442970e+01
-1.802947469977799244e+01,0.000000000000000000e+00,4.638834186327469666e+01
-1.814636461419635793e+01,0.000000000000000000e+00,4.634274128774236345e+01
-1.826252651293216189e+01,0.000000000000000000e+00,4.629708785807622462e+01
-1.837796469088240059e+01,0.000000000000000000e+00,4.625138519649609492e+01
-1.849268342750129790e+01,0.000000000000000000e+00,4.620563686850552898e+01
-1.860668698660773401e+01,0.000000000000000000e+00,4.615984638358734315e+01
-1.871997961619978668e+01,0.000000000000000000e+00,4.611401719589221671e+01
-1.883256554827630680e+01,0.000000000000000000e+00,4.606815270492029413e+01
-1.894444899866515186e+01,0.000000000000000000e+00,4.602225625619580285e+01
-1.905563416685815525e+01,0.000000000000000000e+00,4.597633114193483550e+01
-1.916612523585261840e+01,0.000000000000000000e+00,4.593038060170623282e+01
-1.927592637199911962e+01,0.000000000000000000e+00,4.588440782308569510e+01
-1.938504172485558641e+01,0.000000000000000000e+00,4.583841594230309369e+01
-1.949347542704747838e+01,0.000000000000000000e+00,4.579240804488310346e+01
-1.960123159413389260e+01,0.000000000000000000e+00,4.574638716627910640e+01
-1.970831432447952380e+01,0.000000000000000000e+00,4.570035629250054399e+01
-1.981472769913237642e+01,0.000000000000000000e+00,4.565431836073357630e+01
-1.992047578170696198e+01,0.000000000000000000e+00,4.560827625995533197e+01
-2.002556261827304240e+01,0.000000000000000000e+00,4.556223283154156434e+01
-2.012999223724965248e+01,0.000000000000000000e+00,4.551619086986791274e+01
-2.023376864930438757e+01,0.000000000000000000e+00,4.547015312290476174e+01
-2.033689584725772903e+01,0.000000000000000000e+00,4.542412229280572689e+01
-2.043937780599241449e+01,0.000000000000000000e+00,4.537810103648988047e+01
-2.054121848236766823e+01,0.000000000000000000e+00,4.533209196621766068e+01
-2.064242181513812113e+01,0.000000000000000000e+00,4.528609765016067712e+01
-2.074299172487754106e+01,0.000000000000000000e+00,4.524012061296522091e+01
-2.084293211390692591e+01,0.000000000000000000e+00,4.519416333630977078e+01
-2.094224686622717257e+01,0.000000000000000000e+00,4.514822825945638840e+01
-2.104093984745606605e+01,0.000000000000000000e+00,4.510231777979613099e+01
-2.113901490476943223e+01,0.000000000000000000e+00,4.505643425338843144e+01
-2.123647586684650435e+01,0.000000000000000000e+00,4.501057999549466615e+01
-2.133332654381934645e+01,0.000000000000000000e+00,4.496475728110574011e+01
-2.142957072722614242e+01,0.000000000000000000e+00,4.491896834546393791e+01
-2.152521218996843189e+01,0.000000000000000000e+00,4.487321538457895542e+01
-2.162025468627204461e+01,0.000000000000000000e+00,4.482750055573821868e+01
-2.171470195165174033e+01,0.000000000000000000e+00,4.478182597801155396e+01
-2.180855770287944040e+01,0.000000000000000000e+00,4.473619373275018063e+01
-2.190182563795594817e+01,0.000000000000000000e+00,4.469060586408014046e+01
-2.199450943608603382e+01,0.000000000000000000e+00,4.464506437939026284e+01
-2.208661275765697241e+01,0.000000000000000000e+00,4.459957124981453092e+01
-2.217813924422021898e+01,0.000000000000000000e+00,4.455412841070911867e+01
-2.226909251847627402e+01,0.000000000000000000e+00,4.450873776212399946e+01
-2.235947618426272498e+01,0.000000000000000000e+00,4.446340116926917574e+01
-2.244929382654513716e+01,0.000000000000000000e+00,4.441812046297570760e+01
-2.253854901141108513e+01,0.000000000000000000e+00,4.437289744015144777e+01
-2.262724528606689489e+01,0.000000000000000000e+00,4.432773386423157547e+01
-2.271538617883720690e+01,0.000000000000000000e+00,4.428263146562397168e+01
-2.280297519916733151e+01,0.000000000000000000e+00,4.423759194214959223e+01
-2.289001583762817305e+01,0.000000000000000000e+00,4.419261695947763258e+01
-2.297651156592375798e+01,0.000000000000000000e+00,4.414770815155584671e+01
-2.306246583690131047e+01,0.000000000000000000e+00,4.410286712103577145e+01
-2.314788208456377561e+01,0.000000000000000000e+00,4.405809543969314745e+01
-2.323276372408464852e+01,0.000000000000000000e+00,4.401339464884338071e+01
-2.331711415182522273e+01,0.000000000000000000e+00,4.396876625975228592e+01
-2.340093674535403778e+01,0.000000000000000000e+00,4.392421175404196276e+01
-2.348423486346857914e+01,0.000000000000000000e+00,4.387973258409201094e+01
-2.356701184621902456e+01,0.000000000000000000e+00,4.383533017343602722e+01
-2.364927101493419670e+01,0.000000000000000000e+00,4.379100591715349111e+01
-2.373101567224941277e+01,0.000000000000000000e+00,4.374676118225704613e+01
-2.381224910213641266e+01,0.000000000000000000e+00,4.370259730807520526e+01
-2.389297456993510593e+01,0.000000000000000000e+00,4.365851560663065811e+01
-2.397319532238724804e+01,0.000000000000000000e+00,4.361451736301399507e+01
-2.405291458767186441e+01,0.000000000000000000e+00,4.357060383575307583e+01
-2.413213557544250421e+01,0.000000000000000000e+00,4.352677625717807786e+01
-2.421086147686608570e+01,0.000000000000000000e+00,4.348303583378213233e+01
-2.428909546466351088e+01,0.000000000000000000e+00,4.343938374657772528e+01
-2.436684069315183976e+01,0.000000000000000000e+00,4.339582115144888519e+01
-2.444410029828797093e+01,0.000000000000000000e+00,4.335234917949910738e+01
-2.452087739771391028e+01,0.000000000000000000e+00,4.330896893739519271e+01
-2.459717509080348208e+01,0.000000000000000000e+00,4.326568150770695809e+01
-2.467299645871042912e+01,0.000000000000000000e+00,4.322248794924282578e+01
-2.474834456441795538e+01,0.000000000000000000e+00,4.317938929738149056e+01
-2.482322245278950135e+01,0.000000000000000000e+00,4.313638656439950125e+01
-2.489763315062092630e+01,0.000000000000000000e+00,4.309348073979497684e+01
-2.497157966669383811e+01,0.000000000000000000e+00,4.305067279060736496e+01
-2.504506499183022683e+01,0.000000000000000000e+00,4.300796366173338470e+01
-2.511809209894817840e+01,0.000000000000000000e+00,4.296535427623908276e+01
-2.519066394311884238e+01,0.000000000000000000e+00,4.292284553566819483e+01
-2.526278346162431632e+01,0.000000000000000000e+00,4.288043832034672675e+01
-2.533445357401678066e+01,0.000000000000000000e+00,4.283813348968377710e+01
-2.540567718217852544e+01,0.000000000000000000e+00,4.279593188246883528e+01
-2.547645717038299296e+01,0.000000000000000000e+00,4.275383431716528548e+01
-2.554679640535680107e+01,0.000000000000000000e+00,4.271184159220048571e+01
-2.561669773634269021e+01,0.000000000000000000e+00,4.266995448625219467e+01
