ref_accel_x (m/s^2),ref_accel_y (m/s^2),ref_accel_z (m/s^2)
2.352513026214810399e+00,0.000000000000000000e+00,-9.508133976923891950e+00
2.399549276031687661e+00,0.000000000000000000e+00,-9.496372598710557611e+00
2.447000946880929728e+00,0.000000000000000000e+00,-9.484256197910763575e+00
2.494865034850320740e+00,0.000000000000000000e+00,-9.471777959788024503e+00
2.543138447389257095e+00,0.000000000000000000e+00,-9.458931023062566723e+00
2.591818001704174534e+00,0.000000000000000000e+00,-9.445708480981565458e+00
2.640900423148124787e+00,0.000000000000000000e+00,-9.432103382420113036e+00
2.690382343604976079e+00,0.000000000000000000e+00,-9.418108733013411893e+00
2.740260299868749083e+00,0.000000000000000000e+00,-9.403717496320703972e+00
2.790530732018600357e+00,0.000000000000000000e+00,-9.388922595021467643e+00
2.841189981789984831e+00,0.000000000000000000e+00,-9.373716912144356428e+00
2.892234290942538255e+00,0.000000000000000000e+00,-9.358093292329426660e+00
2.943659799625236939e+00,0.000000000000000000e+00,-9.342044543124123024e+00
2.995462544739416089e+00,0.000000000000000000e+00,-9.325563436313547783e+00
3.047638458300219177e+00,0.000000000000000000e+00,-9.308642709285514627e+00
3.100183365797092971e+00,0.000000000000000000e+00,-9.291275066430866758e+00
3.153092984553942824e+00,0.000000000000000000e+00,-9.273453180579585009e+00
3.206362922089575740e+00,0.000000000000000000e+00,-9.255169694473142528e+00
3.259930006200332908e+00,0.000000000000000000e+00,-9.236437929002695668e+00
3.313723053438723642e+00,0.000000000000000000e+00,-9.217275562049429993e+00
3.367677864971531765e+00,0.000000000000000000e+00,-9.197699443851472978e+00
3.421736566171984073e+00,0.000000000000000000e+00,-9.177725651454528233e+00
3.475847008212390232e+00,0.000000000000000000e+00,-9.157369536998377413e+00
3.529962225909926143e+00,0.000000000000000000e+00,-9.136645771030741159e+00
3.584039946599770321e+00,0.000000000000000000e+00,-9.115568381775325690e+00
3.638042145285819817e+00,0.000000000000000000e+00,-9.094150791072745932e+00
3.691934641753347623e+00,0.000000000000000000e+00,-9.072405847550388813e+00
3.745686735723613214e+00,0.000000000000000000e+00,-9.050345857450370346e+00
3.799270876490791427e+00,0.000000000000000000e+00,-9.027982613446582150e+00
3.852662363809666868e+00,0.000000000000000000e+00,-9.005327421705965563e+00
3.905839077101060930e+00,0.000000000000000000e+00,-8.982391127391148089e+00
3.958781230313500821e+00,0.000000000000000000e+00,-8.959184138757413152e+00
4.011471150026560295e+00,0.000000000000000000e+00,-8.935716449963566177e+00
4.063893074605746669e+00,0.000000000000000000e+00,-8.911997662691364397e+00
4.116032972422764225e+00,0.000000000000000000e+00,-8.888037006649641469e+00
4.167878377340286988e+00,0.000000000000000000e+00,-8.863843359025711521e+00
4.219418239828663708e+00,0.000000000000000000e+00,-8.839425262936844163e+00
4.270642792234780494e+00,0.000000000000000000e+00,-8.814790944927622718e+00
4.321543426862064941e+00,0.000000000000000000e+00,-8.789948331554070293e+00
4.372112585646493521e+00,0.000000000000000000e+00,-8.764905065092058578e+00
4.422343660327732628e+00,0.000000000000000000e+00,-8.739668518405260045e+00
4.472230902118194962e+00,0.000000000000000000e+00,-8.714245809006305521e+00
4.521769339966817292e+00,0.000000000000000000e+00,-8.688643812343842754e+00
4.570954706599613893e+00,0.000000000000000000e+00,-8.662869174347475720e+00
4.619783371596390076e+00,0.000000000000000000e+00,-8.636928323262059948e+00
4.668252280833073975e+00,0.000000000000000000e+00,-8.610827480802393907e+00
4.716358901682648153e+00,0.000000000000000000e+00,-8.584572672659003700e+00
4.764101173425229874e+00,0.000000000000000000e+00,-8.558169738385259961e+00
4.811477462370039149e+00,0.000000000000000000e+00,-8.531624340695625364e+00
4.858486521239205658e+00,0.000000000000000000e+00,-8.504941974204283994e+00
4.905127452406213173e+00,0.000000000000000000e+00,-8.478127973632847869e+00
4.951399674620537539e+00,0.000000000000000000e+00,-8.451187521515100443e+00
4.997302892885136849e+00,0.000000000000000000e+00,-8.424125655426012216e+00
5.042837071185268805e+00,0.000000000000000000e+00,-8.396947274761492608e+00
5.088002407795850779e+00,0.000000000000000000e+00,-8.369657147094409666e+00
5.132799312920686141e+00,0.000000000000000000e+00,-8.342259914131531673e+00
5.177228388440400231e+00,0.000000000000000000e+00,-8.314760097295154750e+00
5.221290409567351354e+00,0.000000000000000000e+00,-8.287162102952065013e+00
5.264986308225005018e+00,0.000000000000000000e+00,-8.259470227311684454e+00
5.308317157986806478e+00,0.000000000000000000e+00,-8.231688661014079145e+00
5.351284160425385572e+00,0.000000000000000000e+00,-8.203821493427637890e+00
5.393888632737176891e+00,0.000000000000000000e+00,-8.175872716675177898e+00
5.436131996520567000e+00,0.000000000000000000e+00,-8.147846229406285445e+00
5.478015767597299579e+00,0.000000000000000000e+00,-8.119745840332704745e+00
5.519541546777508856e+00,0.000000000000000000e+00,-8.091575271542732040e+00
5.560711011478302268e+00,0.000000000000000000e+00,-8.063338161609548749e+00
5.601525908114454388e+00,0.000000000000000000e+00,-8.035038068507667219e+00
5.641988045187646073e+00,0.000000000000000000e+00,-8.006678472350726494e+00
5.682099287007700283e+00,0.000000000000000000e+00,-7.978262777963100127e+00
5.721861547985704455e+00,0.000000000000000000e+00,-7.949794317296992041e+00
5.761276787444685965e+00,0.000000000000000000e+00,-7.921276351705950347e+00
5.800347004898725345e+00,0.000000000000000000e+00,-7.892712074085008744e+00
5.839074235756109843e+00,0.000000000000000000e+00,-7.864104610886995417e+00
5.877460547406428759e+00,0.000000000000000000e+00,-7.835457024023922301e+00
5.915508035655340002e+00,0.000000000000000000e+00,-7.806772312661744095e+00
5.953218821474258959e+00,0.000000000000000000e+00,-7.778053414916198172e+00
5.990595048035335601e+00,0.000000000000000000e+00,-7.749303209456926744e+00
6.027638878004963452e+00,0.000000000000000000e+00,-7.720524517026544409e+00
6.064352491071633544e+00,0.000000000000000000e+00,-7.691720101880863858e+00
6.100738081686258418e+00,0.000000000000000000e+00,-7.662892673156004975e+00
6.136797856995198863e+00,0.000000000000000000e+00,-7.634044886167752786e+00
6.172534034948154336e+00,0.000000000000000000e+00,-7.605179343648087453e+00
6.207948842564722902e+00,0.000000000000000000e+00,-7.576298596923448869e+00
6.243044514345073459e+00,0.000000000000000000e+00,-7.547405147039000006e+00
6.277823290811501700e+00,0.000000000000000000e+00,-7.518501445832776575e+00
6.312287417168954917e+00,0.000000000000000000e+00,-7.489589896963343207e+00
6.346439142073706741e+00,0.000000000000000000e+00,-7.460672856894319693e+00
6.380280716500453586e+00,0.000000000000000000e+00,-7.431752635838827281e+00
6.413814392698981237e+00,0.000000000000000000e+00,-7.402831498666728294e+00
6.447042423232424824e+00,0.000000000000000000e+00,-7.373911665777280966e+00
6.479967060089890651e+00,0.000000000000000000e+00,-7.344995313939612913e+00
6.512590553866917098e+00,0.000000000000000000e+00,-7.316084577103267428e+00
6.544915153007843323e+00,0.000000000000000000e+00,-7.287181547180859198e+00
6.576943103104727406e+00,0.000000000000000000e+00,-7.258288274804746365e+00
6.608676646247985786e+00,0.000000000000000000e+00,-7.229406770059448206e+00
6.640118020424330858e+00,0.000000000000000000e+00,-7.200539003191424925e+00
6.671269458958062337e+00,0.000000000000000000e+00,-7.171686905297685932e+00
6.702133189992070861e+00,0.000000000000000000e+00,-7.142852368994589085e+00
6.732711436005321737e+00,0.000000000000000000e+00,-7.114037249068074331e+00
6.763006413363831015e+00,0.000000000000000000e+00,-7.085243363106492609e+00
6.793020331902447140e+00,0.000000000000000000e+00,-7.056472492117068285e+00
6.822755394535017892e+00,0.000000000000000000e+00,-7.027726381126986333e+00
6.852213796890714193e+00,0.000000000000000000e+00,-6.999006739769968455e+00
6.881397726974490148e+00,0.000000000000000000e+00,-6.970315242859193461e+00
6.910309364849878122e+00,0.000000000000000000e+00,-6.941653530947289319e+00
6.938950882342431292e+00,0.000000000000000000e+00,-6.913023210874102986e+00
6.967324442762322434e+00,0.000000000000000000e+00,-6.884425856302875957e+00
6.995432200644706278e+00,0.000000000000000000e+00,-6.855863008245429491e+00
7.023276301506597541e+00,0.000000000000000000e+00,-6.827336175576877331e+00
7.050858881619133101e+00,0.000000000000000000e+00,-6.798846835540382827e+00
7.078182067794153376e+00,0.000000000000000000e+00,-6.770396434242397454e+00
7.105247977184175667e+00,0.000000000000000000e+00,-6.741986387138813264e+00
7.132058717094861500e+00,0.000000000000000000e+00,-6.713618079512423620e+00
7.158616384809217692e+00,0.000000000000000000e+00,-6.685292866942024403e+00
7.184923067422762877e+00,0.000000000000000000e+00,-6.657012075763507397e+00
7.210980841689027976e+00,0.000000000000000000e+00,-6.628777003523251388e+00
7.236791773874749367e+00,0.000000000000000000e+00,-6.600588919424057011e+00
7.262357919624212066e+00,0.000000000000000000e+00,-6.572449064763939752e+00
7.287681323832212676e+00,0.000000000000000000e+00,-6.544358653367956968e+00
7.312764020525173159e+00,0.000000000000000000e+00,-6.516318872013354913e+00
7.337608032749958653e+00,0.000000000000000000e+00,-6.488330880848185878e+00
7.362215372470001462e+00,0.000000000000000000e+00,-6.460395813803616605e+00
7.386588040468352823e+00,0.000000000000000000e+00,-6.432514779000106486e+00
7.410728026257310752e+00,0.000000000000000000e+00,-6.404688859147595004e+00
7.434637307994304223e+00,0.000000000000000000e+00,-6.376919111939879592e+00
7.458317852403744119e+00,0.000000000000000000e+00,-6.349206570443309161e+00
7.481771614704543438e+00,0.000000000000000000e+00,-6.321552243479938937e+00
7.505000538543065147e+00,0.000000000000000000e+00,-6.293957116005254981e+00
7.528006555931246346e+00,0.000000000000000000e+00,-6.266422149480601611e+00
7.550791587189667808e+00,0.000000000000000000e+00,-6.238948282240416532e+00
7.573357540895382378e+00,0.000000000000000000e+00,-6.211536429854368713e+00
7.595706313834259760e+00,0.000000000000000000e+00,-6.184187485484513580e+00
7.617839790957704693e+00,0.000000000000000000e+00,-6.156902320237536586e+00
7.639759845343549571e+00,0.000000000000000000e+00,-6.129681783512192617e+00
7.661468338160949187e+00,0.000000000000000000e+00,-6.102526703342000758e+00
7.682967118639153270e+00,0.000000000000000000e+00,-6.075437886733307202e+00
7.704258024039967623e+00,0.000000000000000000e+00,-6.048416119998745621e+00
7.725342879633790183e+00,0.000000000000000000e+00,-6.021462169086209570e+00
7.746223498679093211e+00,0.000000000000000000e+00,-5.994576779903375119e+00
7.766901682405197072e+00,0.000000000000000000e+00,-5.967760678637860750e+00
7.787379219998239677e+00,0.000000000000000000e+00,-5.941014572073065381e+00
7.807657888590230577e+00,0.000000000000000000e+00,-5.914339147899758231e+00
7.827739453251049362e+00,0.000000000000000000e+00,-5.887735075023489806e+00
7.847625666983320869e+00,0.000000000000000000e+00,-5.861203003867847983e+00
7.867318270720038420e+00,0.000000000000000000e+00,-5.834743566673651571e+00
7.886818993324861360e+00,0.000000000000000000e+00,-5.808357377794097332e+00
7.906129551594971439e+00,0.000000000000000000e+00,-5.782045033985950155e+00
7.925251650266424974e+00,0.000000000000000000e+00,-5.755807114696792404e+00
7.944186982021889776e+00,0.000000000000000000e+00,-5.729644182348397230e+00
7.962937227500710868e+00,0.000000000000000000e+00,-5.703556782616281851e+00
7.981504055311202883e+00,0.000000000000000000e+00,-5.677545444705460298e+00
7.999889122045109602e+00,0.000000000000000000e+00,-5.651610681622471155e+00
8.018094072294148944e+00,0.000000000000000000e+00,-5.625752990443707802e+00
8.036120538668569679e+00,0.000000000000000000e+00,-5.599972852580097360e+00
8.053970141817663020e+00,0.000000000000000000e+00,-5.574270734038172748e+00
8.071644490452149157e+00,0.000000000000000000e+00,-5.548647085677584911e+00
8.089145181368389004e+00,0.000000000000000000e+00,-5.523102343465080999e+00
8.106473799474336772e+00,0.000000000000000000e+00,-5.497636928725014194e+00
8.123631917817199621e+00,0.000000000000000000e+00,-5.472251248386402978e+00
8.140621097612726231e+00,0.000000000000000000e+00,-5.446945695226590445e+00
8.157442888276071002e+00,0.000000000000000000e+00,-5.421720648111541863e+00
8.174098827454196581e+00,0.000000000000000000e+00,-5.396576472232820443e+00
8.190590441059720561e+00,0.000000000000000000e+00,-5.371513519341271525e+00
8.206919243306201039e+00,0.000000000000000000e+00,-5.346532127977468463e+00
8.223086736744784631e+00,0.000000000000000000e+00,-5.321632623698942410e+00
8.239094412302170767e+00,0.000000000000000000e+00,-5.296815319304238656e+00
8.254943749319828328e+00,0.000000000000000000e+00,-5.272080515053843897e+00
8.270636215594471707e+00,0.000000000000000000e+00,-5.247428498888008441e+00
8.286173267419686184e+00,0.000000000000000000e+00,-5.222859546641499762e+00
8.301556349628691933e+00,0.000000000000000000e+00,-5.198373922255347779e+00
8.316786895638205834e+00,0.000000000000000000e+00,-5.173971877985568568e+00
8.331866327493347768e+00,0.000000000000000000e+00,-5.149653654608959741e+00
8.346796055913550560e+00,0.000000000000000000e+00,-5.125419481625955065e+00
8.361577480339457580e+00,0.000000000000000000e+00,-5.101269577460590732e+00
8.376211988980713841e+00,0.000000000000000000e+00,-5.077204149657629451e+00
8.390700958864691472e+00,0.000000000000000000e+00,-5.053223395076852142e+00
8.405045755886042969e+00,0.000000000000000000e+00,-5.029327500084569635e+00
8.419247734857078669e+00,0.000000000000000000e+00,-5.005516640742376566e+00
8.433308239558936492e+00,0.000000000000000000e+00,-4.981790982993190120e+00
8.447228602793501295e+00,0.000000000000000000e+00,-4.958150682844587820e+00
8.461010146436038326e+00,0.000000000000000000e+00,-4.934595886549506538e+00
8.474654181488512350e+00,0.000000000000000000e+00,-4.911126730784309835e+00
8.488162008133567582e+00,0.000000000000000000e+00,-4.887743342824254711e+00
8.501534915789127567e+00,0.000000000000000000e+00,-4.864445840716416392e+00
8.514774183163590138e+00,0.000000000000000000e+00,-4.841234333450065819e+00
8.527881078311587260e+00,0.000000000000000000e+00,-4.818108921124562904e+00
8.540856858690281328e+00,0.000000000000000000e+00,-4.795069695114773545e+00
8.553702771216174838e+00,0.000000000000000000e+00,-4.772116738234053912e+00
8.566420052322404999e+00,0.000000000000000000e+00,-4.749250124894823344e+00
8.579009928016480657e+00,0.000000000000000000e+00,-4.726469921266774676e+00
8.591473613938470422e+00,0.000000000000000000e+00,-4.703776185432713142e+00
8.603812315419586909e+00,0.000000000000000000e+00,-4.681168967542096659e+00
8.616027227541151134e+00,0.000000000000000000e+00,-4.658648309962285516e+00
8.628119535193919276e+00,0.000000000000000000e+00,-4.636214247427523638e+00
8.640090413137757608e+00,0.000000000000000000e+00,-4.613866807185692309e+00
8.651941026061608753e+00,0.000000000000000000e+00,-4.591606009142867428e+00
8.663672528643765247e+00,0.000000000000000000e+00,-4.569431866005690068e+00
8.675286065612413111e+00,0.000000000000000000e+00,-4.547344383421602743e+00
8.686782771806424108e+00,0.000000000000000000e+00,-4.525343560116953157e+00
8.698163772236380709e+00,0.000000000000000000e+00,-4.503429388033019620e+00
8.709430182145810662e+00,0.000000000000000000e+00,-4.481601852459955460e+00
8.720583107072608087e+00,0.000000000000000000e+00,-4.459860932168711045e+00
8.731623642910649963e+00,0.000000000000000000e+00,-4.438206599540927222e+00
8.742552875971545845e+00,0.000000000000000000e+00,-4.416638820696859646e+00
8.753371883046535018e+00,0.000000000000000000e+00,-4.395157555621331369e+00
8.764081731468506220e+00,0.000000000000000000e+00,-4.373762758287752739e+00
8.774683479174131051e+00,0.000000000000000000e+00,-4.352454376780238832e+00
8.785178174766071990e+00,0.000000000000000000e+00,-4.331232353413835945e+00
8.795566857575275677e+00,0.000000000000000000e+00,-4.310096624852891800e+00
8.805850557723317706e+00,0.000000000000000000e+00,-4.289047122227596098e+00
8.816030296184804271e+00,0.000000000000000000e+00,-4.268083771248703862e+00
8.826107084849789786e+00,0.000000000000000000e+00,-4.247206492320479754e+00
8.836081926586221158e+00,0.000000000000000000e+00,-4.226415200651874038e+00
8.845955815302380287e+00,0.000000000000000000e+00,-4.205709806365969250e+00
8.855729736009321229e+00,0.000000000000000000e+00,-4.185090214607704695e+00
8.865404664883277164e+00,0.000000000000000000e+00,-4.164556325649916957e+00
8.874981569328040720e+00,0.000000000000000000e+00,-4.144108034997699086e+00
8.884461408037298114e+00,0.000000000000000000e+00,-4.123745233491128204e+00
8.893845131056899334e+00,0.000000000000000000e+00,-4.103467807406363299e+00
8.903133679847057280e+00,0.000000000000000000e+00,-4.083275638555140752e+00
8.912327987344481173e+00,0.000000000000000000e+00,-4.063168604382691562e+00
8.921428978024399825e+00,0.000000000000000000e+00,-4.043146578064097163e+00
8.930437567962503209e+00,0.000000000000000000e+00,-4.023209428599121118e+00
8.939354664896761449e+00,0.000000000000000000e+00,-4.003357020905505159e+00
8.948181168289124798e+00,0.000000000000000000e+00,-3.983589215910793513e+00
8.956917969387097500e+00,0.000000000000000000e+00,-3.963905870642665974e+00
8.965565951285181967e+00,0.000000000000000000e+00,-3.944306838317823249e+00
8.974125988986148883e+00,0.000000000000000000e+00,-3.924791968429444555e+00
8.982598949462190063e+00,0.000000000000000000e+00,-3.905361106833227236e+00
8.990985691715879469e+00,0.000000000000000000e+00,-3.886014095832030169e+00
8.999287066840969018e+00,0.000000000000000000e+00,-3.866750774259153367e+00
9.007503918083019201e+00,0.000000000000000000e+00,-3.847570977560250238e+00
9.015637080899830735e+00,0.000000000000000000e+00,-3.828474537873915562e+00
9.023687383021679054e+00,0.000000000000000000e+00,-3.809461284110951862e+00
9.031655644511372927e+00,0.000000000000000000e+00,-3.790531042032336373e+00
9.039542677824082162e+00,0.000000000000000000e+00,-3.771683634325911694e+00
9.047349287866962797e+00,0.000000000000000000e+00,-3.752918880681817448e+00
9.055076272058567355e+00,0.000000000000000000e+00,-3.734236597866667395e+00
9.062724420388025948e+00,0.000000000000000000e+00,-3.715636599796513284e+00
9.070294515474003560e+00,0.000000000000000000e+00,-3.697118697608600346e+00
9.077787332623408645e+00,0.000000000000000000e+00,-3.678682699731913530e+00
9.085203639889879668e+00,0.000000000000000000e+00,-3.660328411956577987e+00
9.092544198132017641e+00,0.000000000000000000e+00,-3.642055637502078280e+00
9.099809761071362857e+00,0.000000000000000000e+00,-3.623864177084350935e+00
9.107001075350126484e+00,0.000000000000000000e+00,-3.605753828981749010e+00
9.114118880588657490e+00,0.000000000000000000e+00,-3.587724389099899103e+00
9.121163909442653761e+00,0.000000000000000000e+00,-3.569775651035467234e+00
9.128136887660092569e+00,0.000000000000000000e+00,-3.551907406138852252e+00
9.135038534137899902e+00,0.000000000000000000e+00,-3.534119443575808539e+00
9.141869560978351572e+00,0.000000000000000000e+00,-3.516411550388036655e+00
9.148630673545172343e+00,0.000000000000000000e+00,-3.498783511552739256e+00
9.155322570519381031e+00,0.000000000000000000e+00,-3.481235110041161374e+00
9.161945943954831861e+00,0.000000000000000000e+00,-3.463766126876135054e+00
9.168501479333476922e+00,0.000000000000000000e+00,-3.446376341188634562e+00
9.174989855620328427e+00,0.000000000000000000e+00,-3.429065530273366136e+00
9.181411745318145634e+00,0.000000000000000000e+00,-3.411833469643397176e+00
9.187767814521802023e+00,0.000000000000000000e+00,-3.394679933083850631e+00
9.194058722972371811e+00,0.000000000000000000e+00,-3.377604692704659239e+00
9.200285124110910928e+00,0.000000000000000000e+00,-3.360607518992419607e+00
9.206447665131927138e+00,0.000000000000000000e+00,-3.343688180861337678e+00
9.212546987036555279e+00,0.000000000000000000e+00,-3.326846445703286026e+00
9.218583724685423419e+00,0.000000000000000000e+00,-3.310082079436994285e+00
9.224558506851199269e+00,0.000000000000000000e+00,-3.293394846556372713e+00
9.230471956270845268e+00,0.000000000000000000e+00,-3.276784510177985332e+00
9.236324689697541501e+00,0.000000000000000000e+00,-3.260250832087695283e+00
9.242117317952310174e+00,0.000000000000000000e+00,-3.243793572786485946e+00
9.247850445975309697e+00,0.000000000000000000e+00,-3.227412491535464500e+00
9.253524672876837442e+00,0.000000000000000000e+00,-3.211107346400073226e+00
9.259140591987980784e+00,0.000000000000000000e+00,-3.194877894293513876e+00
9.264698790910982140e+00,0.000000000000000000e+00,-3.178723891019396230e+00
9.270199851569259408e+00,0.000000000000000000e+00,-3.162645091313626811e+00
9.275644350257124415e+00,0.000000000000000000e+00,-3.146641248885545306e+00
9.281032857689169191e+00,0.000000000000000000e+00,-3.130712116458317151e+00
9.286365939049332496e+00,0.000000000000000000e+00,-3.114857445808604020e+00
9.291644154039650161e+00,0.000000000000000000e+00,-3.099076987805513550e+00
9.296868056928671464e+00,0.000000000000000000e+00,-3.083370492448839872e+00
