Yaw (deg),Pitch (deg),Roll (deg)
-4.500117667400601817e+01,6.875452345409602392e-04,-5.835224421511651287e-04
-4.500124884321132868e+01,1.177983970168879112e-03,-1.233877291693240069e-03
-4.500095979901606569e+01,1.450041513792974532e-03,-1.264004212535806007e-03
-4.500131884513532299e+01,1.194593919267868728e-03,-1.050635833617627251e-03
-4.500113276569030774e+01,1.302594851371852809e-03,-4.228714863783863617e-04
-4.500147774726976735e+01,1.642197415036526385e-03,-1.801351425280001942e-04
-4.500195913884129340e+01,1.545416675380688852e-03,-5.991367950095458300e-04
-4.500206971239425968e+01,1.252267926920871705e-03,-3.820960895408588402e-04
-4.500210848011201392e+01,1.748568407718197569e-03,-6.612274833207571314e-04
-4.500250784505609403e+01,2.426138042662601309e-03,-4.917180937462231703e-04
-4.500344831476446927e+01,2.116980356217628388e-03,-7.376763483683174182e-04
-4.500290701419409345e+01,1.741407482853865986e-03,-6.741794601230292070e-04
-4.500298096833728323e+01,1.831380081425152935e-03,1.659966500195107525e-04
-4.500281076013379078e+01,2.035353471502746297e-03,-2.504676121188712011e-04
-4.500310149362677947e+01,2.452029068889030432e-03,-3.095650045945106256e-04
-4.500375955029558384e+01,2.308510794374967878e-03,-4.342411699828237475e-04
-4.500329501756597494e+01,2.043637058923487241e-03,-3.330694880571580751e-05
-4.500307495947149761e+01,1.974966336181027335e-03,5.337527221263223568e-04
-4.500298824199318659e+01,2.412987274371182576e-03,4.622826443764650587e-04
-4.500277764959042059e+01,2.382531638739002026e-03,7.083214177546543660e-04
-4.500277039062175533e+01,1.284885097513515208e-03,7.608426062888175084e-04
-4.500245520484500616e+01,8.470156932680612382e-04,8.046706546275643468e-04
-4.500200375847246903e+01,1.367601647308090565e-04,5.104450600326333742e-04
-4.500276125364876378e+01,3.779681817896507262e-04,-2.968050013639310239e-04
-4.500283149821575535e+01,1.639667146174439232e-04,-3.192029557999973873e-05
-4.500294621293804909e+01,6.244388099710867840e-04,5.276644489401701495e-05
-4.500271723745424168e+01,8.601397859987372052e-05,-3.818555758582143532e-05
-4.500253923702331349e+01,5.168148036907806766e-05,2.058298701329928232e-04
-4.500234445294633900e+01,4.702921511199264441e-05,9.072585177407054306e-05
-4.500220246346928121e+01,-1.495620971221287281e-04,1.388928081040982513e-03
-4.500250516951306423e+01,-4.702028994793669881e-04,8.873391022528686169e-04
-4.500331940496207039e+01,-7.884486752258425485e-04,8.366746218750327306e-04
-4.500231064856277641e+01,-1.022598996910744707e-03,1.145409156772781833e-03
-4.500216344496772081e+01,-1.393745169847595026e-03,1.484071132512268087e-03
-4.500220829943884127e+01,-1.562644212390013748e-03,1.047997089417858265e-03
-4.500189558340382945e+01,-9.268819302775978524e-04,8.548163586360881623e-04
-4.500132262628587654e+01,-1.283858439855160242e-03,5.896902391640202129e-04
-4.500048020827787099e+01,-1.274571237589368919e-03,1.398242042656728796e-04
-4.500061299176562102e+01,-1.254896413626918877e-03,-1.519391212482207700e-04
-4.500098227144929552e+01,-1.324259959782462864e-03,-1.112564134075057828e-03
-4.500131323655496374e+01,-1.069886948576067882e-03,-5.022780459184942583e-04
-4.500099821395327382e+01,-1.248745956012641770e-03,-1.185552125965360981e-04
-4.500095426162815215e+01,-1.041559896308258794e-03,-8.169414069075317140e-04
-4.500122914529864460e+01,-1.027545187487954349e-03,-7.219743557488638623e-04
-4.500067615720313086e+01,1.646916812511164583e-04,-9.615191875417679031e-04
-4.500031023576430300e+01,8.369117013921148495e-05,-1.015528369428445651e-03
-4.500044990785157495e+01,-3.770326457187027011e-04,-6.502043157019693790e-04
-4.500013526530833019e+01,-3.036086253318177105e-04,-1.212909686736415019e-04
-4.500044601286440837e+01,-4.968291064753236713e-05,-5.750062877945611621e-04
-4.500032497217259220e+01,5.579307453381057887e-04,-2.511054064165792665e-04
-4.500049772378981316e+01,4.599273476649572102e-04,-6.656165797468253671e-04
-4.500143996407346947e+01,-2.242100822621263877e-04,-7.354874845502112077e-04
-4.500129786505669216e+01,-6.602912431174161973e-04,-1.282182432243006778e-03
-4.500199132498042331e+01,-8.096723368123691150e-04,-1.322325324338365473e-03
-4.500155840835413557e+01,-4.700456138685790057e-04,-1.475463052359860146e-03
-4.500119849792666571e+01,-1.061549169814593333e-03,-1.113355225305248750e-03
-4.500026413598546071e+01,-4.477608206202644586e-04,-1.660145122278006103e-03
-4.500060737054121063e+01,1.249420439105373266e-04,-1.711376325616915505e-03
-4.500099560928429554e+01,-3.428754405287981455e-04,-1.328419459328859841e-03
-4.500106645385034199e+01,-2.738284195715299661e-04,-1.355926983480593975e-03
-4.500050825721359615e+01,-8.838644846120317575e-04,-1.024841330320046132e-03
-4.500027599153525415e+01,-9.039412857167230782e-04,-6.264901763322192800e-04
-4.500069622150348181e+01,-6.616353762700717851e-04,-1.234563787330436027e-03
-4.500047743727636629e+01,-7.000888230228764905e-04,-9.687094699000346797e-04
-4.500031400497066159e+01,-1.121323263525018455e-03,-9.219575214177225253e-04
-4.499953801613987281e+01,-1.132818108549923453e-03,-1.309756224588549175e-03
-4.499981559757317484e+01,-6.743504337503522517e-04,-7.843344955444913214e-04
-4.499915462618847783e+01,-6.486957193696068743e-04,-5.917419182169657982e-04
-4.499938307809493665e+01,-2.282771929513344178e-04,-8.276719135523562514e-04
-4.499897781632788707e+01,-2.920409224996469593e-04,-1.007528646631442992e-03
-4.499932683161425473e+01,-2.170535570607273705e-05,-5.558295115741767722e-04
-4.499945853155469422e+01,-1.336393837169581498e-04,-1.655471224863151367e-04
-4.499843599814310124e+01,-2.951082220677757155e-04,-8.634538126767876557e-05
-4.499765016687153008e+01,-3.993784921575744976e-04,-3.056416703975474761e-04
-4.499777396828941534e+01,-1.096990082788277480e-03,-4.364440496853686912e-04
-4.499774714758923722e+01,-8.050650748550701582e-04,-5.893061147292007478e-05
-4.499688797968228471e+01,4.025739692203509322e-04,-2.035621951195749706e-04
-4.499791834125291956e+01,9.810591557566259672e-04,3.042979472048555427e-04
-4.499788591093132339e+01,9.534440412026871101e-04,6.787712919042501172e-04
-4.499685488513841847e+01,6.027650955236948634e-04,-1.059691128836537063e-04
-4.499650612473175926e+01,8.908245236547772221e-04,1.228250554899892215e-04
-4.499698504645868269e+01,8.347567521740960946e-04,-1.268153360735625561e-03
-4.499708223793510342e+01,1.068010077013413104e-03,-1.131656817794788250e-03
-4.499759913867562489e+01,1.830067080689374778e-03,-8.538527920430386822e-04
-4.499783241942657241e+01,5.452145404675846690e-04,-4.587780815870499593e-04
-4.499784238973172990e+01,7.594553725124739097e-04,-4.850196307493824651e-04
-4.499735119711718312e+01,1.044143750077392539e-03,-1.120837886517761072e-03
-4.499723687753557044e+01,3.884709213272691144e-04,-1.364994137981020940e-03
-4.499725945494184742e+01,5.530784285165364156e-04,-2.042143199785098357e-03
-4.499718110798932713e+01,4.041928236881305015e-04,-1.650103416195203071e-03
-4.499780174724742210e+01,1.181163318236123482e-03,-2.252758976641192935e-03
-4.499754126519410846e+01,1.044036887901489668e-03,-1.962490493287836254e-03
-4.499750041217387064e+01,1.836126938428808827e-03,-2.258685747665217357e-03
-4.499771555245041554e+01,1.035139100685831441e-03,-2.163098150474936348e-03
-4.499789302718294692e+01,8.394934326261571959e-04,-2.238909164059710560e-03
-4.499753040983539165e+01,8.245008057444117673e-04,-2.198775077072092667e-03
-4.499750720728388131e+01,1.232710029918459129e-03,-2.066305562673353708e-03
-4.499731430625622863e+01,1.450001169662371416e-03,-2.846760856190553180e-03
-4.499803526743065873e+01,1.147289636412317931e-03,-1.907799985055472474e-03
-4.499826803920928597e+01,9.078757291814408591e-04,-2.077882729927594575e-03
-4.499833913147660525e+01,1.741627293512194950e-03,-1.276451391569522094e-03
-4.499881388139051097e+01,2.080015521138327533e-03,-1.080883897862683655e-03
-4.499868764352081030e+01,1.932539532383840183e-03,-1.407835070081018321e-03
-4.499861809659878276e+01,1.378687330258796841e-03,-1.492211283143145013e-03
-4.499900266567792073e+01,6.561700880375765516e-04,-1.272646737251207456e-03
-4.499921578331724703e+01,3.041432146413951439e-04,-1.021372999943859043e-03
-4.499940112782800838e+01,1.062981574020145496e-04,-1.574449555496671566e-03
-4.500004689209729491e+01,-4.683532891410550046e-05,-1.165906343669556111e-03
-4.500024190456871764e+01,-1.056076739623515622e-03,-1.039695331964041528e-03
-4.500064526923203090e+01,-1.070936707864062485e-03,-1.024720684425809662e-03
-4.500081869987141658e+01,-6.845195318412356260e-04,-1.867322691857742573e-03
-4.500050387559439713e+01,-1.226055578026180072e-03,-2.138857753064525753e-03
-4.500071442244431097e+01,-1.412443981020464505e-03,-3.048128015224200581e-03
-4.500084151428117707e+01,-1.391289611011541257e-03,-3.862830539399727398e-03
-4.500056173847455909e+01,-1.980563661408644722e-03,-3.555995023066871492e-03
-4.500100813009967737e+01,-1.720633297817139281e-03,-3.671389831953075170e-03
-4.500149718772097174e+01,-1.195717241769277996e-03,-2.660805472541198473e-03
-4.500120853269127963e+01,-1.416957794729383152e-03,-3.523554036104161249e-03
-4.500135617410205668e+01,-1.786605745797623015e-03,-4.371469382151507710e-03
-4.500123511899349893e+01,-1.535995031835630338e-03,-4.228683971897346898e-03
-4.500088216053102741e+01,-1.026696999232821605e-03,-4.580744502315487257e-03
-4.500120990025185819e+01,-7.559228189401289441e-04,-5.522912146538240356e-03
-4.500209028656762911e+01,-4.949235541280266448e-04,-5.331810753529174149e-03
-4.500241278484340768e+01,-4.345789241593084589e-04,-4.755918557010949989e-03
-4.500270383575145416e+01,-5.718312533025790741e-04,-4.419150422132653647e-03
-4.500234071208404174e+01,-8.690737154873833621e-04,-4.700994088619339303e-03
-4.500236527013855437e+01,-1.764081836790506053e-03,-4.172051310137973000e-03
-4.500237298398554486e+01,-9.453215438956983881e-04,-4.199935843508318875e-03
-4.500209130667965240e+01,-1.211675740632446596e-03,-3.995002010375057686e-03
-4.500215612057068171e+01,-1.438317998058131954e-03,-3.582331300565417837e-03
-4.500239280261033059e+01,-1.975196009944532420e-03,-3.668031763088073615e-03
-4.500225636787038752e+01,-2.315291957694520179e-03,-3.612220891963763454e-03
-4.500231590689917738e+01,-2.406517996609368326e-03,-3.260315473076594566e-03
-4.500225318872839608e+01,-2.417352591649387251e-03,-3.594678047052960075e-03
-4.500239657493695944e+01,-2.675018136659500917e-03,-3.021185994369040249e-03
-4.500215638931351236e+01,-2.383491247607032269e-03,-2.583255035424730870e-03
-4.500219110645534926e+01,-1.364843555196513245e-03,-2.151475388379477365e-03
-4.500176410598220400e+01,-1.469755719128933158e-03,-2.499498472751061125e-03
-4.500160228949854968e+01,-7.819093325656845291e-04,-3.214185188016190770e-03
-4.500181720551643139e+01,-2.639194303965939530e-04,-3.430612977127504327e-03
-4.500144318263274101e+01,-2.602961408510940356e-05,-3.700010780390263366e-03
-4.500119419059349468e+01,5.713711111275389084e-04,-3.595864056015998528e-03
-4.500134634099110542e+01,-2.675919859826804162e-05,-3.763660054069997880e-03
-4.500069114571856943e+01,5.348428292085929568e-04,-3.321549429167747810e-03
-4.500063113757668276e+01,7.099164811446336812e-04,-3.400320723723260219e-03
-4.500094049628483361e+01,7.476804637049783023e-04,-3.891136420143420389e-03
-4.500135215910261621e+01,5.939984449686589113e-04,-3.737846697545320080e-03
-4.500149927813932749e+01,7.205673063699839353e-04,-3.450054273515254857e-03
-4.500150784367455969e+01,9.927271737173329422e-04,-2.771537129807981770e-03
-4.500192230677305361e+01,8.566718495759878321e-04,-2.528015881485887097e-03
-4.500256963727930781e+01,9.842575950290677854e-04,-2.724776970426701170e-03
-4.500245794773733365e+01,9.654356112656946928e-04,-3.052215118888562673e-03
-4.500278387525666801e+01,5.739925028493473962e-04,-2.787790385532699575e-03
-4.500277290718578627e+01,6.385308159321122397e-04,-2.518263814001354354e-03
-4.500293735821262686e+01,8.523825185456304241e-04,-3.193141559566964847e-03
-4.500307723828584727e+01,7.911072679327667799e-04,-2.724169083449041757e-03
-4.500315942950540204e+01,1.751990482100755512e-03,-3.148317117252473225e-03
-4.500334803264326666e+01,1.662900403521323919e-03,-3.500751656952185223e-03
-4.500373900198032828e+01,1.246444816721219064e-03,-2.737272846664255428e-03
-4.500386891496082598e+01,2.298537581848636782e-03,-2.197031826313215232e-03
-4.500421087516471630e+01,2.248404578662021366e-03,-3.294621342535614637e-03
-4.500440761400441403e+01,2.673572025812654025e-03,-3.816975199472117872e-03
-4.500499871327104273e+01,2.324048808748306171e-03,-3.232396124612084767e-03
-4.500407689469947314e+01,1.971338459719925752e-03,-2.960414126037519585e-03
-4.500433947201931772e+01,2.274895940114531664e-03,-2.506046582237430199e-03
-4.500383119997889025e+01,1.442698823893546990e-03,-1.789787187128734532e-03
-4.500402040900005574e+01,2.188214257734372430e-03,-2.187079880476549502e-03
-4.500376239229326103e+01,2.781835529353853149e-03,-2.298648681450044754e-03
-4.500392022524732738e+01,2.736267196480925406e-03,-2.082275749654435501e-03
-4.500355086605326704e+01,1.681155352845972641e-03,-2.190384439921369379e-03
-4.500359527501211687e+01,1.590093400191212305e-03,-2.238447631131401227e-03
-4.500376693073263823e+01,1.936062232420752895e-03,-2.636432201578519686e-03
-4.500380026132953049e+01,2.216871081860783375e-03,-2.903084780542681924e-03
-4.500326838767426807e+01,1.858667243821662341e-03,-2.990872567063223523e-03
-4.500342328330746966e+01,2.064760614590733026e-03,-3.218689861258391266e-03
-4.500330013196588652e+01,2.312069670050035785e-03,-3.095023235205858394e-03
-4.500290264178887156e+01,2.546747925073144202e-03,-2.950291553850838740e-03
-4.500249399947993822e+01,2.659191857141619819e-03,-2.507601011874386818e-03
-4.500214039535834587e+01,2.811983974605066459e-03,-2.860590115012621483e-03
-4.500224045018303798e+01,3.285279619149245219e-03,-3.351139040068489266e-03
-4.500202657842836373e+01,2.966168844768791741e-03,-3.317998649187903909e-03
-4.500174633757372078e+01,2.141374990261161841e-03,-3.261098989146949279e-03
-4.500198956896805669e+01,2.286604935729161497e-03,-3.528721222800388670e-03
-4.500253482277525308e+01,1.939026109289069492e-03,-3.702740758367134653e-03
-4.500210478349728049e+01,2.713066554767414821e-03,-3.658900608644214542e-03
-4.500237262505797275e+01,2.734977661780553949e-03,-3.539079631462480925e-03
-4.500253418218164114e+01,2.069231237158912235e-03,-3.918703062662823658e-03
-4.500262452894578757e+01,2.468859778373904291e-03,-3.924223686462482465e-03
-4.500264924061383454e+01,2.422624793839944692e-03,-3.230340543748892648e-03
-4.500251185146201038e+01,2.819199015740279403e-03,-3.892949290532023935e-03
-4.500222135724048655e+01,3.658584194625122323e-03,-3.692116852620003740e-03
-4.500174804058563893e+01,3.718419290747306157e-03,-3.791775789551937986e-03
-4.500216552933383696e+01,4.102098318293360621e-03,-3.566007137568551980e-03
-4.500163496546217345e+01,3.263650720141457202e-03,-3.947808500184104771e-03
-4.500166648231144251e+01,3.014671477025753551e-03,-3.946695680939363120e-03
-4.500302123420591016e+01,2.853906828434646208e-03,-3.048956888415567043e-03
-4.500234487801181160e+01,2.801277579777596612e-03,-2.278283729874917320e-03
-4.500200229691535725e+01,3.447115436783616382e-03,-2.343378803577093016e-03
-4.500184417450022067e+01,3.781993976382842619e-03,-2.664907834455230821e-03
-4.500113512542750271e+01,3.698371159026302320e-03,-2.578048978410827068e-03
-4.500128869655429042e+01,4.581651405491595982e-03,-2.199753613018162312e-03
-4.500153019411017397e+01,5.071866663180281051e-03,-2.282654163827625357e-03
-4.500265578787428211e+01,5.946600533924218876e-03,-3.016280256427011659e-03
-4.500218914206328691e+01,5.883617215785805730e-03,-3.378608878145468626e-03
-4.500293010951890693e+01,5.830353185598466208e-03,-3.610486855956054723e-03
-4.500253304810720323e+01,5.403729713077160164e-03,-3.941389128550848789e-03
-4.500190036874169408e+01,5.413861145448490772e-03,-3.325707780335902027e-03
-4.500219225951462221e+01,5.180030098027301952e-03,-3.314525530780620434e-03
-4.500165631312422931e+01,4.962997054508508192e-03,-2.387372091324709966e-03
-4.500170988946789663e+01,4.644466744207058698e-03,-2.282803406089179126e-03
-4.500211838126761421e+01,5.513300812252791561e-03,-2.270226646431405555e-03
-4.500187499142344905e+01,5.757176191790082213e-03,-2.443725757140440945e-03
-4.500201806417072703e+01,6.176684026304449064e-03,-1.716686213503341128e-03
-4.500182941910543377e+01,6.569194382391099242e-03,-2.689716931450497877e-03
-4.500198473312683234e+01,6.952438457234809931e-03,-3.130230796418162226e-03
-4.500209612579629948e+01,6.673838642667434540e-03,-2.132227983896490750e-03
-4.500282231336257155e+01,5.992703051251845915e-03,-1.714459621419416567e-03
-4.500311755948751369e+01,6.116121735600475035e-03,-1.692599731262162946e-03
-4.500350006187729690e+01,5.843991477515988325e-03,-2.235855600582370862e-03
-4.500366446924076769e+01,5.769430859411154092e-03,-1.738517981580412625e-03
-4.500350114278955260e+01,6.150606780478498972e-03,-1.784700636389576194e-03
-4.500401960235074483e+01,6.257832980515320477e-03,-1.618792073674992513e-03
-4.500395087277065898e+01,6.207078717113856565e-03,-1.522859910112737448e-03
-4.500419480537357941e+01,6.285828752332676440e-03,-1.250789321682390992e-03
-4.500348841491125995e+01,6.032294538362040388e-03,-1.935822511701339741e-03
-4.500314907119457075e+01,5.482834230977083612e-03,-1.718657594839184807e-03
-4.500338332242880313e+01,5.179175251418645723e-03,-2.380220176679944278e-03
-4.500309082770071001e+01,5.717271692193280457e-03,-2.511239134720847505e-03
-4.500339832040280896e+01,5.930011602816000031e-03,-2.395940314154867967e-03
-4.500391311521045878e+01,5.754120294383213707e-03,-2.340472574730929206e-03
-4.500371130281617837e+01,6.433471017716812894e-03,-2.168276812890739327e-03
-4.500421272234602554e+01,6.733127982957233179e-03,-2.030041253097721824e-03
-4.500490016449207076e+01,5.819037402377585239e-03,-2.184070331675256899e-03
-4.500526875281087769e+01,5.379455759036676395e-03,-2.756076401946883862e-03
-4.500597462551529304e+01,5.986452181723019191e-03,-2.514683169895449467e-03
-4.500599772113395147e+01,6.895495298959796772e-03,-1.839873872842246079e-03
-4.500545512879619281e+01,7.016480235731175318e-03,-2.216153309121832084e-03
-4.500571524701415171e+01,7.134280844171759194e-03,-2.855860182505867186e-03
-4.500507415761403962e+01,7.227839327395345868e-03,-3.652545969880469437e-03
-4.500463501097462427e+01,6.985865849929372498e-03,-3.310462204850891585e-03
-4.500503076624242027e+01,7.537551620490867861e-03,-3.407209660897066259e-03
-4.500481942195802532e+01,6.935113317706053868e-03,-3.625569780432659397e-03
-4.500442995905864763e+01,7.412686571371303497e-03,-3.747044636160096979e-03
-4.500400277521378456e+01,6.783316692423742647e-03,-3.104979922758279842e-03
-4.500418254826139020e+01,6.829466248579450609e-03,-3.754329482244459469e-03
-4.500408785148346169e+01,6.742220861103909689e-03,-4.524725950602645486e-03
-4.500454871040519578e+01,6.770333024339080137e-03,-3.431899463510281779e-03
-4.500423304183046014e+01,6.964379391597361017e-03,-3.657645558152584214e-03
-4.500479980039460770e+01,6.511872825401983887e-03,-3.828060548522194996e-03
-4.500449981056407722e+01,5.990423057503776842e-03,-4.376454930513808475e-03
-4.500432893786509680e+01,6.410261570540735747e-03,-4.185380614086649416e-03
-4.500435882155135658e+01,6.034363191505577075e-03,-3.425479097282379138e-03
-4.500409135763460711e+01,6.186465317888173616e-03,-3.127629417596746939e-03
-4.500454413327596370e+01,5.258642981075984345e-03,-3.057206947794871912e-03
-4.500429631117354745e+01,5.512532665972486035e-03,-3.359733490035196179e-03
-4.500438344834648774e+01,6.039990616619489265e-03,-3.355988413550058200e-03
-4.500450208835804489e+01,5.316220093278745812e-03,-3.026449148326408080e-03
-4.500468820748839249e+01,5.636676919060982019e-03,-3.493311361485274252e-03
-4.500456763627923351e+01,5.329515822576049756e-03,-3.196739665811319363e-03
-4.500344317501023284e+01,5.241181906366345830e-03,-3.383405591460435669e-03
-4.500318744924275194e+01,4.685488915331785000e-03,-2.861362826322897367e-03
-4.500327920052439623e+01,4.302071896890784924e-03,-2.650591227932262359e-03
-4.500375540969671562e+01,4.250635342933269459e-03,-2.560652074178157173e-03
-4.500404166964599284e+01,3.896497263239097255e-03,-2.864263319223707503e-03
-4.500434686630864434e+01,3.561220951657565609e-03,-2.544268475369458344e-03
-4.500436767087234813e+01,3.570342998287187510e-03,-2.418382409928484123e-03
-4.500429158420208609e+01,3.953800532111109017e-03,-1.116345374384505960e-03
-4.500449007449423533e+01,4.219640942383637468e-03,-4.080959201093148857e-04
-4.500476514506104309e+01,4.242218234044511926e-03,-1.230433335077568300e-03
-4.500441370939057606e+01,4.931373544944927904e-03,-3.389720971885086987e-04
-4.500377523056968698e+01,4.702111002539870362e-03,3.112016173424276026e-04
-4.500432580185620424e+01,4.707501326975773066e-03,-2.136306946596112997e-04
-4.500442405471157059e+01,4.218937394033103749e-03,-3.628726242568972374e-04
-4.500512619276695148e+01,4.207616348152292546e-03,-3.146777754470024232e-04
-4.500496028573477503e+01,5.077134846530132958e-03,-1.362926049585585510e-04
-4.500445127817492619e+01,5.296810457142780114e-03,-4.353334267019717580e-04
-4.500349082690457436e+01,5.184226112510497558e-03,-2.550881173852688716e-04
-4.500348069006854246e+01,5.167949419480253291e-03,1.383924469224058615e-04
-4.500299259607712798e+01,5.279719054802473749e-03,2.841026766778922659e-04
-4.500294235622368433e+01,4.663117389867059252e-03,1.088911858783872652e-04
-4.500283552802411435e+01,4.985120992383553808e-03,9.022224040167002449e-04
-4.500310985884325987e+01,5.406738024281773983e-03,1.139077612071863303e-03
-4.500336678259571954e+01,4.984831887009861726e-03,1.136181764616718461e-03
-4.500304782649661206e+01,5.499407557319026425e-03,7.330121611793429925e-04
-4.500276863780086956e+01,5.478814246573704416e-03,5.889572579993356330e-04
-4.500325937036505763e+01,6.067261447586089727e-03,4.409376378695571111e-04
-4.500337521220425430e+01,5.534735668747034140e-03,9.938222839407915329e-05
-4.500374606287307699e+01,5.856330069492281590e-03,3.997349200556644185e-04
-4.500421340923719526e+01,5.596038985720684991e-03,8.740159748838287335e-04
-4.500468284967053734e+01,6.165138272516759721e-03,5.248444143921205578e-04
-4.500459756773310005e+01,6.756374869320748086e-03,1.007710432430946506e-03
-4.500426611261072907e+01,6.695456181636701143e-03,1.024433299283462320e-03
-4.500356042391830869e+01,6.388647716222254150e-03,1.204276038242651668e-03
-4.500374621387226171e+01,6.475688795391145586e-03,1.596843975694786817e-03
-4.500371157060619254e+01,6.665117119990261567e-03,1.357249747042667135e-03
-4.500322667626135598e+01,6.402318661781958818e-03,1.270002610083073797e-03
-4.500392948242855340e+01,6.291874011258810975e-03,1.458287902135984790e-03
-4.500328505664307954e+01,6.778888263225394881e-03,7.021613009015340240e-04
-4.500344829469363361e+01,6.857065378430858560e-03,1.241659374938775060e-04
-4.500322873014267344e+01,6.938583893354948948e-03,7.651293101096974959e-04
-4.500287585984218452e+01,7.402506624034607512e-03,4.178770901778891197e-04
-4.500341703918525127e+01,7.164588766415343896e-03,5.651048044393613447e-04
-4.500358993539983032e+01,7.044879256333692538e-03,1.441476073421400544e-04
-4.500348419003992717e+01,6.951631999680117115e-03,4.068385567691876355e-04
-4.500280211666334651e+01,6.417911406871917336e-03,1.361587151404425279e-03
-4.500320711779120586e+01,6.303588793470995232e-03,9.887268630238111537e-04
-4.500391105030455208e+01,6.699044548687208001e-03,1.271282898232615338e-03
-4.500363980876659298e+01,6.068724288556005646e-03,1.264080942698303858e-03
-4.500355033236482427e+01,6.261641439029940956e-03,4.192835898320309857e-04
-4.500387222828031497e+01,6.255164711165046680e-03,2.441386612842538632e-04
-4.500359648057256123e+01,5.657701411053253290e-03,6.843365556693096260e-04
-4.500330229342494448e+01,4.736769224618708231e-03,1.141574544317247976e-03
-4.500315997087270148e+01,4.410011784758905568e-03,1.486613071819443965e-03
-4.500321209240208020e+01,3.957380363433197525e-03,1.220171086426704698e-03
-4.500319274984252615e+01,4.025799009497565972e-03,1.094224647404231114e-03
-4.500230287390761674e+01,4.786207037881327203e-03,7.502119269569433634e-04
-4.500270335647194742e+01,3.988298056228242912e-03,3.636819656932886572e-04
-4.500313941123468453e+01,3.800237820868633629e-03,3.997468580061625421e-05
-4.500288845070824806e+01,3.565717495114578608e-03,-2.959113711698039238e-04
-4.500282224235733253e+01,3.004504331059561564e-03,-9.278464509399096194e-04
-4.500261685886086838e+01,2.790492447911436993e-03,-1.068927522390972391e-03
-4.500267642852857364e+01,2.297251804209173368e-03,-1.032582459037295142e-03
-4.500220884795447063e+01,2.536554719355581505e-03,-1.125098306947956792e-03
-4.500210261003569201e+01,2.452343097093184678e-03,-1.289592649287395762e-03
-4.500239369960054603e+01,2.207951486390612346e-03,-1.361334325570087234e-03
-4.500250433804714589e+01,1.612130025032024877e-03,-1.744865280924269482e-03
-4.500209795709356086e+01,1.452716204068377377e-03,-1.337367546151603873e-03
-4.500182583861586494e+01,2.100191197902933141e-03,-1.564166439152524105e-03
-4.500149343561452042e+01,1.506785273943976947e-03,-1.729992751252711156e-03
-4.500204330868387359e+01,2.642110337109351208e-04,-1.418727240954713699e-03
-4.500185062966934879e+01,-3.643109938382480396e-04,-3.162917614967409468e-04
-4.500176451550198209e+01,-5.592976258169223133e-04,-6.726066098783551380e-04
-4.500188546473789586e+01,-1.022132894330894095e-03,-8.749458313521229049e-04
-4.500262517054315481e+01,-8.079030014572516436e-04,-3.015746922085049621e-04
-4.500282190112196190e+01,-1.424318172320405713e-03,-2.886220190326271883e-04
-4.500269757985098096e+01,-1.797660348963250193e-03,-3.485505176454996410e-04
-4.500211111726391522e+01,-2.399894970932213607e-03,-9.742317573237984979e-04
-4.500133949174833958e+01,-2.564164841642390183e-03,-1.220799271395667284e-03
-4.500142992784256535e+01,-2.039116319115998489e-03,-1.354922391067048910e-03
