odo (m/s)
1.747015107095794759e-02
2.101396440128072973e-01
-1.219214364989017196e-02
-6.562647478363903275e-02
2.242115127152939646e-02
-1.535119312326496122e-01
1.967966992711883689e-01
-3.816531528460943845e-02
2.810395107880271984e-02
1.499948575416583212e-02
1.997909231953216153e-02
-5.560251015411940556e-02
-4.508936387849123845e-02
3.047723340630810809e-02
1.339363944498336290e-01
-3.808564143237191252e-02
-8.128465356486987148e-02
5.747460433647617883e-02
8.125017230750641861e-02
9.474760580304339430e-02
1.752499860541513466e-02
1.018664751182877040e-02
1.663201593972408153e-03
-1.146784425959177511e-01
8.813949297658714432e-02
2.808587551938417082e-02
6.845131504037114956e-02
5.916998836152162489e-02
1.564849545164130606e-02
-4.753226409610112474e-02
-1.589793625076799666e-01
5.382177082909671978e-02
-6.895220713470644192e-03
-9.755920804371606692e-02
-1.687446024967644564e-01
7.510337851919664243e-02
-1.072783200777858714e-01
-5.047928331144371610e-03
1.061705289245902517e-01
3.656579268037134234e-02
7.246968108689465227e-02
2.237788877544258370e-02
-1.770769632512866065e-01
-6.675827215469673503e-02
-8.277061036904972968e-02
9.455467544900029997e-02
3.031191349741003873e-03
-1.144794609149275000e-01
-2.258333706323195308e-04
-1.179586322763142986e-01
-4.866051661179357501e-02
3.435058597646206344e-03
-1.163743649877858055e-01
-1.421409731659022957e-01
-6.839855863096948319e-02
1.150104498693855191e-02
1.474756863680655172e-01
3.427738203464265887e-02
2.085091351933021364e-01
-1.661988657328267449e-01
1.679549937217737487e-01
-1.369052297987472799e-01
1.484516492840613766e-02
-1.254186445350291834e-01
3.818253299349980145e-02
1.022469704869470725e-01
6.086908752125141930e-02
2.468351085749792839e-01
2.207620934384694200e-01
-6.529937930823402625e-02
1.101113550205680691e-01
-3.910817228195684163e-03
4.236354973453104744e-02
1.954510703539179273e-02
7.782457308272813790e-02
-4.210395621199030519e-02
-1.401098180137605731e-01
4.738446759896940835e-02
1.366988097580902894e-01
-3.753992501520947433e-02
9.783671520011485989e-02
9.495740271544632349e-02
-1.386632514820060683e-02
1.544059874073602269e-02
5.988298808683432256e-02
1.299013115347712466e-01
-1.445067566209299603e-01
5.066108662582189531e-02
-1.678531205299555185e-01
9.595279021571487266e-02
1.387917003926219528e-01
-2.116853818207575788e-01
-6.530709344040727671e-02
-2.462398612085024974e-01
4.646880105005213313e-02
2.259673783394631208e-01
2.139485494658756315e-02
1.121913304013465694e-02
3.133872182269658441e-02
8.597560968179801533e-02
2.412299317882288241e-02
4.205937844703173945e-02
-8.813339323482088927e-02
7.705345928889893725e-02
3.054393443105927336e-02
-1.075550035752591421e-01
-5.630302995038603819e-03
-5.893852116544279207e-02
9.036830803601078946e-03
9.164445458827820412e-02
-5.493996706366732763e-02
5.151319261987596931e-02
1.785245755548889868e-01
1.801713206759550101e-01
-5.814297030751000572e-02
-1.519034848562051954e-01
-1.242739712063754276e-01
2.310554144678272914e-02
-1.646165825201157951e-01
-1.189326877852259073e-01
-5.964048230278942708e-02
-1.749517813628691937e-02
-9.479383754678451235e-02
-2.644639800349400660e-02
-2.535427627037307313e-02
5.807420306062444082e-02
-1.295089309977597372e-02
7.422577989093508133e-02
8.720369802573712734e-03
-1.799760196316939065e-01
-1.117018030792475830e-01
-5.474458047914310121e-02
2.219165283422993781e-02
-2.238434509453018362e-01
-1.508876597137998876e-01
-1.291900760796850789e-01
3.317852440679854020e-02
5.930102301412105981e-02
8.523282443720336943e-02
-8.430856454432791858e-02
-3.180980471975432960e-02
-4.560562646768566430e-02
1.947209467463023244e-02
-1.575772437472600096e-02
-5.217257961207211192e-02
8.493295094850851490e-02
2.346447272506775594e-02
1.207001951302789505e-01
-2.053245738371816537e-02
-7.157406230675378810e-03
-1.550526659398245855e-01
-2.897770058993450783e-03
-2.993516547063007280e-02
5.593780692984179348e-02
-1.005410066756214499e-01
5.227527184542636596e-02
1.262688186448561456e-01
-6.893031356216014482e-02
4.624386540508666071e-02
1.372737476304637105e-01
6.011620231655866869e-02
1.115412888903187655e-01
-2.100273177631683044e-02
-9.712308071380683361e-02
8.887111804306058183e-02
3.704021949987638257e-02
2.163158802730169757e-03
-8.304976292459936849e-03
-1.553677910424970943e-01
-6.844748116157167717e-02
-8.229532713709821617e-03
-1.830830238945410082e-01
2.080224611397366585e-01
-1.777155526350556736e-01
1.240042344579861261e-01
5.729870677397683881e-02
5.078571932401871464e-03
7.414375710453279499e-03
-1.154744322960984393e-01
-1.154051487419047312e-01
1.293660598505514125e-01
-8.626441783178058487e-02
1.059687819266810216e-01
1.483975667956851929e-01
-3.432936609404462630e-02
-3.484339773715391247e-02
-9.446234163803632344e-02
3.011310310181885760e-02
-7.359267505559026479e-02
6.612467864046346622e-02
-3.453183861861582743e-02
-5.676935897690246757e-02
-1.582671182658699216e-01
-8.419171631853483717e-02
1.896724964730663043e-01
2.138405688213440570e-02
-1.199843027372428789e-01
3.622028461950047018e-02
1.537143946159633678e-01
-8.304940985063806805e-03
-5.502744053713226613e-02
-1.135732022147493830e-01
-7.484403100542268150e-02
-2.356714681165775552e-02
7.645449638521778501e-02
1.751801652587934854e-01
1.756457433845381444e-01
1.011098164652287079e-01
-6.222233716270550441e-02
-6.920804492455986945e-02
4.467892414066619577e-02
-2.628336324355861134e-02
9.293860923306794530e-02
-9.197572819958858836e-02
1.655617008891998448e-02
-2.202891614427890735e-02
3.736942326634948991e-02
-6.273544665986373337e-02
1.360547096083377927e-01
-1.109783181352252818e-01
3.976260342488391331e-02
-1.009565904528640602e-03
-1.553216912540814065e-01
6.774495078433125095e-02
4.667210577630849511e-02
4.946585103325700644e-02
9.877475200644280848e-03
8.663784213006447965e-02
-1.375058912602744321e-01
-6.202491245657504315e-02
-5.918139221821822060e-02
-1.489335289394848050e-01
-4.378430998045818034e-02
-1.541987776378253017e-01
-8.178035491562743453e-02
5.482941920014047787e-02
1.763334064393288214e-01
-5.431292300848167276e-02
-1.149294504646182213e-01
9.401588631340438047e-04
3.622805447570857235e-02
7.877564882566605309e-02
-1.185789569549812938e-03
-1.016598337218759529e-01
9.761121618472386186e-02
-4.675507961836028459e-02
8.622884671687881461e-03
-2.182358232059061418e-02
1.302749584810789819e-02
9.854411756166892022e-02
2.070393365563144572e-02
-4.326458248084713402e-03
9.210120492181556040e-02
-8.556239311681126947e-02
2.239667318184938027e-01
3.295320702688778192e-02
6.712434014190554743e-02
5.667614626541122441e-02
-1.763429775961418422e-02
1.319476907217340400e-01
2.622132659119630338e-01
1.584136755695397109e-02
1.530500770879719141e-01
5.590354864106723831e-02
-1.436135718443757037e-01
-4.806869786687623103e-02
1.583757500283415609e-01
-4.551411723232361844e-02
-5.390111142653269266e-02
5.230757255768225117e-02
2.333513474917208730e-01
8.852763153615599012e-02
1.429107472375102383e-01
7.201824016382106508e-02
-3.589516365659305153e-02
2.889071118394439044e-02
9.144462744334942716e-02
1.506957509019412611e-01
3.186820085193640267e-02
1.131725882082786905e-01
7.552930949784719683e-02
1.008553696845704839e-01
-6.031440865438904286e-02
7.656589964121197044e-03
4.942908147316918410e-02
-9.842264202859385414e-02
-1.544314553321800565e-01
8.382545166412480597e-02
-3.570645453878045720e-03
7.144916705515130806e-02
1.153346979075726454e-02
-1.372779250771699600e-02
1.363923833443586031e-01
1.730207888965832330e-01
-5.913072404049010689e-02
4.230067468298896044e-02
4.194666043928604870e-02
-1.261123785738389180e-01
1.330103204777091375e-01
-3.218558767863619746e-02
-5.305722206816437803e-02
-9.974114744103312891e-02
-6.469379104185922491e-02
-9.025485981989435358e-02
-1.321743487283842111e-01
-9.525997421355292261e-02
1.055251359003591544e-01
1.783849271553040738e-01
1.883592522815228931e-01
1.603124411507441116e-01
4.344368587553974759e-02
1.850270686254598118e-01
-1.421396805791776408e-01
1.381661960556424540e-01
-2.504672669370466495e-02
-6.203494668148854668e-02
1.669024440724927588e-02
-5.883683748768412519e-02
-4.775630950556478127e-02
1.776636725046238600e-03
-3.997212378168764346e-02
-1.048251463003193190e-01
8.289931604238599816e-02
4.937232571969806666e-02
-1.205231531499925124e-01
-1.135200981829705552e-01
7.052422733567036139e-02
4.518325748192636437e-02
-1.237248631592874626e-01
5.228449831281511972e-03
-2.802688547209800790e-02
-2.844315162944555803e-02
-4.081924522561714008e-02
7.856616067721589047e-02
-5.498286973146211676e-02
-1.253039555030601993e-01
1.037403657864697792e-01
3.572926060181182834e-02
1.568901310315565789e-01
1.386919581945715574e-01
3.273550706801974658e-02
9.029798133554228778e-02
-1.091681752042370501e-01
4.858092193350794369e-02
-4.250600463771506132e-02
9.681151744204334261e-03
5.884341040859951237e-03
-8.211230446181630449e-02
1.052395874497607658e-01
3.032406903371248977e-03
4.675410984265412906e-02
1.327431833886237866e-01
9.804506182129885117e-02
4.240046032107623597e-02
-9.005499205760322812e-02
6.848597872160307187e-02
1.436236612158957038e-01
-6.468763199733799929e-02
-1.413217456840919206e-01
-9.534873348252975722e-02
-3.871381435763007750e-02
-1.115326212915273701e-01
1.420017496219022068e-01
-2.110586701681254618e-01
-1.009804028722264824e-01
6.441374404033888001e-02
9.277410117105765186e-02
-2.806755167670882053e-02
-8.865519503183176553e-02
7.639070132475005159e-02
-2.794519194120934080e-02
3.985128755036398268e-02
7.164798694294477466e-02
1.127509691368701744e-01
-7.006133409689525859e-02
-1.577677129931932265e-01
-7.126967294776936912e-02
-7.445037716675509398e-02
2.446450571893456910e-02
1.275141332796909388e-01
-8.231611136419766939e-02
-1.534610094967785443e-01
-2.830339229210714069e-03
3.444935170039526828e-03
-8.549117771361074147e-02
-7.272926253296756183e-02
2.983229128899859972e-02
1.406770415966137888e-01
-6.156848274053106085e-02
-7.765679061397710858e-02
-1.217386596973793617e-01
1.042656788261501766e-01
1.162604047269118618e-01
4.104758307762859659e-02
4.659654207116209479e-02
-1.700983562402651472e-01
-1.049522428198682855e-01
1.480174561952224965e-01
7.523093347012697885e-04
2.943539383463127448e-02
-9.596170378470458839e-02
5.132706430049256696e-02
6.138103986816584832e-03
1.096274273782830710e-01
-4.318079654914510485e-02
-1.404839111413240249e-01
8.806997315038533891e-02
-4.177507333640935461e-02
