accel_x (m/s^2),accel_y (m/s^2),accel_z (m/s^2)
-3.558407961528914625e-03,3.045530920852351255e-03,-9.799029243515990473e+00
4.110672635846833629e-03,-2.965714190001673186e-03,-9.801786014096066424e+00
-1.225371739643235473e-02,-7.165612298058504984e-03,-9.793515257668778062e+00
-1.843271260531201923e-03,-4.801234855421196261e-03,-9.792463400201949497e+00
-3.845987911387501422e-03,-5.400849369602543984e-03,-9.794009643241343710e+00
-5.444165063728360909e-05,-3.313275374937991753e-03,-9.787918202710985227e+00
3.440197089217130518e-03,8.462022599653069854e-03,-9.799074747780164074e+00
-3.075829837434141865e-04,-4.640467264520976636e-04,-9.791656949290896250e+00
-3.464110019363215737e-03,6.017313054481866980e-05,-9.794788550819095718e+00
5.161411919364742619e-03,6.608347005810173182e-03,-9.795914748596931787e+00
3.220752740380212337e-03,7.138693048000899037e-04,-9.796981481300742090e+00
4.817429337673780456e-04,6.603786996752224539e-03,-9.800058082935985126e+00
-1.520957436548233625e-03,-2.982957929675316821e-03,-9.784231698983610670e+00
-2.599526111902693715e-03,-2.626242419718320849e-03,-9.803448070550246030e+00
-4.609886703741625409e-03,1.140533617157112089e-03,-9.786004193355234193e+00
-3.940713261449502874e-03,3.938716736786363783e-03,-9.778109689063747112e+00
-5.879508708628939685e-03,2.548392287263281757e-03,-9.790951654944194615e+00
1.912151201668410442e-03,-5.683872415034226140e-03,-9.783793661271536379e+00
8.088546953015973706e-03,-3.632085236307730069e-03,-9.782248931951004423e+00
-9.175588978174449573e-03,-1.903094682142744123e-03,-9.798526467068356283e+00
-5.790121894610878069e-03,-1.005263773763772489e-02,-9.783846106571777668e+00
3.329129009682554353e-03,-6.916474192471096065e-03,-9.794719902521514143e+00
2.533716888090363495e-03,7.511049697981167332e-03,-9.794618884568725647e+00
2.172533665047462993e-04,5.746744992801939428e-03,-9.805345052079708523e+00
6.282460212282872832e-03,2.862079128801220569e-03,-9.791266666006364972e+00
3.652093929692231105e-03,-8.433128948902509107e-04,-9.780281706627135918e+00
-1.186564306074481406e-02,-3.513194223103192036e-03,-9.801016844490016311e+00
-1.217954678944129475e-02,1.149798702405845129e-03,-9.795904879558152700e+00
-5.413722443359022390e-03,-2.332384995079849963e-03,-9.783457431699742912e+00
-5.975208248660155048e-03,-1.322934681877004082e-03,-9.797800476452646734e+00
-2.245079799410786784e-03,2.063960298201667452e-03,-9.805149017372796649e+00
6.376247093221656774e-03,1.615518028008672020e-03,-9.799752064332089674e+00
1.307493915599427506e-03,-3.480587209596188326e-03,-9.789354899740706273e+00
-1.449008200597958059e-03,1.509423823949287459e-03,-9.796342053200485012e+00
7.300211530286842242e-03,1.089419285252758718e-02,-9.789201298702707277e+00
-5.598095537775988652e-03,-3.905186246063207297e-04,-9.787618191166606252e+00
2.265301459817950155e-03,4.474202192125207277e-03,-9.789592435805777981e+00
-6.938247723100380605e-03,-1.869416950442420126e-03,-9.785863233563977914e+00
-9.303117336689983473e-04,-1.269834283942082912e-04,-9.800750790638380394e+00
-2.723896936943133711e-03,1.163658154673048598e-03,-9.793222113099220749e+00
-6.672167314602673455e-03,-4.385489469794594947e-03,-9.782278487468497374e+00
4.070743540588364802e-03,-6.565136959337316029e-04,-9.803550610764927953e+00
4.112842389386953471e-03,5.671543806730952250e-03,-9.800017918744499568e+00
-7.147279700464314895e-04,9.389857074373920422e-05,-9.788735059731823895e+00
-4.995393921783934004e-04,-4.076500658440730153e-03,-9.786448919563017768e+00
4.825104173232151045e-03,4.196000290564242665e-04,-9.803173942590724721e+00
3.513334362475770654e-03,-8.929285801771338904e-03,-9.796277248751099620e+00
-1.496286047001390510e-03,-4.723530511629876576e-03,-9.799988204661346458e+00
-1.188812321921943992e-02,1.279814282364098027e-03,-9.794769545441216252e+00
-5.006078940096660851e-03,-3.894471460304114313e-03,-9.801565519189521680e+00
-8.792340826027189409e-05,3.535961205971984052e-03,-9.802578802975743244e+00
1.184300288805000684e-02,6.538961050154317584e-03,-9.794528460964647465e+00
6.729381999450854100e-03,-9.385244274638887205e-03,-9.801111239829204180e+00
-9.247708838131657710e-04,6.003132218274429346e-03,-9.777157397174807585e+00
9.974869233711227377e-04,-1.150970287716626857e-03,-9.795663472386118897e+00
7.084353097145818130e-03,8.015829550552528836e-04,-9.794272975015477556e+00
6.099931081564401560e-04,5.133032832254442925e-04,-9.783451540034068472e+00
8.467556996968621155e-04,-4.874244982389897528e-03,-9.792801392747929157e+00
1.022727428710984085e-02,5.481237216830389496e-03,-9.788711930568702257e+00
5.783245240974344871e-03,3.025135634507025457e-03,-9.792522762785239365e+00
9.381511705854753483e-03,-4.259463709819486833e-03,-9.780439757353207142e+00
-4.862580527338952914e-03,-2.769451075971484776e-03,-9.805838979996044813e+00
-7.086400127067296432e-03,3.685700858260358703e-03,-9.798722451389727084e+00
-1.985039732993761248e-03,1.180980824078737418e-03,-9.791478649183362748e+00
9.071176753643186508e-04,1.596693097747689440e-03,-9.797592662145381937e+00
6.264316496055217544e-03,-1.733798166207272491e-03,-9.787360569836785373e+00
