q0 (),q1,q2,q3
9.238757494965521566e-01,9.408428899583199447e-07,1.191418966687712188e-05,-3.826925650562746362e-01
9.238745973466082617e-01,4.032051142055050276e-06,1.384152000308877264e-05,-3.826953464177444975e-01
9.238729896783097750e-01,3.307701394501629303e-07,1.446055823807085304e-05,-3.826992275059414306e-01
9.238726204208129733e-01,1.101607922368227571e-06,1.137225360383033103e-05,-3.827001190308656486e-01
9.238724909057715040e-01,5.086587773183435298e-07,1.630579345944940001e-05,-3.827004315145565716e-01
9.238711570529749562e-01,4.138243057313155970e-06,2.120244537608259326e-05,-3.827036512746233576e-01
9.238680161664593049e-01,1.122914990709385260e-06,1.953134669319002206e-05,-3.827112335977563284e-01
9.238698240268115036e-01,3.804341937404343165e-07,1.629131282808029421e-05,-3.827068695321744207e-01
9.238695769990912243e-01,7.454668495117320550e-06,1.421071672189871820e-05,-3.827074658770112103e-01
9.238701454461097917e-01,4.778210817854486845e-06,1.724610264591434845e-05,-3.827060935406235709e-01
9.238691744089819746e-01,5.693391853577556589e-06,2.080281681541227277e-05,-3.827084374712612092e-01
9.238669766695144503e-01,4.209016215148327235e-06,2.006209682004738012e-05,-3.827137428932065322e-01
9.238685281317100539e-01,6.556757749136292257e-06,1.658759929890824802e-05,-3.827099977915499607e-01
9.238692630414967466e-01,1.089917619577580925e-05,1.414012647535610445e-05,-3.827082237010678845e-01
9.238695525898391603e-01,1.178583534238997436e-05,1.791027580911848391e-05,-3.827075245376901913e-01
9.238702558932592179e-01,1.366772424746611375e-05,1.684305020289340136e-05,-3.827058267197259167e-01
9.238702802959034566e-01,1.042531247804734628e-05,7.818100293024623094e-06,-3.827057682034060160e-01
9.238713329693332144e-01,9.316286457352013721e-06,4.141521988398182356e-06,-3.827032270748735310e-01
9.238728407207166260e-01,4.572102785829097941e-06,-6.021221155950260245e-07,-3.826995873493549971e-01
9.238703109130729230e-01,-1.130613410625787484e-06,4.038539572514078205e-06,-3.827056944909416614e-01
9.238700763185306863e-01,2.902559544659342893e-07,1.428552325360609594e-06,-3.827062608333805516e-01
9.238696931865271189e-01,2.510887724216739964e-06,4.858176281872733792e-06,-3.827071856936131167e-01
9.238704579201669764e-01,-2.059924570138719373e-08,8.209993072875288085e-07,-3.827053396305132860e-01
9.238710523914865913e-01,1.832063066837964890e-06,-2.707430772087550211e-07,-3.827039045392892636e-01
9.238717029161430672e-01,8.885230154652870527e-07,7.616587021315412079e-08,-3.827023341319340521e-01
9.238721770567065450e-01,1.069847053334894950e-05,-5.844415544335815484e-06,-3.827011893264598008e-01
9.238711661460237146e-01,5.583645603611687105e-06,-6.754378795429510422e-06,-3.827036298327826658e-01
9.238684468009866757e-01,4.112256972266787194e-06,-9.150994794999043697e-06,-3.827101944094007391e-01
9.238718157645587903e-01,5.819455628763952053e-06,-1.206983175249666796e-05,-3.827020614738706472e-01
9.238723073437252742e-01,7.310352812064917300e-06,-1.619314635624951646e-05,-3.827008745844746596e-01
9.238721575521173790e-01,3.230512466256046982e-06,-1.609850915304856015e-05,-3.827012362540750945e-01
9.238732019698647768e-01,3.796312801648965020e-06,-1.032762368365245895e-05,-3.826987151283338662e-01
9.238751154343137761e-01,4.666582199579115411e-07,-1.232024286282698374e-05,-3.826940957595597603e-01
9.238779287743656976e-01,-3.129215951416300164e-06,-1.074300056061147712e-05,-3.826873039419831368e-01
9.238774853239756224e-01,-5.415821263411544975e-06,-9.610002840014682924e-06,-3.826883745160857830e-01
9.238762519914835991e-01,-1.339238622375446706e-05,-6.961103093569649390e-06,-3.826913518468322839e-01
9.238751467759436231e-01,-7.622564421532956606e-06,-6.948357835868577102e-06,-3.826940201562411548e-01
9.238761988382041546e-01,-5.126160972064101366e-06,-9.671886889573907885e-06,-3.826914803081563066e-01
9.238763455951261028e-01,-1.006486499418551530e-05,-5.669146396593094820e-06,-3.826911259963499679e-01
9.238754275975293861e-01,-9.252418569754201994e-06,-5.873285747100053460e-06,-3.826933421963070181e-01
9.238772744103244117e-01,-7.202101600191932502e-06,4.538882362960258424e-06,-3.826888837628792950e-01
9.238784964281941958e-01,-7.908064059634558015e-06,4.066171178209725760e-06,-3.826859335780556925e-01
9.238780299905574589e-01,-6.501307803274485630e-06,-8.683658818336792877e-07,-3.826870596946619352e-01
9.238790807815037143e-01,-1.991809104663687715e-06,-2.042746282514294593e-06,-3.826845229248024838e-01
9.238780430126237730e-01,-4.801825666747404991e-06,1.519714878991223161e-06,-3.826870282800255429e-01
9.238784472399598213e-01,-1.612558436255838704e-07,5.336821774556406503e-06,-3.826860523940910364e-01
9.238778703184963303e-01,-3.830474166044534973e-06,5.930976178481330106e-06,-3.826874451636879115e-01
9.238747235908790767e-01,-6.678523181152736778e-06,6.486113509360649073e-07,-3.826950418608180970e-01
9.238751980780937068e-01,-1.254251176351928391e-05,-1.041466870985912042e-06,-3.826938962379251019e-01
9.238728821407267144e-01,-1.336504808585954509e-05,-2.111683391928099969e-06,-3.826994871461197878e-01
9.238743279496597349e-01,-1.346545089232219802e-05,1.137873758008404722e-06,-3.826959968081078967e-01
9.238755299077694438e-01,-1.252142128414643739e-05,-4.840373492567115921e-06,-3.826930951263990410e-01
9.238786502896940700e-01,-1.488001603886282735e-05,1.934146879885482048e-06,-3.826855619353011773e-01
9.238775040609550349e-01,-1.338046396550405966e-05,6.722614622700474768e-06,-3.826883291477147231e-01
9.238762075169664190e-01,-1.185524175067007300e-05,1.672028214325381252e-06,-3.826914593255574260e-01
9.238759709247108542e-01,-1.184642502345794796e-05,2.320580640965756404e-06,-3.826920304921442306e-01
9.238778350645789894e-01,-1.121436968894749602e-05,-3.703491013935304474e-06,-3.826875301560120901e-01
9.238786107639667122e-01,-8.069758775496400558e-06,-5.195698699866494075e-06,-3.826856575320355947e-01
9.238772073398029416e-01,-1.216307698990253301e-05,-1.211396436846868779e-06,-3.826890455821786996e-01
9.238779380109625183e-01,-1.014808076687557392e-05,-2.409285874855370039e-06,-3.826872816645778275e-01
9.238784837704708819e-01,-1.117788606720354680e-05,-5.961575525942628096e-06,-3.826859640298951315e-01
9.238810751699872981e-01,-1.434281465106414244e-05,-4.759269248960265739e-06,-3.826797077379217593e-01
9.238801482768608242e-01,-8.575612500980739350e-06,-2.817557686640403027e-06,-3.826819456656475604e-01
9.238823556099849954e-01,-6.937165417715683189e-06,-3.253928450629742272e-06,-3.826766166541054059e-01
9.238815927036546638e-01,-7.435343556681356494e-06,9.235507075773858899e-07,-3.826784585095182600e-01
9.238829460535136207e-01,-9.098360813013833785e-06,1.010062089588533196e-06,-3.826751911316960131e-01
9.238817805588411813e-01,-4.553798949059215887e-06,1.681193166257094489e-06,-3.826780050223181906e-01
9.238813407558614799e-01,-1.780994113961031412e-06,-5.246068311302059339e-07,-3.826790668428372011e-01
9.238847554725325706e-01,-1.681646442726842609e-06,-2.090940480505436897e-06,-3.826708227684188501e-01
9.238873796732278709e-01,-3.797892720254161920e-06,-2.199311517669768872e-06,-3.826644870657269215e-01
9.238869662024725704e-01,-7.182075348878452960e-06,-7.386955660199826348e-06,-3.826654852152752140e-01
9.238870558058087656e-01,-3.163546037857922720e-06,-6.293993288805823534e-06,-3.826652689555876674e-01
9.238899248913131634e-01,-2.968872565217032680e-07,3.925496869754307738e-06,-3.826583419564064670e-01
9.238864841018101792e-01,5.729526554478203806e-06,6.893549795823286850e-06,-3.826666492048228507e-01
9.238865923782438871e-01,8.656472531421129991e-06,5.420392332631867463e-06,-3.826663877575363637e-01
9.238900353981347457e-01,1.158454644387801553e-06,5.213635343487297557e-06,-3.826580751317153473e-01
9.238911999967147626e-01,3.965001300210270211e-06,6.772098144197406927e-06,-3.826552632684512845e-01
9.238896007080974471e-01,-7.436903916404310127e-06,1.096497462751382164e-05,-3.826591244539894743e-01
9.238892761535547615e-01,-5.557485784209942029e-06,1.238976730029632507e-05,-3.826599080437728118e-01
9.238875499900756072e-01,-7.728582895855653516e-07,1.760613956267242729e-05,-3.826640754797377419e-01
9.238867710638390962e-01,-1.878183337923285906e-06,5.927794861098510052e-06,-3.826659564353314114e-01
9.238867377618348309e-01,-1.374319611181491849e-06,7.742728120769902913e-06,-3.826660368074963348e-01
9.238883780069997442e-01,-5.549927819278248857e-06,1.216123107757609305e-05,-3.826620765177778938e-01
9.238887597534284346e-01,-9.707957717812634821e-06,7.690218708066352506e-06,-3.826611548718893419e-01
9.238886842904281416e-01,-1.461775437458195390e-05,1.127859817651257781e-05,-3.826613368230662449e-01
9.238889459605758026e-01,-1.195414048518178749e-05,8.769049198803546466e-06,-3.826607052103192519e-01
9.238868733506918618e-01,-1.421835746507767829e-05,1.704588813371711649e-05,-3.826657088864359180e-01
9.238877432349645868e-01,-1.233603942208347869e-05,1.497096813741085697e-05,-3.826636088314337991e-01
9.238878795951623868e-01,-1.207902258992613946e-05,2.234624907175996415e-05,-3.826632792572303710e-01
9.238871612013477286e-01,-1.398311624992057655e-05,1.556915469818586078e-05,-3.826650139866313860e-01
9.238865685349589851e-01,-1.524765133090929155e-05,1.424495950020919599e-05,-3.826664448907023952e-01
9.238877794579823943e-01,-1.497418358238695226e-05,1.399001153434547976e-05,-3.826635213189936158e-01
9.238878569515800443e-01,-1.254299793101289632e-05,1.683880750612999367e-05,-3.826633341940987587e-01
9.238885010083676130e-01,-1.810979456729082379e-05,2.119690142657204641e-05,-3.826617787645351654e-01
9.238860935737182034e-01,-1.155023393069397665e-05,1.562085533707967012e-05,-3.826675916819656242e-01
9.238853162372897554e-01,-1.372098463193675941e-05,1.425860114867874665e-05,-3.826694684052415196e-01
9.238850788567649630e-01,-4.475249396725830984e-06,1.830434278518019430e-05,-3.826700415642073638e-01
9.238834934280465427e-01,-1.768395555351203526e-06,2.037949434920822528e-05,-3.826738691794064340e-01
9.238839149996985745e-01,-4.896920569681582893e-06,2.028231808389716314e-05,-3.826728513619401806e-01
9.238841472846138769e-01,-7.426767879237975428e-06,1.609870128607643152e-05,-3.826722907160339249e-01
9.238828630693060040e-01,-8.069323551120264663e-06,9.540274146225113380e-06,-3.826753913837827037e-01
9.238821513840413946e-01,-7.219027695295502717e-06,5.862984679920892983e-06,-3.826771096727712429e-01
9.238815323752816999e-01,-1.233883934905748796e-05,6.114892479856173311e-06,-3.826786039828495856e-01
9.238793758635484021e-01,-9.556375326251264024e-06,3.515994469108738740e-06,-3.826838104104923199e-01
9.238787245492716682e-01,-1.190923258310433707e-05,-5.042348932432496751e-06,-3.826853827335918168e-01
9.238773774830603136e-01,-1.183814564344006652e-05,-5.212122450741684444e-06,-3.826886348034325147e-01
9.238767982279293411e-01,-1.734102344994583797e-05,7.172785658790558323e-07,-3.826900330487902346e-01
9.238778494979318356e-01,-2.133873960697873411e-05,-2.742012399996308893e-06,-3.826874948887359351e-01
9.238771461263981521e-01,-2.929206031718376658e-05,-1.208108762414174275e-06,-3.826891924340919959e-01
9.238767214636577352e-01,-3.578982757446520682e-05,1.683259864177125319e-06,-3.826902170866378627e-01
9.238776557623434860e-01,-3.528394457124980384e-05,-4.092465726114616017e-06,-3.826879615579402150e-01
9.238761650193443309e-01,-3.534624570537128817e-05,-1.611307079280340892e-06,-3.826915604729164699e-01
9.238745321176625724e-01,-2.544555679211294244e-05,-7.541080603951740344e-07,-3.826955033134373241e-01
9.238754958601904654e-01,-3.314018366216511146e-05,3.433717050887988325e-07,-3.826931761224616202e-01
9.238750024327749832e-01,-4.121084731174993120e-05,1.949211300136836293e-07,-3.826943665400212025e-01
9.238754068233547834e-01,-3.922271685173191012e-05,1.738534423688807611e-06,-3.826933904910519990e-01
9.238765855586280606e-01,-4.036030110610454085e-05,7.020292738924957502e-06,-3.826905446680029521e-01
9.238754907311310660e-01,-4.705206677058276549e-05,1.234996972443866078e-05,-3.826931868480191734e-01
9.238725506702388790e-01,-4.463959678169521201e-05,1.381636850980951149e-05,-3.827002847326890222e-01
9.238714738453220887e-01,-3.979500877925566411e-05,1.237969614105652389e-05,-3.827028848571337738e-01
9.238705019063538915e-01,-3.753824076972563448e-05,1.014851327708406389e-05,-3.827052314708929703e-01
9.238717144869615927e-01,-4.080328450134543093e-05,8.693211375429251223e-06,-3.827023039262268389e-01
9.238716324569892224e-01,-3.952785377755511334e-05,-2.891198352878958789e-07,-3.827025021850827269e-01
9.238716068635923762e-01,-3.701824543879465135e-05,6.405100764316197088e-06,-3.827025641668840850e-01
9.238725475947909827e-01,-3.625556178166501484e-05,3.573164464969098649e-06,-3.827002932759229203e-01
9.238723312161172263e-01,-3.368539773022803169e-05,3.677313479128315127e-07,-3.827008158842305496e-01
9.238715406210924463e-01,-3.616935737732616989e-05,-3.674455938320044806e-06,-3.827027241981498795e-01
9.238719962034507294e-01,-3.685520779821208060e-05,-6.602847618770591039e-06,-3.827016242833927717e-01
9.238717974457332227e-01,-3.432271147608011890e-05,-8.513580978593972040e-06,-3.827021042976644916e-01
9.238720067987835627e-01,-3.705462391160077010e-05,-7.484280383780796830e-06,-3.827015986699414674e-01
9.238715280359578452e-01,-3.329149688927860747e-05,-1.147690898597125547e-05,-3.827027546862725171e-01
9.238723303789401209e-01,-2.878712819753157729e-05,-1.058915516817978124e-05,-3.827008181587250313e-01
9.238722147343477742e-01,-2.190401701974937837e-05,-3.818510273113822854e-06,-3.827010979177932759e-01
9.238736406912887444e-01,-2.506024742338419718e-05,-3.502145937021032657e-06,-3.826976553306049578e-01
9.238741810482015149e-01,-2.852510765229638115e-05,4.430266079930658865e-06,-3.826963505956201272e-01
9.238734633164018550e-01,-2.854009301750315208e-05,9.329315890035224312e-06,-3.826980831911549474e-01
9.238747123832120600e-01,-2.991762945545996884e-05,1.214686130326108566e-05,-3.826950676141862018e-01
9.238755440038748379e-01,-2.708289449205871998e-05,1.661542989929032935e-05,-3.826930600128369275e-01
9.238750357826945869e-01,-3.043323775721247897e-05,1.235351938007799984e-05,-3.826942868383763630e-01
9.238772240372702393e-01,-2.499333651878061770e-05,1.540470840968163747e-05,-3.826890043406205311e-01
9.238774244321124041e-01,-2.504375269515063705e-05,1.707926425493385661e-05,-3.826885204782026206e-01
9.238763911849235955e-01,-2.887471387291977719e-05,1.902293059607191060e-05,-3.826910145476388747e-01
9.238750164143764154e-01,-2.815201545652735524e-05,1.727206691239605442e-05,-3.826943335803071888e-01
9.238745251639406408e-01,-2.540902139095716167e-05,1.733141698300689747e-05,-3.826955197113061646e-01
9.238744966978974515e-01,-1.902967530260569852e-05,1.725965131515189906e-05,-3.826955888054925925e-01
9.238731125677516198e-01,-1.752064914427115132e-05,1.534951681829577880e-05,-3.826989304032525352e-01
9.238709506478608446e-01,-1.868080723055602727e-05,1.703537738566898154e-05,-3.827041493240453396e-01
9.238713236021017794e-01,-2.138358791767236525e-05,1.797716111408646236e-05,-3.827032488041672287e-01
9.238702351293320847e-01,-2.055898597864101989e-05,1.393818502921951158e-05,-3.827058766535049728e-01
9.238702718076041709e-01,-1.817044512677457195e-05,1.355836145383275399e-05,-3.827057882448987036e-01
9.238697224689537135e-01,-2.289727075380040318e-05,1.753644343018437592e-05,-3.827071139570398794e-01
9.238692553884950698e-01,-1.932090644453286846e-05,1.547619788463922241e-05,-3.827082417914429158e-01
9.238689808137184878e-01,-1.953137026369585293e-05,2.463967398873625358e-05,-3.827089041316299456e-01
9.238683508594386362e-01,-2.267029406229254684e-05,2.509849096034621937e-05,-3.827104246507855301e-01
9.238670452430124413e-01,-1.790572394556092415e-05,1.919112360228666963e-05,-3.827135770063969100e-01
9.238666113685820580e-01,-1.003634482510656545e-05,2.586908113285049811e-05,-3.827146242677381127e-01
9.238654691452961032e-01,-1.905274173711444413e-05,2.913069891592678874e-05,-3.827173809867239207e-01
9.238648119450801888e-01,-2.184403782133418189e-05,3.430311934027029808e-05,-3.827189668618679597e-01
9.238628378760384008e-01,-1.829822404265302107e-05,2.953286497561820136e-05,-3.827237327167177239e-01
9.238659166867355665e-01,-1.728366699197154553e-05,2.578070482011603890e-05,-3.827163009609177990e-01
9.238650397588556995e-01,-1.260655026718280648e-05,2.671058006797987939e-05,-3.827184179510934037e-01
9.238667374274265320e-01,-9.611382883163213778e-06,1.760896404650406561e-05,-3.827143204437849500e-01
9.238661054169368114e-01,-1.032453620838057196e-05,2.494640211900815046e-05,-3.827158456777328688e-01
9.238669670709421800e-01,-9.241508215400883115e-06,3.010492636516835986e-05,-3.827137653174063070e-01
9.238664399602414257e-01,-7.649202839490154454e-06,2.901490917123350765e-05,-3.827150378738914949e-01
9.238676736371819187e-01,-1.204475233189421125e-05,2.086935239757001722e-05,-3.827120602066462207e-01
9.238675253197979886e-01,-1.273637076842425804e-05,2.029571271278060595e-05,-3.827124182533686580e-01
9.238669519575535283e-01,-1.478952601612978996e-05,2.441421453652548756e-05,-3.827138020321131928e-01
9.238668405855404719e-01,-1.600149280519462622e-05,2.756874157520392121e-05,-3.827140706198403075e-01
9.238686169403096393e-01,-1.790570947792229257e-05,2.497392086633891140e-05,-3.827097825879134385e-01
9.238680995766935800e-01,-1.905409297800025238e-05,2.739638599563610913e-05,-3.827110312898337474e-01
9.238685108792700218e-01,-1.723113160213110052e-05,2.897722008577889683e-05,-3.827100383699507669e-01
9.238698384026103883e-01,-1.528059797669050902e-05,3.038583613120424630e-05,-3.827068336640185864e-01
9.238712031984898099e-01,-1.133607255585467684e-05,2.981387628302116879e-05,-3.827035391568793798e-01
9.238723840763128914e-01,-1.367179239587222345e-05,3.222457375781513894e-05,-3.827006881569574026e-01
9.238720498012251703e-01,-1.604605336072974323e-05,3.767872585356480861e-05,-3.827014945344743291e-01
9.238727641111577071e-01,-1.684466518855623149e-05,3.499524718044465038e-05,-3.826997703490284120e-01
9.238737001027749196e-01,-1.914054340275916393e-05,2.815542900126186308e-05,-3.826975112269728752e-01
9.238728877342158308e-01,-2.081311558473638803e-05,3.022013214512866999e-05,-3.826994721229689533e-01
9.238710667304187441e-01,-2.337678519990602513e-05,2.799912454753320336e-05,-3.827038681905020612e-01
9.238725028999830169e-01,-2.043838152698729309e-05,3.409317714127674509e-05,-3.827004008428115389e-01
9.238716084083306024e-01,-1.939909234827505880e-05,3.386971154697697591e-05,-3.827025602913079472e-01
9.238710688206367427e-01,-2.468308854853736576e-05,2.977013059245919754e-05,-3.827038629288954663e-01
9.238707670680604833e-01,-2.339292349649885221e-05,3.301050997099292219e-05,-3.827045911929343180e-01
9.238706846661153271e-01,-1.795303974756821529e-05,3.032037315710333906e-05,-3.827047906323182147e-01
9.238711433606420220e-01,-2.197077765421928691e-05,3.573057811455396184e-05,-3.827036826398602098e-01
9.238721134630673015e-01,-1.754840179825974895e-05,4.182718190455304342e-05,-3.827013403527947943e-01
9.238736941659226876e-01,-1.815222746417822179e-05,4.264234660331267686e-05,-3.826975242673226196e-01
9.238722998551375243e-01,-1.505048493064037841e-05,4.498175224349910809e-05,-3.827008901354995718e-01
9.238740718324121026e-01,-2.092902701718859858e-05,3.949693383026550470e-05,-3.826966127335950651e-01
9.238739666034355702e-01,-2.175155031597812623e-05,3.748587249611337352e-05,-3.826968669248727029e-01
9.238694422888672486e-01,-1.505019862190834066e-05,3.319177167840090870e-05,-3.827077896733424023e-01
9.238717012243964355e-01,-9.012761466975897261e-06,3.019354672679422906e-05,-3.827023369197785074e-01
9.238728452379461054e-01,-7.380774252161679009e-06,3.561786273202500851e-05,-3.826995747434715489e-01
9.238733732324364567e-01,-8.854707372583699046e-06,3.939155091554267352e-05,-3.826982997114291574e-01
9.238757412287403881e-01,-8.433934430878750526e-06,3.842722499348402493e-05,-3.826925831803674738e-01
9.238752281804276656e-01,-2.434107583210814004e-06,4.428516724323951448e-05,-3.826938212036639086e-01
9.238744215291569972e-01,-1.465237776221831777e-06,4.851430610177975041e-05,-3.826957680565343800e-01
9.238706621042338529e-01,-4.458094574520253295e-06,5.801679368706594107e-05,-3.827048422965951269e-01
9.238722205687800448e-01,-7.589880272366715682e-06,5.871905253753049677e-05,-3.827010798988916829e-01
9.238697459418114821e-01,-9.636855300327087768e-06,5.906408611411513576e-05,-3.827070537003173234e-01
9.238710721096627942e-01,-1.372969548110994831e-05,5.672960931128148194e-05,-3.827038524919615936e-01
9.238731851257959704e-01,-8.732356340520283259e-06,5.475503968945192039e-05,-3.826987519330947718e-01
9.238722103674081865e-01,-9.422987041807407191e-06,5.283249915811515579e-05,-3.827011053430257048e-01
9.238740003642900156e-01,-2.673041410034313032e-06,4.798628813642266450e-05,-3.826967848585286491e-01
9.238738215259639786e-01,-2.893736740439323594e-06,4.506897189367420559e-05,-3.826972169475827412e-01
9.238724570423811899e-01,1.094598092931476979e-07,5.203178766486593848e-05,-3.827005100743332000e-01
9.238732698071907556e-01,-4.749907495203059863e-07,5.457741869514283603e-05,-3.826985476283513155e-01
9.238727918193060384e-01,6.787720328740323188e-06,5.553153893530203973e-05,-3.826997013405888381e-01
9.238734217122372971e-01,2.536029707862930301e-07,6.194569593867649640e-05,-3.826981797923644235e-01
9.238729028603698268e-01,-2.017959731124187447e-06,6.650670537413209981e-05,-3.826994315819394199e-01
9.238725309425479537e-01,5.097874610080257161e-06,6.092752919531532323e-05,-3.827003303260377853e-01
9.238701059270932880e-01,6.191612596451773169e-06,5.404074751940503600e-05,-3.827061854942023222e-01
9.238691198306079322e-01,6.780181433770366081e-06,5.496276059632627096e-05,-3.827085658259322676e-01
9.238678424769338760e-01,1.491632869993630582e-06,5.458311101167609777e-05,-3.827116494901537935e-01
9.238672934015562666e-01,5.252360286542019806e-06,5.232097300044915325e-05,-3.827129752409906271e-01
9.238678387404544168e-01,6.152996035307856153e-06,5.554836318142658709e-05,-3.827116583245951387e-01
9.238661071337002095e-01,7.848960942309443718e-06,5.585871437521267084e-05,-3.827158383289356869e-01
9.238663366914627861e-01,8.452846826647145048e-06,5.512912903862548819e-05,-3.827152842749099726e-01
9.238655219437514887e-01,1.090947699613356386e-05,5.485534161895745615e-05,-3.827172510293653795e-01
9.238678813002214607e-01,4.539466925756057049e-06,5.509921392036175991e-05,-3.827115556725584899e-01
9.238690148171603278e-01,4.455079676549863603e-06,4.994404589448530978e-05,-3.827088200532017259e-01
9.238682325744282942e-01,-1.892669700546461073e-06,4.970532984988877570e-05,-3.827107084543099891e-01
9.238692092700988567e-01,-1.151994880459647724e-06,5.448118099622352472e-05,-3.827083500436279095e-01
9.238681822432062152e-01,4.882265629765835074e-07,5.581127793036918757e-05,-3.827108291170982501e-01
9.238664629913913018e-01,3.482273919481604764e-07,5.420794284558150012e-05,-3.827149796142739202e-01
9.238671367567767856e-01,4.005317524500785406e-06,5.910994666599976723e-05,-3.827133524072639514e-01
9.238654619783892574e-01,6.120871531782017542e-06,6.106415307145551851e-05,-3.827173949498005601e-01
9.238631663682852491e-01,1.826460564013920873e-06,5.420895038102433274e-05,-3.827229374965916420e-01
9.238619354553829766e-01,-4.253166462513862587e-06,5.257539308396983770e-05,-3.827259090189377710e-01
9.238595776926977754e-01,-2.793373419293051000e-07,5.666289871192654068e-05,-3.827315998120723317e-01
9.238595001765924630e-01,8.197290383258833585e-06,6.173794231263926330e-05,-3.827317860521747273e-01
9.238613123761447721e-01,5.567434720072574631e-06,6.397013294580903729e-05,-3.827274113144411016e-01
9.238604435658248626e-01,8.035806332961893889e-07,6.705643855249759694e-05,-3.827295080303392272e-01
9.238625847006702863e-01,-5.307376202384364138e-06,7.047158310487086272e-05,-3.827243389122056416e-01
9.238640515090826844e-01,-3.357846374272074755e-06,6.737820081383968246e-05,-3.827207987268603229e-01
9.238627295025744202e-01,-2.295039669298794955e-06,7.214915276624587787e-05,-3.827239890904219344e-01
9.238634356061198316e-01,-6.067714972055617922e-06,6.802144978088944512e-05,-3.827222853275233927e-01
9.238647361650703660e-01,-5.452280445884198618e-06,7.227744805170127650e-05,-3.827191450879980916e-01
9.238661631639730754e-01,-2.378046587556010687e-06,6.505890492669172615e-05,-3.827157016929970679e-01
9.238655627070407883e-01,-7.459029676512106530e-06,6.759969963185992069e-05,-3.827171506721986916e-01
9.238658789376681391e-01,-1.396159983103473703e-05,6.946929292435813157e-05,-3.827163867850723600e-01
9.238643398200835355e-01,-5.056803218324727912e-06,6.604610530637216746e-05,-3.827201029749309202e-01
9.238653940215324489e-01,-6.228921845988455398e-06,6.836449702102927097e-05,-3.827175577588970978e-01
9.238635012806357683e-01,-9.113826488780770661e-06,6.528548155876735901e-05,-3.827221272101063443e-01
9.238645033163193077e-01,-1.527685280053941525e-05,6.291296539490115599e-05,-3.827197085605429927e-01
9.238650738983572586e-01,-1.233426229248710813e-05,6.565962393638384424e-05,-3.827183308485009317e-01
9.238649742798824560e-01,-7.463178680572815903e-06,6.009108637580742391e-05,-3.827185723638121262e-01
