gyro_x (deg/s),gyro_y (deg/s),gyro_z (deg/s)
3.671030026866523022e-02,-9.275053414340854452e-02,2.420299566061796456e-02
3.917815825753737796e-03,1.770254244990684261e-02,-6.619074673246938545e-02
-1.163311953476818539e-02,-1.138225247719474101e-02,-2.292264145788124041e-02
6.385988671679504458e-02,-4.690093862430586014e-02,-6.469321178071943401e-02
-2.196609574629040506e-03,-7.472369430477415753e-02,-2.995223673240117804e-02
1.628135845259656364e-02,4.651969296831321571e-02,-3.560617770471242310e-02
-4.232891139768642924e-02,2.216189500351037345e-02,-7.409564693259641094e-03
-2.939147719285966839e-02,1.616161792697710280e-03,2.570608266826408458e-02
1.023834014370421028e-02,-5.350802170272973141e-02,-2.668786621366893083e-02
-3.527131774336932438e-03,3.502782671510976456e-03,-3.554622769140101946e-02
3.209485362021297777e-02,-1.664229171255090026e-02,9.478209607265747697e-03
3.478130831683092644e-02,-1.555223946358933948e-02,4.777875108988751188e-03
4.681078149444496683e-02,9.111397338131249635e-02,-4.267550458285169416e-04
-1.804064072033264438e-02,5.172585824721553233e-02,4.344579352428844243e-02
-3.651540792851590278e-02,-4.431570512072362938e-02,3.313744874008980185e-02
-2.259175534077327574e-02,3.581093418058120537e-02,-2.441233490164042633e-02
-2.313630508457785104e-02,-1.640348835705510849e-02,6.785811638405607991e-03
4.443869506809995651e-02,-3.614615380967326624e-02,7.120520685231214453e-02
-1.182545564193391782e-02,1.786551393081008826e-02,8.948805504254175869e-02
-5.674595370370917602e-02,5.397631364924641850e-02,-2.108322696845358127e-02
2.524903857096979370e-02,-5.348101399126228145e-02,-6.931340544239009138e-02
-4.752267391888119474e-02,1.547456761488229249e-02,4.660421902656564780e-02
-3.489431686457314039e-03,-4.400877550300984209e-02,-3.864180204173941341e-02
-2.449237851430628374e-02,4.549990164821223620e-02,5.234236421338761346e-05
-1.432060082078722568e-02,1.541008737543403916e-02,1.875068310104893374e-02
-4.698318341553932992e-02,6.159991642180302068e-02,-1.462350116208026296e-02
2.200454997431710441e-02,9.459143582167960085e-02,-3.379292158807914448e-02
-6.503539835168002659e-02,4.904394706016636241e-02,-7.216421048320705717e-03
-3.013286350416437189e-03,2.720513189302993518e-02,2.890500539536893301e-02
2.133774656568993358e-02,-2.554396735338472849e-02,-3.590517544967162383e-02
6.277604675577810878e-02,1.079975199368960088e-02,1.860814253639601554e-02
2.427441868578992384e-02,3.396051097918843797e-02,-3.449790729265759387e-02
-4.189878549557769782e-02,-9.677922618368545865e-03,-4.813918755975666458e-02
2.170436879259297555e-02,-2.931475921861266543e-02,-1.105766183482140980e-02
-2.791305464649659895e-02,4.963007393217959418e-02,-3.876440799968386332e-03
1.695215775040846695e-02,6.775742438090313902e-02,-3.993571243081429911e-02
-2.459184312815938800e-02,-3.091496152287673965e-02,-9.404723607210767333e-02
6.347688812165293119e-03,-3.755798425131085666e-02,5.412957345093296485e-02
8.401783578525706675e-02,8.997346875767532962e-03,-7.395308448086981325e-03
-4.164697026074038605e-02,2.039738832019172277e-02,1.702076124603657190e-02
-5.908706456965517190e-03,4.166768683192602352e-02,-2.907316713093660576e-02
-1.246480032078853273e-02,-1.435147190787880618e-02,-6.580574436122459125e-02
4.009155046358641589e-02,-2.648772561087035099e-02,4.645307217564111080e-02
5.670518218569280816e-02,-6.867085066572178528e-03,2.200580544165761654e-02
-7.147306687229966482e-03,4.380217460088368930e-02,8.671339776867353563e-03
2.460299043691257723e-02,-3.045393649708934627e-03,2.105926483000551686e-02
5.252088668431220339e-03,-1.097646451402311679e-01,7.272538359308161832e-04
4.382098014784509624e-03,-4.378652187891812070e-02,3.151915912024508964e-02
-2.942322684226621535e-02,-7.102491882855890837e-02,4.514563473841409769e-02
-8.072482533198443999e-02,2.412012685649304183e-02,-7.574973251764523241e-02
2.648851691725349899e-02,-2.140011032867078153e-02,-7.024567556191354048e-03
8.468706875990958047e-03,4.604721592627786242e-02,-1.147144657601057750e-02
-9.095449797217370486e-03,-5.384246204964256155e-02,2.289759796546562975e-02
2.440151604997383220e-02,-3.433261686161499966e-03,1.780004080418001733e-02
-1.151041940564960855e-02,-4.651565512997320379e-04,1.947840936857231017e-02
1.298202112719869517e-01,-1.965910873985317331e-02,1.419897883542749206e-02
-5.015897689571473944e-02,-3.206481402716559320e-02,-3.026982709221611237e-02
-5.067116247331016760e-03,-3.182583857636833713e-02,-8.142305202146105092e-02
3.087484164201471579e-02,-2.341355910657116554e-02,1.008759818327925051e-01
3.386646029879488567e-02,-3.711432300919088878e-02,1.472110146452189003e-02
-4.360751341992519931e-02,-1.689002043030234448e-02,-4.485009628291839433e-03
-1.931722019877413904e-02,6.357680018949847522e-02,3.127044061216446152e-02
-2.651168506637203645e-02,-3.569679613843514121e-02,5.729624436708061902e-02
-4.498471583688967712e-02,9.295872461964945627e-04,8.424179121647824842e-02
-2.917662793442759792e-02,1.967449991853239318e-03,-1.327835357353413133e-02
-9.606331008178647934e-02,-6.936256688542903268e-03,-3.692798675277778053e-02
6.102784386605412253e-02,2.543794378081710994e-02,-3.309601661274801793e-02
3.837287157547113886e-02,-1.788617690456199491e-02,3.150210336721304821e-02
-6.983852363820046427e-02,2.071859687587199184e-02,4.395275381868899052e-03
9.496205414475595089e-03,1.401862819748619492e-03,-2.748834705916331986e-02
-2.395349144785557938e-02,1.192229900535645010e-01,5.530031185543691358e-02
-5.401023369568495186e-03,-8.100665187539633078e-03,3.659200794534286927e-02
3.653242577436049271e-02,-4.607213401936566949e-02,-1.396802532659995738e-02
5.289154175213300196e-02,7.342044975372252411e-03,3.146433764529815713e-02
-4.537169657629433472e-02,2.539263725135322905e-02,-3.107470185350269185e-02
3.239009863360420988e-02,6.076124412205610031e-02,1.210467896677580590e-02
-4.145094911218989708e-02,-9.800264056818646513e-03,-1.727520467219508665e-02
-6.986334120833214388e-03,-6.841264836862735732e-02,-9.422482313194603665e-02
-5.466943916303332318e-02,-4.360829848987134855e-02,1.420934189262775850e-02
-4.015088370519404211e-03,-1.493655751998351940e-02,-6.934632664072357122e-02
-1.531316102826418488e-02,3.396167316005295478e-02,4.329244643494321171e-02
3.621107797034672088e-02,-5.915128240510135471e-02,3.598951951231892099e-02
-5.467725855555577441e-02,6.137701928240405641e-02,9.343738678255132657e-02
-5.123388568283855291e-03,5.727128095111125305e-02,-3.432179615291913038e-02
3.829577129008863989e-02,-4.678058878687686717e-02,-3.882527162224481965e-02
-2.750794810725058683e-03,6.904866349076002434e-03,-7.084296514875806396e-03
3.310883208981046238e-02,-6.100492748109356822e-02,5.581821998431858028e-02
3.983547369984049430e-02,-2.008095560411061412e-03,2.322653191593577679e-02
-6.080802408620737676e-02,2.423105043595604607e-02,-4.202273186957548867e-02
2.658568438884695642e-02,-3.845816093201348713e-03,2.187833984828006784e-02
4.675394543796090006e-03,-4.212372036196706387e-02,1.634251837916285768e-02
-3.877835164618659985e-02,-1.150733161047430737e-03,7.759886455718266463e-02
5.254162408688924785e-02,4.584740200687989486e-02,-2.775709527985031899e-02
1.926003567197205613e-02,2.564566619605072872e-03,6.609717357790059755e-02
-2.359325818395806990e-02,4.204208858116834091e-02,-2.284475644113000484e-02
-1.798551184397645039e-02,-6.376958379104853691e-03,4.052608458931473978e-02
4.516973560999491127e-02,2.703417040781580863e-02,-3.490105325435448325e-02
3.902823391959834437e-02,-1.119327503772452222e-02,-1.317010263071627559e-02
7.920412622388657911e-03,-1.614717927992386989e-02,1.022532945043638647e-01
-2.192922416193649957e-02,-1.042714543462055360e-02,7.858311144216191535e-02
-1.308032422418471501e-02,-6.976109302078728480e-02,-1.238051392541295904e-02
3.775139517239560483e-02,2.919248036211210054e-02,2.682292387721011296e-03
-1.446195114472507287e-02,1.207638160392065507e-01,8.591691489628411338e-02
5.078673818933961137e-02,5.784888472326769199e-02,-1.030359515346573329e-01
3.744727894043239913e-02,-2.761494231607622592e-03,3.243046825360235749e-03
-7.847575618177388135e-02,-3.506667313042996503e-02,1.031029947116214179e-01
2.287904993320203501e-02,2.880587830947559450e-02,3.487609394076605224e-02
-1.390970970036334020e-01,-5.606879814583500855e-03,-4.789216066770560915e-02
1.364979589481223922e-02,2.332554759650182219e-02,-9.718631368020275857e-03
2.778136609326364165e-02,7.620672129049033128e-02,-5.168856888400135546e-02
3.950821616055573415e-02,-1.284849063602801489e-01,-2.332998983752968339e-02
-2.624145428701377819e-03,2.142409118721295622e-02,-9.968589683151830166e-04
-6.358247665248989433e-02,2.846842195161588748e-02,4.911950244261432952e-02
-2.441583347943125301e-02,-6.556750649799313047e-02,1.143067550945400454e-02
-6.771489087270815554e-02,1.646080450185984090e-02,-2.257348472008461997e-03
3.920390273036603035e-02,-1.488883971855256734e-02,7.834164587015760017e-03
-6.026511821490829202e-02,7.769883684735551244e-02,-6.206168812792751954e-02
2.902631134666210783e-02,-1.371366718780010589e-02,2.604766615097150670e-02
-2.961959987962626412e-02,7.920886507682745048e-02,4.088015081623814009e-03
9.559449167466703076e-03,-8.009793559675232322e-02,-2.151718524152298681e-02
-7.580780722234080338e-03,-1.956389676838803451e-02,-1.774821186243521684e-02
4.012877394563806738e-03,-1.500679662781155468e-03,3.626167613844603899e-02
1.324691805081352342e-02,4.082083334554859749e-02,2.321821687350780414e-03
-7.804594437536317708e-02,2.172841828516973439e-02,1.929088638313838228e-02
9.389791167118922977e-02,-3.026757116681806636e-02,-7.209762136341964223e-02
-1.700780838543030152e-02,-2.394061564051835900e-02,-2.327797503129188164e-02
8.014324648449545896e-02,8.337541420071813147e-02,-7.106203051024041935e-03
1.955819247419784621e-02,3.383988041534383151e-02,-4.747423748663454762e-02
-3.269557550467824120e-02,-1.474783702034900175e-02,1.262350874678373237e-02
-8.437855882262226132e-03,-5.538539108201173677e-02,6.953331306392847820e-03
2.195737996366542780e-02,-7.225072262590791217e-02,-3.845878961319684070e-02
2.512761780005609916e-02,-3.520221395668114706e-02,-2.131254584421310438e-02
-5.530755716884547257e-02,-1.978417531970638396e-02,-1.853480375785439629e-02
4.085444098831070986e-02,-1.531157410897195960e-02,-6.457684770465310642e-02
1.262108522963343617e-02,-1.009237442210307312e-01,-1.950330083352584329e-02
1.496721271419913140e-03,-1.485264873985791970e-03,-4.033649328313143601e-02
-8.426052490884659851e-02,3.864202777246283915e-02,-1.734237283525686887e-02
-2.715312999634846708e-02,-5.415463063130539906e-02,3.148066276675834385e-02
-9.092747675899520710e-02,-1.863805431273461363e-02,-2.105538076190369146e-02
-8.147056572178115741e-02,2.116113124816697538e-03,-1.270907112319758642e-02
3.068423100125368397e-02,-5.892929112941208691e-02,2.797360775629363638e-02
-1.154102394648391303e-02,2.599580678609232295e-02,-4.463754917182413684e-02
1.010569672661215390e-01,5.249473927265276701e-02,-4.890239845845156808e-02
-8.627425395626114879e-02,-2.212539578080659555e-02,2.886447549426950782e-02
-8.479189973049013063e-02,-3.696388707739792917e-02,-1.476641429177538364e-02
1.427891850130405538e-02,2.506014771473937322e-02,1.210742288710433233e-02
-3.520510682474656955e-02,5.092719813076061058e-02,3.529960498445357253e-02
-9.421735170704691187e-02,2.708003819143998958e-02,-3.277180715824766499e-02
1.910897777712377774e-02,2.610841266786531611e-02,-8.803611531019184255e-02
5.758894107634236759e-02,6.037464063994735057e-03,-3.224926588425650748e-02
3.367659273057390518e-02,-1.372281695713717040e-02,-2.910622998607081610e-02
-2.818400423896999865e-02,-2.972704685661385626e-02,3.631007403837422515e-02
5.289424059799385791e-02,-8.950061033556386270e-02,-2.463148789912424173e-03
-2.788477087226025591e-03,8.187608524159302459e-02,-7.654228089838944994e-04
2.049384805196464640e-02,-2.663748437306690670e-02,2.816577806101406081e-02
4.126693391428987862e-02,-2.266377376653629094e-02,-6.482969369833785876e-03
-8.570640404296168621e-03,-5.368632126531892174e-02,-2.367156065917097249e-02
5.581557453102199001e-03,-3.401046815002199686e-02,1.364129669050348666e-02
3.519030129467021900e-02,-9.122228508668219979e-03,-5.954477998019130566e-03
-3.343599397089216940e-02,-1.083816388957538302e-03,6.271755409959681171e-03
5.734860031105358524e-02,-2.576565486003446620e-02,-1.434023738186932656e-02
4.379421727004380316e-02,2.915142237450479845e-02,2.402009949575209177e-02
4.317782028201398725e-02,1.018649256642848860e-01,-3.467121470665634163e-03
-3.480129127874161121e-02,-1.049281978668259105e-02,4.269965332311190243e-02
-7.146825643363124980e-02,6.878393267491038354e-02,1.618464903873547203e-02
-2.164307220470644208e-02,5.180019577373621426e-02,-2.148869592626206221e-02
-2.693960804149813856e-02,2.378674210809618439e-02,3.740371267830248925e-02
1.041468374919629451e-02,5.973846447158437378e-02,2.490306172993807243e-02
-1.677944807635024446e-02,-5.981207596395396453e-02,-1.521879357653439097e-02
4.421109309021086647e-02,5.615589879579224730e-02,6.552321617882957139e-02
-7.877185471761612504e-03,1.750701728514237471e-02,6.001829114847681904e-03
-4.908118633482069088e-02,3.778234194081378679e-03,-3.093564664156974939e-02
1.532950945862141846e-02,-1.536540610664649011e-02,-4.116732538289479687e-02
2.877939492467523550e-02,1.265784588442420838e-02,-1.471107793207582226e-02
6.785172514297738156e-02,2.721603826259931871e-02,-8.549147164933489388e-04
2.435284294580151998e-02,-1.360352753873927262e-02,-4.144696792694139986e-02
-1.967514102205531953e-02,1.276143069753772792e-02,-6.473248761882867408e-02
-3.274400671246476685e-02,-1.882729528674786761e-03,1.116886467236458819e-02
2.644302252443845799e-02,-3.914257453097903100e-02,-3.259483714742972271e-02
2.695264616525636439e-02,6.453777934258579305e-03,1.097121104936026829e-03
-6.748759128468791169e-02,2.138589303576657330e-02,-1.644416274593059335e-02
4.689745570971873279e-02,-6.126745488461264773e-03,-1.398834879017714014e-02
-4.241468989542030582e-02,9.608871209226049759e-02,-8.214553357135596576e-03
-3.524287725925150105e-02,-8.907971498550099412e-03,-1.886080328569242348e-02
7.634901574250799183e-02,-4.164316979359764664e-02,-3.909947814533854676e-02
5.402438465515481403e-02,1.052098970444542286e-01,-1.298627171955645844e-02
-1.097575797788221952e-01,-5.011989053558582596e-03,-3.419621257289779531e-02
-5.223461364985990119e-02,4.251787593225139078e-02,-1.967143912512408013e-02
5.846066571091373953e-02,-3.494838379740381612e-02,-5.911225494830520122e-02
2.719446074897288040e-02,-3.527623537421606392e-02,9.217986708549490149e-02
4.543765781264141185e-02,3.035710470900295291e-02,-2.625616348321688914e-02
7.162392144599505350e-02,-8.322193466157888631e-02,5.082356402614580937e-02
-3.972879290940672242e-02,7.455213439278171594e-02,-1.891857328403289198e-02
-1.115786550297833898e-02,5.936114222390959094e-02,2.580393659779789406e-02
2.163805949310594265e-02,-4.556200073790045088e-03,-1.578347819047703701e-02
-1.081263297066035675e-02,-1.055125266399688094e-01,3.693208479194565186e-02
-4.806188817585523021e-03,-9.106025485946307729e-03,-4.441244003760843641e-03
-3.979798065948664254e-02,3.459755382594804224e-02,-1.716422039155589968e-02
-2.666514527012791083e-02,2.808103828309121627e-02,-3.331767558613319465e-03
