ref_Yaw (deg),ref_Pitch (deg),ref_Roll (deg)
0.000000000000000000e+00,0.000000000000000000e+00,-7.193897747633687345e+01
0.000000000000000000e+00,0.000000000000000000e+00,-7.203378530230594379e+01
0.000000000000000000e+00,0.000000000000000000e+00,-7.212809545302697245e+01
0.000000000000000000e+00,0.000000000000000000e+00,-7.222191054094935225e+01
0.000000000000000000e+00,0.000000000000000000e+00,-7.231523316480905805e+01
0.000000000000000000e+00,0.000000000000000000e+00,-7.240806590970035472e+01
0.000000000000000000e+00,0.000000000000000000e+00,-7.250041134714766144e+01
0.000000000000000000e+00,0.000000000000000000e+00,-7.259227203517667704e+01
0.000000000000000000e+00,0.000000000000000000e+00,-7.268365051838520685e+01
0.000000000000000000e+00,0.000000000000000000e+00,-7.277454932801370546e+01
0.000000000000000000e+00,0.000000000000000000e+00,-7.286497098201535039e+01
0.000000000000000000e+00,0.000000000000000000e+00,-7.295491798512578896e+01
0.000000000000000000e+00,0.000000000000000000e+00,-7.304439282893264362e+01
0.000000000000000000e+00,0.000000000000000000e+00,-7.313339799194432089e+01
0.000000000000000000e+00,0.000000000000000000e+00,-7.322193593965891978e+01
0.000000000000000000e+00,0.000000000000000000e+00,-7.331000912463217389e+01
0.000000000000000000e+00,0.000000000000000000e+00,-7.339761998654581987e+01
0.000000000000000000e+00,0.000000000000000000e+00,-7.348477095227480049e+01
0.000000000000000000e+00,0.000000000000000000e+00,-7.357146443595475205e+01
0.000000000000000000e+00,0.000000000000000000e+00,-7.365770283904876692e+01
0.000000000000000000e+00,0.000000000000000000e+00,-7.374348855041381512e+01
0.000000000000000000e+00,0.000000000000000000e+00,-7.382882394636716583e+01
0.000000000000000000e+00,0.000000000000000000e+00,-7.391371139075198471e+01
0.000000000000000000e+00,0.000000000000000000e+00,-7.399815323500297382e+01
0.000000000000000000e+00,0.000000000000000000e+00,-7.408215181821132944e+01
0.000000000000000000e+00,0.000000000000000000e+00,-7.416570946718977098e+01
0.000000000000000000e+00,0.000000000000000000e+00,-7.424882849653675976e+01
0.000000000000000000e+00,0.000000000000000000e+00,-7.433151120870077477e+01
0.000000000000000000e+00,0.000000000000000000e+00,-7.441375989404403413e+01
0.000000000000000000e+00,0.000000000000000000e+00,-7.449557683090597493e+01
0.000000000000000000e+00,0.000000000000000000e+00,-7.457696428566622160e+01
0.000000000000000000e+00,0.000000000000000000e+00,-7.465792451280762521e+01
0.000000000000000000e+00,0.000000000000000000e+00,-7.473845975497852123e+01
0.000000000000000000e+00,0.000000000000000000e+00,-7.481857224305481679e+01
0.000000000000000000e+00,0.000000000000000000e+00,-7.489826419620193576e+01
0.000000000000000000e+00,0.000000000000000000e+00,-7.497753782193626648e+01
0.000000000000000000e+00,0.000000000000000000e+00,-7.505639531618615479e+01
0.000000000000000000e+00,0.000000000000000000e+00,-7.513483886335302486e+01
0.000000000000000000e+00,0.000000000000000000e+00,-7.521287063637149117e+01
0.000000000000000000e+00,0.000000000000000000e+00,-7.529049279676992512e+01
0.000000000000000000e+00,0.000000000000000000e+00,-7.536770749473015485e+01
0.000000000000000000e+00,0.000000000000000000e+00,-7.544451686914700872e+01
0.000000000000000000e+00,0.000000000000000000e+00,-7.552092304768754616e+01
0.000000000000000000e+00,0.000000000000000000e+00,-7.559692814685023166e+01
0.000000000000000000e+00,0.000000000000000000e+00,-7.567253427202319926e+01
0.000000000000000000e+00,0.000000000000000000e+00,-7.574774351754288659e+01
0.000000000000000000e+00,0.000000000000000000e+00,-7.582255796675180193e+01
0.000000000000000000e+00,0.000000000000000000e+00,-7.589697969205649031e+01
0.000000000000000000e+00,0.000000000000000000e+00,-7.597101075498463274e+01
0.000000000000000000e+00,0.000000000000000000e+00,-7.604465320624248648e+01
0.000000000000000000e+00,0.000000000000000000e+00,-7.611790908577147263e+01
0.000000000000000000e+00,0.000000000000000000e+00,-7.619078042280465013e+01
0.000000000000000000e+00,0.000000000000000000e+00,-7.626326923592307594e+01
0.000000000000000000e+00,0.000000000000000000e+00,-7.633537753311169638e+01
0.000000000000000000e+00,0.000000000000000000e+00,-7.640710731181492577e+01
0.000000000000000000e+00,0.000000000000000000e+00,-7.647846055899194084e+01
0.000000000000000000e+00,0.000000000000000000e+00,-7.654943925117173364e+01
0.000000000000000000e+00,0.000000000000000000e+00,-7.662004535450795117e+01
0.000000000000000000e+00,0.000000000000000000e+00,-7.669028082483335140e+01
0.000000000000000000e+00,0.000000000000000000e+00,-7.676014760771373346e+01
0.000000000000000000e+00,0.000000000000000000e+00,-7.682964763850226575e+01
0.000000000000000000e+00,0.000000000000000000e+00,-7.689878284239267714e+01
0.000000000000000000e+00,0.000000000000000000e+00,-7.696755513447280350e+01
0.000000000000000000e+00,0.000000000000000000e+00,-7.703596641977772208e+01
0.000000000000000000e+00,0.000000000000000000e+00,-7.710401859334228902e+01
0.000000000000000000e+00,0.000000000000000000e+00,-7.717171354025366270e+01
0.000000000000000000e+00,0.000000000000000000e+00,-7.723905313570381281e+01
0.000000000000000000e+00,0.000000000000000000e+00,-7.730603924504109159e+01
0.000000000000000000e+00,0.000000000000000000e+00,-7.737267372382217445e+01
0.000000000000000000e+00,0.000000000000000000e+00,-7.743895841786317646e+01
0.000000000000000000e+00,0.000000000000000000e+00,-7.750489516329110984e+01
0.000000000000000000e+00,0.000000000000000000e+00,-7.757048578659470195e+01
0.000000000000000000e+00,0.000000000000000000e+00,-7.763573210467457386e+01
0.000000000000000000e+00,0.000000000000000000e+00,-7.770063592489414361e+01
0.000000000000000000e+00,0.000000000000000000e+00,-7.776519904512929315e+01
0.000000000000000000e+00,0.000000000000000000e+00,-7.782942325381836213e+01
0.000000000000000000e+00,0.000000000000000000e+00,-7.789331033001160165e+01
0.000000000000000000e+00,0.000000000000000000e+00,-7.795686204342051440e+01
0.000000000000000000e+00,0.000000000000000000e+00,-7.802008015446686784e+01
0.000000000000000000e+00,0.000000000000000000e+00,-7.808296641433132379e+01
0.000000000000000000e+00,0.000000000000000000e+00,-7.814552256500221006e+01
0.000000000000000000e+00,0.000000000000000000e+00,-7.820775033932343945e+01
0.000000000000000000e+00,0.000000000000000000e+00,-7.826965146104291193e+01
0.000000000000000000e+00,0.000000000000000000e+00,-7.833122764485990785e+01
0.000000000000000000e+00,0.000000000000000000e+00,-7.839248059647282219e+01
0.000000000000000000e+00,0.000000000000000000e+00,-7.845341201262614561e+01
0.000000000000000000e+00,0.000000000000000000e+00,-7.851402358115787194e+01
0.000000000000000000e+00,0.000000000000000000e+00,-7.857431698104582551e+01
0.000000000000000000e+00,0.000000000000000000e+00,-7.863429388245445750e+01
0.000000000000000000e+00,0.000000000000000000e+00,-7.869395594678103123e+01
0.000000000000000000e+00,0.000000000000000000e+00,-7.875330482670149479e+01
0.000000000000000000e+00,0.000000000000000000e+00,-7.881234216621658106e+01
0.000000000000000000e+00,0.000000000000000000e+00,-7.887106960069706929e+01
0.000000000000000000e+00,0.000000000000000000e+00,-7.892948875692914612e+01
0.000000000000000000e+00,0.000000000000000000e+00,-7.898760125315955349e+01
0.000000000000000000e+00,0.000000000000000000e+00,-7.904540869914035284e+01
0.000000000000000000e+00,0.000000000000000000e+00,-7.910291269617353294e+01
0.000000000000000000e+00,0.000000000000000000e+00,-7.916011483715523411e+01
0.000000000000000000e+00,0.000000000000000000e+00,-7.921701670662024242e+01
0.000000000000000000e+00,0.000000000000000000e+00,-7.927361988078540378e+01
0.000000000000000000e+00,0.000000000000000000e+00,-7.932992592759364925e+01
0.000000000000000000e+00,0.000000000000000000e+00,-7.938593640675733809e+01
0.000000000000000000e+00,0.000000000000000000e+00,-7.944165286980121721e+01
0.000000000000000000e+00,0.000000000000000000e+00,-7.949707686010583529e+01
0.000000000000000000e+00,0.000000000000000000e+00,-7.955220991294991961e+01
0.000000000000000000e+00,0.000000000000000000e+00,-7.960705355555315066e+01
0.000000000000000000e+00,0.000000000000000000e+00,-7.966160930711828314e+01
0.000000000000000000e+00,0.000000000000000000e+00,-7.971587867887332379e+01
0.000000000000000000e+00,0.000000000000000000e+00,-7.976986317411339655e+01
0.000000000000000000e+00,0.000000000000000000e+00,-7.982356428824243721e+01
0.000000000000000000e+00,0.000000000000000000e+00,-7.987698350881447595e+01
0.000000000000000000e+00,0.000000000000000000e+00,-7.993012231557483460e+01
0.000000000000000000e+00,0.000000000000000000e+00,-7.998298218050140918e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.003556456784511397e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.008787093417046776e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.013990272839620843e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.019166139183521125e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.024314835823435033e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.029436505381450218e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.034531289730971082e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.039599330000675081e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.044640766578407920e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.049655739115080166e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.054644386528525501e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.059606847007361807e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.064543258014811045e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.069453756292506341e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.074338477864290553e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.079197558039959404e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.084031131419044414e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.088839331894509144e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.093622292656480965e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.098380146195927409e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.103113024308332513e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.107821058097339062e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.112504377978403625e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.117163113682364894e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.121797394259095881e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.126407348081018256e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.130993102846707643e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.135554785584406545e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.140092522655542950e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.144606439758238992e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.149096661930785501e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.153563313555115144e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.158006518360231496e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.162426399425655177e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.166823079184823087e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.171196679428484799e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.175547321308066273e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.179875125339033559e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.184180211404232352e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.188462698757211911e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.192722706025517709e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.196960351213975571e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.201175751707985739e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.205369024276733114e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.209540285076475641e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.213689649653701963e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.217817232948375761e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.221923149297113298e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.226007512436324021e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.230070435505402315e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.234112031049812686e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.238132411024261614e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.242131686795751477e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.246109969146694141e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.250067368277969138e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.254003993811980422e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.257919954795681861e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.261815359703616934e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.265690316440907282e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.269544932346245503e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.273379314194876599e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.277193568201548146e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.280987800023450518e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.284762114763154273e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.288516616971506323e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.292251410650533217e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.295966599256333041e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.299662285701928965e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.303338572360112835e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.306995561066295863e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.310633353121329492e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.314252049294297819e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.317851749825321406e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.321432554428332651e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.324994562293827016e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.328537872091622773e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.332062581973596593e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.335568789576386450e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.339056592024105896e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.342526085931044122e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.345977367404324809e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.349410532046573508e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.352825674958572222e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.356222890741891263e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.359602273501508307e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.362963916848417512e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.366307913902207360e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.369634357293666937e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.372943339167335353e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.376234951184048327e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.379509284523506096e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.382766429886751780e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.386006477498730760e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.389229517110759105e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.392435638003033205e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.395624928987078306e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.398797478408224038e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.401953374148050102e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.405092703626819173e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.408215553805902687e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.411322011190169690e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.414412161830415471e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.417486091325723407e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.420543884825833914e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.423585627033524759e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.426611402206928858e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.429621294161886169e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.432615386274272851e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.435593761482277841e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.438556502288740546e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.441503690763418888e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.444435408545244570e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.447351736844616710e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.450252756445622992e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.453138547708313411e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.456009190570875944e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.458864764551896087e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.461705348752539635e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.464531021858746840e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.467341862143398146e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.470137947468512607e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.472919355287385201e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.475686162646724142e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.478438446188809507e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.481176282153586499e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.483899746380812701e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.486608914312124341e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.489303860993148021e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.491984661075571239e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.494651388819221438e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.497304118094093894e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.499942922382429344e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.502567874780740453e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.505179048001832598e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.507776514376813282e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.510360345857107234e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.512930614016444508e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.515487390052835792e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.518030744790567610e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.520560748682129315e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.523077471810191241e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.525580983889544484e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.528071354269013682e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.530548651933405324e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.533012945505387847e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.535464303247422890e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.537902793063628337e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.540328482501678309e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.542741438754680416e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.545141728662996172e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.547529418716159455e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.549904575054641498e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.552267263471745196e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.554617549415407041e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.556955497989993376e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.559281173958132172e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.561594641742472334e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.563895965427505530e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.566185208761325498e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.568462435157381663e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.570727707696251230e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.572981089127388543e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.575222641870847440e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.577452428019026343e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.579670509338376405e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.581876947271118183e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.584071802936959728e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.586255137134740778e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.588427010344180701e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.590587482727501367e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.592736614131129613e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.594874464087324384e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.597001091815859297e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.599116556225631314e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.601220915916314880e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.603314229179970596e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.605396554002675202e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.607467948066103247e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.609528468749157071e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.611578173129534264e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.613617117985302229e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.615645359796506852e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.617662954746690218e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.619669958724482228e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.621666427325129689e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.623652415852055242e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.625627979318356608e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.627593172448374048e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.629548049679161181e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.631492665162029709e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.633427072764034449e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.635351326069454103e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.637265478381297612e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.639169582722765028e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.641063691838729710e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.642947858197172195e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.644822133990678026e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.646686571137828992e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.648541221284703795e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.650386135806245136e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.652221365807730535e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.654046962126162157e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.655862975331687892e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.657669455728998287e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.659466453358707838e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.661254017998771815e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.663032199165824920e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.664801046116595273e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.666560607849226017e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.668310933104673666e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.670052070368018349e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.671784067869852208e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.673506973587564062e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.675220835246706486e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.676925700322318846e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.678621616040203435e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.680308629378282603e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.681986787067862110e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.683656135594952730e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.685316721201533596e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.686968589886855341e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.688611787408703435e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.690246359284661537e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.691872350793381941e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.693489806975833289e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.695098772636551132e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.696699292344881371e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.698291410436203819e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.699875171013175645e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.701450617946947830e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.703017794878363134e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.704576745219203815e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.706127512153348391e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.707670138637998036e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.709204667404867450e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.710731140961345886e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.712249601591699388e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.713760091358217608e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.715262652102408936e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.716757325446123161e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.718244152792748025e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.719723175328311982e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.721194434022660857e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.722657969630556352e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.724113822692849851e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.725562033537569562e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.727002642281048850e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.728435688829033268e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.729861212877808896e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.731279253915268157e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.732689851222025368e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.734093043872492501e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.735488870735979106e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.736877370477745330e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.738258581560101845e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.739632542243441549e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.740999290587325277e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.742358864451523459e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.743711301497076249e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.745056639187329495e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.746394914788960762e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.747726165373033780e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.749050427816017361e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.750367738800788686e+01
