gyro_x (deg/s),gyro_y (deg/s),gyro_z (deg/s)
4.541957633850878251e-01,4.850642970472790472e-01,4.527740397660432459e-01
4.309471858227951202e-01,4.851748745063318435e-01,5.235397578009772790e-01
5.616405440506458957e-01,5.403240328762572986e-01,4.384094481584779879e-01
4.776533040341660596e-01,4.884235940053338609e-01,5.515094520541525824e-01
4.265164414237627155e-01,4.687337559019368882e-01,5.104958122276407328e-01
4.550261584731774001e-01,5.395308303922167203e-01,4.592019333342238774e-01
5.327081471362152820e-01,4.687622534592735257e-01,4.820312220916735391e-01
5.051408971317788987e-01,5.375590922079154232e-01,4.389646057921274824e-01
5.030048876898920440e-01,4.827269055047423429e-01,5.422457659138454344e-01
4.411423001497941088e-01,5.409358849844366768e-01,5.301054053372492580e-01
4.398305958920155634e-01,4.812009708416716269e-01,5.062387030245488750e-01
5.332474824798133506e-01,5.237768317622402137e-01,5.245747265237842294e-01
5.349453814626844439e-01,5.128213367215076479e-01,5.088896580046906593e-01
5.033795924630301011e-01,5.541443235975693771e-01,4.559245308298538468e-01
4.606297739396614244e-01,4.648919998385283581e-01,4.798959354878230554e-01
4.676403398888286378e-01,5.661824003504316583e-01,5.061195373779814322e-01
4.876475587646220133e-01,4.845502609691546003e-01,4.880756761797471754e-01
4.339229713911079700e-01,4.437957504141536447e-01,5.301020124631478092e-01
4.127480466900278477e-01,5.005725994858081229e-01,6.028264037249275731e-01
5.292093082506797996e-01,4.828156039139609446e-01,5.347320917770583826e-01
5.482307487904719556e-01,5.870838410359804360e-01,4.767884559365494490e-01
5.254067789983323244e-01,5.257740757703276424e-01,4.749145038466879853e-01
4.772757556211744134e-01,5.047199075000823321e-01,5.432395351997333366e-01
4.783572921143487422e-01,4.930470819766288870e-01,4.806192815665389362e-01
4.785781657717358972e-01,5.105191073648240874e-01,4.991549500790141702e-01
5.160742278150644013e-01,4.562041090052095238e-01,4.823913717036536486e-01
4.817093474907310768e-01,5.063155915860277911e-01,4.381285309941385653e-01
5.175046351256914479e-01,4.760535331222104372e-01,5.587005855241535812e-01
5.322028728550081134e-01,4.597848129434889408e-01,4.834429533890517994e-01
4.979287113120468566e-01,4.725517979878789410e-01,4.996676097619756063e-01
4.533730803117269059e-01,5.146843519830802682e-01,5.050233189709294468e-01
4.937381260381965009e-01,4.985603393641044323e-01,4.498902089701576346e-01
4.070352397527122745e-01,4.336124478043182906e-01,4.949155370321761671e-01
4.964485224439714739e-01,4.815520229478646996e-01,5.353454765314148434e-01
4.585079161220488309e-01,4.955623455319910775e-01,4.871586220538116074e-01
5.003015414502931524e-01,5.652952833247774089e-01,5.362024346666929286e-01
5.381917138005853918e-01,4.203115598079973925e-01,5.057916476253134785e-01
5.701957191496108690e-01,4.861132658522324679e-01,5.281781685744864063e-01
4.505272918247305025e-01,4.967464218164939771e-01,4.835933229517722087e-01
5.078661277710277977e-01,4.420454161853050734e-01,4.778318748383793002e-01
5.023983025916598510e-01,5.241875040371631878e-01,4.911741763904137748e-01
5.182837608096224624e-01,4.750732839013734887e-01,3.872404958262701813e-01
5.005299305476581528e-01,4.473028959154099482e-01,4.560505779749465249e-01
4.575814459066711026e-01,6.051314147828191770e-01,5.338974742762059300e-01
4.234542559886761426e-01,4.885116315123910757e-01,5.637496296675251761e-01
4.938109519198959907e-01,5.084403443027079028e-01,5.394557959713952577e-01
4.425267629455962304e-01,4.751774150268507912e-01,4.988025172132162233e-01
4.579336924626963290e-01,5.526956039278946298e-01,4.980765944109299403e-01
4.436119164130597481e-01,4.196146886137866461e-01,5.648517646871974440e-01
5.460813974090370504e-01,4.592701745136310021e-01,4.795811332180064390e-01
6.006255713455297407e-01,5.436585475477607732e-01,4.129293958312848511e-01
4.852149982525552074e-01,4.460137602587055383e-01,4.971553995573054219e-01
5.353429156897470120e-01,4.403821916042645612e-01,5.202830483561273756e-01
4.244013870212353101e-01,5.198294957656786064e-01,5.576235252625888483e-01
4.990871300563799462e-01,5.136266884773146302e-01,5.243746554802350968e-01
