gps_x (m),gps_y (m),gps_z (m),gps_vx (m/s),gps_vy (m/s),gps_vz (m/s)
-2.707028692202984821e+06,4.688710124918588437e+06,3.360438568283270579e+06,1.255018784849671991e-02,-5.790958058350546139e-02,-7.949244098080288090e-03
-2.707016145180671941e+06,4.688709659117963165e+06,3.360431260344620328e+06,-5.480280224818269430e-02,1.437710229282803493e-03,6.010941097931708083e-02
-2.707022319340385962e+06,4.688710853880282491e+06,3.360430316555822734e+06,-7.606438754965066940e-02,-8.179368818634458194e-02,-1.873826030286365046e-02
-2.707030268329311628e+06,4.688715746033209376e+06,3.360439524720664136e+06,-3.337421062230776919e-02,2.588995717771720717e-02,-3.973134165177370086e-02
-2.707021820417591371e+06,4.688716417509852909e+06,3.360416522255167365e+06,-2.801152723068506961e-02,-1.078435980597155369e-01,-1.900925844139041490e-02
-2.707026579819603823e+06,4.688712602237923071e+06,3.360440223491104320e+06,-3.812791922173081743e-02,1.335121926321779055e-02,-1.261028852059683202e-03
-2.707025895301491022e+06,4.688715076959486119e+06,3.360422991509519517e+06,1.371615905376254996e-01,-1.883178406110488576e-02,3.240055885429699023e-02
-2.707024905793165322e+06,4.688711537836670876e+06,3.360438476666536182e+06,-1.857422902789594016e-02,-9.173593554874660827e-03,2.140953273706916460e-02
-2.707034037777557969e+06,4.688711604175440967e+06,3.360445194526522886e+06,-4.221622456455469130e-02,-1.204141771689575674e-02,8.128407516699566460e-02
-2.707032323658222798e+06,4.688705586737459525e+06,3.360427362045427319e+06,-4.939428312249282554e-02,-2.571579636953574832e-02,5.575065531370875654e-02
-2.707034450826950371e+06,4.688717012499893084e+06,3.360429082960953936e+06,4.942987810008522831e-02,-5.296989115519563918e-02,-6.694584304781698095e-03
-2.707028686470618006e+06,4.688703798871394247e+06,3.360435719350631349e+06,5.560058509798159604e-02,-4.150505074170563607e-02,4.017739230758327063e-02
