accel_x (m/s^2),accel_y (m/s^2),accel_z (m/s^2)
1.077499019473131270e+01,9.795801565965467361e-02,8.534145574794355094e-02
1.078421209960696991e+01,1.062234570414172657e-01,1.006209012059112867e-01
1.077000797803738763e+01,8.811613550663273398e-02,8.480118993583077303e-02
1.077271213563172125e+01,9.509813819807062807e-02,9.955664663881336196e-02
1.077579926477773142e+01,1.028446887798126763e-01,9.585738809257743354e-02
1.077556545824407230e+01,1.014554992427568053e-01,9.077680784883879195e-02
1.077953188503575888e+01,9.768655895250402676e-02,9.417686536565458844e-02
1.077549861690714117e+01,1.009660458788033122e-01,9.845446554698442099e-02
1.077533474154449422e+01,8.833505191059097539e-02,1.001082553198995723e-01
1.078088108940315237e+01,1.049768764041872637e-01,1.037767393768728591e-01
1.077599429076896698e+01,1.010490745911037519e-01,1.075591006251426229e-01
1.078210078745892098e+01,9.147424254569783142e-02,9.109769100927232743e-02
1.077960481296364392e+01,9.413366291224530003e-02,9.667535765809744108e-02
1.077379845192917607e+01,1.060301145831021308e-01,1.039386376173759979e-01
1.077846268006781472e+01,9.347034400591008874e-02,1.034981780273973723e-01
1.076649340683737499e+01,1.029832074292898469e-01,1.033123532473353978e-01
1.077345502075045403e+01,1.036001884159633984e-01,8.954585423425298618e-02
1.077487669407140380e+01,9.482701222607158031e-02,9.591925143019365552e-02
1.077422510458235472e+01,9.869760022252190013e-02,1.007515625620519911e-01
1.076704242323744509e+01,9.578559878614982537e-02,9.540803462335879781e-02
1.077429033709280937e+01,1.079838546819424649e-01,9.670414487744219412e-02
1.076678212007960056e+01,1.030121418307489572e-01,9.866534477015444227e-02
1.077759287751132256e+01,1.004519817280501021e-01,1.050303486460627406e-01
1.077284831776968410e+01,9.021569342961396898e-02,9.345301388935599307e-02
1.076890583312589378e+01,9.906227792267066623e-02,1.008114817255315460e-01
1.076438108869922949e+01,1.021527506738850177e-01,1.013851285231546079e-01
1.078145583126300444e+01,9.915983970086951482e-02,1.090430907309705710e-01
1.077726319355151752e+01,9.454510089292623987e-02,1.012965161449496942e-01
1.077573263258427083e+01,9.697750460015581997e-02,9.586866691195099210e-02
1.077802176127535461e+01,9.870264233596798276e-02,1.035294942626961562e-01
1.077349508426442881e+01,1.057563766908905523e-01,9.743683049627131776e-02
1.077324881739495233e+01,1.038639931639340763e-01,9.988768157293140271e-02
1.077254307430532343e+01,9.786362294141463802e-02,9.321675531785798829e-02
1.077914330886504146e+01,9.999384503272766567e-02,9.859196936800444788e-02
1.076843552971485707e+01,9.385940815203182297e-02,9.904034472983519466e-02
1.078039220896279105e+01,9.300520237148977853e-02,9.578536379447541438e-02
1.077982818662850661e+01,1.039338018256323048e-01,1.053505669806938244e-01
1.078008286876210065e+01,1.026972185272371219e-01,1.022520065617473356e-01
1.076802367607710664e+01,1.023518545516053369e-01,9.759959593722968008e-02
1.077491892390596639e+01,9.648285035220958983e-02,9.751526138843236158e-02
1.076987053331928834e+01,9.804715254073863295e-02,1.079399618425114227e-01
1.077389072322831964e+01,1.069071156807876316e-01,1.040729777790962152e-01
1.077967632543645671e+01,1.021217411713429141e-01,1.006437719033666384e-01
1.077012119172943727e+01,9.534955020406349346e-02,9.414463590325601594e-02
1.078148332429285539e+01,1.042421921244607169e-01,1.028138054149274200e-01
1.077091135105334807e+01,9.951664104938880151e-02,9.255782855971612932e-02
1.077257890654627204e+01,9.760334126241074215e-02,1.009822945525655491e-01
1.076760399003186741e+01,9.259409239862143037e-02,1.010950578448236714e-01
1.077944426770110020e+01,1.017090110826691512e-01,9.977383927284280696e-02
1.077266523653314145e+01,9.220614319236862533e-02,9.384337644654473787e-02
1.077369075497656503e+01,9.717861160558030620e-02,1.021728245948658603e-01
1.076996143191231070e+01,1.024836726983990726e-01,9.930872313818167596e-02
1.077380303042837184e+01,1.018533678851857582e-01,9.831650080325782248e-02
1.077973894307199565e+01,9.890439704133052734e-02,1.050581155955252199e-01
1.076961529359387804e+01,1.007508287403538066e-01,8.777406208893882844e-02
1.078275996457144181e+01,9.879986417390022868e-02,9.800782189841956982e-02
1.077502441912487541e+01,1.026933161192135069e-01,1.015393604116865967e-01
1.077711516066202968e+01,9.675421581296424212e-02,9.773840731389354941e-02
1.077588781328212342e+01,9.818223120652423697e-02,1.065331882972763294e-01
1.077287869518212560e+01,1.074257406477867050e-01,1.053863417337184694e-01
1.077233104671386954e+01,1.062598763411967961e-01,1.029934903828355758e-01
1.077786200825866025e+01,1.023271920253708001e-01,9.687628797388851687e-02
1.077324331691154491e+01,9.905436662410754822e-02,9.259898602484892272e-02
1.076756326153047638e+01,1.035976875900436606e-01,1.041987367640103551e-01
1.077181630573051230e+01,1.062320237524196631e-01,9.780173179190293498e-02
1.077242899340482296e+01,9.584241609165837505e-02,9.831576137108470614e-02
1.077662752493040976e+01,1.006279619538270054e-01,9.878120730157184670e-02
1.076875365604918500e+01,1.033478636610398460e-01,1.046234460292784774e-01
1.077446669837678606e+01,1.039276927292566988e-01,9.812824338278713920e-02
1.077998630089260423e+01,9.768691625879302731e-02,9.969466939132491656e-02
1.077917172833118542e+01,1.045975386846770411e-01,9.393356542354286409e-02
1.076644554644247265e+01,9.850497801784954821e-02,1.048968146401993706e-01
1.076577879995305587e+01,1.004371664395009855e-01,1.046795982899442479e-01
1.076751790373219997e+01,1.015847893844210453e-01,9.315222951545046315e-02
1.077737197885292808e+01,9.873320162418575130e-02,1.109664305170532939e-01
1.077429029666253335e+01,9.504061626413486119e-02,9.365485051206055844e-02
1.077290698235514377e+01,9.916674680055752311e-02,1.065455022888082692e-01
1.077651213880812797e+01,1.005160718266674136e-01,9.132529188431377787e-02
1.076823925453000719e+01,1.021244960311993299e-01,1.092638990607242011e-01
1.077714779001684242e+01,1.015254431877962576e-01,1.012706176491933868e-01
1.078260794677554557e+01,9.773591853608132318e-02,9.513551154712038271e-02
1.077265641739851532e+01,1.014412158764406852e-01,9.990467633001927361e-02
1.077803001657616022e+01,9.142757650388887158e-02,1.075940652857256402e-01
1.077848818753988347e+01,1.061143542657264904e-01,9.238728547661578805e-02
1.077715906107778210e+01,9.790477621576552936e-02,1.039981289065475961e-01
1.076615277776270574e+01,9.664011049143590715e-02,9.240588435805886791e-02
1.077318822563929146e+01,8.986369659060250425e-02,1.012333033222522077e-01
1.078308296923901821e+01,1.089520360872635596e-01,1.036422521773590899e-01
1.077601643100378936e+01,8.787919026515599030e-02,1.050340387314074309e-01
1.077686080938805624e+01,8.982531690164531624e-02,1.023602445065326938e-01
1.077158406295528970e+01,1.030385946179765977e-01,1.010253353264693732e-01
1.076230935012013212e+01,9.509756201874192127e-02,9.384197392439805330e-02
1.077662164141112378e+01,9.819559331474085606e-02,9.975314222697312383e-02
1.078059047690573102e+01,9.881022772308532820e-02,9.939242704565974529e-02
1.077805368722245127e+01,9.971329249386629012e-02,9.405629948819131669e-02
1.077439532258903654e+01,9.258392127593854937e-02,9.432195333980451790e-02
1.077109995773284368e+01,1.048456963381519391e-01,1.043127550513116703e-01
1.078219052577644632e+01,9.336105046283239839e-02,9.537543924788302596e-02
1.076846325775106195e+01,9.181982337578740994e-02,8.917172917283565370e-02
1.078152196171365595e+01,9.020583361880293860e-02,9.012482458781662098e-02
1.077938716246102935e+01,9.400305761699113971e-02,9.911743856181981505e-02
1.077155781230176501e+01,9.264830380008982902e-02,9.316681027379283830e-02
1.077271995547887506e+01,9.761789898718384317e-02,1.129570854625416981e-01
1.077869022025798174e+01,9.981444122831321930e-02,9.410256052374257885e-02
1.077388743690829997e+01,9.072648176791839325e-02,9.350105882743525720e-02
1.077599118855220262e+01,9.317698935649271208e-02,9.661831763884655422e-02
1.077437118548455075e+01,9.944142902840510945e-02,9.696349168524651119e-02
1.078359058556521433e+01,1.004040145792054195e-01,9.715775612852729781e-02
1.077209573618528893e+01,9.818365793132197150e-02,9.623530394638402097e-02
1.077049275203115997e+01,9.187414277195377066e-02,9.878773117795348890e-02
1.077109275150439593e+01,9.040145100831734060e-02,9.427559748443310739e-02
1.076719514997645710e+01,9.705013317322841448e-02,1.036320888330809764e-01
1.076832479452284019e+01,9.782045176997911096e-02,1.031095357927929168e-01
1.077136087116828556e+01,1.013507121542250727e-01,9.923099444315271189e-02
1.077482641091627968e+01,9.591994220359204015e-02,9.887859719164117378e-02
1.077186961900923556e+01,8.697196477411096860e-02,1.041353065437691100e-01
1.077812968706480312e+01,1.051411556730197927e-01,9.020072754002511628e-02
1.076918215346882590e+01,9.496561556730442888e-02,9.239824982733901848e-02
1.076995539872523544e+01,9.427035906494815598e-02,1.038617376435922446e-01
1.078407460965502374e+01,1.014994352578809517e-01,8.825061927186186872e-02
1.077235614508934169e+01,9.516478443427028866e-02,9.439464838825366300e-02
1.077660346895854282e+01,1.010899486365146871e-01,9.579150293804715444e-02
1.077551492398762178e+01,9.672874375204926212e-02,9.522352398506346571e-02
1.077403997130082480e+01,1.005413504342027586e-01,8.654524507095814889e-02
1.078097579282777296e+01,1.010134169979598762e-01,1.013458453849980234e-01
1.077728750672456393e+01,1.045130587309796855e-01,9.514485931022531595e-02
1.077898762339770755e+01,9.811144700852554579e-02,1.058989737984666613e-01
1.077418676100021422e+01,9.360104457466651706e-02,8.849884391134713035e-02
1.077230081408630369e+01,1.013015988785792854e-01,9.347844943218143465e-02
1.077799785331761129e+01,8.874930386724340370e-02,1.016132358286214732e-01
1.078027925223131689e+01,1.065956837291478776e-01,9.893287606388383171e-02
1.078154286585385790e+01,1.004138930404915725e-01,1.002082747801742169e-01
1.077302795842415151e+01,8.727479880317920435e-02,9.409963033031802648e-02
1.077662731020664921e+01,9.403499612146071218e-02,9.929644164822377939e-02
1.077306465815588687e+01,1.075890890245834314e-01,9.189796012998333041e-02
1.076940922815106561e+01,1.096120486972585184e-01,1.052275530021722361e-01
1.077120528634311114e+01,8.857615926360142000e-02,1.074326079759092695e-01
1.077069877507249451e+01,9.188402496306416478e-02,9.582175048938056106e-02
1.077021378511728855e+01,1.001899834512257198e-01,9.583974304034829916e-02
1.077577732583851855e+01,9.028433055204292124e-02,1.024745927291718650e-01
1.076761333977366775e+01,1.030109291755330336e-01,9.443802350635580045e-02
1.077955970932425167e+01,1.050401829210568239e-01,9.860757140170628432e-02
1.076650105953798153e+01,9.780689137547339540e-02,8.960185310317055063e-02
1.077887210071435220e+01,1.039050986956132905e-01,1.080664582817154884e-01
1.078035833284153888e+01,1.079318607582617218e-01,9.684371301811717236e-02
1.076892629116182754e+01,9.496775024914702601e-02,9.669134353457040087e-02
1.076536119446317663e+01,9.479161755525920829e-02,9.666189491981495852e-02
1.077783645347541253e+01,1.014595236117415283e-01,9.568355650123124001e-02
1.076997650766001868e+01,9.261731538766748706e-02,9.588404251613585894e-02
1.077728041830523864e+01,9.592517194905691991e-02,9.576180378535201210e-02
1.077159117370705133e+01,9.859042756879746183e-02,9.539737474761314506e-02
1.076924874663824205e+01,9.247877538261604913e-02,9.687517613574508912e-02
1.077232483075610325e+01,9.926463800763685175e-02,1.046343021279039498e-01
1.077107253084095184e+01,9.720020801328894955e-02,9.420661250339035231e-02
1.076706257186296156e+01,9.291542005065388243e-02,1.008987351816863082e-01
1.077886935983150352e+01,1.038612820321987845e-01,9.653027785425570551e-02
1.076820451446137028e+01,1.007363778066293902e-01,1.012596696144666825e-01
1.077720842071736662e+01,9.080340783199218613e-02,9.774989943500077272e-02
1.077619947861044913e+01,1.031107013333382311e-01,9.917025992158641501e-02
1.077016334964144484e+01,9.814637137350390450e-02,9.619003833628358979e-02
1.077198396934769420e+01,9.653047334750421149e-02,1.046164073235020531e-01
1.077862952737262070e+01,9.649940709009147133e-02,1.016123879448593559e-01
1.076877051561513809e+01,1.049069111106157859e-01,9.577938404005072182e-02
1.077104301566195232e+01,1.047518027404298890e-01,9.984286636987707575e-02
1.077595336881529597e+01,9.632502827575149806e-02,9.805963349263839557e-02
1.077263698889981924e+01,1.039925082915039711e-01,9.237810524684143820e-02
1.078205887065560908e+01,1.043850791667640387e-01,9.548208500601639004e-02
1.077568525027352031e+01,1.021487607637999728e-01,9.835054070510679258e-02
1.077480501858409312e+01,9.709043998043644097e-02,1.040910589265797576e-01
1.077796155345678564e+01,1.003452164241503686e-01,9.207772563250495035e-02
1.077890859029738735e+01,9.956655619987962724e-02,8.927241888369338851e-02
1.077219323048295507e+01,1.024162289282830873e-01,9.881212816359605244e-02
1.077613341455483109e+01,1.059851382012304000e-01,9.097818631783574639e-02
1.077415127275422080e+01,1.042296848554477851e-01,9.070807204210276642e-02
1.077964102525414170e+01,9.800553970761344269e-02,9.771383778463481329e-02
1.077649974656442922e+01,9.842716663026200574e-02,9.017348020025239830e-02
1.077579173557242598e+01,1.000601081434654566e-01,9.905098105696573396e-02
1.077473677426425702e+01,1.061873592587235238e-01,8.883291701214481029e-02
1.076663664442018309e+01,9.870564581021852579e-02,9.694236829225129359e-02
1.077216464569454502e+01,9.753878427161628839e-02,9.428123348370191781e-02
1.078537322096230433e+01,1.041488834666963043e-01,9.151898084178021475e-02
1.077051968357278611e+01,9.785252281715758893e-02,1.030001738308388842e-01
1.077200115857857732e+01,1.060472764786771493e-01,9.190228694193261494e-02
1.077840784147470465e+01,9.027381277656465475e-02,1.006881151363669125e-01
1.078104448544390692e+01,9.638003205810426188e-02,9.577946551145219423e-02
1.077636468030293670e+01,1.004116966978317593e-01,1.052206179890572829e-01
1.077079641890223272e+01,1.090325196137365837e-01,1.015886183027023132e-01
1.077280080064547541e+01,1.018837590596052139e-01,1.023897435742006090e-01
1.077033770189244422e+01,9.403552600967475528e-02,1.025286776842200959e-01
1.078149983554354208e+01,9.059248161033117697e-02,9.921454954232886148e-02
1.077254014278464211e+01,9.605112379585480087e-02,9.884083021828425630e-02
1.078244423903426430e+01,9.698933652407240591e-02,1.016465774364975205e-01
1.077582343231939532e+01,9.642790963860403686e-02,1.079946616048008123e-01
1.077875678894886669e+01,1.011839453294095109e-01,9.333003836558594057e-02
1.077323692145812473e+01,9.054214077008160277e-02,9.931169978943350796e-02
1.077436486783221525e+01,1.006925804931484703e-01,1.077288666547708273e-01
1.077600845618478331e+01,9.980079284783253957e-02,1.055522444771015977e-01
1.076642092498028269e+01,9.394844563504933799e-02,9.805791987604220439e-02
1.077736710667865694e+01,9.278181514463620938e-02,1.066696381812106131e-01
1.078073010896022765e+01,1.006167688639891117e-01,9.818746597344660265e-02
1.076960151204224836e+01,1.014119072847609326e-01,9.587480771897775866e-02
1.077169002734411052e+01,1.057350622289568443e-01,9.691380020627002323e-02
1.076914740273917204e+01,9.649471207301141273e-02,9.079347765356157729e-02
1.078283201202851060e+01,9.483669177083534074e-02,9.830372945839296883e-02
1.076688363525718728e+01,9.188787025311587198e-02,1.022489924025564156e-01
1.077460513949008458e+01,9.415821240951668947e-02,1.055677092080180984e-01
1.077255612621878100e+01,9.342455817771554150e-02,9.569240450254226649e-02
1.078496006781774952e+01,9.422377911614651658e-02,9.741058663201590528e-02
1.077842242485485791e+01,9.893611946136506019e-02,9.971975408181671385e-02
1.077358149783062480e+01,9.597983134623683243e-02,1.117711174639008653e-01
1.077076822332252348e+01,8.852694835857116695e-02,9.735780904795292290e-02
1.076355793165071084e+01,9.952041263559166517e-02,9.822984992134170534e-02
1.076860159885442059e+01,9.667831789210071247e-02,1.013878745957799143e-01
1.078301851575205106e+01,1.014127918258895672e-01,9.343432828468863083e-02
1.076737570322742243e+01,1.051312069678104755e-01,8.945886845529964215e-02
1.077864350479436872e+01,1.070782386456879398e-01,1.075599498105072466e-01
1.077866064420881465e+01,9.435466646401031998e-02,9.441041196236887867e-02
1.077405997089430478e+01,9.679241346992029094e-02,1.030356265636629270e-01
1.077616757191636232e+01,1.052008400358010048e-01,9.906469348878223224e-02
1.077502198517719378e+01,9.854556093342610457e-02,1.072379654356309386e-01
1.077455158646939282e+01,9.573580637864106957e-02,9.375495856797057270e-02
1.076485360217273346e+01,9.060925137324683798e-02,1.013061418416693754e-01
1.077507824579372908e+01,9.868247326581858214e-02,9.485704879608942985e-02
1.077520601676248724e+01,9.836775623016105752e-02,9.436700974568182354e-02
1.077147830580858567e+01,1.040427451374232870e-01,1.000164088857224132e-01
1.078675917805715656e+01,9.854608888114356480e-02,9.928508747886624630e-02
1.078204312457963354e+01,8.949851737794251028e-02,1.082610905794559736e-01
1.077733173991784277e+01,1.030221638581998722e-01,1.067063934850278339e-01
1.077864415152255972e+01,9.941282071958867927e-02,1.106474411666315966e-01
1.077623078846414728e+01,1.016821619814394506e-01,1.058781388779706373e-01
1.077335564356029352e+01,9.047088446974067832e-02,9.861308780537214602e-02
1.077532616581234670e+01,1.102769692150617903e-01,9.393799938858637955e-02
1.077435097685130749e+01,9.827151549370534422e-02,1.015026945041332812e-01
1.077543453428017095e+01,1.047225094226004322e-01,1.004578033288025807e-01
1.077726649637914313e+01,1.004713390079414320e-01,1.057650950865414857e-01
1.076911501699347085e+01,1.009067013272495483e-01,1.054014058116203023e-01
