accel_x (m/s^2),accel_y (m/s^2),accel_z (m/s^2)
-9.346403456037810642e-02,-8.816063316986054443e-02,-1.077081103990530409e+01
-9.826419124989181630e-02,-9.389120537305542524e-02,-1.077291115223726159e+01
-8.737163185311572211e-02,-9.951169174926649541e-02,-1.077784053895659078e+01
-1.067842393572043941e-01,-9.841739540059780966e-02,-1.077542117891320217e+01
-9.582880577728307425e-02,-1.022571575737210720e-01,-1.076643560915589148e+01
-9.414784766944712946e-02,-9.180885539944154405e-02,-1.077060470537022496e+01
-9.111184579738203226e-02,-9.160049921419763375e-02,-1.076973481389633847e+01
-9.390925896669670425e-02,-9.771137674441927878e-02,-1.077119521609796138e+01
-1.053888688402445928e-01,-1.000902225308125393e-01,-1.076720468093221506e+01
-9.953102664770922814e-02,-9.567408316369221954e-02,-1.077149853171813376e+01
-9.962838116114108855e-02,-9.845616121851712144e-02,-1.077188040518351997e+01
-9.559708791965518260e-02,-9.206483552786753899e-02,-1.077860896021771531e+01
-1.055321804098684757e-01,-9.263668058115789861e-02,-1.076901774876334450e+01
-1.008383448571967544e-01,-1.109888686290294302e-01,-1.078213903937003870e+01
-9.376068205061591221e-02,-9.909498899508603631e-02,-1.078275161541549743e+01
-9.595191685811479965e-02,-9.699986142025569802e-02,-1.077551432794358455e+01
-8.952816663926675689e-02,-9.258264206208563496e-02,-1.076935924884961793e+01
-1.003590495378605119e-01,-9.977963286870662751e-02,-1.077640806527485573e+01
-1.010473719060135944e-01,-9.454983919173021167e-02,-1.077322961694467729e+01
-1.018809832672082499e-01,-9.738440711673493344e-02,-1.077618805366991062e+01
-1.013990050182697056e-01,-9.940910146045107976e-02,-1.078347455400484023e+01
-9.628806219135641054e-02,-9.464138310761958939e-02,-1.077656478454783517e+01
-9.443667598055369150e-02,-1.020087722236090177e-01,-1.077079369642897078e+01
-1.013140135120852436e-01,-9.295471710900173046e-02,-1.076915665543494072e+01
-1.030475140463698314e-01,-1.046626604049356590e-01,-1.077766056856575716e+01
-9.948973521228854366e-02,-8.617686468251645193e-02,-1.077504638553823924e+01
-9.409013159817529448e-02,-9.437569089151251478e-02,-1.077869274885114415e+01
-9.733251279125018640e-02,-1.020600598035564521e-01,-1.078058222412832556e+01
-1.033741920124038455e-01,-9.492718894745091895e-02,-1.076107607273210753e+01
-9.538100751302898417e-02,-9.571467412340360637e-02,-1.076451876264271590e+01
-8.830494269240443672e-02,-1.001522234498388175e-01,-1.077098469247589563e+01
-1.036803168229513267e-01,-9.948516926640105229e-02,-1.077027606965889639e+01
-9.269093424376172174e-02,-1.073617621554883855e-01,-1.077403453614610740e+01
-9.254551493566748332e-02,-9.642824629390983615e-02,-1.076197894506205976e+01
-1.020406414176723703e-01,-9.514956048350144135e-02,-1.078387791943854346e+01
-1.024954096127885794e-01,-8.888426077197617015e-02,-1.077309108624618439e+01
-9.593300332000147257e-02,-9.245937530587809705e-02,-1.077893307182333871e+01
-1.042959288180719535e-01,-9.548089585577256011e-02,-1.076884832537028736e+01
-9.925417622315099719e-02,-9.910400579257193365e-02,-1.077074995035163063e+01
-9.392919062209123537e-02,-9.229623649229287685e-02,-1.077862244478095732e+01
-1.033318298951650949e-01,-9.543065881228365854e-02,-1.077116830791018387e+01
-9.741979896264693628e-02,-1.063466610118229544e-01,-1.077207166976094399e+01
-9.348421602444849376e-02,-9.513644539560713043e-02,-1.077061745721148611e+01
-9.538764767276179668e-02,-9.690900845755537341e-02,-1.076768631276977217e+01
-1.002864631143738916e-01,-9.612234812833313213e-02,-1.077655937798536101e+01
-9.363204048619742925e-02,-9.486903267997302824e-02,-1.077584931327762519e+01
-9.189321501671451897e-02,-1.026142323622943886e-01,-1.076368177126327730e+01
-9.228946087997483283e-02,-9.327371647844664992e-02,-1.077227701840055119e+01
-9.040269729209961247e-02,-1.023482008106551822e-01,-1.077851479439837057e+01
-8.837472491691940324e-02,-9.908467762329367656e-02,-1.077952370367363955e+01
-9.715557621319127757e-02,-1.021848180601232781e-01,-1.077803265423543344e+01
-9.511692617993972032e-02,-9.895066901610621857e-02,-1.077832872578318124e+01
-9.379488490858772787e-02,-1.060203301729997355e-01,-1.076796573212708275e+01
-9.858192576516149053e-02,-9.645644621832528964e-02,-1.077747409565062675e+01
-9.519534542681477862e-02,-9.822819165793655882e-02,-1.077235232443174695e+01
-1.016626343502556457e-01,-9.846125105229734664e-02,-1.077721489977726499e+01
-9.599110473146638123e-02,-1.064485084358063050e-01,-1.077864652216463348e+01
-9.051562058573871250e-02,-9.012242100752934637e-02,-1.077669032043456987e+01
-9.073394920779068173e-02,-1.057849863760235015e-01,-1.077756056377546123e+01
-9.881554996981294081e-02,-9.472507002000118970e-02,-1.077130476362976630e+01
-9.383744176625059830e-02,-9.055046890382098534e-02,-1.077557457605206892e+01
-9.312717285256377764e-02,-8.471968811565323831e-02,-1.076609196096936039e+01
-1.012744684055702643e-01,-8.584290684541596994e-02,-1.076675918016070987e+01
-9.647512676451594493e-02,-1.046834910801751617e-01,-1.077037120819640670e+01
-9.318871288540900300e-02,-1.039148887437712082e-01,-1.077680729956455252e+01
-9.718262882754184762e-02,-9.208885897592335168e-02,-1.078536395042428708e+01
-1.061741727024713977e-01,-1.016166299518194566e-01,-1.076962493620221473e+01
-9.890564207626982574e-02,-9.916707976513194911e-02,-1.077638598093662203e+01
-9.622985521611854276e-02,-1.028476122146823879e-01,-1.077368706916014673e+01
-1.044703806896220971e-01,-9.938702057978518467e-02,-1.077621024684907880e+01
-9.131048717903787748e-02,-1.017754743914143223e-01,-1.077803018291217896e+01
-1.089810623160184649e-01,-9.493648298534071439e-02,-1.077200968053177377e+01
-9.740264737032827691e-02,-9.164290389446728968e-02,-1.077183269894731232e+01
-9.514095964563087926e-02,-1.051090254296648263e-01,-1.077515424389610210e+01
-1.010996270640203559e-01,-9.823590186495663457e-02,-1.077043356831824994e+01
-9.516026913856362457e-02,-1.011145092168266313e-01,-1.077862854101986123e+01
-9.791598441756860227e-02,-1.035659740262589168e-01,-1.076330846609964453e+01
-9.818728576308585754e-02,-1.032191185515100446e-01,-1.076908672167595959e+01
-1.020314757889137086e-01,-9.492025461265690689e-02,-1.077159063636013236e+01
-1.047082739567665038e-01,-9.592765182577497884e-02,-1.077578682449654934e+01
-9.169522731455073683e-02,-1.065333154653975989e-01,-1.077641797998602335e+01
-1.045348169186870457e-01,-9.931017942494355100e-02,-1.076896475352027593e+01
-1.028330745442082306e-01,-8.711564714499822615e-02,-1.078392550942842831e+01
-9.297475833324943262e-02,-9.621386043403674926e-02,-1.077571135876137198e+01
-9.739293225483025562e-02,-9.119563499467440992e-02,-1.077358547087837515e+01
-8.750708175917297493e-02,-1.013013933342512690e-01,-1.077697071894163727e+01
-9.608939301351455964e-02,-9.833130878246527928e-02,-1.078062464810373378e+01
-9.891841337724521788e-02,-9.633921911195186816e-02,-1.077145867763607612e+01
-9.488884317160763138e-02,-1.013008125172851909e-01,-1.077790873222214785e+01
-9.419953214487106208e-02,-9.136105908894466554e-02,-1.077442998170647392e+01
-1.050501812162778908e-01,-9.224995326991308753e-02,-1.076247949254146619e+01
-8.908920140431814128e-02,-9.699327749803872412e-02,-1.077581976445322098e+01
-9.346789182196862944e-02,-9.593085943189989806e-02,-1.076999080445096091e+01
-9.901550281348034388e-02,-9.580775022756597703e-02,-1.076684695917382761e+01
-8.954916904734065708e-02,-1.028499447076958589e-01,-1.076761667107296638e+01
-9.313598040009452017e-02,-9.138713478134144474e-02,-1.077028720446963739e+01
-9.910561032641571066e-02,-1.015189023228936505e-01,-1.076875163919204148e+01
-9.972976276639140825e-02,-9.492779417385147078e-02,-1.077912226053317468e+01
-9.265403534872722335e-02,-9.561973309064475401e-02,-1.076949747782369826e+01
-9.451275526758470824e-02,-9.373256824753910255e-02,-1.077339044334500429e+01
-9.004231513566907097e-02,-9.221802140037592410e-02,-1.078164581568111480e+01
-1.023778834258190912e-01,-1.013499607683160386e-01,-1.078080994324137265e+01
-9.803427790612015413e-02,-9.102173382129830070e-02,-1.076282643809726380e+01
-1.086275084294582860e-01,-9.674128391312594721e-02,-1.076368624830641174e+01
-8.784859954807341942e-02,-9.784273887870167941e-02,-1.078035014323385177e+01
-8.337429287583147941e-02,-9.748931372570307508e-02,-1.077021146350024239e+01
-1.045689914036471990e-01,-9.810151182514292856e-02,-1.076802703332385214e+01
-1.009481893366529492e-01,-9.947657740141806204e-02,-1.077345654766901539e+01
-9.200428221098175263e-02,-9.430535081203139658e-02,-1.077388540275588369e+01
-9.407907168851045721e-02,-9.172245857918696899e-02,-1.077996793165134015e+01
-9.594288477041865160e-02,-9.457375280798765993e-02,-1.077043166077581304e+01
-9.480311131563005922e-02,-9.224777881001701429e-02,-1.077552592118324704e+01
-9.994703495988491171e-02,-9.063102751635310206e-02,-1.076886903865948142e+01
-9.623153748832945220e-02,-9.180276410947861565e-02,-1.076388011927161337e+01
-9.493636104556481270e-02,-1.029766620816470052e-01,-1.077381066784683661e+01
-9.879485560070148942e-02,-9.873991914084159771e-02,-1.077480956993278127e+01
-9.092727398754214818e-02,-9.795513396645637305e-02,-1.076968485347462057e+01
-1.004739467058755886e-01,-1.006816301658977064e-01,-1.078008826974748224e+01
-9.808497881145322728e-02,-9.478824866117090131e-02,-1.076173145111953389e+01
-9.433483703898740136e-02,-8.953267741095176369e-02,-1.077555918317958117e+01
-1.059531922628386275e-01,-9.542700919941016213e-02,-1.077945018796184762e+01
-9.315384936262960380e-02,-8.968110822459827991e-02,-1.076974489962435122e+01
-9.728645387919758469e-02,-9.139871564189874786e-02,-1.077358530316610086e+01
-9.045509387784814170e-02,-1.069575713195053124e-01,-1.076971444959010604e+01
-8.611979392307550496e-02,-9.692030405723442432e-02,-1.077709187078457376e+01
-8.936285352881813415e-02,-9.023742154529462711e-02,-1.076804593831096746e+01
-9.876420365936591783e-02,-9.475412369236251020e-02,-1.077391397995485356e+01
-9.876592167299408365e-02,-9.413207309720524052e-02,-1.077720616229176365e+01
