mag_x (uT),mag_y (uT),mag_z (uT)
3.280611118016057759e+01,-6.319067762887739352e-03,3.741836345867639579e+01
3.281819107263778079e+01,5.123320574472820660e-03,3.742258353815019944e+01
3.279122698769496225e+01,-1.381733127053770376e-02,3.742309000740177538e+01
3.280949942973155942e+01,1.816936427435616314e-02,3.743461712778444195e+01
3.282197906111802865e+01,-2.719490118897632380e-03,3.742034477214991028e+01
3.282452215964606523e+01,-7.152835594581977152e-03,3.742936163022859830e+01
3.279484511991350359e+01,1.292888676658279822e-03,3.740516564022391321e+01
3.282491750005399922e+01,-5.641412555976657237e-03,3.743060754468677942e+01
3.281963970799299091e+01,4.841439345899738872e-03,3.742263395930469017e+01
3.282040525066926051e+01,1.065073121104701502e-02,3.743049773111339107e+01
3.282160523080928982e+01,-9.726842581695292062e-03,3.743555134947322927e+01
3.280951457068025690e+01,-4.178998134437006406e-04,3.741366156670466836e+01
3.281093919095764733e+01,5.289178478481538527e-03,3.743128387816067715e+01
3.281748529899836342e+01,-8.431177587332753381e-03,3.741538577124199350e+01
3.281091786904680419e+01,-1.522546103419278839e-02,3.744418498095058112e+01
3.281677973585774311e+01,-1.416775446462423260e-02,3.741281013556770318e+01
3.278906208819512358e+01,5.841371585248620116e-03,3.739584565412639705e+01
3.281386937632151302e+01,-1.301312133581742020e-03,3.743528673398694906e+01
3.282953857429642142e+01,4.260049155494425623e-03,3.740413597473047957e+01
3.281456177182273137e+01,6.335448291949209200e-03,3.743016444410877597e+01
3.279807863603720364e+01,4.022581039796692751e-03,3.742163027519366381e+01
3.282121227923121154e+01,3.067873864135547447e-03,3.742989939967696245e+01
3.283799265246018706e+01,1.788337170429080483e-02,3.742541264964226144e+01
3.280320687410203817e+01,1.332823015020803692e-02,3.741675177742145308e+01
3.280692537896550931e+01,4.975134588760642650e-03,3.742598838409210060e+01
3.281504180925735170e+01,-7.933704358533707687e-03,3.743189187496845705e+01
3.281250455384271447e+01,3.726690886936365882e-03,3.740606058187735528e+01
3.282715155167897336e+01,-1.572467305013877789e-03,3.742931048915995262e+01
3.282712111860355009e+01,-1.711847504822226751e-02,3.742284134372344795e+01
3.278867582487911392e+01,-7.385294140716184078e-03,3.741237656619224339e+01
3.282008675622243743e+01,1.461244845804884895e-02,3.741818925083896374e+01
3.280458465458501394e+01,1.473328001606100113e-02,3.743304104887297967e+01
3.282413428010193712e+01,2.111101650182900785e-03,3.743335969417707076e+01
3.281184203971652380e+01,-7.917030698490876064e-04,3.742301867192473708e+01
3.279297770507569965e+01,3.821166142429609745e-03,3.741602551195694559e+01
3.280780125197885866e+01,-6.691081846742735588e-03,3.740342837460253378e+01
3.280375349152804176e+01,1.641232158401231865e-03,3.742498858589139132e+01
3.282642914454574878e+01,-6.761319282006828489e-03,3.740999634609011792e+01
3.282065935688244451e+01,5.169764121539928599e-03,3.741813384591254987e+01
3.281175706621203858e+01,2.600102729220875059e-03,3.741976682756559569e+01
3.280667320246485019e+01,1.014405919854572541e-02,3.741938554659478910e+01
3.281770974787620077e+01,-1.092248989028167180e-03,3.742728645581910030e+01
3.282544680967740192e+01,3.058033619717412301e-03,3.741384046003967256e+01
3.282666002941694927e+01,3.120932694921539890e-03,3.741566664016293942e+01
3.280224316820184782e+01,-2.377049407464371274e-03,3.740796661771372555e+01
3.280835473482129316e+01,2.791712364958487489e-03,3.742581214204666651e+01
3.281183984110598573e+01,2.541366124625391715e-02,3.742918383957788109e+01
3.279831899588850774e+01,1.274292707516352409e-02,3.741501282004928441e+01
3.279383023126632679e+01,-1.325934865658706793e-03,3.742133458023917569e+01
3.281170999653070197e+01,1.129503759685620418e-02,3.742239888774410872e+01
3.281488771762649037e+01,7.263705586479849569e-03,3.741743563160362385e+01
3.280534780492715186e+01,-2.630216342172671945e-02,3.742342695285442744e+01
3.280380603557408392e+01,-5.384107359232010413e-03,3.740871127371702443e+01
3.280565417846489851e+01,-2.329102383944045389e-03,3.741669965321638358e+01
3.280699996005886732e+01,-3.013061918419521461e-03,3.743871085982002000e+01
3.281619255748200459e+01,-6.956030413118815831e-04,3.741017746444955350e+01
3.281983554514648205e+01,-6.762313113731218718e-03,3.741702006283494342e+01
3.280458561277986718e+01,9.804906887968962634e-03,3.742898806573640513e+01
3.281508097209790975e+01,7.377733845235223860e-03,3.743185860433864320e+01
3.280539206071262726e+01,1.329528521019389484e-03,3.743560029236147813e+01
3.280210326471892301e+01,7.089965637441871145e-03,3.742499489777653565e+01
3.281038732499077071e+01,-9.936570832911476372e-03,3.741476516138732222e+01
3.282693832428049063e+01,8.578362004873387250e-03,3.743474290922900849e+01
3.281069102615223443e+01,3.137710041236451038e-03,3.741873269286394077e+01
3.279176451089188760e+01,-9.551547152515462574e-03,3.741064069219849131e+01
