gyro_x (deg/s),gyro_y (deg/s),gyro_z (deg/s)
4.670525829933039330e-01,5.113113087095025877e-01,4.775624201542048586e-01
4.695006978345666049e-01,5.192137043244448025e-01,5.473096491611519898e-01
4.802191834363895850e-01,4.974582434305017675e-01,5.466661025134939011e-01
5.307774809534914207e-01,4.665645012495590049e-01,5.677735721830456939e-01
4.823787117854562712e-01,4.796251594908593763e-01,4.875076413265150288e-01
4.774541874519312445e-01,4.847569646511783459e-01,5.117400327352825684e-01
4.419552529614595437e-01,4.701350383651619058e-01,5.038426138506347796e-01
4.869923705228045852e-01,4.892332007657126391e-01,5.293618472096418559e-01
5.231291290853539167e-01,5.105367973063097420e-01,5.866709077058781530e-01
5.409159563183468800e-01,4.298173178860096311e-01,4.912157939766481629e-01
5.204976427215374235e-01,5.102802945219522268e-01,4.648054286604579866e-01
5.922011410503220663e-01,5.083316081135701436e-01,4.817838523085802294e-01
4.955037313894669615e-01,4.885625495651630401e-01,5.871795536971884388e-01
4.588820226092154009e-01,3.910557650046771472e-01,5.373696443808048118e-01
5.026510633309898557e-01,4.673657302667145186e-01,5.073139186466953943e-01
4.469777234120912990e-01,5.356164872066390137e-01,4.983940457930944867e-01
4.761568339983102138e-01,5.277657496148351335e-01,4.592662583083612637e-01
4.736063151943804006e-01,5.216522824910554412e-01,5.380842931998714995e-01
5.023850366907292031e-01,4.746569268062826308e-01,5.167510101866406025e-01
4.976467631374360545e-01,4.747953148573461069e-01,4.659213439931697565e-01
5.249871606014864245e-01,5.211070171527457662e-01,4.933863441241352343e-01
4.967443582924487289e-01,4.805658061345556842e-01,4.927980402860450138e-01
5.436776917475278914e-01,5.344523787177389851e-01,5.348020120482314121e-01
5.445137401529727139e-01,5.592946222994573668e-01,5.281183027049211054e-01
5.909976253823119308e-01,4.803906595001742885e-01,4.261551721125111380e-01
4.714870781648304310e-01,4.818969354087209167e-01,4.368701169535083029e-01
5.151556280103999352e-01,5.052064169479003608e-01,5.326830336897004914e-01
4.419681106312058905e-01,5.601197771373664924e-01,4.868871791041285979e-01
4.089024077088003750e-01,5.080206760270226107e-01,4.795460903306548728e-01
5.123509947720932267e-01,5.346300054857059392e-01,4.081455857776558060e-01
4.879039352833510201e-01,4.478149175091339917e-01,5.702777985372458058e-01
6.200300951493407098e-01,6.019753071421884982e-01,4.496364263084099422e-01
5.107735500247302385e-01,5.002038209627255316e-01,4.878148054078184637e-01
5.126077289785583302e-01,5.221186067948685450e-01,5.421758135533247813e-01
4.815439029906268820e-01,4.799535840317583624e-01,4.741043502306507840e-01
4.765613844921411935e-01,4.680499735773980818e-01,5.302159430684421082e-01
5.658197118480726706e-01,5.116464980212244162e-01,4.890567725947040367e-01
4.593101554508512430e-01,5.306709915008792633e-01,5.254483792869003578e-01
4.946668027693950642e-01,5.424319893085712829e-01,5.105604636468028534e-01
5.080256581357761592e-01,5.017766823460153569e-01,4.834424065689180705e-01
5.377253290776254913e-01,5.395053918566288242e-01,4.922758713258905128e-01
5.597532141184924370e-01,5.442133389223562379e-01,5.354025380125876366e-01
5.079854817307584147e-01,4.614862381167682548e-01,5.177461738241934119e-01
5.498720217073524985e-01,4.978235344607374047e-01,5.606137186551396479e-01
5.284178920472023533e-01,4.355584667340927640e-01,4.771387268140451221e-01
5.165538084860321622e-01,5.311324473371713539e-01,4.542113500415397298e-01
4.805115326181782498e-01,5.299739940238762381e-01,4.872355417087671503e-01
5.177878334105601166e-01,5.240701231796335291e-01,4.739031424451131125e-01
5.413757671134158400e-01,4.437630352950947543e-01,5.269531603472392689e-01
5.119022592097965951e-01,4.732364316055813758e-01,5.422901438873285462e-01
4.600145416534669462e-01,5.190015615590095610e-01,4.803940835735753812e-01
5.320507342533309370e-01,5.069303487428338251e-01,5.166358335319697348e-01
4.683856187100266522e-01,5.417610694901267010e-01,5.133617459360344526e-01
4.699417996362558192e-01,5.111565688943479069e-01,4.702470330376170571e-01
4.672459670416280186e-01,4.808637172828728046e-01,4.236894450900139941e-01
4.931549885369928554e-01,4.345604024603983428e-01,4.958671695630562648e-01
4.873332343893380103e-01,5.295032665346285361e-01,5.283047080690618236e-01
4.724189750379962360e-01,5.318392309643880100e-01,5.313461401548387197e-01
4.625229349578184324e-01,5.409816296760197041e-01,5.724489672349553082e-01
4.610111436657130524e-01,4.768573553657251551e-01,4.735008466460396415e-01
4.725483318455595549e-01,4.861126104068561049e-01,5.791731800765498317e-01
5.522606056101728722e-01,4.907980080126517763e-01,5.806172971644311120e-01
5.706701878007296447e-01,5.807234547572139860e-01,5.668819218824820982e-01
4.954027128634699295e-01,4.657625244677273124e-01,4.767846506515498461e-01
4.925515216031096655e-01,4.854720112472586946e-01,5.133974748641151331e-01
5.262394862709209864e-01,5.439178563679298861e-01,5.052189048418168626e-01
4.100835559986278911e-01,4.323413647665252380e-01,5.100573941179976645e-01
5.020802425211485787e-01,5.022945282096487052e-01,5.617620499828790415e-01
5.264692656667863124e-01,4.532391246376784033e-01,4.981479933019857254e-01
5.283388268563580237e-01,5.298633988147497531e-01,5.015757683088362118e-01
4.823053066292897206e-01,5.522769774531132159e-01,5.149589144888437886e-01
5.039766031766675924e-01,5.176343276863925036e-01,4.606474471435198503e-01
5.311623720380200808e-01,5.009792746318431078e-01,4.702346227633563691e-01
4.824028497336679822e-01,4.356366880246831941e-01,5.190621404840434217e-01
5.441742526781376821e-01,4.426244553252157710e-01,5.186966857322659052e-01
4.975686750185672746e-01,5.547792763756930201e-01,5.843780418721098435e-01
5.258926703035374794e-01,4.985735245159894635e-01,5.218219710308049653e-01
4.364477988927610297e-01,5.352651000224988298e-01,5.453910225170439663e-01
5.071237698896969848e-01,4.378346768995731719e-01,3.968507758092970628e-01
5.781103432202893133e-01,5.544260200886379497e-01,4.426130751200831881e-01
5.300851620131366015e-01,5.521899017619665839e-01,4.793381291291449742e-01
4.724069165916914281e-01,4.371097980929982141e-01,4.174757573458302562e-01
5.256492530796595952e-01,5.097961984458817541e-01,4.691089529738370345e-01
5.242158116108580623e-01,4.637924448973457237e-01,4.685684249015539260e-01
5.640093386695842481e-01,5.103089405025984515e-01,5.107871957139953345e-01
5.003408971705379793e-01,5.439335048009052986e-01,5.168974555949737981e-01
5.459519800007994750e-01,4.400208215169523207e-01,5.379858639527952402e-01
4.417976333766050479e-01,4.481852975309858489e-01,4.795208294870537125e-01
4.728849348426679144e-01,5.514050777240525614e-01,5.359311070479183536e-01
5.004980266847602888e-01,5.037610388668879446e-01,4.654942007522703262e-01
3.632834063226489385e-01,5.825529285600763441e-01,4.579974132739328962e-01
4.965074626600314289e-01,5.267848990778792873e-01,4.829031634191568445e-01
4.964122666299947140e-01,4.323855144097983327e-01,4.472048978862579460e-01
4.438951491252389747e-01,4.762553846749262854e-01,5.258987005475442844e-01
5.565492764617991917e-01,4.748684464390018900e-01,5.386697007043306229e-01
5.098384446048398466e-01,4.655515396530557903e-01,4.833620646916434449e-01
4.903449439354907735e-01,4.962671164575521154e-01,5.264022756454534990e-01
4.414393929797581495e-01,5.220285706888623256e-01,4.779057468698476030e-01
5.002840872215406076e-01,4.437741198665551834e-01,5.083665599945729197e-01
4.629532113454649656e-01,4.716810377609890748e-01,4.810034403360168298e-01
5.520159161073915355e-01,4.957178196923270330e-01,5.618782179478171157e-01
5.463890583101579379e-01,5.303023445130601310e-01,5.166620581717147331e-01
5.264795323719154707e-01,5.522505587283221828e-01,5.145039404071827249e-01
4.977126909916261277e-01,4.907359512918136324e-01,5.207713661451541798e-01
4.635016756682206474e-01,4.471818842444595932e-01,4.381726014490202603e-01
4.841445155248765286e-01,5.172013484815615181e-01,5.304483937083106504e-01
4.547459653140855096e-01,4.691668021278592726e-01,4.848685306502348857e-01
4.954259343379353586e-01,4.875256119629628460e-01,4.088709146262872185e-01
5.276598912549055331e-01,5.371728937287826300e-01,5.221287310374523871e-01
5.181092240091760281e-01,5.590321716680262121e-01,4.945745305106540313e-01
5.234746516496672220e-01,5.882678297149603885e-01,5.123930956928687275e-01
5.065151673599596061e-01,5.086036097045644189e-01,4.833411356194207698e-01
5.237385485036103461e-01,4.718346793713295018e-01,5.045434899410004004e-01
5.294426860653282940e-01,4.637925785478207996e-01,4.744437724303018356e-01
5.258320061483576779e-01,5.038153208712035092e-01,5.060133868982822358e-01
4.431599148220630169e-01,5.375055399245625143e-01,5.140085229470290340e-01
5.514925591088195578e-01,4.839733543800566196e-01,4.810483942749765873e-01
5.238066836162392770e-01,4.409742049625610671e-01,4.961118750297332514e-01
4.946089700423602631e-01,5.413912795957543933e-01,5.139456160502394733e-01
4.409300020290926603e-01,5.430671196786498456e-01,5.677980719636290807e-01
4.701316462794344342e-01,5.718740062685471193e-01,5.013854415780039098e-01
