mag_x (uT),mag_y (uT),mag_z (uT)
3.281817460553364185e+01,-5.234506385485506895e-04,-3.741961853048800180e+01
3.282262849808981287e+01,7.855895577308294811e-03,-3.742563627673776949e+01
3.281468122162850420e+01,-1.210425449599446431e-03,-3.742199182909781996e+01
3.282434908055386558e+01,7.979307001833461921e-03,-3.742775982129695223e+01
3.280916817850988565e+01,8.402802880648626085e-03,-3.742090752760858408e+01
3.282796236202747053e+01,-1.949180655717510161e-02,-3.742089102319329896e+01
3.280716010086680967e+01,1.028076055335910843e-02,-3.741624469259708974e+01
3.282756423854527128e+01,7.540215353373067204e-03,-3.742078675915014685e+01
3.280994680466760371e+01,4.352087676814204650e-03,-3.741754765166979979e+01
3.281724292120679110e+01,-7.610066468029486227e-03,-3.743511085710585462e+01
3.280381874214212701e+01,1.251868257266981754e-02,-3.743822290185127599e+01
3.281098457290769943e+01,8.882441212624467980e-03,-3.743106823759313784e+01
3.281217432529889066e+01,1.398756869706381262e-03,-3.743001802800725386e+01
3.282520080819783459e+01,7.948092107366230841e-03,-3.742020067486392065e+01
3.280837014900236426e+01,-1.241434711730207002e-02,-3.741674462688906999e+01
3.279660210433771539e+01,2.097557960800934887e-02,-3.741412180843011726e+01
3.281308150755775443e+01,-7.349539973972125592e-03,-3.742047627765404627e+01
3.280159105463354763e+01,5.379238895752776368e-03,-3.741625874927092354e+01
3.280665771158032840e+01,-4.416648033727956640e-03,-3.742101738990509574e+01
3.278530157269148049e+01,1.034993738838687130e-02,-3.741275432647122301e+01
3.280386290285230899e+01,-1.071509785776566040e-02,-3.742502977259191965e+01
3.280583335139641576e+01,-2.719639833605944513e-03,-3.742568734417378096e+01
3.280804863050667564e+01,7.217755356946555824e-03,-3.741539109191697321e+01
3.280155165435355968e+01,8.515405421864208693e-03,-3.741995208815815488e+01
3.282398096949857091e+01,-8.338432009128902284e-03,-3.742936315635007816e+01
3.281838402077256234e+01,2.202154252493669206e-03,-3.741207880478966530e+01
3.282181047698373533e+01,-2.292416372063683233e-02,-3.741333187361222201e+01
3.280942225926521161e+01,-7.873043821405776438e-03,-3.742886099256327981e+01
3.280883004733829011e+01,4.722789554385666520e-03,-3.744920810173297099e+01
3.280951526116669470e+01,9.544042988945874171e-04,-3.743055156650672188e+01
3.279657377156959797e+01,-7.380223722827261579e-03,-3.742117833874574728e+01
3.280893491727447753e+01,8.237845073276062885e-03,-3.740637711185909353e+01
3.281627697326009496e+01,1.544474098452227381e-03,-3.743485693358407929e+01
3.281130448170033276e+01,-2.291043221079802281e-02,-3.742806998525258422e+01
3.280035422015201618e+01,-8.438938077518286923e-03,-3.742153037281444483e+01
3.279847562851944076e+01,7.284317939854015149e-03,-3.742318873314031435e+01
3.280821169262969761e+01,-9.148323054949576011e-03,-3.741797732854595182e+01
3.281258586261816390e+01,2.070760031689008237e-03,-3.744491747640795865e+01
3.280251775353296750e+01,9.809642107276070333e-03,-3.740994937177538304e+01
3.280743582149612791e+01,-1.781537257803235755e-02,-3.744278199766273474e+01
3.281966771638344937e+01,1.793162481252119633e-02,-3.741671419363181172e+01
3.281387733398497630e+01,1.658082081891267814e-03,-3.740625724752996462e+01
3.280820834748490711e+01,5.372843582467396340e-04,-3.740074195832683301e+01
3.280559253779296824e+01,-8.139892165131197913e-03,-3.741162513669376466e+01
3.281073941036221697e+01,-4.968462963809595380e-03,-3.742431961381098660e+01
3.281375093461000603e+01,-6.944281607001709161e-04,-3.739706297640273647e+01
3.282009917552648659e+01,-2.654260928181134335e-02,-3.741654759011588993e+01
3.281441588808012000e+01,1.552903117266314506e-03,-3.742859719754979864e+01
3.281257681382044211e+01,-8.921865937686312671e-04,-3.740048327097420611e+01
3.280172578320777177e+01,5.113971089914034693e-03,-3.742512884786673766e+01
3.280850925540363505e+01,1.033958727232773579e-02,-3.744499425658090530e+01
3.279466126766490675e+01,1.008261332587669958e-02,-3.744289438048589602e+01
3.280050330626331601e+01,-1.299161084174765661e-02,-3.740318525147456796e+01
3.278406030347435518e+01,-1.298544331427198446e-02,-3.742307931756295858e+01
3.280556558715638715e+01,2.312854658619913420e-03,-3.740588560301986831e+01
3.281204808412677210e+01,3.660685117456586018e-03,-3.742354826343265728e+01
3.280662002370213060e+01,-6.646975419074582607e-03,-3.743327751988906726e+01
3.281948031707850788e+01,-1.184906857008680495e-03,-3.742090952300579687e+01
3.281433031645491383e+01,1.724409902389112056e-02,-3.742751586414497211e+01
3.278005064072921471e+01,6.415331597730012650e-04,-3.741683926732156351e+01
3.281851817256193016e+01,-3.234301196030708869e-02,-3.743408315247819473e+01
3.282337037934978952e+01,-8.447261681087888524e-03,-3.742422934889934538e+01
3.282354358705273256e+01,1.018812421635736541e-03,-3.743080316179504763e+01
3.279873823455045567e+01,4.849791569422967109e-03,-3.743794365337718943e+01
3.280065883260308368e+01,-3.218483199453524291e-03,-3.741560920951273062e+01
3.279971332768486292e+01,7.535889574859495552e-03,-3.743331027425440283e+01
3.280971118902298400e+01,-1.047013397078155883e-02,-3.741935509163824491e+01
3.280177231430074869e+01,4.075888622161663935e-03,-3.742217992898373780e+01
3.280223684699394937e+01,-1.616524671870797755e-03,-3.741646268629017413e+01
3.280105848829412452e+01,1.714861694498754112e-03,-3.741294601543690135e+01
3.282884137416475312e+01,-9.738647650641200221e-03,-3.741055941984411959e+01
3.282061874714337790e+01,-5.087065747947397583e-03,-3.740837396825286021e+01
3.283366517229521975e+01,2.098960878484879347e-02,-3.741649283011512495e+01
3.282750980913989736e+01,7.304455747478731317e-03,-3.741907942744182236e+01
3.281292831531253285e+01,4.695333527644957559e-03,-3.742594391914678909e+01
3.281582093258077748e+01,1.001112468271985433e-02,-3.741304165449278685e+01
3.279756178335442485e+01,-1.086449322257874647e-02,-3.743205876461562553e+01
3.280394888413623988e+01,-3.031961479137871424e-03,-3.741684537398499089e+01
3.280126182235558474e+01,-1.268489407587325944e-02,-3.742496930503526187e+01
3.281637635728248625e+01,1.973055325785139785e-03,-3.741910863212666527e+01
3.281728875900129339e+01,-4.894318656943399785e-03,-3.743151895279150665e+01
3.279968373210610366e+01,7.696568341367998091e-03,-3.742946596362532574e+01
3.282604268192760344e+01,1.625264890821878248e-03,-3.742880316768962246e+01
3.282247129868049740e+01,2.735435992787429559e-03,-3.743593426017488923e+01
3.280091047627725231e+01,-2.840283052051909528e-03,-3.741587900520749344e+01
3.280840439202614789e+01,-4.650799352336964024e-03,-3.742703824671057333e+01
3.282387558654286863e+01,2.572576175861726686e-03,-3.741895867463517789e+01
3.278935484034231962e+01,1.585433931447017067e-02,-3.743501313239733008e+01
3.282908957679819650e+01,1.473777846478769443e-02,-3.741547854938387019e+01
3.280674884200984565e+01,7.388518231786882391e-03,-3.742343790367687006e+01
3.281785819391522097e+01,-4.765967271004901973e-03,-3.741626773965725761e+01
3.279754929332474234e+01,8.961338524121681068e-03,-3.741262406338074697e+01
3.280871474814737354e+01,-1.621318868969423609e-03,-3.743256980491900521e+01
3.280570992743231784e+01,-2.495437850104272330e-04,-3.743127791265779081e+01
3.280619588555871502e+01,8.016705663880789590e-03,-3.742099439414559470e+01
3.280991098168366449e+01,-5.665131050112241946e-03,-3.743698597763965097e+01
3.281669520741979085e+01,-7.878268153360698176e-03,-3.742548300217317347e+01
3.284133494568285272e+01,-1.438385566914908778e-02,-3.742036815209559819e+01
3.280339832769121955e+01,-3.686926625223559822e-02,-3.741936462519343110e+01
3.280482425230723464e+01,-1.034567521519061048e-02,-3.741392404454168030e+01
3.281265263154757150e+01,1.299467114433028141e-02,-3.743865737462056131e+01
3.281103012692071985e+01,-1.602312592682281558e-02,-3.743558289136255723e+01
3.281560712784576594e+01,-9.596049449308840726e-03,-3.742590444336648403e+01
3.282663025199057216e+01,1.497906278705264400e-03,-3.743478861586989836e+01
3.281503788551120238e+01,-8.542229269183390997e-03,-3.743867511018434868e+01
3.280388420151638940e+01,-1.327805352323912710e-02,-3.740599249558987083e+01
3.281210156528698718e+01,1.293681577510488907e-02,-3.742487403707145432e+01
3.279147332418416738e+01,-4.403679790185028708e-04,-3.742884347313887616e+01
3.279504637606709849e+01,-1.015241431081536673e-02,-3.741662031062381999e+01
3.280809101329271016e+01,-8.701516688760855059e-03,-3.742960613549268345e+01
3.280437425157388276e+01,2.629981095815278643e-05,-3.743413939937425994e+01
3.280663996825036577e+01,4.386722411041994729e-03,-3.741199035245577420e+01
3.280233624378900714e+01,-6.393518729102496204e-03,-3.742842961771452792e+01
3.280335947742189973e+01,-4.576500060784836747e-04,-3.742928168529159905e+01
3.280673727489003255e+01,1.824771300707347943e-02,-3.744125980321966551e+01
3.282331223579594592e+01,-1.150295626422685388e-02,-3.741683830468870298e+01
3.282054028369179122e+01,-1.566434876119272498e-02,-3.742376256727465744e+01
3.283938456604037270e+01,-1.003179073043163061e-02,-3.741344088185976346e+01
3.278373893941158457e+01,9.606990220695180160e-03,-3.742900809474319601e+01
3.280663679724811743e+01,4.971305096549640326e-03,-3.742632840903480229e+01
