gps_x (m),gps_y (m),gps_z (m),gps_vx (m/s),gps_vy (m/s),gps_vz (m/s)
-2.707033517745469231e+06,4.688707116274024360e+06,3.360428780109931715e+06,6.766332852980537493e-02,-5.626379388956153672e-03,-4.168961328610683303e-02
-2.707029354557344224e+06,4.688715173098461702e+06,3.360426437700993847e+06,5.805323206206965819e-03,-1.373834384513559354e-02,4.209769735796425189e-02
-2.707034452056221198e+06,4.688709146356289275e+06,3.360426651643089019e+06,5.174665044133750641e-02,7.786877561205070297e-02,-9.831451086344611401e-02
-2.707028050677828025e+06,4.688709929231498390e+06,3.360423899714482017e+06,5.230990390430736992e-02,-1.412109918479174664e-01,6.738458980274790455e-02
-2.707030886428010184e+06,4.688717865669745952e+06,3.360435465651317034e+06,-6.170838971959104191e-02,4.729169349596055311e-03,-1.038561758175439720e-01
-2.707029331274293363e+06,4.688709065556411631e+06,3.360425400737084914e+06,1.810238254914120146e-02,-1.177079521150552026e-02,7.539031277275520977e-03
-2.707032369647201151e+06,4.688714554991127923e+06,3.360432891073312145e+06,2.452258370372432592e-02,-7.144047659881881673e-02,-1.249267450665802678e-02
-2.707029058879394084e+06,4.688710900903525762e+06,3.360420204340797849e+06,5.126295060517978286e-02,3.458587092279108779e-03,-6.337573542567841167e-02
-2.707026076833653264e+06,4.688706099106493406e+06,3.360432580321836285e+06,9.268519092405420878e-02,-1.978999595695441274e-02,8.143187479253678751e-02
-2.707028616811975371e+06,4.688710579482637346e+06,3.360425843528700061e+06,-1.263707129093030561e-02,-1.360816803812783631e-02,-9.434101474967193646e-02
-2.707027756692612078e+06,4.688707969708106481e+06,3.360430359374750871e+06,5.763038303100709303e-02,3.264120199590241078e-02,1.724230371807118287e-02
-2.707034854702202603e+06,4.688715308406360447e+06,3.360439282858862076e+06,6.265996242570982810e-02,1.467563139507964236e-02,-8.079008200229893799e-02
-2.707020130079247057e+06,4.688727958601841703e+06,3.360431117423152551e+06,3.633031158338397015e-02,2.365465348301703206e-03,1.307230921324474895e-02
-2.707031529847370926e+06,4.688708162563817576e+06,3.360444399180931505e+06,-3.094149900098827274e-02,3.351350621812197728e-02,-7.328796048818790598e-02
-2.707027840492314193e+06,4.688708609354274347e+06,3.360431102792801801e+06,5.128603980168814497e-02,-5.893699517535060453e-03,1.408148280356820436e-02
-2.707033708964383230e+06,4.688710359978539869e+06,3.360426937552582007e+06,-1.975742994919981593e-02,4.084772329531480284e-02,-6.177453967011835995e-02
-2.707032481582454406e+06,4.688714292842791416e+06,3.360423021240159869e+06,5.177586820848690749e-03,-8.678513386852837463e-02,6.304185569865197909e-03
-2.707026183139760513e+06,4.688711535519827157e+06,3.360429164914018009e+06,-3.058321050211347883e-02,-2.779376660439394908e-02,1.777188195215124653e-02
-2.707031012267589103e+06,4.688714854783569463e+06,3.360441097020372283e+06,-7.542788913838510689e-02,-1.395228796022216777e-01,-4.796539731334518303e-02
-2.707025082986818161e+06,4.688716686986683868e+06,3.360426329297238961e+06,1.606912878773722898e-03,-4.910959967216856070e-02,3.617596477069034977e-02
-2.707026107207659632e+06,4.688718384410160594e+06,3.360425097271917388e+06,1.094417150231363073e-02,2.083989905513959889e-03,-4.539970163908507716e-02
-2.707028826430231333e+06,4.688704895441382192e+06,3.360424466909866314e+06,6.914233978996278673e-02,1.975134262179942257e-02,-6.241143083808425168e-02
-2.707029919529197272e+06,4.688716514321027324e+06,3.360428440257972106e+06,6.533071841744730879e-02,1.273695124158919639e-02,8.075782140538895074e-04
-2.707024934639167506e+06,4.688705267242603935e+06,3.360420621541295666e+06,2.418781769984145250e-02,-4.705188764156723741e-02,3.283341254189101749e-02
-2.707032197329909075e+06,4.688712588391829282e+06,3.360434299152413849e+06,-5.953751796014518372e-02,-5.638116683422022407e-02,-4.261393390794688402e-02
-2.707021600886050612e+06,4.688710860427277163e+06,3.360429826250142418e+06,-1.329863363300419210e-01,5.408789397233626506e-02,1.412075379285268432e-02
-2.707023243907679804e+06,4.688713195005252026e+06,3.360435301286960021e+06,1.489258170090045942e-02,5.261147040724966500e-02,-3.027917050593215142e-02
-2.707034824203984812e+06,4.688713193456668407e+06,3.360424875548239332e+06,5.113708012457462981e-02,-3.853090521626265086e-02,-3.415001464478033266e-02
