accel_x (m/s^2),accel_y (m/s^2),accel_z (m/s^2)
-1.077016656857756516e+01,-1.058645612356295812e-01,-9.550936320479616604e-02
-1.077109524639875104e+01,-9.604311579145181910e-02,-1.011398914145586331e-01
-1.077178841109471996e+01,-9.894817702941845206e-02,-9.207265712035334060e-02
-1.076474041290510897e+01,-1.011860458272928753e-01,-1.046939376941511818e-01
-1.077176862673867497e+01,-9.819551850817678784e-02,-9.176813660823691932e-02
-1.077290111188378496e+01,-1.049738509393428054e-01,-9.600733756910392880e-02
-1.077988696974054861e+01,-9.550887321114553963e-02,-9.204958105851308858e-02
-1.077310434981074572e+01,-9.994218011017522163e-02,-9.154098411491513876e-02
-1.076921706347521912e+01,-9.930012385812003739e-02,-9.819491766983072523e-02
-1.076635361665822010e+01,-9.106852024994725736e-02,-9.857663007150414824e-02
-1.076928175635041640e+01,-9.914680488462961072e-02,-9.346462636652741462e-02
-1.077736342711313711e+01,-9.487703415420589703e-02,-1.011447415506915304e-01
-1.077075085883840444e+01,-9.880170559165396549e-02,-9.195057301815395823e-02
-1.078153869354108707e+01,-1.087572151515410340e-01,-1.009214257087012734e-01
-1.077890605312545702e+01,-1.007211698748877865e-01,-1.114933091906409462e-01
-1.077167546535554621e+01,-1.005033813805755183e-01,-8.979862510558056510e-02
-1.077420325806235901e+01,-1.008691390569981666e-01,-9.411316006596540107e-02
-1.077100802855856365e+01,-9.243707446413977624e-02,-1.031252169909700617e-01
-1.077312906448209695e+01,-9.448415101295920548e-02,-1.070756559793560464e-01
-1.077628344563205331e+01,-9.584281003720014624e-02,-9.175824188432350759e-02
-1.077512730250669648e+01,-8.968977659747570663e-02,-9.276273601118825707e-02
-1.077168831956637263e+01,-9.823843921672699431e-02,-8.505768562040703917e-02
-1.077533761776315835e+01,-1.033682958845232452e-01,-8.352002771631521216e-02
-1.077181211341746625e+01,-8.758152745362690617e-02,-9.522207971586744979e-02
-1.077900697907705663e+01,-9.827141781696570322e-02,-9.546134786659281335e-02
-1.076191586928400135e+01,-1.006597784983963711e-01,-9.974637467770397503e-02
-1.077069269162784870e+01,-9.976140344518011349e-02,-1.024029164078513465e-01
-1.077108466293980804e+01,-1.061898916501170520e-01,-1.035376060587462482e-01
-1.076550884699783595e+01,-9.226668505191244762e-02,-1.024883219080809788e-01
-1.077452095694701839e+01,-8.504206528823762823e-02,-9.661774641643358641e-02
-1.077100516698668820e+01,-9.873593656495564808e-02,-1.013746774028747577e-01
-1.077472088360128133e+01,-9.888736912197090834e-02,-1.033836319549884253e-01
-1.078066626176848963e+01,-9.402336309180323037e-02,-9.853537918165154730e-02
-1.077362044727404822e+01,-9.869119338651334561e-02,-8.403720549185271504e-02
-1.077357017307283904e+01,-9.010700653475606225e-02,-9.251818895627721140e-02
-1.076595863695657940e+01,-9.444878166599988967e-02,-8.643131555309455094e-02
-1.076943183726432984e+01,-9.615452506843519265e-02,-9.589786840635498855e-02
-1.077096090939136808e+01,-1.047927731569735926e-01,-9.481249965039835470e-02
-1.078627164329414967e+01,-9.349405322039275323e-02,-8.938011522712846491e-02
-1.077475788651397970e+01,-1.000658948882427179e-01,-8.476417462948752923e-02
-1.077417740506867894e+01,-1.007432058998537355e-01,-9.159693192417434071e-02
-1.076890702336502947e+01,-9.539299066765485891e-02,-9.281439280292246019e-02
-1.078207699252219953e+01,-8.993615504134834515e-02,-9.956027618411553148e-02
-1.077713323037465187e+01,-9.561618802201057865e-02,-9.758418968953228023e-02
-1.076509338121967296e+01,-8.414356737927865260e-02,-9.331435773408261469e-02
-1.077196521034556476e+01,-8.523419402671039702e-02,-1.005978626717707325e-01
-1.077715390127605843e+01,-1.054978943540329367e-01,-9.130702412671634627e-02
-1.077149016316686669e+01,-1.038514527540699700e-01,-9.799170609690424638e-02
-1.078318822609508132e+01,-9.693384247068227710e-02,-9.510112384237848215e-02
-1.077164074349466283e+01,-9.255448335912969116e-02,-9.638912157803319891e-02
-1.077728096193579432e+01,-9.567706706974209163e-02,-9.987873237657843295e-02
-1.077834564985190546e+01,-9.285618617634272542e-02,-1.001171176258867090e-01
-1.076696127199323527e+01,-9.126799203065112664e-02,-9.457861907523797129e-02
-1.078047370060080112e+01,-9.736051148502958275e-02,-9.607553398531702704e-02
-1.077866096518414452e+01,-9.868440611044224098e-02,-9.223735136186098083e-02
-1.077550571209402008e+01,-1.022388439987386016e-01,-8.890030236223639415e-02
-1.076895381140946384e+01,-9.923519939094453679e-02,-9.410910554750265278e-02
-1.076711620526268653e+01,-9.166372287812302178e-02,-9.578664090899563499e-02
-1.076852895669210319e+01,-9.821505796606194716e-02,-9.833953497940203792e-02
-1.077461355078370708e+01,-9.290733663200116677e-02,-9.454255752661948342e-02
-1.076639450595435576e+01,-8.869218634245953914e-02,-9.661339011555163114e-02
-1.077965192809504735e+01,-9.365278698921310208e-02,-9.728666422169053585e-02
-1.077741032017870104e+01,-9.570544785874929294e-02,-8.703265527280178160e-02
-1.076797276763900868e+01,-1.025741857146130059e-01,-1.020038210210846286e-01
-1.077338093630436511e+01,-1.024053690784229864e-01,-9.445854665455136190e-02
-1.077020037638953553e+01,-9.537178974379563468e-02,-9.651167299501033081e-02
-1.077693945555272848e+01,-1.028671697512820449e-01,-9.659337127939114642e-02
-1.078464019807981167e+01,-9.595362404393503741e-02,-9.831134113558180621e-02
-1.076853939066469223e+01,-1.075913317402858171e-01,-9.880243079032635656e-02
-1.077011944286121192e+01,-9.843368413306403941e-02,-1.040267704463554432e-01
-1.077607168068057142e+01,-9.163802815150251524e-02,-1.048582946566445073e-01
-1.076672575084413097e+01,-9.987936095284853655e-02,-9.626879315851329111e-02
-1.076859257170041495e+01,-9.991754879713174442e-02,-1.024450063530375210e-01
-1.077888566952221794e+01,-1.044050100542750353e-01,-9.896526250012047110e-02
-1.077602228160402298e+01,-8.836889211591035520e-02,-9.826452760216476678e-02
-1.077504624976911529e+01,-9.630533027970174242e-02,-9.267372359228975842e-02
-1.078495988902734659e+01,-9.427136438232558424e-02,-9.595045048045668101e-02
-1.076391283440115565e+01,-1.049643007158685554e-01,-1.004164006608205401e-01
-1.077942823757528679e+01,-1.064575819669111162e-01,-9.904543843747604104e-02
-1.077345471236872854e+01,-1.038394854987297888e-01,-9.292306007735014195e-02
-1.077980721602393288e+01,-9.632488836484699724e-02,-1.044924432734975622e-01
-1.077625030646996684e+01,-9.060680155589181939e-02,-9.693789463430325937e-02
-1.076302845551515652e+01,-1.042569185233343382e-01,-1.035473922065724695e-01
-1.077045444747036029e+01,-1.020213554694301833e-01,-1.062934449536863113e-01
-1.077670332508558637e+01,-1.051336621774058427e-01,-8.662468797066735782e-02
-1.077226482802874408e+01,-9.445566858218028272e-02,-8.974595702436176381e-02
-1.077965706280893166e+01,-9.682353971500040624e-02,-9.989073864356631804e-02
-1.076785444563678951e+01,-1.027298098560079920e-01,-9.407289938902621551e-02
-1.076993345881992781e+01,-9.736133540398447805e-02,-9.893249533553979957e-02
-1.075931300915343058e+01,-1.037743893497392877e-01,-1.004548279884554252e-01
-1.076852341552674730e+01,-8.522602504633933207e-02,-1.011415618394019833e-01
-1.077259296375678588e+01,-1.075777783929821596e-01,-1.094010302717619426e-01
-1.077435805446746997e+01,-9.661348508275519054e-02,-9.761083583308403921e-02
-1.077167257196223282e+01,-9.137679860563635570e-02,-9.510447762841721386e-02
-1.077106108934296458e+01,-1.005666717479629935e-01,-1.028748638435907081e-01
-1.077534629925671261e+01,-1.028255380623002424e-01,-9.767462914859591228e-02
-1.076498551344808341e+01,-9.372555857083790520e-02,-9.995719436503910926e-02
-1.076261354598628728e+01,-9.841423414958487548e-02,-9.345473832536804748e-02
-1.076811466505066939e+01,-9.021461912759633217e-02,-9.694989094795189444e-02
-1.077523723322923210e+01,-9.620365159099628083e-02,-9.588751555665032955e-02
-1.077355391760671033e+01,-1.093095163352380272e-01,-9.686079858346165194e-02
-1.077139434444585930e+01,-9.524252157660879903e-02,-9.577422428207797711e-02
-1.076937476665945859e+01,-8.990267089268277889e-02,-9.929384700160169552e-02
-1.077788813752534480e+01,-9.157461866490350377e-02,-9.215657180456528208e-02
-1.076671430968580445e+01,-9.918488542854912715e-02,-9.529295616751959352e-02
-1.077767426292223618e+01,-1.007649658805086224e-01,-9.573464534147116400e-02
-1.076925331912762118e+01,-9.581029847747225825e-02,-9.469108557385866320e-02
-1.076305024101164598e+01,-1.006212748694587933e-01,-1.061399653267618981e-01
-1.077391048340247082e+01,-9.414502928316388630e-02,-8.728254687088042585e-02
-1.076910135491645093e+01,-9.634553481890238691e-02,-9.987142980565508199e-02
-1.077202993302585909e+01,-1.062115205803559614e-01,-9.046251269311116061e-02
-1.077480152043207617e+01,-9.617298513367869561e-02,-9.715499919236390836e-02
-1.077695153126646410e+01,-9.663055262843915638e-02,-9.386866757732591215e-02
-1.077429563687008951e+01,-9.031581276842801098e-02,-1.003804150628967717e-01
-1.076770355548176461e+01,-1.002797837813624304e-01,-1.077396934800461392e-01
-1.076898793194875559e+01,-1.018120619035477042e-01,-9.490410883113424567e-02
-1.077396476691481375e+01,-9.286479580867744443e-02,-9.832149903037894212e-02
-1.077407173075254576e+01,-9.377117466158921277e-02,-1.002106507177335376e-01
-1.076808516101363189e+01,-8.933832898341091677e-02,-9.465203479315399682e-02
-1.077338755643024903e+01,-9.493037875599499853e-02,-9.870105415189781017e-02
-1.077874491909383536e+01,-9.382309491754811659e-02,-1.035372113590821708e-01
-1.077805563356657714e+01,-1.042265823435202243e-01,-8.952599517698586751e-02
-1.077135918152360361e+01,-9.401645234031914822e-02,-1.037277580846879266e-01
-1.077302620344226902e+01,-9.892278841947158008e-02,-9.587496305085649317e-02
-1.076903466110517726e+01,-9.965849016280825534e-02,-9.743005293437934089e-02
-1.077072386891027200e+01,-9.707572164475186671e-02,-9.545288059110972056e-02
-1.077790667256544310e+01,-1.030239218382604377e-01,-8.726416136761058762e-02
-1.076273995461979993e+01,-9.803536329869720622e-02,-9.278199509308587833e-02
-1.077486128295769952e+01,-9.310342290724490932e-02,-9.257324937367970852e-02
-1.077137792098190339e+01,-9.612682700194839780e-02,-9.372070412154674679e-02
-1.077309134101594168e+01,-9.904126137299748556e-02,-9.390834551938380403e-02
-1.077970783599253224e+01,-1.021750152465667610e-01,-9.266134859986066563e-02
-1.077785358302318386e+01,-9.677049898255297988e-02,-9.823210001845469885e-02
-1.076668664913084505e+01,-1.008157575905997971e-01,-9.848837519802894347e-02
-1.078002276869054121e+01,-8.889438207116011348e-02,-9.325868308468447665e-02
-1.076965457014150473e+01,-9.497868159193766091e-02,-9.244195037236503654e-02
-1.076864708796706260e+01,-9.850309453183789254e-02,-9.174336315496013639e-02
-1.076480120974745880e+01,-1.006765887576899221e-01,-1.013117406526070352e-01
-1.077722661667610282e+01,-9.561297952276232026e-02,-1.003329566476162255e-01
-1.077659040096815879e+01,-9.695352517848897234e-02,-9.947870736204299236e-02
-1.077539027282308659e+01,-8.824361238708088029e-02,-1.007559110976174038e-01
-1.077525945459704815e+01,-1.005568539758408819e-01,-9.995825682319153804e-02
-1.077570616187973407e+01,-9.095172584762079016e-02,-1.042501087694889111e-01
-1.077427857999346195e+01,-9.458159025222437344e-02,-9.864621146343406644e-02
-1.078185136074467110e+01,-9.826468819615287453e-02,-9.832486965360866249e-02
-1.077102063270552001e+01,-1.031047264881011782e-01,-9.733013806654138012e-02
-1.077642138065172084e+01,-9.775534511715407160e-02,-9.481730077032482495e-02
-1.076713495422609768e+01,-1.083559335802747464e-01,-9.562068726791075890e-02
-1.077793639312557694e+01,-1.068097416353383788e-01,-9.445884576119661924e-02
-1.077911562612922936e+01,-9.400423024273486805e-02,-1.011247816143039380e-01
-1.076814683817844198e+01,-1.034589653443205859e-01,-9.357038347426677172e-02
-1.078081235234919788e+01,-9.993756498642557273e-02,-9.955066203844650796e-02
-1.077584599096744356e+01,-9.713270042534240256e-02,-9.294722388837578508e-02
-1.076457786279928186e+01,-9.709693226018226153e-02,-9.794423383705995467e-02
-1.077921775413514816e+01,-9.558054802825913243e-02,-1.055875914175482266e-01
-1.077838824227335657e+01,-9.266873036933437335e-02,-1.020183471415511550e-01
-1.076211574364161017e+01,-1.050869033768234012e-01,-1.056870794799679575e-01
-1.078178570183230356e+01,-9.641415276283604729e-02,-1.017940725289794429e-01
-1.078536718720803300e+01,-9.176239150372517139e-02,-9.500941355906948604e-02
-1.078350018921920395e+01,-1.000840056795683219e-01,-9.570714497276648636e-02
-1.077137639841808436e+01,-1.017572325025968838e-01,-9.749351417135580788e-02
-1.077456111443912690e+01,-9.490292374176688417e-02,-1.002507897656904207e-01
-1.077611281075037475e+01,-8.827581940861331522e-02,-9.245462675085973359e-02
-1.077138354157156286e+01,-9.693594359195373267e-02,-9.519603568722127818e-02
-1.077550040237102458e+01,-8.710936076419338592e-02,-9.648108637248925534e-02
-1.077033056659077204e+01,-1.020586834383264696e-01,-9.679130475677648338e-02
-1.076799111411015097e+01,-1.064296920789367940e-01,-9.760113629238460764e-02
-1.078144774061929567e+01,-8.939439463240446415e-02,-9.076175422894636191e-02
